instr,entrada,slf,rr,phi,n,nres,tp,sl,ctr,wr,wrr,base,z,perd,gana,Rbruto,Rneto,usd,pest,pdin,pes0,pdi0,dias
NASDAQ,C,1.0,1:3,0.5,1691,1110,71.89333333333343,215.6800000000003,2,0.6179775280898876,0.8558558558558559,0.75,8.144712170257238,862.7200000000012,287.5733333333337,-0.014040686613426067,-0.0251682830525952,-21.713181155134958,0.25716666666666665,0.18266666666666667,0.32166666666666666,0.22016666666666668,33.0
NASDAQ,C,1.0,1:3,1.0,1691,1110,71.89333333333343,215.6800000000003,5,0.6179775280898876,0.8558558558558559,0.75,8.144712170257238,2156.800000000003,718.9333333333343,-0.014040686613426067,-0.0251682830525952,-54.28295288783738,0.36433333333333334,0.2745,0.3898333333333333,0.30416666666666664,7.0
NASDAQ,C,1.0,1:10,0.2,1691,1483,21.56800000000003,215.6800000000003,1,0.8344175044352454,0.9480782198246797,0.9090909090909091,5.222597303004118,431.3600000000006,43.13600000000006,-0.014204712459222838,-0.025332308898391966,-10.927344766410373,0.002,0.0018333333333333333,0.0105,0.010833333333333334,159.0
NASDAQ,C,1.0,1:10,0.5,1691,1483,21.56800000000003,215.6800000000003,2,0.8344175044352454,0.9480782198246797,0.9090909090909091,5.222597303004118,862.7200000000012,86.27200000000012,-0.014204712459222838,-0.025332308898391966,-21.854689532820746,0.058666666666666666,0.05216666666666667,0.1515,0.123,93.0
NASDAQ,C,1.0,1:10,1.0,1691,1483,21.56800000000003,215.6800000000003,5,0.8344175044352454,0.9480782198246797,0.9090909090909091,5.222597303004118,2156.800000000003,215.6800000000003,-0.014204712459222838,-0.025332308898391966,-54.63672383205188,0.2355,0.18066666666666667,0.3435,0.24766666666666667,21.0
NASDAQ,C,1.0,1:30,0.2,1691,1610,7.189333333333343,215.6800000000003,1,0.9314015375517445,0.9782608695652174,0.967741935483871,2.3888327147647708,431.3600000000006,14.378666666666685,-0.011217145842801892,-0.02234474228197102,-9.638628030751033,0.0,0.0,0.0,0.0,
NASDAQ,C,1.0,1:30,0.5,1691,1610,7.189333333333343,215.6800000000003,2,0.9314015375517445,0.9782608695652174,0.967741935483871,2.3888327147647708,862.7200000000012,28.75733333333337,-0.011217145842801892,-0.02234474228197102,-19.277256061502065,0.00016666666666666666,0.00016666666666666666,0.013666666666666667,0.018333333333333333,183.0
NASDAQ,C,1.0,1:30,1.0,1691,1610,7.189333333333343,215.6800000000003,5,0.9314015375517445,0.9782608695652174,0.967741935483871,2.3888327147647708,2156.800000000003,71.89333333333343,-0.011217145842801892,-0.02234474228197102,-48.193140153755145,0.04633333333333333,0.036,0.2265,0.16,75.5
SP500,A,0.25,1:1,0.2,1692,1591,11.47787500000004,11.47787500000004,7,0.48699763593380613,0.48900062853551224,0.5,-0.8774713684868267,401.7256250000014,401.7256250000014,-0.014746822884576606,-0.15414544850125167,-61.92417664007086,0.06383333333333334,0.05333333333333334,0.3506666666666667,0.23916666666666667,26.0
SP500,A,0.25,1:1,0.5,1692,1591,11.47787500000004,11.47787500000004,17,0.48699763593380613,0.48900062853551224,0.5,-0.8774713684868267,975.6193750000034,975.6193750000034,-0.014746822884576606,-0.15414544850125167,-150.3872861258864,0.2085,0.16916666666666666,0.3888333333333333,0.32166666666666666,5.0
SP500,A,0.25,1:1,1.0,1692,1591,11.47787500000004,11.47787500000004,35,0.48699763593380613,0.48900062853551224,0.5,-0.8774713684868267,2008.628125000007,2008.628125000007,-0.014746822884576606,-0.15414544850125167,-309.62088320035434,0.1795,0.16333333333333333,0.2375,0.18833333333333332,4.0
SP500,A,0.25,1:3,0.2,1692,1675,3.8259583333333467,11.47787500000004,7,0.735224586288416,0.742089552238806,0.75,-0.7476663528101097,401.7256250000014,133.90854166666713,-0.011925852704573331,-0.15132447832124843,-60.790920631402685,0.00016666666666666666,0.0,0.2305,0.18716666666666668,
SP500,A,0.25,1:3,0.5,1692,1675,3.8259583333333467,11.47787500000004,17,0.735224586288416,0.742089552238806,0.75,-0.7476663528101097,975.6193750000034,325.20645833333447,-0.011925852704573331,-0.15132447832124843,-147.63509296197796,0.019833333333333335,0.02,0.3915,0.2728333333333333,22.0
SP500,A,0.25,1:3,1.0,1692,1675,3.8259583333333467,11.47787500000004,35,0.735224586288416,0.742089552238806,0.75,-0.7476663528101097,2008.628125000007,669.5427083333357,-0.011925852704573331,-0.15132447832124843,-303.95460315701337,0.12816666666666668,0.1015,0.3913333333333333,0.27516666666666667,7.0
SP500,A,0.25,1:10,0.2,1692,1689,1.147787500000004,11.47787500000004,7,0.0,0.8975725281231498,0.9090909090909092,-1.6466410901622046,401.7256250000014,40.17256250000014,-0.013196965773059807,-0.15259559138973486,-61.30155932328608,0.0,0.0,0.025333333333333333,0.02666666666666667,
SP500,A,0.25,1:10,0.5,1692,1689,1.147787500000004,11.47787500000004,17,0.0,0.8975725281231498,0.9090909090909092,-1.6466410901622046,975.6193750000034,97.56193750000034,-0.013196965773059807,-0.15259559138973486,-148.87521549940908,0.0,0.0,0.249,0.19866666666666666,
SP500,A,0.25,1:10,1.0,1692,1689,1.147787500000004,11.47787500000004,35,0.0,0.8975725281231498,0.9090909090909092,-1.6466410901622046,2008.628125000007,200.8628125000007,-0.013196965773059807,-0.15259559138973486,-306.5077966164304,0.0,0.0,0.38133333333333336,0.23716666666666666,
SP500,A,0.25,1:30,0.2,1692,1690,0.3825958333333347,11.47787500000004,7,0.0,0.9562130177514793,0.9677419354838709,-2.6824581737733215,401.7256250000014,13.390854166666715,-0.012265497397531008,-0.15166412301420606,-60.92736460795905,0.0,0.0,0.0,0.0,
SP500,A,0.25,1:30,0.5,1692,1690,0.3825958333333347,11.47787500000004,17,0.0,0.9562130177514793,0.9677419354838709,-2.6824581737733215,975.6193750000034,32.52064583333345,-0.012265497397531008,-0.15166412301420606,-147.96645690504343,0.0,0.0,0.06116666666666667,0.05316666666666667,
