i,ts,lado,entrada,stop,objetivo,riesgo_u,rr,n_obj,tf_obj,tomas,R,motivo,R_neto,ins,coste_R
2701,2020-06-08 11:59:00,-1,109.416,109.46900000000001,109.168,5.300000000001148,4.679245283017674,1,4H,1,4.679245283017674,TP,4.433962264149803,USDJPY,0.2452830188678714
2725,2020-06-09 11:59:00,-1,1.12818,1.12855,1.11952,3.6999999999998145,23.40540540540628,1,12H,3,-1.0,SL,-1.3243243243243406,EURUSD,0.32432432432434055
2419,2020-06-09 15:59:00,-1,9950.15,9976.82,9748.86,26.670000000000073,7.547431571053562,1,12H,1,-1.0,SL,-1.0562429696287963,NAS100,0.05624296962879625
2732,2020-06-09 18:59:00,-1,1.13448,1.13491,1.12612,4.300000000001525,19.441860465109205,2,4H,3,-1.0,SL,-1.2790697674417615,EURUSD,0.2790697674417615
2734,2020-06-09 20:59:00,1,1.13395,1.13301,1.13836,9.399999999999409,4.691489361702449,1,1D,2,4.691489361702449,TP,4.563829787234356,EURUSD,0.12765957446809312
2735,2020-06-09 21:59:00,-1,1.13374,1.13421,1.12612,4.699999999999704,16.212765957447743,2,4H,3,-1.0,SL,-1.2553191489361861,EURUSD,0.25531914893618624
2739,2020-06-10 01:59:00,-1,1.13385,1.1347,1.12612,8.500000000000174,9.094117647058654,2,4H,3,-1.0,SL,-1.1411764705882324,EURUSD,0.1411764705882324
2741,2020-06-10 03:59:00,-1,1.13424,1.13467,1.12612,4.300000000001525,18.883720930225643,2,4H,3,-1.0,SL,-1.2790697674417615,EURUSD,0.2790697674417615
2742,2020-06-10 04:59:00,-1,1.13427,1.13468,1.12612,4.100000000000215,19.87804878048647,2,4H,3,-1.0,SL,-1.292682926829253,EURUSD,0.29268292682925295
2432,2020-06-10 05:59:00,-1,3224.149,3227.9,3207.143,3.7510000000002037,4.533724340175669,1,4H,1,4.533724340175669,TP,4.3737669954676,SPX500,0.15995734470806916
2443,2020-06-10 17:59:00,-1,10057.55,10079.72,9959.67,22.170000000000073,4.414975191700446,1,4H,1,-1.0,SL,-1.06765899864682,NAS100,0.0676589986468198
2771,2020-06-11 09:59:00,-1,1.13832,1.14024,1.13251,19.199999999999218,3.0260416666668384,1,4H,1,-1.0,SL,-1.0625000000000024,EURUSD,0.06250000000000254
2795,2020-06-12 09:59:00,1,1.13217,1.1309,1.14036,12.699999999998823,6.448818897638504,1,12H,1,-1.0,SL,-1.0944881889763867,EURUSD,0.09448818897638671
2797,2020-06-12 11:59:00,1,1.13094,1.12914,1.14036,18.000000000000238,5.233333333333255,1,12H,1,-1.0,SL,-1.0666666666666658,EURUSD,0.06666666666666578
2801,2020-06-12 15:59:00,1,1.12516,1.12322,1.14036,19.399999999998307,7.835051546392489,1,12H,1,-1.0,SL,-1.0618556701030981,EURUSD,0.06185567010309818
2803,2020-06-12 17:59:00,-1,107.453,107.53200000000001,107.063,7.900000000000773,4.936708860759018,1,4H,2,-1.0,SL,-1.1645569620253005,USDJPY,0.16455696202530035
2802,2020-06-12 18:59:00,1,1.24903,1.24724,1.26958,17.900000000001803,11.480446927373059,1,12H,1,-1.0,SL,-1.0837988826815559,GBPUSD,0.0837988826815558
2495,2020-06-15 03:59:00,1,9575.52,9553.93,9829.79,21.590000000000146,11.777211672070344,2,4H,2,-1.0,SL,-1.0694766095414538,NAS100,0.0694766095414539
2499,2020-06-15 06:59:00,1,2950.249,2935.0,3190.049,15.248999999999796,15.72562135222004,1,1D,2,9.318840579710274,tiempo,9.279493737294377,SPX500,0.03934684241589665
2498,2020-06-15 06:59:00,1,9423.96,9381.32,10105.22,42.63999999999942,15.977016885553693,1,1D,2,11.919090056285373,tiempo,11.883911819887624,NAS100,0.03517823639774907
2818,2020-06-15 08:59:00,-1,107.304,107.452,106.584,14.799999999999613,4.864864864864984,1,12H,3,-1.0,SL,-1.0878378378378402,USDJPY,0.08783783783784013
2823,2020-06-15 13:59:00,-1,107.389,107.503,106.584,11.400000000000432,7.061403508771598,1,12H,3,-1.0,SL,-1.114035087719294,USDJPY,0.11403508771929392
2825,2020-06-15 17:59:00,-1,1.25627,1.25716,1.25047,8.900000000000574,6.51685393258388,1,4H,1,-1.0,SL,-1.1685393258426857,GBPUSD,0.16853932584268574
2845,2020-06-16 11:59:00,1,107.323,107.247,107.639,7.599999999999341,4.157894736842499,1,4H,2,-1.0,SL,-1.1710526315789622,USDJPY,0.17105263157896222
2536,2020-06-17 00:59:00,1,9982.64,9941.8,10105.22,40.840000000000146,3.001469147894209,1,1D,2,-1.0,SL,-1.0367286973555336,NAS100,0.03672869735553366
2541,2020-06-17 05:59:00,1,9970.62,9948.22,10105.22,22.400000000001455,6.008928571428116,1,1D,2,-1.0,SL,-1.0669642857142814,NAS100,0.06696428571428137
2542,2020-06-17 05:59:00,1,3124.255,3116.534,3168.1,7.721000000000004,5.678668566247866,2,4H,2,-1.0,SL,-1.0777101411734231,SPX500,0.07771014117342309
2863,2020-06-17 07:59:00,-1,1.2558,1.25895,1.2454,31.49999999999986,3.301587301587305,1,1D,1,3.301587301587305,TP,3.253968253968257,GBPUSD,0.04761904761904783
2867,2020-06-17 11:59:00,-1,1.25617,1.25839,1.2454,22.199999999998887,4.85135135135157,1,1D,1,4.85135135135157,TP,4.783783783783999,GBPUSD,0.06756756756757096
2885,2020-06-18 03:59:00,-1,106.862,106.95100000000001,106.584,8.900000000001285,3.1235955056174323,1,1D,2,-1.0,SL,-1.146067415730316,USDJPY,0.146067415730316
2884,2020-06-18 04:59:00,-1,1.25516,1.25589,1.2454,7.299999999998974,13.369863013700497,1,1D,1,-1.0,SL,-1.2054794520548233,GBPUSD,0.2054794520548234
2888,2020-06-18 06:59:00,1,1.12541,1.12436,1.12939,10.499999999999954,3.7904761904760855,1,12H,1,-1.0,SL,-1.1142857142857148,EURUSD,0.11428571428571478
2891,2020-06-18 09:59:00,1,107.023,106.93599999999999,107.433,8.70000000000033,4.712643678160865,1,12H,2,-1.0,SL,-1.1494252873563162,USDJPY,0.1494252873563162
2571,2020-06-18 12:59:00,1,3098.637,3083.149,3150.555,15.488000000000284,3.3521435950412393,2,12H,3,3.3521435950412393,TP,3.3134039256197525,SPX500,0.03873966942148689
2896,2020-06-18 14:59:00,1,1.1221,1.12016,1.12939,19.400000000000528,3.7577319587626796,1,12H,1,-1.0,SL,-1.061855670103091,EURUSD,0.0618556701030911
2899,2020-06-18 17:59:00,1,1.12038,1.11844,1.12939,19.399999999998307,4.644329896907602,1,12H,1,-1.0,SL,-1.0618556701030981,EURUSD,0.06185567010309818
2897,2020-06-18 17:59:00,1,1.24272,1.24037,1.25492,23.500000000000743,5.191489361701959,1,4H,1,-1.0,SL,-1.0638297872340405,GBPUSD,0.06382978723404054
2899,2020-06-18 17:59:00,-1,106.876,106.961,106.584,8.499999999999375,3.4352941176473304,1,1D,2,-1.0,SL,-1.1529411764705995,USDJPY,0.1529411764705995
2902,2020-06-18 20:59:00,1,1.12055,1.11986,1.12939,6.899999999998574,12.811594202901139,1,12H,1,-1.0,SL,-1.1739130434782967,EURUSD,0.1739130434782968
2584,2020-06-19 03:59:00,-1,3116.4,3119.543,3098.137,3.143000000000029,5.810690423162504,1,4H,1,-1.0,SL,-1.1909004136175612,SPX500,0.19090041361756108
2915,2020-06-19 09:59:00,1,106.93,106.89,107.128,4.000000000000625,4.949999999999059,1,4H,1,-1.0,SL,-1.324999999999949,USDJPY,0.3249999999999492
2625,2020-06-23 00:59:00,1,3131.537,3127.334,3155.6,4.2029999999999745,5.725196288365512,2,12H,2,-1.0,SL,-1.1427551748750902,SPX500,0.14275517487509007
2965,2020-06-23 13:59:00,-1,1.24821,1.25037,1.23795,21.599999999999397,4.750000000000103,1,12H,1,-1.0,SL,-1.0694444444444464,GBPUSD,0.06944444444444638
2976,2020-06-23 22:59:00,-1,1.13079,1.13135,1.12834,5.60000000000116,4.374999999999207,1,4H,1,-1.0,SL,-1.21428571428567,EURUSD,0.2142857142856699
2646,2020-06-23 23:59:00,1,3122.4,3117.346,3190.049,5.054000000000087,13.385239414325033,1,1D,2,-1.0,SL,-1.1187178472497012,SPX500,0.11871784724970115
2648,2020-06-24 01:59:00,-1,3124.549,3136.9,3072.343,12.351000000000113,4.226864221520497,1,12H,1,-1.0,SL,-1.0485790624240947,SPX500,0.04857906242409477
2649,2020-06-24 02:59:00,1,3126.555,3118.849,3190.049,7.705999999999676,8.239553594601974,1,1D,2,-1.0,SL,-1.0778614066960843,SPX500,0.07786140669608424
2980,2020-06-24 02:59:00,1,106.529,106.41199999999999,107.105,11.700000000000443,4.923076923076802,1,4H,1,4.923076923076802,TP,4.8119658119656945,USDJPY,0.1111111111111069
2653,2020-06-24 06:59:00,1,3131.343,3123.9,3190.049,7.442999999999756,7.887410990192403,1,1D,2,-1.0,SL,-1.080612656187024,SPX500,0.080612656187024
2652,2020-06-24 06:59:00,1,10234.54,10214.83,10296.63,19.710000000000946,3.150177574834873,1,4H,1,-1.0,SL,-1.0761035007610313,NAS100,0.07610350076103135
2671,2020-06-25 02:59:00,1,3045.349,3031.252,3190.049,14.097000000000207,10.26459530396522,1,1D,2,-1.0,SL,-1.042562247286656,SPX500,0.042562247286656106
3010,2020-06-25 10:59:00,1,1.24417,1.24209,1.25373,20.800000000000818,4.596153846153672,1,12H,2,-1.0,SL,-1.0721153846153817,GBPUSD,0.07211538461538178
3012,2020-06-25 12:59:00,1,1.24216,1.24114,1.25373,10.200000000000209,11.343137254901807,1,12H,2,-1.0,SL,-1.1470588235294088,GBPUSD,0.14705882352940874
3019,2020-06-25 17:59:00,-1,1.1223,1.12313,1.11903,8.299999999998864,3.9397590361452455,1,4H,1,-1.0,SL,-1.1445783132530318,EURUSD,0.14457831325303183
3020,2020-06-25 18:59:00,-1,107.212,107.25200000000001,107.047,4.000000000000625,4.1249999999995115,1,4H,1,4.1249999999995115,TP,3.7999999999995624,USDJPY,0.3249999999999492
3021,2020-06-25 21:59:00,1,1.24194,1.24099,1.24639,9.500000000000064,4.684210526315827,2,4H,3,-1.0,SL,-1.1578947368421042,GBPUSD,0.1578947368421042
3025,2020-06-25 23:59:00,-1,1.12179,1.12247,1.11903,6.800000000000139,4.058823529411822,1,4H,1,-1.0,SL,-1.1764705882352904,EURUSD,0.1764705882352905
2690,2020-06-26 00:59:00,1,10112.82,10084.13,10251.99,28.69000000000051,4.850819100731878,1,1D,1,-1.0,SL,-1.0522830254444049,NAS100,0.05228302544440479
2693,2020-06-26 03:59:00,1,10103.46,10091.87,10251.99,11.589999999998327,12.815358067301302,1,1D,1,-1.0,SL,-1.1294219154443672,NAS100,0.12942191544436726
2694,2020-06-26 03:59:00,1,3082.949,3075.749,3139.237,7.200000000000273,7.817777777777483,1,1D,1,-1.0,SL,-1.0833333333333302,SPX500,0.08333333333333018
2695,2020-06-26 05:59:00,1,10105.99,10099.14,10251.99,6.850000000000364,21.313868613137554,1,1D,1,-1.0,SL,-1.2189781021897694,NAS100,0.2189781021897694
3031,2020-06-26 07:59:00,1,1.24165,1.23969,1.25373,19.599999999999618,6.163265306122615,1,12H,2,-1.0,SL,-1.0765306122448994,GBPUSD,0.07653061224489945
2698,2020-06-26 08:59:00,1,10083.64,10042.9,10251.99,40.73999999999978,4.132302405498313,1,1D,1,-1.0,SL,-1.036818851251841,NAS100,0.03681885125184114
2702,2020-06-26 11:59:00,-1,3079.8,3092.752,3022.543,12.95199999999977,4.420707226683221,1,12H,1,4.420707226683221,TP,4.3743823347746345,SPX500,0.046324891908586366
2706,2020-06-26 16:59:00,1,9933.74,9890.31,10251.99,43.43000000000029,7.327883951185767,1,1D,1,-1.0,SL,-1.0345383375546855,NAS100,0.034538337554685467
2707,2020-06-26 16:59:00,1,3027.349,3013.4,3139.237,13.94900000000007,8.021220159151149,1,1D,1,-1.0,SL,-1.0430138361172843,SPX500,0.043013836117284175
3073,2020-06-29 23:59:00,-1,1.12467,1.12527,1.1217,5.999999999999339,4.950000000000777,1,12H,1,4.950000000000777,TP,4.750000000000755,EURUSD,0.20000000000002202
2740,2020-06-30 06:59:00,1,9994.57,9973.41,10131.2,21.159999999999854,6.456994328922588,1,1D,1,-1.0,SL,-1.0708884688090743,NAS100,0.0708884688090742
3113,2020-07-01 17:59:00,-1,1.24801,1.24912,1.22614,11.099999999999444,19.70270270270374,1,12H,1,-1.0,SL,-1.135135135135142,GBPUSD,0.13513513513514191
3115,2020-07-01 17:59:00,1,107.469,107.39999999999999,107.708,6.9000000000002615,3.4637681159419604,1,4H,2,-1.0,SL,-1.1884057971014421,USDJPY,0.18840579710144215
3117,2020-07-01 19:59:00,1,1.12507,1.12422,1.12879,8.500000000000174,4.37647058823514,1,1D,2,4.37647058823514,TP,4.235294117646908,EURUSD,0.1411764705882324
3137,2020-07-02 15:59:00,1,1.12361,1.12242,1.12879,11.900000000000244,4.352941176470467,2,1D,2,-1.0,SL,-1.1008403361344516,EURUSD,0.10084033613445172
3141,2020-07-02 21:59:00,-1,1.24661,1.24732,1.23592,7.099999999999884,15.056338028169383,1,1D,2,-1.0,SL,-1.2112676056338063,GBPUSD,0.21126760563380625
3143,2020-07-02 21:59:00,1,107.526,107.467,108.164,5.89999999999975,10.813559322034445,1,1D,3,-1.0,SL,-1.2203389830508569,USDJPY,0.2203389830508568
3145,2020-07-03 01:59:00,-1,1.24625,1.24737,1.23592,11.200000000000099,9.223214285714358,1,1D,2,-1.0,SL,-1.1339285714285703,GBPUSD,0.13392857142857026
3149,2020-07-03 03:59:00,-1,1.12446,1.12486,1.11848,3.9999999999995595,14.950000000001888,1,1D,1,-1.0,SL,-1.3000000000000331,EURUSD,0.300000000000033
3167,2020-07-05 23:59:00,-1,1.24736,1.24782,1.23592,4.599999999999049,24.869565217396698,1,1D,2,-1.0,SL,-1.3260869565218065,GBPUSD,0.3260869565218065
3178,2020-07-06 10:59:00,-1,1.24945,1.25045,1.23592,10.000000000001119,13.529999999998529,1,1D,2,-1.0,SL,-1.1499999999999833,GBPUSD,0.1499999999999832
3191,2020-07-06 21:59:00,1,107.371,107.27799999999999,108.164,9.300000000000352,8.526881720429852,1,1D,3,-1.0,SL,-1.139784946236554,USDJPY,0.13978494623655385
3195,2020-07-07 01:59:00,1,107.35,107.235,108.164,11.499999999999488,7.078260869565595,1,1D,3,-1.0,SL,-1.1130434782608747,USDJPY,0.1130434782608746
3204,2020-07-07 10:59:00,1,107.705,107.65299999999999,108.164,5.200000000000671,8.826923076922,1,1D,3,-1.0,SL,-1.2499999999999678,USDJPY,0.24999999999996775
2856,2020-07-07 15:59:00,-1,10666.43,10705.79,10475.68,39.36000000000058,4.8462906504064325,1,12H,2,-1.0,SL,-1.0381097560975605,NAS100,0.03810975609756041
3207,2020-07-07 15:59:00,-1,1.25705,1.25931,1.23592,22.599999999999287,9.349557522124229,1,1D,2,-1.0,SL,-1.0663716814159312,GBPUSD,0.06637168141593129
2867,2020-07-08 03:59:00,-1,3152.352,3158.334,3131.14,5.981999999999971,3.5459712470745726,1,1D,1,-1.0,SL,-1.100300902708125,SPX500,0.10030090270812486
2871,2020-07-08 08:59:00,-1,10572.52,10596.0,10475.68,23.479999999999563,4.124361158432792,2,12H,2,-1.0,SL,-1.0638841567291324,NAS100,0.06388415672913236
2878,2020-07-08 14:59:00,-1,3163.137,3173.149,3131.14,10.011999999999716,3.1958649620456656,1,1D,1,-1.0,SL,-1.059928086296446,SPX500,0.05992808629644596
2890,2020-07-09 04:59:00,-1,3173.152,3177.637,3145.0,4.485000000000127,6.276923076922908,1,4H,3,-1.0,SL,-1.133779264214043,SPX500,0.13377926421404301
3246,2020-07-09 04:59:00,1,107.275,107.216,107.531,5.900000000001171,4.3389830508466005,1,4H,3,-1.0,SL,-1.2203389830508038,USDJPY,0.22033898305080374
2893,2020-07-09 07:59:00,-1,3168.9,3172.4,3145.0,3.5,6.828571428571455,1,4H,3,-1.0,SL,-1.1714285714285715,SPX500,0.17142857142857143
2901,2020-07-09 15:59:00,1,3129.955,3113.752,3193.155,16.202999999999975,3.9005122508177728,1,1D,3,3.9005122508177728,TP,3.8634820712214015,SPX500,0.0370301795963711
3262,2020-07-09 22:59:00,-1,1.26047,1.26117,1.25084,6.999999999999229,13.757142857144412,1,1D,3,-1.0,SL,-1.214285714285738,GBPUSD,0.2142857142857379
3268,2020-07-10 02:59:00,1,107.065,106.99499999999999,107.597,7.000000000000739,7.599999999999147,1,12H,2,-1.0,SL,-1.1857142857142662,USDJPY,0.18571428571426613
2911,2020-07-10 03:59:00,1,3144.655,3139.352,3193.155,5.303000000000338,9.14576654723683,1,1D,3,-1.0,SL,-1.1131435036771566,SPX500,0.11314350367715664
3283,2020-07-10 17:59:00,1,1.13056,1.12941,1.13486,11.499999999999844,3.7391304347826337,1,12H,2,3.7391304347826337,TP,3.6347826086956756,EURUSD,0.10434782608695793
3282,2020-07-10 18:59:00,-1,1.26268,1.26362,1.25851,9.399999999999409,4.436170212766244,2,4H,3,-1.0,SL,-1.1595744680851163,GBPUSD,0.1595744680851164
3283,2020-07-10 19:59:00,1,1.26282,1.26195,1.26691,8.700000000001484,4.70114942528647,1,12H,3,-1.0,SL,-1.1724137931034189,GBPUSD,0.17241379310341887
3285,2020-07-10 19:59:00,1,1.13004,1.12945,1.13486,5.899999999998684,8.169491525425629,1,12H,2,8.169491525425629,TP,7.966101694917109,EURUSD,0.20338983050851994
3289,2020-07-12 23:59:00,1,106.914,106.844,107.263,7.000000000000739,4.985714285713813,1,12H,1,-1.0,SL,-1.1857142857142662,USDJPY,0.18571428571426613
3289,2020-07-12 23:59:00,-1,1.13085,1.13183,1.12735,9.799999999999809,3.5714285714284744,1,4H,1,-1.0,SL,-1.122448979591839,EURUSD,0.12244897959183912
3293,2020-07-13 03:59:00,1,106.829,106.777,107.263,5.19999999999925,8.346153846155275,1,12H,1,8.346153846155275,TP,8.09615384615524,USDJPY,0.2500000000000361
3300,2020-07-13 12:59:00,1,1.26038,1.25913,1.26691,12.499999999999734,5.224000000000051,1,12H,3,-1.0,SL,-1.1200000000000025,GBPUSD,0.12000000000000256
3304,2020-07-13 16:59:00,1,1.26142,1.2601,1.26653,13.199999999999878,3.8712121212121176,2,4H,3,-1.0,SL,-1.1136363636363646,GBPUSD,0.11363636363636469
3310,2020-07-13 22:59:00,-1,1.25564,1.25617,1.25084,5.299999999999194,9.056603773586541,1,1D,3,9.056603773586541,TP,8.77358490566197,GBPUSD,0.2830188679245713
3313,2020-07-13 23:59:00,-1,107.281,107.325,107.041,4.399999999999693,5.454545454546042,1,4H,3,-1.0,SL,-1.295454545454566,USDJPY,0.29545454545456606
2956,2020-07-14 05:59:00,-1,3158.437,3164.237,3120.846,5.800000000000182,6.481206896551503,1,1D,1,-1.0,SL,-1.1034482758620656,SPX500,0.10344827586206572
2985,2020-07-15 12:59:00,1,10734.94,10704.23,11071.39,30.710000000000946,10.955714750895101,1,1D,2,-1.0,SL,-1.0488440247476376,NAS100,0.0488440247476377
2989,2020-07-15 16:59:00,1,10657.51,10562.85,11071.39,94.65999999999985,4.372279738009717,1,1D,2,-1.0,SL,-1.0158461863511514,NAS100,0.015846186351151512
3363,2020-07-16 01:59:00,-1,106.961,107.042,106.666,8.100000000000307,3.6419753086418583,1,4H,3,-1.0,SL,-1.1604938271604877,USDJPY,0.16049382716048774
2996,2020-07-16 01:59:00,1,10639.62,10612.38,11071.39,27.2400000000016,15.8505873715115,1,1D,2,-1.0,SL,-1.055066079295151,NAS100,0.05506607929515095
2998,2020-07-16 03:59:00,1,10607.8,10587.78,11071.39,20.019999999998618,23.156343656345264,1,1D,2,-1.0,SL,-1.07492507492508,NAS100,0.0749250749250801
3000,2020-07-16 05:59:00,1,10616.02,10590.39,11071.39,25.63000000000102,17.767069840030466,1,1D,2,-1.0,SL,-1.0585251658213009,NAS100,0.05852516582130084
3375,2020-07-16 13:59:00,-1,107.134,107.21000000000001,106.901,7.600000000000762,3.065789473683957,1,4H,1,-1.0,SL,-1.1710526315789302,USDJPY,0.17105263157893022
3381,2020-07-16 21:59:00,-1,1.25516,1.25578,1.25205,6.199999999998429,5.016129032259249,2,4H,1,-1.0,SL,-1.241935483871029,GBPUSD,0.24193548387102903
3385,2020-07-16 23:59:00,-1,107.284,107.343,107.043,5.89999999999975,4.084745762712032,1,4H,2,-1.0,SL,-1.2203389830508569,USDJPY,0.2203389830508568
3028,2020-07-17 11:59:00,1,10623.71,10607.56,10710.8,16.149999999999636,5.392569659442855,1,12H,1,-1.0,SL,-1.0928792569659465,NAS100,0.09287925696594636
3046,2020-07-20 07:59:00,1,10585.5,10559.33,10710.8,26.170000000000073,4.787925105082114,1,12H,1,4.787925105082114,TP,4.730607565915129,NAS100,0.05731753916698494
3452,2020-07-21 18:59:00,-1,1.15307,1.15408,1.14023,10.099999999999554,12.712871287129238,1,12H,1,-1.0,SL,-1.118811881188124,EURUSD,0.11881188118812405
3094,2020-07-22 11:59:00,-1,10871.32,10894.91,10560.33,23.590000000000146,13.18312844425595,1,1D,1,-1.0,SL,-1.0635862653666803,NAS100,0.06358626536668041
3099,2020-07-22 16:59:00,-1,10841.5,10874.19,10560.33,32.69000000000051,8.601101254206048,1,1D,1,-1.0,SL,-1.0458855919241352,NAS100,0.045885591924135105
3479,2020-07-22 21:59:00,1,1.15709,1.15658,1.15951,5.1000000000001044,4.745098039215763,1,4H,2,-1.0,SL,-1.235294117647054,EURUSD,0.235294117647054
3509,2020-07-24 05:59:00,1,1.27353,1.2723,1.27731,12.300000000000644,3.0731707317070707,1,4H,3,-1.0,SL,-1.1219512195121888,GBPUSD,0.12195121951218874
3157,2020-07-27 08:59:00,-1,3222.6,3228.6,3199.737,6.0,3.8104999999999714,1,4H,1,-1.0,SL,-1.1,SPX500,0.09999999999999999
3551,2020-07-27 21:59:00,-1,1.17495,1.17552,1.1705,5.699999999999594,7.80701754385993,1,4H,3,-1.0,SL,-1.2105263157894885,EURUSD,0.21052631578948866
3554,2020-07-28 00:59:00,-1,1.17661,1.17739,1.1705,7.800000000000029,7.833333333333096,1,4H,3,7.833333333333096,TP,7.679487179486943,EURUSD,0.15384615384615327
3560,2020-07-28 06:59:00,1,105.561,105.491,106.054,7.000000000000739,7.042857142856328,1,12H,1,-1.0,SL,-1.1857142857142662,USDJPY,0.18571428571426613
3567,2020-07-28 13:59:00,-1,1.17322,1.17432,1.16987,11.000000000001009,3.0454545454542337,1,4H,1,-1.0,SL,-1.1090909090908991,EURUSD,0.10909090909089908
3576,2020-07-28 22:59:00,-1,1.17199,1.17244,1.16987,4.499999999998394,4.711111111113063,1,4H,1,-1.0,SL,-1.2666666666667619,EURUSD,0.2666666666667618
3202,2020-07-29 09:59:00,1,10596.12,10573.82,10671.64,22.30000000000109,3.386547085201566,1,12H,1,3.386547085201566,TP,3.3192825112105377,NAS100,0.0672645739910281
3203,2020-07-29 10:59:00,-1,10595.36,10612.5,10413.24,17.139999999999418,10.62543757292923,1,1D,2,-1.0,SL,-1.087514585764297,NAS100,0.08751458576429702
3208,2020-07-29 15:59:00,-1,3244.334,3247.352,3199.737,3.018000000000029,14.777004638833441,1,1D,1,-1.0,SL,-1.1988071570576522,SPX500,0.19880715705765215
3599,2020-07-29 21:59:00,1,104.928,104.886,105.194,4.200000000000159,6.33333333333322,1,4H,3,6.33333333333322,TP,6.0238095238094225,USDJPY,0.3095238095237978
3631,2020-07-31 07:59:00,-1,1.31369,1.31454,1.30858,8.500000000000174,6.011764705882168,1,4H,2,-1.0,SL,-1.1764705882352904,GBPUSD,0.1764705882352905
3634,2020-07-31 10:59:00,-1,1.31351,1.31437,1.30858,8.60000000000083,5.7325581395341905,1,4H,2,-1.0,SL,-1.174418604651146,GBPUSD,0.17441860465114598
3647,2020-08-02 23:59:00,-1,1.30987,1.31053,1.29441,6.599999999998829,23.424242424246625,1,1D,3,-1.0,SL,-1.2272727272727675,GBPUSD,0.2272727272727676
3652,2020-08-03 04:59:00,-1,1.3091,1.30975,1.29441,6.500000000000394,22.599999999998428,1,1D,3,-1.0,SL,-1.2307692307692168,GBPUSD,0.23076923076921677
3660,2020-08-03 12:59:00,-1,1.30228,1.30424,1.29441,19.599999999999618,4.01530612244908,1,1D,3,-1.0,SL,-1.0765306122448994,GBPUSD,0.07653061224489945
3673,2020-08-03 23:59:00,1,1.17603,1.1755,1.17966,5.299999999999194,6.849056603774668,1,12H,1,-1.0,SL,-1.226415094339657,EURUSD,0.22641509433965706
3675,2020-08-04 03:59:00,-1,1.30739,1.30893,1.29441,15.399999999998748,8.42857142857211,1,1D,3,-1.0,SL,-1.0974025974026054,GBPUSD,0.09740259740260532
3678,2020-08-04 06:59:00,-1,1.30777,1.30879,1.29441,10.199999999997988,13.098039215688896,1,1D,3,-1.0,SL,-1.1470588235294408,GBPUSD,0.14705882352944077
3682,2020-08-04 08:59:00,-1,105.949,106.06,104.546,11.10000000000042,12.639639639639086,1,12H,4,-1.0,SL,-1.1171171171171126,USDJPY,0.11711711711711269
3290,2020-08-04 09:59:00,-1,3286.849,3291.14,3272.734,4.290999999999713,3.28944302027527,1,12H,1,-1.0,SL,-1.1398275460265765,SPX500,0.1398275460265766
3295,2020-08-04 14:59:00,-1,11063.32,11094.68,10951.76,31.360000000000582,3.557397959183591,1,12H,1,-1.0,SL,-1.0478316326530603,NAS100,0.047831632653060334
3689,2020-08-04 17:59:00,-1,1.30599,1.30744,1.30044,14.499999999999513,3.8275862068966413,2,12H,3,-1.0,SL,-1.1034482758620725,GBPUSD,0.10344827586207243
3695,2020-08-04 21:59:00,-1,105.702,105.759,104.546,5.700000000000216,20.28070175438505,1,12H,4,-1.0,SL,-1.2280701754385879,USDJPY,0.22807017543858785
3696,2020-08-05 00:59:00,-1,1.3081,1.3088,1.29441,6.999999999999229,19.55714285714498,1,1D,3,-1.0,SL,-1.214285714285738,GBPUSD,0.2142857142857379
3704,2020-08-05 06:59:00,-1,105.615,105.76100000000001,104.546,14.6000000000015,7.3219178082183465,1,12H,4,-1.0,SL,-1.0890410958904018,USDJPY,0.08904109589040181
3708,2020-08-05 12:59:00,-1,1.31409,1.31496,1.29441,8.699999999999264,22.620689655174235,1,1D,3,-1.0,SL,-1.1724137931034628,GBPUSD,0.17241379310346286
3710,2020-08-05 14:59:00,-1,1.31426,1.31622,1.29441,19.599999999999618,10.12755102040832,1,1D,3,-1.0,SL,-1.0765306122448994,GBPUSD,0.07653061224489945
3317,2020-08-05 14:59:00,-1,3324.943,3329.0,3310.834,4.056999999999789,3.4776928765100106,1,4H,2,-1.0,SL,-1.1478925314271706,SPX500,0.14789253142717063
3326,2020-08-06 01:59:00,-1,3332.04,3336.755,3299.337,4.7150000000001455,6.935949098621202,1,12H,1,-1.0,SL,-1.127253446447504,SPX500,0.12725344644750403
3728,2020-08-06 08:59:00,-1,1.31604,1.3182099999999999,1.30575,21.699999999997832,4.741935483871503,1,12H,1,-1.0,SL,-1.0691244239631406,GBPUSD,0.06912442396314054
3358,2020-08-07 11:59:00,-1,3337.155,3341.037,3307.24,3.881999999999607,7.706079340546998,1,12H,2,-1.0,SL,-1.1545595054095983,SPX500,0.1545595054095983
3775,2020-08-10 05:59:00,1,1.17939,1.17885,1.18455,5.399999999999849,9.555555555555921,1,4H,1,-1.0,SL,-1.2222222222222283,EURUSD,0.2222222222222284
3777,2020-08-10 07:59:00,1,1.1766,1.17585,1.18455,7.500000000000284,10.599999999999467,1,4H,1,-1.0,SL,-1.159999999999994,EURUSD,0.15999999999999392
3376,2020-08-10 07:59:00,1,11130.32,11105.81,11276.01,24.51000000000022,5.94410444716439,1,4H,2,-1.0,SL,-1.0611995104039162,NAS100,0.061199510403916225
3377,2020-08-10 08:59:00,1,11122.41,11101.01,11276.01,21.399999999999636,7.177570093458083,1,4H,2,-1.0,SL,-1.0700934579439265,NAS100,0.07009345794392642
