ts,dir,entrada,rr,riesgo_pips,motivo,pips,R,b
2020-05-27 06:45:00,largo,1.09572,3.0,7.099999999999884,TP,20.099999999999653,2.8309859154929553,3.0
2020-05-27 09:15:00,largo,1.09768,3.0,43.8000000000005,TP,130.20000000000152,2.972602739726028,3.0
2020-06-10 15:30:00,largo,1.13536,3.0,12.599999999998168,SL,-13.799999999998168,-1.095238095238109,-1.0
2020-06-17 07:45:00,corto,1.12666,3.0,28.29999999999888,TP,83.69999999999663,2.9575971731448742,2.9999999999999996
2020-06-24 09:30:00,largo,1.12938,3.0,26.300000000001322,SL,-27.50000000000132,-1.0456273764258532,-1.0
2020-06-30 13:45:00,corto,1.12081,3.0,23.699999999999832,SL,-24.89999999999983,-1.0506329113924053,-1.0
2020-07-02 13:45:00,largo,1.12738,3.0,24.100000000000232,SL,-25.30000000000023,-1.0497925311203316,-1.0
2020-07-07 13:45:00,corto,1.12855,3.0,22.299999999999542,SL,-23.49999999999954,-1.0538116591928262,-1.0
2020-07-10 11:45:00,corto,1.12864,3.0,15.099999999999003,SL,-16.299999999999002,-1.079470198675502,-1.0
2020-07-16 10:30:00,largo,1.13929,3.0,15.799999999999148,TP,46.19999999999744,2.924050632911388,2.9999999999999996
2020-07-21 13:45:00,largo,1.14592,3.0,35.30000000000033,TP,104.70000000000098,2.9660056657223794,3.0
2020-07-23 13:30:00,largo,1.15725,3.0,33.199999999999896,TP,98.39999999999968,2.9638554216867465,3.0
2020-07-27 15:15:00,corto,1.17616,3.0,20.699999999997942,TP,60.899999999993824,2.9420289855072403,3.0
2020-07-28 08:45:00,largo,1.17213,3.0,23.599999999999177,TP,69.59999999999752,2.9491525423728793,2.9999999999999996
2020-08-04 09:45:00,corto,1.17945,3.0,12.399999999999078,TP,35.99999999999723,2.903225806451605,2.9999999999999996
2020-08-05 06:30:00,largo,1.18184,3.0,20.199999999999108,TP,59.39999999999732,2.940594059405938,3.0
2020-08-06 06:30:00,corto,1.18768,3.0,40.19999999999912,TP,119.39999999999736,2.9701492537313428,3.0
2020-08-11 06:30:00,corto,1.17328,3.0,24.599999999999067,SL,-25.799999999999066,-1.0487804878048799,-1.0
2020-08-14 06:30:00,corto,1.18107,3.0,16.899999999999693,SL,-18.099999999999692,-1.0710059171597646,-1.0
2020-08-14 14:00:00,corto,1.18209,3.0,17.599999999999838,SL,-18.799999999999837,-1.0681818181818188,-1.0
2020-08-19 07:45:00,largo,1.19372,3.0,16.099999999998893,SL,-17.299999999998892,-1.0745341614906883,-1.0
2020-08-24 07:15:00,corto,1.18051,3.0,10.099999999999554,SL,-11.299999999999553,-1.118811881188124,-1.0
2020-08-25 06:45:00,corto,1.17999,3.0,16.199999999999548,SL,-17.399999999999547,-1.0740740740740762,-1.0
2020-08-26 07:15:00,largo,1.18168,3.0,17.300000000000093,SL,-18.500000000000092,-1.0693641618497105,-1.0
2020-08-27 07:30:00,largo,1.18313,3.0,15.799999999999148,SL,-16.999999999999147,-1.0759493670886116,-1.0
2020-08-27 13:30:00,corto,1.18155,3.0,87.29999999999905,SL,-88.49999999999905,-1.0137457044673541,-1.0
2020-08-28 14:15:00,largo,1.18928,3.0,26.49999999999819,TP,78.29999999999457,2.954716981132072,3.0
2020-09-01 13:30:00,corto,1.19714,3.0,40.89999999999927,TP,121.4999999999978,2.9706601466992657,3.0
2020-09-09 08:30:00,corto,1.1768,3.0,20.299999999999763,SL,-21.499999999999762,-1.0591133004926114,-1.0
2020-09-11 07:45:00,corto,1.18343,3.0,15.899999999999803,SL,-17.099999999999802,-1.0754716981132084,-1.0
2020-09-18 08:15:00,largo,1.18551,3.0,16.00000000000046,SL,-17.200000000000458,-1.0749999999999977,-1.0
2020-09-18 14:15:00,largo,1.18497,3.0,24.699999999999722,SL,-25.89999999999972,-1.0485829959514175,-1.0
2020-09-30 06:30:00,largo,1.17297,3.0,8.00000000000134,SL,-9.200000000001339,-1.1499999999999748,-1.0
2020-10-02 07:15:00,corto,1.17208,3.0,21.800000000000708,SL,-23.000000000000707,-1.0550458715596311,-1.0
2020-10-08 11:45:00,largo,1.17599,3.0,8.900000000000574,SL,-10.100000000000573,-1.1348314606741485,-1.0
2020-10-14 08:45:00,corto,1.17403,3.0,14.300000000000423,SL,-15.500000000000423,-1.0839160839160813,-1.0
2020-10-20 07:45:00,largo,1.17767,3.0,17.899999999999583,TP,52.49999999999874,2.9329608938547467,3.0
2020-10-22 06:45:00,corto,1.18482,3.0,12.300000000000644,SL,-13.500000000000643,-1.0975609756097509,-1.0
2020-10-26 06:30:00,largo,1.18409,3.0,14.000000000000679,SL,-15.200000000000678,-1.0857142857142814,-1.0
2020-10-27 13:15:00,corto,1.1823,3.0,16.700000000000603,TP,48.9000000000018,2.9281437125748524,3.0
2020-10-28 15:30:00,corto,1.17492,3.0,12.099999999999334,TP,35.099999999998,2.900826446280986,3.0
2020-11-09 11:45:00,largo,1.18863,3.0,27.300000000001212,SL,-28.50000000000121,-1.043956043956042,-1.0
2020-11-11 06:30:00,largo,1.18248,3.0,9.200000000000319,SL,-10.400000000000318,-1.1304347826086911,-1.0
2020-11-17 08:00:00,largo,1.18593,3.0,17.799999999998928,SL,-18.999999999998927,-1.0674157303370826,-1.0
2020-11-19 07:45:00,corto,1.18445,3.0,8.699999999999264,TP,24.899999999997792,2.86206896551723,3.0
2020-11-23 08:45:00,largo,1.18726,3.0,10.699999999999044,TP,30.89999999999713,2.88785046728971,3.0
2020-11-24 06:45:00,corto,1.18522,3.0,5.800000000000249,SL,-7.00000000000025,-1.206896551724129,-1.0
2020-11-24 14:45:00,largo,1.18643,3.0,23.900000000001143,TP,70.50000000000342,2.949790794979082,3.0
2020-11-26 07:45:00,corto,1.19261,3.0,15.800000000001369,SL,-17.000000000001368,-1.075949367088601,-1.0
2020-12-02 07:45:00,corto,1.20686,3.0,19.899999999999363,SL,-21.099999999999362,-1.0603015075376903,-1.0
2020-12-08 06:30:00,corto,1.21151,3.0,8.899999999998354,SL,-10.099999999998353,-1.134831460674182,-1.0
2020-12-08 12:45:00,corto,1.21145,3.0,20.400000000000418,SL,-21.600000000000417,-1.0588235294117634,-1.0
2020-12-09 10:15:00,largo,1.21316,3.0,12.900000000000134,SL,-14.100000000000133,-1.0930232558139525,-1.0
2020-12-11 11:45:00,largo,1.21218,3.0,12.600000000000389,SL,-13.800000000000388,-1.0952380952380922,-1.0
2020-12-17 13:45:00,corto,1.22418,3.0,18.000000000000238,SL,-19.200000000000237,-1.0666666666666658,-1.0
2020-12-22 07:00:00,largo,1.22225,3.0,10.000000000001119,SL,-11.200000000001118,-1.1199999999999866,-1.0
2020-12-22 10:15:00,largo,1.22207,3.0,17.599999999999838,SL,-18.799999999999837,-1.0681818181818188,-1.0
2020-12-24 12:15:00,largo,1.2198,3.0,12.099999999999334,SL,-13.299999999999333,-1.0991735537190137,-1.0
2020-12-28 10:30:00,corto,1.22121,3.0,39.1000000000008,SL,-40.3000000000008,-1.0306905370843984,-1.0
2020-12-30 14:15:00,corto,1.22728,3.0,38.3,SL,-39.5,-1.0313315926892952,-1.0
2021-01-07 06:30:00,largo,1.23219,3.0,15.699999999998493,SL,-16.899999999998492,-1.0764331210191156,-1.0
2021-01-08 07:30:00,corto,1.22452,3.0,24.899999999998812,SL,-26.09999999999881,-1.0481927710843397,-1.0
2021-01-11 07:45:00,corto,1.21782,3.0,16.100000000001113,SL,-17.300000000001113,-1.074534161490678,-1.0
2021-01-18 07:30:00,corto,1.20739,3.0,13.799999999999368,SL,-14.999999999999368,-1.0869565217391344,-1.0
2021-01-21 08:45:00,largo,1.21319,3.0,18.100000000000893,TP,53.10000000000267,2.9337016574585664,3.0
2021-01-22 14:45:00,largo,1.21739,3.0,20.799999999998597,SL,-21.999999999998597,-1.0576923076923115,-1.0
2021-01-28 08:45:00,corto,1.20909,3.0,23.699999999999832,SL,-24.89999999999983,-1.0506329113924053,-1.0
2021-01-28 12:30:00,corto,1.21018,3.0,16.499999999999293,SL,-17.699999999999292,-1.0727272727272759,-1.0
2021-01-29 08:30:00,largo,1.21122,3.0,18.799999999998818,SL,-19.999999999998817,-1.0638297872340465,-1.0
2021-02-04 12:45:00,largo,1.19929,3.0,11.099999999999444,SL,-12.299999999999443,-1.1081081081081134,-1.0
2021-02-08 10:45:00,largo,1.20322,3.0,10.099999999999554,SL,-11.299999999999553,-1.118811881188124,-1.0
2021-02-09 13:45:00,largo,1.21016,3.0,12.399999999999078,SL,-13.599999999999078,-1.0967741935483943,-1.0
2021-02-11 07:45:00,corto,1.21231,3.0,10.600000000000609,SL,-11.800000000000608,-1.1132075471698049,-1.0
2021-02-12 09:15:00,largo,1.21115,3.0,12.299999999998423,SL,-13.499999999998423,-1.0975609756097686,-1.0
2021-02-15 11:15:00,largo,1.21382,3.0,9.599999999998499,SL,-10.799999999998498,-1.1250000000000195,-1.0
2021-02-18 15:30:00,largo,1.20781,3.0,17.100000000001003,TP,50.10000000000301,2.9298245614035126,3.0
2021-02-23 06:45:00,largo,1.21706,3.0,9.00000000000123,SL,-10.200000000001229,-1.133333333333315,-1.0
2021-02-24 08:15:00,largo,1.21623,3.0,19.299999999999873,SL,-20.499999999999872,-1.0621761658031093,-1.0
2021-03-01 14:30:00,corto,1.20429,3.0,27.69999999999939,SL,-28.89999999999939,-1.04332129963899,-1.0
2021-03-05 14:30:00,corto,1.19255,3.0,21.800000000000708,TP,64.20000000000212,2.9449541284403686,3.0
2021-03-10 06:30:00,largo,1.18775,3.0,9.700000000001374,TP,27.900000000004123,2.876288659793832,3.0
2021-03-10 13:30:00,largo,1.1901,3.0,20.299999999999763,TP,59.699999999999285,2.9408866995073883,3.0
2021-03-11 15:30:00,largo,1.19477,3.0,20.800000000000818,SL,-22.000000000000817,-1.0576923076923055,-1.0
2021-03-12 13:15:00,corto,1.19287,3.0,11.199999999997878,SL,-12.399999999997878,-1.1071428571428774,-1.0
2021-03-15 15:45:00,corto,1.19228,3.0,15.399999999998748,SL,-16.599999999998747,-1.0779220779220842,-1.0
2021-03-18 09:30:00,largo,1.19413,3.0,8.299999999998864,SL,-9.499999999998863,-1.1445783132530318,-1.0
2021-03-22 09:30:00,corto,1.19034,3.0,8.399999999999519,SL,-9.599999999999518,-1.142857142857151,-1.0
2021-03-29 13:30:00,corto,1.17816,3.0,11.899999999998023,TP,34.49999999999407,2.8991596638655293,3.0
2021-04-01 06:45:00,largo,1.17323,3.0,20.800000000000818,TP,61.20000000000245,2.9423076923076943,3.0
2021-04-06 07:15:00,largo,1.18086,3.0,12.799999999999478,SL,-13.999999999999478,-1.0937500000000038,-1.0
2021-04-15 07:30:00,corto,1.19797,3.0,11.300000000000754,SL,-12.500000000000753,-1.1061946902654796,-1.0
2021-04-15 09:30:00,corto,1.19802,3.0,13.999999999998458,SL,-15.199999999998457,-1.0857142857142952,-1.0
2021-04-19 14:15:00,largo,1.20285,3.0,14.499999999999513,TP,42.29999999999853,2.9172413793103416,2.9999999999999996
2021-04-22 06:30:00,largo,1.20397,3.0,11.600000000000499,SL,-12.800000000000498,-1.1034482758620645,-1.0
2021-04-22 09:45:00,largo,1.20418,3.0,20.899999999999253,SL,-22.099999999999252,-1.0574162679425858,-1.0
2021-04-27 09:15:00,largo,1.20656,3.0,9.900000000000464,TP,28.500000000001393,2.8787878787878847,3.0
2021-05-03 07:15:00,corto,1.20335,3.0,8.700000000001484,SL,-9.900000000001484,-1.137931034482735,-1.0
2021-05-03 11:45:00,corto,1.20455,3.0,13.099999999999223,SL,-14.299999999999223,-1.09160305343512,-1.0
2021-05-04 15:00:00,corto,1.2008,3.0,28.49999999999797,SL,-29.69999999999797,-1.0421052631578978,-1.0
2021-05-11 07:15:00,largo,1.21368,3.0,14.800000000001479,TP,43.20000000000443,2.9189189189189264,2.9999999999999996
2021-05-12 12:15:00,largo,1.21212,3.0,6.800000000000139,SL,-8.000000000000139,-1.1764705882352904,-0.9999999999999999
2021-05-12 13:15:00,corto,1.20935,3.0,59.500000000001215,SL,-60.70000000000122,-1.0201680672268905,-1.0
2021-05-18 14:45:00,largo,1.22183,3.0,14.399999999998858,SL,-15.599999999998857,-1.08333333333334,-1.0
2021-05-20 12:45:00,corto,1.21999,3.0,9.00000000000123,SL,-10.200000000001229,-1.133333333333315,-1.0
2021-05-26 07:45:00,largo,1.22438,3.0,12.199999999999989,SL,-13.399999999999988,-1.098360655737705,-1.0
2021-05-27 08:45:00,corto,1.21827,3.0,33.199999999999896,SL,-34.3999999999999,-1.0361445783132532,-1.0
2021-06-01 08:45:00,largo,1.22298,3.0,17.599999999999838,SL,-18.799999999999837,-1.0681818181818188,-1.0
2021-06-03 10:30:00,corto,1.21902,3.0,19.000000000000128,TP,55.80000000000038,2.936842105263158,3.0
2021-06-07 07:30:00,largo,1.21633,3.0,19.499999999998963,SL,-20.699999999998962,-1.0615384615384649,-1.0
2021-06-10 13:45:00,largo,1.2182,3.0,39.70000000000029,SL,-40.90000000000029,-1.030226700251889,-1.0
2021-06-14 07:00:00,corto,1.21012,3.0,9.099999999999664,SL,-10.299999999999663,-1.1318681318681367,-1.0
2021-06-15 15:45:00,corto,1.21195,3.0,12.499999999999734,SL,-13.699999999999733,-1.096000000000002,-1.0
2021-06-22 12:45:00,largo,1.18928,3.0,12.999999999998568,TP,37.7999999999957,2.907692307692297,2.9999999999999996
2021-06-23 07:30:00,largo,1.19341,3.0,23.800000000000487,SL,-25.000000000000487,-1.0504201680672258,-1.0
2021-06-30 06:45:00,largo,1.19048,3.0,11.799999999999589,SL,-12.999999999999588,-1.1016949152542408,-1.0
2021-07-01 07:30:00,corto,1.18505,3.0,10.499999999999954,SL,-11.699999999999953,-1.1142857142857148,-1.0
2021-07-02 13:15:00,corto,1.18385,3.0,21.799999999998487,SL,-22.999999999998487,-1.055045871559637,-1.0
2021-07-07 08:30:00,corto,1.18182,3.0,17.199999999999438,SL,-18.399999999999437,-1.0697674418604675,-1.0
2021-07-07 12:45:00,corto,1.18157,3.0,21.700000000000053,SL,-22.900000000000052,-1.0552995391705067,-1.0
2021-07-09 07:00:00,largo,1.18327,3.0,8.799999999999919,TP,25.199999999999758,2.8636363636363624,3.0
2021-07-14 07:45:00,corto,1.17839,3.0,14.099999999999113,SL,-15.299999999999113,-1.0851063829787286,-1.0
2021-07-19 12:45:00,largo,1.17868,3.0,24.199999999998667,SL,-25.399999999998666,-1.0495867768595069,-1.0
2021-07-22 08:30:00,largo,1.17968,3.0,18.599999999999728,SL,-19.799999999999727,-1.064516129032259,-1.0
2021-07-22 12:45:00,largo,1.17996,3.0,29.89999999999826,SL,-31.09999999999826,-1.0401337792642165,-1.0
2021-07-23 08:45:00,corto,1.17746,3.0,12.900000000000134,SL,-14.100000000000133,-1.0930232558139525,-1.0
2021-07-28 11:30:00,largo,1.18105,3.0,12.099999999999334,SL,-13.299999999999333,-1.0991735537190137,-1.0
2021-07-30 06:30:00,largo,1.18824,3.0,8.500000000000174,TP,24.300000000000523,2.858823529411768,3.0
2021-07-30 13:30:00,largo,1.18839,3.0,9.900000000000464,SL,-11.100000000000463,-1.1212121212121156,-1.0
2021-08-02 06:30:00,corto,1.18669,3.0,10.099999999999554,SL,-11.299999999999553,-1.118811881188124,-1.0
2021-08-05 06:45:00,largo,1.18376,3.0,8.399999999999519,SL,-9.599999999999518,-1.142857142857151,-1.0
2021-08-05 12:30:00,corto,1.18353,3.0,22.900000000001253,TP,67.50000000000375,2.9475982532751117,3.0
2021-08-09 06:45:00,corto,1.17588,3.0,8.799999999999919,SL,-9.999999999999918,-1.1363636363636376,-1.0
2021-08-09 12:45:00,corto,1.1761,3.0,8.900000000000574,TP,25.500000000001723,2.8651685393258517,3.0
2021-08-12 07:30:00,largo,1.1739,3.0,7.399999999999629,SL,-8.599999999999628,-1.1621621621621703,-0.9999999999999999
2021-08-12 12:45:00,largo,1.17397,3.0,13.600000000000279,SL,-14.800000000000278,-1.0882352941176452,-1.0
2021-08-13 13:45:00,corto,1.17657,3.0,8.500000000000174,SL,-9.700000000000173,-1.1411764705882324,-1.0
2021-08-18 11:45:00,largo,1.17218,3.0,16.899999999999693,SL,-18.099999999999692,-1.0710059171597646,-1.0
2021-08-19 15:30:00,largo,1.16949,3.0,17.300000000000093,SL,-18.500000000000092,-1.0693641618497105,-1.0
2021-08-20 13:15:00,largo,1.16795,3.0,16.700000000000603,TP,48.9000000000018,2.9281437125748524,3.0
2021-08-27 09:30:00,largo,1.17539,3.0,5.1000000000001044,SL,-6.300000000000105,-1.235294117647054,-1.0
2021-08-27 13:45:00,largo,1.17638,3.0,29.999999999998916,TP,88.79999999999674,2.959999999999998,3.0
2021-09-06 14:45:00,corto,1.18624,3.0,9.700000000001374,SL,-10.900000000001373,-1.123711340206168,-1.0
2021-09-07 08:45:00,largo,1.18761,3.0,17.500000000001403,SL,-18.700000000001403,-1.068571428571423,-1.0
2021-09-09 12:30:00,corto,1.18172,3.0,24.999999999999467,SL,-26.199999999999466,-1.048000000000001,-1.0
2021-09-10 13:45:00,largo,1.18347,3.0,14.400000000001079,SL,-15.600000000001078,-1.083333333333327,-1.0
2021-09-17 12:00:00,corto,1.17793,3.0,10.499999999999954,TP,30.299999999999862,2.8857142857142852,3.0
2021-09-24 10:15:00,largo,1.17369,3.0,7.199999999998319,SL,-8.399999999998318,-1.1666666666667054,-0.9999999999999999
2021-09-28 14:45:00,corto,1.16736,3.0,28.500000000000192,TP,84.30000000000057,2.957894736842105,2.9999999999999996
2021-10-01 07:45:00,corto,1.15784,3.0,13.900000000000023,SL,-15.100000000000023,-1.0863309352517985,-1.0
2021-10-04 09:45:00,corto,1.16095,3.0,9.500000000000064,SL,-10.700000000000063,-1.1263157894736833,-1.0
2021-10-06 14:45:00,corto,1.15418,3.0,14.700000000000824,SL,-15.900000000000823,-1.08163265306122,-1.0
2021-10-08 08:30:00,largo,1.15517,3.0,11.399999999999189,TP,32.99999999999756,2.8947368421052553,3.0
2021-10-15 08:45:00,corto,1.1603,3.0,16.499999999999293,SL,-17.699999999999292,-1.0727272727272759,-1.0
2021-10-19 13:45:00,largo,1.16555,3.0,15.199999999999658,SL,-16.399999999999658,-1.0789473684210544,-1.0
2021-10-21 12:30:00,largo,1.16442,3.0,14.099999999999113,SL,-15.299999999999113,-1.0851063829787286,-1.0
2021-10-22 14:30:00,corto,1.16432,3.0,8.900000000000574,SL,-10.100000000000573,-1.1348314606741485,-1.0
2021-10-26 08:30:00,corto,1.16047,3.0,9.600000000000719,SL,-10.800000000000718,-1.1249999999999907,-1.0
2021-10-27 07:15:00,corto,1.16025,3.0,11.499999999999844,SL,-12.699999999999843,-1.104347826086958,-1.0
2021-10-28 08:15:00,corto,1.15979,3.0,17.499999999999183,SL,-18.699999999999182,-1.0685714285714318,-1.0
2021-10-28 11:45:00,corto,1.15968,3.0,21.899999999999142,SL,-23.09999999999914,-1.0547945205479474,-1.0
2021-11-01 12:30:00,corto,1.15734,3.0,7.800000000000029,SL,-9.000000000000028,-1.153846153846153,-0.9999999999999999
2021-11-03 07:00:00,largo,1.15842,3.0,6.800000000000139,SL,-8.000000000000139,-1.1764705882352904,-0.9999999999999999
2021-11-08 09:45:00,corto,1.15611,3.0,15.899999999999803,SL,-17.099999999999802,-1.0754716981132084,-1.0
2021-11-09 13:30:00,largo,1.15842,3.0,15.400000000000968,SL,-16.600000000000968,-1.077922077922073,-1.0
2021-11-11 06:45:00,corto,1.14798,3.0,6.099999999999994,TP,17.099999999999984,2.80327868852459,3.0
2021-11-17 12:45:00,corto,1.13165,3.0,16.599999999999948,SL,-17.799999999999947,-1.0722891566265063,-1.0
2021-11-19 06:45:00,largo,1.13587,3.0,8.599999999998609,SL,-9.799999999998608,-1.1395348837209527,-1.0
2021-11-24 08:30:00,corto,1.12359,3.0,20.299999999999763,SL,-21.499999999999762,-1.0591133004926114,-1.0
2021-11-26 11:45:00,corto,1.12778,3.0,18.400000000000638,SL,-19.600000000000637,-1.0652173913043455,-1.0
2021-11-29 08:30:00,largo,1.12728,3.0,13.700000000000934,SL,-14.900000000000933,-1.0875912408759063,-1.0
2021-12-03 08:30:00,corto,1.12906,3.0,12.600000000000389,SL,-13.800000000000388,-1.0952380952380922,-1.0
2021-12-07 07:45:00,corto,1.12886,3.0,10.799999999999699,TP,31.199999999999097,2.8888888888888857,3.0
2021-12-08 10:30:00,largo,1.12934,3.0,21.999999999999797,SL,-23.199999999999797,-1.0545454545454551,-1.0
2021-12-15 09:45:00,corto,1.12712,3.0,6.900000000000794,TP,19.500000000002384,2.8260869565217592,3.0
2021-12-20 09:00:00,corto,1.12634,3.0,11.700000000001154,SL,-12.900000000001153,-1.1025641025640924,-1.0
2021-12-21 15:15:00,largo,1.12771,3.0,16.199999999999548,SL,-17.399999999999547,-1.0740740740740762,-1.0
2021-12-23 09:45:00,largo,1.13204,3.0,10.799999999999699,SL,-11.999999999999698,-1.111111111111114,-1.0
2021-12-23 13:00:00,largo,1.13101,3.0,9.900000000000464,SL,-11.100000000000463,-1.1212121212121156,-1.0
2021-12-27 08:15:00,corto,1.13184,3.0,17.000000000000348,SL,-18.200000000000347,-1.070588235294116,-1.0
2021-12-31 12:45:00,corto,1.13253,3.0,11.900000000000244,SL,-13.100000000000243,-1.1008403361344516,-1.0
2022-01-03 07:45:00,largo,1.13479,3.0,13.999999999998458,SL,-15.199999999998457,-1.0857142857142952,-1.0
2022-01-05 12:30:00,corto,1.13101,3.0,16.999999999998128,SL,-18.199999999998127,-1.0705882352941254,-1.0
2022-01-07 06:45:00,corto,1.12989,3.0,5.399999999999849,SL,-6.5999999999998495,-1.2222222222222285,-1.0
2022-01-07 10:30:00,corto,1.13063,3.0,13.900000000000023,SL,-15.100000000000023,-1.0863309352517985,-1.0
2022-01-10 08:45:00,largo,1.13355,3.0,16.00000000000046,SL,-17.200000000000458,-1.0749999999999977,-1.0
2022-01-11 11:15:00,largo,1.13325,3.0,7.600000000000939,SL,-8.800000000000939,-1.1578947368420855,-0.9999999999999999
2022-01-12 08:45:00,largo,1.13669,3.0,12.999999999998568,TP,37.7999999999957,2.907692307692297,2.9999999999999996
2022-01-19 07:00:00,corto,1.13308,3.0,6.599999999998829,SL,-7.799999999998829,-1.181818181818214,-1.0
