par,tf,fecha,lado,ancho,obj,R,rr,coste,tp,N,fuera
GBPUSD,H12,2021-04-14 00:00:00,-1,1.0,ext150,-1.0,1.892988929889294,0.02952029520295214,0,-1.029520295202952,False
GBPUSD,H12,2021-04-14 00:00:00,-1,1.25,opuesto,-0.32029520295203145,0.8885608856088466,0.02361623616236171,0,-0.34391143911439315,False
GBPUSD,H12,2021-04-14 00:00:00,-1,1.25,medio,-0.32029520295203145,0.3837638376383683,0.02361623616236171,0,-0.34391143911439315,False
GBPUSD,H12,2021-04-14 00:00:00,-1,1.25,ext150,-0.32029520295203145,1.514391143911435,0.02361623616236171,0,-0.34391143911439315,False
GBPUSD,H12,2021-04-14 00:00:00,-1,1.5,opuesto,-0.26691266912669287,0.7404674046740389,0.019680196801968093,0,-0.28659286592866096,False
GBPUSD,H12,2021-04-14 00:00:00,-1,1.5,medio,-0.26691266912669287,0.31980319803197355,0.019680196801968093,0,-0.28659286592866096,False
GBPUSD,H12,2021-04-14 00:00:00,-1,1.5,ext150,-0.26691266912669287,1.261992619926196,0.019680196801968093,0,-0.28659286592866096,False
GBPUSD,H12,2021-04-14 00:00:00,-1,2.0,opuesto,-0.20018450184501965,0.5553505535055292,0.01476014760147607,0,-0.21494464944649572,False
GBPUSD,H12,2021-04-14 00:00:00,-1,2.0,medio,-0.20018450184501965,0.2398523985239802,0.01476014760147607,0,-0.21494464944649572,False
GBPUSD,H12,2021-04-14 00:00:00,-1,2.0,ext150,-0.20018450184501965,0.946494464944647,0.01476014760147607,0,-0.21494464944649572,False
