R,neta,rgo,lado,gana,fvg,pos,anio
-1.0,-1.0688966206207575,290.2900000000045,1,False,True,0.12723084665711473,2023
-1.0,-1.0600744923705412,332.91999999999007,-1,False,True,0.5259707878323593,2023
2.4482758620689093,2.3048964083446286,139.4900000000007,-1,True,True,0.5940478506127196,2023
-1.0,-1.1369178424486375,146.07300000000123,-1,False,True,0.5822840733377493,2023
-1.0,-1.058594322210179,341.32999999999356,-1,False,True,0.7235875348365829,2023
-1.0,-1.079116114765837,252.79299999999694,1,False,True,0.11286104605776544,2023
2.4482758620690905,2.3741193919170667,269.6999999999889,1,True,True,0.03517100238412005,2023
-1.0,-1.0835945663531896,239.24999999999272,1,False,True,0.0294744393105082,2023
-1.0,-1.0686224052153006,291.4500000000089,1,False,True,-0.07160688120692173,2023
-1.0,-1.1474567398789304,135.6330000000071,-1,False,True,0.8797048219159646,2023
-1.0,-1.1926411096127987,103.81999999999607,1,False,True,0.0713327969965139,2023
-1.0,-1.148312940304035,134.85000000000582,-1,False,True,0.9331237392552736,2023
2.4482758620690466,2.3686665844038255,251.2269999999944,-1,True,True,0.8957789779808899,2023
-1.0,-1.084620266553842,236.3499999999931,-1,False,True,0.8429459438193402,2023
-1.0,-1.0993739441518424,201.26000000000204,-1,False,True,0.844071130694783,2023
-1.0,-1.1038637307852082,192.56000000000313,-1,False,True,0.8449917381383267,2023
-1.0,-1.0301501780368012,663.3460000000014,-1,False,True,0.7580759254892714,2023
-1.0,-1.0646956071682776,309.1399999999794,-1,False,True,0.653992831071904,2023
-1.0,-1.098522167487675,203.00000000002,-1,False,True,0.6428629883627646,2023
2.4482758620688183,2.3309875674406295,170.52000000001044,1,True,True,0.24121013900245633,2024
2.448275862069008,2.3652148994755127,240.78700000000026,1,True,True,0.34542142738863957,2024
-1.0,-1.2386350077556547,83.80999999999403,1,False,True,0.15300546448087432,2024
-1.0,-1.2411381721726322,82.94000000000779,1,False,True,0.15060109289617207,2024
-1.0,-1.1043824992301865,191.60299999998642,-1,False,True,0.968485555879777,2024
-1.0,-1.0410264825945126,487.49000000002525,-1,False,True,0.9745404143565817,2024
-1.0,-1.1604968983974393,124.61299999999937,-1,False,True,0.6952668168707846,2024
-1.0,-1.0872981230903471,229.10000000001673,-1,False,True,0.6112356587102724,2024
2.4482758620686296,2.3508806957907433,205.3490000000238,-1,True,True,0.9676934807472354,2024
-1.0,-1.0638569604086834,313.2000000000062,-1,False,True,0.91549089845749,2024
2.4482758620688925,2.42231970202321,770.5300000000079,-1,True,True,0.8425190408796028,2024
2.4482758620690412,2.424724478248606,849.2069999999785,1,True,True,0.260618279569894,2024
