F,obj,mot,R,neta,rgo,lado,anio
0.382,nivel,SL,-1.0,-1.137987879144714,10.870519999998578,-1,2020
0.382,1:1,SL,-1.0,-1.137987879144714,10.870519999998578,-1,2020
0.5,nivel,SL,-1.0,-1.1651254953765058,9.083999999998923,-1,2020
0.5,1:1,TP,1.0,0.8348745046234943,9.083999999998923,-1,2020
0.618,nivel,SL,-1.0,-1.2055504091823686,7.297479999999268,-1,2020
0.618,1:1,TP,1.0,0.7944495908176314,7.297479999999268,-1,2020
0.382,nivel,SL,-1.0,-1.1188359778299677,12.622439999999187,1,2020
0.382,1:1,SL,-1.0,-1.1188359778299677,12.622439999999187,1,2020
0.5,nivel,SL,-1.0,-1.1422070534698674,10.547999999998865,1,2020
0.5,1:1,SL,-1.0,-1.1422070534698674,10.547999999998865,1,2020
0.618,nivel,SL,-1.0,-1.1770212283857004,8.473560000000361,1,2020
0.618,1:1,SL,-1.0,-1.1770212283857004,8.473560000000361,1,2020
0.382,nivel,SL,-1.0,-1.0123690733585002,121.27020000000084,-1,2020
0.382,1:1,SL,-1.0,-1.0123690733585002,121.27020000000084,-1,2020
0.5,nivel,TP,0.14821393329386634,0.13341227550819437,101.34000000000015,-1,2020
0.5,1:1,SL,-1.0,-1.014801657785672,101.34000000000015,-1,2020
0.618,nivel,SL,-1.0,-1.0184253001481396,81.40979999999945,-1,2020
0.618,1:1,SL,-1.0,-1.0184253001481396,81.40979999999945,-1,2020
0.382,nivel,SL,-1.0,-1.0123690733585002,121.27020000000084,-1,2020
0.382,1:1,SL,-1.0,-1.0123690733585002,121.27020000000084,-1,2020
0.5,nivel,TP,0.14821393329386634,0.13341227550819437,101.34000000000015,-1,2020
0.5,1:1,SL,-1.0,-1.014801657785672,101.34000000000015,-1,2020
0.618,nivel,SL,-1.0,-1.0184253001481396,81.40979999999945,-1,2020
0.618,1:1,SL,-1.0,-1.0184253001481396,81.40979999999945,-1,2020
0.382,nivel,SL,-1.0,-1.0123690733585002,121.27020000000084,-1,2020
0.382,1:1,SL,-1.0,-1.0123690733585002,121.27020000000084,-1,2020
0.5,nivel,TP,0.14821393329386634,0.13341227550819437,101.34000000000015,-1,2020
0.5,1:1,SL,-1.0,-1.014801657785672,101.34000000000015,-1,2020
0.618,nivel,SL,-1.0,-1.0184253001481396,81.40979999999945,-1,2020
0.618,1:1,SL,-1.0,-1.0184253001481396,81.40979999999945,-1,2020
0.382,nivel,SL,-1.0,-1.0123690733585002,121.27020000000084,-1,2020
0.382,1:1,SL,-1.0,-1.0123690733585002,121.27020000000084,-1,2020
0.5,nivel,TP,0.14821393329386634,0.13341227550819437,101.34000000000015,-1,2020
0.5,1:1,SL,-1.0,-1.014801657785672,101.34000000000015,-1,2020
0.618,nivel,SL,-1.0,-1.0184253001481396,81.40979999999945,-1,2020
0.618,1:1,SL,-1.0,-1.0184253001481396,81.40979999999945,-1,2020
0.382,nivel,TP,0.760832049938606,0.6798891405914221,18.53157999999894,1,2020
0.382,1:1,TP,1.0,0.9190570906528162,18.53157999999894,1,2020
0.5,nivel,TP,1.107129019759885,1.0102673382410874,15.485999999998967,1,2020
0.5,1:1,TP,1.0,0.9031383184812024,15.485999999998967,1,2020
0.618,nivel,TP,0.01210409294859227,-0.10847061433620213,12.440420000000813,1,2020
0.618,1:1,TP,1.0,0.8794252927152056,12.440420000000813,1,2020
0.382,1:1,TP,1.0,0.942997640102298,26.314699999998993,1,2020
0.5,1:1,TP,1.0,0.9317871759890797,21.989999999997963,1,2020
0.382,1:1,TP,1.0,0.9254412387490843,20.118360000000393,1,2020
0.5,1:1,TP,1.0,0.9107780157030687,16.811999999999898,1,2020
0.618,1:1,TP,1.0,0.8889352892569278,13.505639999999403,1,2020
0.382,nivel,TP,1.0348849590690627,0.9949549802798688,37.56576000000132,-1,2020
0.382,1:1,TP,1.0,0.9600700212108061,37.56576000000132,-1,2020
0.5,nivel,TP,1.4350790010194108,1.3872961264016734,31.391999999999825,-1,2020
0.5,1:1,TP,1.0,0.9522171253822628,31.391999999999825,-1,2020
0.382,nivel,TP,0.7763880683479157,0.6806878168476472,15.673939999998765,1,2020
0.382,1:1,TP,1.0,0.9042997484997315,15.673939999998765,1,2020
0.5,nivel,TP,1.089628297361961,0.9772182254195232,13.34400000000096,1,2020
0.5,1:1,TP,1.0,0.8875899280575621,13.34400000000096,1,2020
0.382,nivel,SL,-1.0,-1.1373528264464579,10.920780000000377,-1,2020
0.382,1:1,SL,-1.0,-1.1373528264464579,10.920780000000377,-1,2020
0.5,nivel,SL,-1.0,-1.16436554898093,9.126000000000204,-1,2020
0.5,1:1,SL,-1.0,-1.16436554898093,9.126000000000204,-1,2020
0.618,nivel,SL,-1.0,-1.1923382691607465,7.798759999999675,-1,2020
0.618,1:1,SL,-1.0,-1.1923382691607465,7.798759999999675,-1,2020
0.382,nivel,SL,-1.0,-1.1389053517454066,10.798719999998866,1,2020
0.382,1:1,SL,-1.0,-1.1389053517454066,10.798719999998866,1,2020
0.5,nivel,SL,-1.0,-1.1662234042553632,9.023999999997613,1,2020
0.5,1:1,SL,-1.0,-1.1662234042553632,9.023999999997613,1,2020
0.618,nivel,SL,-1.0,-1.2069171007328143,7.24927999999818,1,2020
0.618,1:1,SL,-1.0,-1.2069171007328143,7.24927999999818,1,2020
0.382,nivel,TP,1.701710681733589,1.6327167421612436,21.741040000000794,-1,2020
0.382,1:1,TP,1.0,0.9310060604276545,21.741040000000794,-1,2020
0.5,nivel,TP,0.5357318391821428,0.49886955666960886,40.6919999999991,-1,2020
0.5,1:1,TP,1.0,0.963137717487466,40.6919999999991,-1,2020
0.618,nivel,TP,0.9116993848740119,0.865812726144717,32.6892399999997,-1,2020
0.618,1:1,TP,1.0,0.9541133412707051,32.6892399999997,-1,2020
0.382,nivel,SL,-1.0,-1.0397098743632522,37.77397999999994,1,2020
0.382,1:1,SL,-1.0,-1.0397098743632522,37.77397999999994,1,2020
0.5,nivel,SL,-1.0,-1.047519482988024,31.566000000000713,1,2020
0.5,1:1,SL,-1.0,-1.047519482988024,31.566000000000713,1,2020
0.618,nivel,SL,-1.0,-1.0568823468291149,26.37021999999888,1,2020
0.618,1:1,TP,1.0,0.943117653170885,26.37021999999888,1,2020
0.382,nivel,SL,-1.0,-1.0397703500904365,37.71654000000126,-1,2020
0.382,1:1,SL,-1.0,-1.0397703500904365,37.71654000000126,-1,2020
0.5,nivel,SL,-1.0,-1.0475918522748877,31.518000000001848,-1,2020
0.5,1:1,SL,-1.0,-1.0475918522748877,31.518000000001848,-1,2020
0.618,nivel,SL,-1.0,-1.0592429696367918,25.319460000000618,-1,2020
0.618,1:1,SL,-1.0,-1.0592429696367918,25.319460000000618,-1,2020
0.382,nivel,TP,0.4332274891652706,0.3655521898374172,22.16465999999855,1,2020
0.382,1:1,TP,1.0,0.9323247006721467,22.16465999999855,1,2020
0.5,nivel,TP,0.7150955620344184,0.6341107871720882,18.521999999999025,1,2020
0.5,1:1,TP,1.0,0.9190152251376699,18.521999999999025,1,2020
0.618,nivel,TP,1.1349737286735089,1.0341628056083696,14.879339999999502,1,2020
0.618,1:1,TP,1.0,0.8991890769348607,14.879339999999502,1,2020
0.382,nivel,SL,-1.0,-1.0730211985407445,20.541979999999967,-1,2020
0.382,1:1,SL,-1.0,-1.0730211985407445,20.541979999999967,-1,2020
0.5,nivel,SL,-1.0,-1.087382034253752,17.166000000001077,-1,2020
0.5,1:1,SL,-1.0,-1.087382034253752,17.166000000001077,-1,2020
0.618,nivel,SL,-1.0,-1.1087743164984503,13.790020000000368,-1,2020
0.618,1:1,SL,-1.0,-1.1087743164984503,13.790020000000368,-1,2020
0.382,nivel,SL,-1.0,-1.0902434769006797,16.62169999999969,1,2020
0.382,1:1,SL,-1.0,-1.0902434769006797,16.62169999999969,1,2020
0.5,nivel,SL,-1.0,-1.1079913606911351,13.890000000001237,1,2020
0.5,1:1,SL,-1.0,-1.1079913606911351,13.890000000001237,1,2020
0.618,nivel,SL,-1.0,-1.1344290796985088,11.158300000000963,1,2020
0.618,1:1,SL,-1.0,-1.1344290796985088,11.158300000000963,1,2020
0.382,nivel,TP,0.11604840017091088,0.06078023905317175,27.140400000002046,1,2020
0.382,1:1,TP,1.0,0.9447318388822609,27.140400000002046,1,2020
0.5,nivel,TP,0.33553791887116646,0.26940035273360646,22.68000000000211,1,2020
