ts,dir,riesgo_u,motivo,bruto,R
2023-12-06 07:45:00,largo,22.149999999999636,SL,-1.0,-1.067720090293455
2023-12-08 08:30:00,largo,21.779999999998836,SL,-1.0,-1.0688705234159817
2023-12-11 11:45:00,largo,26.18000000000029,TP,3.0,2.942704354469061
2023-12-12 09:45:00,largo,17.81999999999971,TP,3.0,2.9158249158249143
2023-12-14 08:00:00,largo,26.770000000000437,SL,-1.0,-1.056032872618602
2023-12-14 13:45:00,largo,46.13999999999942,SL,-1.0,-1.0325097529258782
2023-12-18 08:45:00,largo,35.098000000001775,TP,3.0,2.9572625220810322
2023-12-19 15:30:00,corto,31.520000000000437,SL,-1.0,-1.047588832487309
2023-12-28 08:30:00,corto,10.220000000001164,SL,-1.0,-1.1467710371819793
2024-01-03 08:30:00,corto,34.779999999998836,TP,3.0,2.9568717653824024
2024-01-05 13:30:00,corto,45.780000000000655,SL,-1.0,-1.0327653997378763
2024-01-09 06:30:00,largo,15.69999999999709,SL,-1.0,-1.095541401273903
2024-01-10 15:45:00,largo,89.82999999999811,SL,-1.0,-1.0166982077257045
2024-01-19 09:30:00,corto,33.86599999999817,SL,-1.0,-1.0442922104765866
2024-01-19 13:15:00,corto,22.546000000002095,SL,-1.0,-1.0665306484520474
2024-01-24 13:45:00,corto,28.82999999999811,SL,-1.0,-1.0520291363163405
2024-01-29 14:30:00,largo,38.998999999999796,SL,-1.0,-1.0384625246801202
2024-01-30 08:30:00,largo,50.15699999999924,SL,-1.0,-1.0299060948621332
2024-01-30 14:30:00,largo,35.72099999999773,SL,-1.0,-1.0419921054841716
2024-01-31 08:30:00,corto,17.202000000001135,TP,3.0,2.9128008371119694
2024-02-02 06:30:00,largo,15.699000000000524,SL,-1.0,-1.095547487101086
2024-02-05 12:00:00,largo,51.16699999999764,SL,-1.0,-1.029315769929839
2024-02-06 10:45:00,largo,22.0,SL,-1.0,-1.0681818181818181
2024-02-08 13:30:00,largo,28.32300000000032,TP,3.0,2.9470395085266397
2024-02-09 12:45:00,corto,24.26600000000326,SL,-1.0,-1.0618148850243057
2024-02-12 14:30:00,largo,32.379000000000815,SL,-1.0,-1.0463263226165096
2024-02-13 08:15:00,corto,29.354999999999563,TP,3.0,2.9489013796627486
2024-02-27 08:30:00,corto,32.16700000000128,SL,-1.0,-1.046631641122888
2024-03-04 09:15:00,corto,34.23500000000058,TP,3.0,2.9561851905944216
2024-03-08 14:00:00,corto,39.98800000000119,SL,-1.0,-1.0375112533760116
2024-03-11 06:30:00,corto,34.0109999999986,SL,-1.0,-1.044103378318781
2024-03-12 07:00:00,corto,35.75500000000102,SL,-1.0,-1.0419521745210447
2024-03-21 15:30:00,corto,25.633999999998196,TP,3.0,2.941483966606846
2024-03-22 08:15:00,corto,27.5099999999984,TP,3.0,2.9454743729552857
2024-03-28 06:30:00,largo,25.598000000001775,SL,-1.0,-1.0585983279943705
2024-03-28 12:45:00,largo,57.83300000000236,SL,-1.0,-1.0259367489149782
2024-04-03 12:15:00,corto,58.565999999998894,SL,-1.0,-1.0256121299047234
2024-04-04 07:15:00,largo,29.38799999999901,TP,3.0,2.9489587586770094
2024-04-09 13:45:00,corto,62.5679999999993,SL,-1.0,-1.0239739163789798
2024-04-16 14:15:00,corto,73.90100000000166,SL,-1.0,-1.0202974249333563
2024-04-25 12:30:00,corto,114.53299999999945,SL,-1.0,-1.013096662097387
2024-04-26 07:30:00,largo,32.31100000000151,SL,-1.0,-1.0464238185138166
2024-04-26 09:30:00,largo,21.888999999999214,SL,-1.0,-1.0685275709260385
2024-04-26 13:30:00,largo,65.34400000000096,TP,3.0,2.977044564152792
2024-05-01 13:30:00,corto,25.322000000000116,TP,3.0,2.9407629729089333
2024-05-07 08:15:00,largo,19.70100000000093,SL,-1.0,-1.0761382670930373
2024-05-17 06:30:00,corto,10.955999999998312,TP,3.0,2.8630887185103844
2024-05-20 09:30:00,largo,14.179000000000087,SL,-1.0,-1.1057902531913386
2024-05-22 13:00:00,corto,15.1349999999984,SL,-1.0,-1.0991080277502583
2024-06-06 12:30:00,corto,39.022000000000844,SL,-1.0,-1.0384398544410838
2024-06-12 06:30:00,corto,13.211999999999534,SL,-1.0,-1.1135331516802947
2024-06-12 11:30:00,corto,10.600999999998749,SL,-1.0,-1.1414960852749907
2024-06-17 08:30:00,corto,45.9900000000016,SL,-1.0,-1.0326157860404424
2024-06-21 06:45:00,corto,17.30999999999767,TP,3.0,2.913344887348342
2024-06-21 13:30:00,corto,56.27600000000166,SL,-1.0,-1.0266543464354245
2024-06-25 11:30:00,corto,43.51199999999881,SL,-1.0,-1.034473248758964
2024-06-26 11:45:00,largo,19.333000000002357,SL,-1.0,-1.0775875446128287
2024-06-26 13:45:00,largo,72.69800000000032,SL,-1.0,-1.0206333049052243
2024-07-01 06:30:00,corto,17.14600000000064,TP,3.0,2.912516038726237
2024-07-01 13:00:00,corto,33.69999999999709,TP,3.0,2.95548961424332
2024-07-04 09:30:00,largo,9.902999999998428,SL,-1.0,-1.1514692517419205
2024-07-08 13:30:00,corto,22.9429999999993,SL,-1.0,-1.0653794185590395
2024-07-09 08:15:00,corto,16.39099999999962,SL,-1.0,-1.0915136355316963
2024-07-09 11:15:00,corto,16.27900000000227,SL,-1.0,-1.0921432520424958
2024-07-09 14:15:00,corto,68.06700000000274,SL,-1.0,-1.022037110494071
2024-07-10 14:30:00,corto,52.08599999999933,SL,-1.0,-1.028798525515494
2024-07-11 12:15:00,largo,23.17699999999968,TP,3.0,2.9352806661776754
2024-07-12 09:15:00,corto,23.0,TP,3.0,2.9347826086956523
2024-07-16 13:45:00,corto,103.14600000000064,TP,3.0,2.985457506834972
2024-07-18 13:15:00,corto,22.70499999999811,TP,3.0,2.9339352565514147
2024-07-19 13:15:00,corto,76.25,SL,-1.0,-1.019672131147541
2024-07-23 06:45:00,largo,39.91100000000006,SL,-1.0,-1.0375836235624263
2024-07-25 13:30:00,corto,102.25599999999758,SL,-1.0,-1.0146690658738855
2024-07-29 13:30:00,largo,121.02300000000105,SL,-1.0,-1.01239433826628
2024-08-01 13:30:00,largo,127.41200000000026,SL,-1.0,-1.0117728314444479
2024-08-20 13:30:00,largo,57.086999999999534,SL,-1.0,-1.026275684481581
2024-08-23 07:45:00,corto,29.190999999998894,SL,-1.0,-1.0513857010722503
2024-08-28 12:15:00,largo,31.476999999998952,SL,-1.0,-1.0476538424881676
2024-09-06 13:45:00,corto,227.4459999999999,SL,-1.0,-1.0065949719933522
2024-09-17 15:45:00,largo,64.15799999999945,SL,-1.0,-1.0233797811652485
