ts,R,neta,rgo,lado,hfrac,hbar,gana,fvg,pos,anio
2020-01-13 10:00:00,-1.0,-1.1433440256615817,9.976000000000429,1,23,11,False,True,0.44837340876943926,2020
2020-02-26 12:00:00,-1.0,-1.0918255955820981,15.572999999999837,-1,9,13,False,False,0.7346368715083774,2020
2020-05-08 08:00:00,-1.0,-1.0875849819317671,16.327000000000425,1,23,10,False,True,0.42561205273068337,2020
2020-05-15 07:00:00,-1.0,-1.1874918054281105,7.62699999999894,1,4,9,False,False,0.3410024650780685,2020
2020-05-15 12:00:00,2.448275862068791,2.3688711199953882,18.009000000001052,1,9,14,True,False,0.45028759244042094,2020
2020-06-18 01:00:00,2.4482758620689293,2.3124346917450027,10.527000000000175,1,21,3,True,True,0.19330601092896652,2020
2020-06-26 07:00:00,-1.0,-1.1437619382728599,9.94699999999904,1,2,9,False,False,0.21983575489576282,2020
2020-07-08 06:00:00,2.4482758620693628,2.2936979785972893,9.25099999999901,1,2,8,True,False,0.4508716323296306,2020
2020-07-24 07:00:00,-1.0,-1.1229684409665526,11.628999999999667,-1,3,9,False,False,0.9171568627450994,2020
2020-08-14 06:00:00,2.4482758620688627,2.3113026819922404,10.440000000000449,-1,1,8,True,False,0.6355323318092788,2020
2020-09-23 06:00:00,-1.0,-1.1055896034851929,13.543000000000305,1,3,8,False,True,0.08244274809161135,2020
2020-09-23 07:00:00,-1.0,-1.1118148408788828,12.788999999999717,1,3,9,False,True,0.09618320610687803,2020
2020-09-24 12:00:00,-1.0,-1.0816396437542835,17.515999999999643,1,11,14,False,True,0.026811897779638556,2020
2020-09-24 13:00:00,-1.0,-1.0878972278566605,16.268999999999867,1,11,15,False,True,0.026811897779638556,2020
2020-10-06 07:00:00,-1.0,-1.1421047401371338,10.063000000000155,-1,5,9,False,False,0.785645004849657,2020
2020-11-02 08:00:00,2.4482758620688476,2.3015188834153237,9.744000000000419,1,5,9,True,True,0.039130434782603,2020
2020-11-10 14:00:00,-1.0,-1.1485251350228607,9.627999999999304,1,1,15,False,False,0.40790205898719084,2020
2020-11-16 09:00:00,-1.0,-1.1062722948870347,13.456000000000579,-1,5,10,False,False,0.8939802336028796,2020
2020-12-03 08:00:00,-1.0,-1.128747636625562,11.10699999999909,-1,4,9,False,False,0.9810874704491747,2020
