i,ts,lado,entrada,stop,objetivo,riesgo_u,rr,n_obj,tf_obj,tomas,R,motivo,R_neto,ins,coste_R
44959,2021-03-17 17:29:00,-1,1.39147,1.39249,1.38609,10.200000000000209,5.2745098039214025,1,12H,1,-1.0,SL,-1.1470588235294088,GBPUSD,0.14705882352940874
44961,2021-03-17 17:49:00,-1,1.39315,1.39492,1.38609,17.699999999998273,3.988700564972178,1,12H,1,-1.0,SL,-1.0847457627118726,GBPUSD,0.08474576271187267
44963,2021-03-17 18:09:00,-1,1.39428,1.39505,1.38609,7.699999999999374,10.636363636364397,1,12H,1,-1.0,SL,-1.1948051948052107,GBPUSD,0.19480519480521064
45040,2021-03-18 04:09:00,1,108.929,108.887,109.325,4.200000000000159,9.42857142857109,1,4H,4,-1.0,SL,-1.3095238095237978,USDJPY,0.3095238095237978
45045,2021-03-18 04:59:00,1,108.866,108.827,109.325,3.900000000000148,11.769230769230404,1,4H,4,-1.0,SL,-1.3333333333333206,USDJPY,0.3333333333333207
45068,2021-03-18 08:49:00,1,109.022,108.978,109.325,4.400000000001114,6.886363636361831,1,4H,4,-1.0,SL,-1.2954545454544706,USDJPY,0.29545454545447064
45074,2021-03-18 12:49:00,-1,1.19144,1.19213,1.18912,6.899999999998574,3.3623188405805498,1,12H,1,-1.0,SL,-1.1739130434782967,EURUSD,0.1739130434782968
45077,2021-03-18 13:19:00,-1,1.19183,1.19261,1.18912,7.800000000000029,3.4743589743589487,1,12H,1,-1.0,SL,-1.1538461538461533,EURUSD,0.15384615384615327
45081,2021-03-18 13:49:00,-1,1.39289,1.39393,1.38506,10.399999999999299,7.528846153846665,1,12H,1,-1.0,SL,-1.144230769230779,GBPUSD,0.14423076923077896
45103,2021-03-18 14:39:00,1,109.032,108.97999999999999,109.325,5.200000000000671,5.63461538461478,2,12H,4,-1.0,SL,-1.2499999999999678,USDJPY,0.24999999999996775
45106,2021-03-18 15:09:00,1,108.98,108.908,109.325,7.200000000000273,4.791666666666469,2,12H,4,-1.0,SL,-1.1805555555555487,USDJPY,0.18055555555554872
45090,2021-03-18 15:29:00,-1,1.19335,1.19397,1.18912,6.200000000000649,6.822580645160505,1,12H,1,6.822580645160505,TP,6.629032258063751,EURUSD,0.1935483870967539
45106,2021-03-18 17:59:00,-1,1.39295,1.39356,1.38506,6.099999999999994,12.934426229508132,1,12H,1,-1.0,SL,-1.2459016393442626,GBPUSD,0.2459016393442625
41260,2021-03-18 18:29:00,1,3931.054,3921.733,3964.052,9.320999999999913,3.540178092479386,1,4H,1,-1.0,SL,-1.0643707756678473,SPX500,0.0643707756678474
45114,2021-03-18 19:19:00,-1,1.39257,1.39339,1.38506,8.199999999998209,9.15853658536801,1,12H,1,-1.0,SL,-1.1829268292683326,GBPUSD,0.18292682926833265
45124,2021-03-18 20:59:00,-1,1.39255,1.39313,1.38506,5.800000000000249,12.913793103447714,1,12H,1,-1.0,SL,-1.2586206896551613,GBPUSD,0.2586206896551613
45147,2021-03-19 00:49:00,-1,1.39058,1.39108,1.38506,5.00000000000167,11.039999999996251,2,1D,1,-1.0,SL,-1.2999999999999,GBPUSD,0.2999999999998998
45178,2021-03-19 03:09:00,1,108.904,108.847,109.325,5.700000000000216,7.385964912280536,3,1D,4,-1.0,SL,-1.2280701754385879,USDJPY,0.22807017543858785
45192,2021-03-19 05:29:00,1,108.813,108.77199999999999,109.325,4.100000000001103,12.487804878045432,3,1D,4,-1.0,SL,-1.3170731707316221,USDJPY,0.31707317073162206
45194,2021-03-19 05:49:00,1,108.785,108.73599999999999,109.325,4.900000000000659,11.020408163263951,3,1D,4,-1.0,SL,-1.265306122448944,USDJPY,0.2653061224489439
45200,2021-03-19 06:49:00,1,108.755,108.705,109.325,4.999999999999716,11.400000000000796,3,1D,4,-1.0,SL,-1.2600000000000149,USDJPY,0.2600000000000148
45204,2021-03-19 07:29:00,1,108.661,108.597,109.325,6.400000000000716,10.374999999998861,3,1D,4,-1.0,SL,-1.2031249999999774,USDJPY,0.20312499999997727
45207,2021-03-19 10:49:00,-1,1.39254,1.39356,1.38506,10.200000000000209,7.333333333333115,2,1D,1,7.333333333333115,TP,7.186274509803707,GBPUSD,0.14705882352940874
45210,2021-03-19 11:19:00,-1,1.39127,1.39172,1.38506,4.500000000000615,13.799999999998224,2,1D,1,-1.0,SL,-1.3333333333332877,GBPUSD,0.3333333333332878
41409,2021-03-19 11:29:00,-1,12873.989,12893.999,12729.849,20.01000000000022,7.203398300849468,1,4H,1,7.203398300849468,TP,7.1284357821088395,NAS100,0.07496251874062887
41410,2021-03-19 11:39:00,1,12875.959,12861.599,13032.319,14.360000000000582,10.888579387186102,1,12H,2,-1.0,SL,-1.1044568245125306,NAS100,0.10445682451253059
45237,2021-03-19 12:59:00,1,109.003,108.923,109.325,7.9999999999998295,4.02500000000012,2,1D,3,-1.0,SL,-1.1625000000000034,USDJPY,0.16250000000000347
41362,2021-03-19 13:09:00,1,3891.999,3884.933,3969.754,7.0659999999998035,11.004104160770206,1,12H,1,2.2267195018399115,tiempo,2.141805830738862,SPX500,0.08491367110104962
45239,2021-03-19 13:19:00,1,108.94,108.886,109.325,5.400000000000205,7.129629629629454,2,1D,3,-1.0,SL,-1.2407407407407316,USDJPY,0.24074074074073162
41423,2021-03-19 13:49:00,-1,12822.109,12850.979,12729.849,28.86999999999898,3.195704883962711,1,4H,1,-1.0,SL,-1.0519570488396277,NAS100,0.05195704883962774
41425,2021-03-19 14:09:00,-1,12842.299,12870.019,12729.849,27.719999999999345,4.056637806637928,1,4H,1,-1.0,SL,-1.0541125541125553,NAS100,0.05411255411255539
41432,2021-03-19 15:19:00,1,12874.519,12857.549,13032.319,16.969999999999345,9.298762522098135,1,12H,2,-1.0,SL,-1.088391278727169,NAS100,0.088391278727169
45234,2021-03-19 15:29:00,1,1.19042,1.1898900000000001,1.1937,5.299999999999194,6.188679245283865,1,4H,1,-1.0,SL,-1.226415094339657,EURUSD,0.22641509433965706
45236,2021-03-19 15:39:00,-1,1.38735,1.38797,1.38506,6.199999999998429,3.6935483870979122,2,1D,1,-1.0,SL,-1.241935483871029,GBPUSD,0.24193548387102903
45239,2021-03-19 16:19:00,-1,1.19079,1.19119,1.18861,3.9999999999995595,5.450000000000777,1,1D,1,-1.0,SL,-1.3000000000000331,EURUSD,0.300000000000033
45244,2021-03-19 17:09:00,-1,1.19089,1.19134,1.18861,4.500000000000615,5.066666666666108,1,1D,1,5.066666666666108,TP,4.799999999999478,EURUSD,0.26666666666663025
45245,2021-03-19 17:09:00,-1,1.38783,1.38855,1.38506,7.200000000000539,3.8472222222218497,2,1D,1,-1.0,SL,-1.2083333333333177,GBPUSD,0.20833333333331772
45262,2021-03-19 17:09:00,1,108.888,108.847,109.325,4.100000000001103,10.65853658536293,2,1D,3,-1.0,SL,-1.3170731707316221,USDJPY,0.31707317073162206
41394,2021-03-19 18:29:00,1,3922.936,3918.936,3969.754,4.0,11.704499999999939,1,12H,1,-1.0,SL,-1.15,SPX500,0.15
41398,2021-03-19 19:09:00,1,3909.345,3907.133,3969.754,2.211999999999989,27.30967450271266,1,12H,1,-1.0,SL,-1.2712477396021713,SPX500,0.2712477396021713
45261,2021-03-19 19:59:00,-1,1.19031,1.19076,1.18738,4.500000000000615,6.5111111111099484,1,4H,1,6.5111111111099484,TP,6.244444444443318,EURUSD,0.26666666666663025
45270,2021-03-21 21:29:00,1,1.18855,1.18787,1.19371,6.800000000000139,7.58823529411757,1,12H,2,-1.0,SL,-1.1764705882352904,EURUSD,0.1764705882352905
41468,2021-03-21 22:59:00,1,12877.859,12868.339,12913.987,9.520000000000437,3.7949579831929765,2,12H,1,-1.0,SL,-1.1575630252100768,NAS100,0.1575630252100768
41471,2021-03-21 23:29:00,1,12873.209,12865.579,12913.987,7.630000000001019,5.3444298820436416,2,12H,1,-1.0,SL,-1.1965923984272346,NAS100,0.19659239842723455
41472,2021-03-21 23:39:00,1,12874.959,12863.269,12913.987,11.69000000000051,3.3385799828910803,2,12H,1,-1.0,SL,-1.128314798973476,NAS100,0.12831479897347603
41475,2021-03-22 00:09:00,1,12869.929,12859.919,12913.987,10.010000000000218,4.401398601398414,2,12H,1,-1.0,SL,-1.1498501498501466,NAS100,0.14985014985014658
41489,2021-03-22 02:29:00,1,12918.709,12913.449,13276.287,5.260000000000218,67.9806083650161,1,1D,1,-1.0,SL,-1.285171102661585,NAS100,0.28517110266158513
41492,2021-03-22 02:59:00,1,12916.609,12910.039,13276.287,6.569999999999709,54.74550989345751,1,1D,1,-1.0,SL,-1.2283105022831151,NAS100,0.22831050228311514
41497,2021-03-22 03:49:00,1,12943.569,12937.419,13276.287,6.149999999999636,54.100487804881375,1,1D,1,-1.0,SL,-1.2439024390244047,NAS100,0.24390243902440467
45329,2021-03-22 04:19:00,-1,108.796,108.84100000000001,108.582,4.5000000000001705,4.755555555555661,1,4H,1,-1.0,SL,-1.2888888888888779,USDJPY,0.2888888888888779
41505,2021-03-22 05:09:00,1,12930.369,12922.879,13276.287,7.489999999999782,46.18397863818555,1,1D,1,-1.0,SL,-1.2002670226969352,NAS100,0.20026702269693508
41520,2021-03-22 07:39:00,-1,12922.049,12935.467,12836.219,13.417999999999665,6.39663139066954,1,4H,1,-1.0,SL,-1.111790132657627,NAS100,0.11179013265762687
45353,2021-03-22 08:19:00,1,108.658,108.60799999999999,109.325,5.000000000001137,13.339999999996998,2,1D,3,-1.0,SL,-1.259999999999941,USDJPY,0.2599999999999409
41526,2021-03-22 08:39:00,-1,12929.919,12942.589,12836.219,12.670000000000073,7.3954222573007256,1,4H,1,-1.0,SL,-1.1183898973954216,NAS100,0.11838989739542158
45344,2021-03-22 09:49:00,1,1.19056,1.19002,1.19371,5.399999999999849,5.833333333333471,1,12H,2,5.833333333333471,TP,5.611111111111242,EURUSD,0.2222222222222284
41534,2021-03-22 09:59:00,1,12958.369,12952.439,13276.287,5.930000000000291,53.61180438448298,1,1D,1,-1.0,SL,-1.252951096121404,NAS100,0.2529510961214041
45365,2021-03-22 10:19:00,1,108.715,108.66799999999999,109.325,4.7000000000011255,12.978723404252198,2,1D,3,-1.0,SL,-1.276595744680785,USDJPY,0.27659574468078485
45355,2021-03-22 11:29:00,1,1.38634,1.38551,1.39173,8.299999999998864,6.493975903615354,1,12H,2,-1.0,SL,-1.1807228915662897,GBPUSD,0.1807228915662898
45360,2021-03-22 12:19:00,1,1.38345,1.38207,1.39173,13.800000000001589,5.999999999999195,1,12H,2,-1.0,SL,-1.1086956521739004,GBPUSD,0.10869565217390052
45365,2021-03-22 13:19:00,1,1.19173,1.1913,1.19371,4.299999999999304,4.604651162791658,1,12H,2,4.604651162791658,TP,4.325581395349753,EURUSD,0.2790697674419056
41554,2021-03-22 13:19:00,1,13023.739,12999.319,13276.287,24.420000000000073,10.34185094185094,1,1D,1,-1.0,SL,-1.0614250614250613,NAS100,0.06142506142506124
45367,2021-03-22 13:29:00,1,1.38291,1.38215,1.39173,7.600000000000939,11.605263157893075,1,12H,2,-1.0,SL,-1.1973684210526072,GBPUSD,0.19736842105260718
41579,2021-03-22 17:29:00,1,13148.539,13135.119,13276.287,13.420000000000073,9.519225037257742,1,1D,1,-1.0,SL,-1.1117734724292094,NAS100,0.11177347242920953
41589,2021-03-22 19:09:00,1,13087.649,13076.709,13276.287,10.93999999999869,17.24296160877728,1,1D,1,-1.0,SL,-1.1371115173674753,NAS100,0.1371115173674753
41595,2021-03-22 21:49:00,1,13085.959,13075.299,13276.287,10.659999999999854,17.854409005628717,1,1D,1,-1.0,SL,-1.1407129455909963,NAS100,0.14071294559099629
41599,2021-03-22 22:29:00,-1,13087.219,13094.817,12939.999,7.597999999999956,19.37615161884709,1,4H,2,-1.0,SL,-1.1974203737825755,NAS100,0.1974203737825755
41601,2021-03-22 22:49:00,-1,13092.779,13098.289,12939.999,5.510000000000218,27.727767695098837,1,4H,2,-1.0,SL,-1.2722323049001707,NAS100,0.2722323049001707
41608,2021-03-22 23:59:00,1,13069.269,13060.439,13276.287,8.829999999999927,23.444847112117976,1,1D,1,-1.0,SL,-1.1698754246885632,NAS100,0.16987542468856312
41617,2021-03-23 01:29:00,1,13050.019,13043.249,13276.287,6.770000000000437,33.42215657311454,1,1D,1,-1.0,SL,-1.2215657311668986,NAS100,0.22156573116689857
41624,2021-03-23 02:39:00,-1,13041.589,13049.509,12939.999,7.920000000000073,12.827020202020103,1,4H,2,-1.0,SL,-1.1893939393939377,NAS100,0.18939393939393764
41630,2021-03-23 03:39:00,1,13039.649,13028.659,13276.287,10.989999999999782,21.532120109190675,1,1D,1,-1.0,SL,-1.1364877161055533,NAS100,0.13648771610555321
45471,2021-03-23 06:49:00,1,1.38414,1.38352,1.38767,6.199999999998429,5.693548387098271,2,4H,3,-1.0,SL,-1.241935483871029,GBPUSD,0.24193548387102903
45476,2021-03-23 07:39:00,1,1.38092,1.38007,1.38767,8.500000000000174,7.941176470588112,2,4H,3,-1.0,SL,-1.1764705882352904,GBPUSD,0.1764705882352905
45489,2021-03-23 09:49:00,1,1.37613,1.37553,1.38767,6.00000000000156,19.23333333332814,2,4H,3,-1.0,SL,-1.249999999999935,GBPUSD,0.24999999999993502
45511,2021-03-23 10:39:00,1,108.57,108.52499999999999,108.873,4.5000000000001705,6.733333333333333,2,4H,3,-1.0,SL,-1.2888888888888779,USDJPY,0.2888888888888779
45521,2021-03-23 12:19:00,1,108.586,108.538,109.325,4.800000000000182,15.39583333333284,1,1D,3,-1.0,SL,-1.270833333333323,USDJPY,0.2708333333333231
45524,2021-03-23 12:49:00,1,108.595,108.55499999999999,109.325,4.000000000000625,18.249999999997247,1,1D,3,-1.0,SL,-1.324999999999949,USDJPY,0.3249999999999492
45534,2021-03-23 14:29:00,1,108.667,108.625,109.325,4.200000000000159,15.666666666666103,1,1D,3,-1.0,SL,-1.3095238095237978,USDJPY,0.3095238095237978
41711,2021-03-23 17:09:00,1,13102.149,13076.689,13276.287,25.459999999999127,6.839670070699403,1,1D,1,-1.0,SL,-1.058915946582877,NAS100,0.05891594658287712
41717,2021-03-23 18:09:00,1,13060.179,13039.649,13276.287,20.530000000000655,10.526449098879361,1,1D,1,-1.0,SL,-1.07306380905991,NAS100,0.07306380905990999
41722,2021-03-23 18:59:00,1,13018.449,12990.119,13276.287,28.329999999999927,9.10123543946348,1,1D,1,-1.0,SL,-1.0529474055771268,NAS100,0.052947405577126856
45583,2021-03-23 22:39:00,1,108.548,108.50099999999999,109.325,4.7000000000011255,16.531914893613084,1,1D,3,-1.0,SL,-1.276595744680785,USDJPY,0.27659574468078485
41750,2021-03-24 01:19:00,-1,13048.299,13061.189,12836.219,12.889999999999418,16.453064391001654,1,1D,1,-1.0,SL,-1.1163692785104784,NAS100,0.11636927851047849
41774,2021-03-24 05:19:00,-1,13043.529,13052.489,12836.219,8.959999999999127,23.137276785716686,1,1D,1,-1.0,SL,-1.1674107142857306,NAS100,0.1674107142857306
41796,2021-03-24 08:59:00,-1,13132.049,13142.199,12836.219,10.149999999999636,29.14581280788299,1,1D,1,29.14581280788299,TP,28.998029556651456,NAS100,0.14778325123153238
41810,2021-03-24 11:19:00,-1,13112.969,13125.187,12836.219,12.218000000000757,22.651006711407994,1,1D,1,22.651006711407994,TP,22.528237027335322,NAS100,0.12276968407267205
45653,2021-03-24 13:09:00,-1,1.37107,1.37182,1.36738,7.500000000000284,4.919999999999775,1,4H,2,-1.0,SL,-1.1999999999999924,GBPUSD,0.19999999999999243
45654,2021-03-24 13:29:00,1,1.18218,1.18161,1.18489,5.699999999999594,4.754385964912602,1,4H,2,-1.0,SL,-1.2105263157894885,EURUSD,0.21052631578948866
45659,2021-03-24 14:09:00,-1,1.3718,1.37247,1.36738,6.700000000001705,6.597014925371259,1,4H,2,-1.0,SL,-1.2238805970148685,GBPUSD,0.22388059701486843
41772,2021-03-24 14:29:00,1,3935.648,3932.333,3950.851,3.3150000000000546,4.586123680241244,1,12H,1,-1.0,SL,-1.1809954751131193,SPX500,0.1809954751131192
41834,2021-03-24 15:19:00,-1,12990.719,12998.297,12836.219,7.578000000001339,20.387965162308355,1,1D,1,-1.0,SL,-1.1979414093427996,NAS100,0.19794140934279955
45667,2021-03-24 15:29:00,-1,1.37291,1.3733899999999999,1.36738,4.799999999998139,11.520833333337873,1,4H,2,11.520833333337873,TP,11.208333333337752,GBPUSD,0.3125000000001212
45670,2021-03-24 16:09:00,1,1.18251,1.18187,1.18489,6.399999999999739,3.718750000000228,1,4H,2,-1.0,SL,-1.1875000000000075,EURUSD,0.18750000000000763
45674,2021-03-24 16:39:00,-1,1.37167,1.37221,1.36738,5.399999999999849,7.94444444444449,1,4H,2,7.94444444444449,TP,7.666666666666704,GBPUSD,0.2777777777777855
45674,2021-03-24 16:49:00,1,1.1827,1.18218,1.18489,5.20000000000076,4.211538461537682,1,4H,2,-1.0,SL,-1.230769230769197,EURUSD,0.23076923076919706
45680,2021-03-24 17:49:00,1,1.18258,1.18204,1.18489,5.399999999999849,4.277777777777961,1,4H,2,-1.0,SL,-1.2222222222222283,EURUSD,0.2222222222222284
41794,2021-03-24 18:09:00,1,3914.148,3907.539,3950.851,6.608999999999924,5.553487668331124,1,12H,1,-1.0,SL,-1.0907852927825703,SPX500,0.09078529278257028
41798,2021-03-24 18:49:00,1,3903.199,3898.836,3950.851,4.363000000000284,10.921842768736408,1,12H,1,-1.0,SL,-1.1375200550080131,SPX500,0.13752005500801306
41800,2021-03-24 19:09:00,1,3892.539,3886.733,3950.851,5.80600000000004,10.043403375818032,1,12H,1,-1.0,SL,-1.103341370995521,SPX500,0.10334137099552115
41804,2021-03-24 21:29:00,1,3894.454,3889.436,3950.851,5.018000000000029,11.238939816659945,1,12H,1,-1.0,SL,-1.1195695496213625,SPX500,0.11956954962136239
41811,2021-03-24 22:39:00,1,3895.951,3891.454,3950.851,4.496999999999844,12.208138759173227,1,12H,1,-1.0,SL,-1.1334222815210186,SPX500,0.13342228152101865
41876,2021-03-24 23:59:00,1,12828.249,12820.939,12999.079,7.309999999999491,23.369357045145257,1,4H,2,-1.0,SL,-1.205198358413147,NAS100,0.205198358413147
45719,2021-03-25 00:19:00,1,1.18127,1.18085,1.18368,4.20000000000087,5.738095238094105,1,4H,2,-1.0,SL,-1.2857142857142265,EURUSD,0.2857142857142265
41836,2021-03-25 02:49:00,1,3898.433,3895.939,3937.354,2.494000000000142,15.605854049718367,1,4H,2,-1.0,SL,-1.240577385725728,SPX500,0.2405773857257281
41840,2021-03-25 03:29:00,1,3897.942,3896.136,3937.354,1.80600000000004,21.82281284606807,1,4H,2,-1.0,SL,-1.332225913621255,SPX500,0.3322259136212551
41843,2021-03-25 03:58:00,1,3897.436,3895.439,3937.354,1.9970000000002983,19.988983475209665,1,4H,2,-1.0,SL,-1.300450676013976,SPX500,0.3004506760139761
41907,2021-03-25 05:09:00,1,12820.069,12813.469,12999.079,6.600000000000364,27.12272727272581,1,4H,2,-1.0,SL,-1.2272727272727146,NAS100,0.22727272727271475
45751,2021-03-25 05:39:00,1,1.18175,1.18133,1.18368,4.20000000000087,4.5952380952371135,1,4H,2,-1.0,SL,-1.2857142857142265,EURUSD,0.2857142857142265
41853,2021-03-25 05:39:00,1,3898.499,3896.133,3937.354,2.3659999999999854,16.422231614539417,1,4H,2,-1.0,SL,-1.2535925612848704,SPX500,0.2535925612848705
45754,2021-03-25 06:09:00,1,1.18175,1.18125,1.18368,5.00000000000167,3.8599999999986854,1,4H,2,-1.0,SL,-1.2399999999999198,EURUSD,0.23999999999991983
45758,2021-03-25 06:39:00,1,1.36765,1.3669,1.3733,7.500000000000284,7.533333333332958,1,4H,2,7.533333333332958,TP,7.333333333332966,GBPUSD,0.19999999999999243
41921,2021-03-25 07:29:00,-1,12859.159,12871.397,12763.069,12.238000000001193,7.851773165549173,1,4H,1,7.851773165549173,TP,7.729204118319245,NAS100,0.12256904722992758
41869,2021-03-25 08:19:00,1,3896.954,3893.148,3937.354,3.80600000000004,10.61481870730405,1,4H,2,-1.0,SL,-1.1576458223857051,SPX500,0.15764582238570513
41927,2021-03-25 08:29:00,-1,12832.079,12845.769,12763.069,13.69000000000051,5.040905770635328,1,4H,1,-1.0,SL,-1.1095690284879434,NAS100,0.10956902848794334
45879,2021-03-25 23:59:00,-1,109.274,109.32300000000001,109.023,4.900000000000659,5.122448979591245,1,4H,2,-1.0,SL,-1.265306122448944,USDJPY,0.2653061224489439
42012,2021-03-26 00:19:00,1,12801.699,12790.009,12870.397,11.69000000000051,5.876646706586597,1,12H,1,5.876646706586597,TP,5.748331907613121,NAS100,0.12831479897347603
42026,2021-03-26 02:39:00,1,12840.019,12833.469,12870.397,6.550000000001091,4.6378625954191675,1,12H,1,4.6378625954191675,TP,4.40885496183142,NAS100,0.2290076335877481
42057,2021-03-26 07:49:00,-1,12834.679,12842.399,12791.009,7.719999999999345,5.656735751295826,1,4H,1,5.656735751295826,TP,5.462435233161094,NAS100,0.1943005181347315
42060,2021-03-26 08:19:00,1,12810.579,12798.129,12870.397,12.449999999998909,4.804658634538664,1,12H,1,-1.0,SL,-1.120481927710854,NAS100,0.12048192771085393
42063,2021-03-26 08:49:00,1,12818.089,12808.459,12870.397,9.6299999999992,5.431775700935124,1,12H,1,-1.0,SL,-1.1557632398754023,NAS100,0.15576323987540236
42069,2021-03-26 09:49:00,1,12803.889,12788.129,12870.397,15.7599999999984,4.220050761421851,1,12H,1,-1.0,SL,-1.095177664974629,NAS100,0.09517766497462896
42074,2021-03-26 10:39:00,1,12739.719,12722.949,12870.397,16.769999999998618,7.792367322600625,1,12H,1,-1.0,SL,-1.089445438282655,NAS100,0.08944543828265496
46004,2021-03-28 21:49:00,1,109.706,109.663,109.847,4.300000000000637,3.2790697674411686,1,4H,1,-1.0,SL,-1.302325581395304,USDJPY,0.3023255813953041
46020,2021-03-29 01:29:00,-1,109.684,109.726,109.129,4.200000000000159,13.214285714285037,1,12H,2,-1.0,SL,-1.3095238095237978,USDJPY,0.3095238095237978
46049,2021-03-29 06:19:00,-1,109.483,109.545,109.129,6.199999999999761,5.709677419355046,1,12H,2,-1.0,SL,-1.2096774193548467,USDJPY,0.2096774193548468
46060,2021-03-29 08:09:00,-1,109.648,109.68900000000001,109.129,4.100000000001103,12.658536585362235,1,12H,2,-1.0,SL,-1.3170731707316221,USDJPY,0.31707317073162206
46083,2021-03-29 14:49:00,-1,1.37956,1.38078,1.37564,12.199999999999989,3.213114754098301,1,4H,1,3.213114754098301,TP,3.0901639344261698,GBPUSD,0.12295081967213126
46089,2021-03-29 15:49:00,-1,1.37894,1.37975,1.37564,8.099999999999774,4.074074074074288,1,4H,1,4.074074074074288,TP,3.888888888889097,GBPUSD,0.18518518518519034
46090,2021-03-29 16:09:00,1,1.17799,1.17763,1.18049,3.60000000000138,6.9444444444416344,1,12H,1,-1.0,SL,-1.3333333333332056,EURUSD,0.33333333333320553
46091,2021-03-29 16:09:00,-1,1.37918,1.37983,1.37564,6.499999999998174,5.446153846155528,1,4H,1,5.446153846155528,TP,5.215384615386232,GBPUSD,0.2307692307692956
46092,2021-03-29 16:29:00,1,1.17772,1.17736,1.18049,3.60000000000138,7.694444444441326,1,12H,1,-1.0,SL,-1.3333333333332056,EURUSD,0.33333333333320553
46165,2021-03-30 04:29:00,-1,1.37744,1.37791,1.37418,4.699999999999704,6.93617021276648,1,1D,1,-1.0,SL,-1.3191489361702329,GBPUSD,0.3191489361702328
46198,2021-03-30 09:59:00,1,1.37619,1.37534,1.38469,8.500000000000174,9.999999999999739,1,12H,1,-1.0,SL,-1.1764705882352904,GBPUSD,0.1764705882352905
46216,2021-03-30 12:59:00,1,1.37388,1.37303,1.38469,8.500000000000174,12.717647058823253,1,12H,1,-1.0,SL,-1.1764705882352904,GBPUSD,0.1764705882352905
46222,2021-03-30 13:59:00,1,1.37196,1.37109,1.38469,8.700000000001484,14.632183908043375,1,12H,1,-1.0,SL,-1.1724137931034189,GBPUSD,0.17241379310341887
46223,2021-03-30 14:09:00,1,1.3719,1.37096,1.38469,9.399999999999409,13.606382978724344,1,12H,1,-1.0,SL,-1.1595744680851163,GBPUSD,0.1595744680851164
42320,2021-03-30 18:29:00,1,3956.745,3952.242,3971.554,4.502999999999702,3.28869642460608,1,4H,1,-1.0,SL,-1.1332445036642327,SPX500,0.13324450366423268
42337,2021-03-30 22:59:00,1,3955.842,3953.654,3971.554,2.188000000000102,7.180987202924706,1,4H,1,-1.0,SL,-1.2742230347349048,SPX500,0.27422303473490495
42367,2021-03-31 03:59:00,1,3959.654,3957.348,3971.554,2.30600000000004,5.1604509973980415,1,4H,1,-1.0,SL,-1.260190806591496,SPX500,0.2601908065914959
42371,2021-03-31 04:39:00,1,3959.699,3957.333,3971.554,2.3659999999999854,5.010566356720242,1,4H,1,-1.0,SL,-1.2535925612848704,SPX500,0.2535925612848705
42375,2021-03-31 05:19:00,1,3954.651,3952.836,3971.554,1.8150000000000546,9.31294765840206,1,4H,1,-1.0,SL,-1.3305785123966842,SPX500,0.3305785123966843
42391,2021-03-31 07:59:00,1,3956.139,3953.333,3971.554,2.80600000000004,5.493585174625711,1,4H,1,-1.0,SL,-1.2138275124732685,SPX500,0.2138275124732685
42395,2021-03-31 08:39:00,1,3955.645,3952.333,3971.554,3.311999999999898,4.803442028985687,1,4H,1,4.803442028985687,TP,4.622282608695826,SPX500,0.18115942028986065
46415,2021-03-31 22:19:00,1,1.17246,1.17198,1.17737,4.8000000000003595,10.229166666665838,1,1D,1,-1.0,SL,-1.2499999999999813,EURUSD,0.24999999999998126
42525,2021-03-31 22:29:00,-1,13116.299,13121.497,13066.639,5.197999999998501,9.55367449019161,1,4H,1,-1.0,SL,-1.2885725278954276,NAS100,0.2885725278954276
42535,2021-04-01 00:09:00,-1,13129.259,13137.787,13066.639,8.528000000000247,7.342870544089937,1,4H,1,-1.0,SL,-1.1758911819887379,NAS100,0.17589118198873785
46433,2021-04-01 01:09:00,-1,1.37833,1.37914,1.3716,8.099999999999774,8.308641975309028,1,12H,2,-1.0,SL,-1.1851851851851904,GBPUSD,0.18518518518519034
42569,2021-04-01 05:49:00,-1,13151.479,13157.307,13066.639,5.828000000001339,14.557309540147676,1,4H,1,-1.0,SL,-1.2573781743307575,NAS100,0.2573781743307576
46469,2021-04-01 07:19:00,-1,1.17303,1.17348,1.1704,4.500000000000615,5.844444444443447,1,12H,1,-1.0,SL,-1.2666666666666302,EURUSD,0.26666666666663025
46471,2021-04-01 07:39:00,-1,1.17369,1.17438,1.1704,6.900000000000794,4.768115942028136,1,12H,1,-1.0,SL,-1.1739130434782408,EURUSD,0.17391304347824085
46472,2021-04-01 07:39:00,-1,1.37699,1.37801,1.3716,10.200000000000209,5.284313725490094,1,12H,2,-1.0,SL,-1.1470588235294088,GBPUSD,0.14705882352940874
46474,2021-04-01 08:09:00,-1,1.17377,1.1743,1.1704,5.299999999999194,6.358490566038463,1,12H,1,-1.0,SL,-1.226415094339657,EURUSD,0.22641509433965706
46478,2021-04-01 08:49:00,1,1.17384,1.17334,1.17737,4.999999999999449,7.060000000000843,1,1D,1,-1.0,SL,-1.2400000000000264,EURUSD,0.24000000000002641
46480,2021-04-01 09:09:00,1,1.17332,1.17232,1.17737,9.999999999998899,4.050000000000555,1,1D,1,4.050000000000555,TP,3.9300000000005415,EURUSD,0.12000000000001321
42593,2021-04-01 09:49:00,-1,13227.909,13241.299,13066.639,13.390000000001237,12.044062733382042,1,4H,1,-1.0,SL,-1.112023898431655,NAS100,0.11202389843165507
46489,2021-04-01 10:39:00,1,1.17464,1.17414,1.17737,4.999999999999449,5.460000000000844,1,1D,1,-1.0,SL,-1.2400000000000264,EURUSD,0.24000000000002641
