R,neta,rgo,lado,gana,fvg,pos,anio
-1.0,-1.0376148192357175,39.8778999999995,1,False,True,0.02297253980126083,2020
2.44827586206896,2.4347436594864744,110.84670000000006,1,True,True,0.12139422309357631,2020
2.448275862068977,2.432534622855661,95.29109999999946,1,True,True,0.11912714175325216,2020
-1.0,-1.0241048270719708,62.22819999999956,-1,False,True,0.5909125486854919,2020
-1.0,-1.0962488610551433,15.584600000000137,-1,False,True,0.8351186681576402,2020
-1.0,-1.1019395702227766,14.714599999999336,-1,False,True,0.9606420621898892,2020
-1.0,-1.0584057564713585,25.68239999999969,-1,False,True,0.5009258513807259,2020
2.4482758620689835,2.3764567313677416,20.885800000000017,-1,True,True,0.8777071089284267,2020
-1.0,-1.080167603736876,18.710800000000745,1,False,True,0.2783798871927136,2020
2.448275862069008,2.3360029340658968,13.36030000000028,-1,True,True,0.5789647213979541,2020
-1.0,-1.082468332160451,18.1887999999999,-1,False,True,0.9463696223983601,2020
-1.0,-1.1070893124866168,14.006999999999607,-1,False,True,0.8911447646021793,2020
-1.0,-1.1065817801999411,14.073700000000827,-1,False,True,0.9766942696257037,2020
-1.0,-1.148249177217071,10.118099999999686,1,False,True,0.3267392283043357,2020
2.4482758620691403,2.3487680938293605,15.07419999999911,1,True,True,0.35845184184740786,2020
2.44827586206927,2.188224892079121,5.768099999999322,-1,True,True,0.9728496959165942,2020
-1.0,-1.0244847990206079,61.26250000000073,-1,False,True,1.0323798198105052,2020
-1.0,-1.0394720222306433,38.0015999999996,-1,False,True,0.8424677676484691,2020
-1.0,-1.0406125454860509,36.934400000000096,-1,False,True,0.8308440000619096,2020
2.448275862069033,2.347625661775131,14.90309999999954,1,True,True,0.05515830934706838,2020
2.44827586206878,2.3402494258393105,13.885490000000573,1,True,True,0.03803339813250996,2020
-1.0,-1.0396785298416942,37.80381999999918,-1,False,True,0.6141384742510055,2020
2.448275862069046,2.346672699636748,14.763320000000022,-1,True,True,0.598322222222222,2020
-1.0,-1.1208282048473066,12.414319999999861,-1,False,True,0.8340348767288046,2020
2.448275862068928,2.3841799266913055,23.402420000000347,-1,True,True,0.6726561776751117,2020
-1.0,-1.2104318060660713,7.128199999999197,-1,False,True,0.9268219284660479,2020
-1.0,-1.0552561083785945,27.146319999999832,-1,False,True,0.8368381468110698,2020
-1.0,-1.0554278252116793,27.062219999999797,-1,False,True,0.7846470116325717,2020
-1.0,-1.2428363283147283,6.17699999999968,-1,False,True,0.6576199770734558,2020
2.448275862068477,2.1323067849088884,4.747300000000905,-1,True,True,0.6561638318307152,2020
2.448275862068768,2.1533833995201426,5.086600000000544,-1,True,True,0.930566674600255,2020
-1.0,-1.2007924609123968,7.470400000000154,-1,False,True,0.8431529523768276,2020
-1.0,-1.0669568128557076,22.402500000000146,1,False,True,0.39765120103773294,2021
-1.0,-1.0358423795516842,41.84989999999925,1,False,True,0.40652494127951144,2021
-1.0,-1.1366194874036812,10.979400000000169,-1,False,True,0.8103035085053918,2021
-1.0,-1.070392131098306,21.30919999999969,1,False,True,0.221032425181553,2021
-1.0,-1.0860205187610732,17.437700000000405,1,False,True,0.013251802839936088,2021
-1.0,-1.0325497381699063,46.08331999999973,-1,False,True,0.5640961754079971,2021
-1.0,-1.0595831562389524,25.17489999999998,-1,False,True,0.9946078882649232,2021
-1.0,-1.2015906848976377,7.440819999999803,-1,False,True,1.0098504675355415,2021
2.448275862068959,2.29699145747395,9.915100000000166,-1,True,True,0.9953990630055243,2021
2.4482758620692096,2.326772131904684,12.345299999999042,-1,True,True,0.7134598792062137,2021
-1.0,-1.0757640807544067,19.79830000000038,-1,False,True,0.5355146107025818,2021
2.4482758620691127,2.355696413472303,16.202299999999013,1,True,True,0.282392137264702,2021
-1.0,-1.0904426262126836,16.58510000000024,1,False,True,0.4795824310067196,2021
-1.0,-1.0914532655522322,16.401820000000953,1,False,True,0.4860902881892381,2021
-1.0,-1.1070449874400516,14.012800000000425,-1,False,True,0.9583055284636315,2021
2.4482758620692695,2.2791211170531147,8.867619999999079,-1,True,True,0.8474304497715063,2021
2.448275862069307,2.270895416489609,8.456399999999121,-1,True,True,0.8482321815120688,2021
-1.0,-1.125361458873074,11.965400000000955,-1,False,True,0.9165521344027566,2021
-1.0,-1.133035334184759,11.27520000000004,-1,False,True,0.9073827155428803,2021
2.448275862068896,2.309939039573485,10.84310000000005,-1,True,True,0.5783649130303883,2021
-1.0,-1.1109245934613687,13.522699999999531,-1,False,True,0.918286506521803,2021
-1.0,-1.207894445060412,7.21520000000055,-1,False,True,0.7484134758720581,2021
2.4482758620691216,2.3594485601095867,16.88669999999911,-1,True,True,0.7289492738191533,2021
2.448275862068848,2.35763988756294,16.54972000000089,-1,True,True,0.7211124834958851,2021
-1.0,-1.2025220749061578,7.406600000000253,-1,False,True,0.957898521441476,2021
-1.0,-1.1424514952658682,10.529899999999543,-1,False,True,0.842239813267848,2021
-1.0,-1.1500555205425902,9.996300000000701,1,False,True,0.42159858599703964,2021
-1.0,-1.0375356588759326,39.961999999999534,1,False,True,0.35986349036402543,2021
-1.0,-1.1987860796734642,7.545799999999872,-1,False,True,0.9668556670426884,2021
-1.0,-1.0470775807145138,31.862299999998868,-1,False,True,0.885520502449466,2021
-1.0,-1.1294397846121922,11.588400000000547,1,False,True,0.2707698411267198,2021
-1.0,-1.026969152683161,55.61909999999989,-1,False,True,0.7843006724737084,2021
2.448275862068884,2.38108420458508,22.32420000000093,-1,True,True,0.5008770464416974,2021
-1.0,-1.022219226741284,67.50909999999931,1,False,True,0.1765402487481441,2022
-1.0,-1.0381564628653681,39.31181999999899,1,False,True,-0.18981610300255433,2022
-1.0,-1.125696568483689,11.933499999999185,-1,False,True,0.9058789124127468,2022
-1.0,-1.1471944733381758,10.190599999999904,-1,False,True,0.906817814512964,2022
-1.0,-1.0362823638685712,41.34239999999954,1,False,True,0.1678101041109479,2022
-1.0,-1.0395535198677326,37.92330000000038,1,False,True,0.18007395520826003,2022
-1.0,-1.0420733523654486,35.65201999999954,1,False,True,-0.025906715220294276,2022
