i_base,i_ent,k,alcista,entrada,objetivo,stop,nat,sim,rr,ts,riesgo_u,R,coste_R,R_neto,ins,coste,uni
54,55,1,True,1927.598,1934.918,1916.525,0.0,0.0,0.6610674613925788,2023-01-27 21:59:00,1107.2999999999865,-1.0,0.031608416869864014,-1.031608416869864,XAUUSD,35.0,u
56,57,1,True,1928.995,1934.425,1920.585,0.0,0.0,0.6456599286563802,2023-01-30 13:59:00,840.9999999999854,-1.0,0.04161712247324686,-1.041617122473247,XAUUSD,35.0,u
59,60,1,True,1919.498,1927.268,1900.665,1.0,1.0,0.41257367387033117,2023-01-31 13:59:00,1883.3000000000084,0.41257367387033117,0.018584399723888836,0.39398927414644236,XAUUSD,35.0,u
40,41,1,True,4156.379,4165.359,4122.389,1.0,1.0,0.264195351574008,2023-01-31 13:59:00,33.98999999999978,0.264195351574008,0.05884083553986504,0.20535451603414293,GRXEUR,2.0,p
42,43,1,False,4175.369,4146.339,4185.499,0.0,0.0,2.8657453109574957,2023-02-01 13:59:00,10.13000000000011,-1.0,0.19743336623889224,-1.1974333662388923,GRXEUR,2.0,p
46,47,1,True,4217.379,4251.089,4204.339,1.0,1.0,2.5851226993865133,2023-02-03 13:59:00,13.039999999999964,2.5851226993865133,0.15337423312883477,2.4317484662576785,GRXEUR,2.0,p
70,71,1,True,1877.938,1886.635,1859.647,1.0,,0.4754797441364501,2023-02-06 05:59:00,1829.1000000000167,0.4754797441364501,0.01913509376195926,0.45634465037449085,XAUUSD,35.0,u
71,72,1,False,1871.515,1859.647,1881.198,0.0,0.0,1.2256532066508494,2023-02-06 13:59:00,968.2999999999993,-1.0,0.03614582257564807,-1.0361458225756481,XAUUSD,35.0,u
50,51,1,False,4197.339,4186.349,4217.499,0.0,0.0,0.545138888888882,2023-02-07 13:58:00,20.159999999999854,-1.0,0.09920634920634992,-1.09920634920635,GRXEUR,2.0,p
77,78,1,False,1877.655,1871.305,1886.345,1.0,1.0,0.7307249712312853,2023-02-08 13:59:00,869.0000000000055,0.7307249712312853,0.04027617951668559,0.6904487917145997,XAUUSD,35.0,u
60,61,1,False,4248.889,4224.339,4279.499,0.0,0.0,0.8020254818686849,2023-02-14 13:59:00,30.609999999999673,-1.0,0.06533812479581906,-1.0653381247958191,GRXEUR,2.0,p
90,91,1,True,1853.948,1870.467,1843.165,0.0,0.0,1.5319484373550782,2023-02-14 21:59:00,1078.300000000013,-1.0,0.032458499489937474,-1.0324584994899375,XAUUSD,35.0,u
62,63,1,False,4263.359,4231.339,4279.359,0.0,0.0,2.0012500000000273,2023-02-15 13:59:00,16.0,-1.0,0.125,-1.125,GRXEUR,2.0,p
93,94,1,True,1835.698,1846.505,1830.475,0.0,0.0,2.069117365498686,2023-02-15 21:59:00,522.3000000000184,-1.0,0.06701129618992681,-1.0670112961899267,XAUUSD,35.0,u
94,95,1,False,1836.965,1830.475,1842.505,0.0,1.0,1.1714801444042935,2023-02-16 05:59:00,554.0000000000191,-1.0,0.06317689530685702,-1.063176895306857,XAUUSD,35.0,u
65,66,1,True,4286.089,4314.499,4266.349,0.0,0.0,1.4392097264437775,2023-02-16 20:59:00,19.73999999999978,-1.0,0.10131712259371946,-1.1013171225937195,GRXEUR,2.0,p
98,99,1,True,1827.495,1836.747,1818.805,1.0,1.0,1.0646720368239775,2023-02-17 13:59:00,868.9999999999827,1.0646720368239775,0.04027617951668665,1.0243958573072909,XAUUSD,35.0,u
104,105,1,False,1834.595,1830.095,1843.738,0.0,1.0,0.49217980969047204,2023-02-21 20:59:00,914.3000000000029,-1.0,0.03828065186481449,-1.0382806518648144,XAUUSD,35.0,u
69,70,1,True,4245.349,4266.049,4203.369,1.0,0.0,0.49309194854691724,2023-02-22 13:59:00,41.98000000000047,0.49309194854691724,0.04764173415912286,0.44545021438779436,GRXEUR,2.0,p
73,74,1,False,4257.389,4195.059,4261.389,0.0,1.0,15.582499999999982,2023-02-28 13:59:00,4.0,-1.0,0.5,-1.5,GRXEUR,2.0,p
117,118,1,True,1813.804,1819.278,1804.594,1.0,1.0,0.5943539630835951,2023-02-28 13:59:00,921.0000000000036,0.5943539630835951,0.03800217155266,0.5563517915309351,XAUUSD,35.0,u
119,120,1,False,1830.965,1818.608,1832.585,0.0,0.0,7.627777777777203,2023-03-01 05:59:00,162.00000000001182,-1.0,0.2160493827160336,-1.2160493827160337,XAUUSD,35.0,u
122,123,1,True,1832.098,1838.354,1829.854,1.0,1.0,2.7878787878789324,2023-03-02 13:59:00,224.39999999999145,2.7878787878789324,0.1559714795008972,2.631907308378035,XAUUSD,35.0,u
130,131,1,True,1847.395,1853.718,1844.045,0.0,0.0,1.887462686567243,2023-03-07 05:59:00,334.9999999999909,-1.0,0.10447761194030135,-1.1044776119403013,XAUUSD,35.0,u
80,81,1,True,4269.349,4293.499,4257.339,0.0,0.0,2.010824313072373,2023-03-09 12:59:00,12.010000000000218,-1.0,0.1665278934221452,-1.1665278934221452,GRXEUR,2.0,p
139,140,1,False,1832.665,1827.675,1837.245,0.0,0.0,1.089519650655041,2023-03-10 10:59:00,457.9999999999927,-1.0,0.07641921397380035,-1.0764192139738002,XAUUSD,35.0,u
145,146,1,True,1902.255,1913.984,1895.228,0.0,0.0,1.6691333428205126,2023-03-14 12:59:00,702.7000000000044,-1.0,0.04980788387647614,-1.0498078838764762,XAUUSD,35.0,u
150,151,1,False,1919.248,1912.335,1932.255,0.0,0.0,0.5314830475897576,2023-03-16 19:59:00,1300.7000000000062,-1.0,0.02690858768355488,-1.0269085876835549,XAUUSD,35.0,u
151,152,1,False,1929.395,1914.225,1932.715,0.0,0.0,4.569277108433845,2023-03-17 04:59:00,331.99999999999363,-1.0,0.10542168674698997,-1.10542168674699,XAUUSD,35.0,u
87,88,1,False,4074.389,4038.839,4174.379,1.0,1.0,0.35553555355535815,2023-03-17 12:59:00,99.98999999999978,0.35553555355535815,0.020002000200020045,0.33553355335533813,GRXEUR,2.0,p
154,155,1,False,1977.905,1968.015,2009.695,1.0,1.0,0.31110412079269845,2023-03-20 12:59:00,3178.9999999999964,0.31110412079269845,0.011009751494180573,0.30009436929851785,XAUUSD,35.0,u
88,89,1,True,4116.339,4174.379,3979.499,1.0,1.0,0.42414498684595076,2023-03-20 12:59:00,136.84000000000015,0.42414498684595076,0.014615609470914922,0.4095293773750358,GRXEUR,2.0,p
161,162,1,False,1977.005,1942.425,1980.765,0.0,0.0,9.19680851063836,2023-03-23 04:59:00,375.9999999999991,-1.0,0.09308510638297895,-1.093085106382979,XAUUSD,35.0,u
91,92,1,False,4195.369,4165.339,4207.499,0.0,1.0,2.4756801319043262,2023-03-23 12:59:00,12.13000000000011,-1.0,0.1648804616652912,-1.1648804616652912,GRXEUR,2.0,p
168,169,1,True,1956.275,1973.855,1943.895,1.0,1.0,1.4200323101776875,2023-03-27 20:59:00,1238.000000000011,1.4200323101776875,0.02827140549272996,1.3917609046849575,XAUUSD,35.0,u
169,170,1,False,1957.705,1943.895,1963.935,0.0,0.0,2.216693418940595,2023-03-28 04:59:00,623.0000000000018,-1.0,0.056179775280898715,-1.0561797752808988,XAUUSD,35.0,u
94,95,1,False,4157.849,4138.839,4203.879,0.0,0.0,0.4129915272648343,2023-03-28 12:59:00,46.029999999999745,-1.0,0.04344992396263331,-1.0434499239626334,GRXEUR,2.0,p
173,174,1,True,1967.715,1974.224,1958.575,0.0,1.0,0.7121444201313025,2023-03-29 10:59:00,913.9999999999873,-1.0,0.03829321663019747,-1.0382932166301975,XAUUSD,35.0,u
174,175,1,False,1963.625,1958.575,1969.298,1.0,0.0,0.8901815617838803,2023-03-29 20:59:00,567.3000000000002,0.8901815617838803,0.06169575180680414,0.8284858099770762,XAUUSD,35.0,u
175,176,1,True,1960.735,1969.298,1955.204,1.0,1.0,1.5481829687217827,2023-03-30 04:59:00,553.0999999999949,1.5481829687217827,0.06327969625745855,1.484903272464324,XAUUSD,35.0,u
184,185,1,True,1981.905,1985.375,1976.825,1.0,1.0,0.6830708661417474,2023-04-04 11:59:00,507.9999999999927,0.6830708661417474,0.06889763779527658,0.6141732283464708,XAUUSD,35.0,u
186,187,1,False,2023.198,1983.274,2025.235,0.0,1.0,19.599410898381926,2023-04-05 04:59:00,203.69999999998072,-1.0,0.17182130584194066,-1.1718213058419407,XAUUSD,35.0,u
101,102,1,True,4312.389,4318.389,4291.059,1.0,1.0,0.2812939521800291,2023-04-06 11:59:00,21.329999999999927,0.2812939521800291,0.09376465072667636,0.18752930145335275,GRXEUR,2.0,p
195,196,1,False,1998.475,1988.615,2007.348,0.0,0.0,1.1112363349487036,2023-04-11 12:59:00,887.3000000000047,-1.0,0.039445508847063916,-1.039445508847064,XAUUSD,35.0,u
199,200,1,True,2014.635,2028.235,2003.015,1.0,1.0,1.170395869191053,2023-04-12 20:59:00,1161.999999999989,1.170395869191053,0.030120481927711128,1.1402753872633418,XAUUSD,35.0,u
105,106,1,False,4375.379,4367.349,4401.379,1.0,1.0,0.30884615384614406,2023-04-17 11:59:00,26.0,0.30884615384614406,0.07692307692307693,0.23192307692306713,GRXEUR,2.0,p
207,208,1,False,2000.495,1995.295,2014.885,1.0,1.0,0.36136205698400153,2023-04-17 12:59:00,1439.00000000001,0.36136205698400153,0.024322446143154798,0.3370396108408467,XAUUSD,35.0,u
215,216,1,False,1992.615,1979.205,1998.645,0.0,1.0,2.223880597014949,2023-04-20 04:59:00,602.9999999999973,-1.0,0.058043117744610545,-1.0580431177446106,XAUUSD,35.0,u
227,228,1,True,1995.648,2002.365,1991.285,1.0,0.0,1.539537015814889,2023-04-26 11:59:00,436.2999999999829,1.539537015814889,0.08022003208801598,1.4593169837268731,XAUUSD,35.0,u
112,113,1,False,4356.389,4322.339,4359.499,0.0,1.0,10.948553054663591,2023-04-27 10:59:00,3.1099999999996726,-1.0,0.643086816720325,-1.643086816720325,GRXEUR,2.0,p
230,231,1,False,1996.765,1989.428,2003.085,1.0,1.0,1.1609177215189974,2023-04-27 11:59:00,631.9999999999936,1.1609177215189974,0.0553797468354436,1.1055379746835539,XAUUSD,35.0,u
232,233,1,False,1987.295,1973.865,1991.465,0.0,0.0,3.2206235011991753,2023-04-28 04:59:00,416.99999999998454,-1.0,0.08393285371702949,-1.0839328537170294,XAUUSD,35.0,u
234,235,1,False,1989.045,1975.905,1993.985,0.0,0.0,2.659919028340194,2023-04-28 19:59:00,493.9999999999827,-1.0,0.07085020242915227,-1.0708502024291522,XAUUSD,35.0,u
235,236,1,True,1984.105,1993.985,1980.515,0.0,1.0,2.7520891364902806,2023-05-01 04:59:00,358.9999999999918,-1.0,0.09749303621170138,-1.0974930362117015,XAUUSD,35.0,u
241,242,1,False,2015.928,1986.858,2019.465,0.0,0.0,8.218829516539934,2023-05-03 04:59:00,353.6999999999807,-1.0,0.09895391574781427,-1.0989539157478143,XAUUSD,35.0,u
255,256,1,False,2030.615,2022.864,2038.144,0.0,0.0,1.0294859875149396,2023-05-10 04:59:00,752.8999999999996,-1.0,0.04648691725328731,-1.0464869172532874,XAUUSD,35.0,u
257,258,1,True,2029.465,2048.114,2021.434,0.0,0.0,2.3221267588096417,2023-05-10 20:59:00,803.0999999999949,-1.0,0.04358112314780254,-1.0435811231478025,XAUUSD,35.0,u
261,262,1,True,2014.054,2017.435,2000.825,1.0,0.0,0.2555748733842201,2023-05-12 12:59:00,1322.9000000000042,0.2555748733842201,0.026457026230251635,0.22911784715396843,XAUUSD,35.0,u
263,264,1,True,2014.144,2021.384,2008.595,1.0,0.0,1.3047395927194156,2023-05-15 04:59:00,554.8999999999978,1.3047395927194156,0.06307442782483355,1.241665164894582,XAUUSD,35.0,u
265,266,1,False,2014.925,2011.824,2022.114,1.0,1.0,0.4313534566698917,2023-05-15 19:59:00,718.9000000000078,0.4313534566698917,0.048685491723465875,0.38266796494642585,XAUUSD,35.0,u
266,267,1,True,2016.135,2022.114,2013.644,0.0,0.0,2.400240867121669,2023-05-16 04:59:00,249.09999999999854,-1.0,0.1405058209554404,-1.1405058209554404,XAUUSD,35.0,u
276,277,1,False,1963.615,1953.905,1968.614,0.0,0.0,1.9423884776955371,2023-05-19 11:59:00,499.90000000000236,-1.0,0.07001400280055978,-1.0700140028005598,XAUUSD,35.0,u
125,126,1,True,4378.389,4404.499,4375.339,0.0,0.0,8.5606557377043,2023-05-22 12:59:00,3.050000000000182,-1.0,0.6557377049179937,-1.6557377049179935,GRXEUR,2.0,p
283,284,1,False,1977.515,1966.225,1978.585,0.0,1.0,10.551401869159685,2023-05-24 04:59:00,106.99999999999363,-1.0,0.3271028037383372,-1.3271028037383372,XAUUSD,35.0,u
289,290,1,True,1947.855,1951.575,1936.655,1.0,0.0,0.33214285714285824,2023-05-26 04:59:00,1120.0000000000045,0.33214285714285824,0.03124999999999987,0.30089285714285835,XAUUSD,35.0,u
131,132,1,True,4327.389,4357.369,4303.349,0.0,0.0,1.247088186356057,2023-05-30 12:58:00,24.039999999999964,-1.0,0.08319467554076551,-1.0831946755407655,GRXEUR,2.0,p
303,304,1,False,1979.655,1969.665,1983.315,1.0,1.0,2.729508196721253,2023-06-02 04:59:00,366.0000000000082,2.729508196721253,0.0956284153005443,2.633879781420709,XAUUSD,35.0,u
309,310,1,False,1961.084,1942.555,1964.495,0.0,1.0,5.432131339783323,2023-06-06 04:59:00,341.0999999999831,-1.0,0.10260920551158527,-1.1026092055115853,XAUUSD,35.0,u
315,316,1,True,1946.455,1969.575,1939.544,1.0,1.0,3.3453914050066103,2023-06-08 04:59:00,691.0999999999831,3.3453914050066103,0.05064390102734895,3.294747503979261,XAUUSD,35.0,u
316,317,1,False,1946.535,1939.544,1949.025,0.0,0.0,2.8076305220883375,2023-06-08 11:59:00,249.0000000000009,-1.0,0.14056224899598344,-1.1405622489959835,XAUUSD,35.0,u
320,321,1,True,1960.798,1966.845,1956.475,0.0,0.0,1.398797131621535,2023-06-09 20:59:00,432.3000000000093,-1.0,0.08096229470275099,-1.080962294702751,XAUUSD,35.0,u
321,322,1,True,1956.915,1965.355,1954.185,1.0,0.0,3.091575091575091,2023-06-12 04:59:00,273.0000000000018,3.091575091575091,0.12820512820512736,2.9633699633699635,XAUUSD,35.0,u
331,332,1,True,1933.405,1945.175,1924.898,1.0,1.0,1.3835664746679084,2023-06-15 12:59:00,850.7000000000062,1.3835664746679084,0.041142588456564884,1.3424238862113436,XAUUSD,35.0,u
142,143,1,True,4343.349,4384.499,4332.339,1.0,1.0,3.737511353315061,2023-06-15 12:59:00,11.010000000000218,3.737511353315061,0.18165304268846144,3.5558583106265993,GRXEUR,2.0,p
333,334,1,False,1955.355,1951.234,1961.935,0.0,1.0,0.6262917933130913,2023-06-16 04:59:00,657.9999999999927,-1.0,0.05319148936170272,-1.0531914893617027,XAUUSD,35.0,u
339,340,1,False,1951.275,1945.005,1956.675,1.0,1.0,1.1611111111111372,2023-06-20 11:59:00,539.9999999999864,1.1611111111111372,0.06481481481481645,1.0962962962963207,XAUUSD,35.0,u
347,348,1,True,1916.408,1927.305,1910.065,1.0,1.0,1.7179568027747791,2023-06-23 04:59:00,634.2999999999847,1.7179568027747791,0.05517893741132089,1.6627778653634582,XAUUSD,35.0,u
349,350,1,False,1920.388,1912.795,1932.954,0.0,0.0,0.6042495623109843,2023-06-23 20:59:00,1256.600000000003,-1.0,0.027852936495304723,-1.0278529364953046,XAUUSD,35.0,u
147,148,1,True,4272.349,4293.499,4236.339,1.0,1.0,0.5873368508747433,2023-06-26 12:59:00,36.01000000000022,0.5873368508747433,0.05554012774229347,0.5317967231324499,GRXEUR,2.0,p
148,149,1,False,4277.369,4236.339,4310.499,0.0,0.0,1.2384545728946457,2023-06-27 12:59:00,33.13000000000011,-1.0,0.060368246302444716,-1.0603682463024446,GRXEUR,2.0,p
359,360,1,False,1907.555,1895.435,1912.995,0.0,0.0,2.2279411764706807,2023-06-29 19:59:00,543.9999999999827,-1.0,0.0643382352941197,-1.0643382352941197,XAUUSD,35.0,u
385,386,1,False,1960.305,1955.165,1963.585,1.0,1.0,1.567073170731751,2023-07-14 04:59:00,327.99999999999727,1.567073170731751,0.10670731707317162,1.4603658536585793,XAUUSD,35.0,u
387,388,1,True,1954.748,1962.584,1950.875,0.0,1.0,2.0232378001548974,2023-07-14 20:59:00,387.30000000000473,-1.0,0.0903692228246826,-1.0903692228246826,XAUUSD,35.0,u
390,391,1,True,1955.255,1959.105,1945.638,1.0,1.0,0.400332744098974,2023-07-17 19:59:00,961.7000000000189,0.400332744098974,0.03639388582718032,0.3639388582717937,XAUUSD,35.0,u
158,159,1,False,4363.389,4359.039,4403.389,1.0,0.0,0.10875000000000909,2023-07-19 12:59:00,40.0,0.10875000000000909,0.05,0.05875000000000909,GRXEUR,2.0,p
402,403,1,True,1961.428,1972.165,1957.945,0.0,1.0,3.082687338501095,2023-07-21 20:59:00,348.30000000001746,-1.0,0.10048808498420397,-1.100488084984204,XAUUSD,35.0,u
407,408,1,False,1959.148,1953.805,1964.045,1.0,0.0,1.0910761690830448,2023-07-25 10:59:00,489.7000000000162,1.0910761690830448,0.07147232999795557,1.0196038390850892,XAUUSD,35.0,u
409,410,1,False,1963.035,1951.898,1966.125,0.0,0.0,3.6042071197412513,2023-07-26 04:59:00,308.9999999999918,-1.0,0.11326860841424248,-1.1132686084142425,XAUUSD,35.0,u
411,412,1,False,1971.215,1962.295,1978.118,0.0,0.0,1.2921918006663509,2023-07-26 20:59:00,690.300000000002,-1.0,0.050702593075474284,-1.0507025930754743,XAUUSD,35.0,u
412,413,1,False,1976.595,1964.185,1982.085,1.0,1.0,2.260473588342452,2023-07-27 04:59:00,549.0000000000009,2.260473588342452,0.06375227686703086,2.196721311475421,XAUUSD,35.0,u
416,417,1,False,1956.458,1945.315,1957.878,0.0,0.0,7.847183098592424,2023-07-28 11:59:00,141.99999999998454,-1.0,0.24647887323946346,-1.2464788732394634,XAUUSD,35.0,u
420,421,1,False,1964.718,1950.655,1972.295,1.0,1.0,1.8560116140953022,2023-07-31 20:59:00,757.6999999999998,1.8560116140953022,0.04619242444239146,1.8098191896529108,XAUUSD,35.0,u
429,430,1,False,1933.778,1929.425,1938.655,1.0,0.0,0.8925568997334647,2023-08-03 20:59:00,487.69999999999527,0.8925568997334647,0.07176542956735768,0.8207914701661071,XAUUSD,35.0,u
171,172,1,False,4303.079,4287.339,4344.199,0.0,0.0,0.3827821011673109,2023-08-04 19:59:00,41.11999999999989,-1.0,0.04863813229571998,-1.04863813229572,GRXEUR,2.0,p
434,435,1,True,1937.955,1946.605,1933.278,0.0,0.0,1.8494761599316363,2023-08-07 12:59:00,467.6999999999907,-1.0,0.07483429548856253,-1.0748342954885626,XAUUSD,35.0,u
436,437,1,True,1934.385,1941.605,1931.075,0.0,0.0,2.181268882175271,2023-08-08 04:59:00,330.99999999999454,-1.0,0.10574018126888392,-1.1057401812688838,XAUUSD,35.0,u
438,439,1,True,1925.065,1935.575,1922.655,0.0,0.0,4.360995850622254,2023-08-08 20:59:00,241.00000000000819,-1.0,0.14522821576762993,-1.14522821576763,XAUUSD,35.0,u
177,178,1,True,4322.079,4354.499,4309.059,1.0,1.0,2.490015360983199,2023-08-09 19:59:00,13.019999999999527,2.490015360983199,0.15360983102919146,2.3364055299540074,GRXEUR,2.0,p
179,180,1,False,4363.199,4337.359,4402.379,1.0,1.0,0.6595201633486228,2023-08-10 19:59:00,39.18000000000029,0.6595201633486228,0.05104645227156675,0.6084737110770561,GRXEUR,2.0,p
445,446,1,True,1913.385,1927.055,1910.694,0.0,0.0,5.079895949461135,2023-08-11 04:59:00,269.1000000000031,-1.0,0.1300631735414329,-1.1300631735414328,XAUUSD,35.0,u
447,448,1,True,1913.378,1920.815,1912.095,0.0,0.0,5.796570537802568,2023-08-11 20:59:00,128.29999999999018,-1.0,0.27279812938427656,-1.2727981293842765,XAUUSD,35.0,u
448,449,1,True,1912.295,1920.785,1909.944,0.0,0.0,3.6112292641427484,2023-08-14 04:59:00,235.10000000001128,-1.0,0.14887282007655603,-1.1488728200765561,XAUUSD,35.0,u
183,184,1,True,4337.039,4343.499,4303.359,1.0,0.0,0.19180522565321126,2023-08-14 19:59:00,33.67999999999938,0.19180522565321126,0.05938242280285145,0.13242280285035982,GRXEUR,2.0,p
453,454,1,False,1901.498,1896.215,1911.525,1.0,1.0,0.5268774309364821,2023-08-15 20:59:00,1002.7000000000044,0.5268774309364821,0.034905754462949884,0.49197167647353224,XAUUSD,35.0,u
457,458,1,True,1893.705,1906.385,1889.545,0.0,1.0,3.048076923077045,2023-08-17 04:59:00,415.99999999998545,-1.0,0.08413461538461833,-1.0841346153846183,XAUUSD,35.0,u
188,189,1,True,4263.369,4292.499,4242.369,0.0,0.0,1.3871428571428623,2023-08-17 12:59:00,21.0,-1.0,0.09523809523809523,-1.0952380952380953,GRXEUR,2.0,p
463,464,1,True,1892.415,1896.678,1884.755,1.0,1.0,0.5565274151436329,2023-08-21 04:59:00,765.9999999999854,0.5565274151436329,0.0456919060052228,0.5108355091384101,XAUUSD,35.0,u
468,469,1,True,1896.978,1904.405,1889.018,1.0,1.0,0.9330402010050092,2023-08-22 20:59:00,796.0000000000036,0.9330402010050092,0.04396984924623096,0.8890703517587782,XAUUSD,35.0,u
196,197,1,False,4249.369,4246.199,4293.499,0.0,0.0,0.07183322003172592,2023-08-23 12:59:00,44.13000000000011,-1.0,0.04532064355313834,-1.0453206435531384,GRXEUR,2.0,p
198,199,1,False,4264.379,4247.379,4320.389,1.0,1.0,0.303517229066237,2023-08-24 12:59:00,56.01000000000022,0.303517229066237,0.035707909301910236,0.26780931976432676,GRXEUR,2.0,p
474,475,1,False,1916.498,1911.655,1923.225,1.0,1.0,0.7199345919429425,2023-08-24 20:59:00,672.6999999999862,0.7199345919429425,0.052029136316338216,0.6679054556266043,XAUUSD,35.0,u
200,201,1,False,4261.359,4214.059,4268.499,0.0,0.0,6.624649859944543,2023-08-25 12:59:00,7.139999999999418,-1.0,0.28011204481795,-1.28011204481795,GRXEUR,2.0,p
204,205,1,False,4299.769,4277.769,4315.789,0.0,1.0,1.3732833957553463,2023-08-29 12:59:00,16.019999999999527,-1.0,0.12484394506866786,-1.1248439450686678,GRXEUR,2.0,p
488,489,1,False,1945.695,1941.995,1947.825,1.0,1.0,1.7370892018778665,2023-08-31 12:59:00,213.0000000000109,1.7370892018778665,0.16431924882628265,1.572769953051584,XAUUSD,35.0,u
208,209,1,False,4327.779,4307.739,4335.899,1.0,1.0,2.467980295566643,2023-08-31 12:59:00,8.11999999999989,2.467980295566643,0.24630541871921513,2.2216748768474277,GRXEUR,2.0,p
490,491,1,True,1939.935,1946.275,1938.105,1.0,1.0,3.4644808743171573,2023-09-01 04:59:00,182.99999999999272,3.4644808743171573,0.1912568306011005,3.273224043716057,XAUUSD,35.0,u
492,493,1,True,1939.238,1952.905,1934.355,0.0,0.0,2.7988941224656583,2023-09-01 20:59:00,488.3000000000038,-1.0,0.07167724759369185,-1.0716772475936918,XAUUSD,35.0,u
494,495,1,False,1939.865,1939.274,1946.185,1.0,1.0,0.09351265822786832,2023-09-04 12:59:00,631.9999999999936,0.09351265822786832,0.0553797468354436,0.03813291139242472,XAUUSD,35.0,u
212,213,1,False,4297.389,4274.039,4322.379,1.0,1.0,0.9343737494998227,2023-09-04 12:59:00,24.98999999999978,0.9343737494998227,0.08003201280512275,0.8543417366946999,GRXEUR,2.0,p
496,497,1,True,1938.418,1940.125,1934.845,0.0,0.0,0.4777497900924074,2023-09-05 04:59:00,357.29999999998654,-1.0,0.09795689896445933,-1.0979568989644592,XAUUSD,35.0,u
499,500,1,True,1927.165,1934.135,1924.098,0.0,0.0,2.2725790674926674,2023-09-06 04:59:00,306.7000000000007,-1.0,0.11411803064884225,-1.1141180306488423,XAUUSD,35.0,u
506,507,1,False,1920.328,1919.008,1927.155,0.0,0.0,0.19334993408524048,2023-09-08 12:59:00,682.6999999999998,-1.0,0.05126702797714957,-1.0512670279771497,XAUUSD,35.0,u
508,509,1,True,1926.445,1929.595,1916.584,1.0,0.0,0.31944021904473485,2023-09-11 04:59:00,986.0999999999876,0.31944021904473485,0.03549335767163618,0.28394686137309866,XAUUSD,35.0,u
511,512,1,True,1922.165,1930.015,1920.245,0.0,0.0,4.088541666666583,2023-09-12 04:59:00,192.00000000000728,-1.0,0.18229166666665975,-1.1822916666666599,XAUUSD,35.0,u
