ts,R,neta,rgo,lado,hfrac,hbar,gana,fvg,pos,anio
2020-02-04 08:00:00,-1.0,-1.0442796258371632,36.13399999999878,1,1,9,False,True,0.2794776119402991,2020
2020-02-12 12:00:00,-1.0,-1.1161524500907414,13.775000000000315,-1,15,13,False,True,0.8022165387894206,2020
2020-02-18 08:00:00,-1.0,-1.0706432955097385,22.64899999999903,1,1,9,False,True,0.4122807017543956,2020
2020-02-28 06:00:00,-1.0,-1.0918010212863622,17.428999999999917,1,11,7,False,False,0.018987341772149766,2020
2020-03-20 12:00:00,-1.0,-1.0113243870675501,141.2879999999994,-1,7,13,False,True,0.5481437831467295,2020
2020-04-23 06:00:00,2.448275862069129,2.366780420720375,19.6329999999989,1,2,8,True,False,0.28096557182429405,2020
2020-05-07 14:00:00,-1.0,-1.0274489620861207,58.29000000000084,1,2,16,False,True,0.21473805411629177,2020
2020-05-19 18:00:00,2.4482758620690954,2.374810597364562,21.77899999999955,-1,8,20,True,False,0.9217704580545568,2020
2020-07-02 14:00:00,-1.0,-1.0665529720061586,24.04099999999909,-1,18,16,False,False,0.7820559389756632,2020
2020-07-03 06:00:00,-1.0,-1.1135234851709943,14.094000000000051,-1,2,8,False,False,0.7372477064220163,2020
2020-07-08 06:00:00,-1.0,-1.0928828515035462,17.225999999999075,-1,2,8,False,False,0.7182642487046708,2020
2020-07-17 14:00:00,2.448275862068857,2.3538025507793003,16.93600000000073,1,20,16,True,True,0.402712264150935,2020
2020-08-10 10:00:00,-1.0,-1.0488683913136425,32.741000000000575,1,22,12,False,True,0.16222348269993517,2020
2020-08-10 12:00:00,-1.0,-1.056413511035894,28.361999999999554,1,22,14,False,True,0.48440158820192714,2020
2020-08-11 06:00:00,-1.0,-1.071652485445591,22.329999999999295,1,20,8,False,False,0.41520136131593754,2020
2020-09-23 08:00:00,2.448275862068942,2.394185260310998,29.58000000000016,1,16,10,True,False,0.17311291328758416,2020
2020-10-20 06:00:00,-1.0,-1.0905950965404,17.660999999999927,1,22,8,False,False,0.48345153664302243,2020
2020-10-27 06:00:00,-1.0,-1.0701939106782439,22.794000000001535,1,21,7,False,False,0.15040906230332904,2020
2021-01-27 08:00:00,2.4482758620689076,2.405138712895254,37.09100000000021,-1,1,9,True,False,0.8399196249162695,2021
2021-02-22 00:00:00,-1.0,-1.076734928780396,20.85099999999951,-1,13,1,False,False,0.9878934624697403,2021
2021-04-27 08:00:00,2.4482758620689493,2.3642995853671174,19.052999999999987,1,14,10,True,False,0.48691514670896346,2021
2021-05-05 10:00:00,-1.0,-1.1348958772447553,11.860999999999677,-1,4,12,False,False,0.6681500317863958,2021
2021-05-05 12:00:00,-1.0,-1.1418313979257062,11.281000000000763,-1,4,14,False,False,0.6562082777036055,2021
2021-06-02 12:00:00,2.4482758620688405,2.3237331672762847,12.847000000000275,1,0,14,True,False,0.4178779069767548,2021
