mot,R,neta,rgo,lado,anio,hora
fuera,0.8338363369837104,0.8165904975424756,1159.699999999998,1,2023,15
SL,-1.0,-1.0400801603206413,499.0000000000009,1,2023,1
SL,-1.0,-1.0400801603206413,499.0000000000009,1,2023,1
SL,-1.0,-1.0843881856540123,236.9999999999891,-1,2023,2
SL,-1.0,-1.0843881856540123,236.9999999999891,-1,2023,2
SL,-1.0,-1.0343053173241856,582.9999999999927,1,2023,6
SL,-1.0,-1.072806698216234,274.7000000000071,-1,2023,9
SL,-1.0,-1.0178922884236896,1117.7999999999884,-1,2023,14
SL,-1.0,-1.0178922884236896,1117.7999999999884,-1,2023,14
SL,-1.0,-1.0178922884236896,1117.7999999999884,-1,2023,14
fuera,-0.5659741718135856,-0.5772038180797282,1780.9999999999945,1,2023,15
fuera,-0.5659741718135856,-0.5772038180797282,1780.9999999999945,1,2023,15
fuera,-0.5659741718135856,-0.5772038180797282,1780.9999999999945,1,2023,15
fuera,-0.5659741718135856,-0.5772038180797282,1780.9999999999945,1,2023,15
SL,-1.0,-1.1030927835051518,194.00000000000546,1,2023,0
SL,-1.0,-1.1030927835051518,194.00000000000546,1,2023,0
SL,-1.0,-1.125000000000007,159.9999999999909,-1,2023,0
TP,2.0,1.954264806768809,437.30000000000473,-1,2023,2
TP,2.0,1.9430199430199429,350.9999999999991,-1,2023,3
SL,-1.0,-1.163934426229535,121.99999999997999,-1,2023,5
SL,-1.0,-1.0280112044817933,713.9999999999873,1,2023,6
