tf,ema,fib,rr,n,bruto,zb,neto,zn,coste
240,20,0.618,2.0,3627,-0.06286186931348221,-2.7224775843470295,-0.11753003758749814,-5.08561198735473,0.05466816827401592
240,20,0.618,3.0,3579,-0.054484492875104776,-1.9177402825049454,-0.10953646796909605,-3.8564399856443004,0.055051975093991276
240,20,0.705,1.0,3532,-0.08890147225368063,-5.303723160374856,-0.16015679414531334,-9.50787151232459,0.0712553218916327
240,20,0.705,2.0,3525,-0.03574468085106383,-1.5145084392370054,-0.10709810187976332,-4.530822978084609,0.07135342102869949
240,20,0.705,3.0,3505,-0.05049928673323823,-1.7564434877668926,-0.1220631813714862,-4.243313415728792,0.07156389463824796
240,20,0.786,1.0,3402,-0.1475602586713698,-8.700678668064162,-0.24652194964709487,-14.374179797361647,0.09896169097572508
240,20,0.786,2.0,3397,-0.03297026788342655,-1.3703165075641401,-0.13201991637340818,-5.4645096264609245,0.09904964848998163
240,20,0.786,3.0,3396,-0.06713780918727916,-2.3126593364038963,-0.16621079925373086,-5.713617378145298,0.0990729900664517
240,50,0.382,1.0,4192,-0.2013358778625954,-13.306556785943604,-0.2355503971657436,-15.52759637796539,0.0342145193031482
240,50,0.382,2.0,4054,-0.1882091761223483,-8.990060389477069,-0.22306856294243865,-10.644292660151894,0.03485938682009033
240,50,0.382,3.0,3865,-0.2703751617076326,-10.88019698223363,-0.30605503916867416,-12.313204238967753,0.0356798774610416
240,50,0.5,1.0,4065,-0.16998769987699877,-10.996676138827237,-0.21241778794174068,-13.69177145602296,0.042430088064741925
240,50,0.5,2.0,4016,-0.14168326693227093,-6.621554007807675,-0.18440045311265327,-8.606345837283698,0.04271718618038236
240,50,0.5,3.0,3892,-0.13463514902363824,-5.099128372502669,-0.17802847424980814,-6.739194971782209,0.04339332522616993
240,50,0.618,1.0,3905,-0.16927016645326504,-10.731192553540486,-0.22543248771159322,-14.22710260014577,0.05616232125832818
240,50,0.618,2.0,3875,-0.13135483870967743,-6.008648537267745,-0.18775677068782864,-8.569107905606478,0.05640193197815121
240,50,0.618,3.0,3840,-0.12291666666666666,-4.601709548876059,-0.17960591184194566,-6.718786465419136,0.056689245175279
240,50,0.705,1.0,3783,-0.15939730372720062,-9.92956448872018,-0.23294424077837353,-14.4005870913131,0.0735469370511729
240,50,0.705,2.0,3776,-0.11890889830508475,-5.3469519744397624,-0.192551661829848,-8.63132125659901,0.07364276352476329
240,50,0.705,3.0,3760,-0.1127659574468085,-4.160273111515297,-0.1865819443834877,-6.87078289371612,0.07381598693667922
240,50,0.786,1.0,3665,-0.22019099590723057,-13.663729557387567,-0.32239662189485135,-19.72892708904039,0.10220562598762079
240,50,0.786,2.0,3660,-0.10737704918032787,-4.73573641592352,-0.2096687438430823,-9.189892367685548,0.10229169466275441
240,50,0.786,3.0,3659,-0.15168078710030064,-5.610501212251638,-0.2539950316509657,-9.363691440379913,0.10231424455066507
240,100,0.382,1.0,4245,-0.2829210836277974,-19.216290365593522,-0.31847407649088655,-21.565347981789095,0.03555299286308917
240,100,0.382,2.0,4124,-0.2769156159068865,-13.857540470805906,-0.3130686479158531,-15.644778463495545,0.03615303200896658
240,100,0.382,3.0,3954,-0.3434496712190187,-14.574548355667691,-0.3803971414290238,-16.135630133914052,0.036947470210005086
240,100,0.5,1.0,4136,-0.24806576402321084,-16.466296190724798,-0.2921331206413629,-19.31076635806486,0.04406735661815205
240,100,0.5,2.0,4094,-0.23497801660967269,-11.496734990882972,-0.2793048248037187,-13.639856929134273,0.044326808194046
240,100,0.5,3.0,3981,-0.23034413463953782,-9.216075139424516,-0.275322171567171,-11.005363948815031,0.04497803692763313
240,100,0.618,1.0,3999,-0.24731182795698925,-16.138799132476482,-0.3055264372862496,-19.828549122810685,0.058214609329260404
240,100,0.618,2.0,3969,-0.20559334845049132,-9.783871362121454,-0.26406529471042467,-12.531503621235245,0.05847194625993332
240,100,0.618,3.0,3942,-0.21055301877219684,-8.302584083716576,-0.26925624020388067,-10.604566440402094,0.058703221431683834
240,100,0.705,1.0,3891,-0.22950398355178617,-14.70668734894667,-0.30564793821553626,-19.41222820040401,0.07614395466375007
240,100,0.705,2.0,3884,-0.19129763130792998,-8.954642367394198,-0.2675394283732159,-12.475576720366183,0.07624179706528593
240,100,0.705,3.0,3868,-0.17166494312306102,-6.586004574734093,-0.24809635975579536,-9.496607614586958,0.07643141663273434
240,100,0.786,1.0,3788,-0.2734952481520591,-17.497642683221812,-0.379238305507037,-23.889150995737435,0.10574305735497788
240,100,0.786,2.0,3783,-0.17287866772402855,-7.930486318672999,-0.2787096707591084,-12.694033337313623,0.10583100303507985
240,100,0.786,3.0,3782,-0.21734531993654152,-8.422086550250317,-0.323199075311187,-12.475493949571966,0.10585375537464554
240,200,0.382,1.0,4295,-0.3420256111757858,-23.8508988728034,-0.37912503001032044,-26.33918753799733,0.037099418834534645
240,200,0.382,2.0,4184,-0.3482313575525813,-18.205165675308695,-0.38590907396513724,-20.138039914468852,0.037677716412556
240,200,0.382,3.0,4024,-0.40059642147117297,-17.796920862279784,-0.43907173488181217,-19.494304026303716,0.03847531341063924
240,200,0.5,1.0,4191,-0.31281317108088763,-21.318329294176582,-0.35877881183614174,-24.33482874208255,0.045965640755254125
240,200,0.5,2.0,4153,-0.3065254033228991,-15.617112742936312,-0.35273503729447414,-17.931599775275387,0.04620963397157506
240,200,0.5,3.0,4047,-0.31010625154435384,-13.053031576875483,-0.3569576765974001,-15.007015712981383,0.04685142505304623
240,200,0.618,1.0,4079,-0.3052218681049277,-20.467934372335872,-0.3658245920700898,-24.374697319767908,0.06060272396516214
240,200,0.618,2.0,4048,-0.26556324110671936,-13.096922726276551,-0.326443197763861,-16.046402439538284,0.060879956657141625
240,200,0.618,3.0,4026,-0.2697466467958271,-11.075036484333298,-0.33082166272886654,-13.562709700123385,0.06107501593303941
240,200,0.705,1.0,3983,-0.27742907356264124,-18.221912620956665,-0.35658133919958324,-23.183966131192705,0.07915226563694198
240,200,0.705,2.0,3976,-0.24471830985915494,-11.849489167387791,-0.3239714502607794,-15.612992367273861,0.07925314040162448
240,200,0.705,3.0,3959,-0.22707754483455417,-9.045642546019414,-0.3065378715502763,-12.176497450924456,0.07946032671572208
