RA,nA,RB,nB,RC,nC,rgo,lado,anio
-1.0,-1.8937500000003467,0.0,-0.8937500000003465,0.0,-0.8937500000003465,1.5999999999993797,-1,2020
-1.0,-1.8937500000003467,-1.0,-1.8937500000003467,-1.0,-1.8937500000003467,1.5999999999993797,1,2020
-1.0,-2.430000000000158,-1.0,-2.430000000000158,-1.0,-2.430000000000158,0.9999999999998899,-1,2020
-1.0,-1.841176470588218,-1.0,-1.841176470588218,-1.0,-1.841176470588218,1.7000000000000348,-1,2020
-1.0,-1.841176470588218,-1.0,-1.841176470588218,-1.0,-1.841176470588218,1.7000000000000348,-1,2020
-1.0,-1.841176470588218,-1.0,-1.841176470588218,-1.0,-1.841176470588218,1.7000000000000348,-1,2020
-1.0,-2.02142857142998,-1.0,-2.02142857142998,-1.0,-2.02142857142998,1.3999999999980695,1,2020
2.0,1.284999999999921,2.0,1.284999999999921,2.0,1.284999999999921,1.9999999999997797,-1,2020
2.0,-1.5749999999964248,2.0,-1.5749999999964248,1.6,-1.9749999999964247,0.40000000000040004,-1,2020
-1.0,-1.715000000000079,-1.0,-1.715000000000079,-1.0,-1.715000000000079,1.9999999999997797,-1,2020
2.0,1.2473684210531644,2.0,1.2473684210531644,1.6,0.8473684210531645,1.900000000001345,-1,2020
-1.0,-2.299999999999356,0.0,-1.299999999999356,0.0,-1.299999999999356,1.100000000000545,1,2020
-1.0,-1.51071428571418,-1.0,-1.51071428571418,-1.0,-1.51071428571418,2.80000000000058,-1,2020
-1.0,-1.79444444444414,-1.0,-1.79444444444414,-1.0,-1.79444444444414,1.80000000000069,1,2020
-1.0,-1.79444444444414,-1.0,-1.79444444444414,-1.0,-1.79444444444414,1.80000000000069,1,2020
-1.0,-1.4612903225805969,-1.0,-1.4612903225805969,-1.0,-1.4612903225805969,3.1000000000003247,1,2020
-1.0,-1.8937500000003467,-1.0,-1.8937500000003467,-1.0,-1.8937500000003467,1.5999999999993797,1,2020
-1.0,-1.650000000000334,-1.0,-1.650000000000334,-1.0,-1.650000000000334,2.1999999999988695,1,2020
-1.0,-1.650000000000334,-1.0,-1.650000000000334,-1.0,-1.650000000000334,2.1999999999988695,1,2020
-1.0,-1.51071428571418,-1.0,-1.51071428571418,-1.0,-1.51071428571418,2.80000000000058,-1,2020
-1.0,-1.3763157894738576,0.0,-0.37631578947385763,0.0,-0.37631578947385763,3.7999999999982492,-1,2020
-1.0,-1.6217391304349111,-1.0,-1.6217391304349111,-1.0,-1.6217391304349111,2.2999999999995246,1,2020
-1.0,-1.6217391304349111,-1.0,-1.6217391304349111,-1.0,-1.6217391304349111,2.2999999999995246,1,2020
2.0,1.158823529411782,0.0,-0.8411764705882181,0.0,-0.8411764705882181,1.7000000000000348,1,2020
-1.0,-1.953333333334144,-1.0,-1.953333333334144,-1.0,-1.953333333334144,1.4999999999987246,1,2020
-1.0,-2.0999999999984302,0.0,-1.0999999999984302,0.0,-1.0999999999984302,1.3000000000018552,-1,2020
-1.0,-2.0999999999984302,0.0,-1.0999999999984302,0.0,-1.0999999999984302,1.3000000000018552,-1,2020
2.0,1.31904761904776,2.0,1.31904761904776,2.0,1.31904761904776,2.100000000000435,-1,2020
-1.0,-1.7526315789477152,-1.0,-1.7526315789477152,-1.0,-1.7526315789477152,1.8999999999991246,1,2020
2.0,1.5233333333332808,2.0,1.5233333333332808,2.0,1.5233333333332808,2.9999999999996696,-1,2020
-1.0,-1.39722222222207,-1.0,-1.39722222222207,-1.0,-1.39722222222207,3.60000000000138,-1,2020
2.0,1.5233333333332808,2.0,1.5233333333332808,2.0,1.5233333333332808,2.9999999999996696,-1,2020
-1.0,-1.114399999999982,-1.0,-1.114399999999982,-1.0,-1.114399999999982,12.500000000001954,1,2020
2.0,0.41111111110976006,2.0,0.41111111110976006,1.6,0.011111111109760152,0.8999999999992347,1,2020
-1.0,-2.430000000000158,-1.0,-2.430000000000158,-1.0,-2.430000000000158,0.9999999999998899,1,2020
-1.0,-3.38333333333536,-1.0,-3.38333333333536,-1.0,-3.38333333333536,0.5999999999994898,1,2020
2.0,1.3782608695650889,2.0,1.3782608695650889,2.0,1.3782608695650889,2.2999999999995246,-1,2020
-1.0,-2.299999999999356,-1.0,-2.299999999999356,-1.0,-2.299999999999356,1.100000000000545,1,2020
-1.0,-5.76666666667072,-1.0,-5.76666666667072,-1.0,-5.76666666667072,0.2999999999997449,-1,2020
-1.0,-2.02142857142836,-1.0,-2.02142857142836,-1.0,-2.02142857142836,1.40000000000029,1,2020
-1.0,-2.19166666666768,-1.0,-2.19166666666768,-1.0,-2.19166666666768,1.1999999999989797,-1,2020
-1.0,-2.191666666665475,-1.0,-2.191666666665475,-1.0,-2.191666666665475,1.2000000000012,1,2020
-1.0,-3.38333333333536,-1.0,-3.38333333333536,-1.0,-3.38333333333536,0.5999999999994898,1,2020
2.0,0.41111111110976006,2.0,0.41111111110976006,1.6,0.011111111109760152,0.8999999999992347,1,2020
2.0,1.428000000000191,2.0,1.428000000000191,1.6,1.028000000000191,2.500000000000835,1,2020
2.0,1.428000000000191,2.0,1.428000000000191,1.6,1.028000000000191,2.500000000000835,1,2020
-1.0,-4.574999999996425,-1.0,-4.574999999996425,-1.0,-4.574999999996425,0.40000000000040004,-1,2020
2.0,1.31904761904776,2.0,1.31904761904776,2.0,1.31904761904776,2.100000000000435,1,2020
2.0,1.31904761904776,2.0,1.31904761904776,2.0,1.31904761904776,2.100000000000435,1,2020
2.0,1.31904761904776,2.0,1.31904761904776,2.0,1.31904761904776,2.100000000000435,1,2020
2.0,1.1062499999996533,2.0,1.1062499999996533,2.0,1.1062499999996533,1.5999999999993797,1,2020
2.0,1.1062499999996533,2.0,1.1062499999996533,2.0,1.1062499999996533,1.5999999999993797,1,2020
-1.0,-1.2014084507042286,-1.0,-1.2014084507042286,-1.0,-1.2014084507042286,7.099999999999884,1,2020
-1.0,-1.2014084507042286,-1.0,-1.2014084507042286,-1.0,-1.2014084507042286,7.099999999999884,1,2020
-1.0,-1.2423728813559862,-1.0,-1.2423728813559862,-1.0,-1.2423728813559862,5.899999999998684,1,2020
-1.0,-2.58888888888632,-1.0,-2.58888888888632,-1.0,-2.58888888888632,0.9000000000014552,-1,2020
-1.0,-1.510714285714585,0.0,-0.510714285714585,0.0,-0.510714285714585,2.7999999999983594,-1,2020
-1.0,-1.420588235294109,0.0,-0.42058823529410905,0.0,-0.42058823529410905,3.4000000000000696,-1,2020
-1.0,-1.4612903225805969,0.0,-0.4612903225805969,0.0,-0.4612903225805969,3.1000000000003247,1,2020
-1.0,-2.3000000000019805,0.0,-1.3000000000019802,0.0,-1.3000000000019802,1.0999999999983245,-1,2020
-1.0,-2.7874999999982126,-1.0,-2.7874999999982126,-1.0,-2.7874999999982126,0.8000000000008001,1,2020
-1.0,-1.1881578947368188,-1.0,-1.1881578947368188,-1.0,-1.1881578947368188,7.600000000000939,1,2020
-1.0,-1.4766666666667192,-1.0,-1.4766666666667192,-1.0,-1.4766666666667192,2.9999999999996696,-1,2020
2.0,1.31904761904776,2.0,1.31904761904776,1.6,0.9190476190477601,2.100000000000435,1,2020
2.0,1.31904761904776,2.0,1.31904761904776,1.6,0.9190476190477601,2.100000000000435,1,2020
2.0,1.3190476190470402,2.0,1.3190476190470402,1.6,0.9190476190470401,2.0999999999982144,-1,2020
-1.0,-1.3575000000000395,-1.0,-1.3575000000000395,-1.0,-1.3575000000000395,3.9999999999995595,-1,2020
-1.0,-1.357499999999841,-1.0,-1.357499999999841,-1.0,-1.357499999999841,4.00000000000178,1,2020
2.0,1.6891304347826945,2.0,1.6891304347826945,1.6,1.2891304347826946,4.60000000000127,-1,2020
-1.0,-1.204285714285672,-1.0,-1.204285714285672,-1.0,-1.204285714285672,7.0000000000014495,1,2020
-1.0,-1.204285714285672,-1.0,-1.204285714285672,-1.0,-1.204285714285672,7.0000000000014495,1,2020
2.0,1.4279999999996829,2.0,1.4279999999996829,1.6,1.027999999999683,2.4999999999986144,1,2020
2.0,1.20555555555488,2.0,1.20555555555488,1.6,0.8055555555548801,1.7999999999984695,1,2020
2.0,1.1062499999996533,2.0,1.1062499999996533,1.6,0.7062499999996535,1.5999999999993797,-1,2020
2.0,1.8118421052631262,2.0,1.8118421052631262,2.0,1.8118421052631262,7.599999999998719,1,2020
2.0,1.82125000000003,2.0,1.82125000000003,2.0,1.82125000000003,8.00000000000134,1,2020
-1.0,-1.1554347826086904,-1.0,-1.1554347826086904,-1.0,-1.1554347826086904,9.200000000000319,-1,2020
-1.0,-1.250877192982474,-1.0,-1.250877192982474,-1.0,-1.250877192982474,5.699999999999594,1,2020
-1.0,-1.2648148148148222,0.0,-0.2648148148148222,0.0,-0.2648148148148222,5.399999999999849,-1,2020
-1.0,-1.1459183673469417,0.0,-0.14591836734694164,0.0,-0.14591836734694164,9.799999999999809,1,2020
-1.0,-1.1459183673469417,0.0,-0.14591836734694164,0.0,-0.14591836734694164,9.799999999999809,1,2020
-1.0,-1.2648148148148222,-1.0,-1.2648148148148222,-1.0,-1.2648148148148222,5.399999999999849,-1,2020
-1.0,-1.1606741573033603,0.0,-0.16067415730336043,0.0,-0.16067415730336043,8.900000000000574,-1,2020
-1.0,-1.1606741573033603,0.0,-0.16067415730336043,0.0,-0.16067415730336043,8.900000000000574,-1,2020
-1.0,-1.4766666666667192,-1.0,-1.4766666666667192,-1.0,-1.4766666666667192,2.9999999999996696,1,2020
2.0,1.7491228070176237,2.0,1.7491228070176237,1.6,1.3491228070176238,5.700000000001815,-1,2020
2.0,1.8808333333333422,2.0,1.8808333333333422,1.6,1.4808333333333423,12.000000000000899,-1,2020
-1.0,-1.0595833333333344,-1.0,-1.0595833333333344,-1.0,-1.0595833333333344,23.999999999999577,-1,2020
2.0,1.9196629213483198,0.0,-0.08033707865168022,0.0,-0.08033707865168022,17.80000000000115,-1,2020
2.0,1.9196629213483198,0.0,-0.08033707865168022,0.0,-0.08033707865168022,17.80000000000115,-1,2020
-1.0,-1.0959731543624167,-1.0,-1.0959731543624167,-1.0,-1.0959731543624167,14.899999999999913,1,2020
2.0,1.8277108433734703,2.0,1.8277108433734703,1.6,1.4277108433734704,8.299999999998864,-1,2020
2.0,1.8093333333333406,2.0,1.8093333333333406,1.6,1.4093333333333407,7.500000000000284,1,2020
2.0,1.8093333333333406,2.0,1.8093333333333406,1.6,1.4093333333333407,7.500000000000284,1,2020
-1.0,-1.1091603053434995,-1.0,-1.1091603053434995,-1.0,-1.1091603053434995,13.100000000001444,1,2020
-1.0,-1.1222222222222333,-1.0,-1.1222222222222333,-1.0,-1.1222222222222333,11.699999999998933,1,2020
-1.0,-1.2306451612902984,0.0,-0.23064516129029844,0.0,-0.23064516129029844,6.200000000000649,1,2020
2.0,1.7139999999999684,2.0,1.7139999999999684,2.0,1.7139999999999684,4.999999999999449,1,2020
2.0,1.7139999999999684,2.0,1.7139999999999684,2.0,1.7139999999999684,4.999999999999449,1,2020
-1.0,-1.193243243243253,0.0,-0.19324324324325293,0.0,-0.19324324324325293,7.399999999999629,-1,2020
2.0,1.8445652173913096,2.0,1.8445652173913096,2.0,1.8445652173913096,9.200000000000319,1,2020
2.0,1.6957446808510448,2.0,1.6957446808510448,2.0,1.6957446808510448,4.699999999999704,-1,2020
2.0,1.5666666666665898,2.0,1.5666666666665898,1.6,1.16666666666659,3.2999999999994145,-1,2020
2.0,1.5666666666665898,2.0,1.5666666666665898,1.6,1.16666666666659,3.2999999999994145,-1,2020
-1.0,-1.1108527131782935,-1.0,-1.1108527131782935,-1.0,-1.1108527131782935,12.900000000000134,-1,2020
-1.0,-1.1444444444444377,-1.0,-1.1444444444444377,-1.0,-1.1444444444444377,9.900000000000464,1,2020
-1.0,-1.3864864864865059,-1.0,-1.3864864864865059,-1.0,-1.3864864864865059,3.6999999999998145,-1,2020
-1.0,-1.2102941176470545,-1.0,-1.2102941176470545,-1.0,-1.2102941176470545,6.800000000000139,1,2020
-1.0,-1.4333333333331186,0.0,-0.4333333333331187,0.0,-0.4333333333331187,3.300000000001635,1,2020
-1.0,-1.1606741573033603,-1.0,-1.1606741573033603,-1.0,-1.1606741573033603,8.900000000000574,1,2020
-1.0,-1.234426229508197,-1.0,-1.234426229508197,-1.0,-1.234426229508197,6.099999999999994,-1,2020
-1.0,-1.397222222222315,-1.0,-1.397222222222315,-1.0,-1.397222222222315,3.5999999999991594,-1,2020
-1.0,-1.0934640522875798,-1.0,-1.0934640522875798,-1.0,-1.0934640522875798,15.300000000000313,-1,2020
2.0,1.60277777777793,2.0,1.60277777777793,2.0,1.60277777777793,3.60000000000138,-1,2020
-1.0,-1.4333333333334102,0.0,-0.43333333333341023,0.0,-0.43333333333341023,3.2999999999994145,1,2020
-1.0,-1.0729591836734627,-1.0,-1.0729591836734627,-1.0,-1.0729591836734627,19.600000000001838,1,2020
2.0,1.7020833333333556,2.0,1.7020833333333556,2.0,1.7020833333333556,4.8000000000003595,1,2020
2.0,1.7020833333333556,2.0,1.7020833333333556,2.0,1.7020833333333556,4.8000000000003595,1,2020
-1.0,-1.366666666666561,-1.0,-1.366666666666561,-1.0,-1.366666666666561,3.900000000001125,-1,2020
-1.0,-1.1288288288288353,0.0,-0.12882882882883528,0.0,-0.12882882882883528,11.099999999999444,1,2020
2.0,1.8256097560975229,0.0,-0.17439024390247712,0.0,-0.17439024390247712,8.199999999998209,-1,2020
-1.0,-1.2508771929823763,-1.0,-1.2508771929823763,-1.0,-1.2508771929823763,5.700000000001815,1,2020
-1.0,-1.2508771929823763,-1.0,-1.2508771929823763,-1.0,-1.2508771929823763,5.700000000001815,1,2020
2.0,1.3782608695650889,0.0,-0.6217391304349111,0.0,-0.6217391304349111,2.2999999999995246,1,2020
2.0,1.5531249999998267,2.0,1.5531249999998267,2.0,1.5531249999998267,3.1999999999987594,-1,2020
2.0,1.1062499999996533,0.0,-0.8937500000003465,0.0,-0.8937500000003465,1.5999999999993797,1,2020
-1.0,-1.571999999999809,0.0,-0.571999999999809,0.0,-0.571999999999809,2.500000000000835,-1,2020
-1.0,-1.27499999999996,-1.0,-1.27499999999996,-1.0,-1.27499999999996,5.20000000000076,1,2020
-1.0,-1.27499999999996,-1.0,-1.27499999999996,-1.0,-1.27499999999996,5.20000000000076,1,2020
-1.0,-1.27499999999996,-1.0,-1.27499999999996,-1.0,-1.27499999999996,5.20000000000076,1,2020
-1.0,-1.6809523809529598,-1.0,-1.6809523809529598,-1.0,-1.6809523809529598,2.0999999999982144,-1,2020
-1.0,-1.6809523809529598,-1.0,-1.6809523809529598,-1.0,-1.6809523809529598,2.0999999999982144,-1,2020
2.0,1.428000000000191,0.0,-0.571999999999809,0.0,-0.571999999999809,2.500000000000835,1,2020
-1.0,-1.3042553191489552,0.0,-0.3042553191489553,0.0,-0.3042553191489553,4.699999999999704,1,2020
2.0,1.72500000000004,0.0,-0.27499999999995983,0.0,-0.27499999999995983,5.20000000000076,-1,2020
-1.0,-1.2102941176470545,0.0,-0.21029411764705452,0.0,-0.21029411764705452,6.800000000000139,1,2020
-1.0,-1.2102941176470545,0.0,-0.21029411764705452,0.0,-0.21029411764705452,6.800000000000139,1,2020
-1.0,-1.2102941176470545,0.0,-0.21029411764705452,0.0,-0.21029411764705452,6.800000000000139,1,2020
-1.0,-1.4085714285716031,-1.0,-1.4085714285716031,-1.0,-1.4085714285716031,3.4999999999985043,-1,2020
-1.0,-1.5296296296296443,-1.0,-1.5296296296296443,-1.0,-1.5296296296296443,2.6999999999999247,1,2020
-1.0,-1.549999999999685,0.0,-0.5499999999996849,0.0,-0.5499999999996849,2.60000000000149,-1,2020
-1.0,-1.549999999999685,0.0,-0.5499999999996849,0.0,-0.5499999999996849,2.60000000000149,-1,2020
-1.0,-1.420588235294109,-1.0,-1.420588235294109,-1.0,-1.420588235294109,3.4000000000000696,-1,2020
2.0,1.6333333333332303,2.0,1.6333333333332303,2.0,1.6333333333332303,3.8999999999989043,1,2020
2.0,1.8118421052631812,0.0,-0.18815789473681885,0.0,-0.18815789473681885,7.600000000000939,-1,2020
2.0,1.6957446808510448,0.0,-0.3042553191489553,0.0,-0.3042553191489553,4.699999999999704,1,2020
-1.0,-1.3666666666667697,-1.0,-1.3666666666667697,-1.0,-1.3666666666667697,3.8999999999989043,-1,2020
-1.0,-1.4766666666667192,-1.0,-1.4766666666667192,-1.0,-1.4766666666667192,2.9999999999996696,1,2020
-1.0,-1.325000000000003,-1.0,-1.325000000000003,-1.0,-1.325000000000003,4.3999999999999595,-1,2020
-1.0,-1.4612903225805969,-1.0,-1.4612903225805969,-1.0,-1.4612903225805969,3.1000000000003247,1,2020
-1.0,-1.6217391304349111,-1.0,-1.6217391304349111,-1.0,-1.6217391304349111,2.2999999999995246,-1,2020
-1.0,-3.38333333333536,0.0,-2.38333333333536,0.0,-2.38333333333536,0.5999999999994898,1,2020
2.0,1.7351851851851778,2.0,1.7351851851851778,2.0,1.7351851851851778,5.399999999999849,-1,2020
-1.0,-1.1857142857143008,-1.0,-1.1857142857143008,-1.0,-1.1857142857143008,7.699999999999374,-1,2020
2.0,0.97857142857164,2.0,0.97857142857164,2.0,0.97857142857164,1.40000000000029,-1,2020
2.0,0.97857142857164,2.0,0.97857142857164,2.0,0.97857142857164,1.40000000000029,-1,2020
-1.0,-1.68095238095224,0.0,-0.68095238095224,0.0,-0.68095238095224,2.100000000000435,-1,2020
2.0,1.450000000000315,2.0,1.450000000000315,2.0,1.450000000000315,2.60000000000149,1,2020
-1.0,-1.126548672566388,0.0,-0.1265486725663881,0.0,-0.1265486725663881,11.299999999998533,1,2020
-1.0,-1.126548672566388,0.0,-0.1265486725663881,0.0,-0.1265486725663881,11.299999999998533,1,2020
-1.0,-1.126548672566388,0.0,-0.1265486725663881,0.0,-0.1265486725663881,11.299999999998533,1,2020
-1.0,-1.68095238095224,-1.0,-1.68095238095224,-1.0,-1.68095238095224,2.100000000000435,-1,2020
-1.0,-1.68095238095224,-1.0,-1.68095238095224,-1.0,-1.68095238095224,2.100000000000435,-1,2020
-1.0,-1.68095238095224,-1.0,-1.68095238095224,-1.0,-1.68095238095224,2.100000000000435,-1,2020
-1.0,-1.68095238095224,-1.0,-1.68095238095224,-1.0,-1.68095238095224,2.100000000000435,-1,2020
-1.0,-1.621739130434311,-1.0,-1.621739130434311,-1.0,-1.621739130434311,2.300000000001745,-1,2020
-1.0,-1.8937500000003467,-1.0,-1.8937500000003467,-1.0,-1.8937500000003467,1.5999999999993797,1,2020
-1.0,-1.8937500000003467,-1.0,-1.8937500000003467,-1.0,-1.8937500000003467,1.5999999999993797,1,2020
-1.0,-3.04285714285672,-1.0,-3.04285714285672,-1.0,-3.04285714285672,0.700000000000145,-1,2020
2.0,1.5387096774190727,2.0,1.5387096774190727,2.0,1.5387096774190727,3.0999999999981043,-1,2020
-1.0,-1.5958333333332888,-1.0,-1.5958333333332888,-1.0,-1.5958333333332888,2.4000000000001798,1,2020
2.0,1.7196078431372606,2.0,1.7196078431372606,2.0,1.7196078431372606,5.1000000000001044,-1,2020
-1.0,-1.4612903225809273,-1.0,-1.4612903225809273,-1.0,-1.4612903225809273,3.0999999999981043,1,2020
-1.0,-1.4612903225809273,-1.0,-1.4612903225809273,-1.0,-1.4612903225809273,3.0999999999981043,1,2020
-1.0,-1.4612903225809273,-1.0,-1.4612903225809273,-1.0,-1.4612903225809273,3.0999999999981043,1,2020
2.0,1.5387096774194031,2.0,1.5387096774194031,2.0,1.5387096774194031,3.1000000000003247,-1,2020
2.0,1.450000000000315,2.0,1.450000000000315,1.6,1.0500000000003151,2.60000000000149,1,2020
-1.0,-1.79444444444512,-1.0,-1.79444444444512,-1.0,-1.79444444444512,1.7999999999984695,1,2020
-1.0,-1.79444444444512,-1.0,-1.79444444444512,-1.0,-1.79444444444512,1.7999999999984695,1,2020
2.0,0.7000000000006441,2.0,0.7000000000006441,1.6,0.3000000000006442,1.100000000000545,-1,2020
-1.0,-1.3108695652174556,-1.0,-1.3108695652174556,-1.0,-1.3108695652174556,4.599999999999049,1,2020
2.0,1.7897058823529455,0.0,-0.21029411764705452,0.0,-0.21029411764705452,6.800000000000139,1,2020
2.0,1.757627118644105,0.0,-0.24237288135589505,0.0,-0.24237288135589505,5.9000000000009045,1,2020
-1.0,-1.3042553191489552,-1.0,-1.3042553191489552,-1.0,-1.3042553191489552,4.699999999999704,-1,2020
-1.0,-1.3042553191489552,-1.0,-1.3042553191489552,-1.0,-1.3042553191489552,4.699999999999704,-1,2020
-1.0,-1.4468749999998631,-1.0,-1.4468749999998631,-1.0,-1.4468749999998631,3.20000000000098,1,2020
-1.0,-1.1336448598130962,-1.0,-1.1336448598130962,-1.0,-1.1336448598130962,10.699999999999044,-1,2020
-1.0,-1.5958333333332888,-1.0,-1.5958333333332888,-1.0,-1.5958333333332888,2.4000000000001798,-1,2020
-1.0,-2.100000000000309,-1.0,-2.100000000000309,-1.0,-2.100000000000309,1.2999999999996348,1,2020
2.0,1.350000000000322,2.0,1.350000000000322,2.0,1.350000000000322,2.20000000000109,1,2020
2.0,1.674999999999997,2.0,1.674999999999997,1.6,1.274999999999997,4.3999999999999595,-1,2020
-1.0,-1.22698412698408,0.0,-0.22698412698408,0.0,-0.22698412698408,6.300000000001305,1,2020
2.0,1.6891304347825444,0.0,-0.31086956521745557,0.0,-0.31086956521745557,4.599999999999049,-1,2020
2.0,1.6891304347825444,0.0,-0.31086956521745557,0.0,-0.31086956521745557,4.599999999999049,-1,2020
