i,alcista,d,vuelve,base,r3,velas
109853,False,0.24893605289244963,1.0,0.9513640682260327,0.814285714285746,1.0
109860,False,0.03918984817462522,1.0,0.988191648192553,0.5119047619045731,1.0
109864,True,1.098090097932073,1.0,0.812502827670452,0.8192771084338639,29.0
109877,False,0.7974701990723119,1.0,0.8503483689996834,1.5714285714282317,10.0
109878,False,0.040226302618104774,1.0,0.9880332986472424,0.636363636363774,1.0
109888,True,0.854565589449863,1.0,0.8538207483147084,0.7916666666662426,2.0
109889,True,0.0,1.0,0.9969121838664434,0.8421052631585406,1.0
109891,False,0.24361107880956465,1.0,0.9520540198163145,0.4571428571428753,1.0
109893,False,0.11409347824212336,1.0,0.9751165000226214,0.9333333333336294,1.0
109894,False,0.02318776712954265,1.0,0.9911098040989911,0.7142857142854877,1.0
109902,False,0.07753672222860816,1.0,0.9813147536533502,0.9499999999996669,1.0
109906,True,0.6916316209520281,1.0,0.8824141519250781,0.6521739130435412,37.0
109916,True,0.39415825138296867,1.0,0.9320906664253721,0.5686274509806226,13.0
109920,True,0.031576643854826884,1.0,0.9905216486449803,0.3809523809520285,1.0
109923,True,0.386218055325072,1.0,0.9333235307424331,0.6190476190479715,2.0
109926,False,0.6926527380473163,1.0,0.870390897163281,0.800000000000533,9.0
109927,False,0.6259927418378405,1.0,0.8825159480613491,0.9499999999997224,1.0
109930,False,0.9788475790414065,1.0,0.817547391756775,0.5081967213115292,2.0
109935,True,1.6701602917102918,1.0,0.7177984888929105,0.9506172839505665,2.0
109942,False,1.0088946861378192,1.0,0.8118354974437859,0.7384615384615489,5.0
109943,False,0.20068727967781014,1.0,0.9595869339003755,0.7083333333332947,2.0
109953,False,1.6578864362475436,0.0,0.6993168348188028,1.2465753424655035,
109954,False,0.6176862269586993,1.0,0.8840428901054156,0.5824175824175154,1.0
109964,False,0.6851573952056849,1.0,0.8716803148893815,0.7941176470587851,3.0
109970,True,0.11102278037357129,1.0,0.9781138307017146,0.7551020408164745,1.0
109972,False,0.05492113585580119,1.0,0.9855788806949283,0.2820512820514207,1.0
109978,True,0.2233546905989059,1.0,0.9598923223091888,0.8965517241379838,1.0
109980,False,0.07004635898339216,1.0,0.9827172781975297,0.6857142857141951,1.0
109992,False,0.08478258886060527,1.0,0.980104510699905,0.28124999999967476,1.0
109994,True,0.09061486719477027,1.0,0.9812921322897344,0.4285714285713153,1.0
109997,True,0.41685018356842657,1.0,0.9288105687010813,0.8666666666673575,5.0
110001,True,0.23418876523690663,1.0,0.9583427589015066,0.967741935483663,1.0
110003,False,0.07385301048869249,1.0,0.981902909107361,0.6904761904763416,1.0
110013,False,1.113913280551178,1.0,0.7929805908700176,1.357142857142744,2.0
110016,True,0.03712735147751088,1.0,0.989888250463738,1.3809523809526831,1.0
110020,True,0.731899054278863,1.0,0.8751413835225987,1.0454545454548665,1.0
110045,False,0.40213125102674463,1.0,0.9232570239334027,1.0212765957448215,1.0
110055,False,1.7158015255305155,1.0,0.689521784373162,1.094594594594619,2.0
110059,False,0.6090228066609594,1.0,0.8856037641949057,0.7765957446806073,3.0
110060,False,0.5555104036552266,1.0,0.895568474867665,0.863013698630437,2.0
110073,False,1.2517967651887711,1.0,0.7683233045287969,3.000000000001169,25.0
110074,False,0.19091819502455262,1.0,0.9614305750350631,0.8245614035087787,3.0
110085,False,0.15124351696473085,1.0,0.9682735375288423,0.8536585365849564,2.0
110088,True,0.18941945020966638,1.0,0.9653327602587884,0.25641025641015425,1.0
110096,True,1.034293497677797,1.0,0.8235307424331539,1.5625000000011275,7.0
110097,True,1.0714662198198364,1.0,0.8168800615301091,1.119999999999858,6.0
110098,True,1.4366659328607756,1.0,0.7559494186309551,1.3214285714282317,1.0
110103,False,0.8812420404031664,1.0,0.8347056960593584,1.2894736842100496,2.0
110106,True,1.3258949359650845,1.0,0.7740351988417862,1.6486486486477403,22.0
110107,True,0.3874730512142133,1.0,0.9331425598335068,0.36065573770509707,1.0
110119,False,0.0808182121188887,1.0,0.9806813554721079,0.8400000000006395,1.0
110121,True,0.9458649833411887,1.0,0.8385965706012759,1.3513513513512703,1.0
110137,False,0.6999037446516356,1.0,0.8690223046645251,1.0566037735844234,1.0
110146,True,0.31446737935990826,1.0,0.9449735330045695,0.5744680851068755,2.0
110151,True,0.5896434990610178,1.0,0.8998099805456273,0.8333333333333808,1.0
110166,True,0.1425656296257798,1.0,0.9732728588879338,0.5405405405405082,1.0
110181,False,1.19774819364232,1.0,0.7777337917929693,3.9090909090903585,10.0
110182,False,0.6159125224716048,1.0,0.8844048319232684,0.8139534883714565,1.0
110190,True,0.5733889242299438,1.0,0.9023661946342125,1.1333333333326425,37.0
110191,True,0.47047845132479305,1.0,0.9200108582545355,0.8235294117648595,36.0
110197,True,0.11009065149675595,1.0,0.9782269375197937,0.593220338983306,1.0
110203,True,1.965269438204173,1.0,0.6704519748450437,1.999999999999207,21.0
110204,True,0.7195511290677171,1.0,0.877358277156947,0.48214285714333155,1.0
110215,False,0.281808029489486,1.0,0.945358096186038,0.5128205128208778,1.0
110226,False,0.5885523287180234,0.0,0.8895738135094784,0.6491228070173046,
110227,False,1.9502241771348559,0.0,0.6513369225896937,2.7567567567569515,
110228,False,0.3113057381543037,1.0,0.9399629009636701,0.3333333333333333,1.0
110234,False,0.6222044385202685,0.0,0.883205899651631,1.0222222222228692,
110239,False,2.4539996670537843,0.0,0.5753404515224178,1.7191011235954299,
110240,False,0.3122500947172822,0.0,0.9397366873275121,0.5947712418300312,
110243,False,1.1392296428439384,1.0,0.7881622404198525,0.6027397260273848,1.0
110249,False,0.5677458119094699,1.0,0.8932497850970457,1.164383561644023,8.0
110263,False,0.34969405873648973,1.0,0.9331199384698909,0.800000000000148,4.0
110264,False,0.5986759559624527,1.0,0.8876057548749039,1.5833333333324853,1.0
110277,False,0.19010625632630404,1.0,0.9615436818531421,0.6428571428573316,1.0
110285,True,0.026942554815542117,1.0,0.9912794643261096,0.8,2.0
110293,True,0.4153208696337525,1.0,0.9290141609736235,0.5199999999998343,1.0
110301,False,0.8385239249659031,1.0,0.8425553092340407,0.8571428571430082,2.0
110302,False,0.16763020499874748,1.0,0.965491109804099,0.4166666666667695,1.0
110304,True,0.49377379905920216,1.0,0.9158598380310365,0.5454545454544842,3.0
110307,False,1.1316514109051965,1.0,0.7895534542822241,1.199999999999704,3.0
110308,False,0.03114191307178516,1.0,0.9894923766004615,0.7499999999996916,1.0
110310,True,0.47651695182689724,1.0,0.9189024114373614,0.8214285714290246,2.0
110313,False,0.0,1.0,0.9970592227299462,0.5624999999999422,1.0
110315,True,0.14619289628207693,1.0,0.9726960141157309,0.46268656716410983,1.0
110318,True,1.735799641694542,1.0,0.7073247975387956,0.968421052631606,1.0
110322,False,0.19265905886235032,1.0,0.961113875944442,1.0217391304344363,6.0
110336,False,1.3080000371074156,1.0,0.7589693706736642,2.152173913043541,13.0
110340,False,0.32567317633595205,1.0,0.937384065511469,0.48275862068979597,1.0
110350,True,0.06337849752714751,1.0,0.9857372302402388,0.5409836065574636,1.0
110356,False,0.48527992873842496,1.0,0.9083721666742071,0.6222222222225731,17.0
110357,False,1.1875346847075365,1.0,0.7793851513369225,2.749999999999207,16.0
110358,False,0.08755415084877478,1.0,0.9795389766095101,0.49350649350659465,1.0
110370,False,0.36470434296034343,1.0,0.9303488214269556,2.249999999998612,2.0
110371,False,0.13538751930948428,1.0,0.970988101162738,1.0,1.0
110373,True,1.5863287812856008,0.0,0.7310546079717686,0.8955223880600032,
110374,True,0.0,1.0,0.9969121838664434,0.9833333333328584,1.0
110384,True,0.6481327435950524,1.0,0.8898565805546759,0.9743589743593685,45.0
110385,True,1.8248335415219399,1.0,0.6933221734606162,2.315789473683903,33.0
110386,True,1.9498091265179118,1.0,0.6729629462063973,1.2613636363635847,2.0
110387,True,0.054945249714046664,1.0,0.9870945120571868,0.7927927927928252,1.0
110393,True,0.09005803317555368,1.0,0.9813486856987739,0.6911764705881777,1.0
110397,False,0.7149302991557214,1.0,0.8661833235307425,1.1428571428575054,8.0
110398,False,0.241862594803445,1.0,0.9522689227706647,0.45000000000022206,2.0
110406,True,0.38638784952821426,1.0,0.9333009093788174,0.6956521739130644,1.0
110410,True,1.3735510811061544,1.0,0.7661629643034882,0.728395061728253,2.0
110416,False,1.4027965807776583,1.0,0.742025969325431,1.2033898305082704,4.0
110417,False,0.6189656456683559,1.0,0.8837940551056418,0.577464788732434,2.0
110429,False,0.8569025961983909,0.0,0.8393430756005972,0.7333333333334073,
110430,False,0.6031453832433095,1.0,0.8868253178301588,0.7045454545455349,1.0
110433,False,1.2633874264131264,0.0,0.7665701488485726,0.9315068493152185,
110441,False,0.16009160193345245,1.0,0.9669388770755101,0.6704545454546544,7.0
110447,True,0.3046878548095992,1.0,0.9466362032303307,0.4912280701751857,1.0
110451,True,0.14763563276737707,1.0,0.9725037325249966,0.42857142857138736,1.0
110453,False,1.1976330226788796,1.0,0.7777451024747772,1.846153846154503,42.0
110454,False,0.6372205319620448,1.0,0.8802764330633851,0.5833333333334104,3.0
110463,True,0.45043572152936234,1.0,0.9233022666606343,0.9062500000001085,1.0
110468,False,0.10214149875669908,1.0,0.9771184907026196,0.2857142857141951,1.0
110478,True,0.25944679447567326,1.0,0.954587612541284,0.36363636363691415,1.0
110483,True,0.17003419591117214,1.0,0.9686694113921187,0.3999999999998224,1.0
110485,True,0.36971057997791923,1.0,0.9358345021037868,0.7209302325583317,1.0
110493,True,0.22375100558122687,1.0,0.9598470795819573,0.426229508196966,3.0
110497,False,1.1793332824921299,1.0,0.780810297244718,1.5833333333334105,40.0
110498,False,0.37595872477548814,1.0,0.9280188209745284,0.5789473684212679,9.0
110501,False,2.151852573654728,1.0,0.6200289553454282,1.9714285714283901,5.0
110502,False,0.06064742502476257,1.0,0.9847305795593359,0.507246376811319,1.0
110506,True,1.275122706280168,1.0,0.7824616567886712,1.399999999999704,6.0
