toca,mecha,fuera,R,mot,dentro_asia,d_asia_alto,d_asia_bajo,d_max_ses,d_min_ses,cerca_ses,en_extremo,imp15,a_favor_imp,lado,hora,cerca,clase
False,False,False,2.0,TP,False,-19.100000000000783,41.400000000000325,1.80000000000069,-24.800000000000377,1.80000000000069,alto,2.2999999999995246,True,1,70,15.800000000001369,extremo de la sesión (no de Asia)
False,False,False,2.0,TP,True,12.900000000000134,10.699999999999044,8.40000000000174,-4.3999999999999595,4.3999999999999595,bajo,-5.699999999999594,False,1,70,7.600000000000939,"dentro del rango de Asia, sin nivel cerca"
True,True,False,2.0,TP,True,3.00000000000189,12.799999999999478,8.799999999999919,-7.299999999998974,7.299999999998974,bajo,0.5999999999994898,False,-1,65,1.500000000000945,rechazo del nivel de Asia
True,True,False,2.0,TP,True,3.9999999999995595,8.60000000000083,4.199999999998649,1.40000000000029,1.40000000000029,bajo,0.40000000000040004,False,-1,15,0.99999999999989,rechazo del nivel de Asia
False,False,False,1.67,cierre,False,-5.1000000000001044,17.700000000000493,-0.2999999999997449,-17.199999999999438,0.2999999999997449,alto,7.099999999999884,True,1,130,4.599999999999049,extremo de la sesión (no de Asia)
False,False,False,2.0,TP,True,10.40000000000152,9.399999999999409,-0.2999999999997449,-3.5999999999991594,0.2999999999997449,alto,0.3999999999981796,True,1,10,6.900000000000794,extremo de la sesión (no de Asia)
False,False,False,-1.0,SL,True,12.800000000001699,0.700000000000145,6.40000000000196,-4.3999999999999595,4.3999999999999595,bajo,-0.2999999999997449,False,1,15,2.6999999999999247,"dentro del rango de Asia, sin nivel cerca"
False,False,False,-1.0,SL,False,15.100000000001224,-1.5999999999993797,8.700000000001484,-4.299999999999304,4.299999999999304,bajo,0.9999999999998899,True,1,45,3.899999999998904,"fuera del rango de Asia, sin nivel cerca"
False,False,False,2.0,TP,True,13.000000000000789,0.5000000000010552,6.6000000000010495,-7.399999999999629,6.6000000000010495,alto,0.40000000000040004,True,1,65,4.499999999998394,"dentro del rango de Asia, sin nivel cerca"
True,True,False,2.0,TP,True,13.000000000000789,3.1999999999987594,2.500000000000835,-8.500000000000174,2.500000000000835,alto,0.20000000000131024,True,1,25,0.700000000000145,rechazo del nivel de Asia
False,False,False,2.0,TP,True,19.799999999998708,15.400000000000968,0.0,-4.20000000000087,0.0,alto,3.9999999999995595,True,1,5,14.00000000000068,extremo de la sesión (no de Asia)
False,False,False,2.0,TP,True,8.300000000001084,11.599999999998278,1.40000000000029,-5.399999999999849,1.40000000000029,alto,1.1999999999989797,True,1,45,8.20000000000043,extremo de la sesión (no de Asia)
True,True,False,2.0,TP,False,-2.2999999999995246,22.199999999998887,-1.40000000000029,-16.00000000000046,1.40000000000029,alto,6.300000000001305,True,1,65,2.6999999999999247,rechazo del nivel de Asia
False,False,False,2.0,TP,True,19.500000000001183,10.499999999999954,4.20000000000087,-7.099999999999884,4.20000000000087,alto,-2.500000000000835,True,-1,35,10.900000000000354,"dentro del rango de Asia, sin nivel cerca"
True,True,False,2.0,TP,True,26.500000000000412,3.5000000000007248,11.200000000000099,-6.399999999999739,6.399999999999739,bajo,-4.500000000000615,False,1,65,2.000000000002,rechazo del nivel de Asia
False,False,False,2.0,TP,True,14.400000000001079,5.699999999999594,3.900000000001125,-2.80000000000058,2.80000000000058,bajo,-3.1000000000003247,False,1,35,4.80000000000036,extremo de la sesión (no de Asia)
True,True,False,2.0,TP,True,17.000000000000348,2.20000000000109,3.4000000000000696,-5.399999999999849,3.4000000000000696,alto,1.5999999999993797,True,1,20,2.20000000000109,rechazo del nivel de Asia
False,False,False,2.0,TP,False,-0.09999999999843467,19.299999999999873,6.900000000000794,-22.499999999998632,6.900000000000794,alto,-1.9999999999997797,False,1,135,1.900000000001345,"fuera del rango de Asia, sin nivel cerca"
False,False,False,2.0,TP,True,18.099999999998673,7.099999999999884,-2.2999999999995246,-6.6000000000010495,2.2999999999995246,alto,3.5000000000007248,True,1,5,2.40000000000018,extremo de la sesión (no de Asia)
False,False,False,-1.0,SL,True,20.700000000000163,7.699999999999374,5.300000000001415,-7.800000000000029,5.300000000001415,alto,-1.1999999999989797,True,-1,55,12.399999999999078,"dentro del rango de Asia, sin nivel cerca"
False,False,False,2.0,TP,False,14.300000000000423,-0.40000000000040004,4.500000000000615,-5.999999999999339,4.500000000000615,alto,-2.4000000000001798,False,1,60,5.399999999999849,"fuera del rango de Asia, sin nivel cerca"
False,False,False,-1.0,SL,True,0.9000000000014552,12.999999999998568,3.1000000000003247,-19.399999999998307,3.1000000000003247,alto,8.699999999999264,False,-1,130,3.8000000000004697,"dentro del rango de Asia, sin nivel cerca"
False,False,False,2.0,TP,True,10.600000000000609,13.799999999999368,4.8000000000003595,1.80000000000069,1.80000000000069,bajo,-3.8999999999989043,True,-1,10,6.699999999999484,extremo de la sesión (no de Asia)
False,False,False,-1.0,SL,False,29.799999999999827,-0.9999999999998899,1.7000000000000348,-6.800000000000139,1.7000000000000348,alto,-0.20000000000131024,False,1,35,4.899999999998794,extremo de la sesión (no de Asia)
False,False,False,2.0,TP,False,31.49999999999986,-2.6999999999999247,3.4000000000000696,-8.500000000000174,3.4000000000000696,alto,6.599999999998829,True,1,85,3.4000000000000696,"fuera del rango de Asia, sin nivel cerca"
True,True,False,2.0,TP,True,25.100000000000122,4.199999999998649,1.9999999999997797,-4.499999999998394,1.9999999999997797,alto,3.4999999999985043,True,1,40,3.799999999998249,rechazo del nivel de Asia
False,False,False,2.0,TP,True,13.099999999999223,16.199999999999548,-0.5000000000010552,-16.499999999999293,0.5000000000010552,alto,5.599999999998939,True,1,160,11.499999999999844,extremo de la sesión (no de Asia)
False,False,False,2.0,TP,True,5.199999999998539,12.499999999999734,-0.6000000000017103,-3.60000000000138,0.6000000000017103,alto,4.100000000000215,True,1,5,6.499999999998174,extremo de la sesión (no de Asia)
True,True,False,-1.0,SL,True,2.2999999999995246,15.399999999998748,6.6000000000010495,-7.099999999999884,6.6000000000010495,alto,1.80000000000069,False,-1,75,0.7999999999985796,rechazo del nivel de Asia
False,False,False,2.0,TP,True,2.4000000000001798,15.299999999998093,10.100000000001774,-6.999999999999229,6.999999999999229,bajo,-6.900000000000794,True,-1,150,1.99999999999978,"dentro del rango de Asia, sin nivel cerca"
False,False,False,2.0,TP,True,19.299999999999873,12.399999999999078,5.00000000000167,-7.899999999998464,5.00000000000167,alto,1.2999999999996348,True,1,45,9.699999999999154,"dentro del rango de Asia, sin nivel cerca"
False,False,False,2.0,TP,True,0.5999999999994898,31.09999999999946,-0.8999999999992347,-26.599999999998847,0.8999999999992347,alto,16.399999999998638,True,1,85,2.0999999999982144,extremo de la sesión (no de Asia)
False,False,False,2.0,TP,True,6.999999999999229,21.800000000000708,0.40000000000040004,-8.300000000001084,0.40000000000040004,alto,4.699999999999704,True,1,15,10.300000000000864,extremo de la sesión (no de Asia)
True,False,True,-1.0,SL,True,2.80000000000058,25.999999999999357,22.999999999999687,-12.499999999999734,12.499999999999734,bajo,-2.2999999999995246,True,-1,135,1.2999999999996348,rotura del nivel de Asia
False,False,False,2.0,TP,True,8.999999999999009,8.699999999999264,0.9999999999998899,-6.800000000000139,0.9999999999998899,alto,-1.2999999999996348,False,1,30,3.5999999999991594,extremo de la sesión (no de Asia)
True,False,True,-1.0,SL,True,1.4999999999987246,16.199999999999548,10.399999999999299,-14.300000000000423,10.399999999999299,alto,-3.8999999999989043,True,-1,125,2.700000000002145,rotura del nivel de Asia
True,True,False,-1.0,SL,True,25.100000000000122,6.800000000000139,5.299999999999194,-20.90000000000036,5.299999999999194,alto,15.300000000000313,True,1,130,4.799999999999249,rechazo del nivel de Asia
False,False,False,-1.0,SL,True,21.100000000000563,7.900000000000684,-0.40000000000040004,-6.399999999999739,0.40000000000040004,alto,-2.1999999999988695,False,1,5,7.0000000000014495,extremo de la sesión (no de Asia)
True,True,False,2.0,TP,True,26.300000000001322,2.6999999999999247,7.900000000000684,-6.899999999998574,6.899999999998574,bajo,-5.499999999998284,False,1,20,1.6000000000016,rechazo del nivel de Asia
False,False,False,2.0,TP,True,47.399999999999665,25.800000000000267,0.9000000000014552,-12.900000000000134,0.9000000000014552,alto,7.200000000000539,True,1,25,25.50000000000052,extremo de la sesión (no de Asia)
False,False,False,-1.0,SL,True,7.600000000000939,9.799999999999809,-1.500000000000945,-8.500000000000174,1.500000000000945,alto,-1.2999999999996348,False,1,10,7.699999999999374,extremo de la sesión (no de Asia)
False,False,False,-1.0,SL,False,18.599999999999728,-0.7999999999985796,3.4000000000000696,-7.699999999999374,3.4000000000000696,alto,-8.099999999999774,False,1,10,4.199999999998649,"fuera del rango de Asia, sin nivel cerca"
False,False,False,1.72,cierre,False,20.100000000000673,-2.2999999999995246,4.900000000001015,-11.600000000000499,4.900000000001015,alto,3.4000000000000696,True,1,80,4.299999999999304,"fuera del rango de Asia, sin nivel cerca"
False,False,False,2.0,TP,True,24.699999999999722,3.8999999999989043,5.60000000000116,0.700000000000145,0.700000000000145,bajo,-7.099999999999884,True,-1,5,7.800000000000029,extremo de la sesión (no de Asia)
False,False,False,2.0,TP,True,8.20000000000043,11.799999999999589,-1.2999999999996348,-4.900000000001015,1.2999999999996348,alto,1.8999999999991246,True,1,5,9.899999999998244,extremo de la sesión (no de Asia)
True,True,False,2.0,TP,True,5.299999999999194,6.6000000000010495,-0.5999999999994898,-11.499999999999844,0.5999999999994898,alto,1.7000000000000348,True,1,5,4.300000000001525,rechazo del nivel de Asia
True,True,False,2.0,TP,True,3.4000000000000696,8.500000000000174,6.6000000000010495,-13.399999999998968,6.6000000000010495,alto,0.0,False,-1,50,0.8999999999992347,rechazo del nivel de Asia
False,False,False,-1.0,SL,True,8.799999999999919,3.1000000000003247,12.000000000000899,-7.999999999999119,7.999999999999119,bajo,-5.20000000000076,False,1,70,1.900000000001345,"dentro del rango de Asia, sin nivel cerca"
True,True,False,2.0,TP,True,11.300000000000754,0.5999999999994898,14.500000000001734,-5.499999999998284,5.499999999998284,bajo,-1.500000000000945,False,1,80,0.1000000000006551,rechazo del nivel de Asia
False,False,False,-1.0,SL,True,11.799999999999589,2.4000000000001798,5.299999999999194,1.9999999999997797,1.9999999999997797,bajo,-1.7000000000000348,True,-1,15,4.39999999999996,extremo de la sesión (no de Asia)
False,False,False,2.0,TP,True,13.600000000000279,0.5999999999994898,7.800000000000029,0.1999999999990898,0.1999999999990898,bajo,-1.7999999999984695,True,-1,75,1.99999999999978,extremo de la sesión (no de Asia)
False,False,False,2.0,TP,True,4.700000000001925,12.900000000000134,2.900000000001235,-0.5999999999994898,0.5999999999994898,bajo,-2.4000000000001798,True,-1,25,5.20000000000076,extremo de la sesión (no de Asia)
True,True,False,0.78,cierre,True,2.100000000000435,17.599999999999838,8.099999999999774,-2.80000000000058,2.80000000000058,bajo,-3.1999999999987594,True,-1,65,0.0,rechazo del nivel de Asia
True,True,False,2.0,TP,True,25.900000000000922,1.2999999999996348,4.900000000001015,-6.499999999998174,4.900000000001015,alto,2.4000000000001798,True,1,40,0.2000000000013102,rechazo del nivel de Asia
False,False,False,-1.0,SL,True,19.700000000000273,7.500000000000284,7.200000000000539,-12.699999999998823,7.200000000000539,alto,-0.700000000000145,True,-1,75,9.00000000000123,"dentro del rango de Asia, sin nivel cerca"
False,False,False,2.0,TP,True,4.3999999999999595,6.700000000001705,3.9999999999995595,-3.4000000000000696,3.4000000000000696,bajo,-0.9999999999998899,False,1,75,4.700000000001925,"dentro del rango de Asia, sin nivel cerca"
True,True,False,2.0,TP,True,35.80000000000138,0.9999999999998899,14.000000000000679,-11.499999999999844,11.499999999999844,bajo,-9.500000000000064,False,1,15,0.1000000000006551,rechazo del nivel de Asia
True,True,False,2.0,TP,True,13.500000000001844,4.199999999998649,8.099999999999774,-4.3999999999999595,4.3999999999999595,bajo,-6.200000000000649,False,1,20,0.1999999999990898,rechazo del nivel de Asia
False,False,False,2.0,TP,True,19.599999999999618,2.2999999999995246,4.500000000000615,1.2999999999996348,1.2999999999996348,bajo,0.10000000000065512,False,-1,10,4.39999999999996,extremo de la sesión (no de Asia)
False,False,False,2.0,TP,False,27.399999999999647,-5.5000000000005045,12.300000000000644,-8.699999999999264,8.699999999999264,bajo,-7.0000000000014495,False,1,70,13.800000000001589,"fuera del rango de Asia, sin nivel cerca"
True,True,False,2.0,TP,False,-1.40000000000029,35.80000000000138,0.09999999999843467,-5.60000000000116,0.09999999999843467,alto,8.899999999998354,True,1,5,0.2000000000013102,rechazo del nivel de Asia
False,False,False,2.0,TP,True,21.899999999999142,1.900000000001345,2.9999999999996696,-10.100000000001774,2.9999999999996696,alto,5.499999999998284,True,1,30,6.599999999998829,extremo de la sesión (no de Asia)
False,False,False,-1.0,SL,True,29.800000000002047,5.999999999999339,2.300000000001745,-5.799999999998029,2.300000000001745,alto,1.2999999999996348,True,1,25,5.399999999999849,extremo de la sesión (no de Asia)
True,True,False,2.0,TP,True,34.40000000000109,1.40000000000029,7.900000000000684,-7.699999999999374,7.699999999999374,bajo,1.4999999999987246,True,1,85,0.2999999999997449,rechazo del nivel de Asia
