instr,dia,lado,ent,stp,tp,sl_pips,rr,R,Rn,tipo
GBPUSD,2023-09-01,1,1.2658200000000002,1.26546,1.26832,3.60000000000149,6.944444444440806,-1.0,-1.4444444444442606,mecha
GBPUSD,2023-09-04,-1,1.26162,1.26189,1.25859,2.700000000000035,11.222222222221582,-1.0,-1.592592592592585,mecha
GBPUSD,2023-09-05,1,1.258285,1.25771,1.26316,5.750000000000032,8.478260869565105,-1.0,-1.2782608695652158,mecha
GBPUSD,2023-09-07,1,1.2466249999999999,1.2461,1.25059,5.249999999998977,7.55238095238284,-1.0,-1.304761904761964,mecha
GBPUSD,2023-09-11,-1,1.2524899999999999,1.2528299999999999,1.24739,3.4000000000001798,14.999999999998861,-1.0,-1.4705882352940929,mecha
GBPUSD,2023-09-12,1,1.2500550000000001,1.24964,1.25231,4.150000000000652,5.43373493975793,-1.0,-1.3855421686746383,mecha
GBPUSD,2023-09-14,1,1.248325,1.24804,1.25058,2.849999999998797,7.91228070175814,-1.0,-1.561403508772167,mecha
GBPUSD,2023-09-15,-1,1.243095,1.24343,1.23992,3.349999999999852,9.477611940299374,-1.0,-1.4776119402985286,mecha
GBPUSD,2023-09-18,1,1.2384300000000001,1.23798,1.24036,4.500000000000725,4.288888888887676,-1.0,-1.3555555555554983,mecha
GBPUSD,2023-09-20,1,1.234605,1.23319,1.23954,14.149999999999551,3.4876325088341273,3.4876325088341273,3.3745583038871274,mecha
GBPUSD,2023-09-22,1,1.227365,1.22676,1.22935,6.049999999999777,3.2809917355371514,-1.0,-1.2644628099173651,mecha
GBPUSD,2023-09-26,1,1.217925,1.21752,1.22152,4.049999999999997,8.876543209876585,-1.0,-1.3950617283950622,mecha
GBPUSD,2023-09-27,-1,1.215595,1.21595,1.21352,3.5500000000011624,5.845070422533436,-1.0,-1.450704225351965,mecha
GBPUSD,2023-09-29,-1,1.22452,1.2251,1.21959,5.8000000000003595,8.499999999999647,-1.0,-1.2758620689655,mecha
GBPUSD,2023-10-04,1,1.20545,1.2052,1.2084,2.4999999999987246,11.800000000006053,-1.0,-1.6400000000003265,mecha
GBPUSD,2023-10-09,1,1.218105,1.21772,1.22242,3.8500000000009074,11.207792207789744,-1.0,-1.4155844155843176,mecha
GBPUSD,2023-10-11,1,1.22848,1.22822,1.23035,2.5999999999993797,7.192307692309556,-1.0,-1.6153846153847622,mecha
GBPUSD,2023-10-13,-1,1.22152,1.22198,1.21775,4.60000000000138,8.195652173910213,8.195652173910213,7.847826086953796,mecha
GBPUSD,2023-10-16,-1,1.216915,1.21729,1.21445,3.7500000000002522,6.57333333333273,-1.0,-1.4266666666666379,mecha
GBPUSD,2023-10-17,1,1.218485,1.21797,1.22155,5.150000000000542,5.951456310678739,-1.0,-1.3106796116504529,mecha
GBPUSD,2023-10-18,-1,1.21973,1.21992,1.21581,1.8999999999992347,20.631578947376326,-1.0,-1.842105263158234,FVG
GBPUSD,2023-10-19,1,1.21137,1.21097,1.21457,3.9999999999996696,8.000000000000334,-1.0,-1.400000000000033,mecha
GBPUSD,2023-10-20,1,1.209735,1.20919,1.21441,5.450000000000287,8.577981651375666,8.577981651375666,8.284403669724306,mecha
GBPUSD,2023-10-23,-1,1.21635,1.21675,1.21439,3.9999999999996696,4.9000000000003086,-1.0,-1.400000000000033,mecha
