dia,ses,lado,entrada,stop,riesgo,edad,ts,R,motivo,ins
2020-01-02,NY,1,1.31889,1.31444,0.004449999999999843,1,2020-01-02 15:59:00,-1.0,SL,GBPUSD
2020-01-03,Asia,1,1.31232,1.3104,0.0019199999999999218,1,2020-01-03 06:59:00,-1.0,SL,GBPUSD
2020-01-06,Asia,1,1.30768,1.30623,0.0014499999999999513,1,2020-01-05 23:59:00,2.0,TP,GBPUSD
2020-01-07,Asia,-1,1.31711,1.31762,0.0005100000000000104,2,2020-01-06 23:59:00,-1.0,SL,GBPUSD
2020-01-08,Asia,1,1.31134,1.31037,0.0009699999999999154,2,2020-01-07 23:59:00,2.0,TP,GBPUSD
2020-01-09,Asia,1,1.31051,1.30954,0.0009700000000001374,3,2020-01-08 23:59:00,-1.0,SL,GBPUSD
2020-01-10,Asia,-1,1.30676,1.30732,0.000560000000000116,1,2020-01-10 00:59:00,-1.0,SL,GBPUSD
2020-01-13,Asia,1,1.30432,1.30323,0.0010899999999998133,2,2020-01-12 23:59:00,-1.0,SL,GBPUSD
2020-01-14,Londres,1,1.29788,1.29639,0.0014899999999999913,2,2020-01-14 07:59:00,-1.0,SL,GBPUSD
2020-01-15,Asia,1,1.30232,1.30161,0.0007099999999999884,6,2020-01-15 01:59:00,2.0,TP,GBPUSD
2020-01-16,Asia,-1,1.30392,1.30484,0.0009200000000000319,3,2020-01-15 23:59:00,-1.0,SL,GBPUSD
2020-01-17,Asia,-1,1.30668,1.30779,0.0011099999999999444,2,2020-01-17 01:59:00,-1.0,SL,GBPUSD
2020-01-20,Asia,1,1.30051,1.29983,0.0006800000000000139,2,2020-01-19 23:59:00,-1.0,SL,GBPUSD
2020-01-21,Asia,-1,1.30035,1.30091,0.000560000000000116,2,2020-01-20 23:59:00,-1.0,SL,GBPUSD
2020-01-22,Asia,1,1.3043,1.30352,0.0007800000000000029,1,2020-01-22 04:59:00,2.0,TP,GBPUSD
2020-01-23,Asia,1,1.31223,1.31174,0.0004900000000001015,1,2020-01-23 05:59:00,2.0,TP,GBPUSD
2020-01-24,Asia,1,1.31186,1.31169,0.00017000000000000348,3,2020-01-23 23:59:00,-1.0,SL,GBPUSD
2020-01-27,Asia,-1,1.30606,1.30768,0.0016199999999999548,10,2020-01-26 23:59:00,-1.0,SL,GBPUSD
2020-01-28,Asia,1,1.30588,1.3051,0.0007800000000000029,2,2020-01-27 23:59:00,-1.0,SL,GBPUSD
2020-01-29,Londres,1,1.30179,1.30026,0.0015300000000000313,1,2020-01-29 08:59:00,-1.0,SL,GBPUSD
2020-01-30,Asia,1,1.30207,1.30128,0.0007900000000000684,3,2020-01-29 23:59:00,-1.0,SL,GBPUSD
2020-01-31,Asia,-1,1.30965,1.3106,0.0009500000000000064,2,2020-01-31 01:59:00,-1.0,SL,GBPUSD
2020-02-03,Asia,-1,1.31758,1.31825,0.0006699999999999484,1,2020-02-03 00:59:00,2.0,TP,GBPUSD
2020-02-04,Asia,1,1.29902,1.29799,0.0010300000000000864,1,2020-02-04 01:59:00,2.0,TP,GBPUSD
2020-02-05,Asia,-1,1.3023,1.3028899999999999,0.0005899999999998684,2,2020-02-05 01:59:00,2.0,TP,GBPUSD
2020-02-06,Asia,1,1.29882,1.29811,0.0007099999999999884,7,2020-02-06 01:59:00,-1.0,SL,GBPUSD
2020-02-07,Asia,1,1.29416,1.29339,0.0007699999999999374,8,2020-02-07 02:59:00,-1.0,SL,GBPUSD
2020-02-10,Londres,-1,1.28743,1.2901799999999999,0.002749999999999808,2,2020-02-10 07:59:00,-1.0,SL,GBPUSD
2020-02-11,Londres,1,1.29062,1.28953,0.0010900000000000354,2,2020-02-11 07:59:00,-1.0,SL,GBPUSD
2020-02-12,Asia,-1,1.29584,1.29698,0.0011399999999999189,1,2020-02-12 03:59:00,-1.0,SL,GBPUSD
2020-02-13,Asia,1,1.29573,1.29507,0.000660000000000105,1,2020-02-12 23:59:00,-1.0,SL,GBPUSD
2020-02-14,Asia,-1,1.30447,1.30484,0.00036999999999998145,2,2020-02-13 23:59:00,-1.0,SL,GBPUSD
2020-02-17,Asia,-1,1.30509,1.30547,0.0003799999999998249,2,2020-02-16 23:59:00,2.0,TP,GBPUSD
2020-02-18,Asia,1,1.29985,1.29915,0.0006999999999999229,1,2020-02-18 02:59:00,-1.0,SL,GBPUSD
2020-02-19,Asia,1,1.29987,1.29964,0.0002300000000001745,4,2020-02-18 23:59:00,-1.0,SL,GBPUSD
2020-02-20,Asia,1,1.29077,1.28995,0.0008200000000000429,1,2020-02-20 03:59:00,-1.0,SL,GBPUSD
2020-02-21,Asia,-1,1.28882,1.28955,0.0007299999999998974,1,2020-02-21 02:59:00,-1.0,SL,GBPUSD
2020-02-24,Asia,-1,1.29513,1.29553,0.000400000000000178,1,2020-02-23 23:59:00,2.0,TP,GBPUSD
2020-02-25,Asia,-1,1.29239,1.2927,0.00031000000000003247,9,2020-02-24 23:59:00,2.0,TP,GBPUSD
2020-02-26,Asia,-1,1.29921,1.29995,0.0007399999999999629,2,2020-02-26 03:59:00,2.0,TP,GBPUSD
2020-02-27,Asia,1,1.29054,1.28981,0.0007300000000001194,7,2020-02-26 23:59:00,2.0,TP,GBPUSD
2020-02-28,Asia,1,1.2894,1.2886,0.0008000000000001339,4,2020-02-28 00:59:00,-1.0,SL,GBPUSD
