mot,R,neta,rgo,lado,anio,hora
TP,2.0,1.9571060909350875,34.970000000000255,1,2023,19
TP,2.0,1.9571060909350875,34.970000000000255,1,2023,19
SL,-1.0,-1.2918287937743522,5.139999999999418,-1,2023,19
TP,2.0,1.8355263157894717,9.11999999999989,1,2023,20
fuera,0.5222293814433008,0.4739046391752595,31.039999999999964,1,2023,8
SL,-1.0,-1.1845018450184477,8.13000000000011,-1,2023,11
SL,-1.0,-1.183823529411768,8.159999999999854,1,2023,8
SL,-1.0,-1.2100840336134624,7.139999999999418,-1,2023,15
SL,-1.0,-1.0928217821782187,16.159999999999854,-1,2023,8
SL,-1.0,-1.099140779907468,15.13000000000011,-1,2023,9
SL,-1.0,-1.209497206703915,7.1599999999998545,1,2023,10
SL,-1.0,-1.1494023904382475,10.039999999999964,1,2023,12
SL,-1.0,-1.3640776699029222,4.119999999999891,-1,2023,7
SL,-1.0,-1.0999333777481726,15.009999999999309,1,2023,8
SL,-1.0,-1.2133712660028526,7.029999999999745,1,2023,9
SL,-1.0,-1.2142857142857142,7.0,-1,2023,11
TP,2.0,1.85,10.0,1,2023,14
SL,-1.0,-1.0680272108843532,22.050000000000182,1,2023,17
SL,-1.0,-1.0553097345132745,27.11999999999989,-1,2023,18
SL,-1.0,-1.0938086303939976,15.989999999999782,-1,2023,8
SL,-1.0,-1.213068181818183,7.039999999999964,1,2023,9
SL,-1.0,-1.3605769230769358,4.1599999999998545,1,2023,15
TP,2.0,1.8338870431893808,9.030000000000655,1,2023,16
SL,-1.0,-1.2373417721519098,6.319999999999709,-1,2023,16
SL,-1.0,-1.1152959262106052,13.010000000000218,1,2023,8
SL,-1.0,-1.1152959262106052,13.010000000000218,1,2023,8
SL,-1.0,-1.1152959262106052,13.010000000000218,1,2023,8
SL,-1.0,-1.1639344262295146,9.149999999999636,-1,2023,8
SL,-1.0,-1.083472454090149,17.970000000000255,1,2023,9
TP,2.0,1.7950819672131066,7.319999999999709,-1,2023,16
TP,2.0,1.8129675810473918,8.020000000000437,-1,2023,17
TP,2.0,1.7857142857142858,7.0,-1,2023,18
SL,-1.0,-1.183823529411768,8.159999999999854,1,2023,20
SL,-1.0,-1.2982107355864423,5.030000000000655,1,2023,7
SL,-1.0,-1.124481327800828,12.050000000000182,1,2023,8
fuera,0.05446118192351629,-0.0034762456546985065,25.890000000000327,-1,2023,9
fuera,0.05446118192351629,-0.0034762456546985065,25.890000000000327,-1,2023,9
SL,-1.0,-1.213068181818183,7.039999999999964,1,2023,10
TP,2.0,1.8762376237623752,12.11999999999989,-1,2023,10
SL,-1.0,-1.0681818181818181,22.0,-1,2023,11
SL,-1.0,-1.0681818181818181,22.0,-1,2023,11
SL,-1.0,-1.0681818181818181,22.0,-1,2023,11
fuera,0.7810180275715328,0.7014846235418428,18.860000000000582,1,2023,13
fuera,0.7810180275715328,0.7014846235418428,18.860000000000582,1,2023,13
TP,2.0,1.8631386861313872,10.960000000000036,1,2023,7
SL,-1.0,-1.2145922746781184,6.989999999999782,-1,2023,9
TP,2.0,1.7087378640776494,5.149999999999636,1,2023,11
TP,2.0,1.8653500897665998,11.139999999999418,1,2023,12
TP,2.0,1.8636363636363638,11.0,1,2023,14
SL,-1.0,-1.4777070063695152,3.139999999999418,-1,2023,15
TP,2.0,1.7553017944534755,6.1299999999992,1,2023,16
SL,-1.0,-1.3896103896103527,3.850000000000364,-1,2023,16
SL,-1.0,-1.375,4.0,1,2023,17
TP,2.0,1.8122653316645756,7.989999999999782,1,2023,7
TP,2.0,1.8122653316645756,7.989999999999782,1,2023,7
SL,-1.0,-1.183823529411768,8.159999999999854,-1,2023,9
SL,-1.0,-1.2982107355864962,5.029999999999745,1,2023,10
SL,-1.0,-1.0490035935968642,30.609999999999673,-1,2023,13
fuera,0.35557704706639554,0.307221147646667,31.020000000000437,1,2023,14
SL,-1.0,-1.0733855185909995,20.4399999999996,-1,2023,16
SL,-1.0,-1.0733855185909995,20.4399999999996,-1,2023,16
SL,-1.0,-2.5151515151518495,0.9899999999997817,1,2023,7
SL,-1.0,-1.209497206703915,7.1599999999998545,-1,2023,7
TP,2.0,1.9444855662472234,27.019999999999527,1,2023,8
TP,2.0,1.9444855662472234,27.019999999999527,1,2023,8
SL,-1.0,-1.1872659176029912,8.010000000000218,-1,2023,12
SL,-1.0,-1.1011463250168583,14.829999999999927,1,2023,16
SL,-1.0,-1.1011463250168583,14.829999999999927,1,2023,16
TP,2.0,1.6296296296296462,4.050000000000182,1,2023,7
TP,2.0,1.9216300940438849,19.139999999999418,-1,2023,8
SL,-1.0,-1.2483443708609285,6.039999999999964,1,2023,13
SL,-1.0,-1.2142857142857142,7.0,-1,2023,14
SL,-1.0,-1.0712927756653994,21.039999999999964,1,2023,15
TP,2.0,1.8159509202453905,8.149999999999636,-1,2023,7
TP,2.0,1.9010554089709752,15.159999999999854,1,2023,8
TP,2.0,1.9010554089709752,15.159999999999854,1,2023,8
TP,2.0,1.9010554089709752,15.159999999999854,1,2023,8
SL,-1.0,-1.0888099467140302,16.890000000000327,-1,2023,8
fuera,1.6028285209192346,1.5144372421920702,16.970000000000255,1,2023,9
TP,2.0,1.8496993987976023,9.980000000000473,1,2023,13
SL,-1.0,-1.1079913606911422,13.890000000000327,-1,2023,15
fuera,0.7073170731708327,0.46341463414642803,6.149999999999636,1,2023,18
TP,2.0,1.8154981549815523,8.13000000000011,-1,2023,8
SL,-1.0,-1.1875,8.0,1,2023,9
TP,2.0,1.8929336188436847,14.010000000000218,-1,2023,7
SL,-1.0,-1.031152647975078,48.149999999999636,-1,2023,8
SL,-1.0,-1.031152647975078,48.149999999999636,-1,2023,8
SL,-1.0,-1.031152647975078,48.149999999999636,-1,2023,8
SL,-1.0,-1.0394529195160447,38.01999999999953,1,2023,9
SL,-1.0,-1.0394529195160447,38.01999999999953,1,2023,9
SL,-1.0,-1.0394529195160447,38.01999999999953,1,2023,9
SL,-1.0,-1.213371266002825,7.030000000000655,1,2023,7
SL,-1.0,-1.213371266002825,7.030000000000655,1,2023,7
SL,-1.0,-1.12520868113523,11.979999999999563,1,2023,8
SL,-1.0,-1.0554733727810652,27.039999999999964,-1,2023,8
SL,-1.0,-1.0554733727810652,27.039999999999964,-1,2023,8
TP,2.0,1.8335183129855757,9.010000000000218,1,2023,8
SL,-1.0,-1.0997340425531918,15.039999999999964,-1,2023,8
SL,-1.0,-1.0997340425531918,15.039999999999964,-1,2023,8
SL,-1.0,-1.0997340425531918,15.039999999999964,-1,2023,8
SL,-1.0,-1.1251042535446227,11.989999999999782,1,2023,11
SL,-1.0,-1.1251042535446227,11.989999999999782,1,2023,11
SL,-1.0,-1.0996677740863776,15.050000000000182,1,2023,19
TP,2.0,1.257425742574418,2.0200000000004366,1,2023,8
TP,2.0,1.907063197026019,16.139999999999418,-1,2023,8
TP,2.0,1.8498498498498466,9.989999999999782,-1,2023,9
SL,-1.0,-1.1875,8.0,1,2023,10
TP,2.0,1.8522167487684675,10.149999999999636,-1,2023,10
TP,2.0,1.789325842696626,7.119999999999891,-1,2023,12
fuera,0.05089485458612131,-0.03299776286354261,17.88000000000011,-1,2023,14
fuera,0.05089485458612131,-0.03299776286354261,17.88000000000011,-1,2023,14
TP,2.0,1.8753117206982517,12.029999999999745,1,2023,7
fuera,0.6580942960764947,0.6086383119024096,30.329999999999927,1,2023,8
SL,-1.0,-1.099140779907468,15.13000000000011,1,2023,9
SL,-1.0,-1.2442996742671242,6.139999999999418,-1,2023,10
SL,-1.0,-1.1867995018680009,8.029999999999745,1,2023,14
SL,-1.0,-1.1867995018680009,8.029999999999745,1,2023,14
TP,2.0,1.7553017944535116,6.130000000000109,-1,2023,14
SL,-1.0,-1.0625260525218847,23.98999999999978,-1,2023,7
SL,-1.0,-1.2982107355864962,5.029999999999745,1,2023,11
TP,2.0,1.862132352941178,10.88000000000011,1,2023,7
SL,-1.0,-1.213980028530664,7.010000000000218,-1,2023,7
SL,-1.0,-1.1069137562366378,14.029999999999745,1,2023,8
SL,-1.0,-1.2929687500000062,5.119999999999891,-1,2023,8
SL,-1.0,-1.1,15.0,1,2023,10
SL,-1.0,-1.1,15.0,1,2023,10
SL,-1.0,-1.0723938223938247,20.719999999999345,1,2023,16
SL,-1.0,-1.0723938223938247,20.719999999999345,1,2023,16
SL,-1.0,-1.2976190476190497,5.039999999999964,-1,2023,18
SL,-1.0,-1.0828271673108794,18.109999999999673,-1,2023,7
SL,-1.0,-1.0828271673108794,18.109999999999673,-1,2023,7
TP,2.0,1.944465012958164,27.01000000000022,1,2023,8
TP,2.0,1.8117942283563422,7.970000000000255,1,2023,11
SL,-1.0,-1.1644736842105283,9.11999999999989,-1,2023,13
TP,2.0,1.9167129372570804,18.01000000000022,1,2023,8
TP,2.0,1.9167129372570804,18.01000000000022,1,2023,8
TP,2.0,1.9167129372570804,18.01000000000022,1,2023,8
SL,-1.0,-1.3731343283582529,4.019999999999527,-1,2023,9
SL,-1.0,-1.4761904761905311,3.149999999999636,1,2023,11
SL,-1.0,-1.1659292035398237,9.039999999999964,-1,2023,12
TP,2.0,1.751243781094517,6.029999999999745,1,2023,13
SL,-1.0,-1.2912621359223506,5.149999999999636,-1,2023,7
SL,-1.0,-1.094458438287153,15.88000000000011,1,2023,8
TP,2.0,1.8504486540378826,10.029999999999745,-1,2023,9
fuera,-0.5,-0.575,20.0,-1,2023,15
SL,-1.0,-1.1361161524500853,11.020000000000437,-1,2023,18
TP,2.0,0.6842105263151177,1.139999999999418,1,2023,7
SL,-1.0,-1.1377410468319518,10.890000000000327,-1,2023,7
SL,-1.0,-1.0788643533123048,19.019999999999527,1,2023,8
SL,-1.0,-1.0788643533123048,19.019999999999527,1,2023,8
TP,2.0,1.85,10.0,-1,2023,15
TP,2.0,0.5576923076922573,1.0399999999999636,1,2023,9
TP,2.0,0.5576923076922573,1.0399999999999636,1,2023,9
SL,-1.0,-1.1,15.0,-1,2023,9
TP,2.0,1.6259351620947835,4.010000000000218,1,2023,12
TP,2.0,1.8636363636363638,11.0,-1,2023,19
TP,2.0,1.8636363636363638,11.0,-1,2023,19
TP,2.0,1.8636363636363638,11.0,-1,2023,19
SL,-1.0,-1.376884422110594,3.9799999999995634,-1,2023,11
TP,2.0,1.8834498834498907,12.8700000000008,-1,2023,6
fuera,-0.04589344541633506,-0.06293309099170714,88.02999999999975,-1,2023,7
SL,-1.0,-1.1251042535446227,11.989999999999782,-1,2023,12
SL,-1.0,-1.093867334167712,15.979999999999563,1,2023,14
TP,2.0,1.8733108108108123,11.840000000000146,-1,2023,6
SL,-1.0,-1.052650052650053,28.48999999999978,1,2023,6
SL,-1.0,-1.052650052650053,28.48999999999978,1,2023,6
SL,-1.0,-1.031935277836917,46.970000000000255,-1,2023,7
SL,-1.0,-1.031935277836917,46.970000000000255,-1,2023,7
SL,-1.0,-1.1877346683354244,7.989999999999782,-1,2023,6
SL,-1.0,-1.1501501501501534,9.989999999999782,1,2023,7
TP,2.0,1.8633879781420768,10.980000000000018,-1,2023,12
TP,2.0,1.8633879781420768,10.980000000000018,-1,2023,12
SL,-1.0,-1.0353107344632768,42.48000000000002,1,2023,6
SL,-1.0,-1.0353107344632768,42.48000000000002,1,2023,6
SL,-1.0,-1.4225352112676382,3.549999999999727,-1,2023,6
TP,2.0,1.9796968056307527,73.88000000000011,1,2023,7
SL,-1.0,-1.137867647058822,10.88000000000011,-1,2023,8
TP,2.0,1.9633072407045011,40.88000000000011,1,2023,9
TP,2.0,1.9633072407045011,40.88000000000011,1,2023,9
TP,2.0,1.7516556291390715,6.039999999999964,1,2023,6
SL,-1.0,-1.1504513540621828,9.970000000000255,-1,2023,7
SL,-1.0,-1.078864353312301,19.020000000000437,1,2023,8
SL,-1.0,-1.078864353312301,19.020000000000437,1,2023,8
SL,-1.0,-1.078864353312301,19.020000000000437,1,2023,8
SL,-1.0,-1.0533049040511737,28.139999999999418,-1,2023,13
SL,-1.0,-1.2133712660028526,7.029999999999745,1,2023,6
SL,-1.0,-1.09920634920635,15.11999999999989,-1,2023,6
SL,-1.0,-1.0809061488673142,18.539999999999964,1,2023,7
TP,2.0,1.7841726618704978,6.949999999999818,-1,2023,13
TP,2.0,1.8496993987976023,9.980000000000473,1,2023,19
TP,2.0,1.8496993987976023,9.980000000000473,1,2023,19
TP,2.0,1.5238095238094689,3.149999999999636,-1,2023,7
TP,2.0,1.8844375963019993,12.979999999999563,1,2023,10
SL,-1.0,-1.1661129568106359,9.029999999999745,1,2023,14
SL,-1.0,-1.0749625187406289,20.01000000000022,1,2023,18
SL,-1.0,-1.0749625187406289,20.01000000000022,1,2023,18
SL,-1.0,-1.0749625187406289,20.01000000000022,1,2023,18
SL,-1.0,-1.0880798590722267,17.029999999999745,1,2023,7
SL,-1.0,-1.0880798590722267,17.029999999999745,1,2023,7
SL,-1.0,-1.0880798590722267,17.029999999999745,1,2023,7
fuera,0.024698618053517793,-0.019406057042042055,34.01000000000022,-1,2023,7
fuera,0.024698618053517793,-0.019406057042042055,34.01000000000022,-1,2023,7
fuera,-0.7329899701816135,-0.77365139604228,36.89000000000033,-1,2023,8
fuera,-0.7329899701816135,-0.77365139604228,36.89000000000033,-1,2023,8
fuera,-0.7329899701816135,-0.77365139604228,36.89000000000033,-1,2023,8
TP,2.0,1.8245614035087756,8.550000000000182,1,2023,7
TP,2.0,1.8245614035087756,8.550000000000182,1,2023,7
SL,-1.0,-1.0361620057859213,41.47999999999956,-1,2023,7
TP,2.0,1.89169675090253,13.850000000000364,1,2023,8
SL,-1.0,-1.115118956254799,13.029999999999745,1,2023,6
SL,-1.0,-1.7075471698113573,2.119999999999891,-1,2023,6
SL,-1.0,-1.0652457590256639,22.98999999999978,-1,2023,7
TP,2.0,1.8127340823970088,8.010000000000218,1,2023,6
TP,2.0,1.8127340823970088,8.010000000000218,1,2023,6
SL,-1.0,-1.2103786816269253,7.130000000000109,-1,2023,8
TP,2.0,1.8338870431893641,9.029999999999745,1,2023,9
SL,-1.0,-1.4823151125402436,3.1099999999996726,-1,2023,11
SL,-1.0,-1.1348920863309366,11.11999999999989,1,2023,13
SL,-1.0,-1.099272005294509,15.109999999999673,-1,2023,14
fuera,1.3095067905646887,1.2022873481057879,13.989999999999782,1,2023,9
SL,-1.0,-1.088967971530246,16.860000000000582,1,2023,7
TP,2.0,1.8132004981319991,8.029999999999745,-1,2023,8
SL,-1.0,-1.0998668442077262,15.019999999999527,-1,2023,7
SL,-1.0,-1.0998668442077262,15.019999999999527,-1,2023,7
SL,-1.0,-1.0997340425531918,15.039999999999964,1,2023,9
SL,-1.0,-1.0997340425531918,15.039999999999964,1,2023,9
SL,-1.0,-1.136612021857929,10.979999999999563,1,2023,6
SL,-1.0,-1.136612021857929,10.979999999999563,1,2023,6
SL,-1.0,-1.137867647058822,10.88000000000011,-1,2023,8
SL,-1.0,-1.137867647058822,10.88000000000011,-1,2023,8
SL,-1.0,-1.102599179206567,14.61999999999989,-1,2023,14
SL,-1.0,-1.2183406113536863,6.8700000000008,1,2023,18
TP,2.0,1.7857142857142858,7.0,1,2023,6
SL,-1.0,-1.4983388704318577,3.0100000000002183,-1,2023,6
fuera,1.2212978369384158,1.0965058236272722,12.020000000000437,1,2023,7
SL,-1.0,-1.3649635036496641,4.109999999999673,-1,2023,7
SL,-1.0,-1.2988047808765222,5.019999999999527,1,2023,8
fuera,0.0,-0.10190217391304171,14.720000000000255,1,2023,15
TP,2.0,1.3055555555555087,2.1599999999998545,-1,2023,17
TP,2.0,1.637681159420239,4.139999999999418,1,2023,7
TP,2.0,1.506578947368415,3.0399999999999636,1,2023,6
SL,-1.0,-1.1641137855579973,9.139999999999418,-1,2023,8
SL,-1.0,-1.1641137855579973,9.139999999999418,-1,2023,8
fuera,1.274630097437736,1.220498015156971,27.710000000000036,1,2023,15
fuera,1.274630097437736,1.220498015156971,27.710000000000036,1,2023,15
fuera,1.274630097437736,1.220498015156971,27.710000000000036,1,2023,15
fuera,1.274630097437736,1.220498015156971,27.710000000000036,1,2023,15
TP,2.0,1.7857142857142858,7.0,1,2023,6
TP,2.0,1.7857142857142858,7.0,1,2023,6
SL,-1.0,-1.1246882793017483,12.029999999999745,-1,2023,8
TP,2.0,1.827586206896548,8.699999999999818,1,2023,15
SL,-1.0,-1.1668520578420507,8.989999999999782,1,2023,7
SL,-1.0,-1.1845018450184477,8.13000000000011,-1,2023,8
TP,2.0,1.884969325153374,13.039999999999964,-1,2023,7
TP,2.0,1.7549019607843093,6.119999999999891,-1,2023,11
TP,2.0,1.7560975609755953,6.149999999999636,1,2023,15
SL,-1.0,-1.293542074364011,5.109999999999673,-1,2023,17
TP,2.0,1.8,7.5,1,2023,19
TP,2.0,1.751243781094517,6.029999999999745,1,2023,7
SL,-1.0,-1.5208333333333135,2.880000000000109,-1,2023,9
TP,2.0,1.498327759197288,2.9899999999997817,1,2023,11
SL,-1.0,-1.479233226837044,3.130000000000109,-1,2023,11
SL,-1.0,-1.753768844221188,1.9899999999997817,1,2023,6
TP,2.0,1.6296296296296462,4.050000000000182,1,2023,9
SL,-1.0,-1.2142857142857142,7.0,-1,2023,9
SL,-1.0,-2.1450381679385817,1.3100000000004002,-1,2023,15
TP,2.0,1.246231155778812,1.9899999999997817,-1,2023,19
TP,2.0,1.8005319148936285,7.520000000000437,-1,2023,6
SL,-1.0,-1.3614457831325617,4.149999999999636,1,2023,7
SL,-1.0,-1.0681818181818181,22.0,-1,2023,7
SL,-1.0,-1.213068181818183,7.039999999999964,1,2023,8
SL,-1.0,-1.213068181818183,7.039999999999964,1,2023,8
SL,-1.0,-1.249584026622287,6.010000000000218,1,2023,10
SL,-1.0,-1.1246882793017388,12.030000000000655,1,2023,16
TP,2.0,1.9068901303538157,16.109999999999673,1,2023,7
TP,2.0,1.9068901303538157,16.109999999999673,1,2023,7
TP,2.0,1.9068901303538157,16.109999999999673,1,2023,7
fuera,0.24846834581346056,0.14635806671202822,14.6899999999996,1,2023,15
fuera,0.24846834581346056,0.14635806671202822,14.6899999999996,1,2023,15
fuera,0.24846834581346056,0.14635806671202822,14.6899999999996,1,2023,15
fuera,0.24846834581346056,0.14635806671202822,14.6899999999996,1,2023,15
SL,-1.0,-1.479233226837044,3.130000000000109,-1,2023,9
SL,-1.0,-1.479233226837044,3.130000000000109,-1,2023,9
SL,-1.0,-1.479233226837044,3.130000000000109,-1,2023,9
SL,-1.0,-1.249584026622287,6.010000000000218,1,2023,10
SL,-1.0,-1.249584026622287,6.010000000000218,1,2023,10
SL,-1.0,-1.249584026622287,6.010000000000218,1,2023,10
SL,-1.0,-1.2906976744186127,5.1599999999998545,1,2023,13
TP,2.0,1.8129675810473704,8.019999999999527,-1,2023,14
SL,-1.0,-1.1689189189189169,8.88000000000011,1,2023,7
SL,-1.0,-1.1689189189189169,8.88000000000011,1,2023,7
SL,-1.0,-1.1689189189189169,8.88000000000011,1,2023,7
SL,-1.0,-1.1498501498501466,10.010000000000218,-1,2023,7
SL,-1.0,-1.1246882793017483,12.029999999999745,1,2023,8
SL,-1.0,-1.0831024930747915,18.050000000000182,-1,2023,17
SL,-1.0,-1.0831024930747915,18.050000000000182,-1,2023,17
SL,-1.0,-1.0552689756816518,27.139999999999418,-1,2023,7
SL,-1.0,-1.0576258163657324,26.029999999999745,1,2023,8
SL,-1.0,-1.0576701268742785,26.01000000000022,1,2023,7
SL,-1.0,-1.1152073732718855,13.020000000000437,1,2023,8
SL,-1.0,-1.3614457831325617,4.149999999999636,-1,2023,9
SL,-1.0,-1.1247920133111435,12.020000000000437,-1,2023,13
SL,-1.0,-1.1247920133111435,12.020000000000437,-1,2023,13
fuera,-0.5736860185503265,-0.6252147028512546,29.109999999999673,-1,2023,7
fuera,-0.5736860185503265,-0.6252147028512546,29.109999999999673,-1,2023,7
SL,-1.0,-1.0422178440754295,35.529999999999745,-1,2023,8
SL,-1.0,-1.0422178440754295,35.529999999999745,-1,2023,8
SL,-1.0,-1.0422178440754295,35.529999999999745,-1,2023,8
TP,2.0,1.9167591564927835,18.019999999999527,1,2023,9
TP,2.0,1.7857142857142858,7.0,1,2023,14
SL,-1.0,-1.3,5.0,1,2023,6
TP,2.0,1.9502487562189048,30.149999999999636,-1,2023,7
TP,2.0,1.9502487562189048,30.149999999999636,-1,2023,7
SL,-1.0,-1.0430045871559632,34.88000000000011,-1,2023,14
SL,-1.0,-1.0430045871559632,34.88000000000011,-1,2023,14
SL,-1.0,-1.0430045871559632,34.88000000000011,-1,2023,14
TP,2.0,1.787234042553197,7.050000000000182,1,2023,18
SL,-1.0,-1.1233552631578962,12.159999999999854,1,2023,7
SL,-1.0,-1.1875,8.0,-1,2023,8
SL,-1.0,-1.1670378619153756,8.979999999999563,-1,2023,10
SL,-1.0,-1.2970297029702864,5.050000000000182,1,2023,6
SL,-1.0,-1.1063075832742761,14.109999999999673,-1,2023,8
SL,-1.0,-1.1152959262106052,13.010000000000218,1,2023,6
SL,-1.0,-1.1152959262106052,13.010000000000218,1,2023,6
SL,-1.0,-1.7109004739337597,2.1099999999996726,-1,2023,6
SL,-1.0,-1.0997340425531918,15.039999999999964,-1,2023,7
SL,-1.0,-1.0997340425531918,15.039999999999964,-1,2023,7
TP,2.0,1.884526558891461,12.990000000000691,1,2023,12
TP,2.0,1.884526558891461,12.990000000000691,1,2023,12
fuera,0.824921135646735,0.7460567823344302,19.019999999999527,1,2023,14
