i_base,i_ent,k,alcista,entrada,objetivo,stop,nat,sim,rr,ts,riesgo_u,R,coste_R,R_neto,ins,coste,uni
33,34,1,True,4275.069,4314.499,4230.339,0.0,0.0,0.881511289961971,2023-02-17 17:59:00,44.73000000000047,-1.0,0.04471272076905832,-1.0447127207690583,GRXEUR,2.0,p
68,69,1,False,1840.755,1837.145,1847.405,1.0,1.0,0.5428571428571731,2023-02-20 17:59:00,664.9999999999864,0.5428571428571731,0.0526315789473695,0.49022556390980365,XAUUSD,35.0,u
72,73,1,False,1833.025,1831.625,1845.905,1.0,1.0,0.1086956521739211,2023-02-22 16:59:00,1287.9999999999882,0.1086956521739211,0.02717391304347851,0.0815217391304426,XAUUSD,35.0,u
35,36,1,True,4249.199,4266.049,4203.369,1.0,0.0,0.36766310277111913,2023-02-22 17:58:00,45.82999999999993,0.36766310277111913,0.04363953742090341,0.3240235653502157,GRXEUR,2.0,p
79,80,1,False,1813.305,1807.065,1820.055,1.0,0.0,0.9244444444444458,2023-02-28 05:59:00,675.0,0.9244444444444458,0.05185185185185185,0.872592592592594,XAUUSD,35.0,u
81,82,1,False,1830.965,1804.594,1832.585,0.0,0.0,16.278395061727124,2023-03-01 05:59:00,162.00000000001182,-1.0,0.2160493827160336,-1.2160493827160337,XAUUSD,35.0,u
84,85,1,True,1833.615,1839.015,1829.854,1.0,1.0,1.435788354161164,2023-03-02 17:59:00,376.0999999999967,1.435788354161164,0.09306035628822203,1.342727997872942,XAUUSD,35.0,u
41,42,1,True,4242.199,4274.499,4175.349,1.0,1.0,0.483171278982804,2023-03-02 17:59:00,66.84999999999945,0.483171278982804,0.029917726252805033,0.45325355272999895,GRXEUR,2.0,p
45,46,1,True,4284.069,4299.379,4257.339,0.0,0.0,0.5727646838757658,2023-03-09 16:59:00,26.730000000000473,-1.0,0.07482229704451794,-1.074822297044518,GRXEUR,2.0,p
100,101,1,True,1906.685,1913.984,1895.228,0.0,0.0,0.6370777690494942,2023-03-14 16:59:00,1145.699999999988,-1.0,0.03054900933926889,-1.0305490093392689,XAUUSD,35.0,u
104,105,1,False,1914.755,1907.455,1932.255,0.0,0.0,0.41714285714286753,2023-03-16 15:59:00,1750.0,-1.0,0.02,-1.02,XAUUSD,35.0,u
105,106,1,False,1929.395,1912.335,1932.715,0.0,0.0,5.1385542168675515,2023-03-17 04:59:00,331.99999999999363,-1.0,0.10542168674698997,-1.10542168674699,XAUUSD,35.0,u
51,52,1,False,4070.059,4038.339,4174.379,1.0,1.0,0.3040644171779174,2023-03-17 16:59:00,104.31999999999971,0.3040644171779174,0.019171779141104347,0.28489263803681303,GRXEUR,2.0,p
52,53,1,True,4130.069,4174.379,3979.499,1.0,1.0,0.2942817294281683,2023-03-20 15:59:00,150.57000000000062,0.2942817294281683,0.013282858471142935,0.2809988709570254,GRXEUR,2.0,p
55,56,1,False,4178.089,4165.339,4213.499,1.0,1.0,0.3600677774639947,2023-03-23 16:59:00,35.409999999999854,0.3600677774639947,0.05648121999435211,0.3035865574696426,GRXEUR,2.0,p
58,59,1,False,4164.569,4138.839,4203.879,0.0,0.0,0.6545408293055407,2023-03-28 16:59:00,39.30999999999949,-1.0,0.05087763927753818,-1.050877639277538,GRXEUR,2.0,p
121,122,1,False,1966.145,1949.028,1974.998,0.0,0.0,1.9334688806054259,2023-03-29 04:59:00,885.3000000000065,-1.0,0.039534621032418095,-1.0395346210324181,XAUUSD,35.0,u
123,124,1,True,1960.735,1969.298,1955.204,1.0,1.0,1.5481829687217827,2023-03-30 04:59:00,553.0999999999949,1.5481829687217827,0.06327969625745855,1.484903272464324,XAUUSD,35.0,u
62,63,1,False,4312.049,4276.839,4345.369,0.0,0.0,1.0567226890756405,2023-04-04 16:59:00,33.31999999999971,-1.0,0.06002400960384206,-1.060024009603842,GRXEUR,2.0,p
134,135,1,True,2011.055,2023.148,2001.0,0.0,0.0,1.202685231228222,2023-04-06 15:59:00,1005.5000000000064,-1.0,0.03480855295872678,-1.0348085529587268,XAUUSD,35.0,u
140,141,1,False,2007.765,2002.755,2028.235,0.0,0.0,0.24474841231070052,2023-04-12 16:59:00,2046.99999999998,-1.0,0.017098192476795476,-1.0170981924767954,XAUUSD,35.0,u
153,154,1,False,2000.495,1991.275,2008.225,1.0,1.0,1.1927554980594797,2023-04-21 04:59:00,773.0000000000018,1.1927554980594797,0.04527813712807234,1.1474773609314073,XAUUSD,35.0,u
68,69,1,False,4399.089,4364.339,4411.499,1.0,1.0,2.8001611603545857,2023-04-24 16:58:00,12.409999999999854,2.8001611603545857,0.1611603545527819,2.6390008058018037,GRXEUR,2.0,p
158,159,1,True,1990.448,2000.865,1976.565,1.0,1.0,0.7503421450695014,2023-04-25 16:59:00,1388.3000000000038,0.7503421450695014,0.025210689332276815,0.7251314557372246,XAUUSD,35.0,u
169,170,1,False,2015.928,1978.324,2019.465,0.0,0.0,10.631608707945178,2023-05-03 04:59:00,353.6999999999807,-1.0,0.09895391574781427,-1.0989539157478143,XAUUSD,35.0,u
177,178,1,False,2026.844,2019.344,2032.754,0.0,0.0,1.2690355329949552,2023-05-09 15:59:00,590.9999999999854,-1.0,0.05922165820643124,-1.0592216582064313,XAUUSD,35.0,u
190,191,1,True,1979.735,1991.654,1979.435,0.0,0.0,39.73000000000634,2023-05-18 04:59:00,29.999999999995453,-1.0,1.1666666666668435,-2.1666666666668437,XAUUSD,35.0,u
192,193,1,True,1962.445,1981.444,1953.905,1.0,1.0,2.2247072599531736,2023-05-19 04:59:00,853.9999999999964,2.2247072599531736,0.040983606557377227,2.183723653395796,XAUUSD,35.0,u
197,198,1,True,1972.954,1978.778,1954.084,1.0,0.0,0.30863804981452586,2023-05-23 16:59:00,1886.999999999989,0.30863804981452586,0.01854795972443042,0.29009009009009545,XAUUSD,35.0,u
80,81,1,True,4271.079,4316.089,4248.349,1.0,1.0,1.9802023757149618,2023-05-25 16:59:00,22.729999999999563,1.9802023757149618,0.08798944126704965,1.8922129344479122,GRXEUR,2.0,p
203,204,1,False,1943.415,1936.655,1957.215,1.0,0.0,0.4898550724637691,2023-05-26 15:59:00,1379.9999999999955,0.4898550724637691,0.025362318840579795,0.4644927536231893,XAUUSD,35.0,u
205,206,1,False,1943.445,1940.145,1949.495,1.0,0.0,0.5454545454545421,2023-05-29 16:59:00,604.9999999999955,0.5454545454545421,0.05785123966942192,0.4876033057851202,XAUUSD,35.0,u
212,213,1,False,1979.655,1953.255,1983.315,1.0,1.0,7.213114754098162,2023-06-02 04:59:00,366.0000000000082,7.213114754098162,0.0956284153005443,7.117486338797617,XAUUSD,35.0,u
216,217,1,False,1961.084,1938.045,1964.495,0.0,1.0,6.754324245089748,2023-06-06 04:59:00,341.0999999999831,-1.0,0.10260920551158527,-1.1026092055115853,XAUUSD,35.0,u
218,219,1,False,1964.328,1954.255,1966.688,0.0,1.0,4.268220338982763,2023-06-07 04:59:00,236.00000000001273,-1.0,0.1483050847457547,-1.1483050847457548,XAUUSD,35.0,u
220,221,1,True,1946.455,1969.575,1939.544,1.0,1.0,3.3453914050066103,2023-06-08 04:59:00,691.0999999999831,3.3453914050066103,0.05064390102734895,3.294747503979261,XAUUSD,35.0,u
85,86,1,False,4289.049,4271.359,4305.499,0.0,0.0,1.075379939209714,2023-06-09 16:59:00,16.449999999999818,-1.0,0.12158054711246336,-1.1215805471124634,GRXEUR,2.0,p
224,225,1,True,1956.915,1966.845,1954.185,1.0,0.0,3.6373626373626364,2023-06-12 04:59:00,273.0000000000018,3.6373626373626364,0.12820512820512736,3.509157509157509,XAUUSD,35.0,u
228,229,1,True,1948.665,1966.098,1939.935,0.0,0.0,1.9969072164948403,2023-06-14 04:59:00,873.0000000000018,-1.0,0.04009163802978227,-1.0400916380297822,XAUUSD,35.0,u
236,237,1,True,1949.835,1958.685,1945.005,0.0,0.0,1.8322981366459714,2023-06-20 04:59:00,482.9999999999927,-1.0,0.07246376811594311,-1.072463768115943,XAUUSD,35.0,u
240,241,1,False,1929.675,1924.145,1937.505,1.0,1.0,0.7062579821200337,2023-06-22 04:59:00,783.0000000000155,0.7062579821200337,0.0446998722860783,0.6615581098339554,XAUUSD,35.0,u
242,243,1,True,1916.408,1931.425,1910.065,1.0,1.0,2.3674917231594534,2023-06-23 04:59:00,634.2999999999847,2.3674917231594534,0.05517893741132089,2.3123127857481327,XAUUSD,35.0,u
244,245,1,False,1923.695,1912.795,1933.245,1.0,1.0,1.1413612565444937,2023-06-26 16:59:00,954.9999999999955,1.1413612565444937,0.03664921465968604,1.1047120418848078,XAUUSD,35.0,u
91,92,1,True,4284.089,4293.499,4236.339,1.0,1.0,0.19706806282722208,2023-06-26 16:59:00,47.75,0.19706806282722208,0.041884816753926704,0.15518324607329537,GRXEUR,2.0,p
245,246,1,True,1928.405,1933.245,1921.615,0.0,0.0,0.7128129602356325,2023-06-27 04:59:00,678.9999999999964,-1.0,0.051546391752577594,-1.0515463917525776,XAUUSD,35.0,u
250,251,1,True,1910.835,1913.245,1895.435,1.0,1.0,0.1564935064934961,2023-06-29 14:59:00,1540.000000000009,0.1564935064934961,0.022727272727272593,0.1337662337662235,XAUUSD,35.0,u
257,258,1,True,1925.425,1930.555,1923.115,0.0,0.0,2.2207792207793204,2023-07-05 04:59:00,230.99999999999454,-1.0,0.1515151515151551,-1.1515151515151552,XAUUSD,35.0,u
92,93,1,False,4292.199,4236.339,4300.369,0.0,0.0,6.837209302325481,2023-07-11 16:59:00,8.170000000000073,-1.0,0.2447980416156649,-1.244798041615665,GRXEUR,2.0,p
270,271,1,False,1960.305,1954.625,1963.585,1.0,1.0,1.7317073170732045,2023-07-14 04:59:00,327.99999999999727,1.7317073170732045,0.10670731707317162,1.6250000000000329,XAUUSD,35.0,u
271,272,1,True,1958.915,1963.585,1950.875,0.0,0.0,0.5808457711442903,2023-07-14 16:59:00,803.9999999999964,-1.0,0.04353233830845791,-1.0435323383084578,XAUUSD,35.0,u
286,287,1,False,1963.035,1951.898,1966.125,0.0,0.0,3.6042071197412513,2023-07-26 04:59:00,308.9999999999918,-1.0,0.11326860841424248,-1.1132686084142425,XAUUSD,35.0,u
95,96,1,False,4468.049,4422.389,4490.839,1.0,1.0,2.003510311540146,2023-07-31 16:58:00,22.789999999999964,2.003510311540146,0.08775778850372985,1.915752523036416,GRXEUR,2.0,p
296,297,1,True,1946.315,1960.085,1941.118,0.0,0.0,2.649605541658586,2023-08-02 04:59:00,519.7000000000116,-1.0,0.06734654608427788,-1.067346546084278,XAUUSD,35.0,u
304,305,1,True,1934.385,1941.605,1931.075,0.0,0.0,2.181268882175271,2023-08-08 04:59:00,330.99999999999454,-1.0,0.10574018126888392,-1.1057401812688838,XAUUSD,35.0,u
102,103,1,False,4320.059,4258.339,4354.499,0.0,0.0,1.7921022067363812,2023-08-09 16:59:00,34.4399999999996,-1.0,0.05807200929152216,-1.0580720092915221,GRXEUR,2.0,p
105,106,1,True,4327.069,4368.089,4303.359,0.0,0.0,1.7300716997047434,2023-08-14 16:59:00,23.710000000000036,-1.0,0.08435259384226051,-1.0843525938422605,GRXEUR,2.0,p
107,108,1,True,4277.199,4347.199,4258.039,0.0,0.0,3.6534446764092134,2023-08-16 16:59:00,19.159999999999854,-1.0,0.10438413361169181,-1.1043841336116917,GRXEUR,2.0,p
320,321,1,True,1892.095,1903.375,1884.925,0.0,1.0,1.5732217573221559,2023-08-18 04:59:00,717.0000000000073,-1.0,0.04881450488144999,-1.04881450488145,XAUUSD,35.0,u
321,322,1,False,1889.475,1884.925,1896.678,1.0,0.0,0.6316812439261179,2023-08-18 16:59:00,720.3000000000202,0.6316812439261179,0.048590864917394165,0.5830903790087237,XAUUSD,35.0,u
322,323,1,True,1892.415,1896.678,1884.755,1.0,1.0,0.5565274151436329,2023-08-21 04:59:00,765.9999999999854,0.5565274151436329,0.0456919060052228,0.5108355091384101,XAUUSD,35.0,u
323,324,1,False,1892.535,1884.755,1898.665,0.0,0.0,1.269168026101162,2023-08-21 16:59:00,612.9999999999882,-1.0,0.05709624796084939,-1.0570962479608494,XAUUSD,35.0,u
112,113,1,False,4262.089,4239.089,4293.499,0.0,0.0,0.7322508755173546,2023-08-23 16:58:00,31.409999999999854,-1.0,0.06367398917542214,-1.063673989175422,GRXEUR,2.0,p
114,115,1,True,4243.199,4320.389,4214.589,1.0,1.0,2.698007689619063,2023-08-25 16:59:00,28.609999999999673,2.698007689619063,0.06990562740300674,2.628102062216056,GRXEUR,2.0,p
336,337,1,False,1935.965,1914.355,1938.095,0.0,0.0,10.14553990610272,2023-08-30 04:59:00,213.0000000000109,-1.0,0.16431924882628265,-1.1643192488262826,XAUUSD,35.0,u
117,118,1,False,4320.489,4286.739,4339.789,1.0,1.0,1.7487046632124188,2023-08-30 16:59:00,19.300000000000182,1.7487046632124188,0.10362694300518037,1.6450777202072384,GRXEUR,2.0,p
340,341,1,True,1939.935,1947.825,1938.105,1.0,1.0,4.311475409836292,2023-09-01 04:59:00,182.99999999999272,4.311475409836292,0.1912568306011005,4.120218579235191,XAUUSD,35.0,u
344,345,1,True,1938.418,1946.185,1934.845,0.0,0.0,2.1738035264484594,2023-09-05 04:59:00,357.29999999998654,-1.0,0.09795689896445933,-1.0979568989644592,XAUUSD,35.0,u
346,347,1,True,1927.165,1938.905,1924.098,0.0,0.0,3.8278447994783114,2023-09-06 04:59:00,306.7000000000007,-1.0,0.11411803064884225,-1.1141180306488423,XAUUSD,35.0,u
349,350,1,False,1917.938,1915.835,1923.495,0.0,0.0,0.37844160518267866,2023-09-07 16:59:00,555.6999999999789,-1.0,0.0629836242576954,-1.0629836242576953,XAUUSD,35.0,u
124,125,1,True,4240.039,4252.389,4178.349,1.0,1.0,0.20019452099206425,2023-09-08 16:59:00,61.6899999999996,0.20019452099206425,0.032420165342843456,0.1677743556492208,GRXEUR,2.0,p
352,353,1,True,1926.445,1929.595,1916.584,1.0,0.0,0.31944021904473485,2023-09-11 04:59:00,986.0999999999876,0.31944021904473485,0.03549335767163618,0.28394686137309866,XAUUSD,35.0,u
353,354,1,False,1923.335,1916.584,1930.558,1.0,1.0,0.9346531911947967,2023-09-11 16:59:00,722.2999999999956,0.9346531911947967,0.048456320088606133,0.8861968711061906,XAUUSD,35.0,u
354,355,1,True,1922.165,1930.558,1920.245,0.0,0.0,4.371354166666516,2023-09-12 04:59:00,192.00000000000728,-1.0,0.18229166666665975,-1.1822916666666599,XAUUSD,35.0,u
126,127,1,True,4247.089,4278.389,4227.349,0.0,1.0,1.5856129685917189,2023-09-12 16:57:00,19.73999999999978,-1.0,0.10131712259371946,-1.1013171225937195,GRXEUR,2.0,p
359,360,1,True,1910.138,1912.825,1900.898,1.0,1.0,0.2908008658008791,2023-09-14 16:59:00,924.0000000000009,0.2908008658008791,0.03787878787878784,0.25292207792209126,XAUUSD,35.0,u
129,130,1,False,4292.089,4204.379,4326.389,1.0,1.0,2.5571428571428445,2023-09-15 16:55:00,34.30000000000018,2.5571428571428445,0.05830903790087433,2.49883381924197,GRXEUR,2.0,p
131,132,1,True,4237.379,4284.499,4226.039,1.0,0.0,4.155202821869426,2023-09-19 16:59:00,11.340000000000146,4.155202821869426,0.17636684303350744,3.9788359788359187,GRXEUR,2.0,p
134,135,1,True,4201.059,4245.389,4174.349,0.0,0.0,1.659678023212275,2023-09-22 16:59:00,26.710000000000036,-1.0,0.07487832272557085,-1.074878322725571,GRXEUR,2.0,p
137,138,1,True,4113.589,4153.199,4110.589,0.0,1.0,13.203333333333225,2023-09-27 16:59:00,3.0,-1.0,0.6666666666666666,-1.6666666666666665,GRXEUR,2.0,p
142,143,1,True,4110.049,4145.499,4058.499,1.0,1.0,0.6876818622696351,2023-10-04 16:59:00,51.55000000000018,0.6876818622696351,0.03879728419010656,0.6488845780795286,GRXEUR,2.0,p
393,394,1,True,1849.965,1855.435,1844.135,1.0,1.0,0.9382504288164829,2023-10-09 16:59:00,582.9999999999927,0.9382504288164829,0.06003430531732493,0.878216123499158,XAUUSD,35.0,u
396,397,1,False,1859.625,1852.888,1862.665,0.0,0.0,2.2161184210526845,2023-10-11 04:59:00,303.99999999999636,-1.0,0.11513157894736979,-1.1151315789473697,XAUUSD,35.0,u
148,149,1,False,4198.569,4169.339,4233.889,1.0,1.0,0.8275764439411301,2023-10-12 16:59:00,35.31999999999971,0.8275764439411301,0.05662514156285437,0.7709513023782757,GRXEUR,2.0,p
400,401,1,True,1876.178,1884.885,1867.825,1.0,1.0,1.0423799832395322,2023-10-13 04:59:00,835.3000000000065,1.0423799832395322,0.041901113372440714,1.0004788698670914,XAUUSD,35.0,u
402,403,1,False,1920.055,1875.648,1929.355,0.0,0.0,4.774946236559179,2023-10-16 04:59:00,929.9999999999955,-1.0,0.03763440860215072,-1.0376344086021507,XAUUSD,35.0,u
403,404,1,True,1921.768,1929.355,1908.085,1.0,1.0,0.5544836658627489,2023-10-16 16:59:00,1368.2999999999993,0.5544836658627489,0.02557918585105607,0.5289044800116928,XAUUSD,35.0,u
151,152,1,False,4155.569,4107.849,4166.699,1.0,1.0,4.287511230907788,2023-10-17 16:59:00,11.1299999999992,4.287511230907788,0.17969451931717376,4.107816711590615,GRXEUR,2.0,p
155,156,1,True,4048.089,4066.499,3991.359,1.0,0.0,0.3245196545037872,2023-10-23 16:59:00,56.73000000000002,0.3245196545037872,0.03525471531817379,0.2892649391856134,GRXEUR,2.0,p
157,158,1,False,4057.059,4025.339,4084.389,1.0,1.0,1.1606293450420908,2023-10-25 16:59:00,27.329999999999927,1.1606293450420908,0.07317965605561673,1.087449688986474,GRXEUR,2.0,p
421,422,1,True,1983.585,1989.835,1976.755,1.0,1.0,0.9150805270863933,2023-10-27 16:59:00,682.9999999999927,0.9150805270863933,0.051244509516838024,0.8638360175695553,XAUUSD,35.0,u
423,424,1,True,1997.855,2006.685,1990.835,0.0,0.0,1.2578347578347506,2023-10-30 16:59:00,701.9999999999982,-1.0,0.04985754985754998,-1.04985754985755,XAUUSD,35.0,u
424,425,1,True,1992.965,2002.435,1990.475,1.0,0.0,3.8032128514056196,2023-10-31 04:59:00,249.0000000000009,3.8032128514056196,0.14056224899598344,3.662650602409636,XAUUSD,35.0,u
428,429,1,True,1985.325,1991.898,1969.815,1.0,1.0,0.42379110251449836,2023-11-02 04:59:00,1550.999999999999,0.42379110251449836,0.022566086395873642,0.4012250161186247,XAUUSD,35.0,u
429,430,1,False,1984.935,1969.815,1990.935,0.0,0.0,2.519999999999982,2023-11-02 16:59:00,600.0,-1.0,0.058333333333333334,-1.0583333333333333,XAUUSD,35.0,u
433,434,1,True,1983.578,1992.955,1979.855,0.0,0.0,2.5186677410690472,2023-11-06 17:59:00,372.29999999999563,-1.0,0.09401020682245612,-1.0940102068224562,XAUUSD,35.0,u
440,441,1,False,1957.235,1944.575,1965.498,1.0,1.0,1.5321311872200931,2023-11-10 05:59:00,826.3000000000147,1.5321311872200931,0.04235749727701728,1.4897736899430758,XAUUSD,35.0,u
169,170,1,True,4215.069,4233.369,4174.339,1.0,1.0,0.4493002700711775,2023-11-10 17:56:00,40.73000000000047,0.4493002700711775,0.04910385465258966,0.40019641541858786,GRXEUR,2.0,p
452,453,1,True,1980.585,1993.335,1973.265,0.0,0.0,1.7418032786885398,2023-11-20 05:59:00,731.9999999999936,-1.0,0.04781420765027364,-1.0478142076502737,XAUUSD,35.0,u
453,454,1,True,1973.745,1985.085,1965.355,1.0,1.0,1.3516090584028984,2023-11-20 17:59:00,838.9999999999873,1.3516090584028984,0.041716328963051885,1.3098927294398464,XAUUSD,35.0,u
458,459,1,True,1996.235,2006.318,1986.805,1.0,1.0,1.069247083775213,2023-11-23 05:59:00,942.9999999999836,1.069247083775213,0.037115588547190465,1.0321314952280225,XAUUSD,35.0,u
459,460,1,False,1992.705,1986.805,1998.408,0.0,0.0,1.0345432228651394,2023-11-23 17:59:00,570.2999999999975,-1.0,0.06137120813606901,-1.061371208136069,XAUUSD,35.0,u
464,465,1,False,2015.115,2005.608,2017.975,0.0,0.0,3.324125874126012,2023-11-28 05:59:00,285.99999999999,-1.0,0.12237762237762666,-1.1223776223776267,XAUUSD,35.0,u
467,468,1,True,2044.955,2051.865,2035.205,0.0,1.0,0.7087179487179338,2023-11-29 17:59:00,975.0,-1.0,0.035897435897435895,-1.035897435897436,XAUUSD,35.0,u
468,469,1,False,2041.508,2035.205,2049.438,1.0,0.0,0.7948297604035385,2023-11-30 05:59:00,793.0000000000064,0.7948297604035385,0.04413619167717493,0.7506935687263635,XAUUSD,35.0,u
191,192,1,True,16642.769,16667.199,16591.799,1.0,,0.4793015499313269,2023-12-07 17:59:00,50.970000000001164,0.4793015499313269,0.03923876790268696,0.4400627820286399,GRXEUR,2.0,p
194,195,1,False,16781.649,16628.389,16819.789,0.0,,4.018353434714325,2023-12-11 05:58:00,38.13999999999942,-1.0,0.05243838489774595,-1.0524383848977459,GRXEUR,2.0,p
195,196,1,True,16817.189,16819.789,16732.379,1.0,,0.030656762174298482,2023-12-11 17:59:00,84.80999999999767,0.030656762174298482,0.02358212474944057,0.007074637424857911,GRXEUR,2.0,p
484,485,1,True,1987.378,2000.515,1975.725,0.0,1.0,1.1273491804685616,2023-12-12 05:59:00,1165.300000000002,-1.0,0.03003518407277091,-1.0300351840727708,XAUUSD,35.0,u
485,486,1,False,1977.645,1975.725,1996.625,1.0,0.0,0.10115911485774873,2023-12-12 17:59:00,1898.0000000000018,0.10115911485774873,0.01844046364594308,0.08271865121180565,XAUUSD,35.0,u
489,490,1,False,2036.025,1979.575,2047.775,0.0,,4.80425531914894,2023-12-14 17:59:00,1175.0,-1.0,0.029787234042553193,-1.0297872340425531,XAUUSD,35.0,u
203,204,1,False,16745.199,16696.659,16888.899,1.0,,0.3377870563674365,2023-12-15 17:59:00,143.70000000000073,0.3377870563674365,0.013917884481558732,0.32386917188587777,GRXEUR,2.0,p
494,495,1,False,2024.055,2018.658,2033.615,0.0,0.0,0.5645397489539951,2023-12-19 05:59:00,955.9999999999945,-1.0,0.03661087866108807,-1.0366108786610881,XAUUSD,35.0,u
209,210,1,True,16759.179,16813.079,16692.299,0.0,0.0,0.8059210526315884,2023-12-20 17:59:00,66.88000000000102,-1.0,0.02990430622009524,-1.0299043062200952,GRXEUR,2.0,p
498,499,1,True,2036.105,2043.375,2027.258,1.0,1.0,0.8217474850231715,2023-12-21 05:59:00,884.699999999998,0.8217474850231715,0.039561433254210555,0.7821860517689609,XAUUSD,35.0,u
212,213,1,False,16667.399,16622.559,16734.179,0.0,0.0,0.6714585205151382,2023-12-22 05:59:00,66.77999999999884,-1.0,0.02994908655286066,-1.0299490865528607,GRXEUR,2.0,p
504,505,1,False,2064.615,2054.465,2068.948,0.0,0.0,2.3424878836832312,2023-12-27 05:59:00,433.30000000000837,-1.0,0.0807754442649419,-1.080775444264942,XAUUSD,35.0,u
508,509,1,True,2072.115,2087.455,2064.448,0.0,0.0,2.0007825746707075,2023-12-29 05:59:00,766.6999999999916,-1.0,0.045650189122212574,-1.0456501891222125,XAUUSD,35.0,u
510,511,1,False,2074.415,2058.105,2074.745,0.0,1.0,49.42424242425316,2024-01-02 05:59:00,32.999999999992724,-1.0,1.0606060606062944,-2.060606060606294,XAUUSD,35.0,u
521,522,1,False,2027.575,2025.978,2041.898,1.0,0.0,0.11149898764225337,2024-01-09 17:59:00,1432.2999999999865,0.11149898764225337,0.02443622146198445,0.08706276618026892,XAUUSD,35.0,u
522,523,1,True,2026.575,2041.898,2025.375,0.0,1.0,12.76916666666607,2024-01-10 05:59:00,120.00000000000455,-1.0,0.29166666666665564,-1.2916666666666556,XAUUSD,35.0,u
524,525,1,True,2032.885,2040.135,2020.395,1.0,0.0,0.5804643714971973,2024-01-11 05:59:00,1249.000000000001,0.5804643714971973,0.028022417934347458,0.5524419535628499,XAUUSD,35.0,u
529,530,1,False,2055.248,2045.675,2058.505,1.0,1.0,2.9392078599938323,2024-01-15 17:59:00,325.7000000000062,2.9392078599938323,0.10746085354620613,2.831747006447626,XAUUSD,35.0,u
534,535,1,True,2009.125,2028.898,2001.755,1.0,1.0,2.682903663500706,2024-01-18 05:59:00,736.9999999999891,2.682903663500706,0.0474898236092273,2.635413839891479,XAUUSD,35.0,u
243,244,1,False,16420.088,16343.255,16437.699,0.0,0.0,4.362784623246671,2024-01-18 05:59:00,17.611000000000786,-1.0,0.11356538527056446,-1.1135653852705645,GRXEUR,2.0,p
541,542,1,False,2024.195,2019.055,2037.808,1.0,0.0,0.3775802541687983,2024-01-23 17:59:00,1361.3000000000056,0.3775802541687983,0.025710717696319586,0.3518695364724787,XAUUSD,35.0,u
254,255,1,True,16891.699,16917.299,16781.788,1.0,1.0,0.23291572272109734,2024-01-25 17:59:00,109.91100000000006,0.23291572272109734,0.018196540837586764,0.21471918188351058,GRXEUR,2.0,p
