ts,R,neta,rgo,lado,hfrac,hbar,gana,fvg,pos,anio
2020-01-10 14:00:00,-1.0,-1.2012612370857487,7.452999999999577,-1,11,15,False,True,0.9690464303544695,2020
2020-02-06 22:00:00,2.448275862069192,2.20079194852356,6.060999999999694,-1,16,23,True,False,0.98878627968338,2020
2020-02-06 23:00:00,2.448275862068564,2.192215773301094,5.858000000000629,-1,16,0,True,False,0.9762532981530333,2020
2020-02-11 20:00:00,-1.0,-1.1267748478701858,11.83199999999971,1,15,21,False,True,0.48875255623722336,2020
2020-02-13 23:00:00,2.4482758620691083,2.084021369597009,4.117999999999711,1,19,0,True,False,0.29571984435798104,2020
2020-03-10 09:00:00,-1.0,-1.0258233339645701,58.087000000000444,-1,5,10,False,False,0.6005751717526753,2020
2020-03-10 15:00:00,-1.0,-1.0229375334505697,65.39499999999947,1,12,16,False,True,0.49903319368353205,2020
2020-04-08 13:00:00,2.4482758620691056,2.3460542456046065,14.67399999999941,-1,7,15,True,False,0.6046213093709905,2020
2020-04-27 13:00:00,-1.0,-1.1432801604737728,10.469000000000506,1,8,15,False,True,0.07738693467336465,2020
2020-04-29 21:00:00,-1.0,-1.153029993878792,9.802000000000533,1,20,23,False,False,0.19725818735719716,2020
2020-06-03 00:00:00,-1.0,-1.1214181641573524,12.354000000000553,-1,20,2,False,False,0.920932878270757,2020
2020-06-04 09:00:00,-1.0,-1.1126887536623828,13.311000000000206,-1,1,11,False,False,0.8893905191873596,2020
2020-06-09 07:00:00,-1.0,-1.1129347989760618,13.281999999999528,1,3,9,False,True,0.0015527950310559578,2020
2020-06-21 22:00:00,-1.0,-1.2102607232969111,7.133999999999219,1,18,0,False,False,0.16945606694560023,2020
2020-07-02 00:00:00,2.4482758620690253,2.2194079951175403,6.55399999999986,1,19,2,True,False,0.3843416370106671,2020
2020-08-03 01:00:00,-1.0,-1.0784888284234233,19.11099999999948,-1,22,3,False,False,0.9218833600856069,2020
2020-08-21 15:00:00,-1.0,-1.1616379310344882,9.279999999999688,-1,20,17,False,True,0.6947935368043069,2020
2020-10-05 23:00:00,2.4482758620688365,2.144016227180413,4.930000000000234,-1,21,1,True,False,0.899061032863852,2020
2020-10-23 10:00:00,2.448275862068972,2.2567049808429154,7.82999999999987,1,4,12,True,False,0.24537695590327996,2020
2020-10-28 10:00:00,2.4482758620690253,2.2956972841013688,9.83099999999979,1,7,11,True,False,0.153415453527436,2020
2020-12-06 22:00:00,-1.0,-1.247483913545632,6.060999999999694,1,19,23,False,False,0.4671600370027697,2020
2020-12-09 09:00:00,-1.0,-1.3494874184529748,4.291999999999518,-1,3,10,False,False,0.5419222903885444,2020
2021-01-08 08:00:00,-1.0,-1.1057753331922946,14.181000000000665,-1,2,9,False,False,0.980823863636363,2021
2021-01-19 07:00:00,2.448275862068594,2.2163290552029924,6.467000000000667,-1,4,8,True,False,0.6951026856240139,2021
2021-01-27 00:00:00,2.448275862069324,2.134796238244852,4.784999999999684,1,22,1,True,True,0.4008714596949809,2021
2021-02-10 09:00:00,2.4482758620691287,2.3262849707223414,12.295999999999196,1,4,10,True,False,0.23034591194968954,2021
2021-03-18 02:00:00,-1.0,-1.0761769336244975,19.69100000000026,1,22,3,False,False,0.2507552870090563,2021
2021-04-07 02:00:00,-1.0,-1.1808536291295053,8.293999999999357,1,22,4,False,False,0.07678075855689008,2021
2021-04-21 00:00:00,-1.0,-1.1273993545099397,11.773999999999774,1,21,2,False,False,0.1187122736418461,2021
2021-04-22 08:00:00,2.4482758620687295,2.284072249589265,9.13500000000056,1,2,10,True,True,0.23584905660376923,2021
2021-05-05 07:00:00,2.448275862068833,2.2861312290561933,9.251000000000431,-1,2,9,True,False,0.6670050761421288,2021
2021-08-05 06:00:00,-1.0,-1.1482066989428,10.12099999999947,-1,4,8,False,True,0.890371782650147,2021
2021-08-20 01:00:00,-1.0,-1.1867297398232208,8.033000000000357,-1,19,3,False,False,0.5233812949640255,2021
2021-08-26 13:00:00,-1.0,-1.1499250374812653,10.004999999999598,-1,10,15,False,True,0.9287469287469371,2021
2021-08-31 08:00:00,-1.0,-1.3668378576668705,4.089000000000453,1,4,10,False,False,0.35221238938052896,2021
2021-09-08 07:00:00,2.4482758620688823,2.2523510971786016,7.656000000000063,-1,2,9,True,False,0.8776881720429998,2021
2021-09-27 00:00:00,-1.0,-1.19086397760528,7.859000000000549,-1,20,2,False,False,0.9630512514898703,2021
2021-10-07 06:00:00,-1.0,-1.1827708054100121,8.207000000000164,-1,4,8,False,False,0.553830227743263,2021
2021-10-12 01:00:00,-1.0,-1.1064282673478072,14.094000000000051,-1,18,3,False,False,0.9716247139588112,2021
2021-10-15 13:00:00,2.448275862069019,2.3389225049209528,13.716999999999757,-1,11,15,True,True,0.9871794871794867,2021
2021-11-23 07:00:00,-1.0,-1.0770851533994532,19.459000000000515,-1,21,8,False,False,0.716216216216215,2021
2021-11-30 15:00:00,1.2850020772746247,1.2404890497952485,33.697999999999695,1,10,16,True,False,0.30955882352941144,2021
2021-12-15 00:00:00,-1.0,-1.3024803387780104,4.958999999999492,-1,21,1,False,False,0.935201401050802,2021
2021-12-22 15:00:00,-1.0,-1.1759324419422834,8.526000000000522,-1,11,16,False,True,0.980769230769234,2021
2021-12-28 00:00:00,2.448275862069082,2.1934771530492028,5.886999999999887,-1,19,1,True,True,0.976162097735404,2021
2022-04-01 15:00:00,-1.0,-1.0762892889838283,19.66199999999958,-1,10,17,False,False,0.5213776722090242,2022
2022-04-03 23:00:00,-1.0,-1.1202886928628668,12.470000000000425,-1,20,1,False,False,0.5877497827975668,2022
2022-05-06 12:00:00,-1.0,-1.091224229155258,16.443000000001007,-1,7,14,False,False,0.9323583180987217,2022
2022-05-24 00:00:00,-1.0,-1.1134301270417457,13.223999999999592,1,23,2,False,False,0.4071949947862374,2022
2022-05-26 01:00:00,-1.0,-1.0502176096417817,29.869999999999663,-1,19,3,False,True,0.5429234338747129,2022
2022-05-30 00:00:00,-1.0,-1.112443778110949,13.339999999999463,-1,17,2,False,False,0.5209090909090875,2022
2022-06-03 00:00:00,-1.0,-1.144885540423057,10.353000000000634,-1,19,2,False,False,0.8229734641948404,2022
2022-06-07 06:00:00,-1.0,-1.0758418444736597,19.77799999999945,-1,3,8,False,False,0.9993836671802744,2022
2022-06-24 08:00:00,2.4482758620691536,2.381362358924215,22.416999999998666,1,5,10,True,False,0.2658486707566493,2022
2022-07-07 08:00:00,-1.0,-1.0579867017164069,25.867999999999824,-1,1,10,False,True,0.8518049398353339,2022
2022-07-07 09:00:00,-1.0,-1.0585777326512296,25.606999999999402,-1,1,11,False,True,0.7992400253324853,2022
2022-08-23 13:00:00,-1.0,-1.0285295851798317,52.57699999999943,-1,8,15,False,False,0.7034978751225881,2022
2022-08-24 01:00:00,2.4482758620687424,2.372322649247846,19.749000000001615,-1,20,3,True,False,0.6463815789473651,2022
2022-09-02 13:00:00,-1.0,-1.0670870790285787,22.35900000000015,-1,8,15,False,False,0.8555008210180596,2022
2022-09-21 18:00:00,-1.0,-1.0396961918119987,37.78700000000015,-1,13,20,False,False,0.5433673469387836,2022
2022-10-04 03:00:00,-1.0,-1.1409377055341685,10.642999999998892,-1,21,5,False,False,0.5800283286118872,2022
2022-10-20 07:00:00,-1.0,-1.0970434107524056,15.457000000000676,-1,3,9,False,False,0.9539221064179908,2022
2022-10-20 08:00:00,-1.0,-1.123741956772816,12.121999999999389,-1,3,10,False,False,0.9291944586967653,2022
