mot,R,neta,rgo,lado,anio,hora
SL,-1.0,-1.166666666666654,9.600000000000719,-1,2021,23
TP,2.0,1.8814814814814782,13.499999999999623,-1,2021,0
TP,2.0,1.8814814814814782,13.499999999999623,-1,2021,0
SL,-1.0,-1.0946745562130196,16.899999999999693,-1,2021,1
SL,-1.0,-1.2909090909090644,5.5000000000005045,1,2021,2
SL,-1.0,-1.0860215053763453,18.599999999999728,-1,2021,4
SL,-1.0,-1.0860215053763453,18.599999999999728,-1,2021,4
SL,-1.0,-1.0758293838862538,21.100000000000563,1,2021,5
TP,2.0,1.8024691358024636,8.099999999999774,1,2021,6
SL,-1.0,-1.0546075085324256,29.29999999999877,1,2021,7
SL,-1.0,-1.0546075085324256,29.29999999999877,1,2021,7
SL,-1.0,-1.0423280423280434,37.799999999998946,-1,2021,14
SL,-1.0,-1.0647773279352235,24.699999999999722,1,2021,15
SL,-1.0,-1.1666666666666927,9.599999999998499,1,2021,4
TP,2.0,1.8740157480314843,12.699999999998823,-1,2021,5
SL,-1.0,-1.0479041916167648,33.40000000000121,-1,2021,6
SL,-1.0,-1.0479041916167648,33.40000000000121,-1,2021,6
TP,2.0,1.9304347826086947,22.999999999999687,1,2021,9
TP,2.0,1.9106145251396627,17.899999999999583,1,2021,10
SL,-1.0,-1.0459770114942508,34.800000000001496,1,2021,5
SL,-1.0,-1.0459770114942508,34.800000000001496,1,2021,5
TP,2.0,1.8796992481203056,13.300000000000534,-1,2021,6
SL,-1.0,-1.0717488789237684,22.299999999999542,-1,2021,7
SL,-1.0,-1.0717488789237684,22.299999999999542,-1,2021,7
TP,2.0,1.7419354838709946,6.200000000000649,1,2021,16
SL,-1.0,-1.0833333333333368,19.199999999999218,-1,2021,16
SL,-1.0,-1.018583042973287,86.10000000000007,1,2021,17
SL,-1.0,-1.018583042973287,86.10000000000007,1,2021,17
SL,-1.0,-1.018583042973287,86.10000000000007,1,2021,17
SL,-1.0,-1.0559440559440587,28.599999999998627,1,2021,18
SL,-1.0,-1.3018867924527497,5.300000000001415,1,2021,0
TP,2.0,0.7692307692304234,1.2999999999996348,1,2021,2
SL,-1.0,-1.0930232558139445,17.20000000000166,-1,2021,2
SL,-1.0,-1.0509554140127366,31.400000000001427,1,2021,5
TP,2.0,1.9634703196347036,43.8000000000005,-1,2021,6
SL,-1.0,-1.0360360360360361,44.39999999999999,-1,2021,12
SL,-1.0,-1.0360360360360361,44.39999999999999,-1,2021,12
SL,-1.0,-1.0360360360360361,44.39999999999999,-1,2021,12
SL,-1.0,-1.0547945205479445,29.200000000000337,1,2021,13
SL,-1.0,-1.0547945205479445,29.200000000000337,1,2021,13
SL,-1.0,-1.0711111111111085,22.500000000000853,1,2021,0
SL,-1.0,-1.0711111111111085,22.500000000000853,1,2021,0
SL,-1.0,-1.0711111111111085,22.500000000000853,1,2021,0
SL,-1.0,-1.2077922077922247,7.699999999999374,-1,2021,1
SL,-1.0,-1.049689440993789,32.2,1,2021,6
SL,-1.0,-1.216216216216227,7.399999999999629,-1,2021,6
SL,-1.0,-1.1185185185185218,13.499999999999623,1,2021,7
TP,2.0,1.9554317548746516,35.89999999999982,-1,2021,8
TP,2.0,1.9422382671480132,27.69999999999939,-1,2021,11
TP,2.0,1.9422382671480132,27.69999999999939,-1,2021,11
fuera,-0.46450304259636477,-0.49695740365113084,49.300000000001006,-1,2021,12
fuera,-0.46450304259636477,-0.49695740365113084,49.300000000001006,-1,2021,12
fuera,0.4434782608695803,0.37391304347827503,22.999999999999687,1,2021,13
fuera,0.4434782608695803,0.37391304347827503,22.999999999999687,1,2021,13
TP,2.0,1.6097560975609961,4.100000000000215,1,2021,22
SL,-1.0,-1.1006289308176114,15.899999999999803,-1,2021,23
SL,-1.0,-1.3076923076922626,5.20000000000076,-1,2021,0
SL,-1.0,-1.3076923076922626,5.20000000000076,-1,2021,0
TP,2.0,1.8532110091743168,10.900000000000354,1,2021,1
TP,2.0,1.8532110091743168,10.900000000000354,1,2021,1
SL,-1.0,-1.2133333333333254,7.500000000000284,-1,2021,2
SL,-1.0,-1.161616161616154,9.900000000000464,1,2021,3
SL,-1.0,-1.2909090909091816,5.499999999998284,-1,2021,3
SL,-1.0,-1.1975308641975364,8.099999999999774,1,2021,4
TP,2.0,1.8202247191011351,8.900000000000574,-1,2021,0
TP,2.0,1.8202247191011351,8.900000000000574,-1,2021,0
SL,-1.0,-1.1777777777777536,9.00000000000123,1,2021,2
SL,-1.0,-1.2622950819672134,6.099999999999994,1,2021,4
SL,-1.0,-1.2622950819672134,6.099999999999994,1,2021,4
TP,2.0,1.9516616314199384,33.09999999999924,-1,2021,7
TP,2.0,1.9516616314199384,33.09999999999924,-1,2021,7
TP,2.0,1.9516616314199384,33.09999999999924,-1,2021,7
TP,2.0,1.9069767441860435,17.199999999999438,-1,2021,3
SL,-1.0,-1.039900249376558,40.10000000000069,1,2021,8
TP,2.0,1.8024691358024636,8.099999999999774,1,2021,6
SL,-1.0,-1.1167883211678942,13.699999999998713,-1,2021,9
SL,-1.0,-1.0717488789237613,22.300000000001763,-1,2021,13
TP,2.0,1.8980891719745125,15.699999999998493,1,2021,15
SL,-1.0,-1.166666666666654,9.600000000000719,1,2021,17
SL,-1.0,-1.0999999999999972,16.00000000000046,1,2021,0
SL,-1.0,-1.1052631578947392,15.199999999999658,-1,2021,5
SL,-1.0,-1.0993788819875845,16.099999999998893,-1,2021,0
SL,-1.0,-1.1269841269841454,12.599999999998168,1,2021,1
TP,2.0,1.8222222222222464,9.00000000000123,1,2021,6
SL,-1.0,-1.186046511627889,8.60000000000083,-1,2021,7
SL,-1.0,-1.0683760683760681,23.400000000000087,1,2021,8
SL,-1.0,-1.058608058608056,27.300000000001212,-1,2021,8
SL,-1.0,-1.0675105485232073,23.699999999999832,1,2021,9
SL,-1.0,-1.1797752808989097,8.899999999998354,-1,2021,2
SL,-1.0,-1.1720430107526703,9.300000000000974,1,2021,4
SL,-1.0,-1.0650406504065006,24.600000000001288,-1,2021,6
SL,-1.0,-1.0650406504065006,24.600000000001288,-1,2021,6
SL,-1.0,-1.1203007518796944,13.300000000000534,1,2021,7
SL,-1.0,-1.078431372549018,20.400000000000418,1,2021,8
SL,-1.0,-1.0695652173913053,22.999999999999687,-1,2021,11
SL,-1.0,-1.0695652173913053,22.999999999999687,-1,2021,11
TP,2.0,1.5789473684211046,3.8000000000004697,1,2021,22
SL,-1.0,-1.1649484536082242,9.700000000001374,1,2021,23
SL,-1.0,-1.3076923076922626,5.20000000000076,1,2021,0
TP,2.0,1.7866666666666746,7.500000000000284,-1,2021,1
SL,-1.0,-1.0874316939890711,18.299999999999983,-1,2021,7
SL,-1.0,-1.0874316939890711,18.299999999999983,-1,2021,7
fuera,1.212962962962914,1.1759259259258779,43.20000000000101,1,2021,8
fuera,1.212962962962914,1.1759259259258779,43.20000000000101,1,2021,8
fuera,1.212962962962914,1.1759259259258779,43.20000000000101,1,2021,8
TP,2.0,-0.28571428571381263,0.700000000000145,-1,2021,8
SL,-1.0,-1.0780487804878007,20.500000000001073,-1,2021,10
SL,-1.0,-1.11267605633803,14.199999999999768,1,2021,14
SL,-1.0,-1.1259842519685157,12.699999999998823,-1,2021,14
SL,-1.0,-1.2388059701492722,6.699999999999484,1,2021,16
SL,-1.0,-1.1391304347826106,11.499999999999844,1,2021,0
SL,-1.0,-1.1391304347826106,11.499999999999844,1,2021,0
TP,2.0,1.783783783783773,7.399999999999629,-1,2021,3
SL,-1.0,-1.1025641025641022,15.600000000000058,-1,2021,4
SL,-1.0,-1.1720430107527113,9.299999999998754,1,2021,6
fuera,0.38306451612902903,0.3185483870967719,24.800000000000377,1,2021,13
fuera,0.38306451612902903,0.3185483870967719,24.800000000000377,1,2021,13
fuera,0.38306451612902903,0.3185483870967719,24.800000000000377,1,2021,13
SL,-1.0,-1.1904761904762013,8.399999999999519,1,2021,0
SL,-1.0,-1.222222222222274,7.199999999998319,-1,2021,1
SL,-1.0,-1.3333333333333084,4.8000000000003595,-1,2021,3
fuera,-0.3529411764705608,-0.42016806722686195,23.800000000000487,1,2021,12
SL,-1.0,-1.2461538461538313,6.500000000000394,-1,2021,0
SL,-1.0,-1.1280000000000028,12.499999999999734,1,2021,1
SL,-1.0,-1.1280000000000028,12.499999999999734,1,2021,1
TP,2.0,1.7419354838709022,6.199999999998429,-1,2021,2
TP,2.0,1.9170984455958544,19.299999999999873,1,2021,6
TP,2.0,1.9359999999999986,24.999999999999467,1,2021,8
SL,-1.0,-1.1428571428571417,11.200000000000099,1,2021,5
TP,2.0,1.9496855345911943,31.799999999999606,-1,2021,6
SL,-1.0,-1.1038961038961124,15.399999999998748,1,2021,8
SL,-1.0,-1.0561403508771927,28.500000000000192,-1,2021,9
SL,-1.0,-1.0561403508771927,28.500000000000192,-1,2021,9
SL,-1.0,-1.0561403508771927,28.500000000000192,-1,2021,9
SL,-1.0,-1.2077922077921648,7.7000000000015945,1,2021,10
SL,-1.0,-1.0919540229885136,17.399999999998528,1,2021,12
SL,-1.0,-1.1142857142857088,14.000000000000679,1,2021,17
SL,-1.0,-1.1142857142857088,14.000000000000679,1,2021,17
SL,-1.0,-1.1142857142857088,14.000000000000679,1,2021,17
SL,-1.0,-1.1904761904762013,8.399999999999519,-1,2021,17
SL,-1.0,-1.1600000000000177,9.999999999998899,1,2021,18
SL,-1.0,-1.1599999999999822,10.000000000001119,1,2021,0
TP,2.0,1.867768595041315,12.099999999999334,-1,2021,1
TP,2.0,1.867768595041315,12.099999999999334,-1,2021,1
SL,-1.0,-1.1951219512195548,8.199999999998209,1,2021,5
SL,-1.0,-1.1951219512195548,8.199999999998209,1,2021,5
TP,2.0,1.896774193548398,15.500000000001624,-1,2021,5
SL,-1.0,-1.0361173814898408,44.30000000000156,-1,2021,6
SL,-1.0,-1.0361173814898408,44.30000000000156,-1,2021,6
SL,-1.0,-1.0361173814898408,44.30000000000156,-1,2021,6
SL,-1.0,-1.056537102473496,28.300000000001102,1,2021,7
SL,-1.0,-1.0425531914893618,37.59999999999985,1,2021,8
SL,-1.0,-1.0573476702508993,27.89999999999848,-1,2021,13
SL,-1.0,-1.0273972602739723,58.400000000000674,1,2021,14
TP,2.0,1.7866666666666746,7.500000000000284,1,2021,8
SL,-1.0,-1.0531561461794028,30.09999999999957,-1,2021,5
SL,-1.0,-1.0531561461794028,30.09999999999957,-1,2021,5
SL,-1.0,-1.1523809523809532,10.499999999999954,1,2021,11
SL,-1.0,-1.0888888888888877,18.000000000000238,1,2021,13
SL,-1.0,-1.081218274111674,19.700000000000273,-1,2021,1
TP,2.0,1.9269406392694108,21.900000000001363,1,2021,5
TP,2.0,1.9468438538205972,30.09999999999957,1,2021,6
SL,-1.0,-1.380952380952302,4.20000000000087,-1,2021,6
TP,2.0,1.9272727272727266,21.999999999999797,1,2021,7
TP,2.0,1.9272727272727266,21.999999999999797,1,2021,7
TP,2.0,1.9272727272727266,21.999999999999797,1,2021,7
SL,-1.0,-1.0903954802259976,17.699999999998273,-1,2021,9
SL,-1.0,-1.0622568093385223,25.699999999999612,1,2021,10
SL,-1.0,-1.1454545454545615,10.999999999998789,-1,2021,0
SL,-1.0,-1.183908045977027,8.699999999999264,1,2021,8
SL,-1.0,-1.1584158415841654,10.099999999999554,1,2021,11
SL,-1.0,-1.1584158415841654,10.099999999999554,1,2021,11
SL,-1.0,-1.1415929203539728,11.300000000000754,-1,2021,11
SL,-1.0,-1.097560975609751,16.40000000000086,1,2021,12
fuera,0.5807017543859477,0.5526315789473514,57.000000000000384,1,2021,13
TP,2.0,1.7777777777777943,7.200000000000539,1,2021,1
SL,-1.0,-1.2025316455696597,7.899999999998464,-1,2021,2
SL,-1.0,-1.999999999999,1.6000000000016001,1,2021,4
SL,-1.0,-1.1632653061224523,9.799999999999809,-1,2021,4
SL,-1.0,-1.0675105485232073,23.699999999999832,1,2021,6
SL,-1.0,-1.0675105485232073,23.699999999999832,1,2021,6
SL,-1.0,-1.059259259259256,27.000000000001467,-1,2021,9
SL,-1.0,-1.1081081081081134,14.799999999999258,1,2021,0
SL,-1.0,-1.307692307692394,5.199999999998539,1,2021,1
SL,-1.0,-1.0730593607305892,21.900000000001363,-1,2021,1
SL,-1.0,-1.1839080459769802,8.700000000001484,-1,2021,4
TP,2.0,1.9101123595505676,17.80000000000115,-1,2021,9
TP,2.0,1.9064327485380173,17.100000000001003,-1,2021,0
TP,2.0,1.9064327485380173,17.100000000001003,-1,2021,0
TP,2.0,1.8719999999999972,12.499999999999734,-1,2021,1
SL,-1.0,-1.1523809523809532,10.499999999999954,1,2021,4
SL,-1.0,-1.0381861575179006,41.89999999999916,-1,2021,6
TP,2.0,1.9506172839506193,32.40000000000131,1,2021,7
TP,2.0,1.9386973180076628,26.100000000000012,1,2021,9
TP,2.0,1.9386973180076628,26.100000000000012,1,2021,9
SL,-1.0,-1.1290322580645258,12.399999999999078,-1,2021,12
SL,-1.0,-1.1290322580645258,12.399999999999078,-1,2021,12
fuera,0.8406374501992215,0.7768924302789031,25.100000000000122,1,2021,14
fuera,0.8406374501992215,0.7768924302789031,25.100000000000122,1,2021,14
SL,-1.0,-1.1212121212121224,13.199999999999878,-1,2021,0
TP,2.0,1.9018404907975472,16.300000000000203,1,2021,2
SL,-1.0,-1.2388059701492722,6.699999999999484,-1,2021,3
TP,2.0,1.9139784946236649,18.60000000000195,1,2021,4
TP,2.0,1.9139784946236649,18.60000000000195,1,2021,4
SL,-1.0,-1.1818181818181834,8.799999999999919,-1,2021,0
SL,-1.0,-1.088397790055255,18.099999999998673,1,2021,1
SL,-1.0,-1.4324324324324542,3.6999999999998145,1,2021,2
SL,-1.0,-1.1720430107526703,9.300000000000974,-1,2021,4
SL,-1.0,-1.1391304347826106,11.499999999999844,1,2021,0
TP,2.0,1.8730158730158546,12.599999999998168,-1,2021,3
TP,2.0,1.918781725888326,19.700000000000273,-1,2021,7
SL,-1.0,-1.0627450980392144,25.500000000000522,-1,2021,12
SL,-1.0,-1.2807017543858756,5.700000000001815,1,2021,13
SL,-1.0,-1.0914285714285756,17.499999999999183,1,2021,14
SL,-1.0,-1.1066666666666627,15.000000000000568,-1,2021,16
SL,-1.0,-1.149532710280356,10.700000000001264,-1,2021,17
TP,2.0,1.8461538461538358,10.399999999999299,1,2021,0
SL,-1.0,-1.0486322188449846,32.90000000000015,1,2021,7
SL,-1.0,-1.1073825503355552,14.900000000002134,-1,2021,8
SL,-1.0,-1.0701754385964894,22.800000000000598,1,2021,0
SL,-1.0,-1.0701754385964894,22.800000000000598,1,2021,0
TP,2.0,1.8632478632478766,11.700000000001154,1,2021,1
SL,-1.0,-1.340425531914915,4.699999999999704,-1,2021,7
SL,-1.0,-1.109589041095889,14.600000000000168,-1,2021,11
SL,-1.0,-1.0553633217993068,28.900000000000592,-1,2021,12
SL,-1.0,-1.0553633217993068,28.900000000000592,-1,2021,12
TP,2.0,1.8367346938775477,9.799999999999809,-1,2021,0
SL,-1.0,-1.2461538461539154,6.499999999998174,1,2021,1
SL,-1.0,-1.1300813008130248,12.299999999998423,-1,2021,2
SL,-1.0,-1.1300813008130248,12.299999999998423,-1,2021,2
SL,-1.0,-1.1649484536082242,9.700000000001374,1,2021,4
SL,-1.0,-1.0538720538720554,29.69999999999917,-1,2021,8
SL,-1.0,-1.0538720538720554,29.69999999999917,-1,2021,8
TP,2.0,1.9393939393939388,26.399999999999757,1,2021,9
TP,2.0,1.9393939393939388,26.399999999999757,1,2021,9
SL,-1.0,-1.0536912751677856,29.799999999999827,1,2021,10
SL,-1.0,-1.103225806451617,15.499999999999403,-1,2021,0
SL,-1.0,-1.117647058823527,13.600000000000279,-1,2021,1
SL,-1.0,-1.2388059701492722,6.699999999999484,1,2021,5
TP,2.0,1.8545454545454678,11.000000000001009,1,2021,7
TP,2.0,1.8545454545454678,11.000000000001009,1,2021,7
SL,-1.0,-1.11267605633803,14.199999999999768,1,2021,14
SL,-1.0,-1.029411764705883,54.39999999999889,1,2021,18
SL,-1.0,-1.029411764705883,54.39999999999889,1,2021,18
TP,2.0,1.7538461538461687,6.500000000000394,-1,2021,18
SL,-1.0,-1.1081081081081134,14.799999999999258,1,2021,22
SL,-1.0,-1.1311475409836067,12.199999999999989,1,2021,0
SL,-1.0,-1.0975609756097642,16.399999999998638,-1,2021,2
TP,2.0,1.6097560975609961,4.100000000000215,-1,2021,1
TP,2.0,1.9266055045871584,21.800000000000708,-1,2021,7
TP,2.0,1.9266055045871584,21.800000000000708,-1,2021,7
TP,2.0,1.9266055045871584,21.800000000000708,-1,2021,7
TP,2.0,1.9536231884057964,34.49999999999953,-1,2021,12
SL,-1.0,-1.117647058823527,13.600000000000279,1,2021,13
SL,-1.0,-1.117647058823527,13.600000000000279,1,2021,13
fuera,1.0759493670885418,1.0253164556961376,31.600000000000517,-1,2021,14
fuera,1.0759493670885418,1.0253164556961376,31.600000000000517,-1,2021,14
fuera,1.0759493670885418,1.0253164556961376,31.600000000000517,-1,2021,14
fuera,1.0759493670885418,1.0253164556961376,31.600000000000517,-1,2021,14
SL,-1.0,-1.0740740740740762,21.599999999999397,1,2021,0
SL,-1.0,-1.2051282051282044,7.800000000000029,-1,2021,2
TP,2.0,1.9319148936170234,23.500000000000743,1,2021,6
TP,2.0,1.9319148936170234,23.500000000000743,1,2021,6
SL,-1.0,-1.2285714285714537,6.999999999999229,-1,2021,9
TP,2.0,1.9279279279279316,22.200000000001108,1,2021,10
TP,2.0,1.9279279279279316,22.200000000001108,1,2021,10
SL,-1.0,-1.0613026819923372,26.100000000000012,1,2021,14
TP,2.0,1.9111111111111123,18.000000000000238,-1,2021,15
SL,-1.0,-1.0993788819875707,16.100000000001113,1,2021,7
SL,-1.0,-1.0919540229885019,17.400000000000748,-1,2021,12
SL,-1.0,-1.1185185185185023,13.500000000001844,1,2021,1
SL,-1.0,-1.2025316455696597,7.899999999998464,-1,2021,5
SL,-1.0,-1.115107913669083,13.899999999997803,-1,2021,0
SL,-1.0,-1.1632653061224523,9.799999999999809,1,2021,1
fuera,1.1925675675675937,1.1655405405405663,59.19999999999925,1,2021,11
TP,2.0,1.9344262295081966,24.399999999999977,-1,2021,11
TP,2.0,1.9344262295081966,24.399999999999977,-1,2021,11
TP,2.0,1.8974358974358978,15.600000000000058,1,2021,1
SL,-1.0,-1.5333333333329975,3.00000000000189,-1,2021,2
TP,2.0,1.7499999999999898,6.399999999999739,-1,2021,7
fuera,0.5174050632911658,0.49208860759496276,63.19999999999881,1,2021,12
fuera,0.5174050632911658,0.49208860759496276,63.19999999999881,1,2021,12
fuera,0.5174050632911658,0.49208860759496276,63.19999999999881,1,2021,12
TP,2.0,1.9478827361563502,30.69999999999906,1,2021,22
SL,-1.0,-1.1073825503355712,14.899999999999913,-1,2021,5
TP,2.0,1.9238095238095234,20.999999999999908,1,2021,6
SL,-1.0,-1.0804020100502538,19.899999999999363,1,2021,16
TP,2.0,1.6097560975609961,4.100000000000215,-1,2021,18
SL,-1.0,-1.029795158286778,53.70000000000097,1,2021,12
TP,2.0,1.94306049822064,28.099999999999792,-1,2021,14
TP,2.0,-0.28571428571381263,0.700000000000145,1,2021,5
SL,-1.0,-1.0898876404494324,17.80000000000115,1,2021,6
SL,-1.0,-1.045714285714285,35.00000000000058,-1,2021,8
SL,-1.0,-1.045714285714285,35.00000000000058,-1,2021,8
TP,2.0,1.9047619047618993,16.799999999999038,1,2021,10
TP,2.0,1.9047619047618993,16.799999999999038,1,2021,10
TP,2.0,1.833333333333346,9.600000000000719,1,2021,0
SL,-1.0,-1.2077922077922247,7.699999999999374,-1,2021,1
SL,-1.0,-1.2077922077922247,7.699999999999374,-1,2021,1
SL,-1.0,-1.1355932203389878,11.799999999999589,1,2021,5
SL,-1.0,-1.1720430107527113,9.299999999998754,-1,2021,10
fuera,0.4171779141104328,0.31901840490798006,16.300000000000203,1,2021,12
fuera,-0.3554006968641002,-0.4111498257839579,28.700000000001502,1,2021,13
fuera,-0.36086956521744334,-0.4304347826087486,22.999999999999687,-1,2021,14
TP,2.0,1.7922077922077753,7.699999999999374,-1,2021,22
SL,-1.0,-1.114285714285727,13.999999999998458,-1,2021,0
TP,2.0,1.8202247191011351,8.900000000000574,1,2021,2
SL,-1.0,-1.0663900414937815,24.099999999998012,1,2021,6
SL,-1.0,-1.0663900414937815,24.099999999998012,1,2021,6
SL,-1.0,-1.0663900414937815,24.099999999998012,1,2021,6
SL,-1.0,-1.2711864406779245,5.9000000000009045,-1,2021,6
SL,-1.0,-1.065306122448978,24.500000000000632,-1,2021,7
SL,-1.0,-1.065306122448978,24.500000000000632,-1,2021,7
TP,2.0,1.9409594095940956,27.099999999999902,1,2021,14
TP,2.0,1.7090909090909356,5.5000000000005045,1,2021,0
SL,-1.0,-1.2222222222222057,7.200000000000539,-1,2021,0
TP,2.0,1.9227053140096624,20.700000000000163,1,2021,1
SL,-1.0,-1.1212121212121224,13.199999999999878,1,2021,11
SL,-1.0,-1.1212121212121224,13.199999999999878,1,2021,11
SL,-1.0,-1.0526315789473657,30.400000000001537,-1,2021,14
SL,-1.0,-1.0526315789473657,30.400000000001537,-1,2021,14
SL,-1.0,-1.02996254681648,53.399999999999004,-1,2021,18
TP,2.0,1.9179487179487136,19.499999999998963,1,2021,19
TP,2.0,1.9179487179487136,19.499999999998963,1,2021,19
SL,-1.0,-1.096969696969688,16.500000000001513,1,2021,0
TP,2.0,1.885714285714273,13.999999999998458,1,2021,1
SL,-1.0,-1.132231404958685,12.099999999999334,-1,2021,2
SL,-1.0,-1.0893854748603373,17.899999999999583,-1,2021,13
SL,-1.0,-1.0893854748603373,17.899999999999583,-1,2021,13
TP,2.0,1.8518518518518783,10.80000000000192,1,2021,14
TP,2.0,1.8518518518518783,10.80000000000192,1,2021,14
SL,-1.0,-1.0707964601769935,22.599999999999287,-1,2021,6
SL,-1.0,-1.0707964601769935,22.599999999999287,-1,2021,6
SL,-1.0,-1.0645161290322571,24.800000000000377,1,2021,8
SL,-1.0,-1.0645161290322571,24.800000000000377,1,2021,8
TP,2.0,1.9130434782608725,18.400000000000638,-1,2021,10
SL,-1.0,-1.126984126984123,12.600000000000389,-1,2021,16
SL,-1.0,-1.2666666666666961,5.999999999999339,1,2021,17
SL,-1.0,-1.2666666666666961,5.999999999999339,1,2021,17
SL,-1.0,-1.235294117647054,6.800000000000139,1,2021,21
SL,-1.0,-1.235294117647054,6.800000000000139,1,2021,21
SL,-1.0,-1.5517241379307996,2.900000000001235,1,2021,22
SL,-1.0,-1.1142857142857088,14.000000000000679,-1,2021,22
SL,-1.0,-1.1142857142857088,14.000000000000679,-1,2021,22
SL,-1.0,-1.22535211267606,7.099999999999884,-1,2021,23
SL,-1.0,-1.400000000000044,3.9999999999995595,1,2021,0
SL,-1.0,-1.400000000000044,3.9999999999995595,1,2021,0
SL,-1.0,-1.1454545454545322,11.000000000001009,-1,2021,0
TP,2.0,1.5897435897434744,3.8999999999989043,1,2021,3
SL,-1.0,-1.1702127659574173,9.40000000000163,1,2021,5
SL,-1.0,-1.1481481481481524,10.799999999999699,-1,2021,6
SL,-1.0,-1.0511182108626185,31.30000000000077,-1,2021,8
SL,-1.0,-1.0511182108626185,31.30000000000077,-1,2021,8
TP,2.0,1.885714285714273,13.999999999998458,1,2021,0
SL,-1.0,-1.1999999999999664,8.00000000000134,-1,2021,1
TP,2.0,1.7460317460317092,6.299999999999084,1,2021,2
SL,-1.0,-1.0597014925373132,26.800000000000157,1,2021,6
SL,-1.0,-1.4210526315788954,3.8000000000004697,-1,2021,6
TP,2.0,1.9349593495934994,24.600000000001288,-1,2021,7
SL,-1.0,-1.2909090909090644,5.5000000000005045,1,2021,12
SL,-1.0,-1.2909090909090644,5.5000000000005045,1,2021,12
SL,-1.0,-1.0519480519480524,30.799999999999716,-1,2021,12
SL,-1.0,-1.11267605633803,14.199999999999768,-1,2021,13
SL,-1.0,-1.11267605633803,14.199999999999768,-1,2021,13
SL,-1.0,-1.727272727273101,2.1999999999988695,-1,2021,2
SL,-1.0,-1.2666666666665973,6.00000000000156,1,2021,3
TP,2.0,1.8709677419354742,12.399999999999078,-1,2021,5
TP,2.0,1.8367346938775477,9.799999999999809,1,2021,7
TP,2.0,1.8367346938775477,9.799999999999809,1,2021,7
SL,-1.0,-1.1259842519684935,12.700000000001044,1,2021,10
SL,-1.0,-1.0772946859903376,20.700000000000163,-1,2021,13
SL,-1.0,-1.0772946859903376,20.700000000000163,-1,2021,13
SL,-1.0,-1.3555555555556824,4.499999999998394,1,2021,17
TP,2.0,1.6923076923077374,5.20000000000076,-1,2021,23
SL,-1.0,-1.1600000000000177,9.999999999998899,-1,2021,0
SL,-1.0,-1.1600000000000177,9.999999999998899,-1,2021,0
SL,-1.0,-1.1600000000000177,9.999999999998899,-1,2021,0
SL,-1.0,-1.1839080459769802,8.700000000001484,1,2021,3
SL,-1.0,-1.1839080459769802,8.700000000001484,1,2021,3
SL,-1.0,-1.183908045977027,8.699999999999264,1,2021,5
SL,-1.0,-1.0683760683760681,23.400000000000087,-1,2021,8
fuera,0.3173996175908171,0.28680688336519605,52.30000000000068,1,2021,11
fuera,0.3173996175908171,0.28680688336519605,52.30000000000068,1,2021,11
fuera,0.3173996175908171,0.28680688336519605,52.30000000000068,1,2021,11
fuera,0.3173996175908171,0.28680688336519605,52.30000000000068,1,2021,11
SL,-1.0,-1.1467889908257132,10.899999999998133,-1,2021,11
SL,-1.0,-1.0666666666666678,23.999999999999577,-1,2021,12
SL,-1.0,-1.0733944954128416,21.800000000000708,1,2021,14
SL,-1.0,-1.1415929203539728,11.300000000000754,1,2021,18
TP,2.0,1.813953488372111,8.60000000000083,-1,2021,19
SL,-1.0,-1.0796019900497487,20.100000000000673,1,2021,6
SL,-1.0,-1.3478260869565937,4.599999999999049,1,2021,10
TP,2.0,1.8476190476190468,10.499999999999954,-1,2021,10
SL,-1.0,-1.195121951219502,8.20000000000043,1,2021,11
SL,-1.0,-1.07511737089202,21.299999999999653,-1,2021,11
SL,-1.0,-1.0666666666666678,23.999999999999577,-1,2021,12
TP,2.0,1.9069767441860435,17.199999999999438,1,2021,13
TP,2.0,1.8117647058823076,8.499999999997954,1,2021,0
TP,2.0,1.8117647058823076,8.499999999997954,1,2021,0
TP,2.0,1.9139784946236547,18.599999999999728,1,2021,1
TP,2.0,1.804878048780498,8.20000000000043,1,2021,0
SL,-1.0,-1.1212121212121224,13.199999999999878,1,2021,8
TP,2.0,1.955056179775281,35.60000000000007,-1,2021,8
TP,2.0,1.955056179775281,35.60000000000007,-1,2021,8
TP,2.0,1.955056179775281,35.60000000000007,-1,2021,8
TP,2.0,1.955056179775281,35.60000000000007,-1,2021,8
SL,-1.0,-1.1103448275862107,14.499999999999513,1,2021,10
SL,-1.0,-1.1103448275862107,14.499999999999513,1,2021,10
SL,-1.0,-1.0851063829787186,18.800000000001038,-1,2021,11
SL,-1.0,-1.0851063829787186,18.800000000001038,-1,2021,11
SL,-1.0,-1.0851063829787186,18.800000000001038,-1,2021,11
SL,-1.0,-1.3265306122449783,4.899999999998794,1,2021,6
SL,-1.0,-1.1454545454545615,10.999999999998789,1,2021,7
TP,2.0,1.8571428571428583,11.200000000000099,-1,2021,7
SL,-1.0,-1.069868995633184,22.900000000001253,-1,2021,10
SL,-1.0,-1.1073825503355712,14.899999999999913,-1,2021,14
SL,-1.0,-1.1073825503355712,14.899999999999913,-1,2021,14
SL,-1.0,-1.1185185185185218,13.499999999999623,1,2021,15
SL,-1.0,-1.2318840579709878,6.900000000000794,1,2021,0
TP,2.0,0.6666666666655328,1.1999999999989797,-1,2021,0
TP,2.0,1.7922077922078352,7.7000000000015945,-1,2021,1
SL,-1.0,-1.1904761904762013,8.399999999999519,1,2021,6
