dia,cierre_min,o,h,l,c,patrones,alcista,bajista,neutro,cierre,cuerpo,pos_cierre,frac_cuerpo,verde,m5tend,m15dir,m15tend,m15pos,suya,lado,R,mot,ocupada
2020-01-15,480,1.11342,1.11356,1.11342,1.11355,tres soldados blancos,True,False,False,cierra arriba,cuerpo lleno,0.9285714285709754,0.9285714285709754,True,1.0,1.0,-1.0,0.9642857142854877,False,0,,,False
2020-01-15,485,1.11355,1.11368,1.11355,1.1136,ninguno,False,False,False,cierra en medio,cuerpo medio,0.38461538461459627,0.38461538461459627,True,1.0,1.0,-1.0,1.1428571428564631,True,-1,2.0,TP,False
2020-01-15,490,1.1136,1.11365,1.1134,1.11343,envolvente bajista+estrella del atardecer,False,True,False,cierra abajo,cuerpo lleno,0.11999999999985789,0.6799999999997869,False,1.0,1.0,-1.0,0.5357142857137193,False,0,,,True
2020-01-15,495,1.11343,1.11355,1.11335,1.11343,doji,False,False,True,cierra en medio,cuerpo pequeño,0.3999999999993339,0.0,False,1.0,-1.0,-1.0,0.24242424242385502,False,0,,,True
2020-01-15,500,1.11342,1.11355,1.11342,1.11351,ninguno,False,False,False,cierra en medio,cuerpo lleno,0.6923076923072982,0.6923076923072982,True,-1.0,-1.0,-1.0,0.4848484848483829,False,0,,,True
2020-01-15,505,1.11351,1.11355,1.11345,1.11354,martillo,True,False,False,cierra arriba,cuerpo pequeño,0.8999999999993339,0.29999999999977794,True,-1.0,-1.0,-1.0,0.5757575757574126,False,0,,,True
2020-01-15,510,1.11355,1.11359,1.11344,1.11349,envolvente bajista,False,True,False,cierra en medio,cuerpo medio,0.33333333333382675,0.3999999999994079,False,1.0,1.0,1.0,0.41176470588242975,False,0,,,True
2020-01-15,515,1.11348,1.11355,1.11322,1.11322,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.0,0.7878787878787064,False,1.0,1.0,1.0,-1.1764705882351405,False,0,,,True
2020-01-15,520,1.11323,1.11324,1.11292,1.11301,ninguno,False,False,False,cierra en medio,cuerpo lleno,0.28125000000036865,0.6874999999994362,False,-1.0,1.0,1.0,-2.4117647058824296,True,-1,2.0,TP,False
2020-01-15,525,1.11302,1.11302,1.11291,1.11293,tres cuervos negros,False,True,False,cierra abajo,cuerpo lleno,0.1818181818176313,0.8181818181823687,False,-1.0,-1.0,-1.0,0.031249999999859054,False,0,,,True
2020-01-15,530,1.11293,1.11299,1.11288,1.11298,penetrante,True,False,False,cierra arriba,cuerpo medio,0.9090909090921937,0.4545454545471061,True,-1.0,-1.0,-1.0,0.1093750000000271,False,0,,,True
2020-01-15,535,1.11299,1.11311,1.1129,1.1129,envolvente bajista,False,True,False,cierra abajo,cuerpo medio,0.0,0.4285714285709754,False,-1.0,-1.0,-1.0,-0.015625000000103,False,0,,,True
2020-01-15,540,1.11291,1.11294,1.11271,1.11284,ninguno,False,False,False,cierra en medio,cuerpo medio,0.5652173913043058,0.30434782608708244,False,-1.0,-1.0,-1.0,0.3249999999999445,False,0,,,True
2020-01-15,545,1.11283,1.11287,1.11244,1.11251,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.16279069767447865,0.7441860465114598,False,-1.0,-1.0,-1.0,-0.5,False,0,,,True
2020-01-15,550,1.1125,1.11256,1.11225,1.11244,martillo,True,False,False,cierra en medio,cuerpo pequeño,0.6129032258068213,0.19354838709658934,False,-1.0,-1.0,-1.0,-0.6750000000000556,False,0,,,False
2020-01-15,555,1.11243,1.11243,1.11214,1.11221,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.24137931034477478,0.7586206896552252,False,-1.0,-1.0,-1.0,0.09589041095890828,False,0,,,False
2020-01-15,560,1.11221,1.11231,1.11205,1.11221,doji,False,False,True,cierra en medio,cuerpo pequeño,0.6153846153845497,0.0,False,-1.0,-1.0,-1.0,0.09589041095890828,True,1,2.0,TP,False
2020-01-15,565,1.1122,1.11227,1.11185,1.11219,doji,False,False,True,cierra arriba,cuerpo pequeño,0.8095238095236584,0.02380952380967486,False,-1.0,-1.0,-1.0,0.06849315068506484,False,0,,,True
2020-01-15,570,1.11219,1.11236,1.11208,1.11231,envolvente alcista,True,False,False,cierra arriba,cuerpo medio,0.8214285714282316,0.4285714285709754,True,-1.0,1.0,-1.0,0.9019607843135206,False,0,,,True
2020-01-15,575,1.11231,1.11239,1.1122,1.11224,ninguno,False,False,False,cierra abajo,cuerpo medio,0.21052631578861256,0.368421052631825,False,1.0,1.0,-1.0,0.7647058823527106,False,0,,,True
2020-01-15,580,1.11225,1.11255,1.11224,1.11245,ninguno,False,False,False,cierra en medio,cuerpo lleno,0.677419354838779,0.645161290322442,True,1.0,1.0,-1.0,1.1764705882351405,False,0,,,True
2020-01-15,585,1.11245,1.11255,1.11228,1.1123,cubierta de nube oscura,False,True,False,cierra abajo,cuerpo medio,0.07407407407456142,0.5555555555550987,False,1.0,-1.0,-1.0,0.28571428571437635,False,0,,,True
2020-01-15,590,1.1123,1.11256,1.1123,1.11255,envolvente alcista,True,False,False,cierra arriba,cuerpo lleno,0.9615384615381988,0.9615384615381988,True,-1.0,-1.0,-1.0,1.0,False,0,,,True
2020-01-15,595,1.11254,1.11279,1.11239,1.11278,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.9750000000003886,0.600000000000111,True,1.0,-1.0,-1.0,1.6571428571436366,False,0,,,True
2020-01-15,600,1.11278,1.11308,1.11273,1.11301,tres soldados blancos,True,False,False,cierra arriba,cuerpo lleno,0.8,0.6571428571425852,True,1.0,1.0,1.0,0.910256410256392,False,0,,,True
2020-01-15,605,1.113,1.11305,1.11275,1.11283,ninguno,False,False,False,cierra en medio,cuerpo medio,0.26666666666676536,0.5666666666663213,False,1.0,1.0,1.0,0.6794871794870736,False,0,,,True
2020-01-15,610,1.11284,1.11288,1.11257,1.11284,doji,False,False,True,cierra arriba,cuerpo pequeño,0.8709677419353683,0.0,False,1.0,1.0,1.0,0.6923076923076704,False,0,,,True
2020-01-15,615,1.11285,1.11313,1.11281,1.113,estrella de la mañana,True,False,False,cierra en medio,cuerpo medio,0.5937499999999566,0.46875000000047706,True,1.0,0.0,1.0,0.7678571428571641,False,0,,,True
2020-01-15,620,1.11301,1.11311,1.11282,1.11289,ninguno,False,False,False,cierra abajo,cuerpo medio,0.24137931034477478,0.4137931034485135,False,-1.0,0.0,1.0,0.5714285714284582,False,0,,,True
2020-01-15,625,1.1129,1.11304,1.11287,1.11304,ninguno,False,False,False,cierra arriba,cuerpo lleno,1.0,0.8235294117648595,True,1.0,0.0,1.0,0.8392857142858204,False,0,,,True
2020-01-15,630,1.11307,1.11321,1.11299,1.1132,ninguno,False,False,False,cierra arriba,cuerpo medio,0.9545454545451793,0.5909090909086321,True,1.0,1.0,1.0,0.9743589743588138,False,0,,,False
2020-01-15,635,1.11318,1.11334,1.11281,1.11293,ninguno,False,False,False,cierra abajo,cuerpo medio,0.22641509433946455,0.4716981132077764,False,1.0,1.0,1.0,0.28205128205134045,False,0,,,False
2020-01-15,640,1.11293,1.11332,1.11291,1.1133,envolvente alcista,True,False,False,cierra arriba,cuerpo lleno,0.9512195121948049,0.9024390243901514,True,1.0,1.0,1.0,1.230769230768968,False,0,,,False
2020-01-15,645,1.11331,1.11331,1.11307,1.11324,hombre colgado,False,True,False,cierra en medio,cuerpo pequeño,0.7083333333332947,0.2916666666667052,False,1.0,1.0,1.0,0.8113207547169732,False,0,,,False
2020-01-15,650,1.11323,1.11326,1.11308,1.11309,estrella del atardecer,False,True,False,cierra abajo,cuerpo lleno,0.05555555555473317,0.7777777777786001,False,1.0,1.0,1.0,0.5283018867922236,False,0,,,False
2020-01-15,655,1.11309,1.11316,1.1129,1.11292,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.07692307692274845,0.6538461538463509,False,1.0,1.0,1.0,0.2075471698110362,False,0,,,False
2020-01-15,660,1.11291,1.11297,1.11275,1.11282,ninguno,False,False,False,cierra en medio,cuerpo medio,0.3181818181817264,0.40909090909136786,False,-1.0,-1.0,-1.0,0.13725490196080992,False,0,,,False
2020-01-15,665,1.11282,1.11282,1.11253,1.11258,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.17241379310310503,0.827586206896895,False,-1.0,-1.0,-1.0,-0.3333333333333333,False,0,,,False
2020-01-15,670,1.11258,1.11268,1.11252,1.11264,ninguno,False,False,False,cierra arriba,cuerpo medio,0.7500000000010408,0.3750000000012143,True,-1.0,-1.0,-1.0,-0.21568627450947098,False,0,,,False
2020-01-15,675,1.11263,1.11264,1.11249,1.11254,ninguno,False,False,False,cierra en medio,cuerpo medio,0.33333333333382675,0.5999999999991118,False,-1.0,-1.0,-1.0,0.15151515151549813,False,0,,,False
2020-01-15,680,1.11255,1.11287,1.11254,1.11286,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.9696969696967658,0.9393939393942045,True,-1.0,-1.0,-1.0,1.1212121212122639,False,0,,,False
2020-01-15,685,1.11285,1.1129,1.11264,1.11284,doji,False,False,True,cierra arriba,cuerpo pequeño,0.7692307692309006,0.03846153846094722,False,1.0,-1.0,-1.0,1.0606060606064684,False,0,,,False
2020-01-15,690,1.11284,1.11306,1.11284,1.11306,envolvente alcista,True,False,False,cierra arriba,cuerpo lleno,1.0,1.0,True,1.0,1.0,-1.0,1.0,False,0,,,False
2020-02-21,480,1.07908,1.07908,1.07894,1.07903,envolvente bajista,False,True,False,cierra en medio,cuerpo medio,0.6428571428564631,0.3571428571435369,False,-1.0,-1.0,-1.0,0.35999999999957366,False,0,,,False
2020-02-21,485,1.07903,1.07915,1.07898,1.07906,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.4705882352932725,0.17647058823514045,True,-1.0,-1.0,-1.0,0.47999999999943155,True,1,2.0,TP,False
2020-02-21,490,1.07906,1.07917,1.07902,1.07917,ninguno,False,False,False,cierra arriba,cuerpo lleno,1.0,0.7333333333343202,True,0.0,-1.0,-1.0,0.9199999999995027,False,0,,,True
2020-02-21,495,1.07916,1.07939,1.07913,1.07927,ninguno,False,False,False,cierra en medio,cuerpo medio,0.5384615384613414,0.4230769230768902,True,1.0,1.0,1.0,0.7073170731704543,False,0,,,True
2020-02-21,500,1.07927,1.07956,1.07926,1.07948,ninguno,False,False,False,cierra en medio,cuerpo lleno,0.7333333333330373,0.700000000000222,True,1.0,1.0,1.0,1.2195121951217531,False,0,,,True
2020-02-21,505,1.07948,1.07965,1.07945,1.07962,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.850000000000111,0.700000000000222,True,1.0,1.0,1.0,1.5609756097559522,False,0,,,False
2020-02-21,510,1.07963,1.07969,1.07953,1.07958,ninguno,False,False,False,cierra en medio,cuerpo medio,0.3124999999993928,0.31250000000078065,False,1.0,1.0,1.0,0.7441860465114598,False,0,,,False
2020-02-21,515,1.07958,1.07971,1.07958,1.07964,envolvente alcista,True,False,False,cierra en medio,cuerpo medio,0.4615384615381988,0.4615384615381988,True,1.0,1.0,1.0,0.8837209302322939,False,0,,,False
2020-02-21,520,1.07964,1.07969,1.07954,1.07963,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.6000000000005922,0.06666666666558112,False,1.0,1.0,1.0,0.8604651162791659,False,0,,,False
2020-02-21,525,1.07963,1.07968,1.07925,1.07955,hombre colgado+estrella del atardecer,False,True,False,cierra en medio,cuerpo pequeño,0.6976744186046872,0.18604651162812313,False,1.0,-1.0,1.0,0.6521739130435412,False,0,,,False
2020-02-21,530,1.07956,1.07983,1.07955,1.07978,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.8214285714282316,0.7857142857137193,True,-1.0,-1.0,1.0,1.1521739130435413,False,0,,,False
2020-02-21,535,1.07979,1.07985,1.07961,1.07968,ninguno,False,False,False,cierra en medio,cuerpo medio,0.2916666666667052,0.4583333333335261,False,1.0,-1.0,1.0,0.9347826086956942,False,0,,,False
2020-02-21,540,1.07969,1.07977,1.0795,1.07961,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.4074074074076206,0.29629629629660087,False,1.0,1.0,1.0,0.31428571428580493,False,0,,,False
2020-02-21,545,1.0796,1.07969,1.07916,1.07921,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.09433962264168334,0.7358490566033704,False,1.0,1.0,1.0,-0.8285714285709754,True,1,2.0,TP,False
2020-02-21,550,1.07921,1.0795,1.07902,1.07904,ninguno,False,False,False,cierra abajo,cuerpo medio,0.04166666666649319,0.35416666666681124,False,-1.0,1.0,1.0,-1.3142857142851705,False,0,,,True
2020-02-21,555,1.07904,1.07965,1.07903,1.07952,envolvente alcista,True,False,False,cierra arriba,cuerpo lleno,0.7903225806452422,0.7741935483870737,True,-1.0,-1.0,-1.0,0.7462686567163932,False,0,,,True
2020-02-21,560,1.07953,1.08049,1.07953,1.08003,ninguno,False,False,False,cierra en medio,cuerpo medio,0.5208333333333575,0.5208333333333575,True,-1.0,-1.0,-1.0,1.5074626865672136,False,0,,,False
2020-02-21,565,1.08002,1.0805,1.07997,1.08009,estrella fugaz,False,True,False,cierra abajo,cuerpo pequeño,0.22641509433946455,0.13207547169816064,True,1.0,-1.0,-1.0,1.5970149253731145,False,0,,,False
2020-02-21,570,1.08009,1.08031,1.07987,1.08001,trompo+envolvente bajista,False,True,True,cierra en medio,cuerpo pequeño,0.31818181818138236,0.18181818181836532,False,1.0,1.0,1.0,0.49484536082459357,True,-1,2.0,TP,False
2020-02-21,575,1.08007,1.082,1.08007,1.08137,ninguno,False,False,False,cierra en medio,cuerpo lleno,0.673575129533609,0.673575129533609,True,1.0,1.0,1.0,1.8969072164948477,False,0,,,True
2020-02-21,580,1.08137,1.08157,1.08096,1.08121,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.4098360655739077,0.26229508196711165,False,1.0,1.0,1.0,1.73195876288665,False,0,,,True
2020-02-21,585,1.0812,1.08141,1.08076,1.08104,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.43076923076929385,0.24615384615373578,False,1.0,1.0,1.0,0.502590673575089,False,0,,,True
2020-02-21,590,1.08104,1.08139,1.0809,1.08137,envolvente alcista,True,False,False,cierra arriba,cuerpo lleno,0.9591836734691288,0.6734693877548431,True,1.0,1.0,1.0,0.673575129533609,False,0,,,True
2020-02-21,595,1.08137,1.08141,1.08122,1.08139,hombre colgado+triple formación alcista,True,True,False,cierra arriba,cuerpo pequeño,0.8947368421056937,0.10526315789547494,True,0.0,1.0,1.0,0.6839378238341951,False,0,,,True
2020-02-21,600,1.08138,1.08159,1.08134,1.08141,ninguno,False,False,False,cierra en medio,cuerpo pequeño,0.2799999999999645,0.11999999999985789,True,1.0,1.0,1.0,0.7391304347825387,False,0,,,True
2020-02-21,605,1.08141,1.08186,1.08139,1.08181,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.8936170212763646,0.8510638297871939,True,1.0,1.0,1.0,1.3188405797099443,False,0,,,True
2020-02-21,610,1.08181,1.08196,1.08168,1.08168,ninguno,False,False,False,cierra abajo,cuerpo medio,0.0,0.4642857142854877,False,1.0,1.0,1.0,1.1304347826085697,False,0,,,True
2020-02-21,615,1.08167,1.08187,1.08148,1.08157,estrella fugaz+estrella del atardecer,False,True,False,cierra abajo,cuerpo pequeño,0.230769230768968,0.25641025641015425,False,1.0,1.0,1.0,0.3157894736839645,False,0,,,True
2020-02-21,620,1.08158,1.0816,1.08131,1.08149,hombre colgado,False,True,False,cierra en medio,cuerpo medio,0.6206896551728627,0.3103448275860485,False,1.0,1.0,1.0,0.17543859649122123,False,0,,,True
2020-02-21,625,1.0815,1.0817,1.08138,1.08138,ninguno,False,False,False,cierra abajo,cuerpo medio,0.0,0.37499999999956635,False,-1.0,1.0,1.0,-0.01754385964923899,False,0,,,True
2020-02-21,630,1.08138,1.08161,1.08125,1.08156,envolvente alcista,True,False,False,cierra arriba,cuerpo medio,0.8611111111114024,0.5000000000003084,True,-1.0,-1.0,1.0,0.688888888888867,False,0,,,True
2020-02-21,635,1.08155,1.08175,1.08155,1.08171,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.799999999999778,0.799999999999778,True,-1.0,-1.0,1.0,1.0222222222218713,False,0,,,True
2020-02-21,640,1.0817,1.08179,1.0814,1.0814,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.0,0.769230769231032,False,1.0,-1.0,1.0,0.33333333333300436,False,0,,,True
2020-02-21,645,1.08141,1.08154,1.08135,1.08154,ninguno,False,False,False,cierra arriba,cuerpo lleno,1.0,0.6842105263159125,True,1.0,-1.0,1.0,0.43181818181798687,False,0,,,True
2020-02-21,650,1.08154,1.08159,1.08143,1.08145,cubierta de nube oscura,False,True,False,cierra abajo,cuerpo medio,0.1250000000006939,0.5624999999989592,False,-1.0,-1.0,1.0,0.22727272727270434,False,0,,,True
2020-02-21,655,1.08145,1.08158,1.08139,1.0814,martillo invertido,True,False,False,cierra abajo,cuerpo pequeño,0.052631578946568815,0.2631578947375187,False,-1.0,-1.0,1.0,0.11363636363609984,False,0,,,True
2020-02-21,660,1.08139,1.08147,1.08092,1.08097,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.0909090909089074,0.76363636363676,False,0.0,-1.0,-1.0,0.07462686567147361,False,0,,,True
2020-02-21,665,1.08098,1.08106,1.08031,1.08054,ninguno,False,False,False,cierra en medio,cuerpo medio,0.30666666666668246,0.5866666666668128,False,-1.0,-1.0,-1.0,-0.5671641791045914,False,0,,,True
2020-02-21,670,1.08053,1.08077,1.08046,1.08046,martillo invertido,True,False,False,cierra abajo,cuerpo pequeño,0.0,0.22580645161292634,False,-1.0,-1.0,-1.0,-0.6865671641793468,False,0,,,True
2020-02-21,675,1.08048,1.08048,1.08016,1.08017,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.031250000000195156,0.9687499999998048,False,-1.0,-1.0,-1.0,0.011111111111185125,False,0,,,True
2020-02-21,680,1.08017,1.08022,1.07975,1.07982,tres cuervos negros,False,True,False,cierra abajo,cuerpo lleno,0.14893617021280617,0.7446808510640308,False,-1.0,-1.0,-1.0,-0.3777777777778271,False,0,,,False
2020-02-21,685,1.07983,1.08025,1.07961,1.08007,ninguno,False,False,False,cierra en medio,cuerpo medio,0.7187500000002277,0.37500000000004335,True,-1.0,-1.0,-1.0,-0.09999999999992598,False,0,,,False
2020-02-21,690,1.08007,1.08025,1.07988,1.08013,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.6756756756759352,0.1621621621620324,True,-1.0,-1.0,-1.0,0.8125000000001518,False,0,,,False
2020-03-16,480,1.11616,1.11763,1.11587,1.11761,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.9886363636364153,0.8238636363636163,True,-1.0,1.0,1.0,0.7665198237885812,False,0,,,False
2020-03-16,485,1.11762,1.11855,1.11677,1.11825,ninguno,False,False,False,cierra arriba,cuerpo medio,0.8314606741573117,0.3539325842696328,True,1.0,1.0,1.0,1.0484581497797598,False,0,,,False
2020-03-16,490,1.11824,1.11888,1.11787,1.11885,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.970297029702781,0.6039603960394972,True,1.0,1.0,1.0,1.3127753303964715,True,1,2.0,TP,False
2020-03-16,495,1.11883,1.11947,1.1182,1.1186,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.31496062992125434,0.18110236220470377,False,1.0,1.0,1.0,0.677777777777796,False,0,,,True
2020-03-16,500,1.11863,1.11927,1.11851,1.11881,estrella fugaz,False,True,False,cierra en medio,cuerpo pequeño,0.39473684210546306,0.23684210526321942,True,1.0,1.0,1.0,0.7555555555555921,False,0,,,True
2020-03-16,505,1.11885,1.1199,1.1187,1.11964,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.7833333333333703,0.6583333333334629,True,1.0,1.0,1.0,1.062962962962966,False,0,,,True
2020-03-16,510,1.11967,1.12093,1.11949,1.1209,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.9791666666666827,0.8541666666667791,True,1.0,1.0,1.0,0.987603305785135,False,0,,,True
2020-03-16,515,1.1209,1.12112,1.12009,1.12099,ninguno,False,False,False,cierra arriba,cuerpo pequeño,0.8737864077670091,0.08737864077663623,True,1.0,1.0,1.0,1.02479338842973,False,0,,,False
2020-03-16,520,1.12098,1.1224,1.12092,1.12121,estrella fugaz,False,True,False,cierra abajo,cuerpo pequeño,0.1959459459460098,0.15540540540535777,True,1.0,1.0,1.0,1.1157024793388628,False,0,,,False
2020-03-16,525,1.12124,1.12193,1.1204,1.12082,trompo+envolvente bajista,False,True,True,cierra en medio,cuerpo pequeño,0.2745098039214747,0.27450980392161983,False,1.0,-1.0,1.0,0.3160173160172669,False,0,,,False
2020-03-16,530,1.12081,1.12157,1.12015,1.12142,envolvente alcista,True,False,False,cierra arriba,cuerpo medio,0.8943661971831867,0.429577464788739,True,-1.0,-1.0,1.0,0.5757575757575903,False,0,,,False
2020-03-16,535,1.12143,1.12178,1.12128,1.12177,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.9799999999998668,0.6800000000000889,True,1.0,-1.0,1.0,0.7272727272726749,False,0,,,False
2020-03-16,540,1.12178,1.12295,1.12145,1.12256,ninguno,False,False,False,cierra en medio,cuerpo medio,0.7400000000000444,0.5200000000000592,True,1.0,1.0,1.0,0.8607142857143205,False,0,,,False
2020-03-16,545,1.1226,1.12276,1.12185,1.12262,doji,False,False,True,cierra arriba,cuerpo pequeño,0.8461538461538086,0.021978021977922767,True,1.0,1.0,1.0,0.8821428571428744,False,0,,,False
2020-03-16,550,1.12264,1.12366,1.12224,1.12247,envolvente bajista,False,True,False,cierra abajo,cuerpo pequeño,0.1619718309860157,0.11971830985914061,False,1.0,1.0,1.0,0.8285714285714898,False,0,,,False
2020-03-16,555,1.12248,1.12364,1.12212,1.12357,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.9539473684210421,0.7171052631579341,True,1.0,1.0,1.0,0.9502762430938447,False,0,,,False
2020-03-16,560,1.12358,1.12364,1.12214,1.12219,envolvente bajista,False,True,False,cierra abajo,cuerpo lleno,0.033333333333402416,0.9266666666666331,False,1.0,1.0,1.0,0.1878453038673979,False,0,,,False
2020-03-16,565,1.12219,1.12268,1.12168,1.12173,ninguno,False,False,False,cierra abajo,cuerpo medio,0.04999999999988898,0.46000000000017766,False,-1.0,1.0,1.0,-0.0662983425414995,False,0,,,False
2020-03-16,570,1.12173,1.12178,1.12102,1.12105,tres cuervos negros,False,True,False,cierra abajo,cuerpo lleno,0.039473684210780034,0.8947368421048787,False,-1.0,-1.0,1.0,0.011450381679464034,True,-1,2.0,TP,False
2020-03-16,575,1.12105,1.12105,1.12013,1.12032,tres cuervos negros,False,True,False,cierra abajo,cuerpo lleno,0.20652173913033248,0.7934782608696676,False,-1.0,-1.0,1.0,-0.2671755725190477,False,0,,,True
2020-03-16,580,1.12033,1.12035,1.12004,1.1202,ninguno,False,False,False,cierra en medio,cuerpo medio,0.5161290322585266,0.4193548387095157,False,-1.0,-1.0,1.0,-0.31297709923656486,False,0,,,True
2020-03-16,585,1.12019,1.12026,1.1195,1.11955,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.06578947368434124,0.8421052631577564,False,-1.0,-1.0,-1.0,0.03225806451619373,False,0,,,True
2020-03-16,590,1.11955,1.11958,1.119,1.11932,ninguno,False,False,False,cierra en medio,cuerpo medio,0.5517241379311797,0.396551724137832,False,-1.0,-1.0,-1.0,-0.11612903225795361,False,0,,,True
2020-03-16,595,1.11933,1.11951,1.11917,1.11946,ninguno,False,False,False,cierra arriba,cuerpo medio,0.8529411764702809,0.3823529411763553,True,-1.0,-1.0,-1.0,-0.025806451612926332,False,0,,,True
2020-03-16,600,1.11946,1.1195,1.11911,1.11927,envolvente bajista,False,True,False,cierra en medio,cuerpo medio,0.41025641025636644,0.4871794871793996,False,-1.0,-1.0,-1.0,0.46551724137927736,False,0,,,True
2020-03-16,605,1.1193,1.11956,1.11912,1.11923,trompo,False,False,True,cierra abajo,cuerpo pequeño,0.25,0.1590909090908632,False,-1.0,-1.0,-1.0,0.396551724137832,False,0,,,True
2020-03-16,610,1.11924,1.12076,1.11922,1.12058,estrella de la mañana,True,False,False,cierra arriba,cuerpo lleno,0.8831168831168288,0.8701298701298739,True,-1.0,-1.0,-1.0,2.724137931034219,False,0,,,True
2020-03-16,615,1.12059,1.12084,1.11942,1.11949,cubierta de nube oscura,False,True,False,cierra abajo,cuerpo lleno,0.04929577464789833,0.774647887323871,False,1.0,1.0,-1.0,0.21511627906986502,False,0,,,True
2020-03-16,620,1.11949,1.11968,1.1178,1.11812,ninguno,False,False,False,cierra abajo,cuerpo lleno,0.17021276595748952,0.7287234042553286,False,1.0,1.0,-1.0,-0.5813953488370892,False,0,,,False
2020-03-16,625,1.11812,1.11817,1.11523,1.11527,tres cuervos negros,False,True,False,cierra abajo,cuerpo lleno,0.013605442176883593,0.969387755101993,False,-1.0,1.0,-1.0,-2.238372093022987,False,0,,,False
2020-03-16,630,1.11526,1.11719,1.11421,1.11696,penetrante,True,False,False,cierra arriba,cuerpo medio,0.9228187919463242,0.5704697986577332,True,-1.0,-1.0,-1.0,0.5027422303473468,False,0,,,False
2020-03-16,635,1.11698,1.11805,1.11677,1.11802,ninguno,False,False,False,cierra arriba,cuerpo lleno,0.976562500000019,0.8124999999999784,True,-1.0,-1.0,-1.0,0.6965265082266967,False,0,,,False
2020-03-16,640,1.11802,1.11888,1.11717,1.11848,ninguno,False,False,False,cierra arriba,cuerpo pequeño,0.7660818713449389,0.26900584795314497,True,-1.0,-1.0,-1.0,0.7806215722120529,False,0,,,False
2020-03-16,645,1.11849,1.12013,1.11827,1.11835,estrella fugaz,False,True,False,cierra abajo,cuerpo pequeño,0.04301075268809631,0.07526881720431776,False,1.0,1.0,-1.0,0.47023809523806576,False,0,,,False
2020-03-16,650,1.11834,1.11873,1.11659,1.11661,estrella del atardecer,False,True,False,cierra abajo,cuerpo lleno,0.009345794392584456,0.80841121495316,False,1.0,1.0,-1.0,-0.047619047619028736,False,0,,,False
2020-03-16,655,1.11662,1.11704,1.11555,1.11641,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.5771812080536013,0.14093959731546624,False,-1.0,1.0,-1.0,-0.10714285714289727,False,0,,,False
2020-03-16,660,1.11641,1.11687,1.11617,1.11654,trompo,False,False,True,cierra en medio,cuerpo pequeño,0.5285714285714603,0.1857142857145712,True,-1.0,-1.0,-1.0,0.3113207547169996,False,0,,,False
2020-03-16,665,1.11655,1.11686,1.11571,1.11659,doji,False,False,True,cierra arriba,cuerpo pequeño,0.7652173913043512,0.03478260869568743,True,-1.0,-1.0,-1.0,0.3270440251572147,False,0,,,False
2020-03-16,670,1.11657,1.11663,1.11556,1.11583,estrella del atardecer,False,True,False,cierra en medio,cuerpo lleno,0.25233644859814636,0.6915887850467561,False,-1.0,-1.0,-1.0,0.08805031446542813,False,0,,,False
2020-03-16,675,1.11583,1.11708,1.11574,1.11704,envolvente alcista,True,False,False,cierra arriba,cuerpo lleno,0.9701492537313161,0.9029850746267358,True,-1.0,1.0,1.0,0.9736842105262888,False,0,,,False
2020-03-16,680,1.11705,1.11716,1.11651,1.11679,ninguno,False,False,False,cierra en medio,cuerpo medio,0.43076923076929385,0.40000000000020497,False,1.0,1.0,1.0,0.8092105263157039,False,0,,,False
2020-03-16,685,1.11678,1.11688,1.1154,1.11546,estrella del atardecer,False,True,False,cierra abajo,cuerpo lleno,0.04054054054050202,0.8918918918919446,False,1.0,1.0,1.0,-0.06578947368435084,False,0,,,False
2020-03-16,690,1.11547,1.11656,1.11505,1.11618,ninguno,False,False,False,cierra en medio,cuerpo medio,0.7483443708608795,0.4701986754967121,True,-1.0,-1.0,-1.0,0.535545023696655,False,0,,,False
