ts,R,neta,rgo,lado,hfrac,hbar,gana,fvg,pos,anio
2020-02-12 08:00:00,-1.0,-1.1006306185428647,14.906000000000574,-1,13,9,False,True,0.8964059196617495,2020
2020-03-04 00:00:00,-1.0,-1.0727484359086257,20.619000000000653,1,13,1,False,False,0.17850467289719452,2020
2020-05-22 04:00:00,2.448275862069084,2.362068965517356,17.39999999999924,1,14,6,True,True,0.22639225181597955,2020
2020-06-23 08:00:00,-1.0,-1.0489811912225702,30.62400000000025,-1,6,10,False,False,0.587703435804684,2020
2020-09-30 00:00:00,-1.0,-1.0600744923705392,24.969000000000108,-1,10,2,False,False,0.7434343434343479,2020
2021-01-25 12:00:00,-1.0,-1.1354035024372564,11.078000000000543,-1,1,13,False,False,0.7904085257548943,2021
2021-05-21 12:00:00,-1.0,-1.158662999788434,9.454000000000917,1,14,14,False,False,0.47905759162303885,2021
2021-11-30 12:00:00,2.448275862069013,2.404217822945473,34.04599999999931,1,5,13,True,True,0.30955882352941144,2021
2021-12-03 12:00:00,-1.0,-1.0491207387759118,30.536999999999637,-1,5,13,False,False,0.5877342419080087,2021
2021-12-09 12:00:00,-1.0,-1.0994694960212177,15.080000000000382,1,9,13,False,False,0.4701646090534942,2021
2021-12-24 00:00:00,-1.0,-1.217328310634615,6.901999999999475,-1,13,1,False,False,0.8694516971279325,2021
2021-12-24 04:00:00,-1.0,-1.300721732157167,4.98800000000017,-1,13,5,False,False,0.843749999999993,2021
2022-01-14 12:00:00,-0.3282863644319809,-0.3611062489059881,45.70399999999921,1,1,13,False,True,0.07586882036221275,2022
2022-04-22 04:00:00,-1.0,-1.037672351005851,39.817000000000746,1,10,6,False,False,0.4583333333333326,2022
2022-08-23 00:00:00,-1.0,-1.0272089100110653,55.12899999999945,-1,14,2,False,False,0.8507164278573881,2022
2023-04-12 00:00:00,-1.0,-1.025517581613732,58.782999999999674,-1,14,2,False,True,0.9961038961038959,2023
2023-05-02 08:00:00,-0.16644304306991717,-0.17902187038777556,119.24800000000175,-1,18,10,False,True,0.9047723292469344,2023
2023-06-30 00:00:00,2.448275862069075,2.4141345169000745,43.934999999999036,-1,14,2,True,True,0.9297267150027851,2023
2024-01-05 12:00:00,-1.0,-1.0202284465901585,74.15299999999831,-1,13,13,False,True,0.6946620959843328,2024
2024-01-11 16:00:00,-1.0,-1.028218296743609,53.15699999999879,-1,21,17,False,True,0.6891485809682836,2024
2024-01-19 04:00:00,2.448275862068936,2.4199648944000614,52.9830000000004,-1,13,5,True,False,0.9132947976878629,2024
2024-01-23 16:00:00,1.2128964843092065,1.1876158694846533,59.333999999998355,-1,1,17,True,True,0.7679255610290054,2024
2024-02-16 12:00:00,-1.0,-1.053767295146602,27.898000000001844,-1,1,13,False,True,0.6124171187462369,2024
2024-06-11 16:00:00,-1.0,-1.0306786108725006,48.89399999999853,-1,2,18,False,False,0.8653761548614238,2024
2024-07-25 12:00:00,2.4482758620690013,2.4246143168123524,63.39399999999955,1,14,14,True,False,0.365643511039312,2024
2024-07-29 00:00:00,-1.0,-1.0235216634520394,63.770999999999844,1,14,2,False,True,0.38171650863116785,2024
2024-09-24 04:00:00,-1.0,-1.028863916256158,51.96799999999939,-1,2,6,False,True,0.9844146429865871,2024
2024-09-24 08:00:00,-1.0,-1.0295904679239323,50.6920000000008,-1,2,10,False,True,0.7611281005776418,2024
2025-01-23 04:00:00,1.166936919570473,1.1499279955550064,88.18899999999985,-1,17,5,True,True,0.9482936918304061,2025
2025-09-03 04:00:00,2.44827586206898,2.425980975029741,67.27999999999952,-1,14,6,True,True,0.9070191431176023,2025
2026-01-05 04:00:00,-1.0,-1.043834015195793,34.21999999999912,-1,13,5,False,False,0.8262599469496029,2026
2026-01-05 08:00:00,-1.0,-1.0559785042543688,26.7959999999988,-1,13,9,False,False,0.5649935649935734,2026
2026-04-17 04:00:00,-1.0,-1.026689441656881,56.201999999998975,-1,14,6,False,True,0.84583333333333,2026
