tf,ema,fib,rr,n,bruto,zb,neto,zn,coste
60,20,0.5,1.0,14966,0.012561806761993853,1.5368261343993772,-0.08237779809262621,-10.010643671955174,0.09493960485462007
60,20,0.5,2.0,14454,-0.0369447903694479,-3.171151469683499,-0.13397454095480832,-11.471834029348301,0.09702975058536041
60,20,0.5,3.0,14001,-0.08977930147846583,-6.334366047521706,-0.18860401864793988,-13.291935964352641,0.09882471716947407
60,20,0.618,1.0,14235,0.09898138391289077,11.867382827919045,-0.02458509563260383,-2.917037319361612,0.1235664795454946
60,20,0.618,2.0,13970,0.025196850393700787,2.092971809445128,-0.09982943625172383,-8.2694915562899,0.12502628664542462
60,20,0.618,3.0,13652,-0.036038675651919136,-2.4613172861676755,-0.16275335368971805,-11.101443772288555,0.1267146780377989
60,20,0.705,1.0,13403,0.14198313810340968,16.605188897452138,-0.01201712682071866,-1.38594301073812,0.15400026492412833
60,20,0.705,2.0,13274,0.10087388880518307,8.037437761096532,-0.05396569877944022,-4.28717799633123,0.15483958758462327
60,20,0.705,3.0,13119,0.03513987346596539,2.297377603583692,-0.12078803252478178,-7.886056942765528,0.15592790599074716
60,20,0.786,1.0,12027,0.12297331005238214,13.588776024798072,-0.06875731090088068,-7.447931183906403,0.19173062095326282
60,20,0.786,2.0,11982,0.15473209814722083,11.602634617142888,-0.03740484615791291,-2.796782251641498,0.19213694430513373
60,20,0.786,3.0,11911,0.09982369238519016,6.099802520053721,-0.0928667826033589,-5.673635174075513,0.19269047498854905
60,50,0.382,1.0,16585,-0.1945734097075671,-25.54516608979122,-0.2757946183096681,-35.84645807416314,0.08122120860210104
60,50,0.382,2.0,15878,-0.2223201914598816,-21.30882008093039,-0.30582703901059755,-29.163891375843736,0.08350684755071591
60,50,0.382,3.0,15199,-0.3081123758141983,-25.106978729423446,-0.39372840463025083,-32.008842184294714,0.0856160288160525
60,50,0.5,1.0,16192,-0.11054841897233202,-14.153357198625022,-0.21050256701724496,-26.614623176157387,0.09995414804491295
60,50,0.5,2.0,15684,-0.15837796480489671,-14.715906880328374,-0.2604116798832998,-24.055057800069513,0.10203371507840307
60,50,0.5,3.0,15222,-0.20536066219944818,-15.875059708284347,-0.309248502573296,-23.825459987047136,0.10388784037384785
60,50,0.618,1.0,15445,-0.026092586597604404,-3.243731656075748,-0.1552134219185375,-18.97814904485339,0.12912083532093308
