par,dia,asia,ses_alto,ses_bajo
GBPUSD,2020-06-01,75.70000000000076,LONDRES,ASIA
GBPUSD,2020-06-02,64.60000000000132,NY,ASIA
GBPUSD,2020-06-03,56.199999999999584,NY,LONDRES
GBPUSD,2020-06-04,81.39999999999813,NY,ASIA
GBPUSD,2020-06-07,45.89999999999872,ASIA,LONDRES
GBPUSD,2020-06-08,57.699999999998305,ASIA,LONDRES
GBPUSD,2020-06-09,72.19999999999781,LONDRES,ASIA
GBPUSD,2020-06-10,97.00000000000041,ASIA,NY
GBPUSD,2020-06-11,61.39999999999812,LONDRES,NY
GBPUSD,2020-06-14,71.0999999999995,NY,ASIA
GBPUSD,2020-06-15,70.6999999999991,ASIA,NY
GBPUSD,2020-06-16,45.80000000000028,LONDRES,NY
GBPUSD,2020-06-17,37.50000000000142,ASIA,NY
GBPUSD,2020-06-18,51.099999999999476,ASIA,NY
GBPUSD,2020-06-21,65.8000000000003,NY,ASIA
GBPUSD,2020-06-22,71.60000000000055,NY,LONDRES
GBPUSD,2020-06-23,41.600000000001636,ASIA,NY
GBPUSD,2020-06-24,29.50000000000008,LONDRES,NY
GBPUSD,2020-06-25,30.799999999999716,ASIA,NY
GBPUSD,2020-06-28,57.10000000000104,ASIA,NY
GBPUSD,2020-06-29,49.699999999999186,NY,LONDRES
GBPUSD,2020-06-30,34.50000000000175,NY,ASIA
GBPUSD,2020-07-01,45.59999999999897,NY,NY
GBPUSD,2020-07-02,23.699999999999832,LONDRES,LONDRES
GBPUSD,2020-07-05,39.89999999999938,NY,ASIA
GBPUSD,2020-07-06,34.89999999999993,NY,LONDRES
GBPUSD,2020-07-07,30.000000000001137,NY,LONDRES
GBPUSD,2020-07-08,45.59999999999897,NY,NY
GBPUSD,2020-07-09,37.199999999999456,NY,LONDRES
GBPUSD,2020-07-12,44.49999999999843,ASIA,LONDRES
GBPUSD,2020-07-13,25.700000000001832,ASIA,NY
GBPUSD,2020-07-14,36.599999999999966,NY,ASIA
GBPUSD,2020-07-15,56.700000000000635,NY,LONDRES
GBPUSD,2020-07-16,25.100000000000122,ASIA,NY
GBPUSD,2020-07-19,54.100000000001366,NY,ASIA
GBPUSD,2020-07-20,50.599999999998424,NY,ASIA
GBPUSD,2020-07-21,30.999999999998806,ASIA,LONDRES
GBPUSD,2020-07-22,30.49999999999997,NY,NY
GBPUSD,2020-07-23,49.099999999999696,NY,LONDRES
GBPUSD,2020-07-26,73.30000000000058,NY,ASIA
GBPUSD,2020-07-27,60.00000000000005,NY,LONDRES
GBPUSD,2020-07-28,26.100000000000012,NY,ASIA
GBPUSD,2020-07-29,48.200000000000465,NY,ASIA
GBPUSD,2020-07-30,46.99999999999926,NY,NY
GBPUSD,2020-08-02,52.100000000001586,LONDRES,NY
GBPUSD,2020-08-03,28.89999999999837,LONDRES,NY
GBPUSD,2020-08-04,29.90000000000048,NY,LONDRES
GBPUSD,2020-08-05,61.1000000000006,LONDRES,NY
GBPUSD,2020-08-06,49.70000000000141,ASIA,NY
GBPUSD,2020-08-09,32.2,NY,LONDRES
GBPUSD,2020-08-10,41.09999999999836,LONDRES,ASIA
GBPUSD,2020-08-11,42.40000000000021,LONDRES,NY
GBPUSD,2020-08-12,49.79999999999984,NY,ASIA
GBPUSD,2020-08-13,27.700000000001612,NY,ASIA
GBPUSD,2020-08-16,28.399999999999537,LONDRES,LONDRES
GBPUSD,2020-08-17,66.49999999999822,NY,ASIA
GBPUSD,2020-08-18,33.40000000000121,ASIA,NY
GBPUSD,2020-08-19,50.99999999999882,NY,LONDRES
GBPUSD,2020-08-20,39.5000000000012,ASIA,NY
GBPUSD,2020-08-23,29.000000000001247,NY,NY
GBPUSD,2020-08-24,56.59999999999998,NY,ASIA
GBPUSD,2020-08-25,32.30000000000066,NY,NY
GBPUSD,2020-08-26,29.600000000000737,NY,NY
GBPUSD,2020-08-27,86.89999999999864,NY,ASIA
GBPUSD,2020-08-30,46.90000000000083,NY,LONDRES
GBPUSD,2020-08-31,62.40000000000023,LONDRES,ASIA
GBPUSD,2020-09-01,44.599999999999085,ASIA,NY
GBPUSD,2020-09-02,82.1000000000005,ASIA,NY
GBPUSD,2020-09-03,37.199999999999456,LONDRES,NY
GBPUSD,2020-09-06,59.80000000000096,ASIA,NY
GBPUSD,2020-09-07,39.89999999999938,ASIA,NY
GBPUSD,2020-09-08,54.30000000000046,NY,LONDRES
GBPUSD,2020-09-09,58.09999999999871,ASIA,NY
GBPUSD,2020-09-10,36.599999999999966,LONDRES,LONDRES
GBPUSD,2020-09-13,40.800000000000836,NY,ASIA
GBPUSD,2020-09-14,65.3999999999999,LONDRES,ASIA
GBPUSD,2020-09-15,40.40000000000043,NY,ASIA
GBPUSD,2020-09-16,71.10000000000171,NY,NY
GBPUSD,2020-09-17,52.30000000000068,LONDRES,NY
GBPUSD,2020-09-20,37.8999999999996,ASIA,NY
GBPUSD,2020-09-21,43.70000000000207,LONDRES,NY
GBPUSD,2020-09-22,67.99999999999918,NY,LONDRES
GBPUSD,2020-09-23,48.39999999999955,LONDRES,ASIA
GBPUSD,2020-09-24,33.30000000000055,LONDRES,NY
GBPUSD,2020-09-27,33.30000000000055,LONDRES,ASIA
GBPUSD,2020-09-28,45.999999999999375,NY,NY
GBPUSD,2020-09-29,54.100000000001366,NY,LONDRES
GBPUSD,2020-09-30,37.30000000000011,NY,LONDRES
GBPUSD,2020-10-01,51.900000000000276,LONDRES,ASIA
GBPUSD,2020-10-04,41.89999999999916,NY,LONDRES
GBPUSD,2020-10-05,20.000000000000018,LONDRES,LONDRES
GBPUSD,2020-10-06,40.300000000002,LONDRES,NY
GBPUSD,2020-10-07,42.40000000000021,LONDRES,LONDRES
GBPUSD,2020-10-08,26.600000000001067,NY,LONDRES
GBPUSD,2020-10-11,36.89999999999971,NY,LONDRES
GBPUSD,2020-10-12,30.69999999999906,LONDRES,NY
GBPUSD,2020-10-13,50.80000000000195,NY,LONDRES
GBPUSD,2020-10-14,36.399999999998656,ASIA,NY
GBPUSD,2020-10-15,38.10000000000091,LONDRES,LONDRES
GBPUSD,2020-10-18,32.30000000000066,NY,ASIA
GBPUSD,2020-10-19,23.100000000000342,LONDRES,NY
GBPUSD,2020-10-20,53.999999999998494,NY,ASIA
GBPUSD,2020-10-21,25.800000000000267,ASIA,NY
GBPUSD,2020-10-22,31.09999999999946,NY,NY
GBPUSD,2020-10-25,62.100000000000485,LONDRES,ASIA
GBPUSD,2020-10-26,32.79999999999949,NY,LONDRES
GBPUSD,2020-10-27,43.10000000000036,ASIA,LONDRES
GBPUSD,2020-10-28,41.50000000000098,LONDRES,NY
GBPUSD,2020-10-29,40.399999999998215,LONDRES,ASIA
GBPUSD,2020-11-01,46.19999999999846,NY,LONDRES
GBPUSD,2020-11-02,29.09999999999968,NY,ASIA
GBPUSD,2020-11-03,218.4000000000008,ASIA,LONDRES
GBPUSD,2020-11-04,101.40000000000038,NY,ASIA
GBPUSD,2020-11-05,44.99999999999948,NY,NY
GBPUSD,2020-11-08,33.09999999999924,NY,NY
GBPUSD,2020-11-09,41.400000000000325,NY,ASIA
GBPUSD,2020-11-10,35.30000000000033,LONDRES,NY
GBPUSD,2020-11-11,58.89999999999951,ASIA,NY
GBPUSD,2020-11-12,56.89999999999973,NY,ASIA
GBPUSD,2020-11-15,28.500000000000192,LONDRES,LONDRES
GBPUSD,2020-11-16,35.49999999999942,LONDRES,ASIA
GBPUSD,2020-11-17,36.800000000001276,NY,ASIA
GBPUSD,2020-11-18,27.200000000000557,LONDRES,NY
GBPUSD,2020-11-19,40.10000000000069,NY,ASIA
GBPUSD,2020-11-22,33.09999999999924,NY,NY
GBPUSD,2020-11-23,31.69999999999895,LONDRES,NY
GBPUSD,2020-11-24,44.200000000000905,NY,LONDRES
GBPUSD,2020-11-25,33.90000000000004,ASIA,NY
GBPUSD,2020-11-26,27.999999999999137,LONDRES,NY
GBPUSD,2020-11-30,58.80000000000107,NY,LONDRES
GBPUSD,2020-12-01,91.00000000000108,ASIA,NY
GBPUSD,2020-12-02,56.199999999999584,NY,ASIA
GBPUSD,2020-12-03,36.49999999999931,NY,LONDRES
GBPUSD,2020-12-06,71.10000000000171,ASIA,LONDRES
GBPUSD,2020-12-07,37.799999999998946,NY,NY
GBPUSD,2020-12-08,35.00000000000058,NY,NY
GBPUSD,2020-12-09,81.59999999999944,ASIA,LONDRES
GBPUSD,2020-12-10,56.499999999999325,ASIA,NY
GBPUSD,2020-12-13,100.40000000000049,LONDRES,ASIA
GBPUSD,2020-12-14,26.89999999999859,NY,LONDRES
GBPUSD,2020-12-15,57.300000000000125,NY,ASIA
GBPUSD,2020-12-16,85.10000000000016,NY,ASIA
GBPUSD,2020-12-17,53.49999999999966,ASIA,NY
GBPUSD,2020-12-20,147.9000000000008,ASIA,LONDRES
GBPUSD,2020-12-21,77.59999999999988,ASIA,NY
GBPUSD,2020-12-22,72.20000000000005,NY,ASIA
GBPUSD,2020-12-23,78.600000000002,LONDRES,ASIA
GBPUSD,2020-12-27,45.699999999999626,ASIA,NY
GBPUSD,2020-12-28,49.70000000000141,LONDRES,ASIA
GBPUSD,2020-12-29,64.20000000000093,NY,ASIA
GBPUSD,2020-12-30,52.39999999999911,LONDRES,ASIA
GBPUSD,2021-01-03,43.69999999999985,LONDRES,NY
GBPUSD,2021-01-04,51.699999999998965,NY,LONDRES
GBPUSD,2021-01-05,68.50000000000023,LONDRES,NY
GBPUSD,2021-01-06,68.79999999999997,ASIA,NY
GBPUSD,2021-01-07,50.3000000000009,NY,ASIA
GBPUSD,2021-01-10,46.49999999999821,NY,NY
GBPUSD,2021-01-11,63.69999999999987,NY,ASIA
GBPUSD,2021-01-12,33.39999999999898,LONDRES,NY
GBPUSD,2021-01-13,41.90000000000138,NY,ASIA
GBPUSD,2021-01-14,40.19999999999912,ASIA,NY
GBPUSD,2021-01-17,38.10000000000091,ASIA,LONDRES
GBPUSD,2021-01-18,33.49999999999964,NY,ASIA
GBPUSD,2021-01-19,36.70000000000062,LONDRES,NY
GBPUSD,2021-01-20,51.999999999998714,LONDRES,ASIA
GBPUSD,2021-01-21,74.00000000000072,ASIA,NY
GBPUSD,2021-01-24,45.80000000000028,ASIA,NY
GBPUSD,2021-01-25,67.70000000000165,NY,ASIA
GBPUSD,2021-01-26,36.000000000000476,ASIA,NY
GBPUSD,2021-01-27,43.499999999998536,NY,LONDRES
GBPUSD,2021-01-28,34.89999999999993,NY,LONDRES
GBPUSD,2021-01-31,58.6999999999982,LONDRES,NY
GBPUSD,2021-02-01,33.30000000000055,LONDRES,NY
GBPUSD,2021-02-02,38.40000000000065,ASIA,LONDRES
GBPUSD,2021-02-03,66.10000000000005,NY,LONDRES
GBPUSD,2021-02-04,23.699999999999832,NY,ASIA
GBPUSD,2021-02-07,18.400000000000638,NY,LONDRES
GBPUSD,2021-02-08,45.29999999999923,NY,ASIA
GBPUSD,2021-02-09,26.599999999998847,NY,ASIA
GBPUSD,2021-02-10,38.7000000000004,ASIA,NY
GBPUSD,2021-02-11,28.999999999999027,NY,LONDRES
GBPUSD,2021-02-14,44.299999999999336,NY,ASIA
GBPUSD,2021-02-15,40.79999999999861,ASIA,NY
GBPUSD,2021-02-16,36.6999999999984,LONDRES,NY
GBPUSD,2021-02-17,37.4999999999992,NY,ASIA
GBPUSD,2021-02-18,34.19999999999978,NY,ASIA
GBPUSD,2021-02-21,71.89999999999807,NY,ASIA
GBPUSD,2021-02-22,27.399999999999647,NY,NY
GBPUSD,2021-02-23,125.900000000001,ASIA,NY
GBPUSD,2021-02-24,47.999999999999154,NY,NY
GBPUSD,2021-02-25,110.69999999999912,ASIA,LONDRES
GBPUSD,2021-02-28,39.29999999999989,ASIA,NY
GBPUSD,2021-03-01,66.0000000000016,NY,LONDRES
GBPUSD,2021-03-02,51.600000000000534,LONDRES,NY
GBPUSD,2021-03-03,47.399999999999665,NY,LONDRES
GBPUSD,2021-03-04,46.200000000000685,ASIA,NY
GBPUSD,2021-03-07,59.099999999998595,ASIA,ASIA
GBPUSD,2021-03-08,84.29999999999937,NY,ASIA
GBPUSD,2021-03-09,47.099999999999916,NY,ASIA
GBPUSD,2021-03-10,35.89999999999982,NY,ASIA
GBPUSD,2021-03-11,69.39999999999947,ASIA,NY
GBPUSD,2021-03-14,54.09999999999915,ASIA,NY
GBPUSD,2021-03-15,78.89999999999952,NY,LONDRES
GBPUSD,2021-03-16,51.600000000000534,ASIA,NY
GBPUSD,2021-03-17,65.90000000000096,ASIA,NY
GBPUSD,2021-03-18,64.5999999999991,LONDRES,NY
GBPUSD,2021-03-21,44.39999999999999,LONDRES,ASIA
GBPUSD,2021-03-22,40.599999999999525,ASIA,LONDRES
GBPUSD,2021-03-23,68.59999999999866,ASIA,ASIA
GBPUSD,2021-03-24,37.80000000000116,NY,ASIA
GBPUSD,2021-03-25,31.200000000000117,NY,ASIA
GBPUSD,2021-03-28,34.19999999999978,NY,ASIA
GBPUSD,2021-03-29,35.09999999999902,ASIA,NY
GBPUSD,2021-03-30,37.50000000000142,NY,ASIA
GBPUSD,2021-03-31,37.199999999999456,NY,LONDRES
GBPUSD,2021-04-01,20.999999999999908,ASIA,NY
GBPUSD,2021-04-04,30.000000000001137,NY,ASIA
GBPUSD,2021-04-05,37.00000000000036,ASIA,LONDRES
GBPUSD,2021-04-06,67.59999999999877,ASIA,NY
GBPUSD,2021-04-07,38.19999999999934,LONDRES,LONDRES
GBPUSD,2021-04-08,80.70000000000022,ASIA,ASIA
GBPUSD,2021-04-11,45.000000000001705,NY,ASIA
GBPUSD,2021-04-12,30.300000000000882,LONDRES,NY
GBPUSD,2021-04-13,50.00000000000115,LONDRES,ASIA
GBPUSD,2021-04-14,29.700000000001392,LONDRES,LONDRES
GBPUSD,2021-04-15,69.50000000000011,NY,ASIA
GBPUSD,2021-04-18,58.499999999999105,NY,ASIA
GBPUSD,2021-04-19,33.69999999999873,LONDRES,NY
GBPUSD,2021-04-20,33.70000000000095,ASIA,NY
GBPUSD,2021-04-21,24.299999999999322,ASIA,NY
GBPUSD,2021-04-22,30.999999999998806,LONDRES,ASIA
GBPUSD,2021-04-25,49.20000000000035,LONDRES,ASIA
GBPUSD,2021-04-26,27.399999999999647,NY,LONDRES
GBPUSD,2021-04-27,38.69999999999818,NY,LONDRES
GBPUSD,2021-04-28,37.10000000000102,ASIA,LONDRES
GBPUSD,2021-04-29,25.500000000000522,ASIA,NY
GBPUSD,2021-05-02,34.70000000000084,NY,ASIA
GBPUSD,2021-05-03,37.50000000000142,ASIA,NY
GBPUSD,2021-05-04,27.89999999999848,LONDRES,LONDRES
GBPUSD,2021-05-05,28.099999999999792,LONDRES,LONDRES
GBPUSD,2021-05-06,24.399999999999977,NY,ASIA
GBPUSD,2021-05-09,56.59999999999998,NY,ASIA
GBPUSD,2021-05-10,27.800000000000047,NY,LONDRES
GBPUSD,2021-05-11,34.79999999999927,NY,NY
GBPUSD,2021-05-12,42.800000000000615,ASIA,LONDRES
GBPUSD,2021-05-13,35.50000000000164,NY,ASIA
GBPUSD,2021-05-16,35.30000000000033,NY,NY
GBPUSD,2021-05-17,54.30000000000046,LONDRES,ASIA
GBPUSD,2021-05-18,22.400000000000198,ASIA,NY
GBPUSD,2021-05-19,33.49999999999964,NY,ASIA
GBPUSD,2021-05-20,31.600000000000517,LONDRES,NY
GBPUSD,2021-05-23,26.200000000000667,LONDRES,LONDRES
GBPUSD,2021-05-24,50.499999999999986,LONDRES,NY
GBPUSD,2021-05-25,31.399999999999206,LONDRES,NY
GBPUSD,2021-05-26,30.69999999999906,NY,ASIA
GBPUSD,2021-05-27,30.100000000001792,LONDRES,NY
GBPUSD,2021-05-31,37.0999999999988,ASIA,NY
GBPUSD,2021-06-01,21.800000000000708,NY,LONDRES
GBPUSD,2021-06-02,35.09999999999902,LONDRES,NY
GBPUSD,2021-06-03,29.300000000000992,NY,ASIA
GBPUSD,2021-06-06,59.00000000000016,NY,ASIA
GBPUSD,2021-06-07,37.80000000000116,ASIA,NY
GBPUSD,2021-06-08,34.800000000001496,LONDRES,NY
GBPUSD,2021-06-09,23.600000000001398,NY,LONDRES
GBPUSD,2021-06-10,18.000000000000238,ASIA,NY
GBPUSD,2021-06-13,18.199999999999328,NY,LONDRES
GBPUSD,2021-06-14,29.69999999999917,ASIA,LONDRES
GBPUSD,2021-06-15,43.89999999999894,NY,ASIA
GBPUSD,2021-06-16,38.000000000000256,ASIA,NY
GBPUSD,2021-06-17,84.00000000000185,ASIA,NY
GBPUSD,2021-06-20,42.9999999999997,NY,ASIA
GBPUSD,2021-06-21,39.1000000000008,NY,LONDRES
GBPUSD,2021-06-22,39.29999999999989,NY,ASIA
GBPUSD,2021-06-23,25.299999999999212,LONDRES,NY
GBPUSD,2021-06-24,22.500000000000853,ASIA,LONDRES
GBPUSD,2021-06-27,49.300000000001006,LONDRES,ASIA
GBPUSD,2021-06-28,21.999999999999797,ASIA,NY
GBPUSD,2021-06-29,22.599999999999287,LONDRES,NY
GBPUSD,2021-06-30,28.100000000002012,LONDRES,NY
GBPUSD,2021-07-01,26.500000000000412,NY,NY
GBPUSD,2021-07-04,28.600000000000847,LONDRES,ASIA
GBPUSD,2021-07-05,46.99999999999926,ASIA,NY
GBPUSD,2021-07-06,25.699999999999612,NY,NY
GBPUSD,2021-07-07,39.29999999999989,ASIA,NY
GBPUSD,2021-07-08,34.600000000000186,NY,LONDRES
GBPUSD,2021-07-11,28.500000000000192,ASIA,NY
GBPUSD,2021-07-12,31.09999999999946,ASIA,NY
GBPUSD,2021-07-13,51.600000000000534,NY,ASIA
GBPUSD,2021-07-14,45.100000000000136,LONDRES,LONDRES
GBPUSD,2021-07-15,36.09999999999891,LONDRES,NY
GBPUSD,2021-07-18,17.799999999998928,ASIA,NY
GBPUSD,2021-07-19,59.59999999999965,ASIA,NY
GBPUSD,2021-07-20,51.20000000000013,NY,ASIA
GBPUSD,2021-07-21,48.99999999999904,NY,ASIA
GBPUSD,2021-07-22,32.600000000000406,ASIA,LONDRES
GBPUSD,2021-07-25,24.799999999998157,NY,ASIA
GBPUSD,2021-07-26,21.499999999998742,NY,LONDRES
GBPUSD,2021-07-27,26.199999999998447,LONDRES,NY
GBPUSD,2021-07-28,42.10000000000047,NY,ASIA
GBPUSD,2021-07-29,36.79999999999905,LONDRES,NY
GBPUSD,2021-08-01,32.80000000000172,LONDRES,NY
GBPUSD,2021-08-02,17.599999999999838,LONDRES,NY
GBPUSD,2021-08-03,44.200000000000905,NY,NY
GBPUSD,2021-08-04,26.900000000000812,NY,ASIA
GBPUSD,2021-08-05,15.400000000000968,LONDRES,NY
GBPUSD,2021-08-08,34.800000000001496,LONDRES,NY
GBPUSD,2021-08-09,17.300000000000093,LONDRES,NY
GBPUSD,2021-08-10,18.899999999999473,NY,LONDRES
GBPUSD,2021-08-11,16.700000000000603,LONDRES,NY
GBPUSD,2021-08-12,19.199999999999218,NY,LONDRES
GBPUSD,2021-08-15,30.400000000001537,LONDRES,NY
GBPUSD,2021-08-16,44.6000000000013,ASIA,NY
GBPUSD,2021-08-17,27.700000000001612,NY,ASIA
GBPUSD,2021-08-18,58.80000000000107,ASIA,NY
GBPUSD,2021-08-19,27.200000000000557,ASIA,NY
GBPUSD,2021-08-22,41.70000000000007,NY,ASIA
GBPUSD,2021-08-23,37.10000000000102,ASIA,LONDRES
GBPUSD,2021-08-24,23.699999999999832,LONDRES,NY
GBPUSD,2021-08-25,29.999999999998916,ASIA,NY
GBPUSD,2021-08-26,32.49999999999975,NY,ASIA
GBPUSD,2021-08-29,19.200000000001438,ASIA,NY
GBPUSD,2021-08-30,45.29999999999923,NY,NY
GBPUSD,2021-08-31,27.400000000001867,NY,ASIA
GBPUSD,2021-09-01,18.299999999999983,NY,ASIA
GBPUSD,2021-09-02,17.999999999998018,NY,LONDRES
GBPUSD,2021-09-05,21.700000000000053,ASIA,NY
GBPUSD,2021-09-06,35.799999999999166,ASIA,LONDRES
GBPUSD,2021-09-07,34.600000000000186,ASIA,NY
GBPUSD,2021-09-08,24.100000000000232,NY,ASIA
GBPUSD,2021-09-09,29.600000000000737,NY,ASIA
GBPUSD,2021-09-12,41.50000000000098,NY,LONDRES
GBPUSD,2021-09-13,26.100000000000012,NY,ASIA
GBPUSD,2021-09-14,40.10000000000069,NY,ASIA
GBPUSD,2021-09-15,40.599999999999525,ASIA,NY
GBPUSD,2021-09-16,26.299999999999102,LONDRES,NY
GBPUSD,2021-09-19,41.89999999999916,ASIA,NY
GBPUSD,2021-09-20,32.49999999999975,LONDRES,NY
GBPUSD,2021-09-21,33.40000000000121,ASIA,NY
GBPUSD,2021-09-22,44.800000000000395,NY,ASIA
GBPUSD,2021-09-23,23.100000000000342,ASIA,NY
GBPUSD,2021-09-26,25.000000000001688,NY,ASIA
GBPUSD,2021-09-27,31.90000000000026,ASIA,NY
GBPUSD,2021-09-28,24.999999999999467,ASIA,NY
GBPUSD,2021-09-29,34.89999999999993,NY,LONDRES
GBPUSD,2021-09-30,38.399999999998435,NY,LONDRES
GBPUSD,2021-10-03,43.10000000000036,NY,LONDRES
GBPUSD,2021-10-04,28.000000000001357,NY,ASIA
GBPUSD,2021-10-05,34.19999999999978,ASIA,LONDRES
GBPUSD,2021-10-06,32.30000000000066,NY,LONDRES
GBPUSD,2021-10-07,29.90000000000048,NY,LONDRES
GBPUSD,2021-10-10,61.80000000000074,ASIA,NY
GBPUSD,2021-10-11,31.09999999999946,NY,LONDRES
GBPUSD,2021-10-12,42.800000000000615,NY,ASIA
GBPUSD,2021-10-13,30.49999999999997,LONDRES,ASIA
GBPUSD,2021-10-14,32.10000000000157,NY,ASIA
GBPUSD,2021-10-17,45.59999999999897,ASIA,NY
GBPUSD,2021-10-18,52.69999999999886,LONDRES,ASIA
GBPUSD,2021-10-19,34.399999999998876,NY,LONDRES
GBPUSD,2021-10-20,37.30000000000011,ASIA,LONDRES
GBPUSD,2021-10-21,26.600000000001067,LONDRES,NY
GBPUSD,2021-10-24,31.09999999999946,LONDRES,NY
GBPUSD,2021-10-25,24.800000000000377,LONDRES,ASIA
GBPUSD,2021-10-26,20.599999999999508,LONDRES,NY
GBPUSD,2021-10-27,33.39999999999898,NY,ASIA
GBPUSD,2021-10-28,25.199999999998557,ASIA,NY
GBPUSD,2021-10-31,45.20000000000079,NY,LONDRES
GBPUSD,2021-11-01,27.900000000000702,ASIA,NY
GBPUSD,2021-11-02,24.000000000001798,NY,LONDRES
GBPUSD,2021-11-03,42.69999999999996,ASIA,NY
GBPUSD,2021-11-04,24.899999999998812,ASIA,LONDRES
GBPUSD,2021-11-07,24.200000000000887,NY,LONDRES
GBPUSD,2021-11-08,34.30000000000044,LONDRES,NY
GBPUSD,2021-11-09,20.999999999999908,ASIA,NY
GBPUSD,2021-11-10,45.80000000000028,ASIA,LONDRES
GBPUSD,2021-11-11,36.000000000000476,NY,ASIA
GBPUSD,2021-11-14,27.099999999999902,NY,LONDRES
GBPUSD,2021-11-15,55.099999999999035,LONDRES,ASIA
GBPUSD,2021-11-16,77.30000000000014,NY,ASIA
GBPUSD,2021-11-17,30.09999999999957,ASIA,NY
GBPUSD,2021-11-18,28.799999999999937,ASIA,LONDRES
GBPUSD,2021-11-21,21.899999999999142,LONDRES,NY
GBPUSD,2021-11-22,29.50000000000008,ASIA,LONDRES
GBPUSD,2021-11-23,22.699999999999942,ASIA,NY
GBPUSD,2021-11-24,24.399999999999977,LONDRES,LONDRES
GBPUSD,2021-11-25,21.400000000000308,NY,LONDRES
GBPUSD,2021-11-28,22.600000000001508,LONDRES,NY
GBPUSD,2021-11-29,23.599999999999177,LONDRES,NY
GBPUSD,2021-11-30,44.200000000000905,NY,LONDRES
GBPUSD,2021-12-01,34.30000000000044,NY,ASIA
GBPUSD,2021-12-02,31.999999999998696,NY,NY
GBPUSD,2021-12-05,18.099999999998673,LONDRES,ASIA
GBPUSD,2021-12-06,33.40000000000121,ASIA,NY
GBPUSD,2021-12-07,27.900000000000702,ASIA,LONDRES
GBPUSD,2021-12-08,22.900000000001253,NY,LONDRES
GBPUSD,2021-12-09,23.400000000000087,NY,LONDRES
GBPUSD,2021-12-12,39.70000000000029,NY,NY
GBPUSD,2021-12-13,25.900000000000922,LONDRES,ASIA
GBPUSD,2021-12-14,37.00000000000036,LONDRES,NY
GBPUSD,2021-12-15,24.800000000000377,NY,ASIA
GBPUSD,2021-12-16,32.00000000000092,LONDRES,NY
GBPUSD,2021-12-19,33.29999999999833,NY,LONDRES
GBPUSD,2021-12-20,26.300000000001322,LONDRES,ASIA
GBPUSD,2021-12-21,34.800000000001496,NY,ASIA
GBPUSD,2021-12-22,27.900000000000702,NY,ASIA
GBPUSD,2021-12-23,25.399999999999867,LONDRES,NY
GBPUSD,2021-12-26,23.699999999999832,NY,ASIA
GBPUSD,2021-12-27,13.499999999999623,NY,NY
GBPUSD,2021-12-28,21.199999999998997,NY,LONDRES
GBPUSD,2021-12-29,41.10000000000058,NY,LONDRES
GBPUSD,2021-12-30,13.300000000000534,NY,LONDRES
GBPUSD,2022-01-02,34.40000000000109,ASIA,NY
GBPUSD,2022-01-03,29.50000000000008,NY,ASIA
GBPUSD,2022-01-04,19.200000000001438,NY,ASIA
GBPUSD,2022-01-05,61.299999999999685,NY,LONDRES
GBPUSD,2022-01-06,24.500000000000632,NY,LONDRES
GBPUSD,2022-01-09,19.000000000000128,LONDRES,NY
GBPUSD,2022-01-10,22.400000000000198,NY,NY
GBPUSD,2022-01-11,20.000000000000018,NY,LONDRES
GBPUSD,2022-01-12,27.600000000000957,LONDRES,ASIA
GBPUSD,2022-01-13,32.00000000000092,LONDRES,NY
GBPUSD,2022-01-16,22.899999999999032,LONDRES,NY
GBPUSD,2022-01-17,40.09999999999847,ASIA,NY
GBPUSD,2022-01-18,30.09999999999957,NY,ASIA
GBPUSD,2022-01-19,26.999999999999247,NY,LONDRES
GBPUSD,2022-01-20,31.399999999999206,ASIA,NY
GBPUSD,2022-01-23,31.90000000000026,ASIA,NY
GBPUSD,2022-01-24,22.199999999998887,NY,LONDRES
GBPUSD,2022-01-25,24.200000000000887,LONDRES,NY
GBPUSD,2022-01-26,55.400000000001,ASIA,NY
GBPUSD,2022-01-27,36.19999999999956,NY,LONDRES
GBPUSD,2022-01-30,36.30000000000022,NY,LONDRES
GBPUSD,2022-01-31,45.100000000000136,NY,ASIA
GBPUSD,2022-02-01,21.500000000000963,NY,ASIA
GBPUSD,2022-02-02,20.000000000000018,LONDRES,LONDRES
GBPUSD,2022-02-03,34.79999999999927,ASIA,NY
GBPUSD,2022-02-06,28.999999999999027,LONDRES,LONDRES
GBPUSD,2022-02-07,31.399999999999206,LONDRES,ASIA
GBPUSD,2022-02-08,28.999999999999027,LONDRES,NY
GBPUSD,2022-02-09,20.999999999999908,NY,NY
GBPUSD,2022-02-10,41.70000000000007,NY,ASIA
GBPUSD,2022-02-13,44.30000000000156,ASIA,LONDRES
GBPUSD,2022-02-14,18.599999999999728,LONDRES,NY
GBPUSD,2022-02-15,24.099999999998012,NY,ASIA
GBPUSD,2022-02-16,42.40000000000021,NY,ASIA
GBPUSD,2022-02-17,27.099999999999902,LONDRES,NY
GBPUSD,2022-02-20,46.800000000000175,LONDRES,ASIA
GBPUSD,2022-02-21,33.30000000000055,NY,NY
GBPUSD,2022-02-22,25.100000000000122,LONDRES,NY
GBPUSD,2022-02-23,83.89999999999897,ASIA,NY
GBPUSD,2022-02-24,69.79999999999986,ASIA,NY
GBPUSD,2022-02-27,46.30000000000134,NY,ASIA
GBPUSD,2022-02-28,32.2,ASIA,NY
GBPUSD,2022-03-01,67.69999999999942,NY,ASIA
GBPUSD,2022-03-02,40.60000000000174,ASIA,NY
