F,obj,mot,R,neta,rgo,lado,anio
0.382,nivel,SL,-1.0,-1.090219119686945,17.734599999998935,-1,2020
0.382,1:1,SL,-1.0,-1.090219119686945,17.734599999998935,-1,2020
0.5,nivel,SL,-1.0,-1.1079622132253886,14.819999999997613,-1,2020
0.5,1:1,TP,1.0,0.8920377867746114,14.819999999997613,-1,2020
0.618,nivel,SL,-1.0,-1.105381018244083,15.183000000000835,-1,2020
0.618,1:1,SL,-1.0,-1.105381018244083,15.183000000000835,-1,2020
0.382,nivel,TP,0.2540270047806263,0.23222257957253056,73.37960000000088,-1,2020
0.382,1:1,fuera,0.3766768965761815,0.35487247136808575,73.37960000000088,-1,2020
0.382,nivel,SL,-1.0,-1.054484407243705,29.366199999998344,-1,2020
0.382,1:1,SL,-1.0,-1.054484407243705,29.366199999998344,-1,2020
0.5,nivel,TP,0.002037489812564506,-0.06316218418907256,24.53999999999734,-1,2020
0.5,1:1,SL,-1.0,-1.065199674001637,24.53999999999734,-1,2020
0.618,nivel,TP,0.24734957238074168,0.16618815246169427,19.71379999999856,-1,2020
0.618,1:1,SL,-1.0,-1.0811614199190474,19.71379999999856,-1,2020
0.382,nivel,TP,1.5021611756797653,1.425319373739503,20.82199999999812,1,2020
0.382,1:1,TP,1.0,0.9231581980597375,20.82199999999812,1,2020
0.5,nivel,TP,1.9942528735634355,1.9022988505749219,17.399999999998528,1,2020
0.5,1:1,TP,1.0,0.9080459770114865,17.399999999998528,1,2020
0.618,nivel,TP,2.7272857347262365,2.6128201459438554,13.977999999998936,1,2020
0.618,1:1,TP,1.0,0.885534411217619,13.977999999998936,1,2020
0.382,nivel,TP,0.4054190934414027,0.36231634186949685,37.12059999999795,-1,2020
0.382,1:1,TP,1.0,0.9568972484280941,37.12059999999795,-1,2020
0.5,nivel,TP,0.11846901579583288,0.08606723369781821,49.38000000000109,-1,2020
0.5,1:1,TP,1.0,0.9675982179019853,49.38000000000109,-1,2020
0.618,nivel,TP,0.3922850819035513,0.35195091331681033,39.66860000000016,-1,2020
0.618,1:1,TP,1.0,0.959665831413259,39.66860000000016,-1,2020
0.382,nivel,SL,-1.0,-1.046328737136537,34.53579999999956,1,2020
0.382,1:1,SL,-1.0,-1.046328737136537,34.53579999999956,1,2020
0.5,nivel,SL,-1.0,-1.0554400554400565,28.85999999999944,1,2020
0.5,1:1,SL,-1.0,-1.0554400554400565,28.85999999999944,1,2020
0.618,nivel,SL,-1.0,-1.0690125171452993,23.184199999999322,1,2020
0.618,1:1,SL,-1.0,-1.0690125171452993,23.184199999999322,1,2020
0.382,nivel,SL,-1.0,-1.037578621522215,42.577400000001205,1,2020
0.382,1:1,SL,-1.0,-1.037578621522215,42.577400000001205,1,2020
0.5,nivel,TP,0.15879707700959997,0.11382799325468085,35.5799999999995,1,2020
0.5,1:1,SL,-1.0,-1.044969083754919,35.5799999999995,1,2020
0.618,nivel,TP,0.44248598797873423,0.38650787542074444,28.582600000000014,1,2020
0.618,1:1,SL,-1.0,-1.05597811255799,28.582600000000014,1,2020
0.382,1:1,fuera,-0.4880338789336163,-0.5101192333069305,72.44620000000035,-1,2020
0.5,nivel,TP,0.16435414601917386,0.1379253386191078,60.540000000000035,-1,2020
0.5,1:1,fuera,-0.387347208457225,-0.413776015857291,60.540000000000035,-1,2020
