entrada,salida,px_ent,px_sal,lotes,atr,motivo,noches,bruto,coste,neto,peor,capital
2024-09-05 06:29:00,2024-09-05 11:00:00,2506.305,2516.0750000000003,2.2056155395735377,5.719831578947359,tiempo,0,2154.8863821634427,13.233693237441226,2141.6526889260017,-885.9957622466636,128299.1468316234
2024-09-05 12:15:00,2024-09-05 13:12:00,2518.3979999999997,2512.6142,2.2732759281268597,5.643799999999986,stop,0,-1314.817331309945,13.639655568761158,-1328.4569868787062,-1394.2001267201724,126970.68984474469
2024-09-06 12:30:00,2024-09-06 12:30:00,2523.5879999999997,2518.11287368421,2.3799003496687767,5.335126315789478,stop,0,-1303.0255033428311,14.27940209801266,-1317.3049054408439,-3996.5666571987103,125653.38493930384
2024-09-10 23:57:00,2024-09-11 04:00:00,2518.495,2519.145,2.338144924008073,5.374063157894742,tiempo,1,151.979420060546,95.86394188433098,56.11547817621502,-949.2868391472989,125709.50041748006
2024-09-11 06:02:00,2024-09-11 11:00:00,2522.555,2521.505,2.3525059863882705,5.34364210526316,tiempo,0,-247.01312857070423,14.115035918329623,-261.12816448903385,-701.0467839436146,125448.37225299102
2024-09-12 12:41:00,2024-09-12 13:00:00,2529.025,2523.4283368421056,2.2989942502038363,5.456663157894734,stop,0,-1286.6696420326996,13.793965501223017,-1300.4636075339226,-1636.883906145119,124147.9086454571
2024-09-12 18:16:00,2024-09-13 00:00:00,2555.1749999999997,2558.194,2.195630970533628,5.654315789473678,tiempo,1,662.8609900041535,90.02086979187875,572.8401202122747,-544.736043789374,124720.74876566937
2024-09-13 03:31:00,2024-09-13 08:00:00,2568.075,2569.5550000000003,2.3283428574002922,5.35663157894736,tiempo,0,344.59474289535336,13.970057144401753,330.6246857509516,-1187.4548572741407,125051.37345142032
2024-09-13 09:25:00,2024-09-13 10:50:00,2571.028,2565.4722736842104,2.3090415977416523,5.41572631578947,stop,0,-1282.8403168825569,13.854249586449914,-1296.6945664690068,-1279.901757628133,123754.67888495131
2024-09-13 16:05:00,2024-09-13 20:55:00,2583.3979999999997,2577.8162526315787,2.2741717045357657,5.441747368421057,stop,0,-1269.3851927130056,13.645030227214594,-1283.0302229402203,-1337.8952137783604,122471.6486620111
2024-09-16 03:05:00,2024-09-16 07:19:00,2586.105,2580.609010526316,2.2866297490642165,5.35598947368421,stop,0,-1256.7293031069503,13.719778494385299,-1270.4490816013356,-1381.124368434791,121201.19958040975
2024-09-18 18:07:00,2024-09-18 18:12:00,2589.6549999999997,2583.7661684210525,2.108275358496446,5.748831578947379,stop,0,-1241.5278508230201,12.649652150978678,-1254.1775029739988,-2010.6622093980316,119947.02207743576
2024-09-20 06:34:00,2024-09-20 11:00:00,2600.1349999999998,2612.945,1.8633781118841797,6.43707368421054,tiempo,0,2386.9873613237087,11.180268671305079,2375.8070926524038,-533.1124778100509,122322.82917008817
2024-09-20 12:02:00,2024-09-20 13:30:00,2615.458,2608.7559368421053,1.8640910065445315,6.5620631578947535,stop,0,-1249.325565792519,11.18454603926719,-1260.5101118317862,-1363.209753086045,121062.31905825638
2024-09-23 02:36:00,2024-09-23 07:00:00,2625.714,2624.164,1.81293009278848,6.677715789473692,tiempo,0,-281.0041643821649,10.87758055673088,-291.8817449388958,-657.9123306729322,120770.43731331748
