ins,ventana,stop,k,ts,lado,rgo,R,mot,neta
GBPUSD,londres,B,2,2024-11-26 08:05:00,-1,34.10000000000135,-1.0,SL,-1.0527859237536636
GBPUSD,londres,B,2,2024-11-26 11:25:00,1,28.69999999999928,-0.09756097560970138,cierre,-0.16027874564454614
GBPUSD,londres,B,2,2024-11-27 08:25:00,1,14.199999999999768,2.0,TP,1.8732394366197163
GBPUSD,londres,B,2,2024-11-27 09:25:00,1,20.400000000000418,-0.01470588235292837,cierre,-0.10294117647057363
GBPUSD,londres,B,2,2024-11-28 08:05:00,1,59.00000000000016,-0.035593220338990324,cierre,-0.06610169491526142
GBPUSD,londres,B,2,2024-11-29 09:45:00,-1,42.200000000001125,0.3933649289099409,cierre,0.35071090047392306
GBPUSD,londres,B,2,2024-12-02 08:40:00,-1,21.999999999999797,-1.0,SL,-1.0818181818181825
GBPUSD,londres,B,2,2024-12-03 08:05:00,-1,61.59999999999943,-0.41720779220778975,cierre,-0.44642857142856923
GBPUSD,londres,B,2,2024-12-04 08:05:00,1,23.500000000000743,-1.0,SL,-1.0765957446808487
GBPUSD,londres,B,2,2024-12-04 09:35:00,-1,19.599999999999618,2.0,TP,1.9081632653061207
GBPUSD,londres,B,2,2024-12-04 10:05:00,-1,45.09999999999792,-1.0,SL,-1.039911308203993
GBPUSD,londres,B,2,2024-12-04 11:15:00,1,49.600000000000755,-0.07661290322581475,cierre,-0.11290322580645937
GBPUSD,londres,B,2,2024-12-05 08:05:00,1,46.299999999999116,0.08423326133907082,cierre,0.04535637149025798
GBPUSD,londres,B,2,2024-12-06 08:05:00,1,22.200000000001108,0.5945945945945594,cierre,0.5135135135134824
GBPUSD,londres,B,2,2024-12-09 08:05:00,-1,25.899999999998702,-1.0,SL,-1.069498069498073
GBPUSD,londres,B,2,2024-12-09 09:30:00,-1,4.699999999999704,-1.0,SL,-1.3829787234042794
GBPUSD,londres,B,2,2024-12-09 10:25:00,1,8.60000000000083,-1.0,SL,-1.2093023255813753
GBPUSD,londres,B,2,2024-12-09 11:10:00,1,15.099999999999003,-0.31788079470203157,cierre,-0.4370860927152845
GBPUSD,londres,B,2,2024-12-10 08:05:00,-1,25.900000000000922,-0.019305019305059356,cierre,-0.08880308880312639
GBPUSD,londres,B,2,2024-12-11 08:05:00,1,12.400000000001299,-1.0,SL,-1.1451612903225654
GBPUSD,londres,B,2,2024-12-11 08:10:00,-1,12.799999999999478,2.0,TP,1.8593749999999942
GBPUSD,londres,B,2,2024-12-11 11:05:00,-1,22.400000000000198,0.1696428571428766,cierre,0.08928571428573445
GBPUSD,londres,B,2,2024-12-12 08:05:00,1,62.900000000001285,-0.2750397456279768,cierre,-0.3036565977742401
GBPUSD,londres,B,2,2024-12-13 08:30:00,-1,137.4999999999993,-0.12145454545455046,cierre,-0.13454545454545963
GBPUSD,londres,B,2,2024-12-16 08:15:00,-1,10.299999999998644,-1.0,SL,-1.174757281553421
GBPUSD,londres,B,2,2024-12-16 09:35:00,1,13.599999999998058,2.0,TP,1.8676470588235106
GBPUSD,londres,B,2,2024-12-16 11:15:00,-1,20.099999999998452,0.029850746268744104,cierre,-0.059701492537232934
GBPUSD,londres,B,2,2024-12-17 08:05:00,1,44.099999999998026,-0.3106575963718668,cierre,-0.35147392290248086
GBPUSD,londres,B,2,2024-12-18 08:05:00,1,32.30000000000066,-0.3034055727554058,cierre,-0.35913312693497124
GBPUSD,londres,B,2,2024-12-19 08:05:00,-1,91.00000000000108,-0.5560439560439565,cierre,-0.5758241758241761
GBPUSD,londres,B,2,2024-12-20 08:35:00,-1,13.499999999999623,-1.0,SL,-1.133333333333337
GBPUSD,londres,B,2,2024-12-20 09:25:00,1,19.500000000001183,0.36923076923077447,cierre,0.27692307692308776
GBPUSD,londres,B,2,2024-12-23 08:20:00,1,71.90000000000029,-0.015299026425598616,cierre,-0.04033379694020213
GBPUSD,londres,B,2,2024-12-24 08:25:00,1,31.90000000000026,-1.0,SL,-1.0564263322884009
GBPUSD,londres,B,2,2024-12-24 08:50:00,1,4.3999999999999595,-1.0,SL,-1.409090909090913
GBPUSD,londres,B,2,2024-12-24 09:00:00,-1,5.899999999998684,-1.0,SL,-1.3050847457627799
GBPUSD,londres,B,2,2024-12-24 09:35:00,1,8.500000000000174,-1.0,SL,-1.2117647058823486
GBPUSD,londres,B,2,2024-12-24 10:10:00,-1,15.899999999999803,-0.27672955974842856,cierre,-0.3899371069182413
GBPUSD,londres,B,2,2024-12-26 08:05:00,1,9.700000000001374,-1.0,SL,-1.1855670103092522
GBPUSD,londres,B,2,2024-12-26 08:20:00,-1,12.700000000001044,-0.38582677165359147,cierre,-0.5275590551181468
GBPUSD,londres,B,2,2024-12-27 08:05:00,-1,10.799999999999699,-1.0,SL,-1.1666666666666714
GBPUSD,londres,B,2,2024-12-27 09:40:00,-1,14.399999999998858,0.3333333333333847,cierre,0.2083333333333748
GBPUSD,londres,B,2,2024-12-30 09:00:00,1,8.799999999999919,-1.0,SL,-1.2045454545454564
GBPUSD,londres,B,2,2024-12-30 09:15:00,-1,13.199999999999878,-1.0,SL,-1.1363636363636376
GBPUSD,londres,B,2,2024-12-31 08:05:00,-1,45.59999999999897,0.28947368421053016,cierre,0.25000000000000294
GBPUSD,londres,B,2,2025-01-02 08:50:00,1,5.999999999999339,-1.0,SL,-1.3000000000000331
GBPUSD,londres,B,2,2025-01-02 09:00:00,-1,12.600000000000389,2.0,TP,1.8571428571428616
GBPUSD,londres,B,2,2025-01-02 10:05:00,-1,15.899999999999803,0.5911949685534292,cierre,0.4779874213836165
GBPUSD,londres,B,2,2025-01-03 08:05:00,-1,86.30000000000138,0.16570104287367293,cierre,0.14484356894551567
GBPUSD,londres,B,2,2025-01-06 08:05:00,1,38.89999999999949,0.748071979434506,cierre,0.7017994858612406
GBPUSD,londres,B,2,2025-01-07 08:40:00,1,96.70000000000067,-0.01654601861426441,cierre,-0.035160289555319094
GBPUSD,londres,B,2,2025-01-08 08:30:00,-1,90.60000000000068,0.3090507726269197,cierre,0.28918322295804566
GBPUSD,londres,B,2,2025-01-09 08:05:00,-1,144.30000000000163,0.18503118503117946,cierre,0.17255717255716713
GBPUSD,londres,B,2,2025-01-10 08:15:00,1,16.599999999999948,1.048192771084252,cierre,0.9397590361444926
GBPUSD,londres,B,2,2025-01-13 08:05:00,-1,153.49999999999974,0.15895765472312715,cierre,0.14723127035830627
GBPUSD,londres,B,2,2025-01-14 08:55:00,-1,10.700000000001264,-1.0,SL,-1.1682242990654006
GBPUSD,londres,B,2,2025-01-14 09:10:00,1,16.099999999998893,-1.0,SL,-1.1118012422360326
GBPUSD,londres,B,2,2025-01-14 10:40:00,-1,23.999999999999577,0.04166666666666281,cierre,-0.033333333333338516
GBPUSD,londres,B,2,2025-01-15 08:05:00,1,20.000000000000018,-1.0,SL,-1.0899999999999999
GBPUSD,londres,B,2,2025-01-15 08:40:00,1,49.300000000001006,0.32657200811360615,cierre,0.2900608519269943
GBPUSD,londres,B,2,2025-01-16 08:05:00,-1,21.599999999999397,0.15277777777775495,cierre,0.06944444444441929
GBPUSD,londres,B,2,2025-01-17 08:05:00,-1,11.299999999998533,2.0,TP,1.8407079646017492
GBPUSD,londres,B,2,2025-01-17 09:30:00,1,27.900000000000702,0.6057347670250633,cierre,0.5412186379928069
GBPUSD,londres,B,2,2025-01-20 08:05:00,1,14.800000000001479,-1.0,SL,-1.1216216216216095
GBPUSD,londres,B,2,2025-01-20 10:00:00,-1,12.700000000001044,2.0,TP,1.8582677165354446
GBPUSD,londres,B,2,2025-01-20 11:00:00,1,12.400000000001299,0.45967741935475787,cierre,0.3145161290321924
GBPUSD,londres,B,2,2025-01-21 08:05:00,1,99.89999999999942,-0.13213213213213165,cierre,-0.15015015015014976
GBPUSD,londres,B,2,2025-01-22 08:05:00,1,71.99999999999874,0.816666666666696,cierre,0.7916666666666955
GBPUSD,londres,B,2,2025-01-23 08:05:00,-1,64.4,-0.254658385093181,cierre,-0.2826086956521872
GBPUSD,londres,B,2,2025-01-24 09:00:00,-1,7.300000000001194,-1.0,SL,-1.246575342465713
GBPUSD,londres,B,2,2025-01-24 09:50:00,1,31.600000000000517,0.7183544303797332,cierre,0.6613924050632785
GBPUSD,londres,B,2,2025-01-27 09:00:00,-1,23.499999999998522,-1.0,SL,-1.0765957446808558
GBPUSD,londres,B,2,2025-01-27 10:15:00,1,16.40000000000086,2.0,TP,1.89024390243903
GBPUSD,londres,B,2,2025-01-28 08:05:00,-1,33.799999999999386,-0.21005917159763351,cierre,-0.26331360946745697
GBPUSD,londres,B,2,2025-01-29 08:05:00,1,11.000000000001009,-1.0,SL,-1.1636363636363487
GBPUSD,londres,B,2,2025-01-29 10:35:00,1,5.1000000000001044,-1.0,SL,-1.352941176470581
GBPUSD,londres,B,2,2025-01-29 10:55:00,-1,7.500000000000284,2.0,TP,1.7600000000000091
GBPUSD,londres,B,2,2025-01-29 11:15:00,-1,21.899999999999142,-0.22831050228308883,cierre,-0.3105022831050098
GBPUSD,londres,B,2,2025-01-30 08:05:00,1,24.199999999998667,0.2933884297520775,cierre,0.21900826446281724
GBPUSD,londres,B,2,2025-01-31 08:05:00,-1,14.499999999999513,2.0,TP,1.875862068965513
GBPUSD,londres,B,2,2025-01-31 11:00:00,1,18.399999999998418,0.19021739130440357,cierre,0.09239130434787342
GBPUSD,londres,B,2,2025-02-03 08:05:00,-1,134.60000000000028,-0.12630014858841243,cierre,-0.13967310549777348
GBPUSD,londres,B,2,2025-02-04 08:05:00,1,106.60000000000113,0.23921200750469276,cierre,0.22232645403377363
GBPUSD,londres,B,2,2025-02-05 09:10:00,-1,6.399999999999739,-1.0,SL,-1.2812500000000115
GBPUSD,londres,B,2,2025-02-05 10:40:00,-1,14.300000000000423,-1.0,SL,-1.125874125874122
GBPUSD,londres,B,2,2025-02-05 11:20:00,1,19.400000000000528,-0.12886597938148284,cierre,-0.2216494845361195
GBPUSD,londres,B,2,2025-02-06 08:05:00,-1,49.59999999999853,1.1854838709677986,cierre,1.1491935483871525
GBPUSD,londres,B,2,2025-02-07 08:05:00,1,9.699999999999154,2.0,TP,1.8144329896907054
GBPUSD,londres,B,2,2025-02-07 09:05:00,1,26.399999999999757,0.5113636363636268,cierre,0.443181818181808
GBPUSD,londres,B,2,2025-02-10 08:05:00,-1,53.399999999999004,0.06554307116106349,cierre,0.031835205992523534
GBPUSD,londres,B,2,2025-02-11 08:05:00,-1,65.60000000000122,-0.06707317073170546,cierre,-0.09451219512194886
GBPUSD,londres,B,2,2025-02-12 08:05:00,1,85.80000000000031,0.004662004662009307,cierre,-0.016317016317011598
GBPUSD,londres,B,2,2025-02-13 08:45:00,-1,5.20000000000076,2.0,TP,1.6538461538462044
GBPUSD,londres,B,2,2025-02-13 09:55:00,-1,21.100000000000563,-1.0,SL,-1.0853080568720357
GBPUSD,londres,B,2,2025-02-13 11:15:00,1,23.699999999999832,-0.12658227848099962,cierre,-0.20253164556960776
GBPUSD,londres,B,2,2025-02-14 08:05:00,1,77.70000000000054,0.22779922779920397,cierre,0.20463320463318097
GBPUSD,londres,B,2,2025-02-17 08:05:00,1,14.400000000001079,0.19444444444431594,cierre,0.06944444444432529
GBPUSD,londres,B,2,2025-02-18 08:05:00,1,25.999999999999357,-0.6846153846154457,cierre,-0.7538461538462167
GBPUSD,londres,B,2,2025-02-19 08:05:00,1,18.299999999999983,-1.0,SL,-1.098360655737705
GBPUSD,londres,B,2,2025-02-20 08:05:00,-1,12.199999999999989,-1.0,SL,-1.1475409836065575
GBPUSD,londres,B,2,2025-02-20 09:05:00,1,12.499999999999734,0.8000000000001066,cierre,0.6560000000001036
GBPUSD,londres,B,2,2025-02-21 08:05:00,1,75.1999999999997,-0.30851063829785724,cierre,-0.3324468085106233
GBPUSD,londres,B,2,2025-02-24 08:40:00,-1,26.500000000000412,0.2792452830188496,cierre,0.21132075471696388
GBPUSD,londres,B,2,2025-02-25 08:05:00,-1,14.199999999999768,0.31690140845075265,cierre,0.19014084507046888
GBPUSD,londres,B,2,2025-02-26 08:55:00,-1,8.20000000000043,-1.0,SL,-1.2195121951219396
GBPUSD,londres,B,2,2025-02-26 09:45:00,-1,17.300000000000093,0.2543352601156032,cierre,0.15028901734103728
GBPUSD,londres,B,2,2025-02-27 08:05:00,1,13.900000000000023,0.6978417266188027,cierre,0.5683453237411051
GBPUSD,londres,B,2,2025-02-28 08:05:00,-1,98.19999999999939,-0.12423625254582549,cierre,-0.14256619144602928
GBPUSD,londres,B,2,2025-03-03 08:15:00,-1,7.699999999999374,-1.0,SL,-1.2337662337662527
GBPUSD,londres,B,2,2025-03-03 08:45:00,1,7.699999999999374,-1.0,SL,-1.2337662337662527
GBPUSD,londres,B,2,2025-03-03 10:10:00,1,22.600000000001508,1.6017699115042987,cierre,1.522123893805189
GBPUSD,londres,B,2,2025-03-04 08:50:00,1,14.200000000001989,2.0,TP,1.873239436619736
GBPUSD,londres,B,2,2025-03-04 11:05:00,-1,23.199999999998777,0.4956896551724332,cierre,0.41810344827587737
GBPUSD,londres,B,2,2025-03-05 08:05:00,1,97.3999999999986,0.12731006160165786,cierre,0.1088295687885159
GBPUSD,londres,B,2,2025-03-06 08:05:00,1,71.19999999999793,-0.5126404494382074,cierre,-0.5379213483146127
GBPUSD,londres,B,2,2025-03-07 08:05:00,1,26.89999999999859,1.334572490706383,cierre,1.2676579925651155
GBPUSD,londres,B,2,2025-03-10 08:55:00,-1,20.200000000001328,-1.0,SL,-1.0891089108910832
GBPUSD,londres,B,2,2025-03-10 10:00:00,-1,3.900000000001125,-1.0,SL,-1.4615384615383284
GBPUSD,londres,B,2,2025-03-10 10:05:00,1,19.899999999999363,0.47738693467338533,cierre,0.3869346733668498
GBPUSD,londres,B,2,2025-03-11 08:30:00,1,22.899999999999032,0.0043668122271030285,cierre,-0.07423580786023654
GBPUSD,londres,B,2,2025-03-12 08:40:00,1,12.000000000000899,1.7083333333331097,cierre,1.5583333333331209
GBPUSD,londres,B,2,2025-03-13 08:15:00,-1,5.899999999998684,-1.0,SL,-1.3050847457627799
GBPUSD,londres,B,2,2025-03-13 08:25:00,1,12.700000000001044,-1.0,SL,-1.1417322834645554
GBPUSD,londres,B,2,2025-03-13 09:50:00,-1,12.299999999998423,-1.0,SL,-1.146341463414653
GBPUSD,londres,B,2,2025-03-13 10:35:00,-1,9.300000000000974,0.5806451612902456,cierre,0.38709677419349164
GBPUSD,londres,B,2,2025-03-14 08:45:00,1,14.000000000000679,-1.0,SL,-1.1285714285714223
GBPUSD,londres,B,2,2025-03-14 09:30:00,-1,16.80000000000126,-1.0,SL,-1.1071428571428492
GBPUSD,londres,B,2,2025-03-14 10:45:00,1,13.199999999999878,0.0,cierre,-0.13636363636363763
GBPUSD,londres,B,2,2025-03-17 08:15:00,1,13.300000000000534,2.0,TP,1.8646616541353438
GBPUSD,londres,B,2,2025-03-17 11:00:00,1,21.299999999999653,0.004694835680782007,cierre,-0.0798122065727405
GBPUSD,londres,B,2,2025-03-18 08:05:00,1,23.400000000000087,-0.2564102564102272,cierre,-0.33333333333330384
GBPUSD,londres,B,2,2025-03-19 09:10:00,1,8.100000000001994,-1.0,SL,-1.2222222222221675
GBPUSD,londres,B,2,2025-03-19 10:10:00,-1,14.899999999999913,-0.22818791946309325,cierre,-0.34899328859061074
GBPUSD,londres,B,2,2025-03-20 09:05:00,-1,8.500000000000174,2.0,TP,1.7882352941176514
GBPUSD,londres,B,2,2025-03-20 10:00:00,1,9.300000000000974,-1.0,SL,-1.193548387096754
GBPUSD,londres,B,2,2025-03-20 10:45:00,1,11.699999999998933,0.77777777777782,cierre,0.6239316239316521
GBPUSD,londres,B,2,2025-03-21 08:05:00,-1,21.100000000000563,-0.2037914691942744,cierre,-0.28909952606631006
GBPUSD,londres,B,2,2025-03-24 08:05:00,1,9.699999999999154,2.0,TP,1.8144329896907054
GBPUSD,londres,B,2,2025-03-24 10:40:00,-1,10.900000000000354,-1.0,SL,-1.1651376146788937
GBPUSD,londres,B,2,2025-03-24 10:45:00,-1,6.099999999999994,1.7540983606559466,cierre,1.4590163934428315
GBPUSD,londres,B,2,2025-03-25 09:15:00,1,7.300000000001194,2.0,TP,1.753424657534287
GBPUSD,londres,B,2,2025-03-25 11:10:00,-1,4.500000000000615,-1.0,SL,-1.3999999999999453
GBPUSD,londres,B,2,2025-03-26 08:05:00,-1,42.29999999999956,0.08747044917257336,cierre,0.04491725768321121
GBPUSD,londres,B,2,2025-03-27 08:20:00,1,11.599999999998278,2.0,TP,1.8448275862068735
GBPUSD,londres,B,2,2025-03-28 08:05:00,1,40.89999999999927,-0.684596577017106,cierre,-0.728606356968207
GBPUSD,londres,B,2,2025-03-31 08:10:00,1,28.300000000001102,-0.554770318021205,cierre,-0.6183745583038881
GBPUSD,londres,B,2,2025-04-01 08:05:00,-1,31.09999999999946,-0.5016077170418112,cierre,-0.5594855305466353
GBPUSD,londres,B,2,2025-04-02 08:05:00,-1,24.800000000000377,-0.6612903225805802,cierre,-0.7338709677418694
GBPUSD,londres,B,2,2025-04-03 08:30:00,1,175.70000000000084,0.4257256687535512,cierre,0.4154809334092143
GBPUSD,londres,B,2,2025-04-04 08:05:00,-1,92.20000000000006,1.2895878524945714,cierre,1.2700650759219032
GBPUSD,londres,B,2,2025-04-07 08:05:00,-1,75.30000000000037,1.0385126162018459,cierre,1.0146082337317264
GBPUSD,londres,B,2,2025-04-08 08:35:00,-1,106.80000000000022,0.5383895131086057,cierre,0.5215355805243361
GBPUSD,londres,B,2,2025-04-09 08:05:00,1,92.20000000000006,-0.17570498915403207,cierre,-0.19522776572670017
GBPUSD,londres,B,2,2025-04-10 08:05:00,1,40.70000000000018,0.2997542997542981,cierre,0.2555282555282541
GBPUSD,londres,B,2,2025-04-11 08:50:00,1,12.699999999998823,2.0,TP,1.85826771653542
GBPUSD,londres,B,2,2025-04-11 09:35:00,1,43.499999999998536,0.45977011494254455,cierre,0.41839080459771555
GBPUSD,londres,B,2,2025-04-14 08:10:00,1,49.099999999999696,0.967413441955206,cierre,0.9307535641547984
GBPUSD,londres,B,2,2025-04-15 08:05:00,1,39.199999999999235,1.1250000000000284,cierre,1.0790816326530888
GBPUSD,londres,B,2,2025-04-16 08:35:00,-1,7.800000000000029,2.0,TP,1.76923076923077
GBPUSD,londres,B,2,2025-04-16 09:15:00,-1,14.300000000000423,-1.0,SL,-1.125874125874122
GBPUSD,londres,B,2,2025-04-16 09:30:00,1,25.399999999999867,-0.4173228346456955,cierre,-0.4881889763779793
GBPUSD,londres,B,2,2025-04-17 08:05:00,-1,78.00000000000028,-0.43205128205126414,cierre,-0.45512820512818714
GBPUSD,londres,B,2,2025-04-18 08:05:00,1,32.00000000000092,0.13124999999995404,cierre,0.07499999999995566
GBPUSD,londres,B,2,2025-04-21 08:05:00,1,124.6999999999998,0.14755412991179362,cierre,0.13311948676824908
GBPUSD,londres,B,2,2025-04-22 08:15:00,-1,9.300000000000974,2.0,TP,1.806451612903246
GBPUSD,londres,B,2,2025-04-22 09:40:00,-1,20.499999999998852,0.09756097560975081,cierre,0.009756097560965404
GBPUSD,londres,B,2,2025-04-23 09:10:00,-1,8.099999999999774,-1.0,SL,-1.2222222222222285
GBPUSD,londres,B,2,2025-04-23 09:40:00,-1,14.899999999999913,2.0,TP,1.8791946308724825
GBPUSD,londres,B,2,2025-04-23 10:40:00,1,4.799999999998139,2.0,TP,1.6249999999998546
GBPUSD,londres,B,2,2025-04-24 08:05:00,-1,67.29999999999903,-0.5378900445765243,cierre,-0.5646359583952468
GBPUSD,londres,B,2,2025-04-25 09:00:00,1,30.600000000000627,-0.06862745098040496,cierre,-0.12745098039216846
GBPUSD,londres,B,2,2025-04-28 08:50:00,-1,18.100000000000893,-1.0,SL,-1.0994475138121498
GBPUSD,londres,B,2,2025-04-28 10:10:00,1,13.900000000000023,2.0,TP,1.8705035971223023
GBPUSD,londres,B,2,2025-04-29 08:35:00,-1,2.4999999999986144,2.0,TP,1.279999999999601
GBPUSD,londres,B,2,2025-04-29 09:15:00,1,12.899999999997913,-1.0,SL,-1.1395348837209527
GBPUSD,londres,B,2,2025-04-29 10:00:00,1,20.899999999999253,-0.5550239234450198,cierre,-0.6411483253588985
GBPUSD,londres,B,2,2025-04-30 08:55:00,-1,10.699999999999044,2.0,TP,1.8317757009345643
GBPUSD,londres,B,2,2025-04-30 10:05:00,-1,20.700000000000163,0.7439613526569385,cierre,0.6570048309178088
GBPUSD,londres,B,2,2025-05-01 08:05:00,-1,82.19999999999894,-0.40510948905110683,cierre,-0.42700729927008524
GBPUSD,londres,B,2,2025-05-02 08:40:00,-1,12.099999999999334,2.0,TP,1.8512396694214794
GBPUSD,londres,B,2,2025-05-02 10:40:00,-1,6.300000000001305,-1.0,SL,-1.2857142857142265
GBPUSD,londres,B,2,2025-05-02 11:20:00,1,7.500000000000284,0.2666666666666272,cierre,0.02666666666663628
GBPUSD,londres,B,2,2025-05-05 08:30:00,-1,11.300000000000754,-1.0,SL,-1.1592920353982195
GBPUSD,londres,B,2,2025-05-06 08:35:00,1,7.899999999998464,2.0,TP,1.772151898734133
GBPUSD,londres,B,2,2025-05-06 09:05:00,1,22.499999999998632,0.11111111111115497,cierre,0.031111111111150114
GBPUSD,londres,B,2,2025-05-07 08:05:00,1,51.79999999999962,-0.49420849420852053,cierre,-0.5289575289575555
GBPUSD,londres,B,2,2025-05-08 09:10:00,-1,18.400000000000638,-1.0,SL,-1.0978260869565184
GBPUSD,londres,B,2,2025-05-08 10:15:00,-1,17.599999999999838,0.37500000000006306,cierre,0.2727272727273348
GBPUSD,londres,B,2,2025-05-09 08:05:00,-1,42.50000000000087,-0.7552941176470281,cierre,-0.7976470588234978
GBPUSD,londres,B,2,2025-05-12 09:05:00,-1,31.49999999999986,2.0,TP,1.9428571428571426
GBPUSD,londres,B,2,2025-05-12 10:20:00,1,2.60000000000149,2.0,TP,1.3076923076927045
GBPUSD,londres,B,2,2025-05-12 11:20:00,1,33.49999999999964,0.14925373134333503,cierre,0.09552238805975236
GBPUSD,londres,B,2,2025-05-13 08:15:00,-1,9.40000000000163,-1.0,SL,-1.1914893617020945
GBPUSD,londres,B,2,2025-05-13 08:45:00,1,12.900000000000134,1.0542635658914836,cierre,0.9147286821705548
GBPUSD,londres,B,2,2025-05-14 08:25:00,1,96.3999999999987,0.5549792531120371,cierre,0.5363070539419124
GBPUSD,londres,B,2,2025-05-15 08:05:00,-1,80.80000000000086,-0.183168316831672,cierre,-0.20544554455444405
GBPUSD,londres,B,2,2025-05-16 08:15:00,1,42.89999999999905,-0.46620046620047695,cierre,-0.5081585081585198
GBPUSD,londres,B,2,2025-05-19 08:05:00,-1,7.599999999998719,-1.0,SL,-1.236842105263198
GBPUSD,londres,B,2,2025-05-19 08:15:00,1,14.700000000000824,2.0,TP,1.8775510204081702
GBPUSD,londres,B,2,2025-05-19 10:25:00,-1,6.200000000000649,2.0,TP,1.7096774193548692
GBPUSD,londres,B,2,2025-05-19 11:00:00,1,19.499999999998963,0.6769230769231067,cierre,0.5846153846154095
GBPUSD,londres,B,2,2025-05-20 08:25:00,-1,10.000000000001119,-1.0,SL,-1.17999999999998
GBPUSD,londres,B,2,2025-05-20 09:45:00,1,10.500000000002174,-1.0,SL,-1.171428571428536
GBPUSD,londres,B,2,2025-05-20 10:45:00,-1,12.600000000000389,0.0,cierre,-0.14285714285713846
GBPUSD,londres,B,2,2025-05-21 08:05:00,1,54.80000000000151,-0.5766423357664169,cierre,-0.6094890510948832
GBPUSD,londres,B,2,2025-05-22 08:05:00,1,36.70000000000062,-0.9128065395095115,cierre,-0.9618528610353962
GBPUSD,londres,B,2,2025-05-23 08:05:00,1,65.3999999999999,0.5779816513761655,cierre,0.550458715596349
GBPUSD,londres,B,2,2025-05-26 09:25:00,-1,16.299999999997983,0.7975460122700857,cierre,0.6871165644173113
GBPUSD,londres,B,2,2025-05-27 08:20:00,1,17.80000000000115,-1.0,SL,-1.1011235955056113
GBPUSD,londres,B,2,2025-05-27 09:25:00,-1,7.399999999999629,2.0,TP,1.7567567567567446
GBPUSD,londres,B,2,2025-05-27 10:25:00,1,14.300000000000423,0.3286713286712983,cierre,0.20279720279717614
GBPUSD,londres,B,2,2025-05-28 09:40:00,1,10.999999999998789,0.9727272727274948,cierre,0.8090909090911131
GBPUSD,londres,B,2,2025-05-29 08:05:00,-1,83.20000000000104,-0.4435096153846063,cierre,-0.4651442307692214
GBPUSD,londres,B,2,2025-05-30 08:15:00,-1,13.100000000001444,-1.0,SL,-1.1374045801526567
GBPUSD,londres,B,2,2025-05-30 08:40:00,1,15.399999999998748,-1.0,SL,-1.1168831168831264
GBPUSD,londres,B,2,2025-05-30 09:10:00,-1,26.700000000001722,-0.40823970037451873,cierre,-0.47565543071159305
GBPUSD,londres,B,2,2025-06-02 08:20:00,1,46.800000000000175,0.7799145299145123,cierre,0.7414529914529739
GBPUSD,londres,B,2,2025-06-03 08:50:00,1,21.300000000001873,-1.0,SL,-1.0845070422535137
GBPUSD,londres,B,2,2025-06-03 10:05:00,-1,16.499999999999293,-0.2424242424242261,cierre,-0.3515151515151399
GBPUSD,londres,B,2,2025-06-04 08:05:00,-1,9.500000000000064,-1.0,SL,-1.1894736842105251
GBPUSD,londres,B,2,2025-06-04 09:00:00,1,21.900000000001363,0.2191780821917836,cierre,0.13698630136987092
GBPUSD,londres,B,2,2025-06-05 08:05:00,1,24.600000000001288,0.9308943089430014,cierre,0.8577235772356882
GBPUSD,londres,B,2,2025-06-06 08:15:00,-1,16.100000000001113,1.1801242236024108,cierre,1.0683229813663937
GBPUSD,londres,B,2,2025-06-09 08:45:00,1,6.499999999998174,2.0,TP,1.7230769230768452
GBPUSD,londres,B,2,2025-06-09 11:05:00,1,16.199999999999548,-0.3827160493827668,cierre,-0.49382716049388103
GBPUSD,londres,B,2,2025-06-10 08:05:00,-1,53.900000000000055,0.8441558441558532,cierre,0.8107606679035342
GBPUSD,londres,B,2,2025-06-11 08:20:00,-1,12.499999999999734,-1.0,SL,-1.144000000000003
GBPUSD,londres,B,2,2025-06-11 10:35:00,-1,5.9000000000009045,-1.0,SL,-1.305084745762665
GBPUSD,londres,B,2,2025-06-11 10:50:00,-1,6.200000000000649,-1.0,SL,-1.2903225806451308
GBPUSD,londres,B,2,2025-06-11 11:05:00,1,9.300000000000974,0.11827956989251932,cierre,-0.0752688172042346
GBPUSD,londres,B,2,2025-06-12 08:50:00,1,6.699999999999484,-1.0,SL,-1.2686567164179312
GBPUSD,londres,B,2,2025-06-12 09:25:00,-1,25.499999999998302,-1.0,SL,-1.0705882352941223
GBPUSD,londres,B,2,2025-06-13 09:30:00,1,36.70000000000062,-0.26975476839237866,cierre,-0.3188010899182634
GBPUSD,londres,B,2,2025-06-16 08:05:00,1,25.500000000000522,0.49411764705882866,cierre,0.4235294117647125
GBPUSD,londres,B,2,2025-06-17 08:05:00,-1,21.800000000000708,0.651376146788959,cierre,0.5688073394495122
GBPUSD,londres,B,2,2025-06-18 08:45:00,1,20.400000000000418,0.2549019607842369,cierre,0.16666666666659163
GBPUSD,londres,B,2,2025-06-19 08:05:00,-1,75.30000000000037,-0.4023904382469922,cierre,-0.4262948207171116
GBPUSD,londres,B,2,2025-06-20 08:05:00,1,67.89999999999851,0.07216494845362477,cierre,0.045655375552298705
GBPUSD,londres,B,2,2025-06-23 08:05:00,-1,59.39999999999834,1.040404040404082,cierre,1.0101010101010508
GBPUSD,londres,B,2,2025-06-24 08:05:00,1,142.8000000000007,0.2822128851540587,cierre,0.269607843137252
GBPUSD,londres,B,2,2025-06-25 08:05:00,1,38.89999999999949,-0.4318766066837855,cierre,-0.47814910025705093
