ts,R,neta,rgo,lado,hfrac,hbar,gana,fvg,pos,anio
2025-08-11 12:00:00,-1.0,-1.0388806821848993,38.57956999999806,-1,11,14,False,True,0.5399562026213914,2025
2025-08-20 07:00:00,-1.0,-1.0318302387267904,47.125,1,5,9,False,False,0.09049743534944034,2025
2025-08-20 07:30:00,-1.0,-1.04360012638223,34.40357000000222,1,5,9,False,False,0.24744870698867846,2025
2025-09-03 18:00:00,2.4482758620689786,2.3967747240654993,29.125570000000153,1,18,20,True,True,0.1305888702230689,2025
2025-09-09 04:00:00,-1.0,-1.0620357143743393,24.179619999998977,-1,4,6,False,True,0.6637532430095135,2025
2025-10-06 13:30:00,2.4482758620688614,2.4053434279887527,34.93862000000081,-1,13,15,True,True,0.822155332478679,2025
2025-11-12 15:00:00,-1.0,-1.0524942282596017,28.574570000000676,-1,13,16,False,True,1.0026133474576278,2025
2025-11-18 07:00:00,-1.0,-1.0237581646912806,63.13619000000108,1,5,8,False,False,-0.06707652359222172,2025
2025-11-27 13:30:00,2.4482758620689893,2.4009237450978955,31.677569999999832,-1,9,14,True,True,0.9257955938561784,2025
2025-12-01 07:30:00,2.4482758620689036,2.391101270305019,26.235430000000633,-1,7,8,True,False,0.6710586950977854,2025
2025-12-02 16:00:00,-1.0,-1.0485116935820329,30.920379999999568,-1,12,17,False,True,0.6134913241830657,2025
2025-12-23 08:30:00,-1.0,-1.0561474326773537,26.71538000000146,-1,4,9,False,False,0.8739278399118893,2025
