R,neta,rgo,lado,hfrac,hbar,gana,fvg,pos,anio
-1.0,-1.0376148192357175,39.8778999999995,1,20,21,False,True,0.023535335843769146,2020
-1.0,-1.0318165331432825,47.145300000000134,-1,18,18,False,True,0.6649816479483057,2020
-1.0,-1.0319936524593523,46.88429999999971,-1,18,19,False,True,0.6312006857293561,2020
2.44827586206896,2.4347436594864744,110.84670000000006,1,13,15,True,True,0.1939120056309869,2020
2.448275862068977,2.432534622855661,95.29109999999946,1,13,16,True,True,0.1902906282834671,2020
-1.0,-1.0241048270719708,62.22819999999956,-1,15,16,False,True,0.7924083689520448,2020
-1.0,-1.1041985050987815,14.395599999999831,1,1,2,False,True,0.49855196825056325,2020
-1.0,-1.0962488610551433,15.584600000000137,-1,2,3,False,True,0.7508370183196483,2020
-1.0,-1.1019395702227766,14.714599999999336,-1,3,4,False,True,0.9487020933977436,2020
-1.0,-1.0584057564713585,25.68239999999969,-1,13,14,False,True,0.702733227919584,2020
2.4482758620689835,2.3764567313677416,20.885800000000017,-1,9,11,True,True,0.9840924650638322,2020
-1.0,-1.080167603736876,18.710800000000745,1,2,4,False,True,0.19544127747252635,2020
-1.0,-1.0753117908139704,19.917199999999866,1,9,11,False,True,0.47995300337788316,2020
2.448275862069008,2.3360029340658968,13.36030000000028,-1,22,1,True,True,0.5342135978990362,2020
-1.0,-1.082468332160451,18.1887999999999,-1,18,21,False,True,1.0515692428403276,2020
-1.0,-1.1070893124866168,14.006999999999607,-1,14,15,False,True,0.8443209060097544,2020
-1.0,-1.1065817801999411,14.073700000000827,-1,0,2,False,True,0.9543116883116879,2020
-1.0,-1.1125906354615507,13.322599999999511,-1,4,5,False,True,0.5016291951775826,2020
2.44827586206927,2.188224892079121,5.768099999999322,-1,5,7,True,True,0.9574141895920278,2020
-1.0,-1.0244847990206079,61.26250000000073,-1,15,17,False,True,1.0539731104024845,2020
-1.0,-1.0394720222306433,38.0015999999996,-1,16,19,False,True,0.8607508532423216,2020
-1.0,-1.0406125454860509,36.934400000000096,-1,16,19,False,True,0.8488292721644579,2020
2.448275862069033,2.347625661775131,14.90309999999954,1,3,4,True,True,0.09617010036978293,2020
2.44827586206878,2.3402494258393105,13.885490000000573,1,6,6,True,True,0.0651446506550232,2020
-1.0,-1.042613394242079,35.20019999999931,-1,18,21,False,True,0.6982740126767412,2020
2.448275862069046,2.346672699636748,14.763320000000022,-1,0,0,True,True,1.1424176849966081,2020
-1.0,-1.1208282048473066,12.414319999999861,-1,11,13,False,True,0.8315532499237123,2020
2.448275862068928,2.3841799266913055,23.402420000000347,-1,16,17,True,True,0.7056783180561073,2020
-1.0,-1.2104318060660713,7.128199999999197,-1,3,4,False,True,0.8851183960361788,2020
-1.0,-1.0552561083785945,27.146319999999832,-1,22,1,False,True,0.7983641602379384,2020
-1.0,-1.0554278252116793,27.062219999999797,-1,22,1,False,True,0.7338662205285498,2020
-1.0,-1.2428363283147283,6.17699999999968,-1,3,5,False,True,0.6810408444829414,2020
2.448275862068477,2.1323067849088884,4.747300000000905,-1,8,9,True,True,0.6795328392209677,2020
2.448275862068768,2.1533833995201426,5.086600000000544,-1,6,8,True,True,0.8911686902258696,2020
-1.0,-1.2007924609123968,7.470400000000154,-1,1,3,False,True,0.7243516617233203,2020
-1.0,-1.0669568128557076,22.402500000000146,1,8,9,False,True,0.39765120103773294,2021
-1.0,-1.0358423795516842,41.84989999999925,1,16,17,False,True,0.1629508791009631,2021
-1.0,-1.1366194874036812,10.979400000000169,-1,8,9,False,True,0.8289069647937629,2021
-1.0,-1.070392131098306,21.30919999999969,1,21,0,False,True,0.23141556491839751,2021
-1.0,-1.0860205187610732,17.437700000000405,1,12,13,False,True,0.01699885561701123,2021
-1.0,-1.0325497381699063,46.08331999999973,-1,13,15,False,True,0.593458031417924,2021
-1.0,-1.0595831562389524,25.17489999999998,-1,10,14,False,True,0.9930623709770207,2021
-1.0,-1.2015906848976377,7.440819999999803,-1,11,12,False,True,1.0138868288341734,2021
2.448275862068959,2.29699145747395,9.915100000000166,-1,8,12,True,True,0.9896463691376678,2021
2.4482758620692096,2.326772131904684,12.345299999999042,-1,20,22,True,True,0.7111169102296467,2021
-1.0,-1.1070449874400516,14.012800000000425,-1,2,3,False,True,0.9140362481809771,2021
2.4482758620692695,2.2791211170531147,8.867619999999079,-1,1,2,True,True,0.8474304497715063,2021
2.448275862069307,2.270895416489609,8.456399999999121,-1,3,6,True,True,0.8438805806025979,2021
-1.0,-1.125361458873074,11.965400000000955,-1,10,12,False,True,0.8857335468104821,2021
-1.0,-1.133035334184759,11.27520000000004,-1,10,12,False,True,0.87317771972697,2021
-1.0,-1.1109245934613687,13.522699999999531,-1,19,20,False,True,1.1101356743814894,2021
-1.0,-1.207894445060412,7.21520000000055,-1,18,18,False,True,0.8002185891889478,2021
2.4482758620691216,2.3594485601095867,16.88669999999911,-1,7,9,True,True,0.8471094832706341,2021
2.448275862068848,2.35763988756294,16.54972000000089,-1,7,9,True,True,0.8380023757671686,2021
-1.0,-1.2025220749061578,7.406600000000253,-1,19,21,False,True,0.957898521441476,2021
-1.0,-1.1424514952658682,10.529899999999543,-1,19,21,False,True,0.7830982955983563,2021
-1.0,-1.0375356588759326,39.961999999999534,1,16,17,False,True,0.3722536790663539,2021
-1.0,-1.1987860796734642,7.545799999999872,-1,17,20,False,True,0.941936658172552,2021
-1.0,-1.0470775807145138,31.862299999998868,-1,18,19,False,True,0.8353170273128662,2021
-1.0,-1.1294397846121922,11.588400000000547,1,6,8,False,True,0.3027034655161986,2021
-1.0,-1.026969152683161,55.61909999999989,-1,14,15,False,True,0.6628216660493474,2021
2.448275862068884,2.38108420458508,22.32420000000093,-1,21,21,True,True,0.5008770464416974,2021
-1.0,-1.022219226741284,67.50909999999931,1,20,21,False,True,0.3138183512354833,2022
-1.0,-1.0725138622333303,20.685699999999997,1,6,7,False,True,0.3672673540129776,2022
-1.0,-1.0381564628653681,39.31181999999899,1,20,21,False,True,-0.4342927257030616,2022
-1.0,-1.125696568483689,11.933499999999185,-1,1,2,False,True,0.7854837578053727,2022
-1.0,-1.1471944733381758,10.190599999999904,-1,1,2,False,True,0.7876236581772262,2022
-1.0,-1.0362823638685712,41.34239999999954,1,6,8,False,True,0.18848981055399497,2022
-1.0,-1.0395535198677326,37.92330000000038,1,6,8,False,True,0.2121257395565643,2022
-1.0,-1.0420733523654486,35.65201999999954,1,18,19,False,True,-0.03332568748884988,2022
-1.0,-1.0662467505968816,22.642620000000534,1,0,2,False,True,0.0814520904891632,2022
-1.0,-1.0202126369406155,74.21099999999933,1,18,20,False,True,-0.007486887936902732,2022
-1.0,-1.0499653573522354,30.020800000000236,1,20,22,False,True,0.4169293512136925,2022
2.4482758620689378,2.420752481874909,54.4991200000004,-1,18,19,True,True,0.5146218981479245,2022
-1.0,-1.0261130150400521,57.442619999999806,1,18,21,False,True,0.1826941287878791,2022
2.448275862068951,2.4171144902040966,48.13652000000002,-1,18,20,True,True,0.861636979101369,2022
-1.0,-1.0247507598483274,60.604199999999764,1,18,18,False,True,0.412185397841849,2022
-1.0,-1.030235656708385,49.61030000000028,1,15,16,False,True,0.03925955229377784,2022
-1.0,-1.0280484452746783,53.47890000000007,1,14,15,False,True,0.11376985664471112,2022
2.448275862068979,2.3400437257830706,13.859099999999671,-1,11,12,True,True,0.7019840289783496,2022
-1.0,-1.1698100391695248,8.833399999999529,-1,3,5,False,True,0.9140496219331925,2022
2.448275862069041,2.39363961200985,27.45429999999942,1,17,18,True,True,0.027974677901117427,2022
-1.0,-1.110286008381732,13.601000000000568,-1,0,2,False,True,0.6046431217584596,2022
-1.0,-1.0886294344260363,16.924399999999878,1,5,8,False,True,0.41512366916465543,2022
2.4482758620689733,2.4004937485068165,31.392499999999927,1,20,21,True,True,0.1523501520061053,2022
2.4482758620688996,2.39000827399744,25.74330000000009,1,5,8,True,True,0.04604085591879713,2022
-1.0,-1.0323639957020616,46.34779999999955,1,17,19,False,True,0.005535889131580754,2022
-1.0,-1.037102171961146,40.428900000000795,1,12,15,False,True,0.20771247598774797,2022
2.448275862068903,2.380358981464063,22.08582000000024,-1,4,6,True,True,0.8179082779721768,2022
2.4482758620689173,2.413496318005554,43.12880000000041,-1,9,13,True,True,0.8092364386294092,2022
-1.0,-1.071188496698281,21.070819999999003,-1,1,2,False,True,0.9406832665618605,2022
2.4482758620688827,2.402175917388817,32.538000000000466,-1,15,16,True,True,0.5638128800442241,2022
-1.0,-1.0618561802571578,24.249799999999595,-1,18,19,False,True,0.5427290461685877,2022
-1.0,-1.0675338006672326,22.211100000000442,1,16,19,False,True,0.18684284978827315,2022
2.448275862068973,2.4324566315796208,94.82129999999961,-1,11,14,True,True,0.8725026484236275,2022
2.4482758620681064,2.0374407712736584,3.6511000000009517,-1,3,5,True,True,0.7942585159875247,2022
-1.0,-1.057173327804036,26.236010000000533,1,19,19,False,True,-0.08148057509941896,2022
2.448275862068794,2.2204162236061054,6.583000000000538,-1,4,4,True,True,0.7865037379231534,2023
-1.0,-1.1125906354615507,13.322599999999511,-1,11,13,False,True,0.8038944155550497,2023
2.4482758620690617,2.3971701038129254,29.350899999999456,-1,17,20,True,True,1.1060352928892145,2023
-1.0,-1.110168557893578,13.615499999999884,-1,7,9,False,True,0.8406372512298055,2023
2.4482758620690634,2.3950113133902358,28.16131999999925,-1,18,21,True,True,0.654466463102242,2023
-1.0,-1.036065304167562,41.59122000000025,1,10,20,False,True,0.31193652132651417,2023
-1.0,-1.1656232402530873,9.056699999999182,1,1,2,False,True,0.38284011183204353,2023
2.4482758620691305,2.344412131283914,14.441999999999098,-1,7,8,True,True,0.9364129248235197,2023
-1.0,-1.1162340178225434,12.905000000000655,-1,10,13,False,True,0.566498237734318,2023
2.4482758620689835,2.4348511331813834,111.73409999999967,-1,18,18,True,True,0.9595236355665941,2023
-1.0,-1.3369650679546816,4.451499999999214,1,2,3,False,True,0.4866734406753172,2023
-1.0,-1.3594450168939178,4.173099999999977,1,4,6,False,True,0.47347292191436213,2023
-1.0,-1.2248875562218866,6.670000000000073,-1,0,3,False,True,0.7803830212083623,2023
-1.0,-1.1488036189040278,10.080399999998917,-1,11,12,False,True,0.8077124563445868,2023
-1.0,-1.0901903015362442,16.631499999999505,-1,18,19,False,True,0.8496859210705973,2023
-1.0,-1.0564550730528621,26.569800000001123,-1,18,20,False,True,1.0780893865820993,2023
2.448275862069109,2.3643598720450396,17.875019999999495,-1,0,2,True,True,1.0817028460559641,2023
-1.0,-1.2256725040620902,6.6468000000004395,-1,5,7,False,True,0.8619200000000011,2023
-1.0,-1.0376943141896482,39.793799999999464,-1,12,15,False,True,0.7524112744639027,2023
2.448275862069396,2.203021533330465,6.116099999999278,-1,19,1,True,True,0.9386840102400892,2023
2.4482758620690883,2.3747623061693783,20.40439999999944,1,13,14,True,True,0.19935093348891458,2023
2.448275862069015,2.3743419885255106,20.288399999999456,1,13,14,True,True,0.1961056009334908,2023
2.448275862068934,2.42257570409863,58.36540000000059,1,5,5,True,True,0.028642309427154577,2023
2.448275862068916,2.3824606973774367,22.79110000000037,-1,7,9,True,True,0.9865512942729338,2023
2.4482758620690834,2.3138925471014646,11.162099999999555,1,6,7,True,True,0.34359195093080835,2023
2.4482758620692207,2.312765938225788,11.069299999999203,1,6,7,True,True,0.34480330817358784,2023
-1.0,-1.095273785100451,15.74409999999989,-1,10,12,False,True,1.0224093403637144,2023
-1.0,-1.1083228019498115,13.847499999999854,-1,10,12,False,True,1.0117830625201742,2023
-1.0,-1.1045143219459168,14.352100000000064,-1,19,20,False,True,0.8517993805297436,2023
-1.0,-1.1542162729011172,9.726599999999962,1,0,1,False,True,-0.04634439531189671,2023
2.448275862068986,2.198882718717825,6.014600000000428,-1,1,3,True,True,0.9424019576862683,2023
-1.0,-1.1775021891936641,8.450600000000122,1,8,12,False,True,0.480712511642346,2023
-1.0,-1.0539748908807631,27.79069999999956,1,19,21,False,True,0.16090439314745983,2024
2.448275862069092,2.332187932427661,12.92123999999967,-1,20,21,True,True,0.8901193668115907,2024
-1.0,-1.121515148078349,12.344140000001062,-1,20,21,False,True,0.871948911273434,2024
-1.0,-1.115308954970323,13.008529999999155,-1,8,9,False,True,0.6042456524737189,2024
-1.0,-1.1404669308069113,10.678670000001148,1,9,10,False,True,0.26150779722209,2024
2.4482758620691945,2.304209522401103,10.411869999999908,-1,19,21,True,True,0.9600692178671015,2024
-1.0,-1.1560541195686709,9.612049999999726,-1,19,21,False,True,0.9561732960175513,2024
2.4482758620692335,2.3378297185540298,13.581279999998515,-1,17,18,True,True,0.9904033869719399,2024
-1.0,-1.0543446362930846,27.601620000001276,-1,13,14,False,True,1.019842178571529,2024
-1.0,-1.0970652640951761,15.453519999999116,-1,19,21,False,True,1.1050448940608322,2024
-1.0,-1.046485668003698,32.26800999999978,1,16,17,False,True,0.3428777956391822,2024
-1.0,-1.0820601249064568,18.279279999998835,1,7,9,False,True,0.44284750995550987,2024
-1.0,-1.0822454093354084,18.238099999998667,-1,1,3,False,True,0.5257613510520452,2024
2.4482758620694933,2.2626051824405105,8.078819999998814,1,2,5,True,True,0.45222274956494257,2024
2.448275862068975,2.4107763964363604,40.00057000000015,1,13,15,True,True,0.45184899541211443,2024
-1.0,-1.048761395538135,30.762040000001434,1,13,15,False,True,0.4915737225122563,2024
-1.0,-1.0430199179352064,34.86756999999852,-1,15,17,False,True,0.5850241259294395,2024
2.4482758620687046,2.3283942092363916,12.512340000001132,-1,20,21,True,True,1.0544457491495907,2024
-1.0,-1.0307942262057639,48.71042999999918,1,18,19,False,True,0.145429366763569,2024
-1.0,-1.0353063377936218,42.48529000000053,1,18,19,False,True,0.14139682610877463,2024
2.448275862069182,2.383602095947624,23.19332999999824,1,7,10,True,True,0.17162233030797058,2024
-1.0,-1.0776650369090202,19.313709999998537,1,7,10,False,True,0.17628817853109485,2024
-1.0,-1.0412983655483543,36.32104999999865,-1,18,20,False,True,0.9206252760964435,2024
2.448275862068925,2.3786306071394345,21.537720000000263,-1,17,18,True,True,0.8425415919243093,2024
-1.0,-1.0722182261470485,20.770379999998113,-1,18,19,False,True,0.832305940653656,2024
-1.0,-1.0340709543524167,44.02577000000019,-1,13,16,False,True,0.8892126262703913,2024
-1.0,-1.2647631957976473,5.665440000000672,-1,6,7,False,True,0.9049574484218886,2024
-1.0,-1.0280785931052447,53.421480000000884,1,15,17,False,True,0.4341390740153058,2024
-1.0,-1.023928967339034,62.685529999998835,-1,5,6,False,True,0.6355148043437046,2024
-1.0,-1.0292775929602613,51.233720000000176,-1,15,17,False,True,0.9382862216960178,2024
-1.0,-1.0247828976857893,60.5256100000006,-1,14,16,False,True,0.8186678840747812,2024
-1.0,-1.154918347702895,9.682519999998476,-1,10,11,False,True,0.8987682585562659,2024
-1.0,-1.0514555400121721,29.151379999999335,-1,14,18,False,True,0.9338583853434737,2024
-1.0,-1.1424907381020475,10.526999999998225,-1,3,5,False,True,0.5012157947941337,2024
-1.0,-1.1465729772196058,10.23381000000154,-1,10,11,False,True,0.7090523045458623,2024
2.4482758620689906,2.1491367843347264,5.014390000000276,-1,2,3,True,True,0.9584396339387612,2024
-1.0,-1.1282331860646442,11.697439999999915,-1,21,0,False,True,1.0223442623575165,2024
2.448275862069074,2.3718354962560584,19.623139999999694,1,3,6,True,True,0.2626945427117505,2025
-1.0,-1.019450136851163,77.12027999999918,1,16,18,False,True,0.06731734279771687,2025
-1.0,-1.0249580870524762,60.10076000000117,1,16,18,False,True,0.10094692286433446,2025
-1.0,-1.0328267580972126,45.69442999999956,1,11,13,False,True,0.20550375334466509,2025
2.448275862069423,2.2377327028272056,7.1244299999998475,-1,6,7,True,True,0.9017911597303228,2025
-1.0,-1.1036763638625793,14.46809999999823,1,2,3,False,True,0.06270425721889264,2025
-1.0,-1.029644567563823,50.599490000000515,1,17,18,False,True,0.4130142985821993,2025
-1.0,-1.033194161279808,45.18866999999955,-1,8,10,False,True,0.9149351916950202,2025
2.44827586206883,2.3833936017439,23.118800000000192,-1,9,10,True,True,0.7752775951762391,2025
-1.0,-1.0182769513752676,82.07057999999961,1,18,20,False,True,0.2512318910593422,2025
-1.0,-1.079629499863034,18.837240000000747,-1,21,3,False,True,0.5593944128823796,2025
-1.0,-1.0452486094348172,33.15019000000029,-1,19,19,False,True,0.5986126126518121,2025
-1.0,-1.0488992294459394,30.67533000000185,-1,19,20,False,True,0.598223239281905,2025
2.4482758620689618,2.4245188977148615,63.13938000000053,-1,1,1,True,True,0.8369708954954769,2025
-1.0,-1.1224732742903332,12.247569999999541,-1,1,1,False,True,0.5083223161719205,2025
2.4482758620689253,2.388107728235743,24.930140000000392,1,17,18,True,True,0.4024167141521252,2025
2.448275862068647,2.3453750186933435,14.577140000001236,-1,9,11,True,True,0.5293528455284606,2025
-1.0,-1.0376506874639035,39.83990999999878,1,16,17,False,True,0.3496178685052313,2025
-1.0,-1.0393273657114652,38.141380000000936,1,16,17,False,True,0.35932763316914723,2025
2.448275862069038,2.41198687983951,41.334859999999026,-1,15,16,True,True,0.7729213267323068,2025
-1.0,-1.044157713690215,33.96915000000081,1,15,16,False,True,0.1409430359111278,2025
-1.0,-1.0455394281887234,32.938490000000456,1,17,18,False,True,0.04617988106446112,2025
2.4482758620686274,2.3219808115716742,11.87695000000167,-1,21,21,True,True,0.7813901387361732,2025
-1.0,-1.043902473289736,34.16663999999946,-1,21,0,False,True,0.840766554653511,2025
-1.0,-1.0778614471120944,19.26498999999967,-1,19,20,False,True,0.7528175433954897,2025
-1.0,-1.0826660347307562,18.145300000000134,-1,19,20,False,True,0.7398240599082061,2025
2.4482758620687277,2.3429270944386227,14.238420000001497,-1,0,2,True,True,0.8292813239202502,2025
-1.0,-1.0322172421525244,46.55891999999949,-1,16,18,False,True,0.8091055592728323,2025
2.4482758620689324,2.4152020479305385,45.35310000000027,-1,17,17,True,True,0.7501050825401818,2026
2.448275862068994,2.4281606178115944,74.57030999999915,-1,16,17,True,True,0.9276939999912359,2026
-1.0,-1.0465111664008306,32.25031999999919,1,7,10,False,True,0.36868229108497513,2026
-1.0,-1.0168261656298196,89.14687000000049,1,15,17,False,True,0.14325587136711287,2026
-1.0,-1.0058423964481968,256.7439599999998,1,9,10,False,True,0.07516974563154055,2026
2.4482758620690652,2.4122062824071135,41.58628999999928,-1,17,18,True,True,0.985250877134836,2026
-1.0,-1.1089181451094505,13.771810000002006,-1,11,12,False,True,0.8306616153042342,2026
-1.0,-1.1097454709873076,13.667990000001737,-1,11,12,False,True,0.8237520178913529,2026
2.4482758620689573,2.398228316901047,29.97149999999965,-1,10,11,True,True,0.8692902932059049,2026
2.4482758620689618,2.4370919986838793,134.12181000000055,-1,14,16,True,True,0.6718730877810898,2026
2.4482758620689857,2.421400176627025,55.81252999999924,-1,16,18,True,True,0.6295173190508659,2026
-1.0,-1.040949828543068,36.63018999999986,-1,19,20,False,True,0.7235355600402271,2026
