par,dia,opera,rango,lado,objetivo,R,rr,coste,tp_tocado
EURUSD,2020-01-01,LONDRES,ASIA,1,vela,-1.0,1.047619047619098,0.17023809523810499,0
EURUSD,2020-01-01,LONDRES,ASIA,1,medio,-1.0,1.375000000000099,0.17023809523810499,0
EURUSD,2020-01-01,LONDRES,ASIA,1,sesion,-1.0,2.7857142857144557,0.17023809523810499,0
EURUSD,2020-01-01,LONDRES,ASIA,1,2.5R,-1.0,2.5000000000001323,0.17023809523810499,0
EURUSD,2020-01-01,NY,LONDRES,1,vela,0.5407407407408443,0.5407407407408443,0.10592592592592888,1
EURUSD,2020-01-01,NY,LONDRES,1,medio,1.1111111111111842,1.1111111111111842,0.10592592592592888,1
EURUSD,2020-01-01,NY,LONDRES,1,sesion,-1.0,2.2666666666667763,0.10592592592592888,0
EURUSD,2020-01-01,NY,LONDRES,1,2.5R,-1.0,2.5,0.10592592592592888,0
EURUSD,2020-01-02,LONDRES,ASIA,1,vela,0.6444444444441374,0.6444444444441374,0.3177777777777344,1
EURUSD,2020-01-02,LONDRES,ASIA,1,medio,-1.0,1.944444444444088,0.3177777777777344,0
EURUSD,2020-01-02,LONDRES,ASIA,1,sesion,-1.0,4.866666666665812,0.3177777777777344,0
EURUSD,2020-01-02,LONDRES,ASIA,1,2.5R,-1.0,2.499999999999753,0.3177777777777344,0
EURUSD,2020-01-02,NY,LONDRES,-1,vela,0.18518518518516996,0.18518518518516996,0.1324074074074111,1
EURUSD,2020-01-02,NY,LONDRES,-1,medio,-1.0,1.2453703703703398,0.1324074074074111,0
EURUSD,2020-01-02,NY,LONDRES,-1,sesion,-1.0,2.8888888888889803,0.1324074074074111,0
EURUSD,2020-01-02,NY,LONDRES,-1,2.5R,-1.0,2.5,0.1324074074074111,0
EURUSD,2020-01-06,ASIA,NY,1,vela,0.17857142857144273,0.17857142857144273,0.25535714285719124,1
EURUSD,2020-01-06,ASIA,NY,1,medio,-1.0,0.9910714285717649,0.25535714285719124,0
EURUSD,2020-01-06,ASIA,NY,1,sesion,-1.0,2.98214285714353,0.25535714285719124,0
EURUSD,2020-01-06,ASIA,NY,1,2.5R,-1.0,2.499999999999802,0.25535714285719124,0
EURUSD,2020-01-07,NY,LONDRES,1,vela,-1.0,1.4666666666666996,0.3177777777777344,0
EURUSD,2020-01-07,NY,LONDRES,1,medio,-1.0,3.5111111111109357,0.3177777777777344,0
EURUSD,2020-01-07,NY,LONDRES,1,sesion,-1.0,7.888888888887683,0.3177777777777344,0
EURUSD,2020-01-07,NY,LONDRES,1,2.5R,-1.0,2.499999999999753,0.3177777777777344,0
EURUSD,2020-01-08,LONDRES,ASIA,1,vela,1.1136363636360997,1.1136363636360997,0.325000000000003,1
EURUSD,2020-01-08,LONDRES,ASIA,1,medio,1.1931818181815717,1.1931818181815717,0.325000000000003,1
EURUSD,2020-01-08,LONDRES,ASIA,1,sesion,-1.0,2.477272727272326,0.325000000000003,0
EURUSD,2020-01-08,LONDRES,ASIA,1,2.5R,-1.0,2.4999999999997478,0.325000000000003,0
EURUSD,2020-01-08,NY,LONDRES,1,vela,0.4477611940298359,0.4477611940298359,0.21343283582091196,1
EURUSD,2020-01-08,NY,LONDRES,1,medio,1.2985074626868887,1.2985074626868887,0.21343283582091196,1
EURUSD,2020-01-08,NY,LONDRES,1,sesion,1.1044776119403281,2.970149253731808,0.21343283582091196,0
EURUSD,2020-01-08,NY,LONDRES,1,2.5R,1.1044776119403281,2.5,0.21343283582091196,0
EURUSD,2020-01-09,NY,LONDRES,-1,vela,0.3484848484848383,0.3484848484848383,0.21666666666670512,1
EURUSD,2020-01-09,NY,LONDRES,-1,medio,1.5000000000003364,1.5000000000003364,0.21666666666670512,1
EURUSD,2020-01-09,NY,LONDRES,-1,sesion,-1.0,3.333333333333894,0.21666666666670512,0
EURUSD,2020-01-09,NY,LONDRES,-1,2.5R,2.5,2.5,0.21666666666670512,1
EURUSD,2020-01-12,LONDRES,ASIA,-1,medio,0.5909090909089729,0.5909090909089729,0.18571428571430082,1
EURUSD,2020-01-12,LONDRES,ASIA,-1,sesion,1.6233766233767208,1.6233766233767208,0.18571428571430082,1
EURUSD,2020-01-12,LONDRES,ASIA,-1,2.5R,-1.0,2.4999999999998557,0.18571428571430082,0
EURUSD,2020-01-12,NY,LONDRES,-1,vela,-1.0,4.11111111111102,0.5296296296296444,0
EURUSD,2020-01-12,NY,LONDRES,-1,medio,-1.0,4.148148148148301,0.5296296296296444,0
EURUSD,2020-01-12,NY,LONDRES,-1,sesion,-1.0,8.51851851851864,0.5296296296296444,0
EURUSD,2020-01-12,NY,LONDRES,-1,2.5R,-1.0,2.5,0.5296296296296444,0
EURUSD,2020-01-13,NY,LONDRES,1,vela,0.24840764331202084,0.24840764331202084,0.09108280254776657,1
EURUSD,2020-01-13,NY,LONDRES,1,medio,0.7324840764330778,0.7324840764330778,0.09108280254776657,1
EURUSD,2020-01-13,NY,LONDRES,1,sesion,0.3821656050954819,1.515923566878943,0.09108280254776657,0
EURUSD,2020-01-13,NY,LONDRES,1,2.5R,0.3821656050954819,2.5,0.09108280254776657,0
EURUSD,2020-01-14,LONDRES,ASIA,1,vela,0.20430107526870167,0.20430107526870167,0.15376344086019894,1
EURUSD,2020-01-14,LONDRES,ASIA,1,medio,0.4408602150535016,0.4408602150535016,0.15376344086019894,1
EURUSD,2020-01-14,LONDRES,ASIA,1,sesion,0.967741935483663,0.967741935483663,0.15376344086019894,1
EURUSD,2020-01-14,LONDRES,ASIA,1,2.5R,2.4999999999998805,2.4999999999998805,0.15376344086019894,1
EURUSD,2020-01-14,NY,LONDRES,-1,vela,0.13207547169813297,1.3962264150943988,0.13490566037735074,0
EURUSD,2020-01-14,NY,LONDRES,-1,medio,0.13207547169813297,1.5188679245283196,0.13490566037735074,0
EURUSD,2020-01-14,NY,LONDRES,-1,sesion,0.13207547169813297,3.2358490566036293,0.13490566037735074,0
EURUSD,2020-01-14,NY,LONDRES,-1,2.5R,0.13207547169813297,2.500000000000105,0.13490566037735074,0
EURUSD,2020-01-15,LONDRES,ASIA,-1,vela,0.8387096774193895,0.8387096774193895,0.23064516129029844,1
EURUSD,2020-01-15,LONDRES,ASIA,-1,medio,1.0080645161290842,1.0080645161290842,0.23064516129029844,1
EURUSD,2020-01-15,LONDRES,ASIA,-1,sesion,-1.0,2.0967741935482946,0.23064516129029844,0
EURUSD,2020-01-15,LONDRES,ASIA,-1,2.5R,-1.0,2.5,0.23064516129029844,0
EURUSD,2020-01-16,NY,LONDRES,1,vela,-1.0,1.4864864864860972,0.38648648648650585,0
EURUSD,2020-01-16,NY,LONDRES,1,medio,-1.0,4.418918918918684,0.38648648648650585,0
EURUSD,2020-01-16,NY,LONDRES,1,sesion,-1.0,8.972972972973395,0.38648648648650585,0
EURUSD,2020-01-16,NY,LONDRES,1,2.5R,-1.0,2.5000000000003,0.38648648648650585,0
EURUSD,2020-01-19,LONDRES,ASIA,1,vela,-1.0,0.23728813559323308,0.24237288135589505,0
EURUSD,2020-01-19,LONDRES,ASIA,1,medio,-1.0,0.3813559322035716,0.24237288135589505,0
EURUSD,2020-01-19,LONDRES,ASIA,1,sesion,-1.0,1.2203389830507518,0.24237288135589505,0
EURUSD,2020-01-19,LONDRES,ASIA,1,2.5R,-1.0,2.5000000000001883,0.24237288135589505,0
EURUSD,2020-01-19,NY,LONDRES,1,vela,-1.0,2.7500000000002314,0.5958333333332887,0
EURUSD,2020-01-19,NY,LONDRES,1,medio,-1.0,2.833333333333179,0.5958333333332887,0
EURUSD,2020-01-19,NY,LONDRES,1,sesion,-1.0,6.0,0.5958333333332887,0
EURUSD,2020-01-19,NY,LONDRES,1,2.5R,-1.0,2.5000000000004627,0.5958333333332887,0
EURUSD,2020-01-20,LONDRES,ASIA,1,vela,-1.0,1.0000000000007656,0.49310344827602964,0
EURUSD,2020-01-20,LONDRES,ASIA,1,medio,-1.0,1.6206896551728627,0.49310344827602964,0
EURUSD,2020-01-20,LONDRES,ASIA,1,sesion,-1.0,3.448275862070523,0.49310344827602964,0
EURUSD,2020-01-20,LONDRES,ASIA,1,2.5R,-1.0,2.499999999999617,0.49310344827602964,0
EURUSD,2020-01-20,NY,LONDRES,-1,vela,0.6249999999998266,0.6249999999998266,0.17874999999997007,1
EURUSD,2020-01-20,NY,LONDRES,-1,medio,1.5124999999996636,1.5124999999996636,0.17874999999997007,1
EURUSD,2020-01-20,NY,LONDRES,-1,sesion,3.0499999999994865,3.0499999999994865,0.17874999999997007,1
EURUSD,2020-01-20,NY,LONDRES,-1,2.5R,2.5000000000001386,2.5000000000001386,0.17874999999997007,1
EURUSD,2020-01-21,NY,LONDRES,-1,vela,1.0624999999999423,1.0624999999999423,0.29791666666664435,1
EURUSD,2020-01-21,NY,LONDRES,-1,medio,1.8333333333327166,1.8333333333327166,0.29791666666664435,1
EURUSD,2020-01-21,NY,LONDRES,-1,sesion,3.895833333332659,3.895833333332659,0.29791666666664435,1
EURUSD,2020-01-21,NY,LONDRES,-1,2.5R,2.5,2.5,0.29791666666664435,1
EURUSD,2020-01-22,LONDRES,ASIA,1,vela,5.640000000003659,5.640000000003659,0.572000000000317,1
EURUSD,2020-01-22,LONDRES,ASIA,1,medio,3.260000000001847,3.260000000001847,0.572000000000317,1
EURUSD,2020-01-22,LONDRES,ASIA,1,sesion,7.24000000000437,7.24000000000437,0.572000000000317,1
EURUSD,2020-01-22,LONDRES,ASIA,1,2.5R,2.5,2.5,0.572000000000317,1
EURUSD,2020-01-22,NY,LONDRES,-1,vela,0.24161073825512758,0.24161073825512758,0.09597315436241667,1
EURUSD,2020-01-22,NY,LONDRES,-1,medio,0.4630872483220546,0.4630872483220546,0.09597315436241667,1
EURUSD,2020-01-22,NY,LONDRES,-1,sesion,0.9932885906039829,0.9932885906039829,0.09597315436241667,1
EURUSD,2020-01-22,NY,LONDRES,-1,2.5R,2.5,2.5,0.09597315436241667,1
EURUSD,2020-01-22,ASIA,NY,-1,vela,2.030303030301868,2.030303030301868,0.4333333333331187,1
EURUSD,2020-01-22,ASIA,NY,-1,medio,3.666666666664648,3.666666666664648,0.4333333333331187,1
EURUSD,2020-01-22,ASIA,NY,-1,sesion,-1.0,7.969696969692749,0.4333333333331187,0
EURUSD,2020-01-22,ASIA,NY,-1,2.5R,2.5000000000003366,2.5000000000003366,0.4333333333331187,1
EURUSD,2020-01-23,LONDRES,ASIA,-1,vela,0.3333333333333333,0.3333333333333333,0.4766666666667192,1
EURUSD,2020-01-23,LONDRES,ASIA,-1,medio,1.3333333333333333,1.3333333333333333,0.4766666666667192,1
EURUSD,2020-01-23,LONDRES,ASIA,-1,sesion,-1.0,3.50000000000037,0.4766666666667192,0
EURUSD,2020-01-23,LONDRES,ASIA,-1,2.5R,-1.0,2.49999999999963,0.4766666666667192,0
EURUSD,2020-01-23,NY,LONDRES,1,vela,-1.0,1.4509803921567603,0.2803921568627394,0
EURUSD,2020-01-23,NY,LONDRES,1,medio,-1.0,3.098039215686044,0.2803921568627394,0
EURUSD,2020-01-23,NY,LONDRES,1,sesion,-1.0,6.58823529411757,0.2803921568627394,0
EURUSD,2020-01-23,NY,LONDRES,1,2.5R,-1.0,2.4999999999997824,0.2803921568627394,0
EURUSD,2020-01-26,LONDRES,ASIA,-1,vela,0.3888888888890602,0.3888888888890602,0.397222222222315,1
EURUSD,2020-01-26,LONDRES,ASIA,-1,medio,0.8055555555560867,0.8055555555560867,0.397222222222315,1
EURUSD,2020-01-26,LONDRES,ASIA,-1,sesion,2.6111111111121734,2.6111111111121734,0.397222222222315,1
EURUSD,2020-01-26,LONDRES,ASIA,-1,2.5R,2.499999999999692,2.499999999999692,0.397222222222315,1
EURUSD,2020-01-26,NY,LONDRES,1,vela,-1.0,0.4999999999997477,0.325000000000003,0
EURUSD,2020-01-26,NY,LONDRES,1,medio,-1.0,1.7499999999998739,0.325000000000003,0
EURUSD,2020-01-26,NY,LONDRES,1,sesion,-1.0,4.295454545454465,0.325000000000003,0
EURUSD,2020-01-26,NY,LONDRES,1,2.5R,-1.0,2.4999999999997478,0.325000000000003,0
EURUSD,2020-01-27,LONDRES,ASIA,1,vela,-1.0,1.032258064516337,0.4612903225805969,0
EURUSD,2020-01-27,LONDRES,ASIA,1,medio,-1.0,1.2741935483867155,0.4612903225805969,0
EURUSD,2020-01-27,LONDRES,ASIA,1,sesion,-1.0,3.064516129031958,0.4612903225805969,0
EURUSD,2020-01-27,LONDRES,ASIA,1,2.5R,-1.0,2.500000000000358,0.4612903225805969,0
EURUSD,2020-01-28,NY,LONDRES,1,vela,-1.0,1.7352941176472894,0.42058823529410905,0
EURUSD,2020-01-28,NY,LONDRES,1,medio,-1.0,0.9558823529415414,0.42058823529410905,0
EURUSD,2020-01-28,NY,LONDRES,1,sesion,-1.0,2.852941176470934,0.42058823529410905,0
EURUSD,2020-01-28,NY,LONDRES,1,2.5R,-1.0,2.5,0.42058823529410905,0
EURUSD,2020-01-28,ASIA,NY,-1,vela,0.1783783783784757,0.1783783783784757,0.07729729729730117,1
EURUSD,2020-01-28,ASIA,NY,-1,medio,0.26216216216221244,0.26216216216221244,0.07729729729730117,1
EURUSD,2020-01-28,ASIA,NY,-1,sesion,0.6108108108108822,0.6108108108108822,0.07729729729730117,1
EURUSD,2020-01-28,ASIA,NY,-1,2.5R,-0.06486486486481297,2.49999999999994,0.07729729729730117,0
EURUSD,2020-01-29,NY,LONDRES,-1,vela,-1.0,0.5918367346942752,0.2918367346939494,0
EURUSD,2020-01-29,NY,LONDRES,-1,medio,-1.0,1.6326530612251648,0.2918367346939494,0
EURUSD,2020-01-29,NY,LONDRES,-1,sesion,-1.0,3.4285714285725293,0.2918367346939494,0
EURUSD,2020-01-29,NY,LONDRES,-1,2.5R,-1.0,2.5000000000002265,0.2918367346939494,0
EURUSD,2020-01-29,ASIA,NY,-1,vela,-1.0,0.43999999999990524,0.19066666666665946,0
EURUSD,2020-01-29,ASIA,NY,-1,medio,-1.0,1.1533333333331477,0.19066666666665946,0
EURUSD,2020-01-29,ASIA,NY,-1,sesion,-1.0,2.320000000000012,0.19066666666665946,0
EURUSD,2020-01-29,ASIA,NY,-1,2.5R,-1.0,2.5,0.19066666666665946,0
EURUSD,2020-01-30,LONDRES,ASIA,-1,medio,0.7450980392157631,0.7450980392157631,0.2803921568627394,1
EURUSD,2020-01-30,LONDRES,ASIA,-1,sesion,-1.0,2.392156862745047,0.2803921568627394,0
EURUSD,2020-01-30,LONDRES,ASIA,-1,2.5R,-1.0,2.5000000000002176,0.2803921568627394,0
EURUSD,2020-01-30,NY,LONDRES,-1,vela,-1.0,0.35416666666664737,0.29791666666664435,0
EURUSD,2020-01-30,NY,LONDRES,-1,medio,-1.0,2.7395833333330346,0.29791666666664435,0
EURUSD,2020-01-30,NY,LONDRES,-1,sesion,-1.0,5.770833333332774,0.29791666666664435,0
EURUSD,2020-01-30,NY,LONDRES,-1,2.5R,-1.0,2.5,0.29791666666664435,0
EURUSD,2020-02-02,LONDRES,ASIA,1,vela,-1.0,0.2500000000000408,0.10514705882354443,0
EURUSD,2020-02-02,LONDRES,ASIA,1,medio,-1.0,0.5220588235294777,0.10514705882354443,0
EURUSD,2020-02-02,LONDRES,ASIA,1,sesion,-1.0,1.2058823529414118,0.10514705882354443,0
EURUSD,2020-02-02,LONDRES,ASIA,1,2.5R,-1.0,2.4999999999999183,0.10514705882354443,0
EURUSD,2020-02-02,NY,LONDRES,1,vela,0.1481481481481177,0.1481481481481177,0.058847736625516046,1
EURUSD,2020-02-02,NY,LONDRES,1,medio,-0.03292181069962232,0.34567901234566883,0.058847736625516046,0
EURUSD,2020-02-02,NY,LONDRES,1,sesion,-0.03292181069962232,0.7572016460905824,0.058847736625516046,0
EURUSD,2020-02-02,NY,LONDRES,1,2.5R,-0.03292181069962232,2.5,0.058847736625516046,0
EURUSD,2020-02-03,LONDRES,ASIA,1,vela,-1.0,1.3913043478268006,0.6217391304349111,0
EURUSD,2020-02-03,LONDRES,ASIA,1,medio,-1.0,3.1086956521746476,0.6217391304349111,0
EURUSD,2020-02-03,LONDRES,ASIA,1,sesion,-1.0,6.4347826086966595,0.6217391304349111,0
EURUSD,2020-02-03,LONDRES,ASIA,1,2.5R,-1.0,2.5000000000004827,0.6217391304349111,0
EURUSD,2020-02-03,NY,LONDRES,1,vela,-1.0,1.1428571428569918,0.68095238095224,0
EURUSD,2020-02-03,NY,LONDRES,1,medio,-1.0,3.7380952380946337,0.68095238095224,0
EURUSD,2020-02-03,NY,LONDRES,1,sesion,-1.0,8.047619047617236,0.68095238095224,0
EURUSD,2020-02-03,NY,LONDRES,1,2.5R,-1.0,2.5,0.68095238095224,0
EURUSD,2020-02-04,LONDRES,ASIA,-1,vela,0.17777777777743786,0.17777777777743786,0.3177777777777344,1
EURUSD,2020-02-04,LONDRES,ASIA,-1,medio,-1.0,0.788888888889015,0.3177777777777344,0
EURUSD,2020-02-04,LONDRES,ASIA,-1,sesion,-1.0,2.044444444444236,0.3177777777777344,0
EURUSD,2020-02-04,LONDRES,ASIA,-1,2.5R,-1.0,2.500000000000247,0.3177777777777344,0
EURUSD,2020-02-04,NY,LONDRES,1,vela,-1.0,1.7692307692317546,0.5500000000001546,0
EURUSD,2020-02-04,NY,LONDRES,1,medio,-1.0,6.346153846156211,0.5500000000001546,0
EURUSD,2020-02-04,NY,LONDRES,1,sesion,-1.0,12.769230769234317,0.5500000000001546,0
EURUSD,2020-02-04,NY,LONDRES,1,2.5R,-1.0,2.5,0.5500000000001546,0
EURUSD,2020-02-05,LONDRES,ASIA,-1,vela,0.11023622047245471,0.11023622047245471,0.11259842519684114,1
EURUSD,2020-02-05,LONDRES,ASIA,-1,medio,0.10236220472437228,0.10236220472437228,0.11259842519684114,1
EURUSD,2020-02-05,LONDRES,ASIA,-1,sesion,0.5590551181101812,0.5590551181101812,0.11259842519684114,1
EURUSD,2020-02-05,LONDRES,ASIA,-1,2.5R,2.4999999999999125,2.4999999999999125,0.11259842519684114,1
EURUSD,2020-02-05,NY,LONDRES,1,vela,1.1379310344829434,1.1379310344829434,0.49310344827602964,1
EURUSD,2020-02-05,NY,LONDRES,1,medio,-1.0,2.7758620689670352,0.49310344827602964,0
EURUSD,2020-02-05,NY,LONDRES,1,sesion,-1.0,6.206896551726329,0.49310344827602964,0
EURUSD,2020-02-05,NY,LONDRES,1,2.5R,-1.0,2.499999999999617,0.49310344827602964,0
EURUSD,2020-02-06,LONDRES,ASIA,1,vela,-1.0,1.4074074074076206,0.2648148148148222,0
EURUSD,2020-02-06,LONDRES,ASIA,1,medio,-1.0,1.4629629629631304,0.2648148148148222,0
EURUSD,2020-02-06,LONDRES,ASIA,1,sesion,-1.0,3.1481481481483002,0.2648148148148222,0
EURUSD,2020-02-06,LONDRES,ASIA,1,2.5R,-1.0,2.5,0.2648148148148222,0
EURUSD,2020-02-06,NY,LONDRES,-1,vela,0.2499999999997687,0.2499999999997687,0.29791666666664435,1
EURUSD,2020-02-06,NY,LONDRES,-1,medio,-1.0,1.9270833333333237,0.29791666666664435,0
EURUSD,2020-02-06,NY,LONDRES,-1,sesion,-1.0,4.354166666666185,0.29791666666664435,0
EURUSD,2020-02-06,NY,LONDRES,-1,2.5R,-1.0,2.5,0.29791666666664435,0
EURUSD,2020-02-09,LONDRES,ASIA,1,vela,-1.0,0.9615384615390528,0.5500000000001546,0
EURUSD,2020-02-09,LONDRES,ASIA,1,medio,-1.0,1.403846153846351,0.5500000000001546,0
EURUSD,2020-02-09,LONDRES,ASIA,1,sesion,-1.0,3.7692307692317546,0.5500000000001546,0
EURUSD,2020-02-09,LONDRES,ASIA,1,2.5R,-1.0,2.5,0.5500000000001546,0
EURUSD,2020-02-10,LONDRES,ASIA,1,vela,0.09523809523817077,0.09523809523817077,0.34047619047612,1
EURUSD,2020-02-10,LONDRES,ASIA,1,medio,0.3571428571424795,0.3571428571424795,0.34047619047612,1
EURUSD,2020-02-10,LONDRES,ASIA,1,sesion,1.714285714284959,1.714285714284959,0.34047619047612,1
EURUSD,2020-02-10,LONDRES,ASIA,1,2.5R,2.5,2.5,0.34047619047612,1
EURUSD,2020-02-10,NY,LONDRES,1,vela,0.15432098765421862,0.15432098765421862,0.08827160493826197,1
EURUSD,2020-02-10,NY,LONDRES,1,medio,0.3456790123455758,0.3456790123455758,0.08827160493826197,1
EURUSD,2020-02-10,NY,LONDRES,1,sesion,0.8086419753085058,0.8086419753085058,0.08827160493826197,1
EURUSD,2020-02-10,NY,LONDRES,1,2.5R,0.6790123456788635,2.5000000000000684,0.08827160493826197,0
EURUSD,2020-02-11,LONDRES,ASIA,-1,vela,0.2786885245901699,0.2786885245901699,0.23442622950819694,1
EURUSD,2020-02-11,LONDRES,ASIA,-1,medio,1.8032786885243932,1.8032786885243932,0.23442622950819694,1
EURUSD,2020-02-11,LONDRES,ASIA,-1,sesion,3.639344262294903,3.639344262294903,0.23442622950819694,1
EURUSD,2020-02-11,LONDRES,ASIA,-1,2.5R,2.5,2.5,0.23442622950819694,1
EURUSD,2020-02-11,NY,LONDRES,1,vela,0.8437499999997181,0.8437499999997181,0.4468749999998632,1
EURUSD,2020-02-11,NY,LONDRES,1,medio,-1.0,2.1093749999992952,0.4468749999998632,0
EURUSD,2020-02-11,NY,LONDRES,1,sesion,-1.0,4.593749999998157,0.4468749999998632,0
EURUSD,2020-02-11,NY,LONDRES,1,2.5R,-1.0,2.499999999999653,0.4468749999998632,0
EURUSD,2020-02-12,LONDRES,ASIA,-1,vela,0.33684210526325875,0.33684210526325875,0.15052631578947268,1
EURUSD,2020-02-12,LONDRES,ASIA,-1,medio,0.7210526315789917,0.7210526315789917,0.15052631578947268,1
EURUSD,2020-02-12,LONDRES,ASIA,-1,sesion,1.4736842105263772,1.4736842105263772,0.15052631578947268,1
EURUSD,2020-02-12,LONDRES,ASIA,-1,2.5R,2.5,2.5,0.15052631578947268,1
EURUSD,2020-02-12,NY,LONDRES,1,vela,0.7571428571425852,0.7571428571425852,0.204285714285672,1
EURUSD,2020-02-12,NY,LONDRES,1,medio,-1.0,2.3285714285706582,0.204285714285672,0
EURUSD,2020-02-12,NY,LONDRES,1,sesion,-1.0,4.871428571427439,0.204285714285672,0
EURUSD,2020-02-12,NY,LONDRES,1,2.5R,-1.0,2.5,0.204285714285672,0
EURUSD,2020-02-12,ASIA,NY,1,vela,0.186046511627919,0.186046511627919,0.11085271317829343,1
EURUSD,2020-02-12,ASIA,NY,1,medio,-1.0,1.3255813953487292,0.11085271317829343,0
EURUSD,2020-02-12,ASIA,NY,1,sesion,-1.0,2.7596899224805975,0.11085271317829343,0
EURUSD,2020-02-12,ASIA,NY,1,2.5R,-1.0,2.5,0.11085271317829343,0
EURUSD,2020-02-13,NY,LONDRES,-1,vela,0.45217391304335736,0.45217391304335736,0.12434782608695821,1
EURUSD,2020-02-13,NY,LONDRES,-1,medio,0.7347826086954558,0.7347826086954558,0.12434782608695821,1
EURUSD,2020-02-13,NY,LONDRES,-1,sesion,1.513043478260762,1.513043478260762,0.12434782608695821,1
EURUSD,2020-02-13,NY,LONDRES,-1,2.5R,1.7130434782609165,2.5,0.12434782608695821,0
EURUSD,2020-02-13,ASIA,NY,1,vela,1.7500000000003653,1.7500000000003653,0.18815789473687383,1
EURUSD,2020-02-13,ASIA,NY,1,medio,2.217105263158185,2.217105263158185,0.18815789473687383,1
EURUSD,2020-02-13,ASIA,NY,1,sesion,-0.6315789473685748,4.526315789474592,0.18815789473687383,0
EURUSD,2020-02-13,ASIA,NY,1,2.5R,2.500000000000146,2.500000000000146,0.18815789473687383,1
EURUSD,2020-02-16,LONDRES,ASIA,-1,vela,0.24999999999986122,0.24999999999986122,0.35749999999984095,1
EURUSD,2020-02-16,LONDRES,ASIA,-1,medio,0.1499999999998057,0.1499999999998057,0.35749999999984095,1
EURUSD,2020-02-16,LONDRES,ASIA,-1,sesion,-1.0,1.249999999999306,0.35749999999984095,0
EURUSD,2020-02-16,LONDRES,ASIA,-1,2.5R,-1.0,2.4999999999997224,0.35749999999984095,0
EURUSD,2020-02-17,LONDRES,ASIA,1,vela,0.9393939393942045,0.9393939393942045,0.43333333333341023,1
EURUSD,2020-02-17,LONDRES,ASIA,1,medio,1.6818181818187323,1.6818181818187323,0.43333333333341023,1
EURUSD,2020-02-17,LONDRES,ASIA,1,sesion,-1.0,3.8484848484858474,0.43333333333341023,0
EURUSD,2020-02-17,LONDRES,ASIA,1,2.5R,2.5,2.5,0.43333333333341023,1
EURUSD,2020-02-18,LONDRES,ASIA,-1,vela,-1.0,0.6470588235297191,0.42058823529410905,0
EURUSD,2020-02-18,LONDRES,ASIA,-1,medio,-1.0,1.7058823529412148,0.42058823529410905,0
EURUSD,2020-02-18,LONDRES,ASIA,-1,sesion,-1.0,3.647058823529719,0.42058823529410905,0
EURUSD,2020-02-18,LONDRES,ASIA,-1,2.5R,-1.0,2.5,0.42058823529410905,0
EURUSD,2020-02-18,NY,LONDRES,1,vela,-1.0,0.10309278350515227,0.147422680412384,0
EURUSD,2020-02-18,NY,LONDRES,1,medio,-1.0,0.3247422680413327,0.147422680412384,0
EURUSD,2020-02-18,NY,LONDRES,1,sesion,-1.0,1.5257731958763452,0.147422680412384,0
EURUSD,2020-02-18,NY,LONDRES,1,2.5R,-1.0,2.4999999999998854,0.147422680412384,0
EURUSD,2020-02-19,NY,LONDRES,-1,vela,0.08571428571434372,0.08571428571434372,0.08171428571428953,1
EURUSD,2020-02-19,NY,LONDRES,-1,medio,0.4657142857143133,0.4657142857143133,0.08171428571428953,1
EURUSD,2020-02-19,NY,LONDRES,-1,sesion,1.074285714285697,1.074285714285697,0.08171428571428953,1
EURUSD,2020-02-19,NY,LONDRES,-1,2.5R,0.9599999999999899,2.5,0.08171428571428953,0
EURUSD,2020-02-19,ASIA,NY,-1,vela,0.23239436619730203,0.23239436619730203,0.10070422535211432,1
EURUSD,2020-02-19,ASIA,NY,-1,medio,0.6584507042254545,0.6584507042254545,0.10070422535211432,1
EURUSD,2020-02-19,ASIA,NY,-1,sesion,1.3239436619719256,1.3239436619719256,0.10070422535211432,1
EURUSD,2020-02-19,ASIA,NY,-1,2.5R,-1.0,2.5,0.10070422535211432,0
EURUSD,2020-02-20,LONDRES,ASIA,-1,vela,-1.0,0.14678899082572824,0.06559633027522724,0
EURUSD,2020-02-20,LONDRES,ASIA,-1,medio,-1.0,0.24770642201833368,0.06559633027522724,0
EURUSD,2020-02-20,LONDRES,ASIA,-1,sesion,-1.0,0.5091743119265635,0.06559633027522724,0
EURUSD,2020-02-20,LONDRES,ASIA,-1,2.5R,-1.0,2.5,0.06559633027522724,0
EURUSD,2020-02-24,LONDRES,ASIA,1,vela,-1.0,2.066666666667111,0.4766666666667192,0
EURUSD,2020-02-24,LONDRES,ASIA,1,medio,-1.0,3.5166666666671476,0.4766666666667192,0
EURUSD,2020-02-24,LONDRES,ASIA,1,sesion,-1.0,7.266666666667703,0.4766666666667192,0
EURUSD,2020-02-24,LONDRES,ASIA,1,2.5R,-1.0,2.49999999999963,0.4766666666667192,0
EURUSD,2020-02-24,NY,LONDRES,-1,medio,-1.0,3.5487804878046534,0.3487804878048598,0
EURUSD,2020-02-24,NY,LONDRES,-1,sesion,-1.0,7.926829268292208,0.3487804878048598,0
EURUSD,2020-02-24,NY,LONDRES,-1,2.5R,-1.0,2.5,0.3487804878048598,0
EURUSD,2020-02-25,NY,LONDRES,1,vela,-1.0,4.735294117646636,0.42058823529410905,0
EURUSD,2020-02-25,NY,LONDRES,1,medio,-1.0,5.749999999999673,0.42058823529410905,0
EURUSD,2020-02-25,NY,LONDRES,1,sesion,-1.0,11.61764705882299,0.42058823529410905,0
