F,obj,mot,R,neta,rgo,lado,anio
0.5,nivel,TP,0.04745762711867999,-0.054237288135561605,14.749999999999375,-1,2020
0.5,1:2,TP,2.0,1.8983050847457583,14.749999999999375,-1,2020
0.618,nivel,TP,0.05932203389832943,-0.052973588069696494,13.357599999999081,-1,2020
0.618,1:2,TP,2.0,1.887704378031974,13.357599999999081,-1,2020
0.5,nivel,TP,0.04745762711867999,-0.054237288135561605,14.749999999999375,-1,2020
0.5,1:2,TP,2.0,1.8983050847457583,14.749999999999375,-1,2020
0.618,nivel,TP,0.05932203389832943,-0.052973588069696494,13.357599999999081,-1,2020
0.618,1:2,TP,2.0,1.887704378031974,13.357599999999081,-1,2020
0.5,nivel,SL,-1.0,-1.0132158590308369,113.50000000000051,-1,2020
0.5,1:2,SL,-1.0,-1.0132158590308369,113.50000000000051,-1,2020
0.618,nivel,TP,0.001112996373029375,-0.013480487539113961,102.78559999999999,-1,2020
0.618,1:2,SL,-1.0,-1.0145934839121433,102.78559999999999,-1,2020
0.705,nivel,TP,0.08445924583184075,0.06865080201505001,94.88599999999963,-1,2020
0.705,1:2,SL,-1.0,-1.0158084438167907,94.88599999999963,-1,2020
0.79,nivel,TP,0.18047907488986667,0.16327092511013094,87.16799999999978,-1,2020
0.79,1:2,SL,-1.0,-1.0172081497797358,87.16799999999978,-1,2020
0.5,nivel,SL,-1.0,-1.0145985401459854,102.75000000000034,-1,2020
0.5,1:2,SL,-1.0,-1.0145985401459854,102.75000000000034,-1,2020
0.618,nivel,SL,-1.0,-1.0161202960975988,93.05039999999991,-1,2020
0.618,1:2,SL,-1.0,-1.0161202960975988,93.05039999999991,-1,2020
0.705,nivel,TP,0.02271272075343913,0.0052503521577629275,85.89900000000057,-1,2020
0.705,1:2,SL,-1.0,-1.0174623685956763,85.89900000000057,-1,2020
0.79,nivel,TP,0.1132654095701616,0.09425689375507637,78.9119999999997,-1,2020
0.79,1:2,SL,-1.0,-1.0190085158150852,78.9119999999997,-1,2020
0.5,nivel,TP,0.019437340153458427,-0.011253196930940797,48.8749999999996,1,2020
0.5,1:2,TP,2.0,1.9693094629156007,48.8749999999996,1,2020
0.5,nivel,TP,0.019437340153458427,-0.011253196930940797,48.8749999999996,1,2020
0.5,1:2,TP,2.0,1.9693094629156007,48.8749999999996,1,2020
0.5,nivel,TP,0.019437340153458427,-0.011253196930940797,48.8749999999996,1,2020
0.5,1:2,TP,2.0,1.9693094629156007,48.8749999999996,1,2020
0.5,nivel,SL,-1.0,-1.113207547169817,13.249999999999318,-1,2020
0.5,1:2,SL,-1.0,-1.113207547169817,13.249999999999318,-1,2020
0.618,nivel,SL,-1.0,-1.1250083338889298,11.999199999999632,-1,2020
0.618,1:2,SL,-1.0,-1.1250083338889298,11.999199999999632,-1,2020
0.705,nivel,SL,-1.0,-1.1354157262796933,11.076999999998804,-1,2020
0.705,1:2,SL,-1.0,-1.1354157262796933,11.076999999998804,-1,2020
0.79,nivel,SL,-1.0,-1.1474056603773604,10.175999999999874,-1,2020
0.79,1:2,SL,-1.0,-1.1474056603773604,10.175999999999874,-1,2020
0.5,1:2,TP,2.0,1.8974358974359038,14.62500000000091,1,2020
0.618,1:2,TP,2.0,1.8867445863912353,13.244400000000667,1,2020
0.5,1:2,SL,-1.0,-1.1363636363636371,10.999999999999943,1,2020
0.618,1:2,SL,-1.0,-1.15057822036621,9.961599999999748,1,2020
0.705,1:2,SL,-1.0,-1.1631143975641578,9.196000000000026,1,2020
0.79,1:2,SL,-1.0,-1.17755681818182,8.447999999999922,1,2020
0.5,nivel,TP,0.06274509803918203,-0.054901960784349474,12.749999999999773,1,2020
0.5,1:2,TP,2.0,1.8823529411764686,12.749999999999773,1,2020
0.5,nivel,TP,0.9599999999998106,0.7599999999998182,7.500000000000284,1,2020
0.5,1:2,TP,2.0,1.8000000000000076,7.500000000000284,1,2020
0.5,1:2,fuera,0.6710743801653104,0.6214876033058054,30.24999999999949,1,2020
0.5,nivel,fuera,-0.6203389830508973,-0.6711864406780181,29.49999999999875,-1,2020
0.5,1:2,fuera,-0.6203389830508973,-0.6711864406780181,29.49999999999875,-1,2020
0.618,nivel,TP,0.0031742229143143347,-0.052973588069698624,26.715199999998163,-1,2020
0.618,1:2,fuera,-0.5807630113194426,-0.6369108223034556,26.715199999998163,-1,2020
0.705,nivel,TP,0.0866920768793858,0.025869759143596203,24.661999999999296,-1,2020
0.705,1:2,fuera,-0.5458600275728499,-0.6066823453086395,24.661999999999296,-1,2020
0.79,nivel,TP,0.18290960451975555,0.11670197740110917,22.65599999999921,-1,2020
0.79,1:2,fuera,-0.22316384180793672,-0.2893714689265831,22.65599999999921,-1,2020
0.5,nivel,TP,0.5089201877934565,0.45258215962444226,26.624999999999943,1,2020
0.5,1:2,fuera,0.9070422535211364,0.8507042253521222,26.624999999999943,1,2020
0.618,nivel,TP,0.6662104547188832,0.603999734567588,24.11160000000052,1,2020
0.618,1:2,fuera,1.1058328771213461,1.043622156970051,24.11160000000052,1,2020
0.705,nivel,TP,0.8049284542983132,0.7375384684502131,22.258500000000936,1,2020
0.705,1:2,fuera,1.2811510209581962,1.213761035110096,22.258500000000936,1,2020
0.5,nivel,TP,0.6680203045685343,0.6071065989847788,24.62500000000034,1,2020
0.5,1:2,fuera,0.35939086294414224,0.2984771573603867,24.62500000000034,1,2020
0.618,nivel,TP,0.025766353966753724,-0.041497013506474514,22.30040000000031,1,2020
0.618,1:2,fuera,0.5010941507775422,0.4338307833043139,22.30040000000031,1,2020
0.705,nivel,TP,0.11116508391422508,0.038301799723129984,20.586500000000285,1,2020
0.705,1:2,fuera,0.6260656255312707,0.5532023413401755,20.586500000000285,1,2020
0.79,nivel,TP,0.05620769881559849,-0.02310702199658314,18.912000000000262,1,2020
0.79,1:2,fuera,0.7700401861251852,0.6907254653130036,18.912000000000262,1,2020
0.5,nivel,TP,0.6680203045685343,0.6071065989847788,24.62500000000034,1,2020
0.5,1:2,fuera,0.35939086294414224,0.2984771573603867,24.62500000000034,1,2020
0.618,nivel,TP,0.025766353966753724,-0.041497013506474514,22.30040000000031,1,2020
0.618,1:2,fuera,0.5010941507775422,0.4338307833043139,22.30040000000031,1,2020
0.705,nivel,TP,0.11116508391422508,0.038301799723129984,20.586500000000285,1,2020
0.705,1:2,fuera,0.6260656255312707,0.5532023413401755,20.586500000000285,1,2020
0.79,nivel,TP,0.05620769881559849,-0.02310702199658314,18.912000000000262,1,2020
0.79,1:2,fuera,0.7700401861251852,0.6907254653130036,18.912000000000262,1,2020
0.5,nivel,SL,-1.0,-1.109090909090918,13.749999999998863,-1,2020
0.5,1:2,SL,-1.0,-1.109090909090918,13.749999999998863,-1,2020
0.618,nivel,SL,-1.0,-1.120462576292975,12.451999999998975,-1,2020
0.618,1:2,SL,-1.0,-1.120462576292975,12.451999999998975,-1,2020
0.705,nivel,TP,0.0395824271421922,-0.09090909090914215,11.494999999999322,-1,2020
0.705,1:2,SL,-1.0,-1.1304915180513344,11.494999999999322,-1,2020
0.79,nivel,TP,0.13162878787872226,-0.010416666666738378,10.559999999999548,-1,2020
0.79,1:2,SL,-1.0,-1.1420454545454606,10.559999999999548,-1,2020
0.5,nivel,SL,-1.0,-1.2307692307691884,6.500000000001194,-1,2020
0.5,1:2,SL,-1.0,-1.2307692307691884,6.500000000001194,-1,2020
0.618,nivel,SL,-1.0,-1.2548246806197345,5.8863999999999805,-1,2020
0.618,1:2,SL,-1.0,-1.2548246806197345,5.8863999999999805,-1,2020
0.705,nivel,SL,-1.0,-1.2760397497239069,5.434000000001049,-1,2020
0.705,1:2,SL,-1.0,-1.2760397497239069,5.434000000001049,-1,2020
0.79,nivel,SL,-1.0,-1.300480769230768,4.992000000000019,-1,2020
0.79,1:2,SL,-1.0,-1.300480769230768,4.992000000000019,-1,2020
0.5,nivel,fuera,0.13658536585359024,-0.00975609756101467,10.250000000002046,-1,2020
0.5,1:2,fuera,0.13658536585359024,-0.00975609756101467,10.250000000002046,-1,2020
0.618,nivel,fuera,0.2550633456865362,0.09346720675696182,9.282400000000735,-1,2020
0.618,1:2,fuera,0.2550633456865362,0.09346720675696182,9.282400000000735,-1,2020
0.705,nivel,fuera,0.3595518730306626,0.18450227564476482,8.569000000001381,-1,2020
0.705,1:2,fuera,0.3595518730306626,0.18450227564476482,8.569000000001381,-1,2020
0.79,nivel,TP,0.08612804878056238,-0.10442073170723251,7.872000000000412,-1,2020
0.79,1:2,TP,2.0,1.809451219512205,7.872000000000412,-1,2020
0.5,nivel,TP,1.2984615384616622,1.1138461538462712,8.124999999999716,-1,2020
0.5,1:2,TP,2.0,1.815384615384609,8.124999999999716,-1,2020
0.618,nivel,TP,1.5380538189728483,1.334194074477041,7.357999999999265,-1,2020
0.618,1:2,TP,2.0,1.7961402555041928,7.357999999999265,-1,2020
0.705,nivel,TP,0.07103422892891534,-0.14979757085024487,6.792500000000246,-1,2020
0.705,1:2,TP,2.0,1.7791682002208398,6.792500000000246,-1,2020
0.79,nivel,TP,0.16586538461543388,-0.07451923076919428,6.239999999999668,-1,2020
0.79,1:2,TP,2.0,1.759615384615372,6.239999999999668,-1,2020
0.5,nivel,TP,1.2984615384616622,1.1138461538462712,8.124999999999716,-1,2020
0.5,1:2,TP,2.0,1.815384615384609,8.124999999999716,-1,2020
0.618,nivel,TP,1.5380538189728483,1.334194074477041,7.357999999999265,-1,2020
0.618,1:2,TP,2.0,1.7961402555041928,7.357999999999265,-1,2020
0.705,nivel,TP,0.07103422892891534,-0.14979757085024487,6.792500000000246,-1,2020
0.705,1:2,TP,2.0,1.7791682002208398,6.792500000000246,-1,2020
0.79,nivel,TP,0.16586538461543388,-0.07451923076919428,6.239999999999668,-1,2020
0.79,1:2,TP,2.0,1.759615384615372,6.239999999999668,-1,2020
0.5,nivel,SL,-1.0,-1.1411764705882503,10.624999999998863,1,2020
0.5,1:2,SL,-1.0,-1.1411764705882503,10.624999999998863,1,2020
0.618,nivel,SL,-1.0,-1.1558927457908919,9.622000000000241,1,2020
0.618,1:2,SL,-1.0,-1.1558927457908919,9.622000000000241,1,2020
0.705,nivel,SL,-1.0,-1.168871376301717,8.882499999999993,1,2020
0.705,1:2,SL,-1.0,-1.168871376301717,8.882499999999993,1,2020
0.79,nivel,SL,-1.0,-1.183823529411777,8.159999999999457,1,2020
0.79,1:2,SL,-1.0,-1.183823529411777,8.159999999999457,1,2020
0.5,nivel,SL,-1.0,-1.098360655737712,15.24999999999892,1,2020
0.5,1:2,SL,-1.0,-1.098360655737712,15.24999999999892,1,2020
0.618,nivel,SL,-1.0,-1.1086137982969368,13.810399999999845,1,2020
0.618,1:2,SL,-1.0,-1.1086137982969368,13.810399999999845,1,2020
0.705,nivel,SL,-1.0,-1.1176562867675945,12.748999999999455,1,2020
0.705,1:2,SL,-1.0,-1.1176562867675945,12.748999999999455,1,2020
0.79,nivel,SL,-1.0,-1.1280737704918034,11.711999999999989,1,2020
0.79,1:2,SL,-1.0,-1.1280737704918034,11.711999999999989,1,2020
0.5,nivel,SL,-1.0,-1.0641711229946562,23.374999999998636,-1,2020
0.5,1:2,SL,-1.0,-1.0641711229946562,23.374999999998636,-1,2020
0.618,nivel,TP,0.01684586459058,-0.05401447440528473,21.16839999999911,-1,2020
0.618,1:2,SL,-1.0,-1.0708603389958646,21.16839999999911,-1,2020
0.705,nivel,TP,0.10150193178612994,0.024742215285348382,19.5414999999997,-1,2020
0.705,1:2,SL,-1.0,-1.0767597165007816,19.5414999999997,-1,2020
0.79,nivel,TP,0.19903074866303141,0.1154745989304095,17.951999999999657,-1,2020
0.79,1:2,SL,-1.0,-1.0835561497326218,17.951999999999657,-1,2020
0.5,nivel,TP,0.9980582524273405,0.8815533980583925,12.874999999998238,1,2020
0.5,1:2,SL,-1.0,-1.116504854368948,12.874999999998238,1,2020
0.618,nivel,TP,1.2063364094824305,1.0776870561598322,11.659599999998704,1,2020
0.618,1:2,SL,-1.0,-1.1286493533225983,11.659599999998704,1,2020
0.5,nivel,TP,1.5897435897435113,1.435897435897352,9.749999999999659,-1,2020
0.5,1:2,TP,2.0,1.8461538461538407,9.749999999999659,-1,2020
0.618,nivel,TP,1.8596991936217382,1.6898160732085545,8.82959999999855,-1,2020
0.618,1:2,TP,2.0,1.8301168795868163,8.82959999999855,-1,2020
0.705,nivel,TP,2.097779413568897,1.9137529137529108,8.150999999999442,-1,2020
0.705,1:2,TP,2.0,1.8159735001840138,8.150999999999442,-1,2020
0.79,nivel,TP,0.04834401709399423,-0.15197649572653682,7.487999999999317,-1,2020
0.79,1:2,TP,2.0,1.799679487179469,7.487999999999317,-1,2020
0.5,nivel,TP,0.27368421052627956,0.11578947368417242,9.499999999999886,-1,2020
0.5,1:2,TP,2.0,1.842105263157893,9.499999999999886,-1,2020
0.618,nivel,TP,0.4064534126835468,0.23209968383847196,8.6032000000003,-1,2020
0.618,1:2,TP,2.0,1.825646271154925,8.6032000000003,-1,2020
0.5,nivel,TP,0.08941176470591163,0.01882352941179115,21.249999999999147,-1,2020
0.5,1:2,TP,2.0,1.9294117647058795,21.249999999999147,-1,2020
0.5,1:2,fuera,1.47692307692303,1.4109890109889658,22.750000000000625,-1,2020
0.618,1:2,TP,2.0,1.9271929483943615,20.602399999999932,-1,2020
0.5,1:2,TP,2.0,1.9210526315789522,19.000000000001194,-1,2020
0.618,1:2,TP,2.0,1.9128231355774625,17.2064000000006,-1,2020
0.705,nivel,TP,0.08285066733819786,-0.01158398388315822,15.883999999999787,-1,2020
0.705,1:2,TP,2.0,1.905565348778644,15.883999999999787,-1,2020
0.79,nivel,TP,0.17872807017538744,0.0759320175438112,14.592000000000382,-1,2020
0.79,1:2,TP,2.0,1.8972039473684237,14.592000000000382,-1,2020
0.5,nivel,SL,-1.0,-1.0540540540540535,27.75000000000034,-1,2020
0.5,1:2,SL,-1.0,-1.0540540540540535,27.75000000000034,-1,2020
0.5,nivel,SL,-1.0,-1.0952380952380874,15.750000000001307,1,2020
0.5,1:2,SL,-1.0,-1.0952380952380874,15.750000000001307,1,2020
0.618,nivel,SL,-1.0,-1.1051657412081395,14.263200000000609,1,2020
0.618,1:2,SL,-1.0,-1.1051657412081395,14.263200000000609,1,2020
0.705,nivel,SL,-1.0,-1.1139211665527333,13.167000000001394,1,2020
0.705,1:2,SL,-1.0,-1.1139211665527333,13.167000000001394,1,2020
0.79,nivel,SL,-1.0,-1.1240079365079254,12.096000000001084,1,2020
0.79,1:2,SL,-1.0,-1.1240079365079254,12.096000000001084,1,2020
0.5,nivel,SL,-1.0,-1.1249999999999953,12.000000000000455,1,2020
0.5,1:2,SL,-1.0,-1.1249999999999953,12.000000000000455,1,2020
0.618,nivel,SL,-1.0,-1.138030035335691,10.867199999999855,1,2020
0.618,1:2,SL,-1.0,-1.138030035335691,10.867199999999855,1,2020
0.705,nivel,SL,-1.0,-1.1495215311004627,10.032000000001062,1,2020
0.705,1:2,SL,-1.0,-1.1495215311004627,10.032000000001062,1,2020
0.79,nivel,SL,-1.0,-1.1627604166666545,9.21600000000069,1,2020
