R,neta,rgo,lado,gana,fvg,pos,anio
-1.0,-1.3133087281545284,1.5958700000001045,-1,False,True,0.9847750513842037,2020
-1.0,-1.3247575684751731,1.5396099999998114,-1,False,True,0.9971580095917271,2020
-1.0,-1.8345294922725262,0.5991399999998066,-1,False,True,0.9707417481437927,2020
2.448275862068927,2.1436578530522294,1.641399999999976,-1,True,True,0.952423481254074,2020
2.448275862068714,2.066153093665724,1.308480000000145,-1,True,True,0.8461178671655749,2020
2.4482758620701652,1.4920152236701685,0.5228699999997843,-1,True,True,0.936301385444863,2020
2.448275862069844,1.1749095909955611,0.392659999999978,-1,True,True,0.9305230111245066,2020
-1.0,-1.0654296964454653,7.641790000000128,1,False,True,0.4891621591250767,2020
-1.0,-1.1587603988061326,3.149399999999787,-1,False,True,0.6613764435480759,2020
-1.0,-1.1105429204997415,4.523130000000037,1,False,True,0.3988705650886745,2020
-1.0,-1.0548180697899816,9.121079999999893,1,False,True,0.27287827655825336,2020
-1.0,-1.064333504889347,7.7719999999999345,1,False,True,0.15714065563384527,2020
-1.0,-1.0783378586503,6.382610000000113,-1,False,True,0.9487188361157143,2020
2.4482758620689067,2.3699059561127953,6.380000000000109,1,True,True,0.01332106949158149,2020
-1.0,-1.096552496557901,5.178530000000137,1,False,True,0.27634239389604254,2020
-1.0,-1.039618960683729,12.62021999999979,1,False,True,0.40032904148784043,2020
-1.0,-1.0604897004187117,8.265869999999722,1,False,True,0.3826847877920833,2020
-1.0,-1.1835360795225154,2.7242599999999584,-1,False,True,0.9768535566614407,2020
2.4482758620691407,2.305170124101467,3.493919999999889,1,True,True,0.17189326213319842,2020
-1.0,-1.1051688380526061,4.7542600000001585,1,False,True,0.45407312736163663,2020
-1.0,-1.2328028532317816,2.147739999999885,-1,False,True,0.9371140609636177,2020
-1.0,-1.2944727465472692,1.697950000000219,-1,False,True,1.0388081648141385,2020
-1.0,-1.2944727465472692,1.697950000000219,-1,False,True,1.0352585893402062,2020
-1.0,-1.1126004395921225,4.440479999999752,-1,False,True,0.8763362019063814,2020
-1.0,-1.3304212209725352,1.5132199999998193,-1,False,True,0.9454541643083241,2020
-1.0,-1.2652519893898897,1.8850000000002183,-1,False,True,0.5017618178446276,2020
-1.0,-1.0982023085398662,5.091530000000148,-1,False,True,0.6280419662068626,2020
2.4482758620690537,2.3205051542704345,3.9132599999998092,1,True,True,0.014597158872162796,2020
2.4482758620687224,2.2327586206894274,2.3200000000001637,-1,True,True,0.8525537403267436,2020
-1.0,-1.075421606781908,6.62940000000026,-1,False,True,0.5687708789309999,2020
2.448275862068762,2.245436105476482,2.4650000000001455,1,True,True,0.43157545605307024,2020
