i_base,i_ent,k,alcista,entrada,objetivo,stop,nat,sim,rr,ts,riesgo_u,R,coste_R,R_neto,ins,coste,uni
234,235,1,False,17667.699,17268.055,17759.655,0.0,0.0,4.346035060246287,2024-08-09 04:59:00,91.95599999999831,-1.0,0.02174953238505412,-1.021749532385054,GRXEUR,2.0,p
236,237,1,False,17742.555,17614.766,17829.299,0.0,0.0,1.4731739371023065,2024-08-13 04:58:00,86.74399999999878,-1.0,0.023056349718712857,-1.0230563497187128,GRXEUR,2.0,p
393,394,1,True,2452.605,2479.715,2432.015,1.0,1.0,1.3166585721223865,2024-08-16 04:59:00,2059.0000000000146,1.3166585721223865,0.01699854298202999,1.2996600291403564,XAUUSD,35.0,u
397,398,1,True,2501.795,2531.558,2493.698,0.0,,3.6758058540199032,2024-08-22 04:59:00,809.7000000000207,-1.0,0.043225886130664574,-1.0432258861306645,XAUUSD,35.0,u
244,245,1,False,18492.588,18349.766,18552.266,0.0,0.0,2.393210228224813,2024-08-23 04:58:00,59.677999999999884,-1.0,0.033513187439257415,-1.0335131874392574,GRXEUR,2.0,p
402,403,1,True,2515.728,2528.888,2493.515,0.0,0.0,0.5924458650339774,2024-08-29 04:59:00,2221.3000000000193,-1.0,0.015756538963669787,-1.0157565389636698,XAUUSD,35.0,u
251,252,1,True,18929.088,18969.899,18769.255,1.0,0.0,0.2553352561736427,2024-09-03 04:59:00,159.83299999999872,0.2553352561736427,0.012513060506904181,0.24282219566673854,GRXEUR,2.0,p
407,408,1,True,2494.145,2506.165,2471.718,1.0,1.0,0.5359611182949083,2024-09-05 04:59:00,2242.7000000000135,0.5359611182949083,0.015606188968653761,0.5203549293262546,XAUUSD,35.0,u
254,255,1,False,18587.566,18470.999,18680.788,1.0,1.0,1.2504237197227814,2024-09-06 04:59:00,93.22200000000157,1.2504237197227814,0.021454163180364787,1.2289695565424166,GRXEUR,2.0,p
412,413,1,False,2516.888,2500.024,2528.885,0.0,0.0,1.4056847545219315,2024-09-12 04:59:00,1199.7000000000298,-1.0,0.029173960156705116,-1.0291739601567051,XAUUSD,35.0,u
415,416,1,False,2576.728,2563.035,2589.515,1.0,1.0,1.0708532102917352,2024-09-17 04:59:00,1278.6999999999807,1.0708532102917352,0.027371549229686813,1.0434816610620483,XAUUSD,35.0,u
262,263,1,False,18694.099,18596.266,18806.899,0.0,0.0,0.8673138297872003,2024-09-18 04:59:00,112.80000000000291,-1.0,0.017730496453900253,-1.0177304964539002,GRXEUR,2.0,p
266,267,1,True,18898.655,18938.166,18679.766,1.0,1.0,0.18050701497106927,2024-09-24 04:59:00,218.8889999999992,0.18050701497106927,0.00913705119946643,0.17136996377160285,GRXEUR,2.0,p
268,269,1,True,19007.399,19029.877,18841.455,1.0,1.0,0.1354553343296487,2024-09-26 04:59:00,165.9439999999995,0.1354553343296487,0.012052258593260413,0.1234030757363883,GRXEUR,2.0,p
424,425,1,True,2657.955,2685.405,2643.111,0.0,0.0,1.849232012934531,2024-09-27 20:59:00,1484.400000000005,-1.0,0.023578550255995607,-1.0235785502559955,XAUUSD,35.0,u
435,436,1,False,2644.248,2636.025,2666.705,0.0,0.0,0.3661664514405308,2024-10-15 04:59:00,2245.699999999988,-1.0,0.015585340873669763,-1.0155853408736697,XAUUSD,35.0,u
282,283,1,False,19477.499,19362.577,19637.899,0.0,1.0,0.7164713216957458,2024-10-16 04:59:00,160.40000000000146,-1.0,0.01246882793017445,-1.0124688279301743,GRXEUR,2.0,p
286,287,1,True,19526.566,19669.677,19448.699,0.0,0.0,1.8378902487575453,2024-10-22 04:59:00,77.86699999999837,-1.0,0.025684821554702787,-1.0256848215547028,GRXEUR,2.0,p
287,288,1,True,19457.755,19643.699,19368.599,0.0,0.0,2.085602763695028,2024-10-23 04:59:00,89.15600000000268,-1.0,0.022432590066848446,-1.0224325900668485,GRXEUR,2.0,p
292,293,1,False,19406.866,19395.899,19643.799,1.0,1.0,0.04628734705592163,2024-10-30 04:59:00,236.93299999999726,0.04628734705592163,0.008441204897587179,0.03784614215833445,GRXEUR,2.0,p
451,452,1,False,2738.915,2724.695,2749.875,1.0,1.0,1.29744525547443,2024-11-06 05:59:00,1096.0000000000036,1.29744525547443,0.03193430656934296,1.265510948905087,XAUUSD,35.0,u
301,302,1,False,19298.099,19142.266,19545.799,1.0,1.0,0.6291199031085921,2024-11-12 05:59:00,247.70000000000073,0.6291199031085921,0.008074283407347574,0.6210456197012445,GRXEUR,2.0,p
456,457,1,True,2605.605,2675.225,2589.508,0.0,0.0,4.325029508604025,2024-11-13 05:59:00,1609.7000000000207,-1.0,0.02174318195937103,-1.021743181959371,XAUUSD,35.0,u
306,307,1,True,19214.099,19289.288,19087.899,0.0,0.0,0.595792393026972,2024-11-19 05:59:00,126.19999999999709,-1.0,0.015847860538827623,-1.0158478605388277,GRXEUR,2.0,p
307,308,1,True,19107.066,19285.299,18809.255,1.0,1.0,0.5984768863473863,2024-11-20 05:59:00,297.8109999999979,0.5984768863473863,0.006715668662339585,0.5917612176850466,GRXEUR,2.0,p
467,468,1,False,2633.305,2610.668,2658.098,0.0,0.0,0.9130399709595292,2024-11-28 05:59:00,2479.300000000012,-1.0,0.014116887831242621,-1.0141168878312425,XAUUSD,35.0,u
313,314,1,True,19343.688,19384.399,19141.899,1.0,1.0,0.20175034318027033,2024-11-28 05:59:00,201.78899999999703,0.20175034318027033,0.009911343036538312,0.191839000143732,GRXEUR,2.0,p
469,470,1,False,2649.945,2631.755,2666.195,1.0,0.0,1.1193846153846188,2024-11-29 19:43:00,1625.0,1.1193846153846188,0.021538461538461538,1.0978461538461572,XAUUSD,35.0,u
471,472,1,False,2649.598,2622.0,2655.528,0.0,0.0,4.6539629005060235,2024-12-04 05:59:00,592.9999999999836,-1.0,0.05902192242833215,-1.0590219224283322,XAUUSD,35.0,u
478,479,1,True,2688.175,2725.675,2675.055,0.0,0.0,2.858231707316998,2024-12-13 05:59:00,1312.0000000000346,-1.0,0.02667682926829198,-1.026676829268292,XAUUSD,35.0,u
325,326,1,False,20411.188,20360.088,20526.299,1.0,1.0,0.44391934741248185,2024-12-13 21:00:00,115.11100000000079,0.44391934741248185,0.01737453414530311,0.42654481326717875,GRXEUR,2.0,p
330,331,1,True,19871.266,20104.755,19644.766,1.0,1.0,1.0308565121412865,2024-12-20 21:00:00,226.5,1.0308565121412865,0.008830022075055188,1.0220264900662313,GRXEUR,2.0,p
485,486,1,False,2619.194,2598.845,2633.135,0.0,0.0,1.4596513879922375,2024-12-24 05:59:00,1394.1000000000258,-1.0,0.025105803027042073,-1.0251058030270421,XAUUSD,35.0,u
332,333,1,False,19910.099,19798.299,20028.699,1.0,0.0,0.9426644182124554,2024-12-27 05:59:00,118.60000000000218,0.9426644182124554,0.016863406408094125,0.9258010118043613,GRXEUR,2.0,p
333,334,1,True,19952.999,20028.699,19797.155,0.0,1.0,0.48574215240882074,2024-12-27 21:00:00,155.84400000000096,-1.0,0.012833346166679421,-1.0128333461666794,GRXEUR,2.0,p
490,491,1,False,2624.155,2595.905,2627.364,0.0,0.0,8.803365534434862,2024-12-31 21:57:00,320.89999999998327,-1.0,0.10906824555936998,-1.10906824555937,XAUUSD,35.0,u
493,494,1,True,2644.405,2660.165,2614.365,1.0,1.0,0.5246338215712232,2025-01-07 05:59:00,3004.000000000042,0.5246338215712232,0.011651131824234192,0.512982689746989,XAUUSD,35.0,u
495,496,1,False,2658.295,2637.945,2669.844,0.0,0.0,1.7620573209801669,2025-01-09 05:59:00,1154.8999999999978,-1.0,0.030305654169192196,-1.0303056541691922,XAUUSD,35.0,u
340,341,1,False,20334.555,20114.099,20482.299,1.0,1.0,1.4921485813298934,2025-01-09 05:59:00,147.74399999999878,1.4921485813298934,0.013536928741607217,1.4786116525882862,GRXEUR,2.0,p
343,344,1,True,20243.877,20402.799,20022.788,1.0,1.0,0.718814595027336,2025-01-14 05:59:00,221.08899999999994,0.718814595027336,0.009046130743727641,0.7097684642836084,GRXEUR,2.0,p
344,345,1,False,20265.877,20022.788,20360.577,0.0,0.0,2.566937697993644,2025-01-15 05:59:00,94.70000000000073,-1.0,0.021119324181626025,-1.021119324181626,GRXEUR,2.0,p
505,506,1,False,2751.808,2716.345,2763.205,0.0,0.0,3.11160831797845,2025-01-23 05:59:00,1139.6999999999935,-1.0,0.030709835921733965,-1.030709835921734,XAUUSD,35.0,u
507,508,1,False,2769.805,2735.665,2785.825,1.0,1.0,2.1310861423220917,2025-01-24 21:59:00,1601.9999999999982,2.1310861423220917,0.021847690387016255,2.1092384519350755,XAUUSD,35.0,u
512,513,1,False,2798.085,2760.045,2816.935,0.0,0.0,2.0180371352785222,2025-01-31 21:59:00,1884.999999999991,-1.0,0.01856763925729452,-1.0185676392572944,XAUUSD,35.0,u
516,517,1,True,2861.925,2882.215,2833.955,1.0,1.0,0.7254200929567315,2025-02-07 05:59:00,2797.0000000000255,0.7254200929567315,0.012513407222023484,0.7129066857347081,XAUUSD,35.0,u
362,363,1,False,21736.299,21661.588,21947.288,0.0,0.0,0.3540990288593189,2025-02-07 21:00:00,210.9890000000014,-1.0,0.009479167160373227,-1.0094791671603733,GRXEUR,2.0,p
517,518,1,False,2860.135,2833.955,2886.605,0.0,0.0,0.9890442009822625,2025-02-07 21:59:00,2646.99999999998,-1.0,0.013222516055912454,-1.0132225160559125,XAUUSD,35.0,u
520,521,1,True,2917.845,2929.275,2863.685,1.0,0.0,0.21104135893649043,2025-02-13 05:59:00,5415.999999999985,0.21104135893649043,0.006462333825701642,0.2045790251107888,XAUUSD,35.0,u
369,370,1,False,22867.377,22496.088,22887.399,0.0,1.0,18.54405154330162,2025-02-19 05:59:00,20.022000000000844,-1.0,0.09989012086704203,-1.099890120867042,GRXEUR,2.0,p
526,527,1,False,2930.005,2918.365,2954.755,1.0,1.0,0.47030303030304355,2025-02-21 05:59:00,2475.0,0.47030303030304355,0.014141414141414142,0.4561616161616294,XAUUSD,35.0,u
527,528,1,True,2934.955,2954.755,2916.615,1.0,0.0,1.0796074154852795,2025-02-21 21:59:00,1834.0000000000146,1.0796074154852795,0.019083969465648703,1.0605234460196309,XAUUSD,35.0,u
528,529,1,False,2937.708,2916.615,2956.035,1.0,1.0,1.1509248649533783,2025-02-25 05:59:00,1832.699999999977,1.1509248649533783,0.01909750641130596,1.1318273585420724,XAUUSD,35.0,u
532,533,1,True,2856.998,2898.205,2832.455,1.0,1.0,1.678971600863777,2025-02-28 21:59:00,2454.300000000012,1.678971600863777,0.01426068532779197,1.664710915535985,XAUUSD,35.0,u
379,380,1,True,22776.188,23310.299,22313.355,1.0,1.0,1.1540037119220157,2025-03-05 05:58:00,462.8329999999987,1.1540037119220157,0.004321213050927668,1.149682498871088,GRXEUR,2.0,p
535,536,1,False,2919.625,2884.155,2929.748,0.0,0.0,3.503902005334351,2025-03-06 05:59:00,1012.3000000000047,-1.0,0.03457473081102424,-1.0345747308110242,XAUUSD,35.0,u
381,382,1,False,23177.055,22719.155,23478.255,1.0,1.0,1.5202523240371857,2025-03-07 05:59:00,301.2000000000007,1.5202523240371857,0.006640106241699851,1.5136122177954858,GRXEUR,2.0,p
536,537,1,True,2909.305,2929.748,2890.815,1.0,1.0,1.1056246619794727,2025-03-07 05:59:00,1848.9999999999782,1.1056246619794727,0.01892915089237448,1.0866955110870982,XAUUSD,35.0,u
382,383,1,True,23209.399,23478.255,22855.755,0.0,0.0,0.7602447659227912,2025-03-07 20:59:00,353.64400000000023,-1.0,0.005655404870434671,-1.0056554048704347,GRXEUR,2.0,p
537,538,1,False,2909.355,2890.815,2930.185,1.0,0.0,0.890062409985599,2025-03-07 21:59:00,2082.9999999999927,0.890062409985599,0.01680268843014888,0.8732597215554502,XAUUSD,35.0,u
384,385,1,True,22561.988,23211.666,22239.066,1.0,1.0,2.0118728361647555,2025-03-12 04:58:00,322.9220000000023,2.0118728361647555,0.0061934460953418655,2.005679390069414,GRXEUR,2.0,p
386,387,1,True,22676.588,22814.155,22413.899,1.0,1.0,0.5236877067558973,2025-03-14 04:59:00,262.6889999999985,0.5236877067558973,0.007613565851634486,0.5160741409042627,GRXEUR,2.0,p
542,543,1,False,2983.795,2932.768,3004.725,0.0,0.0,2.4379837553750807,2025-03-14 19:59:00,2092.9999999999836,-1.0,0.016722408026755984,-1.016722408026756,XAUUSD,35.0,u
390,391,1,True,23289.655,23476.477,23134.366,0.0,0.0,1.203060100844256,2025-03-20 04:59:00,155.28899999999703,-1.0,0.012879212307375527,-1.0128792123073755,GRXEUR,2.0,p
392,393,1,True,22888.688,23321.866,22716.188,0.0,1.0,2.5111768115942232,2025-03-21 19:59:00,172.5,-1.0,0.011594202898550725,-1.0115942028985507,GRXEUR,2.0,p
547,548,1,True,3022.705,3051.405,2999.268,1.0,1.0,1.2245594572684386,2025-03-21 19:59:00,2343.69999999999,1.2245594572684386,0.014933651917907647,1.2096258053505309,XAUUSD,35.0,u
393,394,1,False,22799.455,22716.188,23135.655,0.0,0.0,0.24767102914932834,2025-03-25 04:59:00,336.1999999999971,-1.0,0.005948839976204692,-1.0059488399762047,GRXEUR,2.0,p
394,395,1,False,23117.466,22790.988,23184.799,0.0,0.0,4.848707171817762,2025-03-26 04:59:00,67.33299999999872,-1.0,0.029703117342165627,-1.0297031173421656,GRXEUR,2.0,p
550,551,1,False,3029.498,3010.218,3038.495,0.0,0.0,2.142936534400415,2025-03-27 04:59:00,899.6999999999844,-1.0,0.03890185617428099,-1.0389018561742809,XAUUSD,35.0,u
555,556,1,False,3140.125,3100.665,3167.548,1.0,1.0,1.4389381176384919,2025-04-03 04:59:00,2742.2999999999774,1.4389381176384919,0.012763009152900955,1.426175108485591,XAUUSD,35.0,u
407,408,1,True,20693.688,21403.277,20101.199,1.0,1.0,1.1976408000823688,2025-04-11 20:00:00,592.4889999999978,1.1976408000823688,0.003375590095343555,1.1942652099870252,GRXEUR,2.0,p
411,412,1,False,21221.066,20951.855,21437.866,1.0,0.0,1.2417481549815301,2025-04-17 20:13:00,216.8000000000029,1.2417481549815301,0.009225092250922386,1.2325230627306076,GRXEUR,2.0,p
566,567,1,True,3326.925,3357.455,3283.345,1.0,1.0,0.700550711335463,2025-04-17 20:58:00,4358.000000000038,0.700550711335463,0.008031206975676846,0.6925195043597862,XAUUSD,35.0,u
570,571,1,False,3324.545,3259.485,3370.065,1.0,1.0,1.4292618629173983,2025-04-25 04:59:00,4551.999999999998,1.4292618629173983,0.007688927943760988,1.4215729349736372,XAUUSD,35.0,u
417,418,1,False,22304.299,22072.699,22444.866,0.0,0.0,1.6476128821131135,2025-04-29 04:59:00,140.56700000000274,-1.0,0.014228090519111605,-1.0142280905191117,GRXEUR,2.0,p
575,576,1,True,3251.645,3319.555,3201.685,1.0,1.0,1.3592874299439512,2025-05-02 04:59:00,4996.000000000004,1.3592874299439512,0.0070056044835868645,1.3522818254603644,XAUUSD,35.0,u
576,577,1,False,3239.415,3201.685,3268.805,0.0,0.0,1.2837699897924526,2025-05-02 20:59:00,2938.9999999999873,-1.0,0.011908812521265789,-1.0119088125212659,XAUUSD,35.0,u
587,588,1,False,3216.935,3153.475,3248.285,0.0,0.0,2.024242424242431,2025-05-20 04:59:00,3134.999999999991,-1.0,0.011164274322169092,-1.0111642743221692,XAUUSD,35.0,u
590,591,1,True,3313.398,3345.198,3278.789,1.0,1.0,0.9188361408882024,2025-05-23 04:59:00,3460.8999999999924,0.9188361408882024,0.010112976393423699,0.9087231644947787,XAUUSD,35.0,u
435,436,1,True,24019.588,24160.288,23838.266,0.0,0.0,0.7759676156230387,2025-05-23 04:59:00,181.32200000000012,-1.0,0.011030101146027501,-1.0110301011460274,GRXEUR,2.0,p
595,596,1,False,3296.048,3245.198,3330.775,0.0,0.0,1.464278515276282,2025-05-30 04:59:00,3472.7000000000317,-1.0,0.01007861318282595,-1.0100786131828259,XAUUSD,35.0,u
599,600,1,False,3368.235,3332.575,3384.495,0.0,1.0,2.193111931119362,2025-06-05 04:59:00,1625.9999999999764,-1.0,0.021525215252152834,-1.0215252152521528,XAUUSD,35.0,u
447,448,1,True,24227.699,24352.788,24094.777,0.0,0.0,0.9410707031191058,2025-06-10 04:59:00,132.9220000000023,-1.0,0.015046418200147195,-1.0150464182001473,GRXEUR,2.0,p
451,452,1,True,23431.799,23887.299,23284.555,0.0,0.0,3.0935046589334965,2025-06-13 20:00:00,147.24399999999878,-1.0,0.013582896416832038,-1.013582896416832,GRXEUR,2.0,p
606,607,1,False,3431.855,3338.385,3446.648,0.0,1.0,6.318529034002504,2025-06-13 20:59:00,1479.300000000012,-1.0,0.02365983911309384,-1.0236598391130938,XAUUSD,35.0,u
452,453,1,False,23494.555,23284.555,23715.655,1.0,1.0,0.9497964721845381,2025-06-17 04:59:00,221.09999999999854,0.9497964721845381,0.009045680687471792,0.9407507914970663,GRXEUR,2.0,p
454,455,1,True,23272.066,23558.299,23211.099,0.0,1.0,4.694884117637371,2025-06-19 04:58:00,60.96700000000055,-1.0,0.03280463201404008,-1.03280463201404,GRXEUR,2.0,p
609,610,1,True,3374.325,3399.948,3362.355,0.0,0.0,2.1406015037594384,2025-06-19 04:59:00,1196.99999999998,-1.0,0.029239766081871833,-1.0292397660818717,XAUUSD,35.0,u
611,612,1,True,3368.005,3378.891,3340.175,1.0,0.0,0.3911606180380882,2025-06-20 20:59:00,2782.9999999999927,0.3911606180380882,0.01257635644987427,0.37858426158821396,XAUUSD,35.0,u
460,461,1,False,23752.088,23460.166,23802.699,0.0,0.0,5.767955582778331,2025-06-27 04:59:00,50.611000000000786,-1.0,0.03951710102546816,-1.0395171010254682,GRXEUR,2.0,p
462,463,1,False,23968.055,23752.066,24173.177,1.0,1.0,1.0529782275913946,2025-07-01 04:59:00,205.1219999999994,1.0529782275913946,0.009750294946422159,1.0432279326449725,GRXEUR,2.0,p
464,465,1,True,23834.099,23980.699,23610.799,1.0,1.0,0.6565158978952201,2025-07-03 04:59:00,223.29999999999927,0.6565158978952201,0.00895656068069864,0.6475593372145215,GRXEUR,2.0,p
619,620,1,False,3350.498,3322.705,3365.455,1.0,1.0,1.8581934879989532,2025-07-03 04:59:00,1495.699999999988,1.8581934879989532,0.023400414521628856,1.8347930734773243,XAUUSD,35.0,u
466,467,1,True,23774.699,23950.688,23700.777,1.0,1.0,2.3807391574902232,2025-07-04 19:58:00,73.9220000000023,2.3807391574902232,0.027055545033953868,2.3536836124562694,GRXEUR,2.0,p
621,622,1,True,3329.465,3363.545,3296.195,0.0,1.0,1.0243462578899893,2025-07-08 04:59:00,3326.999999999998,-1.0,0.010519987977156604,-1.0105199879771567,XAUUSD,35.0,u
623,624,1,True,3322.078,3339.285,3282.425,1.0,1.0,0.4339394245076027,2025-07-10 04:59:00,3965.2999999999793,0.4339394245076027,0.008826570499079561,0.42511285400852317,XAUUSD,35.0,u
470,471,1,False,24389.055,24212.655,24647.788,1.0,1.0,0.6817839239679567,2025-07-11 04:59:00,258.7330000000002,0.6817839239679567,0.007729976462221668,0.6740539475057351,GRXEUR,2.0,p
472,473,1,True,24210.699,24418.699,23966.177,0.0,1.0,0.8506392062881838,2025-07-15 04:59:00,244.52200000000084,-1.0,0.008179223137386383,-1.0081792231373863,GRXEUR,2.0,p
626,627,1,False,3360.005,3330.835,3374.805,1.0,1.0,1.9709459459459873,2025-07-15 04:59:00,1479.9999999999727,1.9709459459459873,0.023648648648649084,1.9472972972973381,XAUUSD,35.0,u
474,475,1,True,24199.699,24276.199,23924.677,1.0,1.0,0.278159565416584,2025-07-17 04:58:00,275.02200000000084,0.278159565416584,0.007272145501087164,0.2708874199154968,GRXEUR,2.0,p
629,630,1,True,3336.875,3377.185,3309.575,1.0,1.0,1.4765567765567646,2025-07-18 04:59:00,2730.000000000018,1.4765567765567646,0.012820512820512735,1.4637362637362519,XAUUSD,35.0,u
478,479,1,True,24287.588,24331.288,23915.299,1.0,0.0,0.11738192640663744,2025-07-23 04:59:00,372.28900000000067,0.11738192640663744,0.005372170544926109,0.11200975586171133,GRXEUR,2.0,p
481,482,1,True,24304.955,24553.677,24061.488,1.0,0.0,1.0215840339758462,2025-07-25 19:59:00,243.46700000000055,1.0215840339758462,0.008214665642571664,1.0133693683332745,GRXEUR,2.0,p
493,494,1,True,24167.199,24279.688,23941.266,1.0,1.0,0.49788654158532536,2025-08-13 04:59:00,225.9330000000009,0.49788654158532536,0.008852181841519353,0.489034359743806,GRXEUR,2.0,p
647,648,1,True,3351.598,3379.895,3330.898,0.0,,1.3670048309178877,2025-08-13 04:59:00,2069.999999999982,-1.0,0.01690821256038662,-1.0169082125603865,XAUUSD,35.0,u
494,495,1,False,24173.055,23941.266,24249.288,0.0,0.0,3.0405336271693377,2025-08-14 04:59:00,76.23300000000017,-1.0,0.026235357391156,-1.026235357391156,GRXEUR,2.0,p
496,497,1,False,24376.299,24116.577,24539.255,1.0,1.0,1.5938167358059527,2025-08-15 20:00:00,162.95600000000195,1.5938167358059527,0.012273251675298706,1.581543484130654,GRXEUR,2.0,p
497,498,1,True,24335.199,24539.255,24239.799,0.0,0.0,2.1389517819706225,2025-08-19 04:59:00,95.40000000000146,-1.0,0.02096436058700178,-1.0209643605870018,GRXEUR,2.0,p
500,501,1,True,24272.555,24370.899,24173.777,1.0,0.0,0.9956063090971563,2025-08-22 04:59:00,98.77800000000207,0.9956063090971563,0.020247423515357247,0.9753588855817991,GRXEUR,2.0,p
657,658,1,False,3374.735,3351.175,3394.195,0.0,0.0,1.210688591983551,2025-08-27 04:59:00,1946.0000000000036,-1.0,0.017985611510791335,-1.0179856115107913,XAUUSD,35.0,u
658,659,1,False,3390.105,3366.985,3399.175,0.0,0.0,2.5490628445423895,2025-08-28 04:59:00,907.0000000000164,-1.0,0.03858875413450868,-1.0385887541345087,XAUUSD,35.0,u
504,505,1,True,24092.588,24265.799,23975.088,0.0,0.0,1.4741361702127602,2025-08-28 04:59:00,117.5,-1.0,0.01702127659574468,-1.0170212765957447,GRXEUR,2.0,p
505,506,1,True,24005.588,24240.699,23970.766,0.0,0.0,6.751794842341049,2025-08-29 04:59:00,34.822000000000116,-1.0,0.0574349549135602,-1.0574349549135602,GRXEUR,2.0,p
507,508,1,False,24009.066,23879.299,24099.588,1.0,1.0,1.4335410176531518,2025-09-02 04:59:00,90.52200000000084,1.4335410176531518,0.022094076578069215,1.4114469410750825,GRXEUR,2.0,p
663,664,1,False,3532.885,3469.805,3578.175,0.0,0.0,1.392801943033792,2025-09-04 04:59:00,4528.999999999996,-1.0,0.007727975270479141,-1.007727975270479,XAUUSD,35.0,u
515,516,1,True,23727.555,23885.299,23557.399,0.0,0.0,0.9270551729001603,2025-09-12 04:59:00,170.15599999999904,-1.0,0.011753919932297487,-1.0117539199322976,GRXEUR,2.0,p
669,670,1,True,3654.725,3657.238,3611.465,1.0,1.0,0.05809061488672986,2025-09-12 04:59:00,4325.999999999976,0.05809061488672986,0.008090614886731436,0.04999999999999843,XAUUSD,35.0,u
670,671,1,False,3642.635,3611.465,3656.435,0.0,0.0,2.258695652173963,2025-09-12 20:59:00,1379.9999999999727,-1.0,0.02536231884058021,-1.0253623188405803,XAUUSD,35.0,u
517,518,1,False,23756.577,23600.266,23855.777,1.0,1.0,1.575715725806513,2025-09-16 04:57:00,99.19999999999709,1.575715725806513,0.020161290322581238,1.555554435483932,GRXEUR,2.0,p
519,520,1,True,23469.055,23788.188,23282.288,1.0,1.0,1.7087226330133176,2025-09-18 04:59:00,186.76699999999983,1.7087226330133176,0.010708529879475506,1.698014103133842,GRXEUR,2.0,p
521,522,1,False,23648.899,23415.199,23787.899,1.0,1.0,1.6812949640287822,2025-09-19 20:00:00,139.0,1.6812949640287822,0.014388489208633094,1.6669064748201492,GRXEUR,2.0,p
523,524,1,False,23550.577,23419.277,23726.755,0.0,0.0,0.745268989317639,2025-09-24 04:59:00,176.17799999999988,-1.0,0.011352155206665993,-1.011352155206666,GRXEUR,2.0,p
525,526,1,True,23537.088,23737.788,23375.755,1.0,1.0,1.244010834733144,2025-09-26 04:59:00,161.33299999999872,1.244010834733144,0.012396719827933627,1.2316141149052104,GRXEUR,2.0,p
680,681,1,False,3759.005,3721.915,3783.595,0.0,0.0,1.5083367222448398,2025-09-26 20:59:00,2458.999999999969,-1.0,0.014233428222854998,-1.014233428222855,XAUUSD,35.0,u
527,528,1,False,23756.299,23528.088,23881.688,0.0,0.0,1.8200240850473388,2025-09-30 04:59:00,125.38899999999921,-1.0,0.015950362471987275,-1.0159503624719872,GRXEUR,2.0,p
528,529,1,False,23881.199,23666.977,23952.688,0.0,0.0,2.996572899327285,2025-10-01 04:59:00,71.48899999999776,-1.0,0.027976332023109327,-1.0279763320231092,GRXEUR,2.0,p
535,536,1,False,24630.555,24361.299,24773.299,1.0,1.0,1.8862859384632875,2025-10-10 04:57:00,142.74399999999878,1.8862859384632875,0.014011096788656736,1.8722748416746309,GRXEUR,2.0,p
538,539,1,True,24333.055,24482.055,23981.755,0.0,0.0,0.42413891261030545,2025-10-15 04:59:00,351.2999999999993,-1.0,0.005693139766581281,-1.0056931397665814,GRXEUR,2.0,p
539,540,1,False,24144.577,23981.755,24363.655,1.0,1.0,0.7432147454331417,2025-10-16 04:59:00,219.0779999999977,0.7432147454331417,0.009129168606615091,0.7340855768265266,GRXEUR,2.0,p
541,542,1,True,23970.799,24287.155,23675.399,1.0,1.0,1.0709410968178812,2025-10-17 20:00:00,295.3999999999978,1.0709410968178812,0.006770480704130043,1.0641706161137512,GRXEUR,2.0,p
695,696,1,True,4250.855,4379.125,4185.425,1.0,1.0,1.9604157114473735,2025-10-17 20:59:00,6542.999999999938,1.9604157114473735,0.005349228182790819,1.9550664832645828,XAUUSD,35.0,u
696,697,1,False,4341.725,4185.425,4381.298,1.0,1.0,3.949662648775744,2025-10-21 04:59:00,3957.299999999941,3.949662648775744,0.00884441412073902,3.940818234655005,XAUUSD,35.0,u
543,544,1,False,24330.588,24006.299,24383.777,1.0,1.0,6.096918535787661,2025-10-22 04:59:00,53.18899999999849,6.096918535787661,0.037601759762357946,6.059316776025303,GRXEUR,2.0,p
700,701,1,True,4111.555,4154.435,4043.618,0.0,0.0,0.6311729985133269,2025-10-24 20:59:00,6793.700000000035,-1.0,0.005151831844208578,-1.0051518318442085,XAUUSD,35.0,u
549,550,1,True,24189.088,24344.299,24003.188,0.0,0.0,0.8349166218396886,2025-10-30 04:59:00,185.90000000000146,-1.0,0.010758472296933752,-1.0107584722969338,GRXEUR,2.0,p
703,704,1,False,3963.515,3886.199,4029.955,0.0,0.0,1.163696568332326,2025-10-30 04:59:00,6644.0000000000055,-1.0,0.005267910897049965,-1.00526791089705,XAUUSD,35.0,u
552,553,1,False,23951.599,23906.677,24250.899,1.0,1.0,0.15009021049114007,2025-11-04 05:59:00,299.3000000000029,0.15009021049114007,0.006682258603407887,0.1434079518877322,GRXEUR,2.0,p
556,557,1,True,23762.288,24104.188,23451.299,1.0,1.0,1.0993957985652105,2025-11-07 21:00:00,310.9890000000014,1.0993957985652105,0.00643109563360759,1.092964702931603,GRXEUR,2.0,p
710,711,1,False,4000.289,3965.425,4027.225,0.0,0.0,1.2943272943273103,2025-11-07 21:59:00,2693.5999999999694,-1.0,0.012993762993763142,-1.012993762993763,XAUUSD,35.0,u
714,715,1,False,4189.598,4102.975,4244.925,1.0,1.0,1.5656551051023775,2025-11-14 05:59:00,5532.700000000023,1.5656551051023775,0.00632602526795233,1.5593290798344253,XAUUSD,35.0,u
720,721,1,True,4064.279,4107.055,4022.075,1.0,1.0,1.0135532177044857,2025-11-21 21:59:00,4220.400000000018,1.0135532177044857,0.00829305279120459,1.005260164913281,XAUUSD,35.0,u
