i,alcista,d,vuelve,base,r3,velas
13565,True,0.8308386320041531,1.0,0.8732750587922083,0.45815899581588104,6.0
13566,True,0.6220557901349327,1.0,0.9057993521764209,0.8995433789954814,1.0
13570,False,0.2221483267643284,1.0,0.9594000976172516,1.8529411764706074,10.0
13571,False,0.5743115085603342,1.0,0.8939965390247149,1.2777777777776504,9.0
13580,True,0.4674735504927769,1.0,0.9294049784798332,0.7162162162163432,1.0
13585,True,0.02558563157109856,1.0,0.9935217642099659,0.4574468085107212,1.0
13589,True,0.9370326119631588,1.0,0.8575675555752762,2.71951219512276,3.0
13590,True,0.0745378631793445,1.0,0.9864666992057506,0.345291479820672,1.0
13592,False,0.4397196537467207,0.0,0.9201757110529352,0.9545454545455555,
13593,False,0.39299847533499893,1.0,0.92891689222168,1.0095238095236605,1.0
13597,False,2.7287495703329103,1.0,0.5628521986067356,0.9627421758569175,38.0
13598,False,0.5474222640561742,1.0,0.8984336868261081,0.55882352941179,2.0
13599,False,0.5557559463198213,1.0,0.8969250565736344,0.958448753462579,1.0
13601,True,0.18268402194624317,1.0,0.9720903403292364,0.8550724637680258,2.0
13602,True,0.0524484319058594,1.0,0.9894839597106979,0.16384180790956482,1.0
13605,True,0.2771936581466649,1.0,0.9582020677108755,0.5138339920948211,10.0
13608,True,0.2192616063771489,1.0,0.9661889337533833,0.6477272727272326,3.0
13612,True,0.009032666878500534,1.0,0.9952966233305232,0.6600566572238367,1.0
13623,True,0.3615282071178788,1.0,0.9455561964769046,0.7288135593220212,8.0
13625,True,0.49401575099763056,1.0,0.9251453165904956,0.7744360902255978,6.0
13628,True,0.2433298862717867,1.0,0.9633047876824777,0.6195652173913135,1.0
13631,False,0.7416345388107092,1.0,0.8651994497936726,1.0959595959596702,3.0
13632,False,0.39565356353999287,1.0,0.9285619203975685,0.9769585253455736,1.0
13634,True,1.3267364928442658,1.0,0.7986422327727737,1.7268041237114724,11.0
13635,True,0.6850792906568055,1.0,0.8956382837112304,0.5582089552238317,1.0
13638,True,0.10094741447747001,1.0,0.9834494387008031,0.42857142857135777,1.0
13648,True,1.1934204507617363,0.0,0.8183875404889737,1.024911032028394,
13649,True,0.15177677092395356,0.0,0.9761281448285042,0.5520833333333277,
13650,True,0.6577910907238191,1.0,0.9001641744686515,1.075471698113284,1.0
13659,False,0.23248839497570156,1.0,0.9574921240626525,0.7848101265822928,2.0
13664,True,1.426731973832506,0.0,0.7834671872920087,1.1017699115043968,
13665,True,1.4712686276191291,1.0,0.7765452367218352,0.9799196787148179,50.0
13666,True,0.43773416561099543,1.0,0.9337090118471847,0.35655737704915047,1.0
13671,True,0.15192393958194284,1.0,0.9761281448285042,0.4126984126982113,1.0
13681,True,0.8787871665463536,1.0,0.8658650219638816,0.9831460674157436,33.0
13682,True,0.7011419315268461,1.0,0.8936859386786173,0.5657142857143387,1.0
13685,True,0.3173834345320748,1.0,0.9520344322669388,0.8196721311476335,29.0
13686,True,0.970301808097243,1.0,0.8528641789057994,4.0099999999996205,17.0
13687,True,0.24250659922486148,1.0,0.9634379021165195,0.14214463840397745,16.0
