RA,nA,RB,nB,RC,nC,rgo,lado,anio
-1.0,-1.2439024390244091,0.0,-0.2439024390244092,0.0,-0.2439024390244092,81.99999999999363,-1,2023
-1.0,-1.4878048780486832,-1.0,-1.4878048780486832,-1.0,-1.4878048780486832,41.000000000008185,1,2023
-1.0,-1.1587301587301313,-1.0,-1.1587301587301313,-1.0,-1.1587301587301313,126.00000000002183,1,2023
-1.0,-1.1136363636363642,-1.0,-1.1136363636363642,-1.0,-1.1136363636363642,175.9999999999991,1,2023
-1.0,-1.1136363636363642,-1.0,-1.1136363636363642,-1.0,-1.1136363636363642,175.9999999999991,1,2023
-1.0,-1.281690140845056,-1.0,-1.281690140845056,-1.0,-1.281690140845056,71.00000000000364,1,2023
-1.0,-1.2006018054162801,0.0,-0.20060180541628023,0.0,-0.20060180541628023,99.69999999998436,-1,2023
-1.0,-1.1823154056517808,-1.0,-1.1823154056517808,-1.0,-1.1823154056517808,109.699999999998,-1,2023
2.0,1.61538461538477,0.0,-0.3846153846152299,0.0,-0.3846153846152299,52.00000000002092,-1,2023
-1.0,-1.3350083752093915,-1.0,-1.3350083752093915,-1.0,-1.3350083752093915,59.699999999998,1,2023
-1.0,-1.4255319148935923,-1.0,-1.4255319148935923,-1.0,-1.4255319148935923,47.00000000000273,-1,2023
-1.0,-1.0787401574803162,-1.0,-1.0787401574803162,-1.0,-1.0787401574803162,253.99999999999636,1,2023
-1.0,-1.0787401574803162,-1.0,-1.0787401574803162,-1.0,-1.0787401574803162,253.99999999999636,1,2023
-1.0,-1.0787401574803162,-1.0,-1.0787401574803162,-1.0,-1.0787401574803162,253.99999999999636,1,2023
2.0,1.909090909090911,2.0,1.909090909090911,2.0,1.909090909090911,220.00000000000455,-1,2023
2.0,1.909090909090911,2.0,1.909090909090911,2.0,1.909090909090911,220.00000000000455,-1,2023
-1.0,-1.161290322580644,-1.0,-1.161290322580644,-1.0,-1.161290322580644,124.00000000000091,-1,2023
-1.0,-1.3795066413661925,0.0,-0.3795066413661925,0.0,-0.3795066413661925,52.700000000004366,1,2023
-1.0,-1.16,0.0,-0.16,0.0,-0.16,125.0,1,2023
-1.0,-1.2143622722400873,0.0,-0.21436227224008741,0.0,-0.21436227224008741,93.29999999999927,1,2023
-1.0,-1.0843881856540123,0.0,-0.08438818565401233,0.0,-0.08438818565401233,236.9999999999891,1,2023
-1.0,-1.0843881856540123,0.0,-0.08438818565401233,0.0,-0.08438818565401233,236.9999999999891,1,2023
2.0,1.6969696969696302,2.0,1.6969696969696302,1.6,1.2969696969696303,65.99999999998545,-1,2023
-1.0,-1.0953743443013735,0.0,-0.0953743443013735,0.0,-0.0953743443013735,209.70000000002074,-1,2023
-1.0,-1.0953743443013735,0.0,-0.0953743443013735,0.0,-0.0953743443013735,209.70000000002074,-1,2023
2.0,1.7468354430379631,2.0,1.7468354430379631,1.6,1.3468354430379632,78.99999999999636,-1,2023
2.0,1.7468354430379631,2.0,1.7468354430379631,1.6,1.3468354430379632,78.99999999999636,-1,2023
-1.0,-1.3448275862068046,0.0,-0.34482758620680465,0.0,-0.34482758620680465,58.00000000001546,1,2023
-1.0,-1.3861003861003645,-1.0,-1.3861003861003645,-1.0,-1.3861003861003645,51.80000000000291,-1,2023
-1.0,-1.3861003861003645,-1.0,-1.3861003861003645,-1.0,-1.3861003861003645,51.80000000000291,-1,2023
-1.0,-1.129870129870133,-1.0,-1.129870129870133,-1.0,-1.129870129870133,153.99999999999636,1,2023
-1.0,-1.129870129870133,-1.0,-1.129870129870133,-1.0,-1.129870129870133,153.99999999999636,1,2023
2.0,1.9224806201550366,2.0,1.9224806201550366,2.0,1.9224806201550366,257.9999999999927,-1,2023
2.0,1.9224806201550366,2.0,1.9224806201550366,2.0,1.9224806201550366,257.9999999999927,-1,2023
2.0,1.7368421052631549,0.0,-0.26315789473684525,0.0,-0.26315789473684525,75.99999999999909,-1,2023
2.0,1.7368421052631549,0.0,-0.26315789473684525,0.0,-0.26315789473684525,75.99999999999909,-1,2023
-1.0,-1.4999999999998863,-1.0,-1.4999999999998863,-1.0,-1.4999999999998863,40.000000000009095,1,2023
-1.0,-1.2898550724637452,0.0,-0.2898550724637452,0.0,-0.2898550724637452,69.00000000000546,-1,2023
2.0,1.6343692870201267,2.0,1.6343692870201267,2.0,1.6343692870201267,54.70000000000255,-1,2023
2.0,1.772727272727301,2.0,1.772727272727301,1.6,1.372727272727301,88.00000000001091,1,2023
2.0,1.8319327731092192,2.0,1.8319327731092192,2.0,1.8319327731092192,118.99999999998272,-1,2023
2.0,1.7938144329896966,0.0,-0.2061855670103035,0.0,-0.2061855670103035,97.00000000000273,-1,2023
-1.0,-1.1538461538461593,0.0,-0.15384615384615924,0.0,-0.15384615384615924,129.99999999999545,-1,2023
-1.0,-1.4444444444443996,-1.0,-1.4444444444443996,-1.0,-1.4444444444443996,45.00000000000455,-1,2023
-1.0,-1.0803212851405692,-1.0,-1.0803212851405692,-1.0,-1.0803212851405692,248.99999999997817,-1,2023
2.0,1.5454545454546018,0.0,-0.4545454545453982,0.0,-0.4545454545453982,44.00000000000546,1,2023
-1.0,-1.3076923076923723,-1.0,-1.3076923076923723,-1.0,-1.3076923076923723,64.99999999998636,1,2023
-1.0,-1.1265822784810002,-1.0,-1.1265822784810002,-1.0,-1.1265822784810002,158.00000000001546,1,2023
2.0,1.7435897435897347,2.0,1.7435897435897347,1.6,1.3435897435897348,77.99999999999727,1,2023
2.0,1.44444444444429,2.0,1.44444444444429,2.0,1.44444444444429,35.999999999989996,1,2023
-1.0,-1.3389830508473741,-1.0,-1.3389830508473741,-1.0,-1.3389830508473741,59.00000000001455,1,2023
-1.0,-1.3389830508473741,-1.0,-1.3389830508473741,-1.0,-1.3389830508473741,59.00000000001455,1,2023
-1.0,-1.3466204506065869,-1.0,-1.3466204506065869,-1.0,-1.3466204506065869,57.69999999999982,1,2023
-1.0,-1.2127659574467962,-1.0,-1.2127659574467962,-1.0,-1.2127659574467962,94.00000000000546,1,2023
-1.0,-1.2325581395348493,0.0,-0.2325581395348493,0.0,-0.2325581395348493,86.00000000001273,-1,2023
-1.0,-1.2325581395348493,0.0,-0.2325581395348493,0.0,-0.2325581395348493,86.00000000001273,-1,2023
-1.0,-1.3490401396159992,0.0,-0.34904013961599933,0.0,-0.34904013961599933,57.30000000000928,1,2023
2.0,1.8437499999999967,0.0,-0.15625000000000333,0.0,-0.15625000000000333,127.99999999999727,1,2023
-1.0,-1.9523809523807873,0.0,-0.9523809523807875,0.0,-0.9523809523807875,21.000000000003638,-1,2023
-1.0,-1.4255319148935923,-1.0,-1.4255319148935923,-1.0,-1.4255319148935923,47.00000000000273,1,2023
-1.0,-1.09569377990431,-1.0,-1.09569377990431,-1.0,-1.09569377990431,208.99999999999181,1,2023
-1.0,-1.2739726027397191,-1.0,-1.2739726027397191,-1.0,-1.2739726027397191,73.00000000000182,-1,2023
2.0,1.6874999999999378,2.0,1.6874999999999378,1.6,1.287499999999938,63.99999999998727,1,2023
-1.0,-1.2597402597402658,-1.0,-1.2597402597402658,-1.0,-1.2597402597402658,76.99999999999818,-1,2023
-1.0,-2.428571428570408,-1.0,-2.428571428570408,-1.0,-2.428571428570408,14.000000000010004,-1,2023
-1.0,-1.2857142857142672,-1.0,-1.2857142857142672,-1.0,-1.2857142857142672,70.00000000000455,1,2023
-1.0,-1.2857142857142672,-1.0,-1.2857142857142672,-1.0,-1.2857142857142672,70.00000000000455,1,2023
-1.0,-1.2857142857142672,-1.0,-1.2857142857142672,-1.0,-1.2857142857142672,70.00000000000455,1,2023
-1.0,-1.3030303030303698,-1.0,-1.3030303030303698,-1.0,-1.3030303030303698,65.99999999998545,-1,2023
-1.0,-1.3110419906687263,-1.0,-1.3110419906687263,-1.0,-1.3110419906687263,64.30000000000291,1,2023
-1.0,-1.3110419906687263,-1.0,-1.3110419906687263,-1.0,-1.3110419906687263,64.30000000000291,1,2023
2.0,1.5085995085994186,2.0,1.5085995085994186,2.0,1.5085995085994186,40.69999999999254,1,2023
-1.0,-1.1980198019801997,-1.0,-1.1980198019801997,-1.0,-1.1980198019801997,100.99999999999909,1,2023
-1.0,-1.3389830508475047,-1.0,-1.3389830508475047,-1.0,-1.3389830508475047,58.999999999991815,1,2023
-1.0,-1.2298850574712932,-1.0,-1.2298850574712932,-1.0,-1.2298850574712932,86.99999999998909,-1,2023
-1.0,-1.11627906976744,0.0,-0.11627906976744003,0.0,-0.11627906976744003,172.00000000000273,1,2023
-1.0,-1.11627906976744,0.0,-0.11627906976744003,0.0,-0.11627906976744003,172.00000000000273,1,2023
2.0,1.8428908091123222,2.0,1.8428908091123222,1.6,1.4428908091123223,127.29999999999109,-1,2023
2.0,1.8428908091123222,2.0,1.8428908091123222,1.6,1.4428908091123223,127.29999999999109,-1,2023
2.0,1.8428908091123222,2.0,1.8428908091123222,1.6,1.4428908091123223,127.29999999999109,-1,2023
2.0,1.759036144578292,2.0,1.759036144578292,2.0,1.759036144578292,82.99999999999272,-1,2023
-1.0,-1.2564102564102653,-1.0,-1.2564102564102653,-1.0,-1.2564102564102653,77.99999999999727,-1,2023
-1.0,-1.8583690987126409,-1.0,-1.8583690987126409,-1.0,-1.8583690987126409,23.299999999994725,1,2023
2.0,1.5744680851062018,2.0,1.5744680851062018,1.6,1.174468085106202,46.99999999997999,-1,2023
2.0,1.8859749144811946,2.0,1.8859749144811946,2.0,1.8859749144811946,175.40000000001328,1,2023
2.0,1.8428908091123222,2.0,1.8428908091123222,1.6,1.4428908091123223,127.29999999999109,-1,2023
2.0,1.8428908091123222,2.0,1.8428908091123222,1.6,1.4428908091123223,127.29999999999109,-1,2023
-1.0,-1.1418439716311974,0.0,-0.14184397163119744,0.0,-0.14184397163119744,141.00000000000819,1,2023
-1.0,-1.1418439716311974,0.0,-0.14184397163119744,0.0,-0.14184397163119744,141.00000000000819,1,2023
-1.0,-1.1351351351351335,-1.0,-1.1351351351351335,-1.0,-1.1351351351351335,148.00000000000182,1,2023
2.0,1.9319727891156422,2.0,1.9319727891156422,2.0,1.9319727891156422,293.9999999999827,1,2023
-1.0,-1.085836909871239,-1.0,-1.085836909871239,-1.0,-1.085836909871239,233.00000000001546,1,2023
-1.0,-1.0662251655629142,-1.0,-1.0662251655629142,-1.0,-1.0662251655629142,301.9999999999982,1,2023
-1.0,-1.1265822784810184,-1.0,-1.1265822784810184,-1.0,-1.1265822784810184,157.99999999999272,1,2023
2.0,1.892530897367013,2.0,1.892530897367013,2.0,1.892530897367013,186.10000000001037,1,2023
2.0,1.8425196850393677,2.0,1.8425196850393677,2.0,1.8425196850393677,126.99999999999818,1,2023
-1.0,-1.391389432485348,0.0,-0.391389432485348,0.0,-0.391389432485348,51.099999999996726,1,2023
-1.0,-1.2020202020202002,-1.0,-1.2020202020202002,-1.0,-1.2020202020202002,99.00000000000091,1,2023
-1.0,-1.3656307129798733,0.0,-0.3656307129798733,0.0,-0.3656307129798733,54.70000000000255,1,2023
-1.0,-1.3656307129798733,0.0,-0.3656307129798733,0.0,-0.3656307129798733,54.70000000000255,1,2023
-1.0,-1.3656307129798733,0.0,-0.3656307129798733,0.0,-0.3656307129798733,54.70000000000255,1,2023
-1.0,-1.123456790123465,-1.0,-1.123456790123465,-1.0,-1.123456790123465,161.9999999999891,-1,2023
2.0,1.7916666666666745,2.0,1.7916666666666745,1.6,1.3916666666666746,96.00000000000364,1,2023
-1.0,-1.3795066413663561,-1.0,-1.3795066413663561,-1.0,-1.3795066413663561,52.69999999998163,1,2023
-1.0,-1.235294117647084,0.0,-0.23529411764708402,0.0,-0.23529411764708402,84.9999999999909,1,2023
-1.0,-1.0836820083682053,-1.0,-1.0836820083682053,-1.0,-1.0836820083682053,238.99999999998727,-1,2023
2.0,1.7888067581837133,2.0,1.7888067581837133,2.0,1.7888067581837133,94.6999999999889,1,2023
2.0,1.7674418604651507,2.0,1.7674418604651507,1.6,1.3674418604651508,86.00000000001273,1,2023
-1.0,-1.5128205128203813,-1.0,-1.5128205128203813,-1.0,-1.5128205128203813,39.000000000010004,-1,2023
-1.0,-1.2597402597402658,0.0,-0.2597402597402659,0.0,-0.2597402597402659,76.99999999999818,-1,2023
-1.0,-1.6006006006004498,-1.0,-1.6006006006004498,-1.0,-1.6006006006004498,33.30000000000837,1,2023
-1.0,-1.105820105820113,-1.0,-1.105820105820113,-1.0,-1.105820105820113,188.99999999998727,-1,2023
-1.0,-1.105820105820113,-1.0,-1.105820105820113,-1.0,-1.105820105820113,188.99999999998727,-1,2023
2.0,1.583333333333349,2.0,1.583333333333349,1.6,1.1833333333333491,48.00000000000182,1,2023
2.0,1.583333333333349,2.0,1.583333333333349,1.6,1.1833333333333491,48.00000000000182,1,2023
-1.0,-1.2361275088547872,0.0,-0.23612750885478717,0.0,-0.23612750885478717,84.699999999998,-1,2023
-1.0,-1.4255319148935923,-1.0,-1.4255319148935923,-1.0,-1.4255319148935923,47.00000000000273,1,2023
-1.0,-1.235294117647084,0.0,-0.23529411764708402,0.0,-0.23529411764708402,84.9999999999909,1,2023
-1.0,-1.322580645161347,-1.0,-1.322580645161347,-1.0,-1.322580645161347,61.999999999989086,1,2023
-1.0,-1.3466204506065869,-1.0,-1.3466204506065869,-1.0,-1.3466204506065869,57.69999999999982,-1,2023
2.0,1.8550724637681035,2.0,1.8550724637681035,1.6,1.4550724637681036,137.99999999998818,1,2023
2.0,1.8550724637681035,2.0,1.8550724637681035,1.6,1.4550724637681036,137.99999999998818,1,2023
-1.0,-1.1081081081081134,-1.0,-1.1081081081081134,-1.0,-1.1081081081081134,184.9999999999909,1,2023
-1.0,-1.3030303030303698,-1.0,-1.3030303030303698,-1.0,-1.3030303030303698,65.99999999998545,-1,2023
-1.0,-1.2006018054162344,-1.0,-1.2006018054162344,-1.0,-1.2006018054162344,99.7000000000071,-1,2023
2.0,1.3939393939392604,2.0,1.3939393939392604,2.0,1.3939393939392604,32.999999999992724,1,2023
-1.0,-1.3448275862068046,-1.0,-1.3448275862068046,-1.0,-1.3448275862068046,58.00000000001546,1,2023
-1.0,-1.1680672268907808,-1.0,-1.1680672268907808,-1.0,-1.1680672268907808,118.99999999998272,-1,2023
2.0,1.4832041343671534,2.0,1.4832041343671534,1.6,1.0832041343671535,38.7000000000171,1,2023
-1.0,-1.4106776180699394,-1.0,-1.4106776180699394,-1.0,-1.4106776180699394,48.699999999985266,-1,2023
-1.0,-1.4106776180699394,-1.0,-1.4106776180699394,-1.0,-1.4106776180699394,48.699999999985266,-1,2023
-1.0,-1.4106776180699394,-1.0,-1.4106776180699394,-1.0,-1.4106776180699394,48.699999999985266,-1,2023
2.0,0.9999999999990905,2.0,0.9999999999990905,1.6,0.5999999999990906,19.99999999998181,1,2023
2.0,0.9999999999990905,2.0,0.9999999999990905,1.6,0.5999999999990906,19.99999999998181,1,2023
2.0,0.9999999999990905,2.0,0.9999999999990905,1.6,0.5999999999990906,19.99999999998181,1,2023
-1.0,-1.2040816326530575,-1.0,-1.2040816326530575,-1.0,-1.2040816326530575,98.00000000000182,1,2023
-1.0,-1.2040816326530575,-1.0,-1.2040816326530575,-1.0,-1.2040816326530575,98.00000000000182,1,2023
-1.0,-1.2040816326530575,-1.0,-1.2040816326530575,-1.0,-1.2040816326530575,98.00000000000182,1,2023
-1.0,-1.2040816326530575,-1.0,-1.2040816326530575,-1.0,-1.2040816326530575,98.00000000000182,1,2023
2.0,1.6131528046422057,0.0,-0.3868471953577942,0.0,-0.3868471953577942,51.700000000005275,-1,2023
-1.0,-1.484261501210641,-1.0,-1.484261501210641,-1.0,-1.484261501210641,41.30000000000109,-1,2023
-1.0,-1.1638001638001634,-1.0,-1.1638001638001634,-1.0,-1.1638001638001634,122.10000000000036,1,2023
-1.0,-1.5882352941177889,-1.0,-1.5882352941177889,-1.0,-1.5882352941177889,33.999999999991815,1,2023
-1.0,-1.5882352941177889,-1.0,-1.5882352941177889,-1.0,-1.5882352941177889,33.999999999991815,1,2023
-1.0,-1.5882352941177889,-1.0,-1.5882352941177889,-1.0,-1.5882352941177889,33.999999999991815,1,2023
-1.0,-1.294117647058796,-1.0,-1.294117647058796,-1.0,-1.294117647058796,68.00000000000637,-1,2023
2.0,1.6627318718381536,2.0,1.6627318718381536,1.6,1.2627318718381537,59.30000000000746,1,2023
2.0,1.6627318718381536,2.0,1.6627318718381536,1.6,1.2627318718381537,59.30000000000746,1,2023
-1.0,-1.2055498458376248,-1.0,-1.2055498458376248,-1.0,-1.2055498458376248,97.29999999999563,-1,2023
-1.0,-1.2055498458376248,-1.0,-1.2055498458376248,-1.0,-1.2055498458376248,97.29999999999563,-1,2023
-1.0,-1.2020202020202002,0.0,-0.20202020202020018,0.0,-0.20202020202020018,99.00000000000091,-1,2023
-1.0,-1.3795066413661925,0.0,-0.3795066413661925,0.0,-0.3795066413661925,52.700000000004366,1,2023
2.0,1.733688415446144,2.0,1.733688415446144,2.0,1.733688415446144,75.10000000002037,-1,2023
-1.0,-1.8,0.0,-0.8,0.0,-0.8,25.0,1,2023
-1.0,-1.0634920634920617,0.0,-0.06349206349206166,0.0,-0.06349206349206166,315.0000000000091,-1,2023
2.0,1.696509863429487,2.0,1.696509863429487,2.0,1.696509863429487,65.90000000001055,-1,2023
2.0,1.696509863429487,2.0,1.696509863429487,2.0,1.696509863429487,65.90000000001055,-1,2023
-1.0,-1.1351351351351335,-1.0,-1.1351351351351335,-1.0,-1.1351351351351335,148.00000000000182,-1,2023
-1.0,-1.1562500000000033,-1.0,-1.1562500000000033,-1.0,-1.1562500000000033,127.99999999999727,1,2023
2.0,0.9473684210529338,2.0,0.9473684210529338,1.6,0.5473684210529339,19.000000000005457,-1,2023
-1.0,-1.5405405405407,-1.0,-1.5405405405407,-1.0,-1.5405405405407,36.999999999989086,1,2023
-1.0,-1.1960784313725525,0.0,-0.19607843137255251,0.0,-0.19607843137255251,101.99999999999818,-1,2023
-1.0,-1.1052077853761142,0.0,-0.10520778537611411,0.0,-0.10520778537611411,190.10000000000673,-1,2023
-1.0,-1.1052077853761142,0.0,-0.10520778537611411,0.0,-0.10520778537611411,190.10000000000673,-1,2023
-1.0,-1.1834862385321239,-1.0,-1.1834862385321239,-1.0,-1.1834862385321239,108.99999999999181,-1,2023
-1.0,-1.2,-1.0,-1.2,-1.0,-1.2,100.0,-1,2023
-1.0,-1.1774622892635032,-1.0,-1.1774622892635032,-1.0,-1.1774622892635032,112.70000000001801,1,2023
-1.0,-1.1680672268907486,-1.0,-1.1680672268907486,-1.0,-1.1680672268907486,119.00000000000546,-1,2023
-1.0,-1.0909090909090984,0.0,-0.09090909090909843,0.0,-0.09090909090909843,219.9999999999818,-1,2023
-1.0,-1.3448275862069399,0.0,-0.3448275862069398,0.0,-0.3448275862069398,57.999999999992724,-1,2023
2.0,1.8865570051049296,2.0,1.8865570051049296,2.0,1.8865570051049296,176.299999999992,1,2023
-1.0,-1.3616636528029695,-1.0,-1.3616636528029695,-1.0,-1.3616636528029695,55.29999999998836,-1,2023
-1.0,-1.0675675675675667,-1.0,-1.0675675675675667,-1.0,-1.0675675675675667,296.00000000000364,1,2023
-1.0,-1.2663115845539366,-1.0,-1.2663115845539366,-1.0,-1.2663115845539366,75.09999999999764,-1,2023
-1.0,-1.1657000828500268,-1.0,-1.1657000828500268,-1.0,-1.1657000828500268,120.70000000001073,1,2023
-1.0,-1.1657000828500268,-1.0,-1.1657000828500268,-1.0,-1.1657000828500268,120.70000000001073,1,2023
-1.0,-1.1869158878504784,-1.0,-1.1869158878504784,-1.0,-1.1869158878504784,106.99999999999363,1,2023
-1.0,-1.1869158878504784,-1.0,-1.1869158878504784,-1.0,-1.1869158878504784,106.99999999999363,1,2023
-1.0,-1.1869158878504784,-1.0,-1.1869158878504784,-1.0,-1.1869158878504784,106.99999999999363,1,2023
2.0,1.672131147541052,2.0,1.672131147541052,1.6,1.2721311475410522,61.00000000001273,1,2023
2.0,1.672131147541052,2.0,1.672131147541052,1.6,1.2721311475410522,61.00000000001273,1,2023
-1.0,-1.281690140845056,-1.0,-1.281690140845056,-1.0,-1.281690140845056,71.00000000000364,-1,2023
-1.0,-1.281690140845056,-1.0,-1.281690140845056,-1.0,-1.281690140845056,71.00000000000364,-1,2023
-1.0,-1.2389486260454035,-1.0,-1.2389486260454035,-1.0,-1.2389486260454035,83.69999999999891,-1,2023
2.0,1.9173553719008212,2.0,1.9173553719008212,2.0,1.9173553719008212,241.99999999998454,1,2023
2.0,1.9173553719008212,2.0,1.9173553719008212,2.0,1.9173553719008212,241.99999999998454,1,2023
-1.0,-1.1740644038293995,-1.0,-1.1740644038293995,-1.0,-1.1740644038293995,114.90000000001146,1,2023
-1.0,-1.1740644038293995,-1.0,-1.1740644038293995,-1.0,-1.1740644038293995,114.90000000001146,1,2023
-1.0,-1.069204152249138,-1.0,-1.069204152249138,-1.0,-1.069204152249138,288.99999999998727,1,2023
2.0,1.8540145985401586,2.0,1.8540145985401586,1.6,1.4540145985401587,137.00000000001182,-1,2023
-1.0,-1.3846153846153981,-1.0,-1.3846153846153981,-1.0,-1.3846153846153981,51.99999999999818,-1,2023
-1.0,-1.3846153846153981,-1.0,-1.3846153846153981,-1.0,-1.3846153846153981,51.99999999999818,-1,2023
2.0,1.9275362318840576,2.0,1.9275362318840576,2.0,1.9275362318840576,275.9999999999991,1,2023
-1.0,-1.1492537313432674,0.0,-0.1492537313432674,0.0,-0.1492537313432674,134.00000000001455,-1,2023
