ts,dir,entrada,rr,riesgo_pips,motivo,pips,R,b
2023-09-15 09:45:00,corto,1.06631,3.0,7.099999999999884,SL,-8.299999999999883,-1.169014084507045,-0.9999999999999999
2023-09-19 07:30:00,largo,1.06876,3.0,13.600000000000279,SL,-14.800000000000278,-1.0882352941176452,-1.0
2023-10-03 07:15:00,corto,1.04709,3.0,9.799999999999809,SL,-10.999999999999808,-1.122448979591839,-1.0
2023-10-11 06:30:00,largo,1.06118,3.0,13.700000000000934,SL,-14.900000000000933,-1.0875912408759063,-1.0
2023-10-16 14:15:00,largo,1.05394,3.0,14.800000000001479,TP,43.20000000000443,2.9189189189189264,2.9999999999999996
2023-10-19 07:45:00,corto,1.05375,3.0,11.700000000001154,SL,-12.900000000001153,-1.1025641025640924,-1.0
2023-10-25 15:45:00,corto,1.05829,3.0,13.700000000000934,TP,39.9000000000028,2.9124087591240935,3.0
2023-11-06 15:45:00,largo,1.07437,3.0,18.599999999999728,SL,-19.799999999999727,-1.064516129032259,-1.0
2023-11-09 06:30:00,largo,1.07074,3.0,6.999999999999229,SL,-8.199999999999228,-1.1714285714285901,-0.9999999999999999
2023-11-28 13:15:00,largo,1.096,3.0,15.600000000000058,TP,45.60000000000017,2.9230769230769234,3.0
2023-11-29 13:30:00,corto,1.09757,3.0,20.100000000000673,TP,59.10000000000201,2.940298507462688,3.0
2023-11-30 13:30:00,corto,1.09272,3.0,23.400000000000087,TP,69.00000000000026,2.9487179487179485,3.0
2023-12-15 06:45:00,largo,1.09874,3.0,7.800000000000029,SL,-9.000000000000028,-1.153846153846153,-0.9999999999999999
2023-12-18 15:00:00,corto,1.09183,3.0,13.799999999999368,SL,-14.999999999999368,-1.0869565217391344,-1.0
2023-12-19 07:45:00,corto,1.09285,3.0,13.699999999998713,SL,-14.899999999998712,-1.0875912408759205,-1.0
2023-12-20 07:45:00,largo,1.09665,3.0,16.899999999999693,SL,-18.099999999999692,-1.0710059171597646,-1.0
2023-12-22 07:00:00,largo,1.09997,3.0,6.899999999998574,TP,19.499999999995723,2.8260869565217033,3.0
2023-12-28 06:45:00,largo,1.11134,3.0,9.600000000000719,SL,-10.800000000000718,-1.1249999999999907,-1.0
2024-01-03 08:15:00,corto,1.09528,3.0,13.600000000000279,TP,39.60000000000083,2.9117647058823546,3.0
2024-01-10 13:00:00,largo,1.09509,3.0,10.699999999999044,SL,-11.899999999999043,-1.1121495327102904,-1.0
2024-01-11 08:15:00,largo,1.09802,3.0,9.500000000000064,SL,-10.700000000000063,-1.1263157894736833,-1.0
2024-02-05 06:30:00,corto,1.07798,3.0,5.9000000000009045,SL,-7.100000000000905,-1.2033898305084434,-1.0
2024-02-08 07:30:00,corto,1.07811,3.0,8.799999999999919,TP,25.199999999999758,2.8636363636363624,3.0
2024-02-13 07:30:00,corto,1.07659,3.0,12.700000000001044,SL,-13.900000000001043,-1.0944881889763702,-1.0
2024-02-14 13:45:00,corto,1.07086,3.0,9.099999999999664,SL,-10.299999999999663,-1.1318681318681367,-1.0
