ts,R,neta,rgo,lado,hfrac,hbar,gana,fvg,pos,anio
2020-04-13 04:00:00,-1.0,-1.0655722670579575,21.808000000000938,-1,18,6,False,True,0.9518367346938705,2020
2021-07-21 04:00:00,2.448275862068821,2.3855400544001406,22.794000000001535,1,14,6,True,True,0.08127721335267153,2021
2021-07-21 08:00:00,2.4482758620688445,2.3838178949739643,22.18500000000123,1,14,10,True,True,0.2575757575757613,2021
2021-12-13 08:00:00,-1.0,-1.0772889417360276,18.50200000000024,1,9,9,False,False,0.10156250000002014,2021
2021-12-29 08:00:00,2.4482758620689573,2.396424815983167,27.578999999999798,1,13,9,True,False,0.21003717472119726,2021
2022-03-14 00:00:00,2.448275862068981,2.406873389501738,34.539000000000094,1,17,1,True,True,0.11721453287197174,2022
2022-03-22 04:00:00,-1.0,-1.0580805003858489,24.621000000000226,1,13,5,False,True,0.16741214057507056,2022
2022-07-21 12:00:00,2.448275862068898,2.415047866902061,43.03600000000074,-1,6,14,True,False,0.6202399582681323,2022
2022-08-02 00:00:00,0.38494675604400763,0.3561607987599534,49.6770000000013,-1,14,2,True,True,0.9915966386554693,2022
2022-08-02 04:00:00,0.1955781191622207,0.1641502384563014,45.5009999999989,-1,14,6,True,True,0.6146585230427588,2022
2022-08-23 04:00:00,2.44827586206898,2.406451990289857,34.19100000000008,1,18,6,True,False,0.02697639565380079,2022
2022-08-31 08:00:00,-1.0,-1.0457424349049953,31.26200000000079,1,2,10,False,False,0.4951622083096217,2022
2022-08-31 16:00:00,2.448275862069051,2.416088952912662,44.427999999998576,-1,10,18,True,True,0.7660785429709696,2022
2023-04-03 04:00:00,1.5433415888740374,1.5160983044389071,52.49000000000059,1,6,6,True,True,0.3681159420289988,2023
2023-08-03 08:00:00,2.448275862068874,2.4102570919627944,37.61300000000078,1,14,10,True,False,0.16060606060605448,2023
2023-08-03 12:00:00,2.4482758620690217,2.409264513313019,36.65599999999935,1,14,14,True,False,0.2574850299401149,2023
2024-01-23 04:00:00,-1.0,-1.0520700578960767,27.463000000000903,-1,5,5,False,True,0.9824840764331125,2024
2024-01-29 16:00:00,-1.0,-1.0538322541785874,26.564000000000032,1,5,17,False,True,0.16678912564291043,2024
2024-01-31 04:00:00,-1.0,-1.0605778191985076,23.60600000000046,1,5,5,False,True,0.2254464285714166,2024
2024-01-31 08:00:00,-1.0,-1.0630567069406462,22.67800000000042,1,5,9,False,False,0.4810267857142855,2024
2024-06-11 16:00:00,-1.0,-1.04119494137643,34.712999999999546,1,10,18,False,True,0.11336254107338431,2024
2024-11-01 08:00:00,-1.0,-1.0666356011183604,21.459999999999813,-1,13,9,False,False,0.9799498746867153,2024
2024-11-01 12:00:00,-1.0,-1.085164671550233,16.791000000000444,-1,13,13,False,False,0.6106647187728221,2024
2025-05-06 00:00:00,-1.0,-1.048773832668234,29.319000000000983,1,22,2,False,False,0.4274543874891463,2025
2025-10-01 04:00:00,2.44827586206896,2.3966960034626985,27.724000000000082,-1,10,6,True,False,0.8882521489971235,2025
2025-12-04 12:00:00,2.4482758620690155,2.355061599635014,15.340999999999827,-1,17,13,True,False,0.9039301310043683,2025
2025-12-16 16:00:00,2.4482758620690643,2.3823529411765687,21.691999999999823,-1,13,17,True,True,0.5074309978768593,2025
2026-04-10 12:00:00,-1.0,-1.0653983353151033,21.865999999999275,-1,18,14,False,True,0.9937984496124084,2026
2026-05-28 08:00:00,-1.0,-1.0598426514897865,23.896000000001028,1,14,10,False,True,0.40903054448870607,2026
2026-06-30 12:00:00,-1.0,-1.065834906311867,21.72099999999899,-1,18,14,False,True,0.830845771144277,2026
2026-07-01 12:00:00,0.04069586828210621,-0.0037278657967991444,32.19000000000083,1,6,14,True,True,0.22140762463342212,2026
2026-07-14 00:00:00,-0.22455040422368458,-0.27173733707305037,30.30499999999936,1,2,2,False,True,0.21311475409835298,2026
