instr,dia,lado,ent,stp,tp,sl_pips,rr,R,Rn,tipo
GBPUSD,2023-02-16,-1,1.2052749999999999,1.20556,1.2014,2.8500000000009074,13.596491228065323,-1.0,-1.5614035087717513,mecha
GBPUSD,2023-02-17,1,1.19204,1.19175,1.19765,2.8999999999990145,19.344827586213867,19.344827586213867,18.793103448282647,mecha
GBPUSD,2023-02-22,1,1.2073649999999998,1.20711,1.2135,2.549999999998942,24.058823529422625,-1.0,-1.627450980392417,mecha
GBPUSD,2023-02-28,1,1.2034,1.20306,1.20676,3.4000000000000696,9.882352941176356,-1.0,-1.470588235294108,mecha
GBPUSD,2023-03-01,-1,1.208275,1.20884,1.20132,5.649999999999267,12.309734513276013,12.309734513276013,12.026548672568012,mecha
GBPUSD,2023-03-03,-1,1.19841,1.19881,1.19475,3.9999999999995595,9.150000000000999,-1.0,-1.400000000000044,mecha
GBPUSD,2023-03-10,-1,1.19538,1.19603,1.19072,6.499999999998174,7.16923076923295,-1.0,-1.2461538461539154,mecha
GBPUSD,2023-03-20,-1,1.21962,1.22032,1.21666,7.0000000000014495,4.228571428570341,-1.0,-1.2285714285713811,mecha
GBPUSD,2023-03-28,-1,1.23197,1.23217,1.22932,1.9999999999997797,13.250000000001666,-1.0,-1.8000000000000882,mecha
GBPUSD,2023-03-29,1,1.231625,1.23131,1.23412,3.1500000000006523,7.920634920633712,-1.0,-1.5079365079364027,mecha
GBPUSD,2023-03-31,1,1.23635,1.23601,1.24227,3.4000000000000696,17.411764705881776,-1.0,-1.470588235294108,mecha
GBPUSD,2023-04-03,-1,1.2321,1.23259,1.22753,4.900000000001015,9.326530612242891,-1.0,-1.3265306122448304,mecha
GBPUSD,2023-04-11,-1,1.24158,1.2419,1.23845,3.20000000000098,9.781249999996552,-1.0,-1.499999999999847,mecha
GBPUSD,2023-04-13,-1,1.24985,1.25016,1.24807,3.1000000000003247,5.74193548387002,-1.0,-1.5161290322580103,mecha
GBPUSD,2023-04-17,-1,1.2421449999999998,1.24244,1.23831,2.9500000000015625,12.999999999992474,-1.0,-1.542372881355645,mecha
GBPUSD,2023-04-18,-1,1.241205,1.24154,1.23672,3.3500000000019625,13.388059701484247,-1.0,-1.4776119402982277,mecha
GBPUSD,2023-04-19,-1,1.246115,1.24682,1.24091,7.049999999999557,7.382978723404898,-1.0,-1.2269503546099434,mecha
GBPUSD,2023-04-21,1,1.242315,1.24202,1.24459,2.9500000000015625,7.711864406775668,-1.0,-1.542372881355645,mecha
GBPUSD,2023-04-24,1,1.2423950000000001,1.24211,1.24518,2.8500000000009074,9.771929824557645,-1.0,-1.5614035087717513,mecha
GBPUSD,2023-04-25,1,1.247425,1.24716,1.25066,2.649999999999597,12.20754716981355,-1.0,-1.6037735849057522,mecha
GBPUSD,2023-04-26,-1,1.24441,1.24471,1.24022,2.9999999999996696,13.966666666667924,-1.0,-1.533333333333392,mecha
GBPUSD,2023-04-27,1,1.24665,1.24624,1.24877,4.100000000000215,5.170731707316558,-1.0,-1.3902439024390039,mecha
GBPUSD,2023-04-28,1,1.24702,1.24639,1.25037,6.299999999999084,5.317460317461034,-1.0,-1.2539682539682908,mecha
GBPUSD,2023-05-01,1,1.25325,1.253,1.25689,2.500000000000835,14.559999999995489,-1.0,-1.6399999999997863,mecha
GBPUSD,2023-05-04,1,1.256345,1.25601,1.25917,3.349999999999742,8.43283582089574,-1.0,-1.4776119402985444,mecha
GBPUSD,2023-05-08,-1,1.2652999999999999,1.26552,1.26263,2.20000000000109,12.136363636357396,-1.0,-1.727272727272367,mecha
GBPUSD,2023-05-11,1,1.2584149999999998,1.25795,1.26403,4.649999999999377,12.075268817206236,-1.0,-1.3440860215054224,mecha
GBPUSD,2023-05-12,-1,1.2530000000000001,1.25336,1.25072,3.5999999999991594,6.333333333334978,-1.0,-1.4444444444445481,mecha
GBPUSD,2023-05-16,1,1.24734,1.24713,1.25321,2.0999999999982144,27.95238095240492,27.95238095240492,27.19047619049951,mecha
GBPUSD,2023-05-17,1,1.24599,1.24578,1.2493,2.0999999999982144,15.76190476191886,-1.0,-1.7619047619054098,mecha
GBPUSD,2023-05-18,1,1.2465600000000001,1.24634,1.24926,2.20000000000109,12.27272727272085,-1.0,-1.727272727272367,mecha
GBPUSD,2023-05-22,1,1.241885,1.24135,1.24719,5.349999999999522,9.91588785046839,-1.6542056074764144,-1.9532710280371888,mecha
GBPUSD,2023-05-24,-1,1.245685,1.24668,1.24145,9.950000000000792,4.256281407034826,4.256281407034826,4.095477386934336,mecha
GBPUSD,2023-05-26,-1,1.235285,1.23558,1.23105,2.949999999999342,14.355932203392994,-1.0,-1.5423728813560533,mecha
GBPUSD,2023-05-29,-1,1.23697,1.23713,1.2341,1.6000000000016001,17.93749999998161,17.93749999998161,16.93749999998261,mecha
GBPUSD,2023-06-05,1,1.23941,1.23877,1.24394,6.399999999999739,7.078125000000515,-1.0,-1.2500000000000102,mecha
GBPUSD,2023-06-07,1,1.2415500000000002,1.24133,1.24376,2.20000000000109,10.045454545448765,-1.0,-1.727272727272367,mecha
GBPUSD,2023-06-09,1,1.25461,1.25427,1.25617,3.4000000000000696,4.58823529411757,-1.0,-1.470588235294108,mecha
GBPUSD,2023-06-13,-1,1.256535,1.25675,1.25131,2.1500000000007624,24.302325581386896,-1.0,-1.744186046511364,mecha
GBPUSD,2023-06-16,-1,1.279465,1.27954,1.27678,0.7499999999982521,35.80000000008408,-1.0,-3.1333333333383053,FVG
GBPUSD,2023-06-20,-1,1.2802,1.28058,1.27692,3.8000000000004697,8.631578947367222,8.631578947367222,8.210526315788327,mecha
GBPUSD,2023-06-21,-1,1.277125,1.27726,1.27538,1.3499999999999623,12.925925925927084,12.925925925927084,11.740740740741865,FVG
GBPUSD,2023-06-22,1,1.2746650000000002,1.27434,1.27734,3.2500000000013074,8.230769230765183,8.230769230765183,7.738461538457689,mecha
GBPUSD,2023-07-03,1,1.2674850000000002,1.26716,1.27067,3.2500000000013074,9.799999999995354,-1.0,-1.4923076923074943,mecha
GBPUSD,2023-07-04,-1,1.269765,1.27012,1.26831,3.549999999998832,4.098591549297079,-1.0,-1.450704225352261,mecha
GBPUSD,2023-07-06,-1,1.271595,1.27187,1.26893,2.7500000000002522,9.69090909090871,-1.0,-1.5818181818181285,mecha
GBPUSD,2023-07-19,1,1.29387,1.29316,1.30401,7.099999999999884,14.281690140845043,-1.0,-1.22535211267606,mecha
GBPUSD,2023-07-20,1,1.2921049999999998,1.29188,1.29643,2.249999999999197,19.22222222222968,-1.0,-1.7111111111113648,mecha
GBPUSD,2023-07-21,-1,1.289545,1.28978,1.28662,2.349999999999852,12.446808510638418,12.446808510638418,11.765957446808587,mecha
GBPUSD,2023-07-25,-1,1.285005,1.28532,1.28091,3.1500000000006523,12.999999999997181,-1.0,-1.5079365079364027,mecha
GBPUSD,2023-07-31,-1,1.285975,1.28631,1.28437,3.349999999999742,4.791044776120007,-1.0,-1.4776119402985444,mecha
GBPUSD,2023-08-03,1,1.26863,1.26834,1.27278,2.8999999999990145,14.310344827591408,-1.0,-1.551724137931222,mecha
GBPUSD,2023-08-04,1,1.27081,1.27041,1.2741,3.9999999999995595,8.225000000000943,-1.0,-1.400000000000044,mecha
GBPUSD,2023-08-08,1,1.274395,1.27379,1.27853,6.049999999999667,6.834710743802029,-1.0,-1.26446280991737,mecha
GBPUSD,2023-08-10,-1,1.2731,1.27326,1.27073,1.6000000000016001,14.812499999985082,-1.0,-1.999999999999,mecha
GBPUSD,2023-08-11,-1,1.2712949999999998,1.27175,1.26655,4.550000000000942,10.428571428568779,-1.0,-1.351648351648279,mecha
GBPUSD,2023-08-15,-1,1.2712400000000001,1.27157,1.26748,3.2999999999994145,11.393939393942045,-1.0,-1.484848484848571,mecha
GBPUSD,2023-08-16,-1,1.27226,1.27317,1.26866,9.099999999999664,3.9560439560441543,-1.0,-1.1758241758241823,mecha
GBPUSD,2023-08-18,1,1.27173,1.27168,1.27655,0.5,96.40000000000093,-1.0,-4.2,FVG
GBPUSD,2023-08-22,-1,1.2797800000000001,1.28001,1.27554,2.2999999999995246,18.43478260870052,18.43478260870052,17.73913043478733,mecha
GBPUSD,2023-08-28,-1,1.26072,1.26098,1.25774,2.5999999999992696,11.461538461541615,-1.0,-1.6153846153847882,mecha
GBPUSD,2023-08-31,1,1.27114,1.27098,1.2734,1.5999999999993797,14.125000000006418,-1.0,-2.0000000000003877,mecha
GBPUSD,2023-09-01,1,1.2658200000000002,1.26556,1.26832,2.60000000000149,9.615384615378046,-1.0,-1.6153846153842628,mecha
GBPUSD,2023-09-04,-1,1.26162,1.26179,1.25859,1.7000000000000348,17.823529411763552,-1.0,-1.941176470588216,mecha
GBPUSD,2023-09-05,1,1.258285,1.25781,1.26316,4.750000000000032,10.263157894736695,-1.0,-1.3368421052631556,mecha
GBPUSD,2023-09-07,1,1.2466249999999999,1.2462,1.25059,4.249999999998977,9.329411764708642,-1.0,-1.3764705882353847,mecha
