i_base,i_ent,k,alcista,entrada,objetivo,stop,nat,sim,rr,ts,riesgo_u,R,coste_R,R_neto,ins,coste,uni
4799,4800,1,False,2030.225,2020.075,2031.865,0.0,,6.189024390243442,2023-12-07 18:59:00,164.00000000001,-1.0,0.21341463414632844,-1.2134146341463286,XAUUSD,35.0,u
2704,2705,1,False,16649.299,16629.549,16660.169,0.0,0.0,1.8169273229066458,2023-12-08 01:59:00,10.87000000000262,-1.0,0.1839926402943439,-1.183992640294344,GRXEUR,2.0,p
4808,4809,1,True,2031.425,2033.874,2029.955,0.0,0.0,1.6659863945578393,2023-12-08 04:59:00,147.00000000000273,-1.0,0.23809523809523367,-1.2380952380952337,XAUUSD,35.0,u
4811,4812,1,False,2030.735,2028.775,2031.305,1.0,1.0,3.4385964912267477,2023-12-08 07:59:00,57.00000000001637,3.4385964912267477,0.6140350877191219,2.8245614035076256,XAUUSD,35.0,u
4823,4824,1,False,2000.615,1996.265,2001.285,0.0,0.0,6.492537313431995,2023-12-08 19:59:00,67.00000000000728,-1.0,0.5223880597014358,-1.5223880597014356,XAUUSD,35.0,u
2723,2724,1,False,16786.499,16776.249,16798.249,0.0,0.0,0.8723404255319149,2023-12-08 20:59:00,11.75,-1.0,0.1702127659574468,-1.1702127659574468,GRXEUR,2.0,p
4827,4828,1,False,2004.785,2002.484,2007.705,1.0,1.0,0.788013698630233,2023-12-11 00:59:00,291.99999999998454,0.788013698630233,0.11986301369863649,0.6681506849315965,XAUUSD,35.0,u
4831,4832,1,True,1996.595,2000.285,1994.765,1.0,0.0,2.0163934426230607,2023-12-11 04:59:00,182.99999999999272,2.0163934426230607,0.1912568306011005,1.8251366120219603,XAUUSD,35.0,u
2730,2731,1,True,16781.649,16788.669,16776.189,0.0,0.0,1.2857142857137147,2023-12-11 05:58:00,5.460000000002765,-1.0,0.3663003663001808,-1.3663003663001807,GRXEUR,2.0,p
2734,2735,1,False,16750.749,16732.379,16779.399,0.0,0.0,0.6411867364746264,2023-12-11 09:59:00,28.650000000001455,-1.0,0.06980802792320763,-1.0698080279232076,GRXEUR,2.0,p
4837,4838,1,True,1992.895,1996.965,1991.175,0.0,0.0,2.3662790697673675,2023-12-11 10:59:00,172.00000000000273,-1.0,0.20348837209302004,-1.20348837209302,XAUUSD,35.0,u
2736,2737,1,True,16760.799,16767.899,16733.749,1.0,1.0,0.26247689463964413,2023-12-11 11:59:00,27.049999999999272,0.26247689463964413,0.07393715341959534,0.1885397412200488,GRXEUR,2.0,p
4839,4840,1,False,1994.935,1992.645,1996.645,1.0,1.0,1.3391812865496577,2023-12-11 12:59:00,171.00000000000364,1.3391812865496577,0.20467836257309507,1.1345029239765627,XAUUSD,35.0,u
2739,2740,1,True,16774.289,16781.899,16745.749,1.0,1.0,0.2666433076384145,2023-12-11 14:59:00,28.540000000000873,0.2666433076384145,0.07007708479327046,0.19656622284514402,GRXEUR,2.0,p
4843,4844,1,True,1981.505,1988.065,1980.005,0.0,0.0,4.373333333333297,2023-12-11 16:59:00,150.0,-1.0,0.23333333333333334,-1.2333333333333334,XAUUSD,35.0,u
4845,4846,1,True,1981.475,1982.634,1975.725,1.0,1.0,0.2015652173913227,2023-12-11 18:59:00,575.0,0.2015652173913227,0.06086956521739131,0.14069565217393137,XAUUSD,35.0,u
4846,4847,1,False,1981.455,1975.725,1982.985,0.0,0.0,3.745098039215765,2023-12-11 19:59:00,152.99999999999727,-1.0,0.2287581699346446,-1.2287581699346446,XAUUSD,35.0,u
4847,4848,1,True,1980.725,1982.985,1980.275,1.0,1.0,5.022222222224232,2023-12-11 20:59:00,44.99999999998181,5.022222222224232,0.7777777777780922,4.24444444444614,XAUUSD,35.0,u
2745,2746,1,False,16816.249,16814.149,16826.199,1.0,0.0,0.21105527638174787,2023-12-11 20:59:00,9.950000000000728,0.21105527638174787,0.20100502512561344,0.01005025125613443,GRXEUR,2.0,p
2746,2747,1,True,16819.579,16826.199,16808.749,1.0,1.0,0.6112650046166126,2023-12-11 23:58:00,10.830000000001746,0.6112650046166126,0.18467220683284188,0.4265927977837707,GRXEUR,2.0,p
2748,2749,1,False,16837.559,16817.759,16849.579,0.0,1.0,1.6472545757073371,2023-12-12 01:59:00,12.020000000000437,-1.0,0.16638935108152475,-1.1663893510815249,GRXEUR,2.0,p
2750,2751,1,False,16843.569,16836.079,16848.699,0.0,1.0,1.4600389863540888,2023-12-12 03:59:00,5.130000000001019,-1.0,0.3898635477582072,-1.3898635477582073,GRXEUR,2.0,p
4854,4855,1,False,1985.585,1982.045,1986.345,0.0,0.0,4.657894736842113,2023-12-12 04:59:00,75.99999999999909,-1.0,0.46052631578947917,-1.4605263157894792,XAUUSD,35.0,u
2752,2753,1,False,16841.699,16841.549,16852.199,1.0,1.0,0.014285714285852876,2023-12-12 05:59:00,10.5,0.014285714285852876,0.19047619047619047,-0.1761904761903376,GRXEUR,2.0,p
4856,4857,1,False,1987.685,1984.658,1988.715,0.0,1.0,2.938834951456431,2023-12-12 06:59:00,102.99999999999727,-1.0,0.33980582524272746,-1.3398058252427274,XAUUSD,35.0,u
4859,4860,1,True,1985.785,1988.158,1982.615,1.0,1.0,0.7485804416403046,2023-12-12 09:59:00,317.0000000000073,0.7485804416403046,0.11041009463722144,0.6381703470030832,XAUUSD,35.0,u
4862,4863,1,False,1988.215,1985.765,1989.015,0.0,0.0,3.0624999999990763,2023-12-12 12:59:00,80.00000000001819,-1.0,0.4374999999999005,-1.4374999999999005,XAUUSD,35.0,u
4866,4867,1,True,1980.865,1984.465,1979.105,0.0,,2.0454545454545046,2023-12-12 16:59:00,175.9999999999991,-1.0,0.19886363636363738,-1.1988636363636374,XAUUSD,35.0,u
4869,4870,1,False,1980.148,1977.385,1980.965,0.0,1.0,3.3818849449203126,2023-12-12 19:59:00,81.70000000000073,-1.0,0.42839657282741356,-1.4283965728274135,XAUUSD,35.0,u
4871,4872,1,True,1979.315,1980.398,1978.928,0.0,0.0,2.7984496124031373,2023-12-12 21:59:00,38.69999999999436,-1.0,0.9043927648580129,-1.904392764858013,XAUUSD,35.0,u
4877,4878,1,True,1978.205,1980.065,1977.555,0.0,0.0,2.861538461539258,2023-12-13 04:59:00,64.99999999998636,-1.0,0.5384615384616515,-1.5384615384616516,XAUUSD,35.0,u
2775,2776,1,False,16784.059,16777.569,16800.059,1.0,0.0,0.40562500000010004,2023-12-13 06:59:00,16.0,0.40562500000010004,0.125,0.28062500000010004,GRXEUR,2.0,p
4881,4882,1,False,1980.225,1973.295,1982.225,0.0,0.0,3.464999999999918,2023-12-13 08:59:00,200.0,-1.0,0.175,-1.175,XAUUSD,35.0,u
2778,2779,1,False,16822.759,16792.749,16835.899,1.0,1.0,2.2838660578380074,2023-12-13 09:59:00,13.140000000003056,2.2838660578380074,0.15220700152203462,2.1316590563159727,GRXEUR,2.0,p
2780,2781,1,True,16810.279,16828.899,16789.759,0.0,0.0,0.9074074074075158,2023-12-13 11:59:00,20.520000000000437,-1.0,0.09746588693956908,-1.097465886939569,GRXEUR,2.0,p
4884,4885,1,False,1982.765,1980.955,1983.495,1.0,1.0,2.479452054795468,2023-12-13 11:59:00,72.99999999997908,2.479452054795468,0.4794520547946579,2.00000000000081,XAUUSD,35.0,u
2781,2782,1,False,16805.789,16789.759,16822.899,0.0,0.0,0.9368790181181723,2023-12-13 12:59:00,17.110000000000582,-1.0,0.11689070718877452,-1.1168907071887746,GRXEUR,2.0,p
2782,2783,1,True,16815.759,16822.899,16794.299,1.0,0.0,0.3327120223673507,2023-12-13 13:59:00,21.459999999999127,0.3327120223673507,0.09319664492078665,0.23951537744656404,GRXEUR,2.0,p
2783,2784,1,False,16797.789,16794.299,16828.799,1.0,1.0,0.11254434053536862,2023-12-13 14:59:00,31.0099999999984,0.11254434053536862,0.06449532408900688,0.04804901644636174,GRXEUR,2.0,p
2786,2787,1,True,16751.299,16790.899,16747.149,0.0,1.0,9.54216867470434,2023-12-13 17:59:00,4.149999999997817,-1.0,0.48192771084362696,-1.4819277108436268,GRXEUR,2.0,p
4891,4892,1,True,1981.678,1983.475,1979.575,1.0,1.0,0.8544935805990215,2023-12-13 18:59:00,210.30000000000655,0.8544935805990215,0.1664289110794052,0.6880646695196163,XAUUSD,35.0,u
2789,2790,1,False,16890.269,16751.699,16898.299,0.0,0.0,17.256537982567846,2023-12-13 20:59:00,8.029999999998836,-1.0,0.24906600249069613,-1.249066002490696,GRXEUR,2.0,p
4897,4898,1,True,2032.258,2039.175,2029.928,0.0,1.0,2.9686695278970525,2023-12-14 01:59:00,232.99999999999272,-1.0,0.1502145922746828,-1.1502145922746827,XAUUSD,35.0,u
2794,2795,1,True,16953.579,16956.599,16943.599,1.0,1.0,0.3026052104204238,2023-12-14 03:59:00,9.980000000003201,0.3026052104204238,0.20040080160314214,0.10220440881728168,GRXEUR,2.0,p
4900,4901,1,True,2031.135,2034.805,2030.015,1.0,1.0,3.2767857142860985,2023-12-14 04:59:00,111.99999999998909,3.2767857142860985,0.3125000000000305,2.964285714286068,XAUUSD,35.0,u
4902,4903,1,False,2035.285,2030.295,2037.285,1.0,1.0,2.4950000000000045,2023-12-14 06:59:00,200.0,2.4950000000000045,0.175,2.3200000000000047,XAUUSD,35.0,u
4904,4905,1,False,2036.385,2029.165,2040.215,1.0,1.0,1.8851174934726278,2023-12-14 08:59:00,382.9999999999927,1.8851174934726278,0.0913838120104456,1.7937336814621823,XAUUSD,35.0,u
4909,4910,1,True,2037.115,2039.135,2027.445,1.0,1.0,0.2088934850051672,2023-12-14 13:59:00,967.0000000000073,0.2088934850051672,0.03619441571871741,0.1726990692864498,XAUUSD,35.0,u
2808,2809,1,False,16750.169,16747.689,16788.689,1.0,1.0,0.06438213914858275,2023-12-14 17:59:00,38.5199999999968,0.06438213914858275,0.05192107995846745,0.012461059190115295,GRXEUR,2.0,p
2811,2812,1,False,16740.799,16717.199,16758.659,1.0,0.0,1.321388577827423,2023-12-14 20:59:00,17.860000000000582,1.321388577827423,0.11198208286673768,1.2094064949606853,GRXEUR,2.0,p
4918,4919,1,False,2035.445,2035.325,2038.615,1.0,0.0,0.037854889589870065,2023-12-14 23:59:00,317.0000000000073,0.037854889589870065,0.11041009463722144,-0.07255520504735138,XAUUSD,35.0,u
2815,2816,1,False,16767.099,16752.559,16769.599,0.0,0.0,5.815999999998894,2023-12-15 02:59:00,2.5,-1.0,0.8,-1.8,GRXEUR,2.0,p
4925,4926,1,True,2036.005,2037.145,2034.198,1.0,1.0,0.6308799114553748,2023-12-15 06:59:00,180.70000000000164,0.6308799114553748,0.19369120088544373,0.4371887105699311,XAUUSD,35.0,u
4929,4930,1,False,2042.465,2039.905,2044.295,0.0,1.0,1.3989071038249885,2023-12-15 10:59:00,183.00000000001546,-1.0,0.19125683060107673,-1.1912568306010767,XAUUSD,35.0,u
2823,2824,1,False,16845.759,16835.749,16888.899,1.0,1.0,0.23203523412141144,2023-12-15 10:59:00,43.140000000003056,0.23203523412141144,0.04636068613815156,0.18567454798325989,GRXEUR,2.0,p
4930,4931,1,True,2041.555,2044.295,2039.945,1.0,0.0,1.7018633540371382,2023-12-15 11:59:00,161.00000000001273,1.7018633540371382,0.2173913043478089,1.4844720496893293,XAUUSD,35.0,u
4931,4932,1,False,2040.995,2039.945,2044.815,1.0,1.0,0.2748691099476203,2023-12-15 12:59:00,382.00000000001637,0.2748691099476203,0.09162303664921073,0.18324607329840958,XAUUSD,35.0,u
4934,4935,1,False,2035.055,2031.205,2038.505,1.0,1.0,1.1159420289855322,2023-12-15 15:59:00,345.00000000000455,1.1159420289855322,0.1014492753623175,1.0144927536232147,XAUUSD,35.0,u
2829,2830,1,False,16758.169,16731.759,16783.399,1.0,1.0,1.0467697185891378,2023-12-15 16:59:00,25.229999999999563,1.0467697185891378,0.07927070947285116,0.9674990091162866,GRXEUR,2.0,p
4939,4940,1,False,2017.878,2015.515,2021.535,0.0,0.0,0.6461580530488735,2023-12-15 20:59:00,365.7000000000153,-1.0,0.0957068635493534,-1.0957068635493534,XAUUSD,35.0,u
2833,2834,1,True,16719.289,16739.199,16711.169,1.0,1.0,2.4519704433500435,2023-12-15 20:59:00,8.119999999998981,2.4519704433500435,0.24630541871924272,2.2056650246308007,GRXEUR,2.0,p
2835,2836,1,False,16736.569,16726.359,16756.149,1.0,1.0,0.5214504596526157,2023-12-18 00:59:00,19.580000000001746,0.5214504596526157,0.10214504596526157,0.41930541368735413,GRXEUR,2.0,p
4943,4944,1,False,2019.285,2015.925,2023.265,0.0,0.0,0.8442211055276663,2023-12-18 01:59:00,398.0000000000018,-1.0,0.08793969849246192,-1.0879396984924619,XAUUSD,35.0,u
2839,2840,1,False,16734.099,16726.049,16746.589,0.0,1.0,0.6445156124898511,2023-12-18 04:59:00,12.4900000000016,-1.0,0.16012810248196507,-1.160128102481965,GRXEUR,2.0,p
4947,4948,1,False,2023.065,2021.485,2024.478,1.0,,1.1181882519463144,2023-12-18 05:59:00,141.3000000000011,1.1181882519463144,0.24769992922858974,0.8704883227177247,XAUUSD,35.0,u
2841,2842,1,False,16736.059,16731.049,16749.059,1.0,1.0,0.3853846153847721,2023-12-18 06:59:00,13.0,0.3853846153847721,0.15384615384615385,0.23153846153861823,GRXEUR,2.0,p
2843,2844,1,True,16717.299,16736.799,16668.749,1.0,0.0,0.4016477857878536,2023-12-18 08:59:00,48.54999999999927,0.4016477857878536,0.041194644696190115,0.3604531410916635,GRXEUR,2.0,p
4951,4952,1,False,2022.855,2021.655,2027.215,1.0,0.0,0.27522935779818186,2023-12-18 09:59:00,435.99999999999,0.27522935779818186,0.0802752293578,0.19495412844038185,XAUUSD,35.0,u
4953,4954,1,True,2021.915,2024.785,2018.658,1.0,1.0,0.8811789990789265,2023-12-18 11:59:00,325.7000000000062,0.8811789990789265,0.10746085354620613,0.7737181455327203,XAUUSD,35.0,u
2848,2849,1,True,16689.399,16713.299,16670.279,0.0,0.0,1.2499999999997147,2023-12-18 13:59:00,19.12000000000262,-1.0,0.10460251046023672,-1.1046025104602366,GRXEUR,2.0,p
4957,4958,1,True,2022.118,2026.805,2020.225,1.0,1.0,2.4759640781828067,2023-12-18 15:59:00,189.3000000000029,2.4759640781828067,0.18489170628631518,2.2910723718964916,XAUUSD,35.0,u
2852,2853,1,False,16656.299,16627.289,16665.689,0.0,0.0,3.089456869009606,2023-12-18 17:59:00,9.389999999999418,-1.0,0.21299254526092906,-1.2129925452609291,GRXEUR,2.0,p
2855,2856,1,False,16673.759,16666.669,16689.679,1.0,0.0,0.44535175879369754,2023-12-18 20:59:00,15.920000000001892,0.44535175879369754,0.12562814070350267,0.3197236180901949,GRXEUR,2.0,p
4962,4963,1,True,2026.405,2027.735,2025.475,1.0,0.0,1.4301075268815442,2023-12-18 20:59:00,93.00000000000637,1.4301075268815442,0.3763440860214796,1.0537634408600645,XAUUSD,35.0,u
4970,4971,1,False,2024.055,2021.605,2025.195,0.0,0.0,2.149122807017824,2023-12-19 05:59:00,113.99999999998727,-1.0,0.30701754385968344,-1.3070175438596834,XAUUSD,35.0,u
4972,4973,1,True,2024.765,2026.415,2022.805,1.0,1.0,0.8418367346937923,2023-12-19 07:59:00,196.00000000000364,0.8418367346937923,0.17857142857142524,0.663265306122367,XAUUSD,35.0,u
4976,4977,1,False,2026.354,2024.118,2027.125,0.0,0.0,2.9001297016864136,2023-12-19 11:59:00,77.09999999999582,-1.0,0.4539559014267432,-1.4539559014267431,XAUUSD,35.0,u
2870,2871,1,False,16727.269,16698.749,16736.249,0.0,0.0,3.17594654788439,2023-12-19 13:59:00,8.979999999999563,-1.0,0.22271714922050082,-1.222717149220501,GRXEUR,2.0,p
4978,4979,1,False,2029.865,2026.115,2032.585,0.0,0.0,1.3786764705882215,2023-12-19 13:59:00,272.00000000000273,-1.0,0.128676470588234,-1.128676470588234,XAUUSD,35.0,u
2872,2873,1,False,16737.249,16706.769,16752.789,0.0,0.0,1.9613899613898231,2023-12-19 15:59:00,15.540000000000873,-1.0,0.12870012870012146,-1.1287001287001215,GRXEUR,2.0,p
4980,4981,1,False,2041.725,2028.775,2045.325,0.0,0.0,3.5972222222220354,2023-12-19 15:59:00,360.00000000001364,-1.0,0.09722222222221853,-1.0972222222222185,XAUUSD,35.0,u
2873,2874,1,False,16752.299,16718.789,16763.199,0.0,0.0,3.0743119266049472,2023-12-19 16:59:00,10.900000000001455,-1.0,0.1834862385320856,-1.1834862385320857,GRXEUR,2.0,p
2875,2876,1,False,16755.199,16745.159,16758.189,0.0,0.0,3.3578595317751554,2023-12-19 18:59:00,2.9899999999979627,-1.0,0.6688963210706899,-1.6688963210706897,GRXEUR,2.0,p
4986,4987,1,False,2040.105,2038.635,2040.518,0.0,,3.559322033898277,2023-12-19 21:59:00,41.30000000000109,-1.0,0.8474576271186217,-1.8474576271186218,XAUUSD,35.0,u
2878,2879,1,True,16762.349,16780.199,16760.379,1.0,1.0,9.060913705596242,2023-12-19 23:59:00,1.9699999999975262,9.060913705596242,1.015228426397214,8.045685279199027,GRXEUR,2.0,p
2879,2880,1,False,16762.569,16760.379,16785.699,1.0,0.0,0.09468223086894051,2023-12-20 00:59:00,23.13000000000102,0.09468223086894051,0.08646779074794259,0.008214440120997923,GRXEUR,2.0,p
4988,4989,1,True,2039.135,2041.535,2038.635,0.0,1.0,4.800000000000182,2023-12-20 00:59:00,50.0,-1.0,0.7,-1.7,XAUUSD,35.0,u
2880,2881,1,True,16774.589,16785.699,16751.699,1.0,1.0,0.48536478811711947,2023-12-20 01:59:00,22.889999999999418,0.48536478811711947,0.08737439930100703,0.39799038881611243,GRXEUR,2.0,p
2883,2884,1,True,16777.579,16790.099,16763.049,1.0,1.0,0.8616655196142234,2023-12-20 04:56:00,14.530000000002474,0.8616655196142234,0.1376462491396875,0.724019270474536,GRXEUR,2.0,p
4992,4993,1,False,2040.425,2038.925,2040.965,0.0,1.0,2.777777777777965,2023-12-20 04:59:00,53.99999999999636,-1.0,0.6481481481481918,-1.6481481481481919,XAUUSD,35.0,u
4994,4995,1,False,2040.965,2039.275,2042.285,0.0,1.0,1.2803030303027405,2023-12-20 06:59:00,132.00000000001637,-1.0,0.2651515151514823,-1.2651515151514823,XAUUSD,35.0,u
4995,4996,1,False,2042.225,2040.475,2043.375,1.0,1.0,1.5217391304346624,2023-12-20 07:59:00,115.0000000000091,1.5217391304346624,0.30434782608693245,1.2173913043477298,XAUUSD,35.0,u
4996,4997,1,True,2040.955,2043.375,2039.665,0.0,0.0,1.8759689922481713,2023-12-20 08:59:00,128.99999999999636,-1.0,0.271317829457372,-1.271317829457372,XAUUSD,35.0,u
5000,5001,1,False,2033.925,2031.695,2036.325,1.0,1.0,0.929166666666639,2023-12-20 12:59:00,240.0000000000091,0.929166666666639,0.14583333333332782,0.7833333333333112,XAUUSD,35.0,u
2891,2892,1,False,16732.789,16717.769,16745.899,0.0,0.0,1.14569031273835,2023-12-20 12:59:00,13.110000000000582,-1.0,0.1525553012967133,-1.1525553012967134,GRXEUR,2.0,p
2894,2895,1,False,16723.769,16709.789,16759.789,0.0,0.0,0.38811771238199316,2023-12-20 15:59:00,36.02000000000044,-1.0,0.055524708495279726,-1.0555247084952797,GRXEUR,2.0,p
5005,5006,1,True,2034.608,2035.245,2031.925,1.0,0.0,0.23742079761459015,2023-12-20 17:59:00,268.2999999999993,0.23742079761459015,0.1304509877003358,0.10696980991425434,XAUUSD,35.0,u
2897,2898,1,False,16744.189,16741.179,16761.169,1.0,1.0,0.1772673733803199,2023-12-20 18:59:00,16.9800000000032,0.1772673733803199,0.1177856301530991,0.05948174322722079,GRXEUR,2.0,p
5009,5010,1,True,2031.735,2033.745,2027.258,1.0,1.0,0.448961358052279,2023-12-20 21:59:00,447.6999999999862,0.448961358052279,0.07817735090462605,0.3707840071476529,XAUUSD,35.0,u
2902,2903,1,True,16646.199,16657.059,16638.069,1.0,1.0,1.3357933579334835,2023-12-21 01:59:00,8.130000000001019,1.3357933579334835,0.24600246002456944,1.0897908979089141,GRXEUR,2.0,p
2903,2904,1,False,16652.099,16638.069,16663.699,0.0,0.0,1.2094827586203618,2023-12-21 02:59:00,11.600000000002183,-1.0,0.17241379310341584,-1.1724137931034158,GRXEUR,2.0,p
5015,5016,1,False,2036.225,2035.385,2037.835,0.0,1.0,0.5217391304346906,2023-12-21 04:59:00,161.00000000001273,-1.0,0.2173913043478089,-1.2173913043478088,XAUUSD,35.0,u
2906,2907,1,False,16668.579,16642.099,16676.549,1.0,1.0,3.3224592220842433,2023-12-21 05:59:00,7.969999999997526,3.3224592220842433,0.2509410288582962,3.071518193225947,GRXEUR,2.0,p
5017,5018,1,True,2036.754,2038.098,2034.305,0.0,0.0,0.5487954267048337,2023-12-21 06:59:00,244.89999999998417,-1.0,0.14291547570437838,-1.1429154757043785,XAUUSD,35.0,u
5020,5021,1,True,2035.285,2037.155,2034.615,0.0,1.0,2.791044776118937,2023-12-21 09:59:00,67.00000000000728,-1.0,0.5223880597014358,-1.5223880597014356,XAUUSD,35.0,u
2912,2913,1,True,16637.559,16661.599,16622.559,1.0,1.0,1.6026666666664824,2023-12-21 11:59:00,15.0,1.6026666666664824,0.13333333333333333,1.469333333333149,GRXEUR,2.0,p
2915,2916,1,False,16670.569,16658.559,16706.599,1.0,0.0,0.3333333333332997,2023-12-21 14:59:00,36.029999999998836,0.3333333333332997,0.05550929780738453,0.27782403552591517,GRXEUR,2.0,p
2916,2917,1,True,16674.599,16706.599,16646.549,1.0,1.0,1.1408199643494057,2023-12-21 15:59:00,28.049999999999272,1.1408199643494057,0.07130124777183786,1.069518716577568,GRXEUR,2.0,p
5026,5027,1,True,2041.375,2045.835,2036.575,1.0,1.0,0.929166666666683,2023-12-21 15:59:00,479.99999999999545,0.929166666666683,0.07291666666666735,0.8562500000000157,XAUUSD,35.0,u
2917,2918,1,False,16678.969,16646.549,16694.989,0.0,0.0,2.023720349563109,2023-12-21 16:59:00,16.020000000000437,-1.0,0.12484394506866077,-1.1248439450686607,GRXEUR,2.0,p
2920,2921,1,False,16678.989,16653.449,16686.599,0.0,0.0,3.356110381078992,2023-12-21 19:59:00,7.609999999996944,-1.0,0.2628120893562159,-1.262812089356216,GRXEUR,2.0,p
5031,5032,1,False,2044.005,2038.948,2045.005,0.0,0.0,5.057000000000016,2023-12-21 20:59:00,100.0,-1.0,0.35,-1.35,XAUUSD,35.0,u
2922,2923,1,False,16721.399,16677.949,16734.179,1.0,1.0,3.399843505477675,2023-12-21 23:59:00,12.779999999998836,3.399843505477675,0.15649452269172004,3.243348982785955,GRXEUR,2.0,p
5035,5036,1,True,2048.565,2053.785,2046.715,1.0,1.0,2.8216216216213055,2023-12-22 01:59:00,185.00000000001364,2.8216216216213055,0.18918918918917524,2.63243243243213,XAUUSD,35.0,u
2925,2926,1,True,16693.999,16706.379,16682.849,0.0,0.0,1.1103139013452379,2023-12-22 02:58:00,11.150000000001455,-1.0,0.17937219730939363,-1.1793721973093936,GRXEUR,2.0,p
2927,2928,1,True,16679.359,16703.999,16676.349,0.0,0.0,8.186046511622173,2023-12-22 04:59:00,3.0100000000020373,-1.0,0.6644518272420752,-1.6644518272420752,GRXEUR,2.0,p
5039,5040,1,True,2048.178,2050.695,2047.465,0.0,1.0,3.5301542777004236,2023-12-22 05:59:00,71.29999999999654,-1.0,0.4908835904628569,-1.490883590462857,XAUUSD,35.0,u
5040,5041,1,True,2047.595,2049.608,2047.015,1.0,1.0,3.470689655173103,2023-12-22 06:59:00,57.999999999992724,3.470689655173103,0.6034482758621447,2.8672413793109586,XAUUSD,35.0,u
2929,2930,1,True,16673.879,16678.499,16658.379,0.0,1.0,0.29806451612896656,2023-12-22 06:59:00,15.5,-1.0,0.12903225806451613,-1.129032258064516,GRXEUR,2.0,p
2933,2934,1,True,16683.099,16693.069,16650.099,1.0,1.0,0.3021212121212474,2023-12-22 10:59:00,33.0,0.3021212121212474,0.06060606060606061,0.24151515151518677,GRXEUR,2.0,p
2934,2935,1,False,16680.069,16650.099,16694.199,0.0,0.0,2.1210191082801844,2023-12-22 11:59:00,14.130000000001019,-1.0,0.14154281670204216,-1.1415428167020423,GRXEUR,2.0,p
5046,5047,1,False,2060.018,2055.105,2065.965,0.0,0.0,0.8261308222633117,2023-12-22 12:59:00,594.7000000000116,-1.0,0.058853203295778235,-1.0588532032957783,XAUUSD,35.0,u
2937,2938,1,False,16707.079,16693.199,16736.199,1.0,0.0,0.4766483516484033,2023-12-22 14:59:00,29.11999999999898,0.4766483516484033,0.06868131868132109,0.4079670329670822,GRXEUR,2.0,p
2941,2942,1,False,16723.449,16706.969,16732.949,1.0,1.0,1.7347368421052172,2023-12-22 18:59:00,9.5,1.7347368421052172,0.21052631578947367,1.5242105263157435,GRXEUR,2.0,p
2943,2944,1,False,16713.469,16672.499,16725.599,0.0,0.0,3.3775762572143457,2023-12-22 20:58:00,12.12999999999738,-1.0,0.16488046166532827,-1.1648804616653283,GRXEUR,2.0,p
5061,5062,1,True,2063.918,2064.848,2063.445,0.0,0.0,1.966173361522034,2023-12-26 04:59:00,47.299999999995634,-1.0,0.7399577167019711,-1.739957716701971,XAUUSD,35.0,u
5066,5067,1,True,2061.825,2064.625,2060.525,0.0,0.0,2.1538461538467457,2023-12-26 09:59:00,129.99999999997272,-1.0,0.26923076923082573,-1.2692307692308258,XAUUSD,35.0,u
5068,5069,1,False,2063.505,2061.815,2064.035,1.0,1.0,3.188679245284654,2023-12-26 11:59:00,52.999999999974534,3.188679245284654,0.6603773584908833,2.5283018867937708,XAUUSD,35.0,u
5075,5076,1,False,2058.245,2057.025,2059.895,0.0,0.0,0.7393939393937774,2023-12-26 18:59:00,165.0000000000091,-1.0,0.21212121212120044,-1.2121212121212004,XAUUSD,35.0,u
5079,5080,1,True,2066.048,2068.948,2065.925,0.0,1.0,23.577235772436566,2023-12-26 23:59:00,12.299999999959255,-1.0,2.8455284552939792,-3.8455284552939792,XAUUSD,35.0,u
2946,2947,1,True,16759.859,16782.869,16750.899,1.0,1.0,2.5680803571429287,2023-12-27 01:58:00,8.959999999999127,2.5680803571429287,0.22321428571430746,2.3448660714286214,GRXEUR,2.0,p
5082,5083,1,True,2065.325,2067.755,2064.654,0.0,1.0,3.621460506707804,2023-12-27 02:59:00,67.09999999998217,-1.0,0.5216095380031192,-1.5216095380031192,XAUUSD,35.0,u
2948,2949,1,False,16762.369,16752.999,16769.859,0.0,0.0,1.2510013351130813,2023-12-27 03:58:00,7.490000000001601,-1.0,0.2670226969291819,-1.2670226969291818,GRXEUR,2.0,p
5089,5090,1,False,2068.218,2065.735,2069.205,1.0,1.0,2.5157041540015386,2023-12-27 09:59:00,98.700000000008,2.5157041540015386,0.35460992907798544,2.161094224923553,XAUUSD,35.0,u
2958,2959,1,False,16739.779,16727.779,16775.789,1.0,0.0,0.333240766453744,2023-12-27 13:59:00,36.01000000000204,0.333240766453744,0.05554012774229067,0.27770063871145334,GRXEUR,2.0,p
5097,5098,1,False,2081.738,2076.558,2082.405,0.0,1.0,7.766116941524669,2023-12-27 17:59:00,66.70000000003711,-1.0,0.5247376311841159,-1.5247376311841159,XAUUSD,35.0,u
2965,2966,1,True,16755.779,16763.149,16741.179,1.0,1.0,0.504794520548175,2023-12-27 20:59:00,14.599999999998545,0.504794520548175,0.13698630136987666,0.3678082191782983,GRXEUR,2.0,p
5101,5102,1,False,2077.495,2076.285,2078.348,0.0,0.0,1.4185228604923137,2023-12-27 21:59:00,85.30000000000655,-1.0,0.41031652989445855,-1.4103165298944584,XAUUSD,35.0,u
2966,2967,1,False,16756.849,16741.179,16760.399,0.0,0.0,4.414084507038143,2023-12-27 23:57:00,3.5500000000029104,-1.0,0.563380281689679,-1.5633802816896791,GRXEUR,2.0,p
