R,neta,rgo,lado,gana,fvg,pos,anio
-1.0,-1.2173511416368483,92.01700000000983,-1,False,True,1.0877584110255358,2023
2.4482758620691225,2.2664527214380117,109.99699999999848,1,True,True,0.18581081081080972,2023
2.4482758620686558,2.1444630107850715,65.83000000000538,1,True,True,0.20539348710990704,2023
-1.0,-1.1948178453146467,102.65999999999167,1,False,True,0.1483175764968988,2023
-1.0,-1.2196354052273393,91.05999999999312,1,False,True,0.15197722882992615,2023
2.448275862068937,2.3011651171001217,135.9519999999975,1,True,True,0.16424442609413384,2023
2.448275862068784,1.9336078229540088,38.85999999999967,1,True,True,0.22904992222956133,2023
-1.0,-1.1693236367330604,118.11700000000656,1,False,True,0.3399981357196101,2023
-1.0,-1.1882760503450338,106.22699999998986,-1,False,True,0.6183817638919226,2023
-1.0,-1.1626545217957203,122.95999999998912,1,False,True,0.03243833667792936,2023
-1.0,-1.219146861269071,91.26300000000356,-1,False,True,0.8432302015327862,2023
-1.0,-1.2673082063619363,74.81999999999971,-1,False,True,0.849658391778742,2023
-1.0,-1.113616997102772,176.02999999999156,-1,False,True,0.7957738023772362,2023
2.4482758620690745,2.3021624780830976,136.87999999999647,-1,True,True,0.9095302532379652,2023
-1.0,-1.1894657067070609,105.56000000001404,-1,False,True,0.9072105161415005,2023
-1.0,-1.0736811081638649,271.4400000000069,-1,False,True,0.5990333686440684,2023
-1.0,-1.074799910240107,267.38000000000284,-1,False,True,0.6048728813559332,2023
2.448275862068899,2.3634891430605665,235.88600000000497,1,True,True,0.2174623343619538,2023
2.4482758620686043,2.1510107015454407,67.2800000000052,1,True,True,0.30405552570822886,2023
-1.0,-1.1953697372277106,102.36999999999625,1,False,True,0.3630549817482087,2023
-1.0,-1.2028397565922708,98.60000000001037,1,False,True,0.3695633719120509,2023
2.448275862068761,2.317906264258977,153.41000000000804,-1,True,True,0.9504219641716062,2023
-1.0,-1.0955201069825151,209.3800000000101,1,False,True,0.3040876313730442,2023
2.4482758620691194,2.3081020465378566,142.67999999999574,1,True,True,-0.08100843949900483,2023
2.4482758620688023,2.3045977011492678,139.20000000000528,1,True,True,0.006932255637989166,2023
-1.0,-1.3476084538375694,57.536000000004606,1,False,True,0.12505681068480648,2023
-1.0,-1.1863932898415892,107.29999999998654,1,False,True,0.4001883239171373,2023
-1.0,-1.401896953621054,49.76400000000467,1,False,True,0.14128946787370544,2023
-1.0,-1.4870446132865087,41.06400000000576,1,False,True,0.14349746080812606,2023
2.448275862068717,2.321594162507044,157.8760000000102,-1,True,True,0.786768726079823,2023
-1.0,-1.2425800817494819,82.44700000000194,1,False,True,0.25967339902625686,2023
-1.0,-1.288437964204792,69.33900000001358,1,False,True,0.2160877769236154,2023
-1.0,-1.1560305819940737,128.17999999999756,1,False,True,0.07944139194139245,2023
-1.0,-1.255711966041434,78.2130000000052,1,False,True,0.329757562754772,2023
-1.0,-1.2826455624646866,70.75999999999567,1,False,True,0.3250375455910727,2023
-1.0,-1.4957981110092649,40.338999999994485,-1,False,True,0.682580174927113,2023
-1.0,-1.061253679049097,326.51100000000497,-1,False,True,0.6598765432098757,2023
2.4482758620694214,2.0328209389284906,48.13999999998941,-1,True,True,0.9428686381009829,2023
2.4482758620689236,2.341186549582312,186.76000000000386,1,True,True,-0.22241362175770743,2023
-1.0,-1.0732118017424404,273.1800000000021,1,False,True,0.05627249357326666,2023
-1.0,-1.2632271650434181,75.98000000000411,1,False,True,-0.2414778610777418,2023
-1.0,-1.450755014649502,44.37000000000353,1,False,True,0.004785757585428663,2023
2.4482758620684963,2.1880286271954112,76.8500000000131,-1,True,True,1.001359434475257,2023
-1.0,-1.6012686769084916,33.2629999999881,-1,False,True,0.7345572543631432,2023
-1.0,-1.329978551394176,60.609999999996944,-1,False,True,0.7577714977795719,2023
2.448275862069394,2.1999304632887426,80.53299999999126,-1,True,True,0.9191011235955077,2023
-1.0,-1.3774795689183699,52.98299999999472,-1,False,True,0.858426966292141,2023
-1.0,-1.3597575234292156,55.59299999999894,1,False,True,0.04873646209386766,2023
2.448275862068643,1.8155646947165507,31.610000000000582,1,True,True,0.23600519930675504,2023
-1.0,-1.1627696890285035,122.87300000000414,1,False,True,0.04969670710571656,2023
-1.0,-1.4997501249374805,40.020000000004075,-1,False,True,0.6074046465399447,2023
-1.0,-1.3687995574404845,54.23000000000684,1,False,True,0.07222371444772938,2023
-1.0,-1.4546177801013758,43.99300000000039,1,False,True,0.029096751160301852,2023
-1.0,-1.3178134435086313,62.93000000000575,1,False,True,0.060404583392275835,2023
-1.0,-1.049579811100921,403.3899999999903,1,False,True,0.1362368257904551,2023
-1.0,-1.2622263012980217,76.26999999999953,1,False,True,0.20601369455195126,2023
2.4482758620686016,2.258810155361541,105.56000000001404,-1,True,True,0.9007686003499673,2023
-1.0,-1.5606952621249626,35.67000000000462,-1,False,True,0.9091355152924928,2023
-1.0,-1.396353547364263,50.45999999999822,-1,False,True,0.9677552707730479,2023
-1.0,-1.35733428622475,55.970000000002074,-1,False,True,0.6186503067484671,2023
-1.0,-1.4597701149425863,43.49999999999454,-1,False,True,0.6193865030674849,2023
2.4482758620690035,2.408109573634886,497.92999999999665,-1,True,True,0.794630360096703,2023
-1.0,-1.3518648838845198,56.84000000001106,1,False,True,0.49149108589951457,2023
-1.0,-1.2077274615704163,96.28000000000156,1,False,True,0.04714080754252625,2023
2.4482758620689404,2.1260070899129455,62.05999999999676,1,True,True,0.16749803097925692,2023
2.448275862069113,2.0303030303031253,47.849999999994,1,True,True,0.41352739726027465,2023
-1.0,-1.5070993914808524,39.439999999990505,1,False,True,0.41609589041095724,2023
-1.0,-1.322268772155995,62.05999999999676,-1,False,True,0.9984775437706179,2023
-1.0,-1.4997501249374805,40.020000000004075,-1,False,True,0.669905805239152,2023
-1.0,-1.0884967499568552,225.99700000000666,-1,False,True,0.9865234019304314,2023
-1.0,-1.2655584029317453,75.31300000000556,-1,False,True,0.7416904083570771,2023
-1.0,-1.3251556682761825,61.509000000000924,-1,False,True,0.6169099421646963,2023
-1.0,-1.147677767112165,135.42999999999665,-1,False,True,0.7638611886717247,2023
-1.0,-1.1556783684907068,128.46999999999298,-1,False,True,0.741184682887916,2023
2.448275862068386,2.0693444486542645,52.78000000000702,1,True,True,0.14956364260846702,2023
-1.0,-1.5346164127238726,37.409999999999854,1,False,True,0.08478219745825473,2023
2.4482758620688543,2.3736943575361646,268.1630000000041,-1,True,True,1.0812115160592424,2023
2.448275862068804,2.364140791626719,237.71300000000792,-1,True,True,1.0545847894824425,2023
-1.0,-1.2212560707134534,90.39299999999457,-1,False,True,0.8511491181186521,2023
-1.0,-1.1401738155312628,142.67999999999574,-1,False,True,0.665686798503475,2023
-1.0,-1.2792126204104244,71.63000000000466,-1,False,True,0.8869808399010825,2023
2.4482758620694067,2.291891469231787,127.88999999997941,1,True,True,0.21392741221599373,2023
2.448275862068405,2.289369140314089,125.8600000000115,1,True,True,0.2652699911478258,2023
-1.0,-1.1430819859779693,139.7799999999961,1,False,True,0.07263107263107232,2024
2.448275862069132,2.2250864858834216,89.6099999999933,1,True,True,0.22972858534106472,2024
-1.0,-1.2066692155869765,96.77300000000741,-1,False,True,0.6867636593658558,2024
-1.0,-1.2353771919501044,84.96999999999844,-1,False,True,0.7170891251022051,2024
-1.0,-1.16658337497916,120.06000000001222,1,False,True,0.2518397383483268,2024
2.4482758620691594,2.201087628229073,80.9099999999944,1,True,True,0.2765739983646807,2024
-1.0,-1.1858908820522271,107.5900000000047,1,False,True,0.36458149779735377,2024
-1.0,-1.1959247648902807,102.08000000000084,1,False,True,0.38686814901860045,2024
-1.0,-1.1464236034848807,136.59000000000106,1,False,True,0.14567651574728968,2024
-1.0,-1.5346164127238726,37.409999999999854,1,False,True,0.4193559764398855,2024
2.4482758620687637,2.1264582361174136,62.14700000000448,1,True,True,0.26548672566371734,2024
-1.0,-1.3918495297806484,51.03999999998905,-1,False,True,0.8179221706533413,2024
-1.0,-1.2016535591853172,99.1800000000012,-1,False,True,0.8507946805059969,2024
-1.0,-1.2693965517241057,74.24000000000888,-1,False,True,0.7307829621289132,2024
-1.0,-1.392965910207181,50.89500000001408,1,False,True,0.4682744088035585,2024
-1.0,-1.211550666384585,94.54000000000633,-1,False,True,0.5980425244684474,2024
-1.0,-1.2704530087897568,73.94999999999072,1,False,True,0.4636848584324992,2024
-1.0,-1.2865206366488477,69.8030000000017,1,False,True,0.4903569963069388,2024
-1.0,-1.2612330198537267,76.55999999999494,-1,False,True,0.9250201558720784,2024
-1.0,-1.3414134516899598,58.580000000006294,-1,False,True,0.6076983813659667,2024
2.4482758620685203,1.9546071631324973,40.513000000009924,-1,True,True,0.62374483165977,2024
-1.0,-1.2364261818353897,84.5929999999953,-1,False,True,0.8811279026907437,2024
-1.0,-1.2865206366488477,69.8030000000017,-1,False,True,0.869019535569473,2024
2.4482758620680345,2.1956549197919895,79.1700000000219,1,True,True,0.17409814026439532,2024
-1.0,-1.1621573412682427,123.33699999999226,1,False,True,0.3622630331753585,2024
2.4482758620699485,2.163294385865829,70.1799999999821,1,True,True,0.4235824258355198,2024
-1.0,-1.2897710808461298,69.02000000000044,-1,False,True,0.503258845437624,2024
-1.0,-1.1546312045770812,129.34000000000196,-1,False,True,0.8425118858954033,2024
-1.0,-1.15698956804318,127.39700000001903,-1,False,True,0.8369331674770994,2024
-1.0,-1.0717867359647903,278.603000000021,-1,False,True,0.8860025513162482,2024
-1.0,-1.141904356463743,140.9400000000005,-1,False,True,0.8236318917811022,2024
-1.0,-1.1502516715498596,133.10999999998785,1,False,True,0.14500601684717696,2024
-1.0,-1.0938306357025587,213.149999999996,1,False,True,0.16660353535353364,2024
-1.0,-1.1825933736864516,109.53300000001036,1,False,True,0.22910353535352948,2024
-1.0,-1.0582823605521638,343.15700000001925,-1,False,True,0.5271080139372845,2024
2.4482758620684786,2.0827988231635324,54.72300000001269,-1,True,True,0.7213968448460704,2024
-1.0,-1.1320166869092276,151.49599999999737,-1,False,True,0.559388425574928,2024
-1.0,-1.1682085786374672,118.90000000003056,-1,False,True,0.6396052338018531,2024
-1.0,-1.1848941481001813,108.17000000001826,-1,False,True,0.6275312676352052,2024
2.448275862069125,2.355828788019015,216.33999999999105,-1,True,True,1.0249293667940835,2024
-1.0,-1.1466415420824423,136.38700000001336,-1,False,True,0.9141017488076346,2024
2.448275862069055,2.334113443195724,175.1890000000003,1,True,True,0.25379995403080324,2024
-1.0,-1.0604271595911527,330.9769999999844,-1,False,True,0.8044034707158385,2024
2.4482758620688245,2.28457893056782,122.1770000000106,-1,True,True,0.8417435648373033,2024
-1.0,-1.0929329163743133,215.20900000000438,-1,False,True,0.7900873757155852,2024
-1.0,-1.238882983170668,83.72300000000905,-1,False,True,0.8171783373577176,2024
2.4482758620688796,2.2658274037583443,109.61999999999534,-1,True,True,1.1618794927960954,2024
-1.0,-1.3096790176981883,64.58299999999326,-1,False,True,0.5609271523178854,2024
2.448275862068941,2.2904600331412968,126.72999999999774,-1,True,True,0.792671166827389,2024
2.448275862068593,2.1843435343174855,75.77700000001641,-1,True,True,0.7814118691727105,2024
-1.0,-1.1311131506490109,152.53999999999905,1,False,True,0.129870129870128,2024
-1.0,-1.1170295558143115,170.89700000001358,-1,False,True,0.9350826547172795,2024
-1.0,-1.0660399475642872,302.8469999999743,-1,False,True,1.0065812778492471,2024
2.448275862068611,2.302471385871207,137.17000000001462,-1,True,True,0.9250891795481602,2024
-1.0,-1.1260104462660123,158.71699999997873,-1,False,True,0.9264839772770967,2024
-1.0,-1.2725909772385693,73.37000000002263,-1,False,True,0.9245989510534335,2024
-1.0,-1.0989462227279532,202.12999999998829,-1,False,True,0.9949138085359542,2024
-1.0,-1.0432467029794834,462.46299999997973,-1,False,True,0.7404729429937702,2024
2.4482758620683764,2.2206668942750993,87.87000000002081,-1,True,True,1.254709323480836,2024
-1.0,-1.2507836990595211,79.75000000001273,1,False,True,0.42968627519292607,2024
2.4482758620708465,1.6986506746641998,26.679999999987558,-1,True,True,0.5257360728659213,2024
-1.0,-1.1931807205640865,103.53000000000065,-1,False,True,0.6534345953298626,2024
-1.0,-1.2662761283451112,75.10999999999513,-1,False,True,0.9466760629551334,2024
-1.0,-1.2146452450711758,93.17700000001423,-1,False,True,0.9152102830082312,2024
-1.0,-1.2102607232968945,95.11999999999716,1,False,True,0.3916972435333709,2024
-1.0,-1.2104532109898396,95.03300000001218,1,False,True,0.4774557863193041,2024
-1.0,-1.2612330198536492,76.56000000001768,-1,False,True,0.7264933585753647,2024
-1.0,-1.17728924740716,112.8099999999904,-1,False,True,0.9702326468344834,2024
-1.0,-1.2622263012979436,76.27000000002226,-1,False,True,0.9380066762041034,2024
-1.0,-1.1661819692563251,120.35000000000764,-1,False,True,0.9593815347569908,2024
-1.0,-1.1233950925771765,162.08099999998922,-1,False,True,1.0299869621903526,2024
-1.0,-1.1210558491159939,165.21299999999428,-1,False,True,0.9657583892617458,2024
2.4482758620686176,2.3051938760906716,139.78000000001884,-1,True,True,0.6681689234050178,2024
2.4482758620696186,2.229129000800493,91.26299999998082,-1,True,True,0.8318056828597584,2024
-1.0,-1.0656814449917882,304.5000000000073,1,False,True,0.35952173412496374,2024
2.4482758620690492,2.359288097886622,224.74999999999454,-1,True,True,0.5391648944641697,2024
-1.0,-1.1021711366538962,195.74999999999818,1,False,True,-0.05224157466734874,2024
2.4482758620692957,2.348035284683562,199.51999999998407,1,True,True,0.15553273087213296,2024
-1.0,-1.136836343732887,146.16000000000895,1,False,True,0.167046311098597,2024
-1.0,-1.1585414189456908,126.15000000000691,-1,False,True,0.9889231948075394,2024
-1.0,-1.143290083609755,139.5770000000084,1,False,True,0.34946470537035546,2024
-1.0,-1.171556013038225,116.58000000002176,1,False,True,0.4420449537241053,2024
-1.0,-1.191040213965072,104.68999999998232,1,False,True,0.4700758004299132,2024
-1.0,-1.310655483069359,64.37999999998283,1,False,True,0.45287928498698493,2024
-1.0,-1.1373815084489456,145.58000000001812,-1,False,True,0.5592957017089623,2024
2.448275862068975,2.3236318764528883,160.4569999999967,-1,True,True,1.291247906197663,2024
-1.0,-1.1149233748398433,174.02899999997317,-1,False,True,0.8808386995445268,2024
-1.0,-1.11105558331944,180.09000000001834,1,False,True,0.4411594202898493,2024
-1.0,-1.1356520795463647,147.43600000001607,1,False,True,0.0729963627241905,2024
2.4482758620681646,2.2354193273725844,93.9600000000155,1,True,True,0.11604962272633797,2024
2.4482758620679688,2.177822853278295,73.95000000001346,1,True,True,0.11276898215088954,2024
-1.0,-1.1406598352873205,142.18700000001263,-1,False,True,0.6165803108808257,2024
-1.0,-1.0395149929762109,506.1369999999897,-1,False,True,0.9009613089425537,2025
2.4482758620692207,2.2675959636113108,110.69299999999203,-1,True,True,0.7575315131162718,2025
2.4482758620687415,2.324013668841033,160.95000000000255,-1,True,True,0.7431741860125658,2025
2.448275862069473,2.316158012948032,151.37999999997191,-1,True,True,0.7295468924903874,2025
-1.0,-1.2283626398721692,87.57999999997992,-1,False,True,0.6106409143518552,2025
2.4482758620691927,2.3448792844959048,193.42999999998938,-1,True,True,0.8318501793066766,2025
2.4482758620684,2.2633817139682186,108.17000000001826,-1,True,True,0.7954575640855346,2025
-1.0,-1.1439781153264836,138.90999999998712,-1,False,True,0.9365662192960273,2025
-1.0,-1.112449889517987,177.8569999999945,-1,False,True,0.8445355075831189,2025
-1.0,-1.081712698153294,244.75999999999658,1,False,True,0.47450274049541713,2025
-1.0,-1.030173922489228,662.8240000000005,-1,False,True,0.7417805364858602,2025
2.448275862068602,2.3405172413789597,185.6000000000222,-1,True,True,0.5339090678181366,2025
-1.0,-1.072979383324214,274.04999999998836,-1,False,True,0.9913565731354639,2025
-1.0,-1.0625821390575136,319.5799999999963,-1,False,True,1.0278813180259414,2025
-1.0,-1.1813450361329711,110.28700000001663,-1,False,True,1.021619203816905,2025
-1.0,-1.0898339419582916,222.63299999999617,1,False,True,0.45428835489833297,2025
-1.0,-1.0999935004224777,200.01299999998992,-1,False,True,1.3807427785419581,2025
-1.0,-1.034107575292472,586.3800000000083,1,False,True,0.25042659910026305,2025
-1.0,-1.0403779374949533,495.31999999999243,1,False,True,0.12506239254617152,2025
-1.0,-1.0395898491626732,505.1800000000185,1,False,True,0.20924111712238544,2025
-1.0,-1.0482613836538697,414.40999999999804,1,False,True,0.4433844406587153,2025
-1.0,-1.0493315573972666,405.4200000000037,1,False,True,0.0841567291311788,2025
-1.0,-1.0494022329809347,404.8399999999674,1,False,True,0.12174900624645352,2025
2.44827586206871,2.355079217147935,214.60000000001855,1,True,True,0.3367896311066798,2025
-1.0,-1.058844297987526,339.87999999999374,1,False,True,0.3483104799216457,2025
-1.0,-1.0896820770368953,223.01000000002205,1,False,True,-0.19739758347036315,2025
-1.0,-1.0943440728336178,211.99000000001433,-1,False,True,0.9683966762021531,2025
-1.0,-1.103396577573288,193.42999999998938,-1,False,True,0.9632202697180244,2025
-1.0,-1.048217518871134,414.78699999997843,-1,False,True,0.8981315127560201,2025
-1.0,-1.0604801519261438,330.686999999989,-1,False,True,0.9069948496825982,2025
2.4482758620688814,2.294916917791852,130.41299999999865,-1,True,True,0.6785939741750358,2025
2.4482758620690572,2.3701102525922555,255.86699999998928,1,True,True,0.4700813008130067,2025
-1.0,-1.0750440884019314,266.5100000000166,-1,False,True,1.136788511749348,2025
2.4482758620690763,2.3196088522903824,155.4399999999987,-1,True,True,0.7554617676266162,2025
-1.0,-1.085991916759822,232.5800000000072,1,False,True,0.3366066557555917,2025
-1.0,-1.10247476558897,195.17000000000735,-1,False,True,0.7392520612485274,2025
-1.0,-1.1052908660173737,189.9499999999989,-1,False,True,0.7251398704358072,2025
