R,neta,rgo,lado,hfrac,hbar,gana,fvg,pos,anio
-1.0,-1.6547359231777663,2.290999999999599,1,20,23,False,True,0.4559082892416188,2021
-1.0,-1.6805807622503286,2.2040000000004056,-1,19,20,False,True,0.9305373525556866,2021
-1.0,-1.4346566212692304,3.4509999999997376,-1,12,15,False,False,0.8895781637717135,2021
-1.0,-1.2736726874657742,5.481000000000336,-1,16,17,False,True,0.8314814814814683,2021
-1.0,-1.470219435736778,3.1899999999993156,-1,21,22,False,False,0.8055555555555505,2021
2.4482758620684897,1.9460997656507213,2.9870000000002506,-1,6,7,True,False,0.601469237832876,2022
-1.0,-1.177746178457165,8.438999999999908,-1,10,12,False,True,0.7620558375634507,2022
2.4482758620693383,2.2054395337546056,6.176999999999566,1,15,16,True,False,0.005076142131983305,2022
2.448275862069192,2.20079194852356,6.060999999999694,1,15,16,True,False,0.02610587382161076,2022
-1.0,-1.3617072582589484,4.147000000000389,-1,12,14,False,True,0.7737306843267142,2022
-1.0,-1.2652519893899137,5.655000000000143,1,14,15,False,True,0.22375690607734378,2022
-1.0,-1.3042596348884237,4.930000000000234,-1,13,14,False,False,0.7142857142857041,2022
2.4482758620686904,2.2430213464693596,7.3080000000004475,1,11,12,True,False,0.2775119617224877,2022
2.44827586206907,2.3146217588880984,11.222999999999672,-1,18,23,True,True,0.8935698447893525,2022
-1.0,-1.5502567865004013,2.7259999999998286,-1,1,2,False,False,0.7323055360896964,2022
-1.0,-1.7183908045975174,2.088000000000534,-1,4,5,False,False,0.7533286615276789,2022
-1.0,-1.7183908045975174,2.088000000000534,-1,4,5,False,False,0.7484232655921563,2022
2.4482758620691083,2.2054395337543755,6.176999999999566,1,21,22,True,False,0.47347585114806007,2022
2.448275862068564,1.9361556845336239,2.9290000000003147,-1,20,21,True,False,0.8538812785388122,2022
-1.0,-1.300721732157167,4.98800000000017,-1,5,6,False,False,0.7214611872146114,2022
-1.0,-1.1409377055341499,10.643000000000313,-1,1,3,False,True,0.8783433994823138,2022
-1.0,-1.1346982758620632,11.136000000000479,-1,6,8,False,True,0.583514099783078,2022
-1.0,-1.2394636015325602,6.2640000000001805,-1,12,14,False,False,0.836746635459327,2022
-1.0,-1.2036383383111882,7.365999999998962,-1,6,9,False,False,0.7606069120539465,2022
-1.0,-1.1548626884162831,9.68599999999924,-1,23,0,False,False,0.5410612760581162,2022
-1.0,-1.0834260289210234,17.980000000000018,1,9,10,False,True,0.3425783256291734,2022
-1.0,-1.306059987757717,4.900999999998135,-1,7,7,False,False,0.6257647858599604,2022
-1.0,-1.3253090435914205,4.610999999999876,-1,19,21,False,True,0.8720292504570372,2022
-1.0,-1.2239140170174516,6.69900000000041,1,1,2,False,True,0.3537371134020678,2022
-1.0,-1.1795977011494405,8.351999999999293,1,22,23,False,False,0.28846153846153905,2022
-1.0,-1.115455665024632,12.991999999999848,1,0,2,False,False,0.4071949947862374,2022
2.448275862068857,2.2735321528423986,8.584000000000458,1,0,2,True,False,0.2714138286893755,2022
2.4482758620688365,2.2961460446246247,9.860000000000468,-1,12,14,True,False,0.9374820762833335,2022
2.4482758620686482,2.2965921731213506,9.889000000001147,-1,6,6,True,False,0.7679856115107845,2022
-1.0,-1.0910636231180249,16.471999999998843,-1,7,8,False,False,0.8375671714704405,2022
-1.0,-1.1765328939625783,8.496999999999844,-1,0,2,False,False,0.9154002026342445,2022
-1.0,-1.1073114894834726,13.97800000000018,-1,2,2,False,False,0.5779411764705915,2022
2.448275862069304,2.3355871084069095,13.310999999998785,-1,5,6,True,True,0.8230088495575147,2022
2.448275862068615,2.2752854342056446,8.671000000001072,1,9,10,True,True,0.26038903625110454,2022
2.4482758620690714,2.3468559837729206,14.789999999999281,-1,15,17,True,True,0.603366649132037,2022
2.4482758620694627,2.2929481205348017,9.656999999998561,-1,0,2,True,False,0.7120567375886476,2022
2.4482758620691496,2.3257068148392026,12.23799999999926,-1,13,14,True,False,0.7901954062392889,2022
-1.0,-1.6157635467979918,2.436000000000149,-1,20,21,False,False,0.5706907682375796,2022
-1.0,-1.092862007057513,16.152999999999906,1,4,5,False,True,-0.3825205826472586,2022
-1.0,-1.0942151874882222,15.921000000000163,1,4,5,False,True,-0.31792273590881326,2022
-1.0,-1.0670870790285787,22.35900000000015,-1,13,15,False,False,0.9573070607553424,2022
2.448275862068793,2.3017485591480265,10.237000000000762,-1,12,14,True,True,0.5345646437994652,2022
-1.0,-1.1808536291294742,8.294000000000779,-1,12,14,False,False,0.5034300791556667,2022
-1.0,-1.278086763070019,5.394000000001142,1,19,21,False,True,0.49479583666933336,2022
-1.0,-1.1668520578420465,8.990000000000009,1,23,0,False,False,0.3972997299729957,2022
-1.0,-1.067968643798997,22.06899999999905,-1,5,7,False,False,0.6698469846984697,2022
-1.0,-1.2652519893899803,5.654999999998722,-1,20,21,False,True,0.8092369477911633,2022
2.4482758620684657,2.281960306020136,9.019000000000688,-1,17,18,True,False,0.9962640099626341,2022
2.4482758620684657,2.281960306020136,9.019000000000688,-1,17,19,True,False,0.9696969696969665,2022
-1.0,-1.214622978966989,6.9889999999986685,-1,21,22,False,True,0.9969067609368073,2022
2.4482758620691025,2.3317800559181237,12.875999999999976,-1,8,9,True,False,0.9698299506308247,2022
2.44827586206906,2.4045899347624418,34.33599999999899,-1,10,11,True,False,0.6121887887582073,2022
2.44827586206898,2.4040293796643315,33.90100000000018,-1,10,12,True,False,0.6092866961967323,2022
-1.0,-1.0798212005108594,18.79199999999912,1,10,11,False,True,0.2372078814724298,2022
-1.0,-1.0881160782470756,17.023000000000366,-1,13,14,False,False,0.6682901820046122,2022
2.448275862068814,2.216329055203212,6.467000000000667,-1,22,0,True,False,0.9600236896653863,2022
2.448275862068814,2.216329055203212,6.467000000000667,-1,22,0,True,False,0.9520284275984585,2022
-1.0,-1.1452925222781873,10.323999999999955,-1,21,22,False,False,0.5942748091602997,2022
-1.0,-1.163167627542712,9.192999999999074,-1,22,0,False,False,0.5816793893129765,2022
