R,neta,rgo,lado,gana,fvg,pos,anio
-1.0,-1.6163793103448012,2.3200000000000998,1,False,True,0.13774104683194272,2020
-1.0,-2.0957854406127465,1.3050000000003337,1,False,True,-0.004624277456651999,2020
-1.0,-3.348111658455315,0.6090000000003037,1,False,True,0.27386541471046727,2020
2.4482758620685847,1.9741379310341223,3.0160000000001297,1,True,True,0.04166666666667493,2020
-1.0,-1.9131545338444735,1.5659999999995122,1,False,True,0.07547169811319965,2020
-1.0,-1.9668695064233988,1.478999999999786,1,False,True,0.1122159090908883,2020
-1.0,-1.580121703853865,2.4650000000003836,1,False,True,0.19505094614266213,2020
2.448275862069246,2.0119011290816653,3.2769999999993082,1,True,True,0.3552188552188613,2020
-1.0,-1.3424329501915562,4.17600000000018,-1,False,True,0.5192532088681543,2020
-1.0,-1.8083663086487927,1.7690000000003536,-1,False,True,0.7490347490347534,2020
-1.0,-1.2651093807934355,5.394000000000787,-1,False,True,0.7919282511210771,2020
-1.0,-1.153137716855842,9.338000000000957,-1,False,True,0.8648748159057418,2020
-1.0,-1.1545778834720737,9.25099999999901,-1,False,True,0.8571428571428537,2020
-1.0,-1.1118148408788828,12.788999999999717,1,False,True,0.2764322310200292,2020
-1.0,-1.1926185344827505,7.424000000000319,1,False,True,0.2762579384465095,2020
2.4482758620690617,2.2849965745604948,8.757999999999821,-1,True,True,0.7607440667094354,2020
-1.0,-1.3652618135375822,3.915000000001001,-1,False,True,0.6573793103448239,2020
-1.0,-1.2325959661678074,6.148000000001375,1,False,True,0.046360485268626725,2020
-1.0,-1.2636916835699818,5.422999999999956,1,False,True,0.16387413158970454,2020
2.4482758620683924,1.9830839297327776,3.0740000000006873,-1,True,True,0.6664556962025396,2020
-1.0,-1.2211226225452676,6.46699999999889,-1,False,True,0.6778481012658211,2020
2.44827586206865,2.3113026819920277,10.440000000000449,-1,True,True,0.6275565123789159,2020
2.4482758620677982,1.9292196007249647,2.755000000000951,-1,True,True,0.6762804574838357,2020
2.4482758620690523,2.1773399014779025,5.277999999999672,-1,True,True,0.5604044704630126,2020
-1.0,-1.508354070387214,2.8130000000015087,-1,False,True,0.9428383705650508,2020
-1.0,-1.382250735097636,3.740999999999328,-1,False,True,0.7450980392156945,2020
-1.0,-1.388270431713407,3.6829999999987706,-1,False,True,0.7552650689905694,2020
2.4482758620687863,2.1438910174541057,4.698000000000757,-1,True,True,0.9397007042253482,2020
-1.0,-1.4882212359166278,2.9290000000004035,-1,False,True,0.8822727272727333,2020
2.448275862068273,1.6399095534194803,1.7690000000003536,-1,True,True,0.8998993963782723,2020
-1.0,-1.2595281306715214,5.509999999999682,-1,False,True,0.904130545639975,2020
-1.0,-1.4041831543243963,3.5380000000007072,1,False,True,0.2804407713498661,2020
2.448275862069535,2.125986026595069,4.436999999999358,1,True,True,0.38677685950413604,2020
2.448275862069235,2.1128313394325864,4.262999999999906,1,True,True,0.4038567493113005,2020
