conf,ses,clave,lado,t,ent,stop,rgo,obj,tent,gano,rgoP,cpc,Rb,Rn
C1,londres,lo,1,2021-03-05 08:00:00,1.19541,1.19486,0.0005500000000000504,1.1965100000000002,2021-03-05 07:00:00,0,5.5000000000005045,25.999999999997616,-1.0,-1.2599999999999763
C2,londres,lo,1,2021-03-05 08:10:00,1.1957,1.19486,0.0008399999999999519,1.1973799999999999,2021-03-05 07:10:00,0,8.399999999999519,17.0238095238105,-1.0,-1.170238095238105
C1,londres,lo,1,2021-03-08 08:15:00,1.18891,1.1888,0.00010999999999983245,1.1891299999999996,2021-03-08 07:15:00,1,1.0999999999983245,130.000000000198,2.0,0.69999999999802
C2,londres,lo,1,2021-03-08 09:10:00,1.18921,1.1888,0.00041000000000002146,1.1900300000000001,2021-03-08 08:10:00,0,4.100000000000215,34.878048780485976,-1.0,-1.3487804878048597
C1,londres,hi,-1,2021-03-10 11:00:00,1.19006,1.19046,0.000400000000000178,1.1892599999999995,2021-03-10 10:00:00,0,4.00000000000178,35.74999999998409,-1.0,-1.357499999999841
C2,londres,hi,-1,2021-03-10 11:10:00,1.18986,1.19046,0.000600000000000156,1.1886599999999996,2021-03-10 10:10:00,1,6.00000000000156,23.83333333332714,2.0,1.7616666666667287
C1,londres,lo,1,2021-03-12 08:05:00,1.19459,1.19455,4.0000000000040004e-05,1.1946700000000001,2021-03-12 07:05:00,1,0.40000000000040004,357.49999999964245,2.0,-1.5749999999964244
C2,londres,lo,1,2021-03-12 08:45:00,1.19489,1.19455,0.00034000000000000696,1.19557,2021-03-12 07:45:00,0,3.4000000000000696,42.0588235294109,-1.0,-1.420588235294109
C1,londres,lo,1,2021-03-15 13:10:00,1.19196,1.1916,0.00035999999999991594,1.1926799999999997,2021-03-15 12:10:00,0,3.5999999999991594,39.722222222231494,-1.0,-1.397222222222315
C2,londres,lo,1,2021-03-15 13:30:00,1.19233,1.1916,0.0007299999999998974,1.1937899999999997,2021-03-15 12:30:00,0,7.299999999998974,19.589041095893165,-1.0,-1.1958904109589317
C1,londres,lo,1,2021-03-16 08:00:00,1.19177,1.19136,0.00041000000000002146,1.19259,2021-03-16 07:00:00,1,4.100000000000215,34.878048780485976,2.0,1.6512195121951403
C2,londres,lo,1,2021-03-16 08:05:00,1.19197,1.19136,0.0006099999999999994,1.19319,2021-03-16 07:05:00,1,6.099999999999994,23.442622950819693,2.0,1.765573770491803
C1,londres,hi,-1,2021-03-16 12:25:00,1.19385,1.19425,0.00039999999999995595,1.1930500000000002,2021-03-16 11:25:00,0,3.9999999999995595,35.750000000003936,-1.0,-1.3575000000000395
C2,londres,hi,-1,2021-03-16 12:30:00,1.19373,1.19425,0.000520000000000076,1.1926899999999998,2021-03-16 11:30:00,1,5.20000000000076,27.499999999995982,2.0,1.72500000000004
C1,londres,lo,1,2021-03-17 08:20:00,1.1893,1.18897,0.00032999999999994145,1.18996,2021-03-17 07:20:00,1,3.2999999999994145,43.333333333341024,2.0,1.5666666666665898
C2,londres,lo,1,2021-03-17 08:25:00,1.18936,1.18897,0.00038999999999989043,1.1901399999999998,2021-03-17 07:25:00,1,3.8999999999989043,36.66666666667697,2.0,1.6333333333332303
C1,londres,hi,-1,2021-03-17 10:00:00,1.19077,1.19104,0.00026999999999999247,1.1902300000000001,2021-03-17 09:00:00,0,2.6999999999999247,52.96296296296444,-1.0,-1.5296296296296443
C2,londres,hi,-1,2021-03-17 10:05:00,1.19075,1.19104,0.0002900000000001235,1.1901699999999997,2021-03-17 09:05:00,0,2.900000000001235,49.31034482756521,-1.0,-1.493103448275652
C1,londres,lo,1,2021-03-18 08:55:00,1.19473,1.19389,0.0008400000000001739,1.1964100000000004,2021-03-18 07:55:00,0,8.40000000000174,17.023809523805998,-1.0,-1.17023809523806
C2,londres,lo,1,2021-03-18 09:10:00,1.19479,1.19389,0.0009000000000001229,1.1965900000000003,2021-03-18 08:10:00,0,9.00000000000123,15.888888888886719,-1.0,-1.158888888888867
C1,londres,lo,1,2021-03-19 09:40:00,1.19032,1.19007,0.0002500000000000835,1.1908200000000002,2021-03-19 08:40:00,0,2.500000000000835,57.199999999980896,-1.0,-1.571999999999809
C1,londres,hi,-1,2021-03-22 08:35:00,1.18995,1.19047,0.0005199999999998539,1.1889100000000004,2021-03-22 07:35:00,0,5.199999999998539,27.500000000007727,-1.0,-1.2750000000000772
C2,londres,hi,-1,2021-03-22 08:40:00,1.18995,1.19047,0.0005199999999998539,1.1889100000000004,2021-03-22 07:40:00,0,5.199999999998539,27.500000000007727,-1.0,-1.2750000000000772
C1,londres,lo,1,2021-03-23 08:00:00,1.19041,1.19011,0.00029999999999996696,1.19101,2021-03-23 07:00:00,0,2.9999999999996696,47.666666666671915,-1.0,-1.4766666666667192
C2,londres,lo,1,2021-03-23 08:20:00,1.19052,1.19011,0.00041000000000002146,1.19134,2021-03-23 07:20:00,0,4.100000000000215,34.878048780485976,-1.0,-1.3487804878048597
C1,londres,lo,1,2021-03-24 08:05:00,1.18183,1.18146,0.00036999999999998145,1.18257,2021-03-24 07:05:00,0,3.6999999999998145,38.648648648650585,-1.0,-1.3864864864865059
C2,londres,lo,1,2021-03-24 08:15:00,1.18184,1.18146,0.00038000000000004697,1.1826,2021-03-24 07:15:00,0,3.8000000000004697,37.63157894736377,-1.0,-1.3763157894736378
C1,londres,lo,1,2021-03-25 08:00:00,1.18079,1.1802,0.0005900000000000905,1.1819700000000002,2021-03-25 07:00:00,0,5.9000000000009045,24.237288135589505,-1.0,-1.242372881355895
C2,londres,lo,1,2021-03-25 08:05:00,1.18079,1.1802,0.0005900000000000905,1.1819700000000002,2021-03-25 07:05:00,0,5.9000000000009045,24.237288135589505,-1.0,-1.242372881355895
C1,londres,hi,-1,2021-03-26 09:00:00,1.1787,1.17902,0.00031999999999987594,1.1780600000000003,2021-03-26 08:00:00,0,3.1999999999987594,44.68750000001732,-1.0,-1.446875000000173
C1,londres,lo,1,2021-03-29 08:10:00,1.17764,1.17728,0.00035999999999991594,1.1783599999999999,2021-03-29 06:10:00,0,3.5999999999991594,39.722222222231494,-1.0,-1.397222222222315
C2,londres,lo,1,2021-03-29 08:15:00,1.17775,1.17728,0.00046999999999997044,1.17869,2021-03-29 06:15:00,1,4.699999999999704,30.42553191489553,2.0,1.6957446808510448
C1,londres,hi,-1,2021-03-29 09:55:00,1.17865,1.17939,0.0007399999999999629,1.17717,2021-03-29 07:55:00,1,7.399999999999629,19.324324324325293,2.0,1.806756756756747
C2,londres,hi,-1,2021-03-29 10:00:00,1.17864,1.17939,0.0007500000000000284,1.1771399999999999,2021-03-29 08:00:00,1,7.500000000000284,19.066666666665945,2.0,1.8093333333333406
C1,londres,hi,-1,2021-03-31 09:00:00,1.1723,1.17271,0.00041000000000002146,1.1714799999999999,2021-03-31 07:00:00,0,4.100000000000215,34.878048780485976,-1.0,-1.3487804878048597
C2,londres,hi,-1,2021-03-31 09:05:00,1.17222,1.17271,0.0004899999999998794,1.1712400000000003,2021-03-31 07:05:00,0,4.899999999998794,29.183673469394936,-1.0,-1.2918367346939492
C1,londres,lo,1,2021-04-01 08:05:00,1.17159,1.17125,0.00034000000000000696,1.17227,2021-04-01 06:05:00,1,3.4000000000000696,42.0588235294109,2.0,1.579411764705891
C2,londres,lo,1,2021-04-01 08:15:00,1.17185,1.17125,0.000600000000000156,1.1730500000000004,2021-04-01 06:15:00,1,6.00000000000156,23.83333333332714,2.0,1.7616666666667287
C1,londres,hi,-1,2021-04-01 08:55:00,1.17323,1.17335,0.00011999999999989797,1.1729900000000002,2021-04-01 06:55:00,1,1.1999999999989797,119.166666666768,2.0,0.8083333333323202
C2,londres,hi,-1,2021-04-01 09:05:00,1.17215,1.17335,0.0011999999999998678,1.1697500000000003,2021-04-01 07:05:00,0,11.999999999998678,11.916666666667979,-1.0,-1.1191666666666797
C1,londres,hi,-1,2021-04-02 10:30:00,1.17835,1.17848,0.00012999999999996348,1.17809,2021-04-02 08:30:00,1,1.2999999999996348,110.00000000003091,2.0,0.899999999999691
C1,londres,lo,1,2021-04-05 08:10:00,1.17498,1.17473,0.00024999999999986144,1.1754799999999996,2021-04-05 06:10:00,0,2.4999999999986144,57.2000000000317,-1.0,-1.5720000000003171
C2,londres,lo,1,2021-04-05 08:15:00,1.17498,1.17473,0.00024999999999986144,1.1754799999999996,2021-04-05 06:15:00,0,2.4999999999986144,57.2000000000317,-1.0,-1.5720000000003171
C1,londres,lo,1,2021-04-06 09:05:00,1.18026,1.17968,0.0005800000000000249,1.1814200000000001,2021-04-06 07:05:00,1,5.800000000000249,24.655172413792044,2.0,1.7534482758620795
C2,londres,lo,1,2021-04-06 09:20:00,1.18032,1.17968,0.0006399999999999739,1.1816,2021-04-06 07:20:00,1,6.399999999999739,22.34375000000091,2.0,1.776562499999991
C1,londres,hi,-1,2021-04-06 11:10:00,1.18183,1.18218,0.0003500000000000725,1.1811299999999998,2021-04-06 09:10:00,0,3.5000000000007248,40.8571428571344,-1.0,-1.408571428571344
C2,londres,hi,-1,2021-04-06 11:20:00,1.18159,1.18218,0.0005900000000000905,1.1804099999999997,2021-04-06 09:20:00,1,5.9000000000009045,24.237288135589505,2.0,1.757627118644105
C1,londres,lo,1,2021-04-07 08:10:00,1.18697,1.18639,0.0005800000000000249,1.1881300000000001,2021-04-07 06:10:00,1,5.800000000000249,24.655172413792044,2.0,1.7534482758620795
C2,londres,lo,1,2021-04-07 08:15:00,1.18699,1.18639,0.0005999999999999339,1.1881899999999999,2021-04-07 06:15:00,1,5.999999999999339,23.833333333335958,2.0,1.7616666666666405
C1,londres,hi,-1,2021-04-07 08:40:00,1.18752,1.18796,0.00043999999999999595,1.18664,2021-04-07 06:40:00,0,4.3999999999999595,32.5000000000003,-1.0,-1.3250000000000028
C2,londres,hi,-1,2021-04-07 08:50:00,1.18728,1.18796,0.0006800000000000139,1.1859199999999999,2021-04-07 06:50:00,0,6.800000000000139,21.02941176470545,-1.0,-1.2102941176470545
C1,londres,hi,-1,2021-04-08 09:00:00,1.18781,1.18814,0.00032999999999994145,1.1871500000000001,2021-04-08 07:00:00,0,3.2999999999994145,43.333333333341024,-1.0,-1.4333333333334102
C1,londres,lo,1,2021-04-09 08:50:00,1.18929,1.18895,0.00034000000000000696,1.18997,2021-04-09 06:50:00,0,3.4000000000000696,42.0588235294109,-1.0,-1.420588235294109
C2,londres,lo,1,2021-04-09 09:00:00,1.18937,1.18895,0.00042000000000008697,1.1902100000000002,2021-04-09 07:00:00,0,4.20000000000087,34.047619047611995,-1.0,-1.34047619047612
C1,londres,lo,1,2021-04-12 09:05:00,1.18856,1.18811,0.00045000000000006146,1.1894600000000002,2021-04-12 07:05:00,0,4.500000000000615,31.777777777773437,-1.0,-1.3177777777777344
C1,londres,hi,-1,2021-04-12 11:25:00,1.19034,1.19037,2.999999999997449e-05,1.19028,2021-04-12 09:25:00,1,0.2999999999997449,476.666666667072,2.0,-2.7666666666707194
C1,londres,lo,1,2021-04-13 09:00:00,1.18877,1.18845,0.000320000000000098,1.1894100000000003,2021-04-13 07:00:00,1,3.20000000000098,44.687499999986315,2.0,1.5531250000001369
C2,londres,lo,1,2021-04-13 09:05:00,1.18909,1.18845,0.0006399999999999739,1.19037,2021-04-13 07:05:00,1,6.399999999999739,22.34375000000091,2.0,1.776562499999991
C1,londres,hi,-1,2021-04-14 08:00:00,1.19636,1.19671,0.00034999999999985043,1.1956600000000004,2021-04-14 06:00:00,0,3.4999999999985043,40.85714285716032,-1.0,-1.4085714285716031
C1,londres,hi,-1,2021-04-15 09:25:00,1.19865,1.199,0.0003500000000000725,1.1979499999999998,2021-04-15 07:25:00,0,3.5000000000007248,40.8571428571344,-1.0,-1.408571428571344
C2,londres,hi,-1,2021-04-15 09:30:00,1.19859,1.199,0.00041000000000002146,1.19777,2021-04-15 07:30:00,1,4.100000000000215,34.878048780485976,2.0,1.6512195121951403
C1,londres,hi,-1,2021-04-16 09:45:00,1.19732,1.19758,0.000260000000000149,1.1967999999999996,2021-04-16 07:45:00,0,2.60000000000149,54.99999999996848,-1.0,-1.5499999999996847
C1,londres,hi,-1,2021-04-19 08:55:00,1.19761,1.19778,0.00017000000000000348,1.19727,2021-04-19 06:55:00,0,1.7000000000000348,84.1176470588218,-1.0,-1.841176470588218
C1,londres,hi,-1,2021-04-20 09:00:00,1.20691,1.20734,0.0004300000000001525,1.2060499999999996,2021-04-20 07:00:00,0,4.300000000001525,33.255813953476576,-1.0,-1.3325581395347657
C2,londres,hi,-1,2021-04-20 09:05:00,1.20668,1.20734,0.000660000000000105,1.2053599999999998,2021-04-20 07:05:00,0,6.6000000000010495,21.66666666666322,-1.0,-1.2166666666666321
C1,londres,lo,1,2021-04-22 08:00:00,1.20319,1.20305,0.000140000000000029,1.20347,2021-04-22 06:00:00,1,1.40000000000029,102.142857142836,2.0,0.97857142857164
C2,londres,lo,1,2021-04-22 08:05:00,1.2035,1.20305,0.00045000000000006146,1.2044000000000001,2021-04-22 06:05:00,0,4.500000000000615,31.777777777773437,-1.0,-1.3177777777777344
C1,londres,hi,-1,2021-04-22 09:05:00,1.20443,1.20477,0.00034000000000000696,1.2037499999999999,2021-04-22 07:05:00,0,3.4000000000000696,42.0588235294109,-1.0,-1.420588235294109
C2,londres,hi,-1,2021-04-22 09:15:00,1.20439,1.20477,0.0003799999999998249,1.2036300000000004,2021-04-22 07:15:00,0,3.7999999999982492,37.63157894738576,-1.0,-1.3763157894738576
C1,londres,hi,-1,2021-04-23 08:40:00,1.20275,1.20301,0.00025999999999992696,1.2022300000000001,2021-04-23 06:40:00,0,2.5999999999992696,55.000000000015454,-1.0,-1.5500000000001544
C2,londres,hi,-1,2021-04-23 08:45:00,1.20265,1.20301,0.00035999999999991594,1.2019300000000002,2021-04-23 06:45:00,0,3.5999999999991594,39.722222222231494,-1.0,-1.397222222222315
C1,londres,lo,1,2021-04-26 13:10:00,1.20888,1.20879,8.999999999992347e-05,1.2090599999999998,2021-04-26 11:10:00,1,0.8999999999992347,158.888888889024,2.0,0.4111111111097603
C1,londres,lo,1,2021-04-27 09:00:00,1.20714,1.20649,0.0006500000000000394,1.2084400000000002,2021-04-27 07:00:00,0,6.500000000000394,21.999999999998664,-1.0,-1.2199999999999867
C2,londres,lo,1,2021-04-27 09:05:00,1.20722,1.20649,0.0007299999999998974,1.2086799999999998,2021-04-27 07:05:00,0,7.299999999998974,19.589041095893165,-1.0,-1.1958904109589317
C1,londres,lo,1,2021-04-28 08:05:00,1.20739,1.20705,0.00034000000000000696,1.20807,2021-04-28 06:05:00,0,3.4000000000000696,42.0588235294109,-1.0,-1.420588235294109
C2,londres,lo,1,2021-04-28 08:10:00,1.20745,1.20705,0.00039999999999995595,1.2082499999999998,2021-04-28 06:10:00,0,3.9999999999995595,35.750000000003936,-1.0,-1.3575000000000395
C1,londres,lo,1,2021-04-29 11:50:00,1.21247,1.21204,0.00042999999999993044,1.2133299999999998,2021-04-29 09:50:00,0,4.299999999999304,33.25581395349375,-1.0,-1.3325581395349375
C2,londres,lo,1,2021-04-29 11:55:00,1.21247,1.21204,0.00042999999999993044,1.2133299999999998,2021-04-29 09:55:00,0,4.299999999999304,33.25581395349375,-1.0,-1.3325581395349375
C1,londres,lo,1,2021-04-30 08:00:00,1.21174,1.21151,0.00022999999999995246,1.2122,2021-04-30 06:00:00,0,2.2999999999995246,62.17391304349111,-1.0,-1.6217391304349111
C2,londres,lo,1,2021-04-30 08:05:00,1.21179,1.21151,0.00027999999999983594,1.2123499999999996,2021-04-30 06:05:00,0,2.7999999999983594,51.0714285714585,-1.0,-1.510714285714585
C1,londres,lo,1,2021-05-03 08:10:00,1.20172,1.20149,0.00022999999999995246,1.2021799999999998,2021-05-03 06:10:00,1,2.2999999999995246,62.17391304349111,2.0,1.3782608695650889
C2,londres,lo,1,2021-05-03 08:15:00,1.20183,1.20149,0.00034000000000000696,1.20251,2021-05-03 06:15:00,1,3.4000000000000696,42.0588235294109,2.0,1.579411764705891
C1,londres,hi,-1,2021-05-03 09:25:00,1.20337,1.20369,0.00031999999999987594,1.2027300000000003,2021-05-03 07:25:00,0,3.1999999999987594,44.68750000001732,-1.0,-1.446875000000173
C2,londres,hi,-1,2021-05-03 09:30:00,1.20329,1.20369,0.00039999999999995595,1.20249,2021-05-03 07:30:00,0,3.9999999999995595,35.750000000003936,-1.0,-1.3575000000000395
C1,londres,lo,1,2021-05-04 08:30:00,1.20348,1.20333,0.0001500000000000945,1.2037800000000003,2021-05-04 06:30:00,0,1.500000000000945,95.33333333327327,-1.0,-1.9533333333327327
C2,londres,lo,1,2021-05-04 08:35:00,1.2035,1.20333,0.00017000000000000348,1.20384,2021-05-04 06:35:00,0,1.7000000000000348,84.1176470588218,-1.0,-1.841176470588218
C1,londres,lo,1,2021-05-05 12:15:00,1.20109,1.20072,0.00036999999999998145,1.20183,2021-05-05 10:15:00,1,3.6999999999998145,38.648648648650585,2.0,1.6135135135134941
C2,londres,lo,1,2021-05-05 12:20:00,1.20111,1.20072,0.00038999999999989043,1.2018899999999997,2021-05-05 10:20:00,1,3.8999999999989043,36.66666666667697,2.0,1.6333333333332303
C1,londres,lo,1,2021-05-07 08:00:00,1.20604,1.2059,0.000140000000000029,1.20632,2021-05-07 06:00:00,0,1.40000000000029,102.142857142836,-1.0,-2.02142857142836
C2,londres,lo,1,2021-05-07 08:05:00,1.20613,1.2059,0.00022999999999995246,1.2065899999999998,2021-05-07 06:05:00,0,2.2999999999995246,62.17391304349111,-1.0,-1.6217391304349111
C1,londres,hi,-1,2021-05-07 13:50:00,1.2067,1.20708,0.0003799999999998249,1.2059400000000005,2021-05-07 11:50:00,0,3.7999999999982492,37.63157894738576,-1.0,-1.3763157894738576
C2,londres,hi,-1,2021-05-07 13:55:00,1.20669,1.20708,0.00038999999999989043,1.2059100000000003,2021-05-07 11:55:00,1,3.8999999999989043,36.66666666667697,2.0,1.6333333333332303
C1,londres,lo,1,2021-05-10 09:15:00,1.21509,1.21471,0.00038000000000004697,1.21585,2021-05-10 07:15:00,0,3.8000000000004697,37.63157894736377,-1.0,-1.3763157894736378
C1,londres,lo,1,2021-05-11 09:15:00,1.21265,1.2123,0.0003500000000000725,1.2133500000000002,2021-05-11 07:15:00,1,3.5000000000007248,40.8571428571344,2.0,1.591428571428656
C2,londres,lo,1,2021-05-11 09:20:00,1.21283,1.2123,0.0005300000000001415,1.2138900000000004,2021-05-11 07:20:00,1,5.300000000001415,26.981132075464497,2.0,1.7301886792453551
C1,londres,hi,-1,2021-05-13 09:50:00,1.20865,1.20931,0.000660000000000105,1.2073299999999998,2021-05-13 07:50:00,0,6.6000000000010495,21.66666666666322,-1.0,-1.2166666666666321
C2,londres,hi,-1,2021-05-13 09:55:00,1.20859,1.20931,0.0007200000000000539,1.20715,2021-05-13 07:55:00,0,7.200000000000539,19.861111111109622,-1.0,-1.1986111111110962
C1,londres,lo,1,2021-05-13 13:05:00,1.20718,1.20701,0.00017000000000000348,1.20752,2021-05-13 11:05:00,0,1.7000000000000348,84.1176470588218,-1.0,-1.841176470588218
C2,londres,lo,1,2021-05-13 13:10:00,1.20723,1.20701,0.000220000000000109,1.2076700000000002,2021-05-13 11:10:00,0,2.20000000000109,64.9999999999678,-1.0,-1.649999999999678
C1,londres,hi,-1,2021-05-14 08:05:00,1.20973,1.20988,0.0001500000000000945,1.2094299999999998,2021-05-14 06:05:00,0,1.500000000000945,95.33333333327327,-1.0,-1.9533333333327327
C1,londres,hi,-1,2021-05-17 11:35:00,1.21503,1.21526,0.00022999999999995246,1.2145700000000001,2021-05-17 09:35:00,0,2.2999999999995246,62.17391304349111,-1.0,-1.6217391304349111
C2,londres,hi,-1,2021-05-17 11:40:00,1.2148,1.21526,0.00045999999999990493,1.2138800000000003,2021-05-17 09:40:00,0,4.599999999999049,31.086956521745556,-1.0,-1.3108695652174556
C1,londres,hi,-1,2021-05-19 08:30:00,1.22388,1.22444,0.0005599999999998939,1.2227600000000003,2021-05-19 06:30:00,0,5.599999999998939,25.535714285719123,-1.0,-1.2553571428571912
C2,londres,hi,-1,2021-05-19 08:35:00,1.22385,1.22444,0.0005899999999998684,1.2226700000000004,2021-05-19 06:35:00,0,5.899999999998684,24.237288135598625,-1.0,-1.2423728813559862
C1,londres,lo,1,2021-05-19 09:50:00,1.22173,1.22162,0.0001100000000000545,1.22195,2021-05-19 07:50:00,1,1.100000000000545,129.9999999999356,2.0,0.7000000000006441
C2,londres,lo,1,2021-05-19 10:00:00,1.22246,1.22162,0.0008400000000001739,1.2241400000000004,2021-05-19 08:00:00,0,8.40000000000174,17.023809523805998,-1.0,-1.17023809523806
C1,londres,hi,-1,2021-05-20 08:55:00,1.21846,1.21895,0.0004899999999998794,1.2174800000000003,2021-05-20 06:55:00,0,4.899999999998794,29.183673469394936,-1.0,-1.2918367346939492
C1,londres,hi,-1,2021-05-21 08:00:00,1.22385,1.22396,0.00010999999999983245,1.2236300000000004,2021-05-21 06:00:00,1,1.0999999999983245,130.000000000198,2.0,0.69999999999802
C2,londres,hi,-1,2021-05-21 08:25:00,1.22331,1.22396,0.0006500000000000394,1.2220099999999998,2021-05-21 06:25:00,1,6.500000000000394,21.999999999998664,2.0,1.7800000000000133
C1,londres,lo,1,2021-05-21 08:40:00,1.22245,1.22223,0.000220000000000109,1.2228900000000003,2021-05-21 06:40:00,0,2.20000000000109,64.9999999999678,-1.0,-1.649999999999678
C2,londres,lo,1,2021-05-21 08:55:00,1.22252,1.22223,0.0002900000000001235,1.2231000000000003,2021-05-21 06:55:00,1,2.900000000001235,49.31034482756521,2.0,1.506896551724348
C1,londres,hi,-1,2021-05-24 08:00:00,1.21884,1.21904,0.00019999999999997797,1.21844,2021-05-24 06:00:00,0,1.9999999999997797,71.50000000000787,-1.0,-1.7150000000000787
C2,londres,hi,-1,2021-05-24 08:05:00,1.2187,1.21904,0.00034000000000000696,1.2180199999999999,2021-05-24 06:05:00,0,3.4000000000000696,42.0588235294109,-1.0,-1.420588235294109
C1,londres,hi,-1,2021-05-25 08:25:00,1.22299,1.22342,0.00042999999999993044,1.2221300000000002,2021-05-25 06:25:00,0,4.299999999999304,33.25581395349375,-1.0,-1.3325581395349375
C2,londres,hi,-1,2021-05-25 08:30:00,1.22296,1.22342,0.00045999999999990493,1.2220400000000002,2021-05-25 06:30:00,0,4.599999999999049,31.086956521745556,-1.0,-1.3108695652174556
C1,londres,lo,1,2021-05-26 09:45:00,1.22438,1.22409,0.0002900000000001235,1.2249600000000003,2021-05-26 07:45:00,0,2.900000000001235,49.31034482756521,-1.0,-1.493103448275652
C2,londres,lo,1,2021-05-26 09:50:00,1.22447,1.22409,0.00038000000000004697,1.22523,2021-05-26 07:50:00,0,3.8000000000004697,37.63157894736377,-1.0,-1.3763157894736378
C1,londres,hi,-1,2021-05-27 08:10:00,1.21954,1.22002,0.00048000000000003595,1.21858,2021-05-27 06:10:00,0,4.8000000000003595,29.791666666664437,-1.0,-1.2979166666666444
C2,londres,hi,-1,2021-05-27 08:15:00,1.21952,1.22002,0.000500000000000167,1.2185199999999996,2021-05-27 06:15:00,0,5.00000000000167,28.599999999990448,-1.0,-1.2859999999999046
C1,londres,lo,1,2021-05-28 08:00:00,1.21786,1.21755,0.00031000000000003247,1.21848,2021-05-28 06:00:00,0,3.1000000000003247,46.12903225805968,-1.0,-1.4612903225805969
C2,londres,lo,1,2021-05-28 08:30:00,1.21792,1.21755,0.00036999999999998145,1.2186599999999999,2021-05-28 06:30:00,0,3.6999999999998145,38.648648648650585,-1.0,-1.3864864864865059
C1,londres,hi,-1,2021-05-28 10:20:00,1.2195,1.21999,0.0004899999999998794,1.2185200000000003,2021-05-28 08:20:00,0,4.899999999998794,29.183673469394936,-1.0,-1.2918367346939492
C2,londres,hi,-1,2021-05-28 10:55:00,1.21942,1.21999,0.0005699999999999594,1.21828,2021-05-28 08:55:00,1,5.699999999999594,25.0877192982474,2.0,1.749122807017526
C1,londres,hi,-1,2021-06-01 08:50:00,1.22356,1.22375,0.00018999999999991246,1.2231800000000002,2021-06-01 06:50:00,0,1.8999999999991246,75.26315789477152,-1.0,-1.7526315789477152
C2,londres,hi,-1,2021-06-01 08:55:00,1.2233,1.22375,0.0004499999999998394,1.2224000000000004,2021-06-01 06:55:00,0,4.499999999998394,31.77777777778912,-1.0,-1.3177777777778912
C1,londres,lo,1,2021-06-01 10:25:00,1.2219,1.22146,0.00043999999999999595,1.22278,2021-06-01 08:25:00,0,4.3999999999999595,32.5000000000003,-1.0,-1.3250000000000028
C2,londres,lo,1,2021-06-01 10:40:00,1.2221,1.22146,0.0006399999999999739,1.22338,2021-06-01 08:40:00,1,6.399999999999739,22.34375000000091,2.0,1.776562499999991
C1,londres,lo,1,2021-06-02 08:05:00,1.22122,1.22114,8.000000000008001e-05,1.2213800000000001,2021-06-02 06:05:00,1,0.8000000000008001,178.74999999982123,2.0,0.21250000000178781
C2,londres,lo,1,2021-06-02 08:25:00,1.22158,1.22114,0.000440000000000218,1.2224600000000005,2021-06-02 06:25:00,0,4.40000000000218,32.4999999999839,-1.0,-1.324999999999839
C1,londres,lo,1,2021-06-03 12:00:00,1.22053,1.21909,0.0014399999999998858,1.2234099999999997,2021-06-03 10:00:00,0,14.399999999998858,9.930555555556342,-1.0,-1.0993055555555635
C2,londres,lo,1,2021-06-03 12:05:00,1.22077,1.21909,0.0016799999999999038,1.2241299999999997,2021-06-03 10:05:00,0,16.799999999999038,8.51190476190525,-1.0,-1.0851190476190524
C1,londres,lo,1,2021-06-04 08:20:00,1.21062,1.21047,0.0001500000000000945,1.2109200000000002,2021-06-04 06:20:00,0,1.500000000000945,95.33333333327327,-1.0,-1.9533333333327327
C2,londres,lo,1,2021-06-04 08:30:00,1.21077,1.21047,0.00029999999999996696,1.2113699999999998,2021-06-04 06:30:00,1,2.9999999999996696,47.666666666671915,2.0,1.5233333333332808
C1,londres,lo,1,2021-06-07 08:10:00,1.21596,1.21556,0.00039999999999995595,1.2167599999999998,2021-06-07 06:10:00,0,3.9999999999995595,35.750000000003936,-1.0,-1.3575000000000395
C2,londres,lo,1,2021-06-07 08:15:00,1.21598,1.21556,0.00042000000000008697,1.2168200000000002,2021-06-07 06:15:00,0,4.20000000000087,34.047619047611995,-1.0,-1.34047619047612
C1,londres,hi,-1,2021-06-07 13:30:00,1.21697,1.21759,0.0006199999999998429,1.2157300000000004,2021-06-07 11:30:00,0,6.199999999998429,23.064516129038104,-1.0,-1.230645161290381
C2,londres,hi,-1,2021-06-07 13:40:00,1.21631,1.21759,0.0012799999999999478,1.21375,2021-06-07 11:40:00,0,12.799999999999478,11.171875000000455,-1.0,-1.1117187500000045
C1,londres,lo,1,2021-06-08 10:50:00,1.21788,1.21753,0.0003500000000000725,1.2185800000000002,2021-06-08 08:50:00,0,3.5000000000007248,40.8571428571344,-1.0,-1.408571428571344
C2,londres,lo,1,2021-06-08 10:55:00,1.21788,1.21753,0.0003500000000000725,1.2185800000000002,2021-06-08 08:55:00,0,3.5000000000007248,40.8571428571344,-1.0,-1.408571428571344
C1,londres,hi,-1,2021-06-09 08:40:00,1.21823,1.21868,0.00045000000000006146,1.2173299999999998,2021-06-09 06:40:00,0,4.500000000000615,31.777777777773437,-1.0,-1.3177777777777344
C2,londres,hi,-1,2021-06-09 08:45:00,1.21814,1.21868,0.0005399999999999849,1.21706,2021-06-09 06:45:00,0,5.399999999999849,26.48148148148222,-1.0,-1.2648148148148222
C1,londres,lo,1,2021-06-10 08:00:00,1.21645,1.21616,0.0002900000000001235,1.2170300000000003,2021-06-10 06:00:00,0,2.900000000001235,49.31034482756521,-1.0,-1.493103448275652
