dia,cierre_min,c,cerca,nivel_alto,toca,cuerpo_fuera,mecha,toque,h4,m15,hora,rango,dia_dir,suya,ocupada
2020-01-15,480,1.11355,0.8999999999992347,True,False,False,False,0,1.0,1.0,0,1.40000000000029,0.0,False,False
2020-01-15,485,1.1136,0.40000000000040004,True,True,False,True,0,1.0,1.0,5,1.2999999999996348,1.0,True,False
2020-01-15,490,1.11343,2.100000000000435,True,True,False,True,1,1.0,1.0,10,2.500000000000835,-1.0,False,True
2020-01-15,495,1.11343,2.100000000000435,True,False,False,False,2,1.0,-1.0,15,1.9999999999997797,-1.0,False,True
2020-01-15,500,1.11351,1.2999999999996348,True,False,False,False,2,1.0,-1.0,20,1.2999999999996348,-1.0,False,True
2020-01-15,505,1.11354,0.9999999999998899,True,False,False,False,2,1.0,-1.0,25,0.9999999999998899,-1.0,False,True
2020-01-15,510,1.11349,1.4999999999987246,True,False,False,False,2,1.0,1.0,30,1.500000000000945,-1.0,False,True
2020-01-15,515,1.11322,4.199999999998649,True,False,False,False,2,1.0,1.0,35,3.2999999999994145,-1.0,False,True
2020-01-15,520,1.11301,3.9999999999995595,False,False,False,False,0,1.0,1.0,40,3.20000000000098,-1.0,True,False
2020-01-15,525,1.11293,3.1999999999987594,False,False,False,False,0,1.0,-1.0,45,1.0999999999983245,-1.0,False,True
2020-01-15,530,1.11298,3.6999999999998145,False,False,False,False,0,1.0,-1.0,50,1.0999999999983245,-1.0,False,True
2020-01-15,535,1.1129,2.8999999999990145,False,False,False,False,0,1.0,-1.0,55,2.100000000000435,-1.0,False,True
2020-01-15,540,1.11284,2.2999999999995246,False,False,False,False,0,1.0,-1.0,60,2.2999999999995246,-1.0,False,True
2020-01-15,545,1.11251,0.9999999999998899,False,True,True,False,0,1.0,-1.0,65,4.299999999999304,-1.0,False,True
2020-01-15,550,1.11244,1.7000000000000348,False,False,False,False,1,1.0,-1.0,70,3.1000000000003247,-1.0,False,False
2020-01-15,555,1.11221,4.00000000000178,False,False,False,False,1,1.0,-1.0,75,2.900000000001235,-1.0,False,False
2020-01-15,560,1.11221,4.00000000000178,False,False,False,False,1,1.0,-1.0,80,2.5999999999992696,-1.0,True,False
2020-01-15,565,1.11219,4.20000000000087,False,False,False,False,1,1.0,-1.0,85,4.20000000000087,-1.0,False,True
2020-01-15,570,1.11231,3.00000000000189,False,False,False,False,1,1.0,-1.0,90,2.80000000000058,-1.0,False,True
2020-01-15,575,1.11224,3.700000000002035,False,False,False,False,1,1.0,-1.0,95,1.8999999999991246,-1.0,False,True
2020-01-15,580,1.11245,1.6000000000016001,False,False,False,False,1,1.0,-1.0,100,3.1000000000003247,-1.0,False,True
2020-01-15,585,1.1123,3.1000000000003247,False,False,False,False,1,1.0,-1.0,105,2.6999999999999247,-1.0,False,True
2020-01-15,590,1.11255,0.6000000000017103,False,False,False,False,1,1.0,-1.0,110,2.5999999999992696,-1.0,False,True
2020-01-15,595,1.11278,1.7000000000000348,False,True,False,True,1,1.0,-1.0,115,3.9999999999995595,-1.0,False,True
2020-01-15,600,1.11301,3.9999999999995595,False,False,False,False,2,1.0,1.0,120,3.5000000000007248,-1.0,False,True
2020-01-15,605,1.11283,2.1999999999988695,False,False,False,False,2,1.0,1.0,125,3.00000000000189,-1.0,False,True
2020-01-15,610,1.11284,2.2999999999995246,False,True,False,True,2,1.0,1.0,130,3.1000000000003247,-1.0,False,True
2020-01-15,615,1.113,3.8999999999989043,False,False,False,False,3,1.0,1.0,135,3.1999999999987594,-1.0,False,True
2020-01-15,620,1.11289,2.7999999999983594,False,False,False,False,3,1.0,1.0,140,2.900000000001235,-1.0,False,True
2020-01-15,625,1.11304,4.299999999999304,False,False,False,False,3,1.0,1.0,145,1.7000000000000348,-1.0,False,True
2020-01-15,630,1.1132,4.3999999999999595,True,False,False,False,2,1.0,1.0,150,2.20000000000109,-1.0,False,False
2020-01-15,635,1.11293,3.1999999999987594,False,False,False,False,3,1.0,1.0,155,5.299999999999194,-1.0,False,False
2020-01-15,640,1.1133,3.4000000000000696,True,False,False,False,2,1.0,1.0,160,4.100000000000215,-1.0,False,False
2020-01-15,645,1.11324,3.9999999999995595,True,False,False,False,2,1.0,1.0,165,2.4000000000001798,-1.0,False,False
2020-01-15,650,1.11309,4.799999999998139,False,False,False,False,3,1.0,1.0,170,1.7999999999984695,-1.0,False,False
2020-01-15,655,1.11292,3.0999999999981043,False,False,False,False,3,1.0,1.0,175,2.5999999999992696,-1.0,False,False
2020-01-15,660,1.11282,2.0999999999982144,False,False,False,False,3,1.0,-1.0,180,2.20000000000109,-1.0,False,False
2020-01-15,665,1.11258,0.30000000000196536,False,True,True,False,3,1.0,-1.0,185,2.8999999999990145,-1.0,False,False
2020-01-15,670,1.11264,0.2999999999997449,False,True,False,True,4,1.0,-1.0,190,1.5999999999993797,-1.0,False,False
2020-01-15,675,1.11254,0.700000000000145,False,True,True,False,5,1.0,-1.0,195,1.500000000000945,-1.0,False,False
2020-01-15,680,1.11286,2.4999999999986144,False,True,False,True,6,1.0,-1.0,200,3.2999999999994145,-1.0,False,False
2020-01-15,685,1.11284,2.2999999999995246,False,False,False,False,7,1.0,-1.0,205,2.5999999999992696,-1.0,False,False
2020-01-15,690,1.11306,4.499999999998394,False,False,False,False,7,1.0,-1.0,210,2.1999999999988695,-1.0,False,False
2020-02-21,480,1.07903,4.500000000000615,True,False,False,False,0,1.0,-1.0,0,1.40000000000029,0.0,False,False
2020-02-21,485,1.07906,4.20000000000087,True,False,False,False,0,1.0,-1.0,5,1.7000000000000348,1.0,True,False
2020-02-21,490,1.07917,3.1000000000003247,True,False,False,False,0,1.0,-1.0,10,1.4999999999987246,1.0,False,True
2020-02-21,495,1.07927,2.100000000000435,True,False,False,False,0,1.0,-1.0,15,2.60000000000149,1.0,False,True
2020-02-21,500,1.07948,0.0,True,True,False,True,0,1.0,-1.0,20,2.9999999999996696,1.0,False,True
2020-02-21,505,1.07962,1.40000000000029,True,True,True,False,1,1.0,-1.0,25,1.9999999999997797,1.0,False,False
2020-02-21,510,1.07958,0.9999999999998899,True,False,False,False,2,1.0,1.0,30,1.5999999999993797,1.0,False,False
2020-02-21,515,1.07964,1.5999999999993797,True,False,False,False,2,1.0,1.0,35,1.2999999999996348,1.0,False,False
2020-02-21,520,1.07963,1.500000000000945,True,False,False,False,2,1.0,1.0,40,1.500000000000945,1.0,False,False
2020-02-21,525,1.07955,0.700000000000145,True,True,True,False,2,1.0,1.0,45,4.299999999999304,1.0,False,False
2020-02-21,530,1.07978,2.9999999999996696,True,False,False,False,3,1.0,1.0,50,2.80000000000058,1.0,False,False
2020-02-21,535,1.07968,1.9999999999997797,True,False,False,False,3,1.0,1.0,55,2.4000000000001798,1.0,False,False
2020-02-21,540,1.07961,1.2999999999996348,True,False,False,False,3,1.0,1.0,60,2.6999999999999247,1.0,False,False
2020-02-21,545,1.07921,2.6999999999999247,True,True,False,True,3,1.0,1.0,65,5.300000000001415,1.0,True,False
2020-02-21,550,1.07904,4.3999999999999595,True,True,False,True,4,1.0,1.0,70,4.799999999998139,1.0,False,True
2020-02-21,555,1.07952,0.40000000000040004,True,True,True,False,5,1.0,1.0,75,6.200000000000649,1.0,False,True
2020-02-21,560,1.08003,5.5000000000005045,True,False,False,False,6,1.0,1.0,80,9.599999999998499,1.0,False,False
2020-02-21,565,1.08009,6.099999999999994,True,False,False,False,6,1.0,1.0,85,5.299999999999194,1.0,False,False
2020-02-21,570,1.08001,5.299999999999194,True,False,False,False,6,1.0,1.0,90,4.3999999999999595,1.0,True,False
2020-02-21,575,1.08137,18.899999999999473,True,False,False,False,6,1.0,1.0,95,19.299999999999873,1.0,False,True
2020-02-21,580,1.08121,17.300000000000093,True,False,False,False,6,1.0,1.0,100,6.099999999999994,1.0,False,True
2020-02-21,585,1.08104,15.600000000000058,True,False,False,False,6,1.0,1.0,105,6.500000000000394,1.0,False,True
2020-02-21,590,1.08137,18.899999999999473,True,False,False,False,6,1.0,1.0,110,4.900000000001015,1.0,False,True
2020-02-21,595,1.08139,19.100000000000783,True,False,False,False,6,1.0,1.0,115,1.8999999999991246,1.0,False,True
2020-02-21,600,1.08141,19.299999999999873,True,False,False,False,6,1.0,1.0,120,2.500000000000835,1.0,False,True
2020-02-21,605,1.08181,23.299999999999432,True,False,False,False,6,1.0,1.0,125,4.699999999999704,1.0,False,True
2020-02-21,610,1.08168,21.999999999999797,True,False,False,False,6,1.0,1.0,130,2.80000000000058,1.0,False,True
2020-02-21,615,1.08157,20.899999999999253,True,False,False,False,6,1.0,1.0,135,3.900000000001125,1.0,False,True
2020-02-21,620,1.08149,20.100000000000673,True,False,False,False,6,1.0,1.0,140,2.8999999999990145,1.0,False,True
2020-02-21,625,1.08138,19.000000000000128,True,False,False,False,6,1.0,1.0,145,3.20000000000098,1.0,False,True
2020-02-21,630,1.08156,20.800000000000818,True,False,False,False,6,1.0,1.0,150,3.5999999999991594,1.0,False,True
2020-02-21,635,1.08171,22.299999999999542,True,False,False,False,6,1.0,1.0,155,1.9999999999997797,1.0,False,True
2020-02-21,640,1.0814,19.199999999999218,True,False,False,False,6,1.0,1.0,160,3.900000000001125,1.0,False,True
2020-02-21,645,1.08154,20.599999999999508,True,False,False,False,6,1.0,1.0,165,1.8999999999991246,1.0,False,True
2020-02-21,650,1.08145,19.700000000000273,True,False,False,False,6,1.0,1.0,170,1.6000000000016001,1.0,False,True
2020-02-21,655,1.0814,19.199999999999218,True,False,False,False,6,1.0,1.0,175,1.8999999999991246,1.0,False,True
2020-02-21,660,1.08097,14.899999999999913,True,False,False,False,6,1.0,-1.0,180,5.499999999998284,1.0,False,True
2020-02-21,665,1.08054,10.600000000000609,True,False,False,False,6,1.0,-1.0,185,7.499999999998064,1.0,False,True
2020-02-21,670,1.08046,9.799999999999809,True,False,False,False,6,1.0,-1.0,190,3.1000000000003247,1.0,False,True
2020-02-21,675,1.08017,6.900000000000794,True,False,False,False,6,1.0,-1.0,195,3.20000000000098,1.0,False,True
2020-02-21,680,1.07982,3.4000000000000696,True,False,False,False,6,1.0,-1.0,200,4.699999999999704,1.0,False,False
2020-02-21,685,1.08007,5.9000000000009045,True,False,False,False,6,1.0,-1.0,205,6.399999999999739,1.0,False,False
2020-02-21,690,1.08013,6.500000000000394,True,False,False,False,6,1.0,-1.0,210,3.6999999999998145,1.0,False,False
2020-03-16,480,1.11761,5.299999999999194,True,False,False,False,0,1.0,1.0,0,17.599999999999838,-1.0,False,False
2020-03-16,485,1.11825,1.100000000000545,True,True,True,False,0,1.0,1.0,5,17.799999999998928,1.0,False,False
2020-03-16,490,1.11885,7.099999999999884,True,True,True,False,1,1.0,1.0,10,10.100000000001774,1.0,True,False
2020-03-16,495,1.1186,4.60000000000127,True,False,False,False,2,1.0,1.0,15,12.699999999998823,1.0,False,True
2020-03-16,500,1.11881,6.700000000001705,True,False,False,False,2,1.0,1.0,20,7.600000000000939,1.0,False,True
2020-03-16,505,1.11964,15.000000000000568,True,False,False,False,2,1.0,1.0,25,11.999999999998678,1.0,False,True
2020-03-16,510,1.1209,27.600000000000957,True,False,False,False,2,1.0,1.0,30,14.399999999998858,1.0,False,True
2020-03-16,515,1.12099,28.500000000000192,True,False,False,False,2,1.0,1.0,35,10.299999999998644,1.0,False,False
2020-03-16,520,1.12121,30.700000000001282,True,False,False,False,2,1.0,1.0,40,14.800000000001479,1.0,False,False
2020-03-16,525,1.12082,26.800000000000157,True,False,False,False,2,1.0,1.0,45,15.300000000000313,1.0,False,False
2020-03-16,530,1.12142,32.80000000000172,True,False,False,False,2,1.0,1.0,50,14.199999999999768,1.0,False,False
2020-03-16,535,1.12177,36.30000000000022,True,False,False,False,2,1.0,1.0,55,4.999999999999449,1.0,False,False
2020-03-16,540,1.12256,44.200000000000905,True,False,False,False,2,1.0,1.0,60,14.999999999998348,1.0,False,False
2020-03-16,545,1.12262,44.800000000000395,True,False,False,False,2,1.0,1.0,65,9.099999999999664,1.0,False,False
2020-03-16,550,1.12247,43.30000000000167,True,False,False,False,2,1.0,1.0,70,14.200000000001989,1.0,False,False
2020-03-16,555,1.12357,54.30000000000046,True,False,False,False,2,1.0,1.0,75,15.199999999999658,1.0,False,False
2020-03-16,560,1.12219,40.50000000000109,True,False,False,False,2,1.0,1.0,80,15.000000000000568,1.0,False,False
2020-03-16,565,1.12173,35.89999999999982,True,False,False,False,2,1.0,1.0,85,9.999999999998899,1.0,False,False
2020-03-16,570,1.12105,29.100000000001902,True,False,False,False,2,1.0,1.0,90,7.600000000000939,1.0,True,False
2020-03-16,575,1.12032,21.800000000000708,True,False,False,False,2,1.0,1.0,95,9.200000000000319,1.0,False,True
2020-03-16,580,1.1202,20.600000000001728,True,False,False,False,2,1.0,1.0,100,3.1000000000003247,1.0,False,True
2020-03-16,585,1.11955,14.100000000001334,True,False,False,False,2,1.0,-1.0,105,7.600000000000939,1.0,False,True
2020-03-16,590,1.11932,11.800000000001809,True,False,False,False,2,1.0,-1.0,110,5.800000000000249,1.0,False,True
2020-03-16,595,1.11946,13.199999999999878,True,False,False,False,2,1.0,-1.0,115,3.4000000000000696,1.0,False,True
2020-03-16,600,1.11927,11.300000000000754,True,False,False,False,2,1.0,-1.0,120,3.8999999999989043,1.0,False,True
2020-03-16,605,1.11923,10.900000000000354,True,False,False,False,2,1.0,-1.0,125,4.40000000000218,1.0,False,True
2020-03-16,610,1.12058,24.399999999999977,True,False,False,False,2,1.0,-1.0,130,15.399999999998748,1.0,False,True
2020-03-16,615,1.11949,13.500000000001844,True,False,False,False,2,1.0,-1.0,135,14.199999999999768,1.0,False,True
2020-03-16,620,1.11812,0.1999999999990898,True,True,False,True,2,1.0,-1.0,140,18.800000000001038,1.0,False,False
2020-03-16,625,1.11527,28.69999999999928,True,True,False,True,3,1.0,-1.0,145,29.400000000001647,-1.0,False,False
2020-03-16,630,1.11696,11.799999999999589,True,False,False,False,4,1.0,-1.0,150,29.799999999999827,-1.0,False,False
2020-03-16,635,1.11802,1.1999999999989797,True,False,False,False,4,1.0,-1.0,155,12.799999999999478,1.0,False,False
2020-03-16,640,1.11848,3.4000000000000696,True,True,True,False,4,1.0,-1.0,160,17.100000000001003,1.0,False,False
2020-03-16,645,1.11835,2.100000000000435,True,False,False,False,5,1.0,-1.0,165,18.599999999999728,1.0,False,False
2020-03-16,650,1.11661,15.299999999998093,True,True,False,True,5,1.0,-1.0,170,21.400000000000308,-1.0,False,False
2020-03-16,655,1.11641,17.300000000000093,True,False,False,False,6,1.0,-1.0,175,14.899999999999913,-1.0,False,False
2020-03-16,660,1.11654,15.999999999998238,True,False,False,False,6,1.0,-1.0,180,6.999999999999229,-1.0,False,False
2020-03-16,665,1.11659,15.499999999999403,True,False,False,False,6,1.0,-1.0,185,11.499999999999844,-1.0,False,False
2020-03-16,670,1.11583,23.099999999998122,True,False,False,False,6,1.0,-1.0,190,10.699999999999044,-1.0,False,False
2020-03-16,675,1.11704,10.999999999998789,True,False,False,False,6,1.0,-1.0,195,13.400000000001189,-1.0,False,False
2020-03-16,680,1.11679,13.499999999999623,True,False,False,False,6,1.0,-1.0,200,6.500000000000394,-1.0,False,False
2020-03-16,685,1.11546,26.800000000000157,True,False,False,False,6,1.0,-1.0,205,14.800000000001479,-1.0,False,False
2020-03-16,690,1.11618,19.599999999999618,True,False,False,False,6,1.0,-1.0,210,15.099999999999003,-1.0,False,False
2020-04-08,480,1.08812,20.700000000000163,True,False,False,False,0,1.0,1.0,0,6.900000000000794,-1.0,True,False
2020-04-08,485,1.08427,16.099999999998893,False,True,True,False,0,1.0,1.0,5,44.599999999999085,-1.0,False,False
2020-04-08,490,1.0851,7.800000000000029,False,False,False,False,1,1.0,1.0,10,12.399999999999078,-1.0,False,False
2020-04-08,495,1.08447,14.099999999999113,False,False,False,False,1,1.0,-1.0,15,8.999999999999009,-1.0,False,False
2020-04-08,500,1.0835,23.800000000000487,False,False,False,False,1,1.0,-1.0,20,12.499999999999734,-1.0,False,False
2020-04-08,505,1.08329,25.899999999998702,False,False,False,False,1,1.0,-1.0,25,8.300000000001084,-1.0,True,False
2020-04-08,510,1.08392,19.599999999999618,False,False,False,False,1,1.0,-1.0,30,9.600000000000719,-1.0,False,True
2020-04-08,515,1.08421,16.700000000000603,False,False,False,False,1,1.0,-1.0,35,9.399999999999409,-1.0,False,True
2020-04-08,520,1.08396,19.199999999999218,False,False,False,False,1,1.0,-1.0,40,5.800000000000249,-1.0,False,True
2020-04-08,525,1.08463,12.499999999999734,False,False,False,False,1,1.0,-1.0,45,9.500000000000064,-1.0,False,True
2020-04-08,530,1.08525,6.299999999999084,False,False,False,False,1,1.0,-1.0,50,8.099999999999774,-1.0,False,True
2020-04-08,535,1.08555,3.2999999999994145,False,False,False,False,1,1.0,-1.0,55,6.099999999999994,-1.0,False,True
2020-04-08,540,1.08571,1.7000000000000348,False,False,False,False,1,1.0,-1.0,60,6.099999999999994,-1.0,False,True
2020-04-08,545,1.08639,5.1000000000001044,False,True,False,True,1,1.0,-1.0,65,11.700000000001154,-1.0,False,False
2020-04-08,550,1.0858,0.7999999999985796,False,True,True,False,2,1.0,-1.0,70,8.300000000001084,-1.0,False,False
2020-04-08,555,1.086,1.2000000000012,False,True,False,True,3,1.0,1.0,75,6.300000000001305,-1.0,False,False
2020-04-08,560,1.08544,4.3999999999999595,False,True,True,False,4,1.0,1.0,80,8.799999999999919,-1.0,False,False
2020-04-08,565,1.08498,8.999999999999009,False,False,False,False,5,1.0,1.0,85,10.099999999999554,-1.0,False,False
2020-04-08,570,1.08498,8.999999999999009,False,False,False,False,5,1.0,1.0,90,5.399999999999849,-1.0,False,False
2020-04-08,575,1.08514,7.399999999999629,False,False,False,False,5,1.0,1.0,95,5.1000000000001044,-1.0,False,False
2020-04-08,580,1.08503,8.500000000000174,False,False,False,False,5,1.0,1.0,100,4.100000000000215,-1.0,False,False
2020-04-08,585,1.08548,3.9999999999995595,False,False,False,False,5,1.0,1.0,105,8.300000000001084,-1.0,False,False
2020-04-08,590,1.08517,7.099999999999884,False,False,False,False,5,1.0,1.0,110,5.20000000000076,-1.0,False,False
2020-04-08,595,1.08589,0.10000000000065512,False,True,False,True,5,1.0,1.0,115,9.00000000000123,-1.0,False,False
2020-04-08,600,1.08605,1.7000000000000348,False,True,False,True,6,1.0,1.0,120,4.799999999998139,-1.0,False,False
2020-04-08,605,1.08588,0.0,False,True,False,True,7,1.0,1.0,125,8.40000000000174,-1.0,False,False
2020-04-08,610,1.08594,0.5999999999994898,False,True,False,True,8,1.0,1.0,130,4.599999999999049,-1.0,False,False
2020-04-08,615,1.08531,5.699999999999594,False,True,True,False,9,1.0,-1.0,135,7.099999999999884,-1.0,False,False
2020-04-08,620,1.08521,6.699999999999484,False,False,False,False,10,1.0,-1.0,140,7.099999999999884,-1.0,False,False
2020-04-08,625,1.08542,4.599999999999049,False,False,False,False,10,1.0,-1.0,145,4.899999999998794,-1.0,False,False
2020-04-08,630,1.0854,4.8000000000003595,False,False,False,False,10,1.0,1.0,150,3.60000000000138,-1.0,False,False
2020-04-08,635,1.08554,3.4000000000000696,False,False,False,False,10,1.0,1.0,155,4.100000000000215,-1.0,False,False
2020-04-08,640,1.08479,10.900000000000354,False,False,False,False,10,1.0,1.0,160,7.999999999999119,-1.0,False,False
2020-04-08,645,1.0855,3.8000000000004697,False,False,False,False,10,1.0,1.0,165,10.699999999999044,-1.0,False,False
2020-04-08,650,1.08544,4.3999999999999595,False,False,False,False,10,1.0,1.0,170,3.8000000000004697,-1.0,False,False
2020-04-08,655,1.08529,5.899999999998684,False,False,False,False,10,1.0,1.0,175,3.4000000000000696,-1.0,False,False
2020-04-08,660,1.0852,6.800000000000139,False,False,False,False,10,1.0,-1.0,180,4.300000000001525,-1.0,False,False
2020-04-08,665,1.08679,9.099999999999664,False,True,False,True,10,1.0,-1.0,185,15.500000000001624,-1.0,False,False
2020-04-08,670,1.0869,10.200000000000209,False,False,False,False,11,1.0,-1.0,190,4.60000000000127,-1.0,False,False
2020-04-08,675,1.0866,7.200000000000539,False,False,False,False,11,1.0,1.0,195,4.899999999998794,-1.0,False,False
2020-04-08,680,1.08673,8.500000000000174,False,False,False,False,11,1.0,1.0,200,4.3999999999999595,-1.0,False,False
2020-04-08,685,1.0869,10.200000000000209,False,False,False,False,11,1.0,1.0,205,3.8000000000004697,-1.0,False,False
2020-04-08,690,1.08726,13.799999999999368,False,False,False,False,11,1.0,1.0,210,7.599999999998719,-1.0,False,False
2020-05-01,480,1.09519,3.4999999999985043,True,False,False,False,0,1.0,1.0,0,2.4000000000001798,-1.0,False,False
2020-05-01,485,1.09589,3.5000000000007248,True,True,True,False,0,1.0,1.0,5,8.699999999999264,1.0,False,False
2020-05-01,490,1.09612,5.800000000000249,True,False,False,False,1,1.0,1.0,10,6.099999999999994,1.0,False,False
2020-05-01,495,1.09601,4.699999999999704,True,False,False,False,1,1.0,1.0,15,2.9999999999996696,1.0,False,False
2020-05-01,500,1.09635,8.099999999999774,True,False,False,False,1,1.0,1.0,20,4.999999999999449,1.0,False,False
2020-05-01,505,1.09627,7.300000000001194,True,False,False,False,1,1.0,1.0,25,2.60000000000149,1.0,False,False
2020-05-01,510,1.09615,6.099999999999994,True,False,False,False,1,1.0,1.0,30,2.4000000000001798,1.0,False,False
2020-05-01,515,1.0958,2.60000000000149,True,False,False,False,1,1.0,1.0,35,6.200000000000649,1.0,False,False
2020-05-01,520,1.09594,3.9999999999995595,True,False,False,False,1,1.0,1.0,40,3.20000000000098,1.0,False,False
2020-05-01,525,1.09569,1.500000000000945,True,False,False,False,1,1.0,1.0,45,3.4999999999985043,1.0,False,False
2020-05-01,530,1.09541,1.2999999999996348,True,True,False,True,1,1.0,1.0,50,4.3999999999999595,1.0,False,False
2020-05-01,535,1.09555,0.10000000000065512,True,True,True,False,2,1.0,1.0,55,3.8000000000004697,1.0,False,False
2020-05-01,540,1.09599,4.500000000000615,True,False,False,False,3,1.0,1.0,60,4.599999999999049,1.0,False,False
2020-05-01,545,1.09667,11.300000000000754,True,False,False,False,3,1.0,1.0,65,11.799999999999589,1.0,False,False
2020-05-01,550,1.09656,10.200000000000209,True,False,False,False,3,1.0,1.0,70,4.60000000000127,1.0,False,False
2020-05-01,555,1.09588,3.4000000000000696,True,False,False,False,3,1.0,-1.0,75,8.900000000000574,1.0,False,False
2020-05-01,560,1.09549,0.4999999999988347,True,True,False,True,3,1.0,-1.0,80,7.099999999999884,1.0,False,False
2020-05-01,565,1.09566,1.2000000000012,True,True,True,False,4,1.0,-1.0,85,5.399999999999849,1.0,False,False
2020-05-01,570,1.0954,1.40000000000029,True,True,False,True,5,1.0,-1.0,90,5.399999999999849,1.0,True,False
2020-05-01,575,1.09496,5.800000000000249,True,False,False,False,6,1.0,-1.0,95,5.899999999998684,-1.0,False,True
2020-05-01,580,1.09525,2.8999999999990145,True,True,False,True,6,1.0,-1.0,100,6.800000000000139,1.0,False,True
2020-05-01,585,1.09551,0.2999999999997449,True,True,False,True,7,1.0,-1.0,105,5.299999999999194,1.0,False,True
2020-05-01,590,1.09585,3.1000000000003247,True,True,True,False,8,1.0,-1.0,110,5.399999999999849,1.0,False,True
2020-05-01,595,1.09583,2.900000000001235,True,True,True,False,9,1.0,-1.0,115,3.900000000001125,1.0,False,True
2020-05-01,600,1.09646,9.200000000000319,True,False,False,False,10,1.0,1.0,120,9.399999999999409,1.0,False,False
2020-05-01,605,1.09641,8.700000000001484,True,False,False,False,10,1.0,1.0,125,8.500000000000174,1.0,False,False
2020-05-01,610,1.09647,9.300000000000974,True,False,False,False,10,1.0,1.0,130,3.4000000000000696,1.0,False,False
2020-05-01,615,1.09643,8.900000000000574,True,False,False,False,10,1.0,1.0,135,3.900000000001125,1.0,False,False
2020-05-01,620,1.09666,11.200000000000099,True,False,False,False,10,1.0,1.0,140,8.299999999998864,1.0,False,False
2020-05-01,625,1.09763,20.900000000001473,True,False,False,False,10,1.0,1.0,145,13.300000000000534,1.0,False,False
2020-05-01,630,1.09671,11.700000000001154,True,False,False,False,10,1.0,1.0,150,10.700000000001264,1.0,False,False
2020-05-01,635,1.0972,16.599999999999948,True,False,False,False,10,1.0,1.0,155,5.399999999999849,1.0,False,False
2020-05-01,640,1.09659,10.499999999999954,True,False,False,False,10,1.0,1.0,160,6.799999999997919,1.0,False,False
2020-05-01,645,1.09721,16.700000000000603,True,False,False,False,10,1.0,1.0,165,7.800000000000029,1.0,False,False
2020-05-01,650,1.09696,14.199999999999768,True,False,False,False,10,1.0,1.0,170,3.8000000000004697,1.0,False,False
2020-05-01,655,1.09754,20.000000000000018,True,False,False,False,10,1.0,1.0,175,8.099999999999774,1.0,False,False
2020-05-01,660,1.09763,20.900000000001473,True,False,False,False,10,1.0,1.0,180,5.9000000000009045,1.0,False,False
2020-05-01,665,1.09757,20.299999999999763,True,False,False,False,10,1.0,1.0,185,3.4000000000000696,1.0,False,False
2020-05-01,670,1.09763,20.900000000001473,True,False,False,False,10,1.0,1.0,190,3.6999999999998145,1.0,False,False
2020-05-01,675,1.09777,22.299999999999542,True,False,False,False,10,1.0,1.0,195,3.8999999999989043,1.0,False,False
2020-05-01,680,1.09787,23.299999999999432,True,False,False,False,10,1.0,1.0,200,5.299999999999194,1.0,False,False
2020-05-01,685,1.09792,23.800000000000487,True,False,False,False,10,1.0,1.0,205,3.2999999999994145,1.0,False,False
2020-05-01,690,1.09867,31.30000000000077,True,False,False,False,10,1.0,1.0,210,8.799999999999919,1.0,False,False
2020-07-03,480,1.1236,8.500000000000174,False,False,False,False,0,-1.0,1.0,0,2.2999999999995246,0.0,False,False
2020-07-03,485,1.12328,5.300000000001415,False,False,False,False,0,-1.0,1.0,5,3.2999999999994145,-1.0,False,False
2020-07-03,490,1.12369,9.40000000000163,False,False,False,False,0,-1.0,1.0,10,4.499999999998394,1.0,False,False
2020-07-03,495,1.12377,10.200000000000209,False,False,False,False,0,-1.0,1.0,15,2.100000000000435,1.0,False,False
2020-07-03,500,1.12407,8.500000000000174,True,False,False,False,0,-1.0,1.0,20,4.3999999999999595,1.0,False,False
2020-07-03,505,1.12371,9.600000000000719,False,False,False,False,0,-1.0,1.0,25,6.200000000000649,1.0,False,False
2020-07-03,510,1.12361,8.60000000000083,False,False,False,False,0,-1.0,1.0,30,3.5999999999991594,1.0,False,False
2020-07-03,515,1.12374,9.900000000000464,False,False,False,False,0,-1.0,1.0,35,2.2999999999995246,1.0,False,False
2020-07-03,520,1.12386,10.599999999998388,True,False,False,False,0,-1.0,1.0,40,3.0999999999981043,1.0,False,False
2020-07-03,525,1.12372,9.700000000001374,False,False,False,False,0,-1.0,1.0,45,4.00000000000178,1.0,False,False
2020-07-03,530,1.12375,10.000000000001119,False,False,False,False,0,-1.0,1.0,50,2.100000000000435,1.0,False,False
2020-07-03,535,1.12377,10.200000000000209,False,False,False,False,0,-1.0,1.0,55,2.1999999999988695,1.0,False,False
2020-07-03,540,1.124,9.199999999998099,True,False,False,False,0,-1.0,1.0,60,3.1000000000003247,1.0,False,False
2020-07-03,545,1.12399,9.299999999998754,True,False,False,False,0,-1.0,1.0,65,2.900000000001235,1.0,False,False
2020-07-03,550,1.1243,6.199999999998429,True,False,False,False,0,-1.0,1.0,70,4.899999999998794,1.0,False,False
2020-07-03,555,1.12453,3.8999999999989043,True,False,False,False,0,-1.0,1.0,75,3.20000000000098,1.0,False,False
2020-07-03,560,1.12437,5.499999999998284,True,False,False,False,0,-1.0,1.0,80,4.099999999997994,1.0,True,False
2020-07-03,565,1.12343,6.800000000000139,False,False,False,False,0,-1.0,1.0,85,11.499999999999844,-1.0,False,True
2020-07-03,570,1.12334,5.9000000000009045,False,False,False,False,0,-1.0,-1.0,90,3.5000000000007248,-1.0,False,True
