i,ts,lado,entrada,stop,objetivo,riesgo_u,rr,n_obj,tf_obj,tomas,R,motivo,R_neto,ins,coste_R
19750,2020-10-15 18:14:00,1,1.1698,1.16916,1.18154,6.399999999999739,18.343750000000878,1,1D,1,11.906250000000423,tiempo,11.718750000000416,EURUSD,0.18750000000000763
17972,2020-10-15 23:44:00,-1,11931.53,11941.6,11704.68,10.069999999999709,22.527308838133756,1,1D,1,-1.0,SL,-1.1489572989076509,NAS100,0.14895729890765078
17961,2020-10-16 03:44:00,1,3482.652,3478.855,3494.352,3.7970000000000255,3.0813800368711455,1,12H,1,-1.0,SL,-1.1580194890703175,SPX500,0.1580194890703176
17997,2020-10-16 05:59:00,-1,11884.88,11895.74,11704.68,10.860000000000582,16.593001841619635,1,1D,1,-1.0,SL,-1.1381215469613186,NAS100,0.13812154696131856
17972,2020-10-16 06:29:00,1,3482.146,3479.834,3494.352,2.312000000000353,5.279411764704936,1,12H,1,-1.0,SL,-1.2595155709342165,SPX500,0.25951557093421646
18002,2020-10-16 07:14:00,-1,11896.36,11907.81,11704.68,11.449999999998909,16.740611353713412,1,1D,1,-1.0,SL,-1.1310043668122396,NAS100,0.13100436681223956
19804,2020-10-16 07:44:00,-1,1.17123,1.1716199999999999,1.16926,3.8999999999989043,5.051282051283541,1,4H,2,-1.0,SL,-1.307692307692394,EURUSD,0.30769230769239414
17985,2020-10-16 09:44:00,1,3482.146,3479.0,3494.352,3.1460000000001855,3.879847425301639,1,12H,1,-1.0,SL,-1.1907183725365431,SPX500,0.1907183725365431
19818,2020-10-16 11:14:00,-1,1.17212,1.17288,1.16926,7.599999999998719,3.763157894737588,1,4H,2,-1.0,SL,-1.157894736842132,EURUSD,0.15789473684213187
18021,2020-10-16 11:59:00,-1,11935.53,11954.41,11834.03,18.8799999999992,5.376059322034126,2,4H,1,-1.0,SL,-1.0794491525423762,NAS100,0.07944915254237625
19828,2020-10-16 13:44:00,-1,1.173,1.17405,1.16926,10.499999999999954,3.5619047619048505,1,4H,2,-1.0,SL,-1.1142857142857148,EURUSD,0.11428571428571478
18032,2020-10-16 14:44:00,-1,12005.26,12033.3,11704.68,28.039999999999054,10.71968616262518,1,1D,1,10.71968616262518,TP,10.66619115549251,NAS100,0.05349500713266942
19838,2020-10-16 17:14:00,1,1.29229,1.29173,1.29728,5.599999999998939,8.910714285716063,1,12H,2,-1.0,SL,-1.2678571428571936,GBPUSD,0.2678571428571936
18063,2020-10-19 00:14:00,-1,11889.1,11898.92,11704.68,9.819999999999709,18.78004073319812,1,1D,1,-1.0,SL,-1.152749490835035,NAS100,0.15274949083503508
19874,2020-10-19 02:14:00,1,1.29334,1.29234,1.29728,9.999999999998899,3.9400000000004884,2,12H,2,-1.0,SL,-1.1500000000000166,GBPUSD,0.1500000000000165
19886,2020-10-19 05:14:00,1,1.2926,1.29209,1.29728,5.1000000000001044,9.17647058823514,2,12H,2,9.17647058823514,TP,8.882352941176324,GBPUSD,0.2941176470588175
18084,2020-10-19 05:29:00,-1,11908.15,11912.68,11704.68,4.530000000000655,44.91611479028034,1,1D,1,-1.0,SL,-1.3311258278145217,NAS100,0.33112582781452166
18092,2020-10-19 07:29:00,-1,11937.59,11950.92,11704.68,13.329999999999927,17.47261815453872,1,1D,1,-1.0,SL,-1.112528132033009,NAS100,0.11252813203300886
18098,2020-10-19 08:59:00,-1,11941.61,11950.31,11704.68,8.699999999998909,27.233333333336784,1,1D,1,-1.0,SL,-1.17241379310347,NAS100,0.1724137931034699
19902,2020-10-19 09:14:00,1,1.29974,1.29909,1.30297,6.499999999998174,4.969230769232267,1,1D,1,-1.0,SL,-1.2307692307692957,GBPUSD,0.2307692307692956
18100,2020-10-19 09:29:00,-1,11943.33,11960.61,11704.68,17.280000000000655,13.810763888888344,1,1D,1,-1.0,SL,-1.0868055555555522,NAS100,0.08680555555555226
19916,2020-10-19 12:44:00,1,1.30015,1.29948,1.30297,6.699999999999484,4.208955223880988,1,1D,1,-1.0,SL,-1.2238805970149427,GBPUSD,0.22388059701494262
19931,2020-10-19 14:29:00,-1,105.402,105.44500000000001,105.217,4.300000000000637,4.302325581394765,1,12H,2,-1.0,SL,-1.302325581395304,USDJPY,0.3023255813953041
19928,2020-10-19 15:44:00,1,1.2989,1.29813,1.30297,7.699999999999374,5.285714285714739,1,1D,1,-1.0,SL,-1.1948051948052107,GBPUSD,0.19480519480521064
18130,2020-10-19 16:59:00,-1,11800.97,11817.52,11704.68,16.55000000000109,5.818126888217082,1,1D,1,5.818126888217082,TP,5.727492447129475,NAS100,0.09063444108760732
19938,2020-10-19 18:14:00,1,1.29698,1.29604,1.30297,9.399999999999409,6.3723404255322516,1,1D,1,-1.0,SL,-1.1595744680851163,GBPUSD,0.1595744680851164
19952,2020-10-19 19:44:00,-1,105.425,105.464,105.217,3.900000000000148,5.333333333333091,1,12H,2,-1.0,SL,-1.3333333333333206,USDJPY,0.3333333333333207
19953,2020-10-19 20:59:00,-1,1.17695,1.1774499999999999,1.17526,4.999999999999449,3.3800000000003108,1,4H,1,-1.0,SL,-1.2400000000000264,EURUSD,0.24000000000002641
19953,2020-10-19 21:59:00,-1,1.29403,1.29486,1.29027,8.299999999998864,4.530120481928313,1,12H,1,-1.0,SL,-1.1807228915662897,GBPUSD,0.1807228915662898
19972,2020-10-20 00:44:00,-1,105.587,105.626,105.217,3.900000000000148,9.487179487179244,1,12H,2,-1.0,SL,-1.3333333333333206,USDJPY,0.3333333333333207
19978,2020-10-20 02:14:00,-1,105.568,105.614,105.217,4.600000000000648,7.630434782607601,1,12H,2,-1.0,SL,-1.282608695652134,USDJPY,0.2826086956521341
19970,2020-10-20 02:14:00,1,1.29403,1.29338,1.30297,6.500000000000394,13.75384615384524,1,1D,1,-1.0,SL,-1.2307692307692168,GBPUSD,0.23076923076921677
19978,2020-10-20 04:14:00,-1,1.29485,1.29532,1.29027,4.699999999999704,9.744680851064503,1,12H,1,-1.0,SL,-1.3191489361702329,GBPUSD,0.3191489361702328
18149,2020-10-20 06:14:00,1,3442.243,3438.737,3453.5,3.505999999999858,3.2107815173988925,1,4H,1,3.2107815173988925,TP,3.0396463205934094,SPX500,0.17113519680548325
19995,2020-10-20 06:29:00,-1,105.519,105.56,105.217,4.099999999999682,7.365853658537321,1,12H,2,-1.0,SL,-1.317073170731732,USDJPY,0.31707317073173197
19992,2020-10-20 06:44:00,-1,1.17728,1.17795,1.17526,6.699999999999484,3.0149253731347585,1,4H,1,-1.0,SL,-1.1791044776119541,EURUSD,0.17910447761195408
19995,2020-10-20 08:29:00,-1,1.29442,1.29532,1.29027,9.00000000000123,4.611111111110343,1,12H,1,-1.0,SL,-1.1666666666666439,GBPUSD,0.1666666666666439
20000,2020-10-20 09:44:00,1,1.29737,1.29621,1.30297,11.599999999998278,4.827586206897311,1,1D,1,-1.0,SL,-1.1293103448276054,GBPUSD,0.1293103448276054
20002,2020-10-20 10:14:00,1,1.29652,1.29568,1.3024,8.399999999999519,7.0000000000005285,2,12H,2,-1.0,SL,-1.1785714285714388,GBPUSD,0.1785714285714388
20003,2020-10-20 10:29:00,1,1.29646,1.29559,1.3024,8.699999999999264,6.827586206897194,2,12H,2,-1.0,SL,-1.1724137931034628,GBPUSD,0.17241379310346286
20012,2020-10-20 12:44:00,1,1.29228,1.291,1.3024,12.800000000001699,7.906249999998878,2,12H,2,7.906249999998878,TP,7.789062499998894,GBPUSD,0.11718749999998444
20023,2020-10-20 15:29:00,1,1.29586,1.29534,1.3024,5.20000000000076,12.57692307692122,2,12H,2,-1.0,SL,-1.2884615384614964,GBPUSD,0.2884615384614963
20029,2020-10-20 16:59:00,1,1.29393,1.29325,1.3024,6.800000000000139,12.455882352940888,2,12H,2,-1.0,SL,-1.220588235294113,GBPUSD,0.22058823529411312
20040,2020-10-20 19:44:00,1,1.2935,1.29293,1.3024,5.700000000001815,15.614035087714166,2,12H,2,15.614035087714166,TP,15.350877192977407,GBPUSD,0.2631578947367583
18255,2020-10-21 10:29:00,1,3443.24,3437.537,3477.855,5.7029999999999745,6.0696124846572665,1,12H,2,-1.0,SL,-1.1052077853761184,SPX500,0.1052077853761183
18272,2020-10-21 14:44:00,1,3458.9,3454.843,3477.855,4.057000000000244,4.672171555336157,1,12H,2,-1.0,SL,-1.147892531427154,SPX500,0.14789253142715403
18302,2020-10-21 15:29:00,1,11679.619,11641.07,11803.58,38.54900000000089,3.21567355832827,1,12H,4,-1.0,SL,-1.0389115152144015,NAS100,0.03891151521440155
18275,2020-10-21 15:29:00,1,3440.155,3431.837,3477.855,8.318000000000211,4.5323395046884905,1,12H,2,-1.0,SL,-1.0721327242125493,SPX500,0.07213272421254927
18278,2020-10-21 16:14:00,1,3441.355,3435.634,3477.855,5.721000000000004,6.380003495892322,1,12H,2,-1.0,SL,-1.1048767697954902,SPX500,0.10487676979549022
18305,2020-10-21 16:14:00,1,11676.82,11652.829,11803.58,23.990999999999985,5.2836480346796835,1,12H,4,-1.0,SL,-1.0625234462923596,NAS100,0.06252344629235967
18326,2020-10-21 23:14:00,1,11700.239,11682.119,11803.58,18.11999999999898,5.7031456953645785,2,1D,4,-1.0,SL,-1.0827814569536471,NAS100,0.08278145695364704
18302,2020-10-21 23:59:00,1,3420.952,3408.937,3477.855,12.015000000000327,4.735996670827985,2,1D,2,-1.0,SL,-1.0499375780274642,SPX500,0.049937578027464305
18329,2020-10-21 23:59:00,1,11635.55,11601.73,11803.58,33.81999999999971,4.968361916026082,2,1D,4,-1.0,SL,-1.0443524541691311,NAS100,0.04435245416913108
20160,2020-10-22 00:44:00,1,1.18457,1.18416,1.18807,4.099999999997994,8.536585365857977,1,4H,1,-1.0,SL,-1.2926829268294115,EURUSD,0.2926829268294115
18313,2020-10-22 02:44:00,1,3417.452,3411.446,3477.855,6.006000000000313,10.057109557109,2,1D,2,-1.0,SL,-1.0999000999000947,SPX500,0.0999000999000947
18346,2020-10-22 04:14:00,1,11628.56,11615.62,11803.58,12.93999999999869,13.525502318393984,2,1D,4,-1.0,SL,-1.1159196290571987,NAS100,0.11591962905719876
18319,2020-10-22 04:14:00,1,3415.752,3411.737,3477.855,4.014999999999873,15.467745952677966,2,1D,2,-1.0,SL,-1.1494396014944008,SPX500,0.14943960149440075
18321,2020-10-22 04:44:00,1,3415.737,3412.952,3477.855,2.7849999999998545,22.304488330342256,2,1D,2,-1.0,SL,-1.2154398563734403,SPX500,0.21543985637344035
18329,2020-10-22 06:44:00,1,3423.643,3420.937,3477.855,2.706000000000131,20.033998521802427,2,1D,2,-1.0,SL,-1.2217294900221622,SPX500,0.22172949002216222
18330,2020-10-22 06:59:00,1,3422.734,3419.937,3477.855,2.7970000000000255,19.707186271004502,2,1D,2,-1.0,SL,-1.2145155523775455,SPX500,0.2145155523775454
18359,2020-10-22 07:29:00,1,11633.92,11614.31,11803.58,19.610000000000582,8.651708312085406,2,1D,4,-1.0,SL,-1.076491585925546,NAS100,0.07649158592554592
18332,2020-10-22 07:29:00,1,3420.755,3413.937,3477.855,6.818000000000211,8.374889997066315,2,1D,2,-1.0,SL,-1.0880023467292435,SPX500,0.08800234672924338
18338,2020-10-22 08:59:00,1,3430.446,3427.946,3477.855,2.5,18.963600000000042,2,1D,2,-1.0,SL,-1.24,SPX500,0.24
18340,2020-10-22 09:29:00,1,3429.24,3426.734,3477.855,2.505999999999858,19.399441340783316,2,1D,2,-1.0,SL,-1.239425379090197,SPX500,0.2394253790901971
18368,2020-10-22 09:44:00,1,11661.58,11652.209,11803.58,9.370999999999185,15.15313200298926,2,1D,4,-1.0,SL,-1.1600682958062245,NAS100,0.16006829580622456
18349,2020-10-22 11:44:00,1,3433.437,3429.737,3477.855,3.699999999999818,12.004864864865487,1,1D,2,-1.0,SL,-1.16216216216217,SPX500,0.16216216216217014
18389,2020-10-22 14:59:00,1,11576.519,11521.329,11803.58,55.19000000000051,4.11416923355676,2,1D,4,-1.0,SL,-1.027178836745787,NAS100,0.02717883674578703
18367,2020-10-22 16:14:00,1,3431.854,3426.342,3477.855,5.511999999999716,8.345609579100612,1,1D,2,-1.0,SL,-1.1088534107402088,SPX500,0.1088534107402088
18369,2020-10-22 16:44:00,1,3432.399,3427.336,3477.855,5.063000000000102,8.97807623938361,1,1D,2,-1.0,SL,-1.1185068141418109,SPX500,0.11850681414181076
18373,2020-10-22 17:44:00,1,3447.599,3441.899,3477.855,5.700000000000273,5.308070175438318,1,1D,2,-1.0,SL,-1.1052631578947318,SPX500,0.1052631578947318
18386,2020-10-22 22:43:00,1,3462.454,3459.945,3477.855,2.5090000000000146,6.1383021123952775,1,1D,2,-1.0,SL,-1.2391390992427247,SPX500,0.23913909924272478
18420,2020-10-23 00:29:00,1,11665.509,11651.709,11803.58,13.799999999999272,10.005144927536753,2,1D,4,-1.0,SL,-1.1086956521739189,NAS100,0.10869565217391877
18396,2020-10-23 01:14:00,1,3452.633,3447.633,3477.855,5.0,5.044400000000041,1,1D,2,-1.0,SL,-1.12,SPX500,0.12
18425,2020-10-23 01:44:00,1,11652.359,11640.059,11803.58,12.300000000001091,12.294390243901312,2,1D,4,-1.0,SL,-1.1219512195121844,NAS100,0.1219512195121843
18407,2020-10-23 03:59:00,1,3459.945,3457.433,3477.855,2.512000000000171,7.129777070063151,1,1D,2,-1.0,SL,-1.2388535031846972,SPX500,0.2388535031846971
18412,2020-10-23 05:14:00,-1,3459.145,3461.699,3447.048,2.5540000000000873,4.736491777603678,1,4H,2,4.736491777603678,TP,4.501566170712535,SPX500,0.23492560689114309
18414,2020-10-23 05:44:00,1,3457.448,3454.651,3477.855,2.7970000000000255,7.296031462281004,1,1D,2,-1.0,SL,-1.2145155523775455,SPX500,0.2145155523775454
18428,2020-10-23 09:14:00,1,3462.639,3458.433,3477.855,4.206000000000131,3.617689015691731,1,1D,2,-1.0,SL,-1.1426533523537759,SPX500,0.14265335235377585
20294,2020-10-23 11:14:00,1,1.30722,1.30592,1.31221,13.000000000000789,3.838461538461344,1,12H,1,3.838461538461344,TP,3.7230769230767358,GBPUSD,0.11538461538460838
20296,2020-10-23 11:44:00,1,1.3067,1.30594,1.31221,7.599999999998719,7.250000000001388,1,12H,1,7.250000000001388,TP,7.0526315789487235,GBPUSD,0.19736842105266486
18440,2020-10-23 12:14:00,1,3467.539,3464.448,3477.855,3.0910000000003492,3.3374312520215588,1,1D,2,-1.0,SL,-1.1941119378841578,SPX500,0.19411193788415793
18443,2020-10-23 12:59:00,1,3468.442,3466.145,3477.855,2.2970000000000255,4.0979538528515045,1,1D,2,-1.0,SL,-1.2612102742707851,SPX500,0.2612102742707851
18470,2020-10-23 12:59:00,1,11693.999,11688.029,11803.58,5.969999999999345,18.355276381911583,2,1D,4,-1.0,SL,-1.2512562814070627,NAS100,0.25125628140706274
18445,2020-10-23 13:29:00,1,3467.642,3464.648,3477.855,2.993999999999687,3.4111556446229994,1,1D,2,-1.0,SL,-1.2004008016032273,SPX500,0.20040080160322735
18478,2020-10-23 14:59:00,1,11615.019,11582.449,11803.58,32.56999999999971,5.789407430150487,2,1D,4,-1.0,SL,-1.046054651519804,NAS100,0.04605465151980391
20313,2020-10-23 15:59:00,1,1.30388,1.3033,1.31221,5.800000000000249,14.362068965516919,1,12H,1,-1.0,SL,-1.2586206896551613,GBPUSD,0.2586206896551613
18482,2020-10-23 15:59:00,1,11596.859,11563.079,11803.58,33.780000000000655,6.119626998223669,2,1D,4,-1.0,SL,-1.044404973357015,NAS100,0.044404973357015126
20315,2020-10-23 16:29:00,1,1.30272,1.30191,1.31221,8.100000000001994,11.716049382713162,1,12H,1,-1.0,SL,-1.1851851851851396,GBPUSD,0.18518518518513957
18490,2020-10-23 17:59:00,1,11636.749,11623.139,11702.099,13.610000000000582,4.801616458486229,3,4H,4,-1.0,SL,-1.1102130786186581,NAS100,0.11021307861865803
18467,2020-10-23 18:59:00,1,3455.651,3453.836,3477.855,1.8150000000000546,12.233608815426727,1,1D,2,-1.0,SL,-1.3305785123966842,SPX500,0.3305785123966843
20357,2020-10-26 00:59:00,1,1.18397,1.18327,1.18668,6.999999999999229,3.871428571428984,1,1D,1,-1.0,SL,-1.1714285714285904,EURUSD,0.1714285714285903
18488,2020-10-26 00:59:00,1,3441.051,3437.754,3477.855,3.2970000000000255,11.16287534121923,1,1D,2,-1.0,SL,-1.181983621474066,SPX500,0.1819836214740659
18542,2020-10-26 07:44:00,1,11575.659,11562.919,11803.58,12.739999999999782,17.890188383045853,2,1D,4,-1.0,SL,-1.1177394034536912,NAS100,0.11773940345369119
18515,2020-10-26 07:44:00,1,3427.045,3421.733,3477.855,5.311999999999898,9.565135542168848,1,1D,2,-1.0,SL,-1.1129518072289177,SPX500,0.11295180722891783
18547,2020-10-26 08:59:00,1,11574.639,11562.939,11803.58,11.699999999998909,19.567606837608725,2,1D,4,-1.0,SL,-1.1282051282051402,NAS100,0.12820512820514016
20395,2020-10-26 09:29:00,-1,104.881,104.938,104.476,5.700000000000216,7.105263157894488,1,1D,2,-1.0,SL,-1.2280701754385879,USDJPY,0.22807017543858785
20398,2020-10-26 10:14:00,-1,104.853,104.893,104.476,4.000000000000625,9.42499999999841,1,1D,2,-1.0,SL,-1.324999999999949,USDJPY,0.3249999999999492
20399,2020-10-26 11:29:00,1,1.18188,1.18139,1.18668,4.900000000001015,9.795918367344738,1,1D,1,-1.0,SL,-1.2448979591836227,EURUSD,0.24489795918362275
18557,2020-10-26 11:29:00,1,11573.309,11564.459,11803.58,8.849999999998545,26.019322033902657,1,1D,3,-1.0,SL,-1.1694915254237568,NAS100,0.16949152542375667
20395,2020-10-26 11:29:00,1,1.30468,1.30347,1.31223,12.100000000001554,6.239669421486757,1,12H,1,-1.0,SL,-1.1239669421487444,GBPUSD,0.12396694214874442
18532,2020-10-26 11:59:00,1,3424.242,3421.233,3477.855,3.0090000000000146,17.817547357926077,1,1D,2,-1.0,SL,-1.1994017946161506,SPX500,0.19940179461615057
20401,2020-10-26 11:59:00,1,1.18133,1.18046,1.18668,8.699999999999264,6.149425287356803,1,1D,1,-1.0,SL,-1.1379310344827702,EURUSD,0.13793103448277028
20404,2020-10-26 13:44:00,1,1.30059,1.29937,1.31223,12.199999999999989,9.540983606557463,1,12H,1,-1.0,SL,-1.1229508196721312,GBPUSD,0.12295081967213126
20409,2020-10-26 13:59:00,1,1.18125,1.18085,1.18668,3.9999999999995595,13.57500000000161,1,1D,1,-1.0,SL,-1.3000000000000331,EURUSD,0.300000000000033
20410,2020-10-26 14:14:00,1,1.18137,1.18075,1.18668,6.200000000000649,8.564516129031242,1,1D,1,-1.0,SL,-1.1935483870967538,EURUSD,0.1935483870967539
18551,2020-10-26 16:44:00,1,3371.839,3363.351,3477.855,8.487999999999829,12.49010367577783,1,1D,2,-1.0,SL,-1.0706880301602277,SPX500,0.07068803016022762
18578,2020-10-26 16:44:00,1,11384.009,11356.069,11803.58,27.94000000000051,15.016857551896646,1,1D,3,-1.0,SL,-1.0536864710093046,NAS100,0.053686471009304675
20421,2020-10-26 16:59:00,1,1.18158,1.18122,1.18668,3.60000000000138,14.16666666666091,1,1D,1,-1.0,SL,-1.3333333333332056,EURUSD,0.33333333333320553
18556,2020-10-26 17:59:00,1,3389.633,3383.336,3477.855,6.2970000000000255,14.010163569953923,1,1D,2,-1.0,SL,-1.0952834683182464,SPX500,0.0952834683182464
20424,2020-10-26 18:44:00,1,1.30229,1.30182,1.31223,4.699999999999704,21.148936170214224,1,12H,1,-1.0,SL,-1.3191489361702329,GBPUSD,0.3191489361702328
20426,2020-10-26 19:14:00,1,1.30216,1.30171,1.31223,4.500000000000615,22.377777777774774,1,12H,1,-1.0,SL,-1.3333333333332877,GBPUSD,0.3333333333332878
18600,2020-10-26 23:59:00,-1,11538.599,11545.509,11357.069,6.9099999999998545,26.270622286541894,1,4H,2,-1.0,SL,-1.217076700434158,NAS100,0.21707670043415797
18580,2020-10-27 01:44:00,1,3405.748,3402.736,3437.699,3.012000000000171,10.607901726427029,1,4H,1,-1.0,SL,-1.1992031872509847,SPX500,0.1992031872509847
18597,2020-10-27 05:59:00,1,3412.745,3409.236,3437.699,3.5090000000000146,7.111427757195804,1,4H,1,-1.0,SL,-1.1709888857224273,SPX500,0.17098888572242732
18626,2020-10-27 06:29:00,-1,11541.239,11553.009,11492.449,11.770000000000437,4.1452846219199015,1,4H,1,-1.0,SL,-1.127442650807132,NAS100,0.12744265080713207
18622,2020-10-27 12:14:00,1,3408.242,3403.248,3437.699,4.994000000000142,5.898478173808378,1,4H,1,-1.0,SL,-1.1201441730076058,SPX500,0.12014417300760571
18625,2020-10-27 12:59:00,1,3405.333,3394.842,3437.699,10.490999999999985,3.085120579544374,1,4H,1,-1.0,SL,-1.057191878753217,SPX500,0.05719187875321712
18632,2020-10-27 14:44:00,1,3396.445,3388.933,3437.699,7.512000000000171,5.491746538871002,1,4H,1,-1.0,SL,-1.0798722044728417,SPX500,0.07987220447284163
18637,2020-10-27 15:59:00,1,3397.945,3392.248,3437.699,5.697000000000116,6.9780586273475675,1,4H,1,-1.0,SL,-1.105318588730909,SPX500,0.10531858873090885
20540,2020-10-27 23:44:00,-1,1.303,1.30361,1.30008,6.099999999999994,4.786885245901699,2,12H,1,-1.0,SL,-1.2459016393442626,GBPUSD,0.2459016393442625
20544,2020-10-28 00:44:00,-1,1.30343,1.30422,1.30008,7.899999999998464,4.240506329114984,2,12H,1,-1.0,SL,-1.189873417721556,GBPUSD,0.18987341772155591
18710,2020-10-28 05:14:00,-1,11568.109,11578.989,11501.409,10.8799999999992,6.130514705882871,2,4H,2,6.130514705882871,TP,5.992647058824037,NAS100,0.13786764705883367
20604,2020-10-28 15:44:00,1,1.29831,1.29749,1.30312,8.20000000000043,5.865853658536255,1,4H,1,-1.0,SL,-1.182926829268283,GBPUSD,0.1829268292682831
20608,2020-10-28 15:59:00,1,1.1751,1.17448,1.17707,6.200000000000649,3.177419354838421,1,4H,1,-1.0,SL,-1.1935483870967538,EURUSD,0.1935483870967539
20638,2020-10-29 00:14:00,1,1.29925,1.29872,1.30312,5.299999999999194,7.301886792454016,2,4H,1,-1.0,SL,-1.2830188679245713,GBPUSD,0.2830188679245713
20643,2020-10-29 01:29:00,1,1.29937,1.29883,1.30312,5.399999999999849,6.944444444444901,2,4H,1,-1.0,SL,-1.2777777777777855,GBPUSD,0.2777777777777855
20667,2020-10-29 07:29:00,1,1.29911,1.29808,1.30312,10.300000000000864,3.893203883494886,2,4H,1,-1.0,SL,-1.1456310679611528,GBPUSD,0.14563106796115283
20670,2020-10-29 07:29:00,1,1.17322,1.17238,1.17879,8.399999999999519,6.6309523809528494,1,12H,1,-1.0,SL,-1.142857142857151,EURUSD,0.14285714285715104
20677,2020-10-29 09:59:00,1,1.29871,1.29812,1.30312,5.9000000000009045,7.474576271185337,2,4H,1,-1.0,SL,-1.2542372881355544,GBPUSD,0.25423728813555424
20739,2020-10-29 23:29:00,-1,104.568,104.619,104.231,5.100000000000193,6.607843137254716,1,4H,1,6.607843137254716,TP,6.352941176470412,USDJPY,0.25490196078430405
20762,2020-10-30 06:29:00,1,1.16724,1.16639,1.17172,8.500000000000174,5.270588235294056,1,4H,1,-1.0,SL,-1.1411764705882324,EURUSD,0.1411764705882324
20764,2020-10-30 06:59:00,1,1.16765,1.16707,1.17172,5.800000000000249,7.017241379310074,1,4H,1,-1.0,SL,-1.206896551724129,EURUSD,0.20689655172412902
20767,2020-10-30 07:44:00,1,1.16696,1.16646,1.17172,4.999999999999449,9.520000000001243,1,4H,1,-1.0,SL,-1.2400000000000264,EURUSD,0.24000000000002641
20774,2020-10-30 09:29:00,1,1.16715,1.16635,1.17172,7.999999999999119,5.71250000000086,1,4H,1,-1.0,SL,-1.1500000000000166,EURUSD,0.1500000000000165
20774,2020-10-30 10:14:00,-1,1.29662,1.29799,1.28824,13.699999999998713,6.116788321168497,1,4H,2,-1.0,SL,-1.1094890510949007,GBPUSD,0.1094890510949008
20778,2020-10-30 10:29:00,1,1.16718,1.16637,1.17172,8.100000000001994,5.604938271603544,1,4H,1,-1.0,SL,-1.1481481481481117,EURUSD,0.14814814814811167
20808,2020-10-30 18:44:00,-1,1.29548,1.29603,1.2913,5.5000000000005045,7.599999999999435,1,4H,1,-1.0,SL,-1.2727272727272476,GBPUSD,0.2727272727272477
18921,2020-11-01 23:59:00,1,3260.336,3250.439,3304.199,9.896999999999935,4.431949075477475,1,4H,1,4.431949075477475,TP,4.371324643831522,SPX500,0.06062443164595372
18948,2020-11-01 23:59:00,1,11011.999,10994.879,11292.099,17.11999999999898,16.36098130841221,1,4H,2,-1.0,SL,-1.0876168224299119,NAS100,0.08761682242991176
18958,2020-11-02 02:29:00,1,11064.049,11053.338,11292.099,10.71100000000115,21.29119596676079,1,4H,2,-1.0,SL,-1.1400429465035793,NAS100,0.1400429465035794
18938,2020-11-02 04:14:00,1,3277.551,3273.342,3304.199,4.208999999999833,6.331195058208885,1,4H,1,-1.0,SL,-1.1425516749821867,SPX500,0.1425516749821867
18989,2020-11-02 10:14:00,-1,11179.219,11197.488,10995.879,18.269000000000233,10.03557939679216,1,4H,1,-1.0,SL,-1.082106300290108,NAS100,0.08210630029010788
20873,2020-11-02 12:14:00,1,1.16528,1.16466,1.17042,6.200000000000649,8.290322580644167,1,12H,3,-1.0,SL,-1.1935483870967538,EURUSD,0.1935483870967539
20876,2020-11-02 12:59:00,1,1.16458,1.16416,1.17042,4.199999999998649,13.904761904766538,1,12H,3,-1.0,SL,-1.2857142857143775,EURUSD,0.28571428571437757
20881,2020-11-02 14:59:00,-1,1.29099,1.29179,1.28538,7.999999999999119,7.012500000000916,1,4H,1,-1.0,SL,-1.1875000000000207,GBPUSD,0.18750000000002065
20896,2020-11-02 17:59:00,1,1.16277,1.16228,1.17042,4.900000000001015,15.612244897955817,1,12H,3,-1.0,SL,-1.2448979591836227,EURUSD,0.24489795918362275
19006,2020-11-02 21:14:00,-1,3306.739,3314.748,3251.439,8.009000000000015,6.904732176301671,1,12H,1,-1.0,SL,-1.0749157198152077,SPX500,0.07491571981520775
20906,2020-11-02 21:14:00,-1,1.29146,1.29193,1.28538,4.699999999999704,12.936170212766953,1,4H,1,-1.0,SL,-1.3191489361702329,GBPUSD,0.3191489361702328
19013,2020-11-03 00:44:00,-1,3320.848,3322.751,3251.439,1.9030000000002474,36.473462953227056,1,12H,1,-1.0,SL,-1.3152916447713725,SPX500,0.31529164477137256
20922,2020-11-03 01:14:00,-1,1.2923,1.29291,1.28538,6.099999999999994,11.34426229508204,1,4H,1,-1.0,SL,-1.2459016393442626,GBPUSD,0.2459016393442625
19019,2020-11-03 02:14:00,-1,3326.133,3331.199,3251.439,5.066000000000258,14.744176865376264,1,12H,1,-1.0,SL,-1.1184366363995202,SPX500,0.1184366363995202
20936,2020-11-03 03:59:00,1,1.16514,1.16473,1.17042,4.100000000000215,12.878048780487012,1,12H,3,12.878048780487012,TP,12.585365853657759,EURUSD,0.29268292682925295
19090,2020-11-03 19:59:00,-1,3369.945,3374.999,3338.933,5.053999999999633,6.136129798180139,1,4H,2,-1.0,SL,-1.118717847249712,SPX500,0.11871784724971184
19138,2020-11-04 09:44:00,-1,3398.836,3415.854,3336.042,17.01800000000003,3.689857797626029,1,4H,1,-1.0,SL,-1.0352567869314842,SPX500,0.03525678693148425
21076,2020-11-04 15:44:00,-1,1.30057,1.30193,1.2914,13.600000000000279,6.7426470588233185,1,4H,2,-1.0,SL,-1.1102941176470567,GBPUSD,0.11029411764705656
21084,2020-11-04 17:44:00,-1,1.29964,1.30085,1.2914,12.100000000001554,6.809917355370864,1,4H,2,-1.0,SL,-1.1239669421487444,GBPUSD,0.12396694214874442
