instr,dia,lado,ent,stp,tp,sl_pips,rr,R,Rn,tipo
EURUSD,2023-11-10,1,1.0660500000000002,1.0656500000000002,1.0675,4.0,3.624999999999323,-1.0,-1.3575,mecha
EURUSD,2023-11-14,-1,1.070755,1.0711549999999999,1.06928,4.0,3.6874999999997327,-1.0,-1.3575,mecha
EURUSD,2023-11-15,1,1.0866850000000001,1.0862850000000002,1.08836,4.0,4.187499999999678,-1.0,-1.3575,mecha
EURUSD,2023-11-24,-1,1.09117,1.09157,1.08949,4.0,4.1999999999997595,-1.0,-1.3575,mecha
EURUSD,2023-11-29,1,1.098735,1.098335,1.10171,4.0,7.437499999999875,-1.0,-1.3575,mecha
EURUSD,2023-11-30,1,1.09459,1.09404,1.09838,5.5000000000005045,6.890909090908386,-1.0,-1.2599999999999763,mecha
EURUSD,2023-12-01,1,1.08901,1.0886,1.09127,4.100000000000215,5.512195121950757,-1.0,-1.3487804878048597,mecha
EURUSD,2023-12-06,1,1.0782250000000002,1.0778,1.08017,4.250000000001197,4.576470588233684,-1.0,-1.3364705882351993,mecha
EURUSD,2023-12-08,1,1.07742,1.07702,1.08005,4.0,6.5749999999997755,-1.0,-1.3575,mecha
EURUSD,2023-12-11,1,1.0760550000000002,1.0756550000000002,1.07739,4.0,3.33749999999966,-1.0,-1.3575,mecha
EURUSD,2023-12-12,-1,1.0781649999999998,1.0785649999999998,1.07612,4.0,5.112499999999631,-1.0,-1.3575,mecha
EURUSD,2023-12-18,-1,1.09211,1.0925099999999999,1.08939,4.0,6.799999999999584,-1.0,-1.3575,FVG
EURUSD,2023-12-20,1,1.09532,1.0949200000000001,1.09793,4.0,6.525000000000003,-1.0,-1.3575,mecha
EURUSD,2023-12-22,-1,1.10088,1.10128,1.0994,4.0,3.7000000000003697,-1.0,-1.3575,mecha
EURUSD,2023-12-27,-1,1.104845,1.105245,1.10286,4.0,4.962500000000314,-1.0,-1.3575,mecha
EURUSD,2024-01-04,-1,1.09459,1.09499,1.0916,4.0,7.47500000000012,-1.0,-1.3575,mecha
EURUSD,2024-01-08,1,1.0929099999999998,1.0925099999999999,1.0953,4.0,5.975000000000286,-1.0,-1.3575,mecha
EURUSD,2024-01-09,1,1.09448,1.09408,1.09663,4.0,5.375000000000241,-1.0,-1.3575,FVG
EURUSD,2024-01-11,1,1.09735,1.09695,1.09885,4.0,3.750000000000142,-1.0,-1.3575,mecha
EURUSD,2024-01-12,1,1.097035,1.096635,1.09853,4.0,3.73750000000006,-1.0,-1.3575,FVG
EURUSD,2024-01-16,1,1.091015,1.0906150000000001,1.09461,4.0,8.987500000000036,-1.0,-1.3575,mecha
EURUSD,2024-01-25,-1,1.08891,1.08931,1.08702,4.0,4.724999999999868,-1.0,-1.3575,mecha
EURUSD,2024-01-29,1,1.083495,1.0830950000000001,1.08489,4.0,3.4874999999995326,-1.0,-1.3575,mecha
EURUSD,2024-01-30,1,1.08128,1.08088,1.08422,4.0,7.349999999999857,7.349999999999857,6.992499999999857,mecha
EURUSD,2024-01-31,1,1.0811,1.0806,1.08481,4.999999999999449,7.420000000001021,7.420000000001021,7.13400000000099,mecha
EURUSD,2024-02-02,-1,1.088505,1.088905,1.08701,4.0,3.73750000000006,-1.0,-1.3575,mecha
EURUSD,2024-02-12,1,1.077885,1.077485,1.07997,4.0,5.212500000000286,-1.0,-1.3575,mecha
EURUSD,2024-02-26,-1,1.08338,1.08378,1.08126,4.0,5.299999999999749,-1.0,-1.3575,mecha
EURUSD,2024-02-27,-1,1.0858,1.0862,1.08454,4.0,3.150000000000097,-1.0,-1.3575,mecha
EURUSD,2024-03-06,-1,1.08691,1.08731,1.08421,4.0,6.750000000000367,-1.0,-1.3575,mecha
EURUSD,2024-03-08,1,1.0930499999999999,1.09265,1.09556,4.0,6.275000000000586,-1.0,-1.3575,mecha
EURUSD,2024-03-18,-1,1.0895350000000001,1.089935,1.08829,4.0,3.1125000000004066,-1.0,-1.3575,mecha
EURUSD,2024-03-19,1,1.08479,1.08439,1.08765,4.0,7.150000000000212,-1.0,-1.3575,mecha
EURUSD,2024-03-20,1,1.08511,1.08471,1.0872,4.0,5.224999999999813,-1.0,-1.3575,mecha
EURUSD,2024-03-21,1,1.09103,1.09063,1.09426,4.0,8.075000000000164,-1.0,-1.3575,mecha
EURUSD,2024-03-22,1,1.08109,1.0806900000000002,1.08657,4.0,13.699999999999823,-1.0,-1.3575,mecha
EURUSD,2024-03-26,-1,1.08545,1.08585,1.08358,4.0,4.675000000000096,-1.0,-1.3575,mecha
EURUSD,2024-03-28,1,1.0778400000000001,1.0774400000000002,1.08265,4.0,12.024999999999396,0.9249999999993985,0.5674999999993986,mecha
EURUSD,2024-04-04,-1,1.0854650000000001,1.085865,1.08347,4.0,4.987500000000478,-1.0,-1.3575,mecha
EURUSD,2024-04-15,-1,1.06602,1.06642,1.06391,4.0,5.275000000000141,-1.0,-1.3575,mecha
EURUSD,2024-04-18,-1,1.068625,1.069025,1.06643,4.0,5.4874999999998675,5.4874999999998675,5.1299999999998676,FVG
EURUSD,2024-04-19,-1,1.0647000000000002,1.0651000000000002,1.06104,4.0,9.150000000000546,-1.0,-1.3575,mecha
EURUSD,2024-04-24,1,1.06989,1.06949,1.07142,4.0,3.8250000000000783,-1.0,-1.3575,mecha
EURUSD,2024-04-25,-1,1.072595,1.072995,1.06966,4.0,7.337499999999775,-1.0,-1.3575,mecha
EURUSD,2024-04-26,-1,1.073235,1.073635,1.07185,4.0,3.462499999999924,-1.0,-1.3575,FVG
EURUSD,2024-04-30,1,1.0692,1.0688,1.07191,4.0,6.7749999999999755,6.7749999999999755,6.417499999999976,mecha
EURUSD,2024-05-01,1,1.065455,1.065055,1.06675,4.0,3.2375000000001153,-1.0,-1.3575,mecha
EURUSD,2024-05-02,-1,1.072405,1.072805,1.07069,4.0,4.287500000000333,-1.0,-1.3575,mecha
EURUSD,2024-05-07,1,1.07568,1.07528,1.07768,4.0,5.000000000000004,5.000000000000004,4.6425000000000045,mecha
EURUSD,2024-05-15,-1,1.0827849999999999,1.0831849999999998,1.0813,4.0,3.7124999999998964,-1.0,-1.3575,mecha
EURUSD,2024-05-16,1,1.0875400000000002,1.0871400000000002,1.08949,4.0,4.874999999999741,-1.0,-1.3575,mecha
EURUSD,2024-05-20,-1,1.088285,1.088685,1.08689,4.0,3.4875000000000878,3.4875000000000878,3.130000000000088,mecha
EURUSD,2024-06-04,1,1.088605,1.088205,1.0916,4.0,7.487499999999647,-1.0,-1.3575,mecha
EURUSD,2024-06-05,1,1.0873,1.0869,1.0886,4.0,3.250000000000197,-1.0,-1.3575,mecha
EURUSD,2024-06-10,1,1.074975,1.074575,1.07814,4.0,7.912500000000211,-1.0,-1.3575,mecha
EURUSD,2024-06-14,1,1.072785,1.0723850000000001,1.07449,4.0,4.262499999999614,-1.0,-1.3575,mecha
EURUSD,2024-06-17,1,1.068975,1.068575,1.07073,4.0,4.387499999999878,4.387499999999878,4.029999999999878,mecha
EURUSD,2024-06-19,1,1.0728900000000001,1.0724900000000002,1.07423,4.0,3.349999999999742,3.349999999999742,2.992499999999742,mecha
EURUSD,2024-06-21,1,1.070385,1.069985,1.07198,4.0,3.9875000000000327,-1.0,-1.3575,mecha
EURUSD,2024-06-26,1,1.06867,1.06827,1.07179,4.0,7.800000000000029,-1.0,-1.3575,mecha
EURUSD,2024-06-27,-1,1.069595,1.069995,1.0677,4.0,4.73749999999995,-1.0,-1.3575,mecha
EURUSD,2024-07-01,-1,1.0762749999999999,1.0766749999999998,1.07339,4.0,7.212499999999511,-1.0,-1.3575,FVG
EURUSD,2024-07-03,-1,1.0757249999999998,1.0761249999999998,1.07363,4.0,5.23749999999934,-1.0,-1.3575,mecha
EURUSD,2024-07-05,-1,1.0824850000000001,1.082885,1.08093,4.0,3.887500000000488,-1.0,-1.3575,mecha
EURUSD,2024-07-10,-1,1.0823399999999999,1.0827399999999998,1.08108,4.0,3.149999999999542,-1.0,-1.3575,mecha
EURUSD,2024-07-16,1,1.088445,1.0880450000000002,1.08985,4.0,3.5124999999996964,3.5124999999996964,3.1549999999996965,mecha
EURUSD,2024-07-17,-1,1.09117,1.09157,1.08955,4.0,4.049999999999887,-1.0,-1.3575,mecha
EURUSD,2024-07-23,1,1.0881500000000002,1.0877500000000002,1.08967,4.0,3.7999999999993594,-1.0,-1.3575,mecha
EURUSD,2024-07-26,1,1.0847,1.0843,1.08607,4.0,3.4250000000002334,-1.0,-1.3575,mecha
EURUSD,2024-07-29,1,1.084915,1.0845150000000001,1.087,4.0,5.212499999999731,-1.0,-1.3575,mecha
EURUSD,2024-08-01,1,1.081255,1.0808550000000001,1.08354,4.0,5.712499999999676,-1.0,-1.3575,mecha
EURUSD,2024-08-02,-1,1.0808149999999999,1.0812149999999998,1.07818,4.0,6.587499999999857,-1.0,-1.3575,mecha
EURUSD,2024-08-06,1,1.0943749999999999,1.093975,1.09631,4.0,4.83750000000005,-1.0,-1.3575,mecha
EURUSD,2024-08-08,-1,1.09398,1.09438,1.09235,4.0,4.075000000000051,-1.0,-1.3575,mecha
EURUSD,2024-08-13,1,1.092715,1.0923150000000001,1.09411,4.0,3.4874999999995326,-1.0,-1.3575,mecha
EURUSD,2024-08-14,-1,1.10068,1.10108,1.09887,4.0,4.525000000000223,-1.0,-1.3575,mecha
EURUSD,2024-08-16,-1,1.09847,1.09887,1.09711,4.0,3.4000000000000696,-1.0,-1.3575,mecha
EURUSD,2024-08-21,1,1.111715,1.111315,1.11325,4.0,3.8375000000001602,-1.0,-1.3575,mecha
EURUSD,2024-08-22,1,1.113245,1.11272,1.1158,5.250000000001087,4.866666666665398,-1.0,-1.272380952380896,mecha
EURUSD,2024-08-26,1,1.11791,1.11751,1.12015,4.0,5.600000000000049,-1.0,-1.3575,mecha
EURUSD,2024-09-02,-1,1.1057350000000001,1.106135,1.10419,4.0,3.862500000000324,-1.0,-1.3575,mecha
EURUSD,2024-09-03,1,1.105445,1.105045,1.10702,4.0,3.937499999999705,-1.0,-1.3575,mecha
EURUSD,2024-09-05,-1,1.10868,1.10908,1.10746,4.0,3.049999999999997,-1.0,-1.3575,mecha
EURUSD,2024-09-09,1,1.105785,1.105385,1.1091,4.0,8.287499999999891,-1.0,-1.3575,mecha
EURUSD,2024-09-10,-1,1.10418,1.10458,1.10283,4.0,3.374999999999906,-1.0,-1.3575,mecha
EURUSD,2024-09-19,-1,1.113315,1.113715,1.10683,4.0,16.212500000000183,-1.0,-1.3575,mecha
EURUSD,2024-09-24,-1,1.1124399999999999,1.1128399999999998,1.11033,4.0,5.274999999999586,-1.0,-1.3575,mecha
EURUSD,2024-09-26,-1,1.11564,1.11604,1.1129,4.0,6.849999999999912,6.849999999999912,6.492499999999912,mecha
EURUSD,2024-09-27,1,1.11283,1.11243,1.11776,4.0,12.325000000000252,12.325000000000252,11.967500000000252,mecha
EURUSD,2024-10-01,1,1.1118000000000001,1.1114000000000002,1.11439,4.0,6.4749999999996755,-1.0,-1.3575,mecha
EURUSD,2024-10-08,-1,1.0985399999999998,1.0989399999999998,1.09727,4.0,3.174999999999706,-1.0,-1.3575,mecha
EURUSD,2024-10-17,1,1.0850499999999998,1.08465,1.0865,4.0,3.6250000000004334,3.6250000000004334,3.2675000000004335,mecha
EURUSD,2024-10-18,-1,1.0845449999999999,1.0849449999999998,1.08252,4.0,5.062499999999859,-1.0,-1.3575,mecha
EURUSD,2024-10-21,1,1.085505,1.085105,1.08696,4.0,3.63749999999996,-1.0,-1.3575,mecha
EURUSD,2024-10-22,-1,1.082735,1.083135,1.0814,4.0,3.3375000000002153,-1.0,-1.3575,mecha
EURUSD,2024-10-23,1,1.0783749999999999,1.077975,1.08065,4.0,5.687500000000623,-1.0,-1.3575,mecha
EURUSD,2024-10-28,-1,1.0815649999999999,1.0819649999999998,1.07819,4.0,8.437499999999764,-1.0,-1.3575,FVG
EURUSD,2024-11-01,1,1.085865,1.0854650000000001,1.08885,4.0,7.4625000000000385,-1.0,-1.3575,mecha
EURUSD,2024-11-05,-1,1.08886,1.08926,1.08724,4.0,4.049999999999887,-1.0,-1.3575,mecha
EURUSD,2024-11-07,-1,1.07673,1.07713,1.07129,4.0,13.599999999999723,-1.0,-1.3575,mecha
EURUSD,2024-11-12,1,1.0625300000000002,1.0621300000000002,1.06631,4.0,9.449999999999736,-1.0,-1.3575,mecha
EURUSD,2024-11-13,1,1.0605250000000002,1.0601250000000002,1.06294,4.0,6.037499999999585,-1.0,-1.3575,mecha
EURUSD,2024-11-15,-1,1.05606,1.05646,1.05236,4.0,9.25000000000009,-1.0,-1.3575,mecha
EURUSD,2024-11-19,1,1.05686,1.05646,1.06007,4.0,8.025000000000393,-1.0,-1.3575,mecha
EURUSD,2024-11-20,1,1.058005,1.0576050000000001,1.06097,4.0,7.412499999999711,-1.0,-1.3575,mecha
EURUSD,2024-11-21,1,1.05263,1.05223,1.05548,4.0,7.125000000000048,-1.0,-1.3575,mecha
EURUSD,2024-11-22,-1,1.048745,1.049145,1.04615,4.0,6.4875000000003125,-1.0,-1.3575,mecha
EURUSD,2024-11-25,1,1.0450949999999999,1.044695,1.049,4.0,9.762500000000118,9.762500000000118,9.405000000000118,mecha
EURUSD,2024-11-27,-1,1.05017,1.05057,1.04744,4.0,6.825000000000303,-1.0,-1.3575,mecha
EURUSD,2024-11-28,1,1.054405,1.054005,1.05627,4.0,4.662500000000014,-1.0,-1.3575,mecha
EURUSD,2024-12-02,1,1.051215,1.0507,1.05463,5.150000000000432,6.631067961164387,-1.0,-1.277669902912598,mecha
EURUSD,2024-12-03,-1,1.05071,1.05115,1.04807,4.3999999999999595,6.0,-1.0,-1.3250000000000028,mecha
EURUSD,2024-12-04,1,1.048635,1.048235,1.05289,4.0,10.6375000000003,-1.0,-1.3575,mecha
EURUSD,2024-12-10,1,1.0545149999999999,1.054115,1.0568,4.0,5.712500000000231,-1.0,-1.3575,mecha
EURUSD,2024-12-11,1,1.050145,1.0497450000000002,1.05393,4.0,9.462499999999817,-1.0,-1.3575,FVG
EURUSD,2024-12-12,-1,1.052445,1.052845,1.05009,4.0,5.8875000000002675,5.8875000000002675,5.530000000000268,mecha
EURUSD,2024-12-17,1,1.04877,1.04837,1.05343,4.0,11.65000000000027,-1.0,-1.3575,mecha
EURUSD,2024-12-18,1,1.04916,1.0487600000000001,1.05118,4.0,5.049999999999777,-1.0,-1.3575,mecha
EURUSD,2024-12-20,-1,1.03962,1.04002,1.03429,4.0,13.325000000000141,-1.0,-1.3575,mecha
EURUSD,2025-01-03,-1,1.0283099999999998,1.0287099999999998,1.02646,4.0,4.624999999999768,-1.0,-1.3575,mecha
EURUSD,2025-01-06,-1,1.03248,1.03288,1.02955,4.0,7.325000000000248,-1.0,-1.3575,mecha
EURUSD,2025-01-07,-1,1.041775,1.0421749999999999,1.03761,4.0,10.412499999999936,-1.0,-1.3575,mecha
EURUSD,2025-01-08,1,1.032625,1.0322,1.03575,4.249999999998977,7.352941176472463,-1.0,-1.3364705882353751,mecha
EURUSD,2025-01-14,-1,1.026095,1.0266,1.02384,5.049999999999777,4.465346534653457,-1.0,-1.2831683168316956,mecha
EURUSD,2025-01-15,-1,1.030395,1.030795,1.02919,4.0,3.0124999999997515,-1.0,-1.3575,mecha
EURUSD,2025-01-16,-1,1.02986,1.03026,1.02809,4.0,4.425000000000123,4.425000000000123,4.067500000000123,mecha
EURUSD,2025-01-23,1,1.03969,1.03929,1.04158,4.0,4.724999999999868,-1.0,-1.3575,mecha
EURUSD,2025-01-24,-1,1.048375,1.04891,1.04115,5.349999999999522,13.504672897197537,-1.0,-1.267289719626192,mecha
EURUSD,2025-01-29,1,1.042195,1.041795,1.04434,4.0,5.362500000000159,-1.0,-1.3575,FVG
EURUSD,2025-01-30,1,1.04111,1.04071,1.04288,4.0,4.425000000000123,4.425000000000123,4.067500000000123,mecha
EURUSD,2025-02-05,-1,1.04046,1.04086,1.03696,4.0,8.749999999999591,-1.0,-1.3575,mecha
EURUSD,2025-02-06,1,1.035975,1.0355750000000001,1.04053,4.0,11.387499999999662,-1.0,-1.3575,mecha
EURUSD,2025-02-10,-1,1.03227,1.03267,1.02985,4.0,6.050000000000222,-1.0,-1.3575,mecha
EURUSD,2025-02-14,-1,1.046635,1.047035,1.0447,4.0,4.83750000000005,-1.0,-1.3575,mecha
EURUSD,2025-02-17,1,1.04782,1.04742,1.05062,4.0,7.000000000000339,-1.0,-1.3575,mecha
EURUSD,2025-02-24,1,1.0473750000000002,1.04695,1.05282,4.250000000001197,12.811764705878561,-1.0,-1.3364705882351993,mecha
EURUSD,2025-03-04,-1,1.05217,1.05257,1.04708,4.0,12.725000000000097,-1.0,-1.3575,mecha
EURUSD,2025-03-05,-1,1.06379,1.06437,1.06018,5.800000000000249,6.22413793103441,-1.0,-1.2465517241379205,mecha
EURUSD,2025-03-11,-1,1.090795,1.091195,1.08354,4.0,18.137500000000028,-1.0,-1.3575,FVG
EURUSD,2025-03-17,-1,1.0902,1.0906,1.08685,4.0,8.37499999999991,-1.0,-1.3575,mecha
EURUSD,2025-03-18,-1,1.0948250000000002,1.0952250000000001,1.09033,4.0,11.237500000000344,11.237500000000344,10.880000000000344,FVG
EURUSD,2025-03-26,-1,1.0800649999999998,1.0804649999999998,1.07777,4.0,5.73749999999984,5.73749999999984,5.37999999999984,mecha
EURUSD,2025-04-01,1,1.080275,1.0798750000000001,1.08299,4.0,6.787499999999502,-1.0,-1.3575,mecha
EURUSD,2025-04-02,1,1.0781749999999999,1.077775,1.08017,4.0,4.987500000000478,4.987500000000478,4.630000000000478,mecha
EURUSD,2025-04-03,-1,1.094885,1.095285,1.08373,4.0,27.887500000000063,-1.0,-1.3575,mecha
EURUSD,2025-04-10,-1,1.09897,1.09965,1.09427,6.800000000000139,6.911764705882104,-1.0,-1.2102941176470545,mecha
EURUSD,2025-04-24,-1,1.1375250000000001,1.137925,1.13212,4.0,13.51250000000026,-1.0,-1.3575,mecha
EURUSD,2025-05-02,-1,1.132865,1.133265,1.1274,4.0,13.662500000000133,-1.0,-1.3575,mecha
EURUSD,2025-05-06,-1,1.133145,1.13355,1.12797,4.049999999999887,12.777777777778509,-1.0,-1.3530864197530963,mecha
EURUSD,2025-05-07,-1,1.1370149999999999,1.1374149999999998,1.13248,4.0,11.337499999999888,-1.0,-1.3575,mecha
EURUSD,2025-05-08,1,1.128895,1.128495,1.13361,4.0,11.787500000000062,-1.0,-1.3575,FVG
EURUSD,2025-05-14,1,1.11828,1.11788,1.12006,4.0,4.450000000000287,4.450000000000287,4.092500000000287,mecha
EURUSD,2025-05-19,-1,1.124155,1.124555,1.11721,4.0,17.362499999999947,-1.0,-1.3575,mecha
EURUSD,2025-05-23,-1,1.13244,1.1328399999999998,1.12787,4.0,11.424999999999907,-1.0,-1.3575,mecha
EURUSD,2025-05-30,1,1.133025,1.132625,1.13897,4.0,14.862500000000223,-1.0,-1.3575,mecha
EURUSD,2025-06-06,1,1.1427749999999999,1.142375,1.14572,4.0,7.362500000000494,-1.0,-1.3575,mecha
EURUSD,2025-06-18,-1,1.15158,1.15198,1.14749,4.0,10.225000000000373,-1.0,-1.3575,mecha
EURUSD,2025-06-24,1,1.15896,1.15818,1.1614,7.800000000000029,3.1282051282051135,3.1282051282051135,2.944871794871781,mecha
EURUSD,2025-06-25,1,1.16018,1.15978,1.16314,4.0,7.400000000000184,-1.0,-1.3575,mecha
EURUSD,2025-07-01,1,1.17794,1.17754,1.18076,4.0,7.050000000000112,-1.0,-1.3575,mecha
EURUSD,2025-07-02,1,1.1777000000000002,1.1773000000000002,1.18098,4.0,8.199999999999319,-1.0,-1.3575,mecha
EURUSD,2025-07-07,1,1.1751999999999998,1.1747999999999998,1.17901,4.0,9.525000000000228,-1.0,-1.3575,mecha
EURUSD,2025-07-16,-1,1.1622249999999998,1.1626249999999998,1.16023,4.0,4.987499999999367,-1.0,-1.3575,mecha
EURUSD,2025-07-18,1,1.161435,1.161035,1.1634,4.0,4.912499999999986,4.912499999999986,4.554999999999986,mecha
EURUSD,2025-07-21,-1,1.1644700000000001,1.16487,1.16145,4.0,7.550000000000057,-1.0,-1.3575,mecha
EURUSD,2025-07-28,1,1.173715,1.173315,1.177,4.0,8.212499999999956,-1.0,-1.3575,mecha
EURUSD,2025-07-31,-1,1.14474,1.14514,1.14073,4.0,10.025000000000173,-1.0,-1.3575,FVG
EURUSD,2025-08-01,-1,1.14355,1.14395,1.14047,4.0,7.699999999999929,7.699999999999929,7.342499999999929,mecha
EURUSD,2025-08-05,1,1.154535,1.1541350000000001,1.15876,4.0,10.562499999999808,-1.0,-1.3575,mecha
EURUSD,2025-08-07,-1,1.16777,1.16817,1.16495,4.0,7.050000000000112,-1.0,-1.3575,mecha
EURUSD,2025-08-13,-1,1.168675,1.1690749999999999,1.16703,4.0,4.112499999999741,-1.0,-1.3575,mecha
EURUSD,2025-08-14,1,1.16988,1.16948,1.1715,4.0,4.049999999999887,-1.0,-1.3575,mecha
EURUSD,2025-08-15,-1,1.167835,1.168235,1.16458,4.0,8.137500000000019,-1.0,-1.3575,mecha
EURUSD,2025-08-19,-1,1.1678000000000002,1.1682000000000001,1.1639,4.0,9.750000000000592,-1.0,-1.3575,mecha
EURUSD,2025-08-21,1,1.162775,1.162375,1.16534,4.0,6.412500000000376,6.412500000000376,6.055000000000376,mecha
EURUSD,2025-08-25,-1,1.1716350000000002,1.1720350000000002,1.16935,4.0,5.712500000000786,5.712500000000786,5.3550000000007865,mecha
EURUSD,2025-08-26,1,1.160675,1.16021,1.166,4.649999999999377,11.451612903227392,11.451612903227392,11.14408602150692,mecha
EURUSD,2025-08-27,1,1.159875,1.159475,1.16436,4.0,11.21250000000018,-1.0,-1.3575,mecha
EURUSD,2025-08-28,1,1.1636,1.1632,1.16546,4.0,4.649999999999932,-1.0,-1.3575,mecha
EURUSD,2025-09-01,-1,1.17239,1.17279,1.16867,4.0,9.299999999999864,-1.0,-1.3575,FVG
EURUSD,2025-09-02,1,1.166735,1.16631,1.1718,4.250000000001197,11.917647058819878,-1.0,-1.3364705882351993,mecha
EURUSD,2025-09-03,-1,1.164085,1.164485,1.16218,4.0,4.762500000000114,-1.0,-1.3575,mecha
EURUSD,2025-09-04,1,1.16483,1.16439,1.16694,4.3999999999999595,4.795454545454717,-1.0,-1.3250000000000028,mecha
EURUSD,2025-09-08,-1,1.172005,1.172405,1.17046,4.0,3.862499999999769,-1.0,-1.3575,mecha
EURUSD,2025-09-09,1,1.175915,1.175515,1.17799,4.0,5.187500000000123,-1.0,-1.3575,mecha
EURUSD,2025-09-11,1,1.1688399999999999,1.16844,1.17067,4.0,4.575000000000551,-1.0,-1.3575,mecha
EURUSD,2025-09-12,-1,1.174525,1.174925,1.17206,4.0,6.162499999999849,6.162499999999849,5.804999999999849,mecha
EURUSD,2025-09-15,-1,1.1740499999999998,1.1744499999999998,1.17218,4.0,4.674999999999541,-1.0,-1.3575,mecha
EURUSD,2025-09-16,-1,1.1788349999999999,1.1792349999999998,1.17572,4.0,7.787499999999392,-1.0,-1.3575,mecha
EURUSD,2025-09-17,1,1.18396,1.18356,1.18727,4.0,8.275000000000365,-1.0,-1.3575,mecha
EURUSD,2025-09-19,1,1.17695,1.17655,1.17925,4.0,5.749999999999922,-1.0,-1.3575,mecha
EURUSD,2025-09-22,-1,1.1739950000000001,1.174395,1.17262,4.0,3.4375000000003153,-1.0,-1.3575,mecha
EURUSD,2025-09-24,1,1.178955,1.178555,1.18173,4.0,6.93749999999993,-1.0,-1.3575,mecha
EURUSD,2025-09-25,1,1.174005,1.173605,1.17535,4.0,3.362499999999824,-1.0,-1.3575,mecha
EURUSD,2025-09-26,-1,1.1681300000000001,1.16853,1.16579,4.0,5.850000000000022,-1.0,-1.3575,mecha
EURUSD,2025-10-01,-1,1.176265,1.17675,1.17296,4.850000000000687,6.814432989689532,6.814432989689532,6.519587628864832,FVG
EURUSD,2025-10-02,-1,1.17418,1.17458,1.17237,4.0,4.525000000000223,-1.0,-1.3575,mecha
EURUSD,2025-10-07,1,1.1684999999999999,1.1681,1.17142,4.0,7.300000000000084,-1.0,-1.3575,mecha
EURUSD,2025-10-08,1,1.1608450000000001,1.1604450000000002,1.16591,4.0,12.662499999999687,-1.0,-1.3575,mecha
EURUSD,2025-10-13,-1,1.162775,1.1631749999999998,1.16,4.0,6.93749999999993,6.93749999999993,6.57999999999993,mecha
EURUSD,2025-10-15,-1,1.16379,1.16419,1.16017,4.0,9.050000000000447,-1.0,-1.3575,mecha
EURUSD,2025-10-21,1,1.162045,1.161645,1.1655,4.0,8.637499999999964,-1.0,-1.3575,mecha
EURUSD,2025-10-28,1,1.165175,1.1647750000000001,1.16679,4.0,4.037499999999805,-1.0,-1.3575,mecha
EURUSD,2025-10-29,1,1.16208,1.16168,1.16559,4.0,8.774999999999755,8.774999999999755,8.417499999999755,mecha
EURUSD,2025-11-06,-1,1.151295,1.151695,1.1493,4.0,4.9874999999999226,-1.0,-1.3575,mecha
EURUSD,2025-11-10,-1,1.1580599999999999,1.1584599999999998,1.15429,4.0,9.424999999999573,9.424999999999573,9.067499999999573,mecha
EURUSD,2025-11-12,-1,1.1587,1.1591,1.157,4.0,4.250000000000087,4.250000000000087,3.892500000000087,mecha
EURUSD,2025-11-14,1,1.162605,1.1622050000000002,1.16485,4.0,5.612499999999576,-1.0,-1.3575,mecha
EURUSD,2025-11-25,-1,1.1531,1.1535,1.15114,4.0,4.899999999999904,-1.0,-1.3575,mecha
EURUSD,2025-12-01,-1,1.161985,1.162385,1.15893,4.0,7.637500000000075,-1.0,-1.3575,mecha
EURUSD,2025-12-04,-1,1.16669,1.16709,1.16529,4.0,3.5000000000001696,-1.0,-1.3575,mecha
EURUSD,2025-12-10,-1,1.1638950000000001,1.164295,1.16214,4.0,4.387500000000433,-1.0,-1.3575,mecha
EURUSD,2025-12-17,1,1.170735,1.1703350000000001,1.17523,4.0,11.23749999999979,11.23749999999979,10.87999999999979,mecha
EURUSD,2025-12-18,1,1.173175,1.1727750000000001,1.17472,4.0,3.862499999999769,-1.0,-1.3575,mecha
EURUSD,2025-12-19,1,1.171065,1.170665,1.17285,4.0,4.462499999999814,-1.0,-1.3575,mecha
EURUSD,2025-12-31,1,1.172685,1.172285,1.17489,4.0,5.512500000000031,-1.0,-1.3575,mecha
EURUSD,2026-01-02,1,1.17324,1.17284,1.17649,4.0,8.124999999999938,-1.0,-1.3575,mecha
EURUSD,2026-01-06,-1,1.17375,1.17415,1.17106,4.0,6.725000000000203,6.725000000000203,6.367500000000203,mecha
EURUSD,2026-01-07,1,1.16842,1.16802,1.17025,4.0,4.574999999999996,-1.0,-1.3575,mecha
EURUSD,2026-01-08,1,1.166995,1.166595,1.16828,4.0,3.2124999999999515,-1.0,-1.3575,mecha
EURUSD,2026-01-12,-1,1.168015,1.168415,1.16216,4.0,14.637499999999859,-1.0,-1.3575,mecha
EURUSD,2026-01-14,-1,1.164995,1.165395,1.16359,4.0,3.5125000000002515,-1.0,-1.3575,mecha
EURUSD,2026-01-15,1,1.1628,1.1624,1.16455,4.0,4.374999999999796,-1.0,-1.3575,mecha
EURUSD,2026-01-20,-1,1.172365,1.17285,1.16324,4.849999999998467,18.814432989696773,-1.0,-1.2948453608248354,mecha
EURUSD,2026-01-23,1,1.173685,1.1732850000000001,1.17539,4.0,4.262499999999614,-1.0,-1.3575,FVG
EURUSD,2026-01-27,1,1.18706,1.18666,1.18993,4.0,7.17499999999982,-1.0,-1.3575,mecha
EURUSD,2026-01-28,1,1.19754,1.19705,1.20235,4.900000000001015,9.816326530610173,-1.0,-1.291836734693817,mecha
EURUSD,2026-02-09,-1,1.186005,1.186405,1.18159,4.0,11.037500000000144,-1.0,-1.3575,mecha
