celda,lado,t,ent,stop,obj,rgoP,largo,gana,Rb,Rn,anio
E2+S2,compra,2020-01-06 06:45:00,1.11607,1.11571,1.1167899999999997,3.5999999999991594,True,1,2,1.602777777777685,2020
E0+S1,compra,2020-01-06 16:15:00,1.11858,1.11825,1.1192399999999998,3.2999999999994145,True,1,2,1.5666666666665898,2020
E0+S2,compra,2020-01-06 16:15:00,1.11858,1.11809,1.1195599999999997,4.899999999998794,True,1,2,1.7081632653060508,2020
E1+S1,compra,2020-01-06 16:30:00,1.11867,1.11825,1.1195100000000002,4.20000000000087,True,1,2,1.65952380952388,2020
E1+S2,compra,2020-01-06 16:30:00,1.11867,1.11809,1.11983,5.800000000000249,True,1,2,1.7534482758620795,2020
E2+S1,compra,2020-01-06 16:45:00,1.11872,1.11825,1.1196599999999999,4.699999999999704,True,1,2,1.6957446808510448,2020
E2+S2,compra,2020-01-06 16:45:00,1.11872,1.11809,1.1199799999999998,6.299999999999084,True,0,-1,-1.22698412698416,2020
E0+S1,venta,2020-01-06 21:45:00,1.11968,1.11979,1.11946,1.100000000000545,False,0,-1,-2.299999999999356,2020
E0+S2,venta,2020-01-06 21:45:00,1.11968,1.11989,1.11926,2.100000000000435,False,1,2,1.31904761904776,2020
E1+S1,venta,2020-01-06 22:00:00,1.1196,1.11979,1.1192199999999997,1.900000000001345,False,1,2,1.2473684210531644,2020
E1+S2,venta,2020-01-06 22:00:00,1.1196,1.11989,1.1190199999999997,2.900000000001235,False,1,2,1.506896551724348,2020
E2+S1,venta,2020-01-06 22:15:00,1.11955,1.11979,1.11907,2.4000000000001798,False,1,2,1.4041666666667112,2020
E2+S2,venta,2020-01-06 22:15:00,1.11955,1.11989,1.11887,3.4000000000000696,False,1,2,1.579411764705891,2020
E0+S2,compra,2020-01-07 08:15:00,1.11806,1.11726,1.1196600000000003,8.00000000000134,True,0,-1,-1.17874999999997,2020
E1+S1,compra,2020-01-07 08:30:00,1.11835,1.11809,1.1188699999999998,2.5999999999992696,True,0,-1,-1.5500000000001544,2020
E1+S2,compra,2020-01-07 08:30:00,1.11835,1.11726,1.12053,10.900000000000354,True,0,-1,-1.1311926605504545,2020
E2+S1,compra,2020-01-07 08:45:00,1.11847,1.11809,1.1192300000000002,3.8000000000004697,True,0,-1,-1.3763157894736378,2020
E2+S2,compra,2020-01-07 08:45:00,1.11847,1.11726,1.1208900000000004,12.100000000001554,True,0,-1,-1.118181818181803,2020
E0+S2,compra,2020-01-07 16:15:00,1.11384,1.11335,1.1148199999999997,4.899999999998794,True,0,-1,-1.2918367346939492,2020
E1+S2,compra,2020-01-07 16:30:00,1.11368,1.11335,1.1143399999999999,3.2999999999994145,True,1,2,1.5666666666665898,2020
E2+S2,compra,2020-01-07 16:45:00,1.11369,1.11335,1.11437,3.4000000000000696,True,1,2,1.579411764705891,2020
E0+S2,venta,2020-01-07 22:00:00,1.11479,1.11536,1.11365,5.699999999999594,False,0,-1,-1.250877192982474,2020
E1+S2,venta,2020-01-07 22:15:00,1.11488,1.11536,1.1139200000000005,4.799999999998139,False,0,-1,-1.297916666666782,2020
E2+S1,venta,2020-01-07 22:30:00,1.11474,1.11477,1.1146800000000001,0.2999999999997449,False,0,-1,-5.766666666670719,2020
E2+S2,venta,2020-01-07 22:30:00,1.11474,1.11536,1.1135000000000004,6.199999999998429,False,0,-1,-1.230645161290381,2020
E0+S1,venta,2020-01-08 02:30:00,1.11534,1.11682,1.1123800000000001,14.799999999999258,False,1,2,1.9033783783783735,2020
E0+S2,venta,2020-01-08 02:30:00,1.11534,1.11682,1.1123800000000001,14.799999999999258,False,1,2,1.9033783783783735,2020
E1+S1,venta,2020-01-08 02:45:00,1.11586,1.11682,1.1139400000000004,9.599999999998499,False,1,2,1.8510416666666434,2020
E1+S2,venta,2020-01-08 02:45:00,1.11586,1.11682,1.1139400000000004,9.599999999998499,False,1,2,1.8510416666666434,2020
E2+S1,venta,2020-01-08 03:00:00,1.11571,1.11682,1.11349,11.099999999999444,False,1,2,1.8711711711711647,2020
E2+S2,venta,2020-01-08 03:00:00,1.11571,1.11682,1.11349,11.099999999999444,False,1,2,1.8711711711711647,2020
E0+S1,compra,2020-01-08 06:15:00,1.1153,1.1145,1.1168999999999998,7.999999999999119,True,0,-1,-1.1787500000000197,2020
E0+S2,compra,2020-01-08 06:15:00,1.1153,1.1145,1.1168999999999998,7.999999999999119,True,0,-1,-1.1787500000000197,2020
E1+S1,compra,2020-01-08 06:30:00,1.11521,1.1145,1.11663,7.099999999999884,True,0,-1,-1.2014084507042286,2020
E1+S2,compra,2020-01-08 06:30:00,1.11521,1.1145,1.11663,7.099999999999884,True,0,-1,-1.2014084507042286,2020
E2+S1,compra,2020-01-08 06:45:00,1.115,1.1145,1.1159999999999999,4.999999999999449,True,0,-1,-1.2860000000000316,2020
E2+S2,compra,2020-01-08 06:45:00,1.115,1.1145,1.1159999999999999,4.999999999999449,True,0,-1,-1.2860000000000316,2020
E0+S1,compra,2020-01-08 13:45:00,1.11199,1.11111,1.11375,8.799999999999919,True,0,-1,-1.1625000000000014,2020
E0+S2,compra,2020-01-08 13:45:00,1.11199,1.11111,1.11375,8.799999999999919,True,0,-1,-1.1625000000000014,2020
E1+S1,compra,2020-01-08 14:00:00,1.11214,1.11111,1.1141999999999996,10.299999999998644,True,0,-1,-1.138834951456329,2020
E1+S2,compra,2020-01-08 14:00:00,1.11214,1.11111,1.1141999999999996,10.299999999998644,True,0,-1,-1.138834951456329,2020
E2+S1,compra,2020-01-08 14:15:00,1.11247,1.11111,1.1151900000000001,13.600000000000279,True,0,-1,-1.1051470588235273,2020
E2+S2,compra,2020-01-08 14:15:00,1.11247,1.11111,1.1151900000000001,13.600000000000279,True,0,-1,-1.1051470588235273,2020
E0+S1,compra,2020-01-08 16:15:00,1.11123,1.11111,1.1114699999999997,1.1999999999989797,True,1,2,0.8083333333323202,2020
E0+S2,compra,2020-01-08 16:15:00,1.11123,1.11087,1.1119499999999998,3.5999999999991594,True,0,-1,-1.397222222222315,2020
E1+S1,compra,2020-01-08 16:30:00,1.11163,1.11111,1.1126699999999996,5.199999999998539,True,0,-1,-1.2750000000000772,2020
E1+S2,compra,2020-01-08 16:30:00,1.11163,1.11087,1.1131499999999996,7.599999999998719,True,0,-1,-1.1881578947368738,2020
E2+S1,compra,2020-01-08 16:45:00,1.11164,1.11111,1.1126999999999998,5.299999999999194,True,0,-1,-1.269811320754758,2020
E2+S2,compra,2020-01-08 16:45:00,1.11164,1.11087,1.1131799999999998,7.699999999999374,True,0,-1,-1.1857142857143008,2020
E0+S1,compra,2020-01-08 22:15:00,1.11105,1.11016,1.1128300000000002,8.900000000000574,True,0,-1,-1.1606741573033603,2020
E0+S2,compra,2020-01-08 22:15:00,1.11105,1.11016,1.1128300000000002,8.900000000000574,True,0,-1,-1.1606741573033603,2020
E1+S1,compra,2020-01-08 22:30:00,1.111,1.11016,1.11268,8.399999999999519,True,0,-1,-1.170238095238105,2020
E1+S2,compra,2020-01-08 22:30:00,1.111,1.11016,1.11268,8.399999999999519,True,0,-1,-1.170238095238105,2020
E2+S1,compra,2020-01-08 22:45:00,1.11097,1.11016,1.11259,8.099999999999774,True,0,-1,-1.176543209876548,2020
E2+S2,compra,2020-01-08 22:45:00,1.11097,1.11016,1.11259,8.099999999999774,True,0,-1,-1.176543209876548,2020
E0+S1,venta,2020-01-09 00:30:00,1.11143,1.11146,1.11137,0.2999999999997449,False,0,-1,-5.766666666670719,2020
E0+S2,venta,2020-01-09 00:30:00,1.11143,1.11159,1.1111099999999996,1.6000000000016001,False,0,-1,-1.893749999999106,2020
E1+S1,venta,2020-01-09 00:45:00,1.11134,1.11146,1.1111000000000002,1.1999999999989797,False,0,-1,-2.19166666666768,2020
E1+S2,venta,2020-01-09 00:45:00,1.11134,1.11159,1.1108399999999998,2.500000000000835,False,0,-1,-1.571999999999809,2020
E2+S1,venta,2020-01-09 01:00:00,1.11137,1.11146,1.1111900000000001,0.8999999999992347,False,0,-1,-2.5888888888902395,2020
E2+S2,venta,2020-01-09 01:00:00,1.11137,1.11159,1.1109299999999998,2.20000000000109,False,0,-1,-1.649999999999678,2020
E0+S2,venta,2020-01-09 07:30:00,1.11191,1.11199,1.1117499999999998,0.8000000000008001,False,1,2,0.21250000000178781,2020
E1+S1,venta,2020-01-09 07:45:00,1.11152,1.1119,1.11076,3.8000000000004697,False,0,-1,-1.3763157894736378,2020
E1+S2,venta,2020-01-09 07:45:00,1.11152,1.11199,1.1105800000000001,4.699999999999704,False,0,-1,-1.3042553191489552,2020
E2+S1,venta,2020-01-09 08:00:00,1.11071,1.1119,1.10833,11.900000000000244,False,0,-1,-1.1201680672268883,2020
E2+S2,venta,2020-01-09 08:00:00,1.11071,1.11199,1.1081500000000002,12.799999999999478,False,0,-1,-1.1117187500000045,2020
E0+S1,compra,2020-01-09 08:15:00,1.11117,1.1111,1.11131,0.700000000000145,True,0,-1,-3.04285714285672,2020
E0+S2,compra,2020-01-09 08:15:00,1.11117,1.11051,1.1124899999999998,6.599999999998829,True,0,-1,-1.216666666666705,2020
E1+S1,compra,2020-01-09 08:30:00,1.11157,1.1111,1.1125099999999999,4.699999999999704,True,0,-1,-1.3042553191489552,2020
E1+S2,compra,2020-01-09 08:30:00,1.11157,1.11051,1.1136899999999996,10.599999999998388,True,0,-1,-1.134905660377379,2020
E2+S1,compra,2020-01-09 08:45:00,1.11172,1.1111,1.1129600000000002,6.200000000000649,True,0,-1,-1.2306451612902984,2020
E2+S2,compra,2020-01-09 08:45:00,1.11172,1.11051,1.11414,12.099999999999334,True,0,-1,-1.1181818181818246,2020
E0+S2,compra,2020-01-09 15:30:00,1.11002,1.10924,1.11158,7.800000000000029,True,0,-1,-1.1833333333333327,2020
E1+S2,compra,2020-01-09 15:45:00,1.11022,1.10924,1.11218,9.799999999999809,True,0,-1,-1.1459183673469415,2020
E2+S2,compra,2020-01-09 16:00:00,1.10965,1.10924,1.11047,4.100000000000215,True,1,2,1.6512195121951403,2020
E0+S2,venta,2020-01-10 00:15:00,1.11072,1.11094,1.1102799999999997,2.20000000000109,False,1,2,1.350000000000322,2020
E1+S1,venta,2020-01-10 00:30:00,1.11063,1.11069,1.11051,0.5999999999994898,False,0,-1,-3.3833333333353597,2020
E1+S2,venta,2020-01-10 00:30:00,1.11063,1.11094,1.11001,3.1000000000003247,False,0,-1,-1.4612903225805969,2020
E2+S2,venta,2020-01-10 00:45:00,1.11069,1.11094,1.1101899999999998,2.500000000000835,False,0,-1,-1.571999999999809,2020
E0+S1,compra,2020-01-10 01:45:00,1.11042,1.11028,1.1107,1.40000000000029,True,0,-1,-2.02142857142836,2020
E0+S2,compra,2020-01-10 01:45:00,1.11042,1.1102,1.1108599999999997,2.1999999999988695,True,0,-1,-1.6500000000003339,2020
E1+S1,compra,2020-01-10 02:00:00,1.11049,1.11028,1.11091,2.100000000000435,True,1,2,1.31904761904776,2020
E1+S2,compra,2020-01-10 02:00:00,1.11049,1.1102,1.1110699999999998,2.8999999999990145,True,1,2,1.5068965517239703,2020
E2+S1,compra,2020-01-10 02:15:00,1.11043,1.11028,1.1107300000000002,1.500000000000945,True,1,2,1.0466666666672673,2020
E2+S2,compra,2020-01-10 02:15:00,1.11043,1.1102,1.11089,2.2999999999995246,True,1,2,1.3782608695650889,2020
E0+S1,venta,2020-01-10 04:30:00,1.11081,1.11087,1.1106900000000002,0.5999999999994898,False,0,-1,-3.3833333333353597,2020
E0+S2,venta,2020-01-10 04:30:00,1.11081,1.11111,1.1102100000000001,2.9999999999996696,False,0,-1,-1.4766666666667192,2020
E1+S1,venta,2020-01-10 04:45:00,1.11074,1.11087,1.1104800000000001,1.2999999999996348,False,0,-1,-2.1000000000003087,2020
E1+S2,venta,2020-01-10 04:45:00,1.11074,1.11111,1.11,3.6999999999998145,False,1,2,1.6135135135134941,2020
E2+S1,venta,2020-01-10 05:00:00,1.11079,1.11087,1.1106299999999998,0.8000000000008001,False,0,-1,-2.787499999998212,2020
E2+S2,venta,2020-01-10 05:00:00,1.11079,1.11111,1.1101499999999997,3.20000000000098,False,1,2,1.5531250000001369,2020
E0+S2,venta,2020-01-10 13:30:00,1.1107,1.11136,1.1093800000000003,6.599999999998829,False,0,-1,-1.216666666666705,2020
E1+S2,venta,2020-01-10 13:45:00,1.10966,1.11136,1.1062600000000005,16.999999999998128,False,0,-1,-1.0841176470588327,2020
E2+S1,venta,2020-01-10 14:00:00,1.10946,1.10962,1.1091399999999996,1.6000000000016001,False,0,-1,-1.893749999999106,2020
E2+S2,venta,2020-01-10 14:00:00,1.10946,1.11136,1.1056599999999999,19.000000000000128,False,0,-1,-1.0752631578947363,2020
E0+S2,venta,2020-01-10 16:15:00,1.11155,1.11182,1.11101,2.6999999999999247,False,0,-1,-1.5296296296296443,2020
E1+S2,venta,2020-01-10 16:30:00,1.1115,1.11182,1.1108599999999997,3.20000000000098,False,0,-1,-1.4468749999998631,2020
E2+S2,venta,2020-01-10 16:45:00,1.1118,1.11182,1.1117599999999996,0.20000000000131024,False,1,2,-5.149999999953159,2020
E0+S1,compra,2020-01-12 22:15:00,1.11196,1.11194,1.1120000000000003,0.20000000000131024,True,1,2,-5.149999999953159,2020
E0+S2,compra,2020-01-12 22:15:00,1.11196,1.11141,1.1130600000000002,5.5000000000005045,True,0,-1,-1.2599999999999763,2020
E1+S2,compra,2020-01-12 22:30:00,1.11161,1.11141,1.11201,1.9999999999997797,True,0,-1,-1.7150000000000787,2020
E2+S2,compra,2020-01-12 22:45:00,1.11166,1.11141,1.1121600000000003,2.500000000000835,True,0,-1,-1.571999999999809,2020
E0+S2,venta,2020-01-13 02:00:00,1.11208,1.11215,1.11194,0.700000000000145,False,0,-1,-3.04285714285672,2020
E1+S2,venta,2020-01-13 02:15:00,1.11207,1.11215,1.1119099999999997,0.8000000000008001,False,0,-1,-2.787499999998212,2020
E0+S2,venta,2020-01-13 04:15:00,1.11292,1.11306,1.1126399999999999,1.40000000000029,False,0,-1,-2.02142857142836,2020
E1+S2,venta,2020-01-13 04:30:00,1.11293,1.11306,1.11267,1.2999999999996348,False,0,-1,-2.1000000000003087,2020
E2+S1,venta,2020-01-13 04:45:00,1.11272,1.11285,1.11246,1.2999999999996348,False,0,-1,-2.1000000000003087,2020
E2+S2,venta,2020-01-13 04:45:00,1.11272,1.11306,1.11204,3.4000000000000696,False,0,-1,-1.420588235294109,2020
E0+S2,compra,2020-01-13 08:15:00,1.11231,1.112,1.1129299999999995,3.0999999999981043,True,0,-1,-1.4612903225809273,2020
E1+S1,compra,2020-01-13 08:30:00,1.11272,1.1125,1.1131599999999997,2.1999999999988695,True,0,-1,-1.6500000000003339,2020
E1+S2,compra,2020-01-13 08:30:00,1.11272,1.112,1.1141599999999996,7.199999999998319,True,0,-1,-1.1986111111111575,2020
E2+S1,compra,2020-01-13 08:45:00,1.1128,1.1125,1.1134,2.9999999999996696,True,0,-1,-1.4766666666667192,2020
E2+S2,compra,2020-01-13 08:45:00,1.1128,1.112,1.1143999999999998,7.999999999999119,True,0,-1,-1.1787500000000197,2020
E0+S1,venta,2020-01-13 09:00:00,1.11244,1.113,1.1113200000000003,5.599999999998939,False,0,-1,-1.2553571428571912,2020
E0+S2,venta,2020-01-13 09:00:00,1.11244,1.11361,1.1101000000000003,11.699999999998933,False,0,-1,-1.1222222222222333,2020
E1+S1,venta,2020-01-13 09:15:00,1.11216,1.113,1.1104800000000001,8.399999999999519,False,0,-1,-1.170238095238105,2020
E1+S2,venta,2020-01-13 09:15:00,1.11216,1.11361,1.1092600000000001,14.499999999999513,False,0,-1,-1.0986206896551758,2020
E2+S1,venta,2020-01-13 09:30:00,1.11173,1.113,1.1091900000000003,12.699999999998823,False,0,-1,-1.1125984251968608,2020
E2+S2,venta,2020-01-13 09:30:00,1.11173,1.11361,1.1079700000000003,18.799999999998818,False,0,-1,-1.076063829787239,2020
E0+S2,venta,2020-01-13 15:45:00,1.11331,1.11382,1.11229,5.1000000000001044,False,0,-1,-1.2803921568627392,2020
E0+S2,venta,2020-01-13 16:45:00,1.11372,1.11469,1.1117800000000002,9.699999999999154,False,1,2,1.852577319587616,2020
E1+S2,venta,2020-01-13 17:00:00,1.11392,1.11469,1.1123800000000001,7.699999999999374,False,1,2,1.8142857142856992,2020
E2+S2,venta,2020-01-13 17:15:00,1.11399,1.11469,1.1125900000000002,6.999999999999229,False,1,2,1.7957142857142632,2020
E0+S1,compra,2020-01-13 22:00:00,1.11364,1.11355,1.1138199999999998,0.8999999999992347,True,0,-1,-2.5888888888902395,2020
E0+S2,compra,2020-01-13 22:00:00,1.11364,1.1132,1.11452,4.3999999999999595,True,0,-1,-1.3250000000000028,2020
E1+S1,compra,2020-01-13 22:15:00,1.11376,1.11355,1.1141800000000002,2.100000000000435,True,0,-1,-1.68095238095224,2020
E1+S2,compra,2020-01-13 22:15:00,1.11376,1.1132,1.1148800000000003,5.60000000000116,True,0,-1,-1.25535714285709,2020
E2+S1,compra,2020-01-13 22:30:00,1.11362,1.11355,1.11376,0.700000000000145,True,0,-1,-3.04285714285672,2020
E2+S2,compra,2020-01-13 22:30:00,1.11362,1.1132,1.1144600000000002,4.20000000000087,True,0,-1,-1.34047619047612,2020
E0+S1,venta,2020-01-14 00:15:00,1.11388,1.1139,1.1138400000000002,0.1999999999990898,False,1,2,-5.15000000003254,2020
E0+S2,venta,2020-01-14 00:15:00,1.11388,1.11396,1.1137199999999998,0.8000000000008001,False,0,-1,-2.787499999998212,2020
E2+S1,venta,2020-01-14 00:45:00,1.11383,1.1139,1.1136900000000005,0.6999999999979245,False,0,-1,-3.0428571428631996,2020
E2+S2,venta,2020-01-14 00:45:00,1.11383,1.11396,1.1135700000000002,1.2999999999996348,False,0,-1,-2.1000000000003087,2020
E0+S1,compra,2020-01-14 01:45:00,1.11371,1.11333,1.11447,3.8000000000004697,True,0,-1,-1.3763157894736378,2020
E0+S2,compra,2020-01-14 01:45:00,1.11371,1.11312,1.1148899999999997,5.899999999998684,True,0,-1,-1.2423728813559862,2020
E1+S1,compra,2020-01-14 02:00:00,1.11375,1.11333,1.1145900000000002,4.20000000000087,True,0,-1,-1.34047619047612,2020
E1+S2,compra,2020-01-14 02:00:00,1.11375,1.11312,1.1150099999999998,6.299999999999084,True,0,-1,-1.22698412698416,2020
E2+S1,compra,2020-01-14 02:15:00,1.11364,1.11333,1.11426,3.1000000000003247,True,1,2,1.5387096774194031,2020
E2+S2,compra,2020-01-14 02:15:00,1.11364,1.11312,1.1146799999999997,5.199999999998539,True,0,-1,-1.2750000000000772,2020
E0+S2,venta,2020-01-14 07:00:00,1.11399,1.11444,1.11309,4.500000000000615,False,1,2,1.6822222222222656,2020
E1+S2,venta,2020-01-14 07:15:00,1.11436,1.11444,1.1141999999999999,0.8000000000008001,False,1,2,0.21250000000178781,2020
E2+S2,venta,2020-01-14 07:30:00,1.11389,1.11444,1.11279,5.5000000000005045,False,1,2,1.7400000000000237,2020
E0+S2,compra,2020-01-14 08:45:00,1.11352,1.11333,1.1139000000000003,1.900000000001345,True,1,2,1.2473684210531644,2020
E2+S2,compra,2020-01-14 09:15:00,1.11345,1.11333,1.1136900000000003,1.2000000000012,True,0,-1,-2.191666666665475,2020
E0+S2,venta,2020-01-14 16:45:00,1.11295,1.11304,1.1127700000000003,0.8999999999992347,False,0,-1,-2.5888888888902395,2020
E0+S2,venta,2020-01-15 00:30:00,1.11296,1.11304,1.1127999999999998,0.8000000000008001,False,0,-1,-2.787499999998212,2020
E1+S2,venta,2020-01-15 00:45:00,1.11295,1.11304,1.1127700000000003,0.8999999999992347,False,0,-1,-2.5888888888902395,2020
E0+S1,venta,2020-01-15 07:30:00,1.11293,1.11368,1.11143,7.500000000000284,False,0,-1,-1.1906666666666594,2020
E0+S2,venta,2020-01-15 07:30:00,1.11293,1.11368,1.11143,7.500000000000284,False,0,-1,-1.1906666666666594,2020
E1+S1,venta,2020-01-15 07:45:00,1.11284,1.11368,1.1111600000000001,8.399999999999519,False,0,-1,-1.170238095238105,2020
E1+S2,venta,2020-01-15 07:45:00,1.11284,1.11368,1.1111600000000001,8.399999999999519,False,0,-1,-1.170238095238105,2020
E2+S1,venta,2020-01-15 08:00:00,1.11221,1.11368,1.1092699999999998,14.700000000000824,False,0,-1,-1.0972789115646204,2020
E2+S2,venta,2020-01-15 08:00:00,1.11221,1.11368,1.1092699999999998,14.700000000000824,False,0,-1,-1.0972789115646204,2020
E0+S1,compra,2020-01-15 08:45:00,1.11301,1.11185,1.1153300000000002,11.600000000000499,True,1,2,1.8767241379310398,2020
