celda,lado,t,ent,stop,obj,rgoP,largo,gana,Rb,Rn,anio
E0+S1,venta,2020-01-02 01:50:00,1.12188,1.12244,1.1207599999999998,5.60000000000116,False,0,-1,-1.25535714285709,2020
E0+S2,venta,2020-01-02 01:50:00,1.12188,1.12244,1.1207599999999998,5.60000000000116,False,0,-1,-1.25535714285709,2020
E1+S1,venta,2020-01-02 01:55:00,1.12209,1.12244,1.1213899999999999,3.5000000000007248,False,0,-1,-1.408571428571344,2020
E1+S2,venta,2020-01-02 01:55:00,1.12209,1.12244,1.1213899999999999,3.5000000000007248,False,0,-1,-1.408571428571344,2020
E2+S1,venta,2020-01-02 02:00:00,1.12203,1.12244,1.12121,4.100000000000215,False,0,-1,-1.3487804878048597,2020
E2+S2,venta,2020-01-02 02:00:00,1.12203,1.12244,1.12121,4.100000000000215,False,0,-1,-1.3487804878048597,2020
E0+S1,venta,2020-01-02 02:50:00,1.12243,1.12244,1.12241,0.10000000000065512,False,0,-1,-15.299999999906317,2020
E0+S2,venta,2020-01-02 02:50:00,1.12243,1.12245,1.1223900000000002,0.1999999999990898,False,0,-1,-8.15000000003254,2020
E1+S1,venta,2020-01-02 02:55:00,1.12222,1.12244,1.1217799999999998,2.20000000000109,False,1,2,1.350000000000322,2020
E1+S2,venta,2020-01-02 02:55:00,1.12222,1.12245,1.12176,2.2999999999995246,False,1,2,1.3782608695650889,2020
E2+S1,venta,2020-01-02 03:00:00,1.12226,1.12244,1.1219,1.80000000000069,False,1,2,1.2055555555558601,2020
E2+S2,venta,2020-01-02 03:00:00,1.12226,1.12245,1.1218800000000002,1.8999999999991246,False,1,2,1.2473684210522848,2020
E0+S1,venta,2020-01-02 06:30:00,1.12043,1.1207,1.11989,2.6999999999999247,False,0,-1,-1.5296296296296443,2020
E0+S2,venta,2020-01-02 06:30:00,1.12043,1.1207,1.11989,2.6999999999999247,False,0,-1,-1.5296296296296443,2020
E1+S1,venta,2020-01-02 06:35:00,1.12053,1.1207,1.12019,1.7000000000000348,False,0,-1,-1.841176470588218,2020
E1+S2,venta,2020-01-02 06:35:00,1.12053,1.1207,1.12019,1.7000000000000348,False,0,-1,-1.841176470588218,2020
E2+S1,venta,2020-01-02 06:40:00,1.12068,1.1207,1.1206399999999996,0.20000000000131024,False,1,2,-5.149999999953159,2020
E2+S2,venta,2020-01-02 06:40:00,1.12068,1.1207,1.1206399999999996,0.20000000000131024,False,1,2,-5.149999999953159,2020
E0+S1,venta,2020-01-02 07:15:00,1.12076,1.12099,1.1203,2.2999999999995246,False,0,-1,-1.6217391304349111,2020
E0+S2,venta,2020-01-02 07:15:00,1.12076,1.12099,1.1203,2.2999999999995246,False,0,-1,-1.6217391304349111,2020
E1+S1,venta,2020-01-02 07:20:00,1.12073,1.12099,1.1202100000000002,2.5999999999992696,False,0,-1,-1.5500000000001544,2020
E1+S2,venta,2020-01-02 07:20:00,1.12073,1.12099,1.1202100000000002,2.5999999999992696,False,0,-1,-1.5500000000001544,2020
E2+S1,venta,2020-01-02 07:25:00,1.12062,1.12099,1.11988,3.6999999999998145,False,0,-1,-1.3864864864865059,2020
E2+S2,venta,2020-01-02 07:25:00,1.12062,1.12099,1.11988,3.6999999999998145,False,0,-1,-1.3864864864865059,2020
E0+S1,venta,2020-01-02 08:05:00,1.12057,1.12099,1.1197300000000003,4.199999999998649,False,0,-1,-1.3404761904762998,2020
E0+S2,venta,2020-01-02 08:05:00,1.12057,1.12137,1.1189700000000002,7.999999999999119,False,0,-1,-1.1787500000000197,2020
E1+S1,venta,2020-01-02 08:10:00,1.12098,1.12099,1.1209600000000004,0.09999999999843467,False,1,2,-12.300000000223841,2020
E1+S2,venta,2020-01-02 08:10:00,1.12098,1.12137,1.1202000000000003,3.8999999999989043,False,0,-1,-1.3666666666667697,2020
E2+S2,venta,2020-01-02 08:15:00,1.12107,1.12137,1.12047,2.9999999999996696,False,0,-1,-1.4766666666667192,2020
E0+S1,venta,2020-01-02 09:05:00,1.12105,1.12122,1.12071,1.7000000000000348,False,0,-1,-1.841176470588218,2020
E0+S2,venta,2020-01-02 09:05:00,1.12105,1.12141,1.1203300000000003,3.5999999999991594,False,1,2,1.602777777777685,2020
E1+S1,venta,2020-01-02 09:10:00,1.12105,1.12122,1.12071,1.7000000000000348,False,0,-1,-1.841176470588218,2020
E1+S2,venta,2020-01-02 09:10:00,1.12105,1.12141,1.1203300000000003,3.5999999999991594,False,1,2,1.602777777777685,2020
E2+S1,venta,2020-01-02 09:15:00,1.12114,1.12122,1.1209799999999999,0.8000000000008001,False,1,2,0.21250000000178781,2020
E2+S2,venta,2020-01-02 09:15:00,1.12114,1.12141,1.1206,2.6999999999999247,False,1,2,1.4703703703703557,2020
E0+S2,compra,2020-01-02 10:05:00,1.12013,1.1201,1.12019,0.2999999999997449,True,1,2,-2.7666666666707194,2020
E0+S1,compra,2020-01-02 12:05:00,1.11891,1.11871,1.11931,1.9999999999997797,True,0,-1,-1.7150000000000787,2020
E0+S2,compra,2020-01-02 12:05:00,1.11891,1.11829,1.1201500000000002,6.200000000000649,True,0,-1,-1.2306451612902984,2020
E1+S1,compra,2020-01-02 12:10:00,1.11906,1.11871,1.1197599999999996,3.4999999999985043,True,0,-1,-1.4085714285716031,2020
E1+S2,compra,2020-01-02 12:10:00,1.11906,1.11829,1.1205999999999998,7.699999999999374,True,0,-1,-1.1857142857143008,2020
E2+S1,compra,2020-01-02 12:15:00,1.11894,1.11871,1.1194,2.2999999999995246,True,1,2,1.3782608695650889,2020
E2+S2,compra,2020-01-02 12:15:00,1.11894,1.11829,1.1202400000000001,6.500000000000394,True,0,-1,-1.2199999999999867,2020
E0+S1,venta,2020-01-02 13:30:00,1.11921,1.11969,1.11825,4.8000000000003595,False,0,-1,-1.2979166666666444,2020
E0+S2,venta,2020-01-02 13:30:00,1.11921,1.11969,1.11825,4.8000000000003595,False,0,-1,-1.2979166666666444,2020
E1+S1,venta,2020-01-02 13:35:00,1.11942,1.11969,1.11888,2.6999999999999247,False,0,-1,-1.5296296296296443,2020
E1+S2,venta,2020-01-02 13:35:00,1.11942,1.11969,1.11888,2.6999999999999247,False,0,-1,-1.5296296296296443,2020
E2+S1,venta,2020-01-02 13:40:00,1.11932,1.11969,1.1185800000000001,3.6999999999998145,False,0,-1,-1.3864864864865059,2020
E2+S2,venta,2020-01-02 13:40:00,1.11932,1.11969,1.1185800000000001,3.6999999999998145,False,0,-1,-1.3864864864865059,2020
E0+S2,venta,2020-01-02 16:05:00,1.11953,1.1203,1.1179899999999996,7.7000000000015945,False,1,2,1.8142857142857527,2020
E1+S2,venta,2020-01-02 16:10:00,1.11873,1.1203,1.1155899999999999,15.700000000000713,False,1,2,1.9089171974522334,2020
E2+S2,venta,2020-01-02 16:15:00,1.11853,1.1203,1.11499,17.700000000000493,False,1,2,1.9192090395480248,2020
E0+S2,compra,2020-01-02 17:05:00,1.11655,1.11636,1.1169299999999998,1.8999999999991246,True,0,-1,-1.7526315789477152,2020
E1+S2,compra,2020-01-02 17:10:00,1.1166,1.11636,1.11708,2.4000000000001798,True,0,-1,-1.5958333333332888,2020
E2+S2,compra,2020-01-02 17:15:00,1.11664,1.11636,1.1172000000000002,2.80000000000058,True,0,-1,-1.51071428571418,2020
E0+S1,venta,2020-01-02 18:40:00,1.11713,1.11717,1.1170499999999999,0.40000000000040004,False,1,2,-1.5749999999964244,2020
E0+S2,venta,2020-01-02 18:40:00,1.11713,1.11723,1.11693,0.9999999999998899,False,0,-1,-2.4300000000001574,2020
E1+S1,venta,2020-01-02 18:45:00,1.11673,1.11717,1.11585,4.3999999999999595,False,0,-1,-1.3250000000000028,2020
E1+S2,venta,2020-01-02 18:45:00,1.11673,1.11723,1.11573,4.999999999999449,False,0,-1,-1.2860000000000316,2020
E2+S1,venta,2020-01-02 18:50:00,1.11676,1.11717,1.11594,4.100000000000215,False,0,-1,-1.3487804878048597,2020
E2+S2,venta,2020-01-02 18:50:00,1.11676,1.11723,1.11582,4.699999999999704,False,0,-1,-1.3042553191489552,2020
E0+S1,venta,2020-01-02 20:10:00,1.117,1.11723,1.11654,2.2999999999995246,False,0,-1,-1.6217391304349111,2020
E0+S2,venta,2020-01-02 20:10:00,1.117,1.11723,1.11654,2.2999999999995246,False,0,-1,-1.6217391304349111,2020
E1+S1,venta,2020-01-02 20:15:00,1.11708,1.11723,1.1167800000000003,1.4999999999987246,False,1,2,1.046666666665856,2020
E1+S2,venta,2020-01-02 20:15:00,1.11708,1.11723,1.1167800000000003,1.4999999999987246,False,1,2,1.046666666665856,2020
E2+S1,venta,2020-01-02 20:20:00,1.11707,1.11723,1.1167500000000001,1.5999999999993797,False,1,2,1.1062499999996536,2020
E2+S2,venta,2020-01-02 20:20:00,1.11707,1.11723,1.1167500000000001,1.5999999999993797,False,1,2,1.1062499999996536,2020
E0+S1,venta,2020-01-02 21:50:00,1.11714,1.11735,1.11672,2.100000000000435,False,0,-1,-1.68095238095224,2020
E0+S2,venta,2020-01-02 21:50:00,1.11714,1.11735,1.11672,2.100000000000435,False,0,-1,-1.68095238095224,2020
E1+S1,venta,2020-01-02 21:55:00,1.11722,1.11735,1.1169600000000002,1.2999999999996348,False,1,2,0.899999999999691,2020
E1+S2,venta,2020-01-02 21:55:00,1.11722,1.11735,1.1169600000000002,1.2999999999996348,False,1,2,0.899999999999691,2020
E2+S1,venta,2020-01-02 22:00:00,1.11722,1.11735,1.1169600000000002,1.2999999999996348,False,1,2,0.899999999999691,2020
E2+S2,venta,2020-01-02 22:00:00,1.11722,1.11735,1.1169600000000002,1.2999999999996348,False,1,2,0.899999999999691,2020
E0+S2,compra,2020-01-02 22:15:00,1.1171,1.11687,1.1175599999999999,2.2999999999995246,True,1,2,1.3782608695650889,2020
E1+S2,compra,2020-01-02 22:20:00,1.1171,1.11687,1.1175599999999999,2.2999999999995246,True,1,2,1.3782608695650889,2020
E2+S1,compra,2020-01-02 22:25:00,1.11714,1.11712,1.1171800000000003,0.20000000000131024,True,0,-1,-8.14999999995316,2020
E2+S2,compra,2020-01-02 22:25:00,1.11714,1.11687,1.11768,2.6999999999999247,True,1,2,1.4703703703703557,2020
E0+S1,venta,2020-01-02 23:05:00,1.11728,1.1173,1.1172400000000002,0.1999999999990898,False,0,-1,-8.15000000003254,2020
E0+S2,venta,2020-01-02 23:05:00,1.11728,1.11732,1.1172,0.40000000000040004,False,0,-1,-4.574999999996424,2020
E1+S1,venta,2020-01-02 23:10:00,1.11727,1.1173,1.11721,0.2999999999997449,False,0,-1,-5.766666666670719,2020
E1+S2,venta,2020-01-02 23:10:00,1.11727,1.11732,1.1171699999999998,0.5000000000010552,False,0,-1,-3.8599999999939643,2020
E2+S2,venta,2020-01-02 23:15:00,1.1173,1.11732,1.1172599999999997,0.20000000000131024,False,0,-1,-8.14999999995316,2020
E0+S1,compra,2020-01-03 00:05:00,1.11719,1.11701,1.1175499999999996,1.7999999999984695,True,0,-1,-1.7944444444451197,2020
E0+S2,compra,2020-01-03 00:05:00,1.11719,1.11698,1.1176099999999995,2.0999999999982144,True,0,-1,-1.6809523809529598,2020
E1+S1,compra,2020-01-03 00:10:00,1.11729,1.11701,1.1178499999999996,2.7999999999983594,True,0,-1,-1.510714285714585,2020
E1+S2,compra,2020-01-03 00:10:00,1.11729,1.11698,1.1179099999999995,3.0999999999981043,True,0,-1,-1.4612903225809273,2020
E2+S1,compra,2020-01-03 00:15:00,1.11719,1.11701,1.1175499999999996,1.7999999999984695,True,1,2,1.2055555555548803,2020
E2+S2,compra,2020-01-03 00:15:00,1.11719,1.11698,1.1176099999999995,2.0999999999982144,True,1,2,1.3190476190470402,2020
E0+S1,venta,2020-01-03 00:10:00,1.11729,1.11734,1.1171899999999997,0.5000000000010552,False,1,2,-0.8599999999939643,2020
E0+S2,venta,2020-01-03 00:10:00,1.11729,1.11738,1.1171099999999996,0.9000000000014552,False,0,-1,-2.58888888888632,2020
E1+S1,venta,2020-01-03 00:15:00,1.11719,1.11734,1.1168899999999997,1.500000000000945,False,0,-1,-1.9533333333327327,2020
E1+S2,venta,2020-01-03 00:15:00,1.11719,1.11738,1.1168099999999996,1.900000000001345,False,0,-1,-1.7526315789468356,2020
E2+S1,venta,2020-01-03 00:20:00,1.11721,1.11734,1.11695,1.2999999999996348,False,0,-1,-2.1000000000003087,2020
E2+S2,venta,2020-01-03 00:20:00,1.11721,1.11738,1.11687,1.7000000000000348,False,0,-1,-1.841176470588218,2020
E0+S1,venta,2020-01-03 01:25:00,1.11759,1.11784,1.1170900000000004,2.4999999999986144,False,1,2,1.4279999999996829,2020
E0+S2,venta,2020-01-03 01:25:00,1.11759,1.11784,1.1170900000000004,2.4999999999986144,False,1,2,1.4279999999996829,2020
E1+S1,venta,2020-01-03 01:30:00,1.11754,1.11784,1.11694,2.9999999999996696,False,1,2,1.5233333333332808,2020
E1+S2,venta,2020-01-03 01:30:00,1.11754,1.11784,1.11694,2.9999999999996696,False,1,2,1.5233333333332808,2020
E2+S1,venta,2020-01-03 01:35:00,1.11739,1.11784,1.1164900000000004,4.499999999998394,False,1,2,1.6822222222221088,2020
E2+S2,venta,2020-01-03 01:35:00,1.11739,1.11784,1.1164900000000004,4.499999999998394,False,1,2,1.6822222222221088,2020
E0+S2,compra,2020-01-03 02:55:00,1.11725,1.11718,1.11739,0.700000000000145,True,1,2,-0.04285714285671993,2020
E2+S2,compra,2020-01-03 03:05:00,1.11728,1.11718,1.11748,0.9999999999998899,True,0,-1,-2.4300000000001574,2020
E0+S2,compra,2020-01-03 03:05:00,1.11728,1.11712,1.1176000000000004,1.6000000000016001,True,0,-1,-1.893749999999106,2020
E1+S2,compra,2020-01-03 03:10:00,1.11729,1.11712,1.11763,1.7000000000000348,True,0,-1,-1.841176470588218,2020
E2+S2,compra,2020-01-03 03:15:00,1.11729,1.11712,1.11763,1.7000000000000348,True,0,-1,-1.841176470588218,2020
E0+S1,venta,2020-01-03 04:20:00,1.11734,1.11749,1.1170399999999998,1.500000000000945,False,1,2,1.0466666666672673,2020
E0+S2,venta,2020-01-03 04:20:00,1.11734,1.11749,1.1170399999999998,1.500000000000945,False,1,2,1.0466666666672673,2020
E1+S1,venta,2020-01-03 04:25:00,1.11735,1.11749,1.11707,1.40000000000029,False,1,2,0.97857142857164,2020
E1+S2,venta,2020-01-03 04:25:00,1.11735,1.11749,1.11707,1.40000000000029,False,1,2,0.97857142857164,2020
E2+S1,venta,2020-01-03 04:30:00,1.1174,1.11749,1.1172199999999997,0.9000000000014552,False,1,2,0.41111111111368026,2020
E2+S2,venta,2020-01-03 04:30:00,1.1174,1.11749,1.1172199999999997,0.9000000000014552,False,1,2,0.41111111111368026,2020
E0+S2,compra,2020-01-03 04:55:00,1.117,1.11685,1.1173000000000002,1.500000000000945,True,0,-1,-1.9533333333327327,2020
E1+S2,compra,2020-01-03 05:00:00,1.11699,1.11685,1.11727,1.40000000000029,True,0,-1,-2.02142857142836,2020
E2+S2,compra,2020-01-03 05:05:00,1.11688,1.11685,1.1169400000000005,0.30000000000196536,True,1,2,-2.766666666635439,2020
E0+S1,compra,2020-01-03 05:30:00,1.11688,1.11685,1.1169400000000005,0.30000000000196536,True,0,-1,-5.766666666635439,2020
E0+S2,compra,2020-01-03 05:30:00,1.11688,1.11643,1.1177800000000002,4.500000000000615,True,0,-1,-1.3177777777777344,2020
E1+S2,compra,2020-01-03 05:35:00,1.11678,1.11643,1.1174800000000003,3.5000000000007248,True,0,-1,-1.408571428571344,2020
E2+S1,compra,2020-01-03 05:40:00,1.11689,1.11685,1.11697,0.40000000000040004,True,0,-1,-4.574999999996424,2020
E2+S2,compra,2020-01-03 05:40:00,1.11689,1.11643,1.1178099999999997,4.599999999999049,True,0,-1,-1.3108695652174556,2020
E0+S1,compra,2020-01-03 06:05:00,1.11654,1.11643,1.1167600000000002,1.100000000000545,True,0,-1,-2.299999999999356,2020
E0+S2,compra,2020-01-03 06:05:00,1.11654,1.11638,1.1168600000000004,1.6000000000016001,True,1,2,1.106250000000894,2020
E1+S1,compra,2020-01-03 06:10:00,1.11652,1.11643,1.1166999999999998,0.8999999999992347,True,0,-1,-2.5888888888902395,2020
E1+S2,compra,2020-01-03 06:10:00,1.11652,1.11638,1.1168,1.40000000000029,True,1,2,0.97857142857164,2020
E2+S1,compra,2020-01-03 06:15:00,1.11664,1.11643,1.1170600000000002,2.100000000000435,True,0,-1,-1.68095238095224,2020
E2+S2,compra,2020-01-03 06:15:00,1.11664,1.11638,1.1171600000000004,2.60000000000149,True,0,-1,-1.5499999999996847,2020
E0+S1,venta,2020-01-03 07:10:00,1.11633,1.11701,1.11497,6.800000000000139,False,0,-1,-1.2102941176470545,2020
E0+S2,venta,2020-01-03 07:10:00,1.11633,1.11715,1.11469,8.20000000000043,False,1,2,1.8256097560975701,2020
E1+S1,venta,2020-01-03 07:15:00,1.11606,1.11701,1.11416,9.500000000000064,False,1,2,1.8494736842105273,2020
E1+S2,venta,2020-01-03 07:15:00,1.11606,1.11715,1.11388,10.900000000000354,False,1,2,1.8688073394495455,2020
E2+S1,venta,2020-01-03 07:20:00,1.11594,1.11701,1.1137999999999997,10.700000000001264,False,1,2,1.8663551401869316,2020
E2+S2,venta,2020-01-03 07:20:00,1.11594,1.11715,1.1135199999999996,12.100000000001554,False,1,2,1.881818181818197,2020
E0+S1,compra,2020-01-03 08:05:00,1.11571,1.11565,1.1158299999999999,0.5999999999994898,True,0,-1,-3.3833333333353597,2020
E0+S2,compra,2020-01-03 08:05:00,1.11571,1.1152,1.11673,5.1000000000001044,True,0,-1,-1.2803921568627392,2020
E1+S1,compra,2020-01-03 08:10:00,1.11585,1.11565,1.11625,1.9999999999997797,True,0,-1,-1.7150000000000787,2020
E1+S2,compra,2020-01-03 08:10:00,1.11585,1.1152,1.11715,6.500000000000394,True,0,-1,-1.2199999999999867,2020
E2+S1,compra,2020-01-03 08:15:00,1.11587,1.11565,1.1163099999999997,2.1999999999988695,True,0,-1,-1.6500000000003339,2020
E2+S2,compra,2020-01-03 08:15:00,1.11587,1.1152,1.1172099999999998,6.699999999999484,True,0,-1,-1.2134328358209119,2020
E0+S2,compra,2020-01-03 09:05:00,1.11512,1.11499,1.1153799999999998,1.2999999999996348,True,0,-1,-2.1000000000003087,2020
E0+S1,compra,2020-01-03 11:05:00,1.1131,1.11307,1.11316,0.2999999999997449,True,0,-1,-5.766666666670719,2020
E0+S2,compra,2020-01-03 11:05:00,1.1131,1.11297,1.11336,1.2999999999996348,True,0,-1,-2.1000000000003087,2020
E1+S1,compra,2020-01-03 11:10:00,1.11313,1.11307,1.1132499999999999,0.5999999999994898,True,0,-1,-3.3833333333353597,2020
E1+S2,compra,2020-01-03 11:10:00,1.11313,1.11297,1.1134499999999998,1.5999999999993797,True,0,-1,-1.8937500000003464,2020
E2+S2,compra,2020-01-03 11:15:00,1.11301,1.11297,1.1130900000000001,0.40000000000040004,True,0,-1,-4.574999999996424,2020
E0+S1,venta,2020-01-03 13:45:00,1.11419,1.11478,1.1130099999999998,5.9000000000009045,False,0,-1,-1.242372881355895,2020
E0+S2,venta,2020-01-03 13:45:00,1.11419,1.11488,1.1128099999999999,6.900000000000794,False,0,-1,-1.2072463768115704,2020
E1+S1,venta,2020-01-03 13:50:00,1.11376,1.11478,1.11172,10.200000000000209,False,0,-1,-1.1401960784313696,2020
E1+S2,venta,2020-01-03 13:50:00,1.11376,1.11488,1.11152,11.200000000000099,False,0,-1,-1.1276785714285702,2020
E2+S1,venta,2020-01-03 13:55:00,1.11381,1.11478,1.1118699999999997,9.700000000001374,False,0,-1,-1.1474226804123502,2020
E2+S2,venta,2020-01-03 13:55:00,1.11381,1.11488,1.1116699999999997,10.700000000001264,False,0,-1,-1.1336448598130684,2020
E0+S2,compra,2020-01-03 14:05:00,1.11419,1.11353,1.1155100000000002,6.6000000000010495,True,1,2,1.7833333333333679,2020
E1+S2,compra,2020-01-03 14:10:00,1.11411,1.11353,1.11527,5.800000000000249,True,1,2,1.7534482758620795,2020
E2+S2,compra,2020-01-03 14:15:00,1.11439,1.11353,1.1161100000000002,8.60000000000083,True,1,2,1.833720930232574,2020
E0+S2,venta,2020-01-03 14:20:00,1.11483,1.11491,1.1146699999999998,0.8000000000008001,False,1,2,0.21250000000178781,2020
E1+S1,venta,2020-01-03 14:25:00,1.11464,1.11478,1.11436,1.40000000000029,False,0,-1,-2.02142857142836,2020
E1+S2,venta,2020-01-03 14:25:00,1.11464,1.11491,1.1141,2.6999999999999247,False,0,-1,-1.5296296296296443,2020
E0+S2,compra,2020-01-03 18:30:00,1.11689,1.11678,1.1171099999999996,1.0999999999983245,True,0,-1,-2.30000000000198,2020
E2+S2,compra,2020-01-03 18:40:00,1.11684,1.11678,1.11696,0.5999999999994898,True,0,-1,-3.3833333333353597,2020
E0+S1,compra,2020-01-03 19:10:00,1.11666,1.11661,1.1167599999999998,0.4999999999988347,True,0,-1,-3.860000000006665,2020
E0+S2,compra,2020-01-03 19:10:00,1.11666,1.1164,1.1171799999999998,2.5999999999992696,True,0,-1,-1.5500000000001544,2020
E1+S2,compra,2020-01-03 19:15:00,1.11644,1.1164,1.1165200000000002,0.40000000000040004,True,1,2,-1.5749999999964244,2020
E0+S1,compra,2020-01-03 20:40:00,1.11613,1.11612,1.1161500000000002,0.10000000000065512,True,0,-1,-15.299999999906317,2020
E0+S2,compra,2020-01-03 20:40:00,1.11613,1.11602,1.1163500000000002,1.100000000000545,True,0,-1,-2.299999999999356,2020
E1+S2,compra,2020-01-03 20:45:00,1.1161,1.11602,1.1162600000000003,0.8000000000008001,True,0,-1,-2.787499999998212,2020
E0+S1,venta,2020-01-05 22:10:00,1.11616,1.11667,1.11514,5.1000000000001044,False,0,-1,-1.2803921568627392,2020
E0+S2,venta,2020-01-05 22:10:00,1.11616,1.11667,1.11514,5.1000000000001044,False,0,-1,-1.2803921568627392,2020
E1+S1,venta,2020-01-05 22:15:00,1.11604,1.11667,1.1147799999999997,6.300000000001305,False,0,-1,-1.22698412698408,2020
E1+S2,venta,2020-01-05 22:15:00,1.11604,1.11667,1.1147799999999997,6.300000000001305,False,0,-1,-1.22698412698408,2020
E2+S1,venta,2020-01-05 22:20:00,1.11603,1.11667,1.1147500000000001,6.399999999999739,False,0,-1,-1.223437500000009,2020
E2+S2,venta,2020-01-05 22:20:00,1.11603,1.11667,1.1147500000000001,6.399999999999739,False,0,-1,-1.223437500000009,2020
E0+S2,venta,2020-01-05 23:15:00,1.11662,1.11676,1.1163399999999999,1.40000000000029,False,0,-1,-2.02142857142836,2020
E1+S2,venta,2020-01-05 23:20:00,1.11654,1.11676,1.1161000000000003,2.1999999999988695,False,0,-1,-1.6500000000003339,2020
E2+S2,venta,2020-01-05 23:25:00,1.11674,1.11676,1.1167000000000002,0.1999999999990898,False,1,2,-5.15000000003254,2020
E0+S2,venta,2020-01-06 00:25:00,1.11671,1.11681,1.1165100000000001,0.9999999999998899,False,0,-1,-2.4300000000001574,2020
E1+S2,venta,2020-01-06 00:30:00,1.11671,1.11681,1.1165100000000001,0.9999999999998899,False,0,-1,-2.4300000000001574,2020
E2+S1,venta,2020-01-06 00:35:00,1.11655,1.11671,1.1162299999999996,1.6000000000016001,False,0,-1,-1.893749999999106,2020
E2+S2,venta,2020-01-06 00:35:00,1.11655,1.11681,1.1160299999999996,2.60000000000149,False,0,-1,-1.5499999999996847,2020
E0+S1,venta,2020-01-06 02:50:00,1.11651,1.11671,1.1161099999999995,2.000000000002,False,0,-1,-1.7149999999992849,2020
E0+S2,venta,2020-01-06 02:50:00,1.11651,1.11671,1.1161099999999995,2.000000000002,False,0,-1,-1.7149999999992849,2020
E1+S1,venta,2020-01-06 02:55:00,1.11653,1.11671,1.1161699999999999,1.80000000000069,False,0,-1,-1.7944444444441399,2020
E1+S2,venta,2020-01-06 02:55:00,1.11653,1.11671,1.1161699999999999,1.80000000000069,False,0,-1,-1.7944444444441399,2020
E0+S1,venta,2020-01-06 03:55:00,1.11657,1.11709,1.1155300000000004,5.199999999998539,False,0,-1,-1.2750000000000772,2020
E0+S2,venta,2020-01-06 03:55:00,1.11657,1.11709,1.1155300000000004,5.199999999998539,False,0,-1,-1.2750000000000772,2020
E1+S1,venta,2020-01-06 04:00:00,1.1165,1.11709,1.1153200000000003,5.899999999998684,False,0,-1,-1.2423728813559862,2020
E1+S2,venta,2020-01-06 04:00:00,1.1165,1.11709,1.1153200000000003,5.899999999998684,False,0,-1,-1.2423728813559862,2020
E2+S1,venta,2020-01-06 04:05:00,1.11657,1.11709,1.1155300000000004,5.199999999998539,False,0,-1,-1.2750000000000772,2020
E2+S2,venta,2020-01-06 04:05:00,1.11657,1.11709,1.1155300000000004,5.199999999998539,False,0,-1,-1.2750000000000772,2020
E0+S2,compra,2020-01-06 04:05:00,1.11657,1.11647,1.11677,0.9999999999998899,True,0,-1,-2.4300000000001574,2020
E1+S2,compra,2020-01-06 04:10:00,1.11651,1.11647,1.1165899999999995,0.3999999999981796,True,1,2,-1.5750000000162698,2020
E2+S2,compra,2020-01-06 04:15:00,1.11657,1.11647,1.11677,0.9999999999998899,True,0,-1,-2.4300000000001574,2020
E0+S2,compra,2020-01-06 05:50:00,1.11619,1.11606,1.11645,1.2999999999996348,True,0,-1,-2.1000000000003087,2020
E1+S2,compra,2020-01-06 05:55:00,1.11623,1.11606,1.11657,1.7000000000000348,True,0,-1,-1.841176470588218,2020
E2+S2,compra,2020-01-06 06:00:00,1.11621,1.11606,1.1165099999999997,1.4999999999987246,True,0,-1,-1.953333333334144,2020
E0+S1,compra,2020-01-06 06:45:00,1.11609,1.11571,1.1168500000000001,3.8000000000004697,True,1,2,1.6236842105263622,2020
E0+S2,compra,2020-01-06 06:45:00,1.11609,1.11571,1.1168500000000001,3.8000000000004697,True,1,2,1.6236842105263622,2020
E1+S1,compra,2020-01-06 06:50:00,1.11609,1.11571,1.1168500000000001,3.8000000000004697,True,1,2,1.6236842105263622,2020
E1+S2,compra,2020-01-06 06:50:00,1.11609,1.11571,1.1168500000000001,3.8000000000004697,True,1,2,1.6236842105263622,2020
E2+S1,compra,2020-01-06 06:55:00,1.11607,1.11571,1.1167899999999997,3.5999999999991594,True,1,2,1.602777777777685,2020
E2+S2,compra,2020-01-06 06:55:00,1.11607,1.11571,1.1167899999999997,3.5999999999991594,True,1,2,1.602777777777685,2020
E0+S2,venta,2020-01-06 07:10:00,1.11618,1.11636,1.1158199999999998,1.80000000000069,False,0,-1,-1.7944444444441399,2020
E1+S2,venta,2020-01-06 07:15:00,1.11606,1.11636,1.1154600000000001,2.9999999999996696,False,0,-1,-1.4766666666667192,2020
E0+S2,venta,2020-01-06 08:05:00,1.11661,1.1167,1.1164300000000003,0.8999999999992347,False,1,2,0.4111111111097603,2020
E1+S1,venta,2020-01-06 08:10:00,1.11639,1.1165,1.1161699999999999,1.100000000000545,False,0,-1,-2.299999999999356,2020
E1+S2,venta,2020-01-06 08:10:00,1.11639,1.1167,1.11577,3.1000000000003247,False,0,-1,-1.4612903225805969,2020
E2+S2,venta,2020-01-06 08:15:00,1.11665,1.1167,1.1165499999999997,0.5000000000010552,False,1,2,-0.8599999999939643,2020
E0+S2,venta,2020-01-06 09:05:00,1.11783,1.11814,1.1172100000000005,3.0999999999981043,False,0,-1,-1.4612903225809273,2020
E1+S2,venta,2020-01-06 09:10:00,1.11782,1.11814,1.1171800000000003,3.1999999999987594,False,0,-1,-1.446875000000173,2020
E2+S2,venta,2020-01-06 09:15:00,1.11783,1.11814,1.1172100000000005,3.0999999999981043,False,0,-1,-1.4612903225809273,2020
E0+S2,venta,2020-01-06 10:05:00,1.11901,1.11944,1.1181500000000002,4.299999999999304,False,0,-1,-1.3325581395349375,2020
