F,obj,mot,R,neta,rgo,lado,anio
0.5,nivel,SL,-1.0,-1.0762086211002648,20.99499999999921,-1,2020
0.5,1:2,SL,-1.0,-1.0762086211002648,20.99499999999921,-1,2020
0.618,nivel,SL,-1.0,-1.0693902333246588,23.058000000000245,-1,2020
0.618,1:2,SL,-1.0,-1.0693902333246588,23.058000000000245,-1,2020
0.705,nivel,SL,-1.0,-1.0787498461917067,20.31749999999999,-1,2020
0.705,1:2,SL,-1.0,-1.0787498461917067,20.31749999999999,-1,2020
0.79,nivel,SL,-1.0,-1.0907029478458,17.640000000000988,-1,2020
0.79,1:2,SL,-1.0,-1.0907029478458,17.640000000000988,-1,2020
0.5,nivel,TP,0.001438228102986603,-0.044585071192283186,34.76499999999882,-1,2020
0.5,1:2,SL,-1.0,-1.0460232992952698,34.76499999999882,-1,2020
0.618,nivel,TP,0.16287225940916475,0.10942990367012384,29.938800000000043,-1,2020
0.618,1:2,SL,-1.0,-1.0534423557390409,29.938800000000043,-1,2020
0.705,nivel,TP,0.3197247967247922,0.25907393718839355,26.380500000000584,-1,2020
0.705,1:2,SL,-1.0,-1.0606508595363986,26.380500000000584,-1,2020
0.79,nivel,TP,0.5200401676563241,0.4501833740831465,22.903999999999147,-1,2020
0.79,1:2,SL,-1.0,-1.0698567935731775,22.903999999999147,-1,2020
0.5,nivel,TP,1.4077079107505759,1.3427991886410409,24.649999999999395,1,2020
0.5,1:2,SL,-1.0,-1.064908722109535,24.649999999999395,1,2020
0.618,nivel,TP,1.7958356887130575,1.7204635387224783,21.227999999999803,1,2020
0.618,1:2,TP,2.0,1.9246278500094207,21.227999999999803,1,2020
0.705,nivel,TP,2.172948409516378,2.0874097834805534,18.70499999999886,1,2020
0.705,1:2,TP,2.0,1.9144613739641754,18.70499999999886,1,2020
0.79,nivel,TP,2.6545566502461626,2.556034482758482,16.2400000000007,1,2020
0.79,1:2,TP,2.0,1.9014778325123194,16.2400000000007,1,2020
0.5,nivel,TP,0.08362518762058792,0.06075334143375403,69.95500000000155,-1,2020
0.5,1:2,fuera,0.9012936887998919,0.878421842613058,69.95500000000155,-1,2020
0.618,nivel,TP,0.2583079364446866,0.23174909865942833,60.24360000000062,-1,2020
