F,obj,mot,R,neta,rgo,lado,anio
0.5,nivel,SL,-1.0,-1.0323886639676116,49.399999999999444,-1,2020
0.5,1:2,SL,-1.0,-1.0323886639676116,49.399999999999444,-1,2020
0.618,nivel,TP,0.004503820656819594,-0.022485366799955043,59.28300000000108,-1,2020
0.618,1:2,TP,2.0,1.9730108125432253,59.28300000000108,-1,2020
0.705,nivel,TP,0.05319007825968879,0.02489277976740464,56.54250000000083,-1,2020
0.705,1:2,TP,2.0,1.9717027015077158,56.54250000000083,-1,2020
0.79,nivel,TP,0.1055416318573713,0.07583774250436014,53.86500000000183,-1,2020
0.79,1:2,TP,2.0,1.970296110646989,53.86500000000183,-1,2020
0.5,nivel,TP,0.0006112469437692965,-0.01894865525672005,81.79999999999853,-1,2020
0.5,1:2,fuera,0.6705378973105208,0.6509779951100315,81.79999999999853,-1,2020
0.618,nivel,TP,0.06334882778294854,0.04256253426489427,76.97379999999976,-1,2020
0.618,1:2,fuera,0.7752793807762978,0.7544930872582435,76.97379999999976,-1,2020
0.705,nivel,TP,0.11488718322423104,0.09309342032675036,73.41550000000029,-1,2020
0.705,1:2,fuera,0.861323562462935,0.8395297995654543,73.41550000000029,-1,2020
0.79,nivel,TP,0.17030555198101485,0.14742847338395132,69.93899999999886,-1,2020
0.79,1:2,fuera,0.9538454939304306,0.930968415333367,69.93899999999886,-1,2020
0.5,nivel,TP,0.5982758620690001,0.5706896551724474,57.99999999999805,1,2020
0.5,1:2,SL,-1.0,-1.0275862068965527,57.99999999999805,1,2020
0.618,nivel,TP,0.6984865696801185,0.6691707281322412,54.57799999999846,1,2020
0.618,1:2,SL,-1.0,-1.0293158415478774,54.57799999999846,1,2020
0.705,nivel,TP,0.7808087599654848,0.7500720391893811,52.05499999999752,1,2020
0.705,1:2,SL,-1.0,-1.0307367207761036,52.05499999999752,1,2020
0.79,nivel,TP,0.8693284936479149,0.8370639241782634,49.58999999999936,1,2020
0.79,1:2,SL,-1.0,-1.0322645694696515,49.58999999999936,1,2020
0.5,nivel,TP,0.035540704738750824,0.02582017010934616,164.59999999999917,-1,2020
0.5,1:2,fuera,0.3830498177399644,0.37332928311055974,164.59999999999917,-1,2020
0.618,nivel,TP,0.10046833659804179,0.09013833167837683,154.88859999999826,-1,2020
0.618,1:2,fuera,0.46976601247606065,0.4594360075563957,154.88859999999826,-1,2020
0.705,nivel,TP,0.15380579915182718,0.14297511989900846,147.72849999999727,-1,2020
0.705,1:2,fuera,0.5410025824400927,0.530171903187274,147.72849999999727,-1,2020
0.5,nivel,TP,0.0005197505197539268,-0.016112266112262772,96.19999999999962,1,2020
0.5,1:2,SL,-1.0,-1.0166320166320166,96.19999999999962,1,2020
0.618,nivel,TP,0.06325159460122795,0.04557676289876597,90.5241999999995,1,2020
0.618,1:2,SL,-1.0,-1.017674831702462,90.5241999999995,1,2020
0.705,nivel,TP,0.11478523734792499,0.09625374249331012,86.33949999999889,1,2020
0.705,1:2,SL,-1.0,-1.018531494854615,86.33949999999889,1,2020
0.79,nivel,TP,0.17019853861959272,0.1507458875879943,82.25099999999985,1,2020
0.79,1:2,SL,-1.0,-1.0194526510315984,82.25099999999985,1,2020
0.5,nivel,TP,0.04763912310287939,0.03414839797640382,118.59999999999981,1,2020
0.5,1:2,fuera,-0.4346543001686178,-0.44814502529509337,118.59999999999981,1,2020
0.618,nivel,TP,0.11332531679370317,0.09898873323740613,111.60260000000032,1,2020
0.618,1:2,fuera,-0.39920754534391106,-0.4135441289002081,111.60260000000032,1,2020
0.705,nivel,TP,0.16728593103382614,0.15225448242494,106.4435000000019,1,2020
0.705,1:2,fuera,-0.3700883567338482,-0.3851198053427343,106.4435000000019,1,2020
0.79,nivel,TP,0.02413143595358104,0.008352810074662254,101.4029999999999,1,2020
0.79,1:2,fuera,-0.33877695926154167,-0.3545555851404604,101.4029999999999,1,2020
0.5,nivel,TP,0.04930624380575252,0.04137760158573264,201.79999999999865,-1,2020
0.5,1:2,fuera,0.025024777006936623,0.017096134786916746,201.79999999999865,-1,2020
0.5,1:2,fuera,-0.03807106598984407,-0.04822335025380361,157.59999999999772,-1,2020
0.618,nivel,TP,0.055281938967626607,0.04449311403249428,148.30159999999813,-1,2020
0.618,1:2,fuera,0.02224116260377702,0.011452337668644693,148.30159999999813,-1,2020
0.705,nivel,TP,0.030782065240443676,0.01947032789898462,141.4459999999984,-1,2020
0.705,1:2,fuera,0.07178711310323453,0.060475375761775474,141.4459999999984,-1,2020
0.5,1:2,fuera,-0.03807106598984407,-0.04822335025380361,157.59999999999772,-1,2020
0.618,nivel,TP,0.055281938967626607,0.04449311403249428,148.30159999999813,-1,2020
0.618,1:2,fuera,0.02224116260377702,0.011452337668644693,148.30159999999813,-1,2020
0.705,nivel,TP,0.030782065240443676,0.01947032789898462,141.4459999999984,-1,2020
0.705,1:2,fuera,0.07178711310323453,0.060475375761775474,141.4459999999984,-1,2020
0.5,1:2,fuera,-0.03807106598984407,-0.04822335025380361,157.59999999999772,-1,2020
0.618,nivel,TP,0.055281938967626607,0.04449311403249428,148.30159999999813,-1,2020
0.618,1:2,fuera,0.02224116260377702,0.011452337668644693,148.30159999999813,-1,2020
0.705,nivel,TP,0.030782065240443676,0.01947032789898462,141.4459999999984,-1,2020
0.705,1:2,fuera,0.07178711310323453,0.060475375761775474,141.4459999999984,-1,2020
0.5,1:2,fuera,-0.03807106598984407,-0.04822335025380361,157.59999999999772,-1,2020
0.618,nivel,TP,0.055281938967626607,0.04449311403249428,148.30159999999813,-1,2020
0.618,1:2,fuera,0.02224116260377702,0.011452337668644693,148.30159999999813,-1,2020
0.705,nivel,TP,0.030782065240443676,0.01947032789898462,141.4459999999984,-1,2020
0.705,1:2,fuera,0.07178711310323453,0.060475375761775474,141.4459999999984,-1,2020
0.5,1:2,fuera,-0.03807106598984407,-0.04822335025380361,157.59999999999772,-1,2020
0.618,nivel,TP,0.055281938967626607,0.04449311403249428,148.30159999999813,-1,2020
0.618,1:2,fuera,0.02224116260377702,0.011452337668644693,148.30159999999813,-1,2020
0.705,nivel,TP,0.030782065240443676,0.01947032789898462,141.4459999999984,-1,2020
0.705,1:2,fuera,0.07178711310323453,0.060475375761775474,141.4459999999984,-1,2020
0.5,nivel,SL,-1.0,-1.056338028169015,28.399999999999537,-1,2020
0.5,1:2,SL,-1.0,-1.056338028169015,28.399999999999537,-1,2020
0.618,nivel,TP,0.01779647064108365,-0.04207390998486123,26.72439999999998,-1,2020
0.618,1:2,SL,-1.0,-1.0598703806259449,26.72439999999998,-1,2020
0.705,nivel,TP,0.0475106908863051,-0.015261485346583274,25.48899999999854,-1,2020
0.705,1:2,SL,-1.0,-1.0627721762328883,25.48899999999854,-1,2020
0.79,nivel,TP,0.0995799357548635,0.03368750514782924,24.281999999999915,-1,2020
0.79,1:2,SL,-1.0,-1.0658924306070343,24.281999999999915,-1,2020
0.5,nivel,SL,-1.0,-1.056338028169015,28.399999999999537,-1,2020
0.5,1:2,SL,-1.0,-1.056338028169015,28.399999999999537,-1,2020
0.618,nivel,TP,0.01779647064108365,-0.04207390998486123,26.72439999999998,-1,2020
0.618,1:2,SL,-1.0,-1.0598703806259449,26.72439999999998,-1,2020
0.705,nivel,TP,0.0475106908863051,-0.015261485346583274,25.48899999999854,-1,2020
0.705,1:2,SL,-1.0,-1.0627721762328883,25.48899999999854,-1,2020
0.79,nivel,TP,0.0995799357548635,0.03368750514782924,24.281999999999915,-1,2020
0.79,1:2,SL,-1.0,-1.0658924306070343,24.281999999999915,-1,2020
0.5,nivel,TP,0.0693548387096639,0.04354838709676152,62.00000000000205,1,2020
0.5,1:2,fuera,-0.7758064516128744,-0.8016129032257768,62.00000000000205,1,2020
0.618,nivel,TP,0.13640259161498108,0.10897809468309673,58.34200000000011,1,2020
0.618,1:2,fuera,-0.7617496829042162,-0.7891741798361005,58.34200000000011,1,2020
0.705,nivel,TP,0.19148171443978235,0.1627280079072995,55.64499999999972,1,2020
0.705,1:2,fuera,-0.7502021744990149,-0.7789558810314978,55.64499999999972,1,2020
0.79,nivel,TP,0.2507074136955547,0.22052442935297784,53.01,1,2020
0.79,1:2,fuera,-0.7377853235238211,-0.7679683078663979,53.01,1,2020
0.5,nivel,TP,0.0693548387096639,0.04354838709676152,62.00000000000205,1,2020
0.5,1:2,fuera,-0.7758064516128744,-0.8016129032257768,62.00000000000205,1,2020
0.618,nivel,TP,0.13640259161498108,0.10897809468309673,58.34200000000011,1,2020
0.618,1:2,fuera,-0.7617496829042162,-0.7891741798361005,58.34200000000011,1,2020
0.705,nivel,TP,0.19148171443978235,0.1627280079072995,55.64499999999972,1,2020
0.705,1:2,fuera,-0.7502021744990149,-0.7789558810314978,55.64499999999972,1,2020
0.79,nivel,TP,0.2507074136955547,0.22052442935297784,53.01,1,2020
0.79,1:2,fuera,-0.7377853235238211,-0.7679683078663979,53.01,1,2020
0.5,nivel,TP,0.08458646616542875,0.05451127819550264,53.199999999997694,-1,2020
0.5,1:2,fuera,1.3007518796993534,1.2706766917294272,53.199999999997694,-1,2020
0.618,nivel,TP,0.07767795482423245,0.052450672780065793,63.423400000000015,-1,2020
0.618,1:2,fuera,0.998473749436326,0.9732464673921594,63.423400000000015,-1,2020
