R,neta,rgo,lado,gana,fvg,pos,anio
-1.0,-1.1611343860779857,3.1030000000000655,-1,False,True,0.99398267182335,2020
-1.0,-1.0984546557237573,5.078480000000127,-1,False,True,0.656331803501617,2020
-1.0,-1.1044932079414869,4.7849999999998545,1,False,True,-1.1688958095820587,2020
-1.0,-1.0717942090790984,6.96434999999974,1,False,True,-0.32103187154631857,2020
-1.0,-1.0418419145521156,11.94974000000002,1,False,True,0.043104141074360294,2020
2.448275862069008,2.416223326681406,15.599389999999858,1,True,True,0.3530029578495228,2020
-1.0,-1.0924718654349448,5.407049999999799,-1,False,True,0.7564736688972971,2020
-1.0,-1.060368975176277,8.282400000000052,-1,False,True,0.8171858823529414,2020
-1.0,-1.1296344309048494,3.856999999999971,-1,False,True,0.9505697050938287,2020
2.4482758620690515,2.3779115013363037,7.105869999999868,1,True,True,0.14041873887149442,2020
-1.0,-1.1874062968515657,2.66800000000012,1,False,True,0.305757202209748,2020
-1.0,-1.1978356776861263,2.527349999999842,1,False,True,0.33570743733735375,2020
-1.0,-1.1145074006133073,4.366529999999784,-1,False,True,0.8776555743560887,2020
2.448275862068677,2.2525512700565997,2.554610000000139,1,True,True,0.17640478106415625,2020
2.4482758620688547,2.355320398890375,5.378920000000107,1,True,True,0.17764126317442105,2020
2.4482758620689378,2.4078145382391605,12.357480000000123,1,True,True,-0.035445804841304135,2020
-1.0,-1.0853533629224965,5.858000000000175,-1,False,True,0.7253368914690592,2020
-1.0,-1.0549894090398202,9.092659999999796,1,False,True,0.23277274280797902,2020
-1.0,-1.0670635937233843,7.455609999999979,-1,False,True,0.5935358549614234,2020
2.448275862068937,2.266135789067195,2.745139999999992,-1,True,True,0.998768894056492,2020
2.4482758620689875,2.3708421994877207,6.457139999999981,-1,True,True,0.7440895761977798,2020
2.4482758620689515,2.357845885616919,5.529140000000098,-1,True,True,0.7218624093072784,2020
-1.0,-1.0402215725991337,12.431140000000141,-1,False,True,1.0417969892666699,2021
2.4482758620689222,2.4109123788955675,13.382050000000163,1,True,True,-0.2525788268165518,2021
2.4482758620690737,2.320665919723241,3.9181899999998677,1,True,True,0.1435180543420654,2021
2.448275862068801,2.310399977939702,3.6264500000002045,1,True,True,0.13618459687469048,2021
-1.0,-1.1383405224291476,3.614270000000033,-1,False,True,0.5571669921232202,2021
-1.0,-1.0836229474747519,5.9792200000001685,-1,False,True,0.8586801441249717,2021
2.448275862069095,2.319281553297993,3.8761399999998503,-1,True,True,0.9830307687381944,2021
-1.0,-1.0944215734411002,5.295399999999972,1,False,True,0.10719604550206958,2021
2.448275862069088,2.218849657007934,2.1793499999998858,-1,True,True,0.6196111580727015,2021
2.4482758620689937,2.298624101715332,3.3410899999998946,-1,True,True,0.9592843276142593,2021
-1.0,-1.0996265995050645,5.018739999999525,-1,False,True,0.5472305902705337,2021
-1.0,-1.0747674731584793,6.687399999999798,-1,False,True,0.7761041385336407,2021
-1.0,-1.3302313600909519,1.514089999999669,-1,False,True,0.6959103667447718,2021
-1.0,-1.2025537982887882,2.4684800000004543,-1,False,True,0.6696985948728948,2021
-1.0,-1.2073527277251064,2.4113500000003114,-1,False,True,0.733440715295375,2021
-1.0,-1.271731746419965,1.840049999999792,-1,False,True,0.971501539489691,2021
-1.0,-1.309762474134895,1.6141399999996793,1,False,True,0.36970149253731993,2021
-1.0,-1.0818562375271596,6.10826999999972,1,False,True,0.4400278535368193,2021
-1.0,-1.1148736045728906,4.352609999999913,1,False,True,0.48398048967100077,2021
2.448275862068526,2.2992063539382914,3.3541400000003705,-1,True,True,0.6576215195847066,2021
-1.0,-1.1641567105621753,3.0458699999999226,1,False,True,0.19987550070369586,2021
-1.0,-1.1319560639089656,3.789139999999861,1,False,True,0.3215642501860404,2021
-1.0,-1.0459843689932906,10.8732600000003,-1,False,True,0.6597112752011989,2021
2.4482758620688396,2.352792784534673,5.23653000000013,1,True,True,0.3296523426506096,2021
