i,alcista,d,vuelve,base,r3,velas
17,False,0.3045114415308201,1.0,0.9418788410886743,0.699460916442054,1.0
19,True,0.24287256266151858,1.0,0.9624231782265145,0.7734138972809012,1.0
21,False,1.7577058141252577,0.0,0.7050043898156277,2.9875518672199277,
22,False,0.6297551782290965,1.0,0.8823529411764706,0.5055555555555611,6.0
32,False,0.6001377108453075,1.0,0.8888498683055311,0.6371490280777676,2.0
43,True,0.2961208651401005,1.0,0.9546971027216857,0.2273603082851974,3.0
47,False,0.6377577968340752,1.0,0.8805970149253731,0.5711252653927995,42.0
59,False,1.3540421931923414,1.0,0.7705004389815628,1.9285714285715418,12.0
60,False,0.7640100657843835,1.0,0.8604038630377524,0.4619883040935569,10.0
70,True,0.7850664132462823,1.0,0.8837576821773485,1.046728971962611,8.0
71,True,1.0278347176861027,1.0,0.8488147497805092,1.5580357142857966,7.0
72,True,0.3816985139539259,1.0,0.9406496927129061,0.7478510028652837,1.0
78,False,0.5012857629720514,1.0,0.9051799824407375,0.8742004264392154,2.0
87,True,0.48520422416846254,1.0,0.9278314310798946,1.1884057971015658,1.0
97,False,1.2660001995510575,1.0,0.7838454784899034,1.0927318295739317,6.0
109,False,1.157549098106306,1.0,0.7977172958735733,1.3547671840354365,1.0
116,True,0.43830361361824766,1.0,0.9343283582089552,0.3915441176470604,1.0
119,False,0.15472211468415967,1.0,0.9697980684811238,0.5766129032257252,1.0
121,True,0.8609538371012713,1.0,0.8742756804214223,0.746987951807236,3.0
128,False,0.5597294656064205,1.0,0.8955223880597015,0.444625407166141,36.0
130,False,0.1278568128745139,1.0,0.9747146619841967,0.5859375000000461,1.0
134,False,0.8060860089817222,1.0,0.8542581211589113,0.48519736842106487,3.0
137,True,0.21805915008305532,1.0,0.9661106233538191,0.49825783972128157,1.0
144,False,0.4923961589343736,1.0,0.9065847234416154,0.8053435114504509,8.0
145,False,1.0329066653336498,1.0,0.8182616330114135,1.4502369668246355,7.0
146,False,0.752456608102335,1.0,0.8623353819139596,1.0261437908496263,6.0
147,False,0.5257082369022714,1.0,0.9013169446883231,0.707006369426734,4.0
152,True,1.9719614346549428,0.0,0.7116769095697981,2.3196721311475423,
153,True,0.7209190325993294,1.0,0.8941176470588236,0.41696113074203506,5.0
154,True,0.29472993147710747,1.0,0.9548726953467954,0.3940677966101304,1.0
163,True,0.2703105268727783,1.0,0.9590869183494293,0.37689969604860246,1.0
165,True,0.35785687069197253,1.0,0.9457418788410886,0.36788617886180414,18.0
167,True,0.06692034534245594,1.0,0.9884108867427568,0.2596491228070028,1.0
169,True,0.32243979235834164,1.0,0.9504828797190518,0.5240384615384579,1.0
174,False,0.058407219453684066,1.0,0.9871817383669886,0.6666666666665519,1.0
188,True,0.12402170349439642,1.0,0.9789288849868305,0.4641148325358613,1.0
197,False,0.3864988920949859,1.0,0.9251975417032484,0.2715053763440699,16.0
199,False,0.36858397001048815,1.0,0.9290605794556629,0.47318611987378056,12.0
201,False,0.9421580969147977,1.0,0.8324846356453028,1.0367346938775188,7.0
202,False,1.4683763730936241,1.0,0.750307287093942,1.6811023622047316,5.0
203,False,0.4242045024993798,1.0,0.9172958735733099,0.5222482435597607,2.0
208,True,0.44966948555859654,1.0,0.9332748024582967,0.9144736842105484,43.0
213,True,1.327008864589914,1.0,0.8040386303775242,1.205387205387211,2.0
214,True,0.47268506771075236,1.0,0.9294117647058824,0.7067039106145816,1.0
221,True,0.40221685017982595,1.0,0.9394205443371378,0.47368421052628945,12.0
236,True,0.4905476005573002,1.0,0.9269534679543459,0.5074074074074562,6.0
238,True,1.6973116382796645,1.0,0.7524143985952589,2.386792452830082,2.0
239,True,0.5307235951158196,1.0,0.921334503950834,0.6818181818181639,1.0
241,False,0.9561210228147985,0.0,0.8294995610184372,0.37755102040818,
247,False,0.23718746916346567,1.0,0.9534679543459175,0.2507331378299331,1.0
249,True,0.07493626436859568,1.0,0.9870061457418788,0.9909090909091322,1.0
251,False,1.0776885403495946,1.0,0.8112379280070237,2.780219780219796,8.0
252,False,0.5951022205695035,1.0,0.8900790166812994,0.8300395256917218,7.0
256,False,0.6293940915874167,1.0,0.8823529411764706,0.7256637168141964,1.0
259,True,0.7410775475752812,1.0,0.8897278314310799,0.6902050113895584,5.0
