i,ts,lado,entrada,stop,objetivo,riesgo_u,rr,n_obj,tf_obj,tomas,R,motivo,R_neto,ins
1398,2020-03-24 02:59:00,1,1.16272,1.16096,1.17133,17.599999999999838,4.892045454545503,1,12H,1,-1.0,SL,-1.0852272727272736,GBPUSD
1408,2020-03-24 12:59:00,-1,1.17491,1.1784999999999999,1.14095,35.89999999999982,9.459610027855197,1,1D,2,-1.0,SL,-1.0417827298050142,GBPUSD
1411,2020-03-24 15:59:00,-1,1.1761,1.17999,1.14095,38.90000000000171,9.035989717223258,1,1D,2,-1.0,SL,-1.0385604113110523,GBPUSD
1414,2020-03-24 18:59:00,-1,1.17447,1.1759,1.16826,14.300000000000423,4.342657342657093,2,4H,2,-1.0,SL,-1.104895104895102,GBPUSD
1426,2020-03-25 06:59:00,-1,1.18381,1.18575,1.14095,19.400000000000528,22.0927835051541,1,1D,2,-1.0,SL,-1.077319587628864,GBPUSD
1728,2020-04-12 23:59:00,-1,1.24593,1.24728,1.23602,13.499999999999623,7.340740740741008,1,1D,1,-1.0,SL,-1.1111111111111143,GBPUSD
1734,2020-04-13 05:59:00,-1,1.24699,1.24813,1.23602,11.399999999999189,9.622807017544673,1,1D,1,-1.0,SL,-1.1315789473684303,GBPUSD
1736,2020-04-13 07:59:00,-1,1.25057,1.25374,1.23602,31.70000000000117,4.589905362775875,1,1D,1,-1.0,SL,-1.0473186119873799,GBPUSD
1738,2020-04-13 09:59:00,-1,1.25067,1.25165,1.23602,9.799999999999809,14.948979591837078,1,1D,1,-1.0,SL,-1.1530612244897989,GBPUSD
1776,2020-04-14 23:59:00,-1,1.26241,1.26314,1.25714,7.299999999998974,7.219178082192943,1,4H,1,7.219178082192943,TP,7.01369863013812,GBPUSD
1798,2020-04-15 21:59:00,1,1.25254,1.25091,1.26304,16.300000000000203,6.441717791410935,2,12H,1,-1.0,SL,-1.0920245398772994,GBPUSD
1805,2020-04-16 04:59:00,1,1.24775,1.24593,1.26304,18.199999999999328,8.401098901099225,2,12H,1,-1.0,SL,-1.0824175824175855,GBPUSD
1821,2020-04-16 20:59:00,1,1.2455,1.24431,1.2647,11.900000000000244,16.13445378151218,1,1D,1,-1.0,SL,-1.1260504201680646,GBPUSD
1829,2020-04-17 04:59:00,1,1.24962,1.2487,1.25269,9.200000000000319,3.336956521739154,1,12H,1,-1.0,SL,-1.1630434782608638,GBPUSD
1833,2020-04-17 08:59:00,1,1.24397,1.2424,1.25269,15.700000000000713,5.5541401273883215,1,12H,1,-1.0,SL,-1.095541401273881,GBPUSD
1859,2020-04-20 10:59:00,1,1.24639,1.24502,1.25269,13.700000000000934,4.598540145985067,1,1D,1,-1.0,SL,-1.109489051094883,GBPUSD
1883,2020-04-21 10:59:00,1,1.23373,1.23137,1.25269,23.599999999999177,8.033898305085064,1,1D,1,-1.0,SL,-1.0635593220339006,GBPUSD
1889,2020-04-21 16:59:00,1,1.22695,1.22459,1.25269,23.599999999999177,10.90677966101737,1,1D,1,3.364406779661159,tiempo,3.3008474576272584,GBPUSD
1918,2020-04-22 21:59:00,-1,1.23275,1.23364,1.22879,8.900000000000574,4.449438202246863,2,4H,6,-1.0,SL,-1.1685393258426857,GBPUSD
1929,2020-04-23 08:59:00,-1,1.2351,1.23585,1.22879,7.499999999998064,8.413333333335556,2,4H,6,-1.0,SL,-1.2000000000000517,GBPUSD
1931,2020-04-23 10:59:00,-1,1.23507,1.2363,1.22879,12.300000000000644,5.105691056910173,2,4H,6,-1.0,SL,-1.1219512195121888,GBPUSD
1942,2020-04-23 21:59:00,-1,1.23453,1.23563,1.23076,11.000000000001009,3.4272727272722574,2,12H,6,-1.0,SL,-1.1363636363636238,GBPUSD
1978,2020-04-27 09:59:00,-1,1.2433,1.24402,1.23802,7.199999999998319,7.333333333335286,1,4H,2,-1.0,SL,-1.2083333333333819,GBPUSD
2130,2020-05-05 17:59:00,1,1.24411,1.24291,1.2484,12.000000000000899,3.574999999999653,1,12H,1,-1.0,SL,-1.1249999999999907,GBPUSD
2132,2020-05-05 19:59:00,1,1.24421,1.2435100000000001,1.2484,6.999999999999229,5.985714285714825,1,12H,1,-1.0,SL,-1.214285714285738,GBPUSD
2141,2020-05-06 04:59:00,1,1.24347,1.24235,1.24755,11.200000000000099,3.642857142856987,2,4H,3,-1.0,SL,-1.1339285714285703,GBPUSD
2244,2020-05-12 12:59:00,-1,1.23602,1.23788,1.22865,18.60000000000195,3.962365591397368,1,4H,2,3.962365591397368,TP,3.881720430107054,GBPUSD
2275,2020-05-13 19:59:00,1,1.222,1.22129,1.23778,7.099999999999884,22.2253521126766,1,12H,1,-1.0,SL,-1.2112676056338063,GBPUSD
2309,2020-05-15 05:59:00,1,1.22093,1.22046,1.22415,4.699999999999704,6.851063829787666,1,12H,1,-1.0,SL,-1.3191489361702329,GBPUSD
2313,2020-05-15 09:59:00,1,1.22063,1.2195,1.22415,11.300000000000754,3.1150442477873743,1,12H,1,-1.0,SL,-1.1327433628318495,GBPUSD
2323,2020-05-15 19:59:00,1,1.21171,1.21095,1.22415,7.600000000000939,16.368421052629564,1,12H,1,-1.0,SL,-1.1973684210526072,GBPUSD
2349,2020-05-18 21:59:00,1,1.21976,1.2185300000000001,1.22385,12.299999999998423,3.325203252033068,1,1D,1,-1.0,SL,-1.1219512195122108,GBPUSD
2351,2020-05-18 23:59:00,1,1.21994,1.21906,1.22385,8.799999999999919,4.44318181818195,1,1D,1,-1.0,SL,-1.170454545454547,GBPUSD
2473,2020-05-26 01:59:00,-1,1.22099,1.22241,1.21635,14.199999999999768,3.2676056338028543,1,12H,1,-1.0,SL,-1.105633802816903,GBPUSD
2542,2020-05-28 22:59:00,-1,1.23183,1.23255,1.22774,7.200000000000539,5.680555555555029,1,4H,1,-1.0,SL,-1.2083333333333177,GBPUSD
2556,2020-05-29 12:59:00,-1,1.2353,1.23711,1.22335,18.099999999998673,6.602209944751936,1,12H,1,-1.0,SL,-1.0828729281768017,GBPUSD
2802,2020-06-12 18:59:00,1,1.24903,1.24724,1.26958,17.900000000001803,11.480446927373059,1,12H,1,-1.0,SL,-1.0837988826815559,GBPUSD
2825,2020-06-15 17:59:00,-1,1.25627,1.25716,1.25047,8.900000000000574,6.51685393258388,1,4H,1,-1.0,SL,-1.1685393258426857,GBPUSD
2863,2020-06-17 07:59:00,-1,1.2558,1.25895,1.2454,31.49999999999986,3.301587301587305,1,1D,1,3.301587301587305,TP,3.253968253968257,GBPUSD
2867,2020-06-17 11:59:00,-1,1.25617,1.25839,1.2454,22.199999999998887,4.85135135135157,1,1D,1,4.85135135135157,TP,4.783783783783999,GBPUSD
2884,2020-06-18 04:59:00,-1,1.25516,1.25589,1.2454,7.299999999998974,13.369863013700497,1,1D,1,-1.0,SL,-1.2054794520548233,GBPUSD
2897,2020-06-18 17:59:00,1,1.24272,1.24037,1.25492,23.500000000000743,5.191489361701959,1,4H,1,-1.0,SL,-1.0638297872340405,GBPUSD
2965,2020-06-23 13:59:00,-1,1.24821,1.25037,1.23795,21.599999999999397,4.750000000000103,1,12H,1,-1.0,SL,-1.0694444444444464,GBPUSD
3010,2020-06-25 10:59:00,1,1.24417,1.24209,1.25373,20.800000000000818,4.596153846153672,1,12H,2,-1.0,SL,-1.0721153846153817,GBPUSD
3012,2020-06-25 12:59:00,1,1.24216,1.24114,1.25373,10.200000000000209,11.343137254901807,1,12H,2,-1.0,SL,-1.1470588235294088,GBPUSD
3021,2020-06-25 21:59:00,1,1.24194,1.24099,1.24639,9.500000000000064,4.684210526315827,2,4H,3,-1.0,SL,-1.1578947368421042,GBPUSD
3031,2020-06-26 07:59:00,1,1.24165,1.23969,1.25373,19.599999999999618,6.163265306122615,1,12H,2,-1.0,SL,-1.0765306122448994,GBPUSD
3113,2020-07-01 17:59:00,-1,1.24801,1.24912,1.22614,11.099999999999444,19.70270270270374,1,12H,1,-1.0,SL,-1.135135135135142,GBPUSD
3141,2020-07-02 21:59:00,-1,1.24661,1.24732,1.23592,7.099999999999884,15.056338028169383,1,1D,2,-1.0,SL,-1.2112676056338063,GBPUSD
3145,2020-07-03 01:59:00,-1,1.24625,1.24737,1.23592,11.200000000000099,9.223214285714358,1,1D,2,-1.0,SL,-1.1339285714285703,GBPUSD
3167,2020-07-05 23:59:00,-1,1.24736,1.24782,1.23592,4.599999999999049,24.869565217396698,1,1D,2,-1.0,SL,-1.3260869565218065,GBPUSD
3178,2020-07-06 10:59:00,-1,1.24945,1.25045,1.23592,10.000000000001119,13.529999999998529,1,1D,2,-1.0,SL,-1.1499999999999833,GBPUSD
3207,2020-07-07 15:59:00,-1,1.25705,1.25931,1.23592,22.599999999999287,9.349557522124229,1,1D,2,-1.0,SL,-1.0663716814159312,GBPUSD
3262,2020-07-09 22:59:00,-1,1.26047,1.26117,1.25084,6.999999999999229,13.757142857144412,1,1D,3,-1.0,SL,-1.214285714285738,GBPUSD
3282,2020-07-10 18:59:00,-1,1.26268,1.26362,1.25851,9.399999999999409,4.436170212766244,2,4H,3,-1.0,SL,-1.1595744680851163,GBPUSD
3283,2020-07-10 19:59:00,1,1.26282,1.26195,1.26691,8.700000000001484,4.70114942528647,1,12H,3,-1.0,SL,-1.1724137931034189,GBPUSD
3300,2020-07-13 12:59:00,1,1.26038,1.25913,1.26691,12.499999999999734,5.224000000000051,1,12H,3,-1.0,SL,-1.1200000000000025,GBPUSD
3304,2020-07-13 16:59:00,1,1.26142,1.2601,1.26653,13.199999999999878,3.8712121212121176,2,4H,3,-1.0,SL,-1.1136363636363646,GBPUSD
3310,2020-07-13 22:59:00,-1,1.25564,1.25617,1.25084,5.299999999999194,9.056603773586541,1,1D,3,9.056603773586541,TP,8.77358490566197,GBPUSD
3381,2020-07-16 21:59:00,-1,1.25516,1.25578,1.25205,6.199999999998429,5.016129032259249,2,4H,1,-1.0,SL,-1.241935483871029,GBPUSD
3509,2020-07-24 05:59:00,1,1.27353,1.2723,1.27731,12.300000000000644,3.0731707317070707,1,4H,3,-1.0,SL,-1.1219512195121888,GBPUSD
3631,2020-07-31 07:59:00,-1,1.31369,1.31454,1.30858,8.500000000000174,6.011764705882168,1,4H,2,-1.0,SL,-1.1764705882352904,GBPUSD
3634,2020-07-31 10:59:00,-1,1.31351,1.31437,1.30858,8.60000000000083,5.7325581395341905,1,4H,2,-1.0,SL,-1.174418604651146,GBPUSD
3647,2020-08-02 23:59:00,-1,1.30987,1.31053,1.29441,6.599999999998829,23.424242424246625,1,1D,3,-1.0,SL,-1.2272727272727675,GBPUSD
3652,2020-08-03 04:59:00,-1,1.3091,1.30975,1.29441,6.500000000000394,22.599999999998428,1,1D,3,-1.0,SL,-1.2307692307692168,GBPUSD
3660,2020-08-03 12:59:00,-1,1.30228,1.30424,1.29441,19.599999999999618,4.01530612244908,1,1D,3,-1.0,SL,-1.0765306122448994,GBPUSD
3675,2020-08-04 03:59:00,-1,1.30739,1.30893,1.29441,15.399999999998748,8.42857142857211,1,1D,3,-1.0,SL,-1.0974025974026054,GBPUSD
3678,2020-08-04 06:59:00,-1,1.30777,1.30879,1.29441,10.199999999997988,13.098039215688896,1,1D,3,-1.0,SL,-1.1470588235294408,GBPUSD
3689,2020-08-04 17:59:00,-1,1.30599,1.30744,1.30044,14.499999999999513,3.8275862068966413,2,12H,3,-1.0,SL,-1.1034482758620725,GBPUSD
3696,2020-08-05 00:59:00,-1,1.3081,1.3088,1.29441,6.999999999999229,19.55714285714498,1,1D,3,-1.0,SL,-1.214285714285738,GBPUSD
3708,2020-08-05 12:59:00,-1,1.31409,1.31496,1.29441,8.699999999999264,22.620689655174235,1,1D,3,-1.0,SL,-1.1724137931034628,GBPUSD
3710,2020-08-05 14:59:00,-1,1.31426,1.31622,1.29441,19.599999999999618,10.12755102040832,1,1D,3,-1.0,SL,-1.0765306122448994,GBPUSD
3728,2020-08-06 08:59:00,-1,1.31604,1.3182099999999999,1.30575,21.699999999997832,4.741935483871503,1,12H,1,-1.0,SL,-1.0691244239631406,GBPUSD
3837,2020-08-12 21:59:00,-1,1.30318,1.30377,1.3005,5.9000000000009045,4.542372881355263,1,4H,1,-1.0,SL,-1.2542372881355544,GBPUSD
3875,2020-08-14 11:59:00,-1,1.31037,1.31147,1.30295,10.999999999998789,6.745454545455273,1,12H,2,-1.0,SL,-1.1363636363636513,GBPUSD
3877,2020-08-14 13:59:00,-1,1.31238,1.31433,1.30295,19.499999999998963,4.835897435897719,1,12H,2,-1.0,SL,-1.076923076923081,GBPUSD
3976,2020-08-20 16:59:00,-1,1.31872,1.3202,1.30641,14.800000000001479,8.317567567566616,1,4H,1,-1.0,SL,-1.1013513513513413,GBPUSD
4113,2020-08-28 09:59:00,-1,1.32722,1.32973,1.31168,25.100000000000122,6.191235059760969,1,1D,1,-1.0,SL,-1.0597609561752985,GBPUSD
4145,2020-08-31 17:59:00,-1,1.33751,1.3385,1.32622,9.900000000000464,11.404040404039891,1,12H,1,-1.0,SL,-1.1515151515151445,GBPUSD
4180,2020-09-02 04:59:00,-1,1.33786,1.33833,1.3356,4.699999999999704,4.808510638298496,1,12H,1,-1.0,SL,-1.3191489361702329,GBPUSD
4227,2020-09-04 03:59:00,1,1.32794,1.32735,1.33186,5.899999999998684,6.644067796611898,1,4H,5,-1.0,SL,-1.2542372881356498,GBPUSD
4246,2020-09-06 22:59:00,1,1.32513,1.32379,1.33033,13.399999999998968,3.880597014925742,3,4H,1,-1.0,SL,-1.1119402985074713,GBPUSD
4257,2020-09-07 09:59:00,1,1.31921,1.31737,1.33585,18.400000000000638,9.043478260869245,1,1D,1,-1.0,SL,-1.081521739130432,GBPUSD
4266,2020-09-07 18:59:00,1,1.31676,1.31621,1.33585,5.499999999998284,34.70909090910183,1,1D,1,-1.0,SL,-1.2727272727273578,GBPUSD
4319,2020-09-09 23:59:00,-1,1.29981,1.30093,1.28845,11.200000000000099,10.142857142856888,1,4H,1,-1.0,SL,-1.1339285714285703,GBPUSD
4323,2020-09-10 03:59:00,-1,1.29931,1.29997,1.28845,6.6000000000010495,16.45454545454264,1,4H,1,-1.0,SL,-1.227272727272691,GBPUSD
4332,2020-09-10 12:59:00,1,1.29691,1.29214,1.3168,47.699999999999406,4.169811320754761,1,1D,1,-1.0,SL,-1.0314465408805036,GBPUSD
4416,2020-09-16 00:59:00,1,1.28831,1.28738,1.2926,9.300000000000974,4.612903225805867,1,4H,1,4.612903225805867,TP,4.4516129032252385,GBPUSD
4418,2020-09-16 02:59:00,-1,1.29026,1.29162,1.28143,13.600000000000279,6.4926470588233185,1,12H,1,-1.0,SL,-1.1102941176470567,GBPUSD
4460,2020-09-17 20:59:00,-1,1.29725,1.2992299999999999,1.28645,19.799999999998708,5.45454545454577,1,4H,3,-1.0,SL,-1.0757575757575808,GBPUSD
4463,2020-09-17 23:59:00,-1,1.29747,1.29808,1.28645,6.099999999999994,18.065573770491504,1,4H,3,-1.0,SL,-1.2459016393442626,GBPUSD
4692,2020-10-01 12:59:00,-1,1.29499,1.29792,1.28145,29.29999999999877,4.621160409556545,1,12H,2,-1.0,SL,-1.0511945392491489,GBPUSD
4699,2020-10-01 19:59:00,-1,1.28878,1.28964,1.28191,8.599999999998609,7.988372093024469,2,4H,3,-1.0,SL,-1.174418604651191,GBPUSD
4745,2020-10-05 17:59:00,-1,1.29733,1.29911,1.28052,17.799999999998928,9.443820224719666,1,1D,2,-1.0,SL,-1.0842696629213533,GBPUSD
4830,2020-10-09 06:59:00,1,1.29524,1.2937400000000001,1.3007,14.999999999998348,3.6400000000004145,1,1D,1,-1.0,SL,-1.100000000000011,GBPUSD
4863,2020-10-12 15:59:00,-1,1.30615,1.30835,1.29208,21.999999999999797,6.395454545454617,1,12H,1,6.395454545454617,TP,6.327272727272797,GBPUSD
4868,2020-10-12 20:59:00,-1,1.3062,1.30685,1.29208,6.500000000000394,21.72307692307581,1,12H,1,21.72307692307581,TP,21.492307692306593,GBPUSD
4930,2020-10-15 10:59:00,1,1.29522,1.29289,1.30641,23.299999999999432,4.802575107296269,2,12H,1,-1.0,SL,-1.064377682403435,GBPUSD
4939,2020-10-15 19:59:00,1,1.28998,1.28911,1.30641,8.699999999999264,18.88505747126616,2,12H,1,-1.0,SL,-1.1724137931034628,GBPUSD
4970,2020-10-19 02:59:00,1,1.29338,1.29234,1.29728,10.399999999999299,3.750000000000267,2,12H,2,-1.0,SL,-1.144230769230779,GBPUSD
4994,2020-10-20 02:59:00,1,1.29436,1.29338,1.30297,9.799999999999809,8.785714285714464,1,1D,1,-1.0,SL,-1.1530612244897989,GBPUSD
4996,2020-10-20 04:59:00,-1,1.29444,1.29532,1.29027,8.799999999999919,4.738636363636415,1,12H,1,-1.0,SL,-1.170454545454547,GBPUSD
4997,2020-10-20 05:59:00,1,1.29474,1.29368,1.30297,10.600000000000609,7.764150943395742,1,1D,1,-1.0,SL,-1.141509433962256,GBPUSD
4999,2020-10-20 07:59:00,1,1.29436,1.29177,1.30297,25.899999999998702,3.3243243243244933,1,1D,1,-1.0,SL,-1.057915057915061,GBPUSD
5011,2020-10-20 19:59:00,1,1.294,1.29293,1.3024,10.700000000001264,7.850467289718664,2,12H,2,7.850467289718664,TP,7.71028037383083,GBPUSD
5152,2020-10-28 15:59:00,1,1.2981,1.2971300000000001,1.30615,9.699999999999154,8.29896907216556,1,4H,1,-1.0,SL,-1.1546391752577454,GBPUSD
5156,2020-10-28 19:59:00,1,1.29825,1.29778,1.30615,4.699999999999704,16.80851063829897,1,4H,1,-1.0,SL,-1.3191489361702329,GBPUSD
5181,2020-10-29 20:59:00,1,1.29247,1.29084,1.29884,16.300000000000203,3.9079754601226426,2,4H,3,-1.0,SL,-1.0920245398772994,GBPUSD
5187,2020-10-30 02:59:00,1,1.29327,1.29267,1.29884,5.999999999999339,9.28333333333448,1,4H,3,-1.0,SL,-1.2500000000000275,GBPUSD
5228,2020-11-02 21:59:00,-1,1.29154,1.29205,1.28538,5.1000000000001044,12.07843137254866,1,12H,1,-1.0,SL,-1.2941176470588176,GBPUSD
5290,2020-11-05 11:59:00,-1,1.30696,1.30759,1.29073,6.300000000001305,25.761904761899373,1,1D,1,-1.0,SL,-1.2380952380951888,GBPUSD
5344,2020-11-09 17:59:00,-1,1.31407,1.31542,1.30311,13.499999999999623,8.118518518518805,1,12H,3,-1.0,SL,-1.1111111111111143,GBPUSD
5347,2020-11-09 20:59:00,-1,1.31599,1.31782,1.30311,18.299999999999983,7.038251366120226,1,12H,3,-1.0,SL,-1.0819672131147542,GBPUSD
5368,2020-11-10 17:59:00,-1,1.32361,1.32532,1.31671,17.100000000001003,4.035087719297954,1,4H,2,-1.0,SL,-1.087719298245609,GBPUSD
5436,2020-11-13 13:59:00,-1,1.31659,1.3174,1.31213,8.099999999999774,5.506172839506213,1,4H,1,-1.0,SL,-1.1851851851851904,GBPUSD
5460,2020-11-16 13:59:00,1,1.31793,1.31653,1.3242,14.000000000000679,4.47857142857121,1,4H,2,4.47857142857121,TP,4.371428571428358,GBPUSD
5468,2020-11-16 21:59:00,-1,1.31964,1.32042,1.315,7.800000000000029,5.948717948717897,2,12H,2,-1.0,SL,-1.1923076923076916,GBPUSD
5656,2020-11-26 17:59:00,-1,1.3354,1.33636,1.33038,9.600000000000719,5.2291666666663,1,12H,1,-1.0,SL,-1.1562499999999882,GBPUSD
5667,2020-11-27 04:59:00,-1,1.33692,1.33743,1.33038,5.099999999997884,12.823529411770442,1,12H,1,-1.0,SL,-1.2941176470589455,GBPUSD
5787,2020-12-06 23:59:00,-1,1.34144,1.34221,1.33528,7.699999999999374,8.000000000000577,1,1D,1,-1.0,SL,-1.1948051948052107,GBPUSD
5790,2020-12-07 02:59:00,-1,1.34297,1.34371,1.33528,7.399999999999629,10.391891891892378,1,1D,1,-1.0,SL,-1.2027027027027128,GBPUSD
5887,2020-12-11 03:59:00,-1,1.33193,1.3324799999999999,1.32636,5.499999999998284,10.127272727276024,1,4H,1,10.127272727276024,TP,9.854545454548665,GBPUSD
6027,2020-12-20 23:59:00,1,1.34005,1.33929,1.35482,7.599999999998719,19.434210526319,3,4H,2,-1.0,SL,-1.197368421052665,GBPUSD
6031,2020-12-21 03:59:00,1,1.33528,1.33348,1.35896,18.000000000000238,13.155555555555338,2,12H,1,-1.0,SL,-1.0833333333333321,GBPUSD
6038,2020-12-21 10:59:00,1,1.32345,1.31865,1.36244,47.999999999999154,8.122916666666827,1,1D,1,5.793750000000079,tiempo,5.762500000000078,GBPUSD
6125,2020-12-25 01:59:00,-1,1.35594,1.35694,1.34872,10.000000000001119,7.219999999999196,1,12H,1,-1.0,SL,-1.1499999999999833,GBPUSD
6127,2020-12-25 03:58:00,-1,1.35606,1.35737,1.34872,13.099999999999223,5.603053435114931,1,12H,1,-1.0,SL,-1.1145038167938999,GBPUSD
6129,2020-12-25 05:59:00,-1,1.35673,1.35784,1.34872,11.099999999999444,7.216216216216643,1,12H,1,-1.0,SL,-1.135135135135142,GBPUSD
6139,2020-12-28 06:59:00,-1,1.35669,1.35763,1.34872,9.399999999999409,8.478723404255888,1,12H,1,8.478723404255888,TP,8.319148936170771,GBPUSD
6142,2020-12-28 09:59:00,1,1.35533,1.35428,1.3587,10.499999999999954,3.2095238095239145,1,12H,1,-1.0,SL,-1.1428571428571435,GBPUSD
6200,2020-12-30 19:59:00,-1,1.36119,1.36185,1.35717,6.6000000000010495,6.0909090909079895,1,4H,1,-1.0,SL,-1.227272727272691,GBPUSD
6219,2020-12-31 14:59:00,-1,1.36595,1.36662,1.36241,6.699999999999484,5.283582089552793,1,4H,3,-1.0,SL,-1.2238805970149427,GBPUSD
6229,2021-01-04 00:59:00,-1,1.36727,1.36842,1.36241,11.499999999999844,4.226086956521872,1,4H,3,-1.0,SL,-1.1304347826086973,GBPUSD
6307,2021-01-07 06:59:00,1,1.35898,1.35758,1.36707,14.000000000000679,5.778571428571099,1,4H,3,-1.0,SL,-1.1071428571428519,GBPUSD
6438,2021-01-14 17:59:00,-1,1.36888,1.37117,1.3504,22.899999999999032,8.069868995633552,1,1D,1,3.5152838427949575,tiempo,3.449781659388841,GBPUSD
6515,2021-01-19 22:59:00,1,1.3633,1.36242,1.36977,8.799999999999919,7.3522727272727675,1,1D,1,7.3522727272727675,TP,7.181818181818221,GBPUSD
6535,2021-01-20 18:59:00,1,1.36471,1.3634600000000001,1.36977,12.499999999999734,4.04799999999996,1,1D,1,4.04799999999996,TP,3.9279999999999573,GBPUSD
6600,2021-01-25 11:59:00,-1,1.36895,1.37001,1.36355,10.600000000000609,5.094339622641074,1,12H,2,5.094339622641074,TP,4.952830188678819,GBPUSD
6602,2021-01-25 13:59:00,-1,1.36824,1.36964,1.36355,14.000000000000679,3.3499999999997385,1,12H,2,3.3499999999997385,TP,3.2428571428568866,GBPUSD
6604,2021-01-25 15:59:00,1,1.36707,1.36507,1.37456,20.000000000000018,3.744999999999995,1,1D,2,-1.0,SL,-1.075,GBPUSD
6605,2021-01-25 16:59:00,1,1.36655,1.36474,1.37456,18.099999999998673,4.425414364641249,1,1D,2,-1.0,SL,-1.0828729281768017,GBPUSD
6611,2021-01-25 22:59:00,1,1.36727,1.36566,1.37232,16.099999999998893,3.1366459627331342,2,12H,2,-1.0,SL,-1.0931677018633605,GBPUSD
6614,2021-01-26 01:59:00,1,1.36747,1.36587,1.37232,16.00000000000046,3.0312499999999263,2,12H,2,-1.0,SL,-1.0937499999999973,GBPUSD
6658,2021-01-27 21:59:00,-1,1.36846,1.36974,1.36443,12.799999999999478,3.148437500000111,2,12H,2,3.148437500000111,TP,3.031250000000106,GBPUSD
6687,2021-01-29 02:59:00,1,1.3713,1.37054,1.37585,7.599999999998719,5.986842105264238,1,1D,2,-1.0,SL,-1.197368421052665,GBPUSD
6689,2021-01-29 04:59:00,1,1.37079,1.36942,1.37585,13.699999999998713,3.6934306569347006,1,1D,2,-1.0,SL,-1.1094890510949007,GBPUSD
6703,2021-01-29 18:59:00,1,1.37091,1.36954,1.37585,13.700000000000934,3.605839416058108,1,1D,2,-1.0,SL,-1.109489051094883,GBPUSD
6713,2021-02-01 04:59:00,-1,1.37321,1.37401,1.3657,7.999999999999119,9.387500000001193,3,12H,3,-1.0,SL,-1.1875000000000207,GBPUSD
6767,2021-02-03 10:59:00,1,1.36416,1.36271,1.37574,14.499999999999513,7.9862068965519395,1,1D,1,-1.0,SL,-1.1034482758620725,GBPUSD
6847,2021-02-08 18:59:00,-1,1.37394,1.37448,1.36717,5.399999999999849,12.537037037037281,1,12H,2,-1.0,SL,-1.2777777777777855,GBPUSD
6906,2021-02-11 05:59:00,-1,1.38466,1.38527,1.38023,6.099999999999994,7.262295081967111,1,12H,2,-1.0,SL,-1.2459016393442626,GBPUSD
6946,2021-02-12 21:59:00,-1,1.38497,1.38567,1.37946,6.999999999999229,7.871428571429618,1,4H,1,-1.0,SL,-1.214285714285738,GBPUSD
6998,2021-02-17 01:59:00,1,1.38744,1.38606,1.39515,13.799999999999368,5.586956521739302,1,12H,1,-1.0,SL,-1.108695652173918,GBPUSD
7027,2021-02-18 06:59:00,1,1.38512,1.38413,1.38862,9.899999999998244,3.5353535353542216,1,4H,1,-1.0,SL,-1.1515151515151785,GBPUSD
7147,2021-02-25 06:59:00,1,1.41598,1.41505,1.42415,9.300000000000974,8.78494623655823,1,12H,1,-1.0,SL,-1.1612903225806281,GBPUSD
7184,2021-02-26 19:59:00,-1,1.39448,1.3958599999999999,1.38876,13.799999999999368,4.144927536232036,1,4H,1,-1.0,SL,-1.108695652173918,GBPUSD
7259,2021-03-03 22:59:00,-1,1.39486,1.39589,1.38587,10.300000000000864,8.728155339805145,1,1D,2,-1.0,SL,-1.1456310679611528,GBPUSD
7264,2021-03-04 03:59:00,-1,1.39381,1.39452,1.38587,7.099999999999884,11.18309859154956,1,1D,2,-1.0,SL,-1.2112676056338063,GBPUSD
7268,2021-03-04 07:59:00,-1,1.39552,1.39692,1.38587,13.999999999998458,6.892857142858015,1,1D,2,-1.0,SL,-1.107142857142869,GBPUSD
7272,2021-03-04 11:59:00,-1,1.39381,1.39522,1.38587,14.099999999999113,5.63120567375926,1,1D,2,-1.0,SL,-1.106382978723411,GBPUSD
7316,2021-03-08 07:59:00,1,1.38174,1.37989,1.39062,18.499999999999073,4.80000000000024,1,12H,4,4.80000000000024,TP,4.7189189189191545,GBPUSD
7323,2021-03-08 14:59:00,1,1.3828,1.38206,1.39062,7.399999999999629,10.567567567568014,1,12H,4,-1.0,SL,-1.2027027027027128,GBPUSD
7330,2021-03-08 21:59:00,1,1.38183,1.38135,1.38562,4.799999999998139,7.895833333336774,2,4H,4,-1.0,SL,-1.3125000000001212,GBPUSD
7427,2021-03-14 20:59:00,1,1.39188,1.39112,1.40045,7.600000000000939,11.276315789472246,1,12H,2,-1.0,SL,-1.1973684210526072,GBPUSD
7436,2021-03-15 05:59:00,1,1.39165,1.38944,1.40045,22.100000000000453,3.9819004524885697,1,12H,2,-1.0,SL,-1.0678733031674195,GBPUSD
7487,2021-03-17 08:59:00,1,1.39,1.38911,1.39495,8.899999999998354,5.561797752810029,1,1D,1,-1.0,SL,-1.168539325842728,GBPUSD
7528,2021-03-19 01:59:00,-1,1.39091,1.39178,1.38506,8.699999999999264,6.724137931035204,1,1D,1,-1.0,SL,-1.1724137931034628,GBPUSD
7536,2021-03-19 09:59:00,1,1.39288,1.39169,1.39937,11.899999999998023,5.453781512606038,1,12H,1,-1.0,SL,-1.126050420168088,GBPUSD
7540,2021-03-19 13:59:00,1,1.38531,1.38291,1.39937,23.999999999999577,5.85833333333342,1,12H,1,-1.0,SL,-1.062500000000001,GBPUSD
7690,2021-03-29 21:59:00,-1,1.37617,1.37662,1.37377,4.500000000000615,5.333333333332511,1,1D,1,-1.0,SL,-1.3333333333332877,GBPUSD
