ts,salida_ts,dir,entrada,sl,tp,riesgo_pips,motivo,pips,R
2025-09-10 12:30:00,2025-09-11 05:55:00,largo,1.17186,1.169,1.1747199999999998,28.599999999998627,SL,-29.799999999998626,-1.0419580419580439
2025-09-11 09:55:00,2025-09-11 12:16:00,largo,1.16858,1.16762,1.1695399999999998,9.599999999998499,SL,-10.799999999998498,-1.1250000000000195
2025-09-11 15:25:00,2025-09-11 17:49:00,corto,1.17379,1.1747,1.1728799999999997,9.100000000001884,TP,7.900000000001884,0.8681318681318955
2025-09-12 07:10:00,2025-09-12 07:32:00,corto,1.17431,1.1748399999999999,1.17378,5.299999999999194,TP,4.099999999999194,0.7735849056603429
2025-09-12 08:25:00,2025-09-12 08:41:00,largo,1.17317,1.17238,1.1739600000000001,7.900000000000684,SL,-9.100000000000684,-1.151898734177202
2025-09-15 09:45:00,2025-09-15 10:04:00,corto,1.1746,1.17526,1.1739400000000002,6.599999999998829,SL,-7.799999999998829,-1.181818181818214
2025-09-16 15:00:00,2025-09-16 16:12:00,corto,1.18395,1.18542,1.1824800000000002,14.699999999998603,SL,-15.899999999998602,-1.0816326530612321
2025-09-22 07:05:00,2025-09-22 07:25:00,corto,1.17433,1.17493,1.1737300000000002,5.999999999999339,SL,-7.199999999999339,-1.2000000000000222
2025-09-23 09:40:00,2025-09-23 10:29:00,corto,1.18032,1.18134,1.1793,10.200000000000209,TP,9.00000000000021,0.8823529411764731
2025-09-23 13:45:00,2025-09-23 16:19:00,corto,1.17875,1.18054,1.17696,17.899999999999583,SL,-19.099999999999582,-1.0670391061452529
2025-09-25 09:55:00,2025-09-25 10:45:00,corto,1.17448,1.17527,1.17369,7.900000000000684,SL,-9.100000000000684,-1.151898734177202
2025-09-25 15:45:00,2025-09-25 17:19:00,largo,1.16758,1.16655,1.1686100000000001,10.300000000000864,SL,-11.500000000000863,-1.1165048543689222
2025-09-26 12:50:00,2025-09-26 13:00:00,corto,1.16762,1.1687,1.1665400000000001,10.799999999999699,SL,-11.999999999999698,-1.111111111111114
2025-09-30 06:15:00,2025-09-30 06:20:00,corto,1.17332,1.1737,1.1729399999999999,3.8000000000004697,SL,-5.00000000000047,-1.3157894736841715
2025-09-30 13:30:00,2025-09-30 13:51:00,largo,1.17267,1.17154,1.1738000000000002,11.300000000000754,TP,10.100000000000755,0.8938053097345204
2025-10-01 08:10:00,2025-10-01 08:38:00,corto,1.17524,1.17639,1.17409,11.499999999999844,SL,-12.699999999999843,-1.104347826086958
2025-10-01 08:40:00,2025-10-01 08:59:00,corto,1.17582,1.17669,1.1749500000000002,8.699999999999264,TP,7.499999999999264,0.8620689655172297
2025-10-01 12:15:00,2025-10-01 15:20:00,largo,1.17625,1.17212,1.18038,41.29999999999967,SL,-42.49999999999967,-1.0290556900726395
2025-10-03 06:45:00,2025-10-03 07:34:00,corto,1.17194,1.17299,1.17089,10.499999999999954,SL,-11.699999999999953,-1.1142857142857148
2025-10-03 14:10:00,2025-10-03 18:06:00,corto,1.17442,1.17601,1.17283,15.899999999999803,TP,14.699999999999804,0.9245283018867916
2025-10-16 15:30:00,2025-10-16 17:02:00,corto,1.16682,1.1679,1.16574,10.799999999999699,SL,-11.999999999999698,-1.111111111111114
2025-10-20 08:35:00,2025-10-20 09:41:00,corto,1.1663,1.1667399999999999,1.16586,4.3999999999999595,SL,-5.59999999999996,-1.2727272727272754
2025-10-24 06:50:00,2025-10-24 07:31:00,largo,1.16108,1.15998,1.1621799999999998,10.999999999998789,TP,9.79999999999879,0.890909090909079
2025-10-24 08:05:00,2025-10-24 09:40:00,corto,1.16149,1.16247,1.16051,9.799999999999809,TP,8.59999999999981,0.8775510204081609
2025-10-28 08:05:00,2025-10-28 08:33:00,corto,1.16479,1.16542,1.16416,6.299999999999084,SL,-7.499999999999084,-1.1904761904762182
2025-10-31 08:15:00,2025-10-31 08:38:00,corto,1.15714,1.15758,1.1567,4.3999999999999595,TP,3.1999999999999593,0.7272727272727247
2025-10-31 08:45:00,2025-10-31 08:58:00,corto,1.15663,1.15758,1.15568,9.500000000000064,SL,-10.700000000000063,-1.1263157894736833
2025-10-31 10:05:00,2025-10-31 10:35:00,corto,1.1571,1.1575199999999999,1.1566800000000002,4.199999999998649,TP,2.999999999998649,0.7142857142856224
2025-10-31 10:45:00,2025-10-31 11:13:00,largo,1.15646,1.15568,1.15724,7.800000000000029,SL,-9.000000000000028,-1.153846153846153
2025-11-05 14:05:00,2025-11-05 14:18:00,largo,1.14744,1.14677,1.14811,6.699999999999484,TP,5.499999999999484,0.8208955223880459
2025-11-05 14:25:00,2025-11-06 00:28:00,largo,1.14832,1.14677,1.14987,15.499999999999403,TP,14.299999999999404,0.9225806451612873
2025-11-11 09:40:00,2025-11-11 10:09:00,corto,1.15664,1.15694,1.1563399999999997,3.00000000000189,TP,1.80000000000189,0.600000000000252
2025-11-12 08:15:00,2025-11-12 09:00:00,largo,1.15826,1.15768,1.15884,5.800000000000249,SL,-7.00000000000025,-1.206896551724129
2025-11-12 16:45:00,2025-11-13 00:32:00,corto,1.15911,1.15987,1.1583500000000002,7.599999999998719,TP,6.399999999998719,0.842105263157868
2025-11-14 08:40:00,2025-11-14 10:03:00,largo,1.16337,1.16192,1.16482,14.499999999999513,SL,-15.699999999999513,-1.082758620689658
2025-11-18 08:15:00,2025-11-18 08:34:00,corto,1.16009,1.16072,1.1594600000000002,6.299999999999084,TP,5.099999999999084,0.8095238095237818
2025-11-18 10:40:00,2025-11-18 11:45:00,largo,1.15828,1.15783,1.15873,4.500000000000615,TP,3.3000000000006144,0.7333333333333697
2025-11-18 15:05:00,2025-11-18 15:30:00,corto,1.15992,1.1607,1.15914,7.800000000000029,SL,-9.000000000000028,-1.153846153846153
2025-11-18 15:40:00,2025-11-18 15:55:00,corto,1.15993,1.16086,1.1589999999999998,9.300000000000974,TP,8.100000000000975,0.8709677419354974
2025-11-19 09:50:00,2025-11-19 11:32:00,largo,1.15735,1.15647,1.15823,8.799999999999919,TP,7.599999999999919,0.8636363636363623
2025-11-20 09:40:00,2025-11-20 11:41:00,largo,1.15237,1.15162,1.1531199999999997,7.499999999998064,SL,-8.699999999998063,-1.1600000000000412
2025-11-21 07:25:00,2025-11-21 08:15:00,corto,1.15405,1.15478,1.1533200000000001,7.299999999998974,SL,-8.499999999998973,-1.1643835616438587
2025-11-21 16:10:00,2025-11-21 16:30:00,largo,1.14973,1.14919,1.15027,5.399999999999849,TP,4.199999999999849,0.7777777777777716
2025-11-26 14:00:00,2025-11-26 14:32:00,largo,1.15551,1.1546,1.15642,9.099999999999664,TP,7.899999999999664,0.8681318681318633
2025-11-27 16:40:00,2025-11-27 17:01:00,corto,1.1597,1.16012,1.1592799999999999,4.20000000000087,SL,-5.40000000000087,-1.2857142857142265
