R,neta,rgo,lado,hfrac,hbar,gana,fvg,pos,anio
2.448275862070829,1.7231237322530077,1.9719999999989746,-1,5,6,True,False,0.5372596153846199,2020
2.4482758620699236,2.011901129082343,3.2769999999993082,1,23,1,True,True,0.14125560538116966,2020
-1.0,-1.6663560111833964,2.1460000000006474,1,23,1,False,True,0.3771517996870076,2020
2.4482758620681926,1.8469301934392588,2.3780000000006574,-1,19,20,True,True,0.6896217264791603,2020
-1.0,-1.7146426786605398,2.0010000000003636,-1,19,21,False,True,0.655207280080897,2020
-1.0,-1.735975295934196,1.942999999999806,1,4,6,False,False,0.1382978723404198,2020
-1.0,-1.46084434418307,3.102999999999856,1,23,1,False,False,0.4425036390102017,2020
2.4482758620687397,2.1238656987293707,4.4080000000001895,1,10,11,True,False,0.42707117852975623,2020
-1.0,-1.3424329501915562,4.17600000000018,-1,12,13,False,True,0.5145857642940539,2020
-1.0,-1.2477906775256078,5.77099999999886,-1,7,8,False,False,0.5750564334085748,2020
-1.0,-1.251583391977519,5.683999999999134,-1,7,8,False,False,0.5750564334085748,2020
-1.0,-1.0637084558495935,22.44600000000041,1,21,22,False,False,0.3009195402298855,2020
2.4482758620686766,2.3198635057468433,11.136000000000479,1,5,6,True,True,0.1797166293810602,2020
-1.0,-1.0772889417360276,18.50200000000024,1,10,11,False,False,0.10365398956002975,2020
-1.0,-1.0948275862068926,15.080000000000648,1,13,14,False,False,0.4939063502245057,2020
-1.0,-1.1035931614024959,13.803999999999483,-1,6,7,False,True,0.7299762093576535,2020
2.448275862068994,2.313548143960834,10.613999999999901,1,15,16,True,False,0.05145326001570779,2020
2.4482758620689653,2.2656449553001226,7.829999999999782,-1,16,19,True,True,0.9954827780914692,2020
-1.0,-1.3265585750170512,4.379000000001021,1,20,22,False,True,0.37194641449959687,2020
-1.0,-1.1521924223073763,9.395999999999294,1,7,10,False,True,0.18048268625393252,2020
-1.0,-1.3081896551724006,4.6400000000001995,-1,2,3,False,True,0.5117924528302007,2020
2.448275862068727,2.3089811026687794,10.266000000000997,1,13,15,True,False,0.4395951929158801,2020
-1.0,-1.163279287508567,8.757999999999821,1,7,8,False,True,0.06364110589462726,2020
2.44827586206911,2.335951614170273,12.73099999999916,-1,13,14,True,True,0.9925176056338026,2020
-1.0,-1.1786606696651845,8.003999999999234,-1,16,17,False,True,0.8559090909090958,2020
-1.0,-1.1560453950240193,9.163999999999284,1,13,15,False,False,0.34986225895316225,2020
-1.0,-1.2282886334610374,6.264000000000269,-1,7,8,False,False,0.9049235993208831,2020
-1.0,-1.2261942423283476,6.322000000000827,-1,16,18,False,True,0.975673898750823,2020
2.448275862069058,2.346394984326108,14.035999999999493,-1,18,20,True,False,0.9255372313843078,2020
-1.0,-1.444237340788931,3.219000000000971,1,5,7,False,False,0.23990055935363513,2020
-1.0,-1.1020918112372362,14.007000000000325,1,10,13,False,True,-0.016780609073958577,2020
2.4482758620690657,2.214577545350647,6.118999999999986,1,2,3,True,True,0.07737226277372682,2020
-1.0,-1.2143928035982094,6.669999999999732,-1,6,8,False,False,0.7551546391752557,2020
-1.0,-1.2359346642468463,6.060999999999428,-1,6,9,False,False,0.7126288659793584,2020
-1.0,-1.0417530438844935,34.248999999999526,-1,13,15,False,False,0.5579896907216432,2020
-1.0,-1.1786606696651845,8.003999999999234,-1,14,15,False,False,0.99155880697806,2020
-1.0,-1.1396893621178132,10.236999999999608,-1,7,9,False,True,0.9727543635589622,2020
-1.0,-1.6241815800957742,2.291000000000931,1,2,4,False,False,0.3174322732626624,2020
-1.0,-1.1694513567958271,8.439000000000085,1,6,7,False,False,0.35502958579881017,2020
2.448275862068953,2.2112068965517215,6.032000000000259,1,7,8,True,False,0.4896844660194173,2020
2.4482758620690754,2.1914511494254083,5.568000000000239,-1,13,15,True,False,0.763956310679602,2020
-1.0,-1.4325468844524194,3.3060000000006973,-1,0,2,False,False,0.5459140690817199,2020
-1.0,-1.3201970443349218,4.466000000000747,1,4,6,False,True,0.01068702290076548,2020
-1.0,-1.3944827586206425,3.6250000000004334,-1,22,1,False,False,0.7855641205325815,2020
-1.0,-1.4787412119181587,2.987000000000961,1,22,0,False,False,0.33898305084745495,2020
-1.0,-1.1358411703239266,10.527000000000175,-1,12,14,False,True,0.5085324232081838,2020
2.4482758620694454,2.0407523510975794,3.508999999999318,-1,6,8,True,False,0.9050387596899233,2020
2.448275862068405,2.1105337742082844,4.234000000000737,-1,14,16,True,True,0.816550348953156,2020
-1.0,-2.494252873564454,0.9569999999992085,1,22,23,False,False,0.15864892528147048,2020
-1.0,-1.7827038861517717,1.8270000000009112,-1,5,7,False,False,0.9948152948800986,2020
-1.0,-1.3140786294750386,4.553000000000473,-1,5,6,False,False,0.9907723855092279,2020
2.4482758620691443,2.2892102335930566,8.989999999999831,1,23,1,True,True,0.477055449330777,2020
2.448275862068989,2.3040935672514835,9.917999999999871,1,13,14,True,False,0.3366722314969324,2020
-1.0,-1.452388484656695,3.1610000000004135,1,6,7,False,False,0.32071428571427707,2020
2.4482758620692615,2.2436686221207554,6.988999999999468,-1,12,13,True,False,0.8000000000000036,2020
-1.0,-1.452388484656695,3.1610000000004135,-1,7,8,False,False,0.8349236641221373,2020
-1.0,-1.1274169116991868,11.223000000000205,-1,0,2,False,True,0.9749999999999813,2020
2.4482758620692513,2.2348111658458993,6.6989999999989,1,12,13,True,False,0.42366026289180336,2020
-1.0,-1.1090936832468767,13.107999999999453,-1,10,12,False,False,0.8117154811715459,2020
2.44827586206848,2.2510344827581585,7.250000000000867,-1,14,16,True,False,0.8760045924225063,2020
2.4482758620689995,2.3218390804598035,11.309999999999931,-1,13,15,True,False,0.9822437449556184,2020
2.448275862068273,2.1788204258520087,5.307000000001061,1,20,21,True,False,0.19360269360269275,2020
-1.0,-1.1718130481797642,8.32299999999897,1,14,16,False,True,0.20721554116558952,2021
-1.0,-1.0978379857690161,14.616000000000628,1,13,14,False,False,0.42804698972099975,2021
-1.0,-1.1718130481797642,8.32299999999897,1,9,10,False,False,0.11646586345381933,2021
-1.0,-1.1833098320727968,7.801000000000613,1,14,15,False,False,0.23097112860893418,2021
-1.0,-1.1416963931827284,10.091999999999324,1,17,18,False,True,0.16732283464567116,2021
-1.0,-1.4109195402298673,3.4800000000001496,1,23,1,False,False,0.41450313339301276,2021
-1.0,-1.251583391977519,5.683999999999134,-1,7,8,False,False,1.002311248073958,2021
-1.0,-1.367987647967098,3.885999999999612,-1,8,10,False,True,0.8657556270096594,2021
-1.0,-1.3287356321839359,4.349999999999632,1,1,2,False,False,0.07972665148062894,2021
-1.0,-1.1682946922443087,8.497000000000643,1,13,14,False,False,0.08465116279069512,2021
-1.0,-1.508354070387214,2.8130000000015087,1,22,0,False,False,0.3809716599190259,2021
-1.0,-1.3043848446146806,4.698000000000757,1,19,21,False,False,0.04301075268817028,2021
-1.0,-1.5190562613428336,2.755000000000951,1,5,7,False,False,0.10945054945054507,2021
2.4482758620699236,2.011901129082343,3.2769999999993082,-1,19,20,True,True,1.0838756326825616,2021
2.448275862069256,2.2393337229692896,6.843999999999184,1,14,15,True,True,0.3683319220999187,2021
2.4482758620673666,1.7537639630875899,2.059000000000921,1,18,21,True,False,0.193518518518513,2021
2.4482758620703087,1.583182093164889,1.6529999999992384,1,23,23,True,False,0.18611111111109815,2021
-1.0,-1.5667855727311633,2.5229999999987207,1,20,22,False,False,0.007283321194463863,2021
-1.0,-1.6013456686294953,2.377999999998437,1,20,22,False,False,0.011653313911155119,2021
-1.0,-1.4109195402298673,3.4800000000001496,-1,7,8,False,True,0.9562500000000175,2021
-1.0,-1.425089179548279,3.3639999999990344,-1,7,8,False,True,0.9125000000000073,2021
-1.0,-1.3081896551724006,4.6400000000001995,-1,7,8,False,False,0.8559633027522888,2021
-1.0,-1.2801724137930914,5.1040000000002195,-1,4,8,False,False,0.5458646616541533,2021
2.4482758620692,2.297479700516933,9.48299999999902,-1,11,14,True,False,0.7089552238806061,2021
-1.0,-1.3309419115945027,4.321000000000463,1,13,14,False,False,0.3315565031982905,2021
