dia,ses,lado,entrada,stop,riesgo,edad,ts,R,motivo,ins
2020-01-03,Asia,-1,8854.33,8888.29,33.960000000000946,1,2020-01-03 01:59:00,2.0,TP,NAS100
2020-01-06,Asia,1,8760.18,8729.4,30.780000000000655,1,2020-01-05 23:59:00,-1.0,SL,NAS100
2020-01-07,Asia,-1,8853.38,8858.99,5.610000000000582,1,2020-01-07 01:59:00,-1.0,SL,NAS100
2020-01-08,Asia,1,8735.41,8709.42,25.98999999999978,4,2020-01-07 23:59:00,-1.0,SL,NAS100
2020-01-09,NY,-1,8963.68,8993.67,29.98999999999978,1,2020-01-09 17:59:00,-1.0,SL,NAS100
2020-01-10,Londres,-1,9023.2,9029.09,5.889999999999418,1,2020-01-10 10:59:00,-1.0,SL,NAS100
2020-01-13,Asia,-1,8970.17,8983.21,13.039999999999054,5,2020-01-12 23:59:00,-1.0,SL,NAS100
2020-01-14,Asia,-1,9070.38,9082.19,11.81000000000131,1,2020-01-14 03:59:00,2.0,TP,NAS100
2020-01-15,Asia,-1,9013.39,9046.91,33.52000000000044,7,2020-01-14 23:59:00,-1.0,SL,NAS100
2020-01-16,Asia,-1,9057.02,9066.78,9.760000000000218,2,2020-01-15 23:59:00,-1.0,SL,NAS100
2020-01-17,Asia,-1,9125.11,9132.6,7.489999999999782,1,2020-01-17 01:59:00,-1.0,SL,NAS100
2020-01-20,Londres,1,9155.49,9152.02,3.469999999999345,1,2020-01-20 07:59:00,-1.0,SL,NAS100
2020-01-21,Asia,-1,9156.44,9166.2,9.760000000000218,1,2020-01-20 23:59:00,2.0,TP,NAS100
2020-01-22,Asia,-1,9165.0,9171.8,6.799999999999272,3,2020-01-21 23:59:00,-1.0,SL,NAS100
2020-01-23,Asia,-1,9169.09,9185.54,16.450000000000728,9,2020-01-22 23:59:00,-1.0,SL,NAS100
2020-01-24,NY,1,9259.17,9245.19,13.979999999999563,1,2020-01-24 14:59:00,-1.0,SL,NAS100
2020-01-27,Londres,1,8993.72,8981.22,12.5,1,2020-01-27 09:59:00,-1.0,SL,NAS100
2020-01-28,Asia,-1,8997.2,9002.97,5.769999999998618,1,2020-01-28 04:59:00,-1.0,SL,NAS100
2020-01-29,Asia,-1,9090.41,9117.39,26.979999999999563,1,2020-01-28 23:59:00,-1.0,SL,NAS100
2020-01-30,Asia,1,9112.79,9096.82,15.970000000001164,2,2020-01-29 23:59:00,-1.0,SL,NAS100
2020-01-31,Asia,-1,9209.32,9220.72,11.399999999999636,1,2020-01-30 23:59:00,-1.0,SL,NAS100
2020-02-03,Asia,1,9013.41,8971.85,41.55999999999949,5,2020-02-02 23:59:00,2.0,TP,NAS100
2020-02-04,Asia,-1,9081.96,9090.18,8.220000000001164,3,2020-02-03 23:59:00,-1.0,SL,NAS100
2020-02-05,Asia,-1,9330.01,9357.2,27.19000000000051,1,2020-02-04 23:59:00,-1.0,SL,NAS100
2020-02-06,NY,1,9404.36,9353.02,51.340000000000146,1,2020-02-06 14:59:00,-0.09057265290224858,tiempo,NAS100
2020-02-07,Asia,-1,9428.95,9460.17,31.219999999999345,1,2020-02-07 00:59:00,2.0,TP,NAS100
2020-02-10,Asia,1,9345.1,9319.49,25.610000000000582,8,2020-02-09 23:59:00,2.0,TP,NAS100
2020-02-11,NY,-1,9547.84,9573.32,25.479999999999563,1,2020-02-11 14:59:00,-1.0,SL,NAS100
2020-02-12,Asia,1,9541.81,9528.02,13.789999999999054,2,2020-02-12 03:59:00,2.0,TP,NAS100
2020-02-13,Asia,1,9565.49,9549.86,15.6299999999992,1,2020-02-12 23:59:00,-1.0,SL,NAS100
2020-02-14,Asia,-1,9600.17,9617.58,17.409999999999854,3,2020-02-13 23:59:00,-1.0,SL,NAS100
2020-02-17,Asia,-1,9646.46,9659.8,13.340000000000146,3,2020-02-17 00:59:00,-1.0,SL,NAS100
2020-02-18,Asia,1,9592.69,9569.22,23.470000000001164,4,2020-02-17 23:59:00,-1.0,SL,NAS100
2020-02-19,Asia,1,9652.55,9629.54,23.0099999999984,4,2020-02-18 23:59:00,2.0,TP,NAS100
2020-02-20,Asia,-1,9724.4,9750.02,25.6200000000008,1,2020-02-20 01:59:00,2.0,TP,NAS100
2020-02-21,Asia,1,9563.42,9553.6,9.819999999999709,7,2020-02-20 23:59:00,2.0,TP,NAS100
2020-02-24,Londres,1,9248.86,9239.47,9.390000000001237,1,2020-02-24 07:59:00,-1.0,SL,NAS100
2020-02-25,Asia,1,9132.62,9046.89,85.73000000000138,2,2020-02-24 23:59:00,-1.0,SL,NAS100
2020-02-26,Londres,1,8855.12,8796.75,58.3700000000008,1,2020-02-26 11:59:00,2.0,TP,NAS100
2020-02-27,Asia,1,8823.81,8779.4,44.409999999999854,1,2020-02-26 23:59:00,-1.0,SL,NAS100
2020-02-28,Asia,1,8406.62,8306.74,99.88000000000102,1,2020-02-27 23:59:00,-1.0,SL,NAS100
2020-03-02,Asia,-1,8349.49,8379.9,30.409999999999854,2,2020-03-01 23:59:00,-1.0,SL,NAS100
2020-03-03,Asia,1,8858.03,8798.41,59.6200000000008,10,2020-03-02 23:59:00,-1.0,SL,NAS100
2020-03-04,Asia,1,8561.11,8506.94,54.17000000000007,1,2020-03-03 23:59:00,2.0,TP,NAS100
2020-03-05,Asia,-1,8880.51,8898.25,17.73999999999978,6,2020-03-04 23:59:00,2.0,TP,NAS100
2020-03-06,Asia,1,8694.04,8657.26,36.780000000000655,4,2020-03-05 23:59:00,-1.0,SL,NAS100
2020-03-09,Asia,1,8139.98,8101.68,38.29999999999927,1,2020-03-08 23:59:00,-1.0,SL,NAS100
2020-03-10,Asia,1,8161.65,8036.91,124.73999999999978,3,2020-03-09 23:59:00,-1.0,SL,NAS100
2020-03-11,Asia,-1,8193.21,8255.27,62.06000000000131,4,2020-03-10 23:59:00,2.0,TP,NAS100
2020-03-12,Asia,1,7986.36,7929.02,57.339999999999236,4,2020-03-11 23:59:00,-1.0,SL,NAS100
2020-03-13,Asia,1,7273.6,6948.29,325.3100000000004,1,2020-03-13 03:59:00,2.0,TP,NAS100
2020-03-16,NY,1,7404.23,7175.49,228.73999999999978,3,2020-03-16 13:59:00,-1.0,SL,NAS100
2020-03-17,Asia,1,7304.49,7271.5,32.98999999999978,4,2020-03-17 00:15:00,-1.0,SL,NAS100
2020-03-18,Londres,1,7236.77,7028.84,207.9300000000003,1,2020-03-18 12:59:00,-1.0,SL,NAS100
2020-03-19,Asia,-1,7276.82,7420.6,143.78000000000065,3,2020-03-18 23:59:00,2.0,TP,NAS100
2020-03-20,Asia,-1,7254.58,7358.71,104.13000000000011,2,2020-03-20 00:59:00,-1.0,SL,NAS100
2020-03-23,Asia,1,6671.99,6634.8,37.1899999999996,1,2020-03-22 23:59:00,2.0,TP,NAS100
2020-03-24,Asia,1,7248.75,7105.82,142.9300000000003,7,2020-03-24 00:59:00,2.0,TP,NAS100
2020-03-25,Asia,-1,7457.0,7538.58,81.57999999999993,8,2020-03-24 23:59:00,-1.0,SL,NAS100
2020-03-26,Asia,-1,7423.23,7500.6,77.3700000000008,5,2020-03-26 00:59:00,-1.0,SL,NAS100
2020-03-27,Asia,-1,7745.79,7785.62,39.82999999999993,4,2020-03-27 01:59:00,-1.0,SL,NAS100
2020-03-30,Asia,1,7457.78,7410.66,47.11999999999989,8,2020-03-29 22:59:00,2.0,TP,NAS100
2020-03-31,Asia,-1,7888.16,7913.69,25.529999999999745,1,2020-03-31 00:59:00,-1.0,SL,NAS100
2020-04-01,Asia,-1,7746.9,7790.38,43.48000000000047,8,2020-03-31 22:59:00,2.0,TP,NAS100
2020-04-02,Asia,1,7521.1,7480.65,40.45000000000073,8,2020-04-01 23:59:00,-1.0,SL,NAS100
2020-04-03,Asia,-1,7648.5,7666.79,18.289999999999964,5,2020-04-02 22:59:00,2.0,TP,NAS100
2020-04-06,Asia,-1,7641.09,7663.4,22.30999999999949,8,2020-04-05 22:59:00,-1.0,SL,NAS100
2020-04-07,NY,-1,8076.6,8184.49,107.88999999999942,2,2020-04-07 18:59:00,-1.0,SL,NAS100
2020-04-08,Asia,1,8005.69,7989.7,15.989999999999782,1,2020-04-07 22:59:00,2.0,TP,NAS100
2020-04-09,Londres,-1,8193.02,8277.0,83.97999999999956,1,2020-04-09 08:59:00,-1.0,SL,NAS100
2020-04-13,Asia,1,8151.69,8087.19,64.5,1,2020-04-12 22:59:00,2.0,TP,NAS100
2020-04-14,NY,-1,8497.99,8505.2,7.210000000000946,2,2020-04-14 12:59:00,-1.0,SL,NAS100
2020-04-15,Londres,1,8665.0,8637.18,27.81999999999971,1,2020-04-15 06:59:00,-1.0,SL,NAS100
2020-04-16,Asia,1,8573.72,8549.11,24.609999999998763,2,2020-04-16 04:59:00,2.0,TP,NAS100
2020-04-17,Londres,1,8902.08,8867.27,34.80999999999949,1,2020-04-17 07:59:00,-1.0,SL,NAS100
2020-04-20,Asia,-1,8762.4,8798.65,36.25,4,2020-04-19 22:59:00,-1.0,SL,NAS100
2020-04-21,Asia,1,8753.2,8712.18,41.02000000000044,3,2020-04-20 22:59:00,-1.0,SL,NAS100
2020-04-22,Londres,-1,8516.59,8536.91,20.31999999999971,1,2020-04-22 07:59:00,-1.0,SL,NAS100
2020-04-23,Asia,1,8626.35,8611.39,14.960000000000946,5,2020-04-22 23:59:00,-1.0,SL,NAS100
2020-04-24,Asia,-1,8560.97,8602.6,41.63000000000102,5,2020-04-23 22:59:00,-1.0,SL,NAS100
2020-04-27,Asia,-1,8742.76,8823.69,80.93000000000029,1,2020-04-26 22:59:00,-1.0,SL,NAS100
2020-04-28,Asia,1,8849.68,8820.36,29.31999999999971,2,2020-04-28 00:59:00,-1.0,SL,NAS100
2020-04-29,Asia,1,8797.9,8775.05,22.850000000000364,3,2020-04-29 00:59:00,2.0,TP,NAS100
2020-04-30,Londres,1,9066.1,9051.53,14.569999999999709,1,2020-04-30 10:59:00,-1.0,SL,NAS100
2020-05-01,Asia,-1,8842.19,8862.1,19.909999999999854,5,2020-04-30 22:59:00,-1.0,SL,NAS100
2020-05-04,Asia,1,8676.11,8639.85,36.26000000000022,10,2020-05-04 03:59:00,-1.0,SL,NAS100
2020-05-05,Asia,-1,8868.39,8884.3,15.909999999999854,6,2020-05-05 02:59:00,-1.0,SL,NAS100
2020-05-06,Asia,1,8905.71,8893.63,12.079999999999927,1,2020-05-06 00:59:00,-1.0,SL,NAS100
2020-05-07,Asia,1,8951.68,8940.07,11.610000000000582,1,2020-05-06 22:59:00,2.0,TP,NAS100
2020-05-08,Londres,-1,9200.02,9245.9,45.8799999999992,1,2020-05-08 06:59:00,-1.0,SL,NAS100
2020-05-11,Asia,-1,9242.81,9272.75,29.94000000000051,2,2020-05-11 05:59:00,-1.0,SL,NAS100
2020-05-12,Asia,-1,9283.54,9309.68,26.139999999999418,3,2020-05-11 23:59:00,2.0,TP,NAS100
2020-05-13,Asia,1,9055.46,9036.6,18.859999999998763,10,2020-05-12 22:59:00,-1.0,SL,NAS100
2020-05-14,Asia,1,9006.89,8989.19,17.69999999999891,3,2020-05-14 03:59:00,-1.0,SL,NAS100
2020-05-15,Asia,1,9086.91,9079.5,7.4099999999998545,5,2020-05-14 22:59:00,2.0,TP,NAS100
2020-05-18,Asia,-1,9172.72,9187.12,14.400000000001455,8,2020-05-17 23:59:00,-1.0,SL,NAS100
2020-05-19,Londres,-1,9349.5,9413.57,64.06999999999971,1,2020-05-19 07:59:00,-1.0,SL,NAS100
2020-05-20,Asia,1,9306.89,9275.81,31.079999999999927,1,2020-05-19 22:59:00,2.0,TP,NAS100
2020-05-21,Asia,-1,9487.67,9505.25,17.579999999999927,1,2020-05-20 22:59:00,2.0,TP,NAS100
2020-05-22,Asia,1,9386.9,9353.34,33.55999999999949,1,2020-05-21 22:59:00,-1.0,SL,NAS100
2020-05-25,Asia,1,9451.9,9399.44,52.45999999999913,5,2020-05-24 22:59:00,2.0,TP,NAS100
2020-05-26,Asia,-1,9513.29,9522.98,9.68999999999869,2,2020-05-25 23:59:00,-1.0,SL,NAS100
2020-05-27,Asia,1,9412.4,9394.69,17.709999999999127,6,2020-05-26 22:59:00,-1.0,SL,NAS100
2020-05-28,Asia,1,9444.44,9417.41,27.030000000000655,2,2020-05-27 23:59:00,-1.0,SL,NAS100
2020-05-29,Asia,-1,9445.66,9464.41,18.75,2,2020-05-28 22:59:00,2.0,TP,NAS100
2020-06-01,Asia,-1,9497.24,9527.28,30.040000000000873,8,2020-05-31 22:59:00,-1.0,SL,NAS100
2020-06-02,Asia,-1,9579.82,9600.22,20.399999999999636,2,2020-06-01 22:59:00,-1.0,SL,NAS100
2020-06-03,Asia,-1,9670.75,9695.16,24.409999999999854,2,2020-06-03 01:59:00,-1.0,SL,NAS100
2020-06-04,Asia,-1,9698.07,9709.7,11.630000000001019,2,2020-06-03 23:59:00,2.0,TP,NAS100
2020-06-05,Asia,1,9642.29,9632.06,10.230000000001382,6,2020-06-05 02:59:00,2.0,TP,NAS100
2020-06-08,Asia,-1,9836.37,9857.89,21.519999999998618,1,2020-06-08 01:59:00,2.0,TP,NAS100
2020-06-09,Asia,-1,9899.49,9908.6,9.110000000000582,1,2020-06-09 05:59:00,2.0,TP,NAS100
2020-06-10,Londres,-1,9991.5,10017.12,25.6200000000008,2,2020-06-10 06:59:00,-1.0,SL,NAS100
2020-06-11,Asia,-1,10025.47,10072.5,47.030000000000655,2,2020-06-11 03:59:00,2.0,TP,NAS100
2020-06-12,Londres,-1,9713.15,9744.58,31.43000000000029,1,2020-06-12 07:59:00,-1.0,SL,NAS100
2020-06-15,Asia,1,9587.54,9539.86,47.68000000000029,4,2020-06-15 01:59:00,-1.0,SL,NAS100
2020-06-16,Asia,1,9949.72,9876.6,73.11999999999898,8,2020-06-16 02:59:00,-1.0,SL,NAS100
2020-06-17,Asia,-1,9958.22,9992.88,34.659999999999854,3,2020-06-17 01:59:00,-1.0,SL,NAS100
2020-06-18,Asia,-1,9993.73,10008.0,14.270000000000437,3,2020-06-17 22:59:00,2.0,TP,NAS100
2020-06-19,Asia,-1,10008.04,10030.39,22.349999999998545,1,2020-06-19 00:59:00,-1.0,SL,NAS100
2020-06-22,Asia,1,9907.06,9852.42,54.63999999999942,6,2020-06-21 22:59:00,2.0,TP,NAS100
2020-06-23,Asia,-1,10099.91,10158.33,58.42000000000007,1,2020-06-23 01:59:00,-1.0,SL,NAS100
2020-06-24,Asia,-1,10210.42,10239.59,29.170000000000073,2,2020-06-24 01:59:00,-1.0,SL,NAS100
2020-06-25,Asia,-1,10002.5,10033.39,30.889999999999418,9,2020-06-24 22:59:00,-1.0,SL,NAS100
2020-06-26,Asia,1,10111.12,10094.51,16.610000000000582,8,2020-06-25 22:59:00,-1.0,SL,NAS100
2020-06-29,Asia,1,9838.58,9790.84,47.73999999999978,1,2020-06-28 22:59:00,-1.0,SL,NAS100
2020-06-30,Londres,1,9994.57,9973.41,21.159999999999854,1,2020-06-30 06:59:00,-1.0,SL,NAS100
2020-07-01,Asia,-1,10126.67,10144.73,18.05999999999949,8,2020-07-01 05:59:00,-1.0,SL,NAS100
2020-07-02,NY,-1,10346.54,10416.09,69.54999999999927,1,2020-07-02 19:59:00,0.10668583752696119,tiempo,NAS100
2020-07-03,Londres,-1,10370.9,10391.68,20.780000000000655,1,2020-07-03 09:59:00,2.0,TP,NAS100
2020-07-06,Asia,-1,10396.9,10407.65,10.75,2,2020-07-05 22:59:00,-1.0,SL,NAS100
2020-07-07,Asia,-1,10601.42,10674.3,72.8799999999992,1,2020-07-07 01:59:00,-1.0,SL,NAS100
2020-07-08,Asia,1,10547.74,10533.44,14.299999999999272,2,2020-07-07 22:59:00,2.0,TP,NAS100
2020-07-09,Asia,-1,10668.95,10688.09,19.139999999999418,1,2020-07-09 01:59:00,-1.0,SL,NAS100
2020-07-10,Asia,-1,10722.7,10769.39,46.68999999999869,2,2020-07-10 00:59:00,-1.0,SL,NAS100
2020-07-13,Londres,-1,10909.779,10929.999,20.219999999999345,1,2020-07-13 06:59:00,-1.0,SL,NAS100
2020-07-14,Asia,1,10644.38,10625.1,19.279999999998836,4,2020-07-13 22:59:00,-1.0,SL,NAS100
2020-07-15,Asia,-1,10726.98,10751.06,24.079999999999927,8,2020-07-14 22:59:00,2.0,TP,NAS100
2020-07-16,Asia,-1,10648.86,10711.8,62.93999999999869,4,2020-07-15 22:59:00,2.0,TP,NAS100
2020-07-17,Asia,1,10573.42,10536.69,36.72999999999956,4,2020-07-16 22:59:00,2.0,TP,NAS100
2020-07-20,Asia,-1,10654.4,10671.6,17.200000000000728,4,2020-07-19 22:59:00,2.0,TP,NAS100
2020-07-21,Asia,-1,10951.52,10979.24,27.719999999999345,1,2020-07-20 22:59:00,-1.0,SL,NAS100
2020-07-22,Londres,1,10810.95,10792.5,18.450000000000728,2,2020-07-22 08:59:00,2.0,TP,NAS100
2020-07-23,Asia,1,10857.4,10842.43,14.969999999999345,3,2020-07-22 22:59:00,-1.0,SL,NAS100
