fecha,sesion,nivel,lado,entrada,sl,tp,rgo,R,motivo,mae,mfe,minutos,neto
2024-01-17 10:30:00,Londres,PDL,LONG,1.08687,1.08589,1.08883,9.799999999999809,-1.0,SL,2.4693877551021797,1.5510204081632606,235,-1.1459183673469415
2024-02-06 09:35:00,Londres,PSH,SHORT,1.07552,1.0762,1.07416,6.800000000000139,2.0,TP,0.32352941176453304,4.808823529411822,31,1.7897058823529455
2024-02-13 09:15:00,Londres,PSH,SHORT,1.07694,1.07765,1.07552,7.099999999999884,-1.0,SL,4.098591549295796,9.704225352112923,165,-1.2014084507042286
2024-02-15 09:20:00,Londres,PDH,SHORT,1.07323,1.07395,1.0717899999999998,7.200000000000539,-1.0,SL,7.277777777777418,0.6111111111110598,160,-1.1986111111110962
2024-02-29 14:50:00,NuevaYork,PDH,SHORT,1.08352,1.08487,1.0808200000000001,13.499999999999623,-1.0,SL,1.5259259259259321,2.91851851851864,61,-1.1059259259259289
2024-03-13 10:45:00,Londres,PSH,SHORT,1.09305,1.09352,1.0921100000000001,4.699999999999704,-1.0,SL,7.085106382978814,0.3191489361704339,24,-1.3042553191489552
2024-03-18 15:10:00,NuevaYork,PSL,LONG,1.08876,1.0883,1.0896799999999998,4.599999999999049,-1.0,SL,4.6739130434789535,0.2608695652177061,22,-1.3108695652174556
2024-04-11 14:10:00,NuevaYork,PDL,LONG,1.07322,1.0725,1.0746600000000002,7.200000000000539,-1.0,SL,4.583333333333102,3.361111111110674,0,-1.1986111111110962
2024-04-15 09:40:00,Londres,PSH,SHORT,1.06554,1.06626,1.0640999999999998,7.200000000000539,-1.0,SL,1.3472222222223122,4.888888888888478,206,-1.1986111111110962
2024-04-26 14:40:00,NuevaYork,PDH,SHORT,1.07246,1.07436,1.06866,19.000000000000128,2.0,TP,0.026315789473739568,2.6736842105262837,118,1.9247368421052637
2024-04-30 15:10:00,NuevaYork,PDL,LONG,1.07115,1.06874,1.07597,24.100000000000232,-1.0,SL,1.9419087136929345,0.3319502074688399,102,-1.0593360995850616
2024-06-11 10:40:00,Londres,PSL,LONG,1.07596,1.07551,1.0768600000000002,4.500000000000615,-1.0,SL,8.933333333332412,-0.02222222222236477,3,-1.3177777777777344
2024-06-27 09:40:00,Londres,PSH,SHORT,1.06933,1.06999,1.0680099999999997,6.6000000000010495,-1.0,SL,5.015151515150939,1.939393939393552,131,-1.2166666666666321
2024-07-04 10:30:00,Londres,PSH,SHORT,1.07993,1.0805,1.0787900000000001,5.699999999999594,-1.0,SL,2.543859649122903,0.9473684210526726,359,-1.250877192982474
2024-07-05 16:10:00,NuevaYork,PSL,LONG,1.08156,1.08086,1.0829600000000004,7.0000000000014495,2.0,TP,0.4571428571429025,3.857142857141951,76,1.795714285714328
2024-07-12 09:15:00,Londres,PSL,LONG,1.08666,1.08597,1.0880399999999997,6.899999999998574,2.0,TP,0.08695652173907446,6.478260869566519,63,1.792753623188363
2024-07-17 09:45:00,Londres,PDH,SHORT,1.09076,1.09154,1.0892,7.800000000000029,-1.0,SL,5.179487179487216,0.26923076923082395,40,-1.1833333333333327
2024-08-16 10:15:00,Londres,PSH,SHORT,1.0987,1.09907,1.09796,3.6999999999998145,2.0,TP,11.513513513513903,2.216216216216443,43,1.6135135135134941
2024-09-05 09:20:00,Londres,PSH,SHORT,1.10845,1.10923,1.10689,7.800000000000029,-1.0,SL,4.512820512820454,1.0641025641024144,42,-1.1833333333333327
2024-09-11 09:05:00,Londres,PDH,SHORT,1.10423,1.1052,1.1022900000000002,9.699999999999154,-1.0,SL,1.298969072165102,4.164948453608655,21,-1.147422680412384
2024-10-03 14:45:00,NuevaYork,PDL,LONG,1.10323,1.10261,1.1044699999999996,6.199999999998429,-1.0,SL,3.887096774194571,1.838709677420048,70,-1.230645161290381
2024-11-19 15:20:00,NuevaYork,PSH,SHORT,1.0588,1.05975,1.0569,9.500000000000064,2.0,TP,1.3684210526316527,2.368421052631419,35,1.8494736842105273
2024-11-20 16:25:00,NuevaYork,PDL,LONG,1.05353,1.05207,1.0564500000000001,14.600000000000168,-1.0,SL,1.9520547945205386,0.6164383561643085,20,-1.097945205479451
2024-12-05 14:40:00,NuevaYork,PDH,SHORT,1.05503,1.05701,1.0510699999999997,19.800000000000928,-1.0,SL,1.9848484848483863,0.08080808080804569,15,-1.0722222222222189
2024-12-11 16:10:00,NuevaYork,PDL,LONG,1.05072,1.0488600000000001,1.05444,18.599999999999728,-1.0,SL,1.4516129032259066,0.25268817204299854,19,-1.0768817204301087
2024-12-17 16:20:00,NuevaYork,PSH,SHORT,1.05032,1.05113,1.0487,8.099999999999774,-1.0,SL,1.5679012345680738,2.2345679012344664,101,-1.176543209876548
2024-12-27 09:15:00,Londres,PSH,SHORT,1.04201,1.04277,1.0404900000000004,7.599999999998719,-1.0,SL,3.1447368421056514,1.4605263157899389,176,-1.1881578947368738
2025-01-14 14:40:00,NuevaYork,PDH,SHORT,1.02533,1.02751,1.0209700000000004,21.799999999998487,-1.0,SL,2.536697247706614,0.4495412844036922,79,-1.0655963302752338
2025-01-16 09:05:00,Londres,PSH,SHORT,1.02974,1.03019,1.0288400000000004,4.499999999998394,2.0,TP,3.888888888890095,8.222222222225238,23,1.6822222222221088
2025-01-31 09:40:00,Londres,PDL,LONG,1.03869,1.0383,1.0394699999999997,3.8999999999989043,-1.0,SL,9.56410256410471,12.076923076927018,6,-1.3666666666667697
2025-02-27 14:15:00,NuevaYork,PDL,LONG,1.04785,1.04716,1.0492299999999997,6.899999999998574,-1.0,SL,11.86956521739364,1.5652173913046277,15,-1.207246376811637
2025-03-06 15:05:00,NuevaYork,PDH,SHORT,1.08177,1.08472,1.0758699999999999,29.50000000000008,-1.0,SL,1.210169491525445,1.7694915254237247,53,-1.0484745762711862
2025-03-31 09:35:00,Londres,PDH,SHORT,1.08229,1.08512,1.0766299999999998,28.300000000001102,0.2756183745582942,cierre,0.39222614840985903,1.3816254416960876,799,0.22508833922260713
2025-04-30 10:45:00,Londres,PDL,LONG,1.13695,1.13602,1.1388099999999997,9.299999999998754,-1.0,SL,5.645161290323312,2.0322580645165833,69,-1.1537634408602357
2025-06-23 09:45:00,Londres,PDL,LONG,1.1499,1.14885,1.152,10.499999999999954,-1.0,SL,4.352380952380936,7.847619047619106,52,-1.1361904761904769
2025-07-03 09:45:00,Londres,PDH,SHORT,1.18021,1.18119,1.17825,9.799999999999809,2.0,TP,0.6224489795918483,8.693877551020663,259,1.8540816326530585
2025-07-25 09:45:00,Londres,PSH,SHORT,1.17541,1.17612,1.17399,7.099999999999884,2.0,TP,0.5211267605633627,7.225352112676285,74,1.7985915492957714
2025-08-18 09:20:00,Londres,PSL,LONG,1.17021,1.16905,1.17253,11.600000000000499,-1.0,SL,3.965517241379086,0.10344827586216797,26,-1.1232758620689602
2025-09-11 09:05:00,Londres,PSL,LONG,1.16925,1.16849,1.1707699999999996,7.599999999998719,-1.0,SL,4.42105263157944,7.03947368421196,150,-1.1881578947368738
2025-09-22 09:05:00,Londres,PSH,SHORT,1.17433,1.17503,1.1729300000000003,6.999999999999229,-1.0,SL,8.585714285715015,0.6142857142859998,15,-1.2042857142857368
2025-09-23 15:45:00,NuevaYork,PDH,SHORT,1.17875,1.18064,1.17497,18.899999999999473,-1.0,SL,1.6296296296296602,0.1798941798941886,150,-1.0756613756613778
2025-09-26 09:05:00,Londres,PSH,SHORT,1.16776,1.16851,1.1662599999999999,7.500000000000284,-1.0,SL,3.9466666666666153,2.146666666666438,84,-1.1906666666666594
2025-11-12 10:35:00,Londres,PSH,SHORT,1.15734,1.15896,1.1541000000000001,16.199999999999548,-1.0,SL,1.5,0.6604938271605902,373,-1.0882716049382741
2025-11-17 09:50:00,Londres,PDL,LONG,1.1604,1.1597,1.1618000000000004,7.0000000000014495,-1.0,SL,3.171428571428073,0.5714285714283902,19,-1.204285714285672
2025-12-01 09:30:00,Londres,PDH,SHORT,1.1615,1.16238,1.15974,8.799999999999919,-1.0,SL,4.227272727272704,1.0227272727271695,89,-1.1625000000000014
2025-12-12 16:10:00,NuevaYork,PSH,SHORT,1.17377,1.17469,1.17193,9.200000000000319,-1.0,SL,1.304347826087009,1.2608695652174018,147,-1.1554347826086904
2025-12-29 15:20:00,NuevaYork,PDL,LONG,1.17739,1.17583,1.18051,15.600000000000058,-1.0,SL,1.5769230769230111,0.9423076923077416,121,-1.0916666666666663
2025-12-30 10:40:00,Londres,PSL,LONG,1.17757,1.17621,1.18029,13.600000000000279,-1.0,SL,2.3970588235293926,0.14705882352939256,159,-1.1051470588235273
2026-01-02 14:45:00,NuevaYork,PDL,LONG,1.17206,1.17162,1.17294,4.3999999999999595,-1.0,SL,1.4772727272728305,7.636363636363269,28,-1.3250000000000028
2026-01-21 09:15:00,Londres,PSL,LONG,1.17136,1.17077,1.1725399999999997,5.899999999998684,-1.0,SL,6.322033898306514,4.9830508474586415,8,-1.2423728813559862
2026-02-02 10:05:00,Londres,PDL,LONG,1.18524,1.18415,1.1874200000000001,10.900000000000354,-1.0,SL,7.027522935779588,1.7247706422016704,232,-1.1311926605504545
