dia,i,lado,tipo,nivel,entrada,stop,obj,riesgo,hora,ts,R,motivo,neto
2021-09-02,124119,1,B,alto,1.18464,1.18418,1.1855599999999997,4.599999999999049,8,2021-09-02 06:04:00,-1.0,SL,-1.2608695652174453
2021-09-03,124424,-1,B,mínimo,1.18726,1.18752,1.1867400000000001,2.5999999999992696,9,2021-09-03 07:54:00,-1.0,SL,-1.4615384615385911
2021-09-06,124707,-1,B,mínimo,1.18626,1.18694,1.1849,6.800000000000139,9,2021-09-06 07:29:00,-1.0,SL,-1.1764705882352904
2021-09-07,124979,-1,B,mínimo,1.18703,1.1874,1.18629,3.6999999999998145,8,2021-09-07 06:14:00,2.0,TP,1.6756756756756594
2021-09-08,125265,-1,B,mínimo,1.18342,1.18368,1.1828999999999996,2.60000000000149,8,2021-09-08 06:04:00,2.0,TP,1.538461538461803
2021-09-09,125569,-1,A,alto,1.18212,1.18237,1.1816200000000003,2.4999999999986144,9,2021-09-09 07:29:00,-1.0,SL,-1.480000000000266
2021-09-10,125852,1,B,alto,1.18338,1.1827,1.1847400000000001,6.800000000000139,9,2021-09-10 07:09:00,2.0,TP,1.8235294117647096
2021-09-13,126129,-1,B,mínimo,1.17888,1.17929,1.1780599999999999,4.100000000000215,8,2021-09-13 06:19:00,2.0,TP,1.707317073170747
2021-09-14,126424,1,B,alto,1.18196,1.18133,1.1832199999999997,6.299999999999084,9,2021-09-14 07:09:00,-1.0,SL,-1.1904761904762182
2021-09-15,126711,1,B,alto,1.18123,1.1806,1.1824899999999998,6.299999999999084,9,2021-09-15 07:19:00,2.0,TP,1.8095238095237818
2021-09-15,126703,-1,B,mínimo,1.18007,1.18058,1.17905,5.1000000000001044,8,2021-09-15 06:39:00,-1.0,SL,-1.235294117647054
2021-09-16,126982,1,B,mínimo,1.18067,1.18027,1.1814700000000005,4.00000000000178,8,2021-09-16 06:04:00,-1.0,SL,-1.2999999999998666
2021-09-17,127271,1,B,alto,1.17734,1.17686,1.1783000000000001,4.8000000000003595,8,2021-09-17 06:09:00,2.0,TP,1.7500000000000187
2021-09-20,127573,-1,B,mínimo,1.17094,1.17151,1.1698000000000002,5.699999999999594,9,2021-09-20 07:19:00,-1.0,SL,-1.2105263157894885
2021-09-21,127865,-1,B,mínimo,1.1724,1.17315,1.1709000000000005,7.499999999998064,9,2021-09-21 07:39:00,-1.0,SL,-1.1600000000000412
2021-09-22,128145,1,B,alto,1.17317,1.17236,1.17479,8.099999999999774,9,2021-09-22 07:09:00,-1.0,SL,-1.1481481481481524
2021-09-23,128424,1,B,alto,1.17126,1.17094,1.1718999999999997,3.1999999999987594,8,2021-09-23 06:24:00,2.0,TP,1.6249999999998546
2021-09-24,128712,1,A,mínimo,1.17372,1.1736,1.1739600000000003,1.2000000000012,8,2021-09-24 06:24:00,-1.0,SL,-1.999999999999
2021-09-27,128995,-1,B,mínimo,1.17151,1.17228,1.1699700000000002,7.699999999999374,8,2021-09-27 06:09:00,2.0,TP,1.8441558441558314
2021-09-28,129286,-1,B,mínimo,1.16853,1.16887,1.16785,3.4000000000000696,8,2021-09-28 06:29:00,2.0,TP,1.647058823529419
2021-09-29,129577,1,A,mínimo,1.16826,1.16795,1.1688800000000001,3.1000000000003247,8,2021-09-29 06:44:00,-1.0,SL,-1.3870967741935079
2021-09-30,129876,1,B,alto,1.16063,1.16045,1.1609900000000002,1.80000000000069,9,2021-09-30 07:39:00,-1.0,SL,-1.6666666666664112
2021-09-30,129870,-1,B,mínimo,1.1594,1.1606,1.1569999999999998,12.000000000000899,9,2021-09-30 07:09:00,-1.0,SL,-1.0999999999999925
2021-10-01,130152,1,B,alto,1.15811,1.15783,1.15867,2.80000000000058,8,2021-10-01 06:39:00,2.0,TP,1.5714285714286602
2021-10-04,130457,1,B,alto,1.16141,1.16061,1.1630100000000003,8.00000000000134,10,2021-10-04 08:04:00,-1.0,SL,-1.1499999999999748
2021-10-06,131009,-1,B,mínimo,1.15791,1.1584,1.1569299999999998,4.900000000001015,8,2021-10-06 06:04:00,2.0,TP,1.7551020408163773
2021-10-07,131303,1,B,alto,1.15665,1.15553,1.15889,11.200000000000099,8,2021-10-07 06:39:00,-1.0,SL,-1.107142857142856
2021-10-07,131296,1,A,mínimo,1.15512,1.15493,1.1554999999999997,1.8999999999991246,8,2021-10-07 06:04:00,-1.0,SL,-1.6315789473687121
2021-10-08,131621,1,B,alto,1.15597,1.15532,1.15727,6.500000000000394,11,2021-10-08 09:09:00,2.0,TP,1.8153846153846267
2021-10-11,131872,1,B,alto,1.15784,1.15713,1.15926,7.099999999999884,8,2021-10-11 06:04:00,-1.0,SL,-1.169014084507045
2021-10-11,131909,-1,B,mínimo,1.15606,1.15715,1.1538800000000005,10.899999999998133,11,2021-10-11 09:09:00,-1.0,SL,-1.110091743119285
2021-10-12,132159,-1,A,alto,1.15614,1.15639,1.1556399999999998,2.500000000000835,8,2021-10-12 06:09:00,-1.0,SL,-1.4799999999998397
2021-10-13,132463,1,B,alto,1.15556,1.15469,1.1572999999999998,8.699999999999264,9,2021-10-13 07:39:00,-1.0,SL,-1.1379310344827702
2021-10-14,132739,1,B,alto,1.16005,1.1595,1.1611500000000001,5.5000000000005045,8,2021-10-14 06:44:00,2.0,TP,1.7818181818182017
2021-10-15,133027,1,B,alto,1.16129,1.16075,1.16237,5.399999999999849,8,2021-10-15 06:54:00,-1.0,SL,-1.2222222222222283
2021-10-18,133304,-1,B,mínimo,1.15772,1.15801,1.1571400000000003,2.8999999999990145,8,2021-10-18 06:04:00,-1.0,SL,-1.4137931034484166
2021-10-18,133345,-1,B,mínimo,1.15781,1.15854,1.1563500000000002,7.299999999998974,11,2021-10-18 09:29:00,-1.0,SL,-1.1643835616438587
2021-10-19,133597,1,B,alto,1.16569,1.16514,1.1667899999999995,5.499999999998284,8,2021-10-19 06:34:00,-1.0,SL,-1.2181818181818862
2021-10-20,133895,-1,B,mínimo,1.16249,1.16318,1.1611099999999999,6.900000000000794,9,2021-10-20 07:29:00,-1.0,SL,-1.1739130434782408
2021-10-21,134176,-1,B,mínimo,1.16459,1.16532,1.1631300000000002,7.299999999998974,8,2021-10-21 06:54:00,2.0,TP,1.8356164383561413
2021-10-22,134457,1,B,alto,1.1632,1.16232,1.16496,8.799999999999919,8,2021-10-22 06:29:00,2.0,TP,1.8636363636363624
2021-10-25,134780,-1,B,mínimo,1.16317,1.16438,1.1607500000000002,12.099999999999334,11,2021-10-25 09:24:00,2.0,TP,1.9008264462809863
2021-10-26,135054,1,B,alto,1.1612,1.16057,1.1624599999999998,6.299999999999084,10,2021-10-26 08:24:00,-1.0,SL,-1.1904761904762182
2021-10-26,135038,-1,B,mínimo,1.1597,1.16059,1.1579199999999998,8.900000000000574,9,2021-10-26 07:04:00,-1.0,SL,-1.1348314606741485
2021-10-27,135320,1,B,alto,1.16048,1.1601,1.16124,3.8000000000004697,8,2021-10-27 06:34:00,2.0,TP,1.6842105263158285
2021-10-27,135344,-1,B,mínimo,1.15946,1.16053,1.1573199999999997,10.700000000001264,10,2021-10-27 08:34:00,-1.0,SL,-1.112149532710267
2021-10-28,135620,1,B,alto,1.16093,1.15998,1.16283,9.500000000000064,9,2021-10-28 07:39:00,-1.0,SL,-1.1263157894736833
2021-10-28,135635,-1,B,mínimo,1.15859,1.15943,1.15691,8.399999999999519,10,2021-10-28 08:54:00,-1.0,SL,-1.142857142857151
2021-10-29,135897,-1,B,mínimo,1.16626,1.16678,1.1652200000000004,5.199999999998539,8,2021-10-29 06:44:00,-1.0,SL,-1.2307692307692957
2021-11-01,136201,1,B,alto,1.15662,1.15472,1.16042,19.000000000000128,8,2021-11-01 07:04:00,2.0,TP,1.9368421052631584
2021-11-02,136498,-1,B,mínimo,1.15946,1.16019,1.1579999999999997,7.300000000001194,8,2021-11-02 07:49:00,-1.0,SL,-1.1643835616438087
2021-11-03,136779,1,B,alto,1.15887,1.1582,1.1602100000000004,6.700000000001705,8,2021-11-03 07:19:00,-1.0,SL,-1.1791044776118946
2021-11-04,137064,-1,B,mínimo,1.15617,1.1573,1.1539099999999998,11.300000000000754,8,2021-11-04 07:04:00,-1.0,SL,-1.1061946902654796
2021-11-05,137369,-1,B,mínimo,1.15398,1.15475,1.1524400000000001,7.699999999999374,9,2021-11-05 08:29:00,2.0,TP,1.8441558441558314
2021-11-08,137637,1,B,alto,1.157,1.15645,1.1581000000000001,5.5000000000005045,9,2021-11-08 08:49:00,-1.0,SL,-1.2181818181817983
2021-11-08,137623,-1,B,mínimo,1.15537,1.1563,1.1535099999999998,9.300000000000974,8,2021-11-08 07:39:00,-1.0,SL,-1.1290322580645027
2021-11-10,138192,-1,B,mínimo,1.15759,1.15821,1.1563499999999998,6.200000000000649,8,2021-11-10 07:04:00,2.0,TP,1.8064516129032462
2021-11-10,138223,1,B,mínimo,1.15781,1.15677,1.1598899999999999,10.399999999999299,10,2021-11-10 09:39:00,-1.0,SL,-1.1153846153846232
2021-11-11,138491,-1,B,mínimo,1.14601,1.14692,1.14419,9.099999999999664,8,2021-11-11 07:59:00,-1.0,SL,-1.1318681318681367
2021-11-12,138774,1,B,alto,1.14497,1.14447,1.14597,4.999999999999449,8,2021-11-12 07:34:00,-1.0,SL,-1.2400000000000264
2021-11-15,139076,-1,B,mínimo,1.1437,1.14486,1.1413799999999998,11.600000000000499,9,2021-11-15 08:44:00,-1.0,SL,-1.1034482758620645
2021-11-16,139373,-1,B,mínimo,1.13616,1.13655,1.1353800000000003,3.8999999999989043,10,2021-11-16 09:29:00,2.0,TP,1.692307692307606
2021-11-18,139930,1,B,alto,1.13384,1.13337,1.13478,4.699999999999704,8,2021-11-18 07:54:00,-1.0,SL,-1.2553191489361861
2021-11-19,140218,-1,B,mínimo,1.13498,1.13562,1.1337000000000002,6.399999999999739,8,2021-11-19 07:54:00,2.0,TP,1.8124999999999925
2021-11-22,140496,1,A,mínimo,1.1268,1.12653,1.12734,2.6999999999999247,8,2021-11-22 07:04:00,-1.0,SL,-1.4444444444444569
2021-11-23,140788,1,B,alto,1.12517,1.1237,1.1281100000000002,14.700000000000824,8,2021-11-23 07:24:00,-1.0,SL,-1.08163265306122
2021-11-23,140796,-1,B,alto,1.12458,1.12543,1.1228799999999999,8.500000000000174,9,2021-11-23 08:04:00,-1.0,SL,-1.1411764705882324
2021-11-24,141086,1,B,alto,1.12539,1.12428,1.1276099999999998,11.099999999999444,9,2021-11-24 08:14:00,-1.0,SL,-1.1081081081081134
2021-11-24,141095,-1,B,mínimo,1.1222,1.12384,1.1189200000000004,16.399999999998638,9,2021-11-24 08:59:00,2.0,TP,1.9268292682926769
2021-11-25,141360,1,B,alto,1.12177,1.12129,1.12273,4.8000000000003595,8,2021-11-25 07:04:00,-1.0,SL,-1.2499999999999813
2021-11-26,141649,1,B,alto,1.12321,1.12274,1.12415,4.699999999999704,8,2021-11-26 07:09:00,2.0,TP,1.7446808510638139
2021-11-29,141936,-1,B,mínimo,1.12659,1.12781,1.12415,12.199999999999989,8,2021-11-29 07:04:00,-1.0,SL,-1.098360655737705
2021-11-30,142234,1,B,alto,1.13274,1.13219,1.1338400000000002,5.5000000000005045,8,2021-11-30 07:54:00,2.0,TP,1.7818181818182017
2021-12-01,142523,1,B,alto,1.13403,1.1317,1.1386900000000004,23.300000000001653,8,2021-12-01 07:59:00,-1.0,SL,-1.0515021459227432
2021-12-01,142530,-1,B,mínimo,1.13117,1.13307,1.12737,19.000000000000128,9,2021-12-01 08:34:00,-1.0,SL,-1.0631578947368416
2021-12-02,142803,-1,B,mínimo,1.13159,1.132,1.1307700000000005,4.099999999997994,8,2021-12-02 07:19:00,-1.0,SL,-1.2926829268294115
2021-12-03,143088,1,A,mínimo,1.12847,1.12821,1.1289900000000004,2.60000000000149,8,2021-12-03 07:04:00,-1.0,SL,-1.461538461538197
2021-12-06,143376,-1,B,mínimo,1.12786,1.12818,1.1272200000000003,3.1999999999987594,8,2021-12-06 07:04:00,-1.0,SL,-1.3750000000001454
2021-12-07,143671,1,B,alto,1.12967,1.12922,1.13057,4.500000000000615,8,2021-12-07 07:39:00,-1.0,SL,-1.2666666666666302
2021-12-07,143687,-1,B,mínimo,1.12749,1.12795,1.1265700000000003,4.599999999999049,9,2021-12-07 08:59:00,2.0,TP,1.7391304347825547
2021-12-07,143699,-1,A,mínimo,1.12745,1.12747,1.1274100000000002,0.1999999999990898,10,2021-12-07 09:59:00,-1.0,SL,-7.000000000027306
2021-12-09,144241,1,A,mínimo,1.13287,1.13274,1.13313,1.2999999999996348,8,2021-12-09 07:09:00,-1.0,SL,-1.9230769230771823
2021-12-10,144532,-1,B,mínimo,1.12874,1.12915,1.12792,4.100000000000215,8,2021-12-10 07:24:00,-1.0,SL,-1.292682926829253
2021-12-13,144814,1,A,mínimo,1.12852,1.12848,1.1286,0.40000000000040004,8,2021-12-13 07:04:00,-1.0,SL,-3.9999999999969997
2021-12-14,145126,-1,A,alto,1.12813,1.12827,1.12785,1.40000000000029,10,2021-12-14 09:04:00,2.0,TP,1.1428571428573204
2021-12-14,145113,-1,B,mínimo,1.12706,1.1276,1.12598,5.399999999999849,8,2021-12-14 07:59:00,-1.0,SL,-1.2222222222222283
2021-12-15,145419,1,B,alto,1.12755,1.12745,1.12775,0.9999999999998899,10,2021-12-15 09:29:00,-1.0,SL,-2.200000000000132
2021-12-16,145681,1,B,alto,1.12993,1.12946,1.1308700000000005,4.700000000001925,8,2021-12-16 07:19:00,2.0,TP,1.7446808510639342
2021-12-17,145975,-1,B,mínimo,1.13186,1.1326,1.1303800000000002,7.399999999999629,8,2021-12-17 07:49:00,-1.0,SL,-1.1621621621621703
2021-12-20,146261,1,B,alto,1.12567,1.12518,1.1266499999999997,4.899999999998794,8,2021-12-20 07:44:00,-1.0,SL,-1.2448979591837337
2021-12-20,146286,-1,B,alto,1.12508,1.12623,1.1227800000000001,11.499999999999844,10,2021-12-20 09:49:00,-1.0,SL,-1.104347826086958
2021-12-21,146545,1,B,alto,1.12877,1.12797,1.1303700000000003,8.00000000000134,8,2021-12-21 07:29:00,-1.0,SL,-1.1499999999999748
2021-12-22,146868,1,B,alto,1.12971,1.1281,1.1329299999999998,16.099999999998893,11,2021-12-22 10:24:00,2.0,TP,1.9254658385093117
2021-12-22,146832,-1,B,mínimo,1.1265,1.12681,1.12588,3.1000000000003247,8,2021-12-22 07:24:00,-1.0,SL,-1.3870967741935079
2021-12-23,147130,1,A,mínimo,1.13265,1.13228,1.13339,3.6999999999998145,9,2021-12-23 08:14:00,-1.0,SL,-1.3243243243243406
2021-12-24,147420,1,B,alto,1.13349,1.13324,1.1339900000000003,2.500000000000835,9,2021-12-24 08:29:00,2.0,TP,1.5200000000001603
2021-12-27,147697,1,B,alto,1.13252,1.13214,1.13328,3.8000000000004697,8,2021-12-27 07:39:00,2.0,TP,1.6842105263158285
2021-12-27,147714,-1,B,mínimo,1.13063,1.13153,1.1288300000000002,8.999999999999009,10,2021-12-27 09:04:00,-1.0,SL,-1.133333333333348
2021-12-28,148014,-1,A,alto,1.13303,1.13307,1.13295,0.40000000000040004,11,2021-12-28 10:04:00,-1.0,SL,-3.9999999999969997
2021-12-28,147989,-1,B,mínimo,1.13173,1.13238,1.1304299999999998,6.500000000000394,8,2021-12-28 07:59:00,-1.0,SL,-1.1846153846153733
2021-12-29,148269,1,A,mínimo,1.12995,1.12977,1.1303100000000001,1.80000000000069,8,2021-12-29 07:24:00,-1.0,SL,-1.6666666666664112
2021-12-30,148564,-1,B,mínimo,1.13145,1.13175,1.1308500000000001,2.9999999999996696,9,2021-12-30 08:04:00,2.0,TP,1.599999999999956
2021-12-31,148867,1,B,alto,1.13316,1.13207,1.13534,10.900000000000354,10,2021-12-31 09:19:00,-1.0,SL,-1.1100917431192625
2021-12-31,148847,1,A,mínimo,1.131,1.1308,1.1314,1.9999999999997797,8,2021-12-31 07:39:00,-1.0,SL,-1.600000000000066
2022-01-03,149134,-1,B,mínimo,1.13357,1.13389,1.1329299999999998,3.20000000000098,8,2022-01-03 07:39:00,-1.0,SL,-1.3749999999998852
2022-01-03,149157,1,A,mínimo,1.1344,1.13385,1.1355000000000002,5.5000000000005045,10,2022-01-03 09:34:00,2.0,TP,1.7818181818182017
2022-01-04,149414,-1,B,mínimo,1.12921,1.12937,1.1288900000000002,1.5999999999993797,8,2022-01-04 07:04:00,-1.0,SL,-1.7500000000002909
2022-01-05,149704,1,B,alto,1.13014,1.12963,1.13116,5.1000000000001044,8,2022-01-05 07:14:00,-1.0,SL,-1.235294117647054
2022-01-06,150029,1,B,alto,1.13231,1.13127,1.1343899999999998,10.399999999999299,11,2022-01-06 10:19:00,-1.0,SL,-1.1153846153846232
2022-01-06,149990,-1,B,mínimo,1.12926,1.12988,1.1280199999999998,6.200000000000649,8,2022-01-06 07:04:00,-1.0,SL,-1.1935483870967538
2022-01-07,150280,1,B,alto,1.13029,1.1298,1.1312700000000002,4.900000000001015,8,2022-01-07 07:14:00,2.0,TP,1.7551020408163773
2022-01-10,150578,-1,B,mínimo,1.1328,1.13337,1.13166,5.699999999999594,9,2022-01-10 08:04:00,-1.0,SL,-1.2105263157894885
2022-01-10,150600,-1,B,mínimo,1.13274,1.13303,1.1321600000000003,2.8999999999990145,10,2022-01-10 09:54:00,-1.0,SL,-1.4137931034484166
2022-01-11,150856,1,B,alto,1.1344,1.13405,1.1351000000000002,3.5000000000007248,8,2022-01-11 07:24:00,-1.0,SL,-1.342857142857072
2022-01-12,151140,1,A,mínimo,1.13645,1.13641,1.13653,0.40000000000040004,8,2022-01-12 07:04:00,-1.0,SL,-3.9999999999969997
2022-01-13,151432,1,B,alto,1.14505,1.14426,1.1466299999999996,7.899999999998464,8,2022-01-13 07:24:00,2.0,TP,1.8481012658227554
2022-01-17,152009,1,B,alto,1.1423,1.14185,1.1432000000000002,4.500000000000615,8,2022-01-17 07:29:00,2.0,TP,1.7333333333333698
2022-01-19,152578,1,B,alto,1.13356,1.13332,1.1340399999999995,2.3999999999979593,8,2022-01-19 07:04:00,-1.0,SL,-1.500000000000425
2022-01-20,152874,1,B,alto,1.13663,1.13586,1.13817,7.699999999999374,8,2022-01-20 07:44:00,-1.0,SL,-1.1558441558441686
2022-01-21,153159,1,B,alto,1.13347,1.13315,1.1341099999999997,3.1999999999987594,8,2022-01-21 07:29:00,-1.0,SL,-1.3750000000001454
2022-01-24,153455,1,A,mínimo,1.1319,1.13155,1.1325999999999996,3.4999999999985043,9,2022-01-24 08:09:00,-1.0,SL,-1.3428571428572893
2022-01-25,153729,-1,B,mínimo,1.13053,1.13098,1.12963,4.500000000000615,8,2022-01-25 07:04:00,-1.0,SL,-1.2666666666666302
2022-01-26,154017,1,A,mínimo,1.12946,1.12931,1.1297599999999997,1.4999999999987246,8,2022-01-26 07:04:00,-1.0,SL,-1.8000000000006802
2022-01-27,154306,-1,B,mínimo,1.12158,1.12191,1.1209200000000001,3.2999999999994145,8,2022-01-27 07:09:00,2.0,TP,1.6363636363635718
2022-01-28,154594,-1,B,mínimo,1.11386,1.11456,1.1124600000000002,6.999999999999229,8,2022-01-28 07:14:00,2.0,TP,1.8285714285714096
2022-01-28,154615,1,B,mínimo,1.1136,1.11297,1.1148599999999997,6.299999999999084,9,2022-01-28 08:59:00,-1.0,SL,-1.1904761904762182
2022-01-31,154881,-1,A,alto,1.11659,1.1167,1.1163699999999999,1.100000000000545,8,2022-01-31 07:09:00,2.0,TP,0.9090909090914496
2022-01-31,154907,-1,B,alto,1.1169,1.11731,1.11608,4.100000000000215,10,2022-01-31 09:19:00,-1.0,SL,-1.292682926829253
2022-02-01,155173,1,B,alto,1.12516,1.1241,1.1272799999999996,10.599999999998388,8,2022-02-01 07:39:00,2.0,TP,1.8867924528301714
2022-02-02,155458,1,B,alto,1.12776,1.12744,1.1284000000000003,3.20000000000098,8,2022-02-02 07:24:00,-1.0,SL,-1.3749999999998852
2022-02-03,155744,-1,B,mínimo,1.12906,1.12951,1.1281599999999998,4.500000000000615,8,2022-02-03 07:19:00,-1.0,SL,-1.2666666666666302
2022-02-04,156066,1,B,alto,1.14727,1.14621,1.1493900000000001,10.600000000000609,11,2022-02-04 10:09:00,-1.0,SL,-1.1132075471698049
2022-02-07,156343,-1,B,mínimo,1.14226,1.14292,1.1409400000000003,6.599999999998829,10,2022-02-07 09:14:00,-1.0,SL,-1.181818181818214
2022-02-08,156607,-1,B,mínimo,1.14053,1.14205,1.1374900000000001,15.199999999999658,8,2022-02-08 07:14:00,-1.0,SL,-1.0789473684210544
2022-02-09,156931,1,B,alto,1.14289,1.14233,1.1440099999999997,5.599999999998939,11,2022-02-09 10:14:00,2.0,TP,1.7857142857142452
2022-02-09,156898,1,A,mínimo,1.14132,1.14128,1.1413999999999995,0.3999999999981796,8,2022-02-09 07:29:00,-1.0,SL,-4.000000000013653
2022-02-10,157193,-1,A,alto,1.14285,1.14287,1.1428099999999997,0.20000000000131024,9,2022-02-10 08:04:00,-1.0,SL,-6.999999999960693
2022-02-14,157757,-1,B,mínimo,1.13382,1.13454,1.13238,7.200000000000539,8,2022-02-14 07:04:00,-1.0,SL,-1.166666666666654
2022-02-15,158047,1,B,alto,1.13263,1.132,1.1338900000000003,6.300000000001305,8,2022-02-15 07:19:00,-1.0,SL,-1.190476190476151
2022-02-15,158057,1,B,alto,1.13329,1.13102,1.13783,22.699999999999942,9,2022-02-15 08:09:00,1.1145374449339867,cierre,1.0616740088106384
2022-02-16,158332,1,B,alto,1.13637,1.13607,1.1369700000000005,3.00000000000189,8,2022-02-16 07:04:00,2.0,TP,1.6000000000002519
2022-02-17,158636,-1,A,alto,1.138,1.13841,1.1371799999999999,4.100000000000215,9,2022-02-17 08:24:00,2.0,TP,1.707317073170747
2022-02-18,158911,1,B,alto,1.13703,1.13693,1.13723,0.9999999999998899,8,2022-02-18 07:19:00,2.0,TP,0.7999999999998679
2022-02-21,159196,1,B,alto,1.13713,1.13683,1.13773,2.9999999999996696,8,2022-02-21 07:04:00,2.0,TP,1.599999999999956
2022-02-22,159501,1,B,alto,1.13215,1.13117,1.13411,9.799999999999809,9,2022-02-22 08:29:00,2.0,TP,1.877551020408161
2022-02-22,159518,-1,B,alto,1.13204,1.13278,1.13056,7.399999999999629,10,2022-02-22 09:54:00,-1.0,SL,-1.1621621621621703
2022-02-23,159779,1,B,alto,1.13396,1.13214,1.1376000000000004,18.20000000000155,8,2022-02-23 07:39:00,-1.0,SL,-1.0659340659340604
2022-02-23,159772,-1,B,mínimo,1.13168,1.13256,1.12992,8.799999999999919,8,2022-02-23 07:04:00,-1.0,SL,-1.1363636363636376
2022-02-24,160095,-1,B,mínimo,1.11941,1.12184,1.1145500000000002,24.299999999999322,11,2022-02-24 10:04:00,2.0,TP,1.950617283950616
2022-02-25,160360,-1,B,mínimo,1.11811,1.1197,1.11493,15.899999999999803,9,2022-02-25 08:19:00,-1.0,SL,-1.0754716981132084
2022-02-28,160639,1,B,alto,1.11956,1.11691,1.1248600000000002,26.500000000000412,8,2022-02-28 07:34:00,-1.0,SL,-1.0452830188679239
2022-03-01,160925,1,B,alto,1.1219,1.12127,1.1231599999999997,6.299999999999084,8,2022-03-01 07:24:00,2.0,TP,1.8095238095237818
2022-03-01,160955,-1,B,mínimo,1.11954,1.12051,1.1176000000000001,9.699999999999154,10,2022-03-01 09:54:00,2.0,TP,1.8762886597938035
2022-03-02,161210,-1,B,mínimo,1.10941,1.1103,1.10763,8.900000000000574,8,2022-03-02 07:14:00,-1.0,SL,-1.1348314606741485
2022-03-02,161242,1,B,mínimo,1.10925,1.10732,1.11311,19.299999999999873,10,2022-03-02 09:54:00,-1.0,SL,-1.0621761658031093
2022-03-03,161509,1,A,mínimo,1.10934,1.10907,1.10988,2.6999999999999247,9,2022-03-03 08:09:00,2.0,TP,1.5555555555555431
2022-03-04,161789,1,A,mínimo,1.10143,1.10102,1.1022499999999995,4.099999999997994,8,2022-03-04 07:29:00,-1.0,SL,-1.2926829268294115
2022-03-07,162113,-1,B,mínimo,1.08172,1.08359,1.07798,18.700000000000383,11,2022-03-07 10:29:00,-1.0,SL,-1.064171122994651
2022-03-08,162374,1,B,alto,1.09089,1.08655,1.09957,43.400000000000105,9,2022-03-08 08:14:00,-1.0,SL,-1.0276497695852533
2022-03-08,162382,-1,B,alto,1.08952,1.09137,1.0858200000000002,18.499999999999073,9,2022-03-08 08:54:00,-1.0,SL,-1.0648648648648682
2022-03-08,162385,-1,B,alto,1.08835,1.09051,1.0840299999999996,21.600000000001618,10,2022-03-08 09:09:00,-1.0,SL,-1.0555555555555514
2022-03-09,162662,1,B,alto,1.0929,1.09171,1.09528,11.900000000000244,9,2022-03-09 08:14:00,2.0,TP,1.8991596638655484
2022-03-10,162960,1,B,alto,1.10455,1.10261,1.1084299999999996,19.399999999998307,10,2022-03-10 09:04:00,-1.0,SL,-1.0618556701030981
2022-03-10,162950,-1,B,mínimo,1.10416,1.10509,1.1023000000000003,9.299999999998754,9,2022-03-10 08:14:00,-1.0,SL,-1.1290322580645333
2022-03-10,162970,-1,B,mínimo,1.10396,1.10573,1.10042,17.700000000000493,10,2022-03-10 09:54:00,-1.0,SL,-1.0677966101694896
2022-03-11,163237,-1,B,mínimo,1.09764,1.09921,1.0944999999999998,15.700000000000713,9,2022-03-11 08:09:00,-1.0,SL,-1.0764331210191047
2022-03-11,163265,1,B,mínimo,1.09815,1.09723,1.09999,9.200000000000319,11,2022-03-11 10:29:00,2.0,TP,1.8695652173913089
2022-03-14,163537,1,B,alto,1.09403,1.09302,1.09605,10.099999999999554,8,2022-03-14 07:09:00,2.0,TP,1.881188118811876
2022-03-16,164115,1,B,alto,1.0999,1.0964,1.1069000000000002,35.00000000000058,8,2022-03-16 07:19:00,-1.0,SL,-1.0342857142857138
2022-03-16,164130,-1,B,alto,1.09847,1.09893,1.0975500000000002,4.599999999999049,9,2022-03-16 08:34:00,-1.0,SL,-1.2608695652174453
2022-03-17,164403,1,B,alto,1.10629,1.10457,1.1097299999999999,17.199999999999438,8,2022-03-17 07:19:00,-1.0,SL,-1.0697674418604675
2022-03-17,164436,1,B,alto,1.10502,1.10414,1.1067799999999999,8.799999999999919,11,2022-03-17 10:04:00,-1.0,SL,-1.1363636363636376
2022-03-18,164689,-1,B,mínimo,1.10716,1.10805,1.1053799999999998,8.900000000000574,8,2022-03-18 07:09:00,2.0,TP,1.8651685393258515
2022-03-21,164976,1,B,alto,1.10552,1.10444,1.10768,10.799999999999699,8,2022-03-21 07:04:00,-1.0,SL,-1.1111111111111143
2022-03-21,165014,-1,B,mínimo,1.10323,1.10423,1.1012299999999997,10.000000000001119,11,2022-03-21 10:14:00,-1.0,SL,-1.1199999999999866
2022-03-23,165557,-1,B,mínimo,1.10143,1.10218,1.0999299999999999,7.500000000000284,8,2022-03-23 07:29:00,-1.0,SL,-1.159999999999994
2022-03-24,165841,-1,B,mínimo,1.09737,1.09794,1.09623,5.699999999999594,8,2022-03-24 07:09:00,-1.0,SL,-1.2105263157894885
2022-03-25,166140,-1,B,mínimo,1.10012,1.10151,1.09734,13.900000000000023,9,2022-03-25 08:14:00,-1.0,SL,-1.0863309352517985
2022-03-28,166411,1,B,alto,1.09915,1.09624,1.10497,29.09999999999968,10,2022-03-28 08:49:00,-1.0,SL,-1.0412371134020624
2022-03-28,166402,-1,B,mínimo,1.09462,1.09552,1.0928199999999997,9.00000000000123,10,2022-03-28 08:04:00,-1.0,SL,-1.133333333333315
2022-03-29,166673,1,B,alto,1.10021,1.09938,1.1018699999999997,8.299999999998864,8,2022-03-29 06:44:00,-1.0,SL,-1.1445783132530318
2022-03-29,166689,1,A,alto,1.10024,1.09993,1.1008600000000002,3.1000000000003247,10,2022-03-29 08:04:00,-1.0,SL,-1.3870967741935079
