ts,R,neta,rgo,lado,hfrac,hbar,gana,fvg,pos,anio
2024-09-18 16:00:00,2.4482758620693406,2.302387267904866,9.801999999998756,-1,2,18,True,False,0.7019498607242375,2024
2024-09-25 14:00:00,-1.0,-1.0667257710792757,21.431000000000644,-1,16,16,False,False,0.5198961937716318,2024
2024-09-27 06:00:00,2.4482758620689724,2.3852191551283264,22.67800000000042,1,16,8,True,False,0.2682926829268239,2024
2025-01-15 14:00:00,-1.0,-1.0569403519949045,25.113999999999415,-1,21,15,False,False,0.9213724088634823,2025
2025-01-31 14:00:00,-1.0,-1.0667257710792757,21.431000000000644,1,9,15,False,False,0.30243902439023607,2025
2025-02-12 10:00:00,-1.0,-1.0716720128307908,19.952000000000858,-1,19,11,False,False,0.7089494163424244,2025
2025-03-07 12:00:00,-1.0,-1.059196092229995,24.157000000000206,-1,15,13,False,True,0.9333499750374451,2025
2025-04-01 04:00:00,-1.0,-1.0953778429934051,14.992999999998702,-1,20,6,False,False,0.6365979381443175,2025
2025-05-06 02:00:00,-1.0,-1.0559708794864764,25.549000000000266,1,20,4,False,True,0.4274543874891463,2025
2025-06-05 00:00:00,-1.0,-1.163279287508567,8.757999999999821,-1,16,2,False,False,0.6579657965796543,2025
2025-06-20 16:00:00,2.4482758620690066,2.393180504719748,25.95499999999973,-1,12,18,True,True,0.6441947565543099,2025
2025-06-20 18:00:00,2.448275862068975,2.388505747126447,23.925000000000196,-1,12,20,True,True,0.5205992509363229,2025
2025-06-24 14:00:00,-1.0,-1.0950102983190533,15.05099999999926,-1,8,16,False,False,0.9147727272727243,2025
2025-07-16 14:00:00,-1.0,-1.0310323126668257,46.08100000000004,1,18,16,False,False,0.29644921552435693,2025
2025-07-29 12:00:00,-1.0,-1.0918255955820981,15.572999999999837,1,8,14,False,False,0.07322654462243075,2025
2025-07-29 14:00:00,-1.0,-1.0966869506423254,14.79000000000008,1,8,16,False,False,0.025934401220442813,2025
2025-12-26 12:00:00,2.4482758620686638,2.333333333333039,12.441000000000813,-1,3,13,True,False,0.8018867924528426,2025
2025-12-26 14:00:00,2.448275862069238,2.3271202236722113,11.80299999999912,-1,3,15,True,False,0.6356132075471673,2025
2026-02-13 06:00:00,-1.0,-1.1307966706302064,10.932999999999637,1,19,7,False,False,0.26624737945492855,2026
2026-04-08 12:00:00,-1.0,-1.0628958479943735,22.735999999998757,-1,6,14,False,True,0.9225900681596894,2026
2026-05-01 16:00:00,2.4482758620690603,2.3300256346647736,12.092999999999687,-1,20,18,True,True,0.6000000000000069,2026
2026-05-21 08:00:00,-1.0,-1.0835768556399756,17.11000000000018,-1,2,10,False,False,0.565822784810122,2026
2026-07-01 12:00:00,0.13078595837216336,0.08636222429325802,32.19000000000083,1,6,14,True,True,0.3929618768328569,2026
2026-07-17 06:00:00,2.4482758620690603,2.2709005209626305,8.061999999999792,-1,2,8,True,False,0.6467847157502337,2026
2026-07-19 20:00:00,-1.0,-1.1889285242436103,7.569000000000603,1,12,22,False,True,0.2935196950444754,2026
2026-07-19 22:00:00,-1.0,-1.191125367548818,7.481999999998656,1,12,0,False,True,0.2973316391359588,2026
