ts,dir,riesgo_u,motivo,bruto,R
2020-12-01 15:45:00,corto,12.152000000000044,SL,-1.0,-1.0493745885450954
2020-12-03 12:45:00,largo,12.806999999999789,SL,-1.0,-1.0468493792457256
2020-12-08 06:30:00,corto,5.95699999999988,SL,-1.0,-1.1007218398522767
2020-12-08 09:15:00,corto,7.308999999999742,SL,-1.0,-1.0820905732658395
2020-12-18 09:45:00,corto,9.293999999999869,TP,3.0,2.935442220787604
2020-12-24 14:30:00,largo,6.011999999999716,SL,-1.0,-1.0998003992016014
2021-01-05 15:30:00,corto,25.699999999999818,SL,-1.0,-1.0233463035019457
2021-01-08 06:30:00,corto,4.9090000000001055,SL,-1.0,-1.1222244856386203
2021-01-14 11:45:00,largo,6.018000000000029,SL,-1.0,-1.0997008973080753
2021-01-19 15:30:00,largo,9.81899999999996,SL,-1.0,-1.061106018942866
2021-01-25 10:30:00,largo,5.137000000000171,SL,-1.0,-1.11679968853416
2021-01-26 14:30:00,corto,10.30600000000004,TP,3.0,2.941781486512711
2021-01-29 09:45:00,corto,12.751000000000204,SL,-1.0,-1.0470551329307498
2021-02-05 14:30:00,corto,7.313999999999851,SL,-1.0,-1.0820344544708793
2021-02-09 15:45:00,corto,5.253999999999905,SL,-1.0,-1.1141987057480036
2021-02-10 06:30:00,corto,4.003000000000156,SL,-1.0,-1.1498875843117602
2021-02-24 15:30:00,largo,26.30300000000034,SL,-1.0,-1.022811086187887
2021-03-02 08:00:00,largo,10.477000000000317,SL,-1.0,-1.0572683019948441
2021-03-02 09:30:00,largo,16.19800000000032,SL,-1.0,-1.0370416100753173
2021-03-16 06:30:00,corto,5.2029999999999745,SL,-1.0,-1.1153180857197775
2021-03-16 11:30:00,corto,5.005999999999858,SL,-1.0,-1.119856172592892
2021-03-16 13:45:00,corto,6.502999999999702,TP,3.0,2.9077348915884933
2021-03-18 15:30:00,corto,12.005999999999858,TP,3.0,2.950024987506246
2021-03-26 10:45:00,largo,6.800000000000182,SL,-1.0,-1.0882352941176447
2021-03-29 15:30:00,largo,15.708999999999833,TP,3.0,2.9618053345216113
