mot,R,neta,rgo,lado,anio,hora
SL,-1.0,-1.1999999999999924,7.500000000000284,1,2020,0
TP,2.0,1.6739130434782061,4.599999999999227,1,2020,1
SL,-1.0,-1.6818181818180091,2.200000000000557,-1,2020,2
TP,2.0,1.3181818181819909,2.200000000000557,1,2020,4
SL,-1.0,-1.2173913043478626,6.89999999999884,-1,2020,13
SL,-1.0,-1.4054054054053382,3.700000000000614,-1,2020,19
SL,-1.0,-1.4054054054053382,3.700000000000614,-1,2020,19
SL,-1.0,-1.937499999999687,1.6000000000005343,-1,2020,1
TP,2.0,1.5714285714285297,3.499999999999659,1,2020,7
SL,-1.0,-1.0627615062761533,23.89999999999901,1,2020,8
SL,-1.0,-1.0627615062761533,23.89999999999901,1,2020,8
SL,-1.0,-1.0627615062761533,23.89999999999901,1,2020,8
SL,-1.0,-1.1229508196721312,12.199999999999989,-1,2020,9
SL,-1.0,-1.1229508196721312,12.199999999999989,-1,2020,9
SL,-1.0,-1.3750000000000746,3.999999999999204,-1,2020,11
TP,2.0,1.5312500000001565,3.2000000000010687,1,2020,0
TP,2.0,1.6249999999999254,3.999999999999204,-1,2020,1
TP,2.0,1.8026315789473513,7.599999999999341,-1,2020,3
SL,-1.0,-1.4054054054054939,3.699999999999193,1,2020,6
SL,-1.0,-1.4054054054054939,3.699999999999193,1,2020,6
SL,-1.0,-2.2499999999999525,1.2000000000000455,1,2020,7
SL,-1.0,-1.1239669421487508,12.100000000000932,-1,2020,7
SL,-1.0,-1.1239669421487508,12.100000000000932,-1,2020,7
SL,-1.0,-1.3000000000000171,4.999999999999716,-1,2020,10
SL,-1.0,-1.1401869158878513,10.699999999999932,1,2020,0
SL,-1.0,-1.1401869158878513,10.699999999999932,1,2020,0
fuera,0.9583333333333334,0.750000000000008,7.200000000000273,-1,2020,3
SL,-1.0,-1.2586206896552048,5.799999999999272,-1,2020,4
TP,2.0,1.4444444444444655,2.7000000000001023,1,2020,14
fuera,-0.5,-0.6704545454545574,8.799999999999386,-1,2020,14
SL,-1.0,-1.2083333333333666,7.199999999998852,-1,2020,22
TP,2.0,1.716981132075533,5.300000000001148,1,2020,0
TP,2.0,1.716981132075533,5.300000000001148,1,2020,0
SL,-1.0,-1.3061224489796395,4.899999999999238,-1,2020,0
SL,-1.0,-1.1829268292683068,8.199999999999363,1,2020,1
SL,-1.0,-1.7500000000001492,1.999999999999602,-1,2020,2
SL,-1.0,-1.7894736842102996,1.9000000000005457,1,2020,6
SL,-1.0,-1.283018867924543,5.299999999999727,1,2020,14
TP,2.0,1.716981132075457,5.299999999999727,-1,2020,21
SL,-1.0,-1.3333333333333206,4.5000000000001705,1,2020,0
SL,-1.0,-1.3333333333333206,4.5000000000001705,1,2020,0
SL,-1.0,-1.1744186046511658,8.599999999999852,-1,2020,0
SL,-1.0,-1.1271186440677867,11.80000000000092,-1,2020,2
SL,-1.0,-1.1271186440677867,11.80000000000092,-1,2020,2
SL,-1.0,-1.1271186440677867,11.80000000000092,-1,2020,2
TP,2.0,1.6999999999999829,4.999999999999716,1,2020,3
TP,2.0,1.900000000000004,15.000000000000568,1,2020,14
TP,2.0,1.900000000000004,15.000000000000568,1,2020,14
TP,2.0,1.900000000000004,15.000000000000568,1,2020,14
SL,-1.0,-1.12,12.5,-1,2020,15
SL,-1.0,-1.12,12.5,-1,2020,15
SL,-1.0,-1.3947368421052975,3.7999999999996703,-1,2020,0
TP,2.0,1.8584905660377287,10.599999999999454,1,2020,1
TP,2.0,1.8584905660377287,10.599999999999454,1,2020,1
TP,2.0,1.8584905660377287,10.599999999999454,1,2020,1
TP,2.0,1.7656250000000262,6.400000000000716,1,2020,2
TP,2.0,1.91428571428572,17.500000000001137,1,2020,7
SL,-1.0,-1.0694444444444418,21.60000000000082,1,2020,8
SL,-1.0,-1.1249999999999953,12.000000000000455,-1,2020,22
SL,-1.0,-1.0887573964497057,16.899999999999693,1,2020,23
SL,-1.0,-1.2884615384615012,5.200000000000671,-1,2020,23
TP,2.0,1.8469387755102025,9.799999999999898,-1,2020,0
TP,2.0,1.8469387755102025,9.799999999999898,-1,2020,0
SL,-1.0,-1.111111111111107,13.500000000000512,-1,2020,2
SL,-1.0,-1.1315789473684161,11.400000000000432,1,2020,3
SL,-1.0,-1.202702702702708,7.399999999999807,1,2020,9
fuera,0.2895683453237448,0.26258992805755765,55.59999999999974,-1,2020,14
fuera,0.2895683453237448,0.26258992805755765,55.59999999999974,-1,2020,14
SL,-1.0,-1.0460122699386492,32.60000000000076,-1,2020,15
SL,-1.0,-1.0943396226415143,15.899999999999181,-1,2020,0
SL,-1.0,-1.051903114186851,28.900000000000148,1,2020,2
TP,2.0,1.8026315789473881,7.600000000000762,-1,2020,0
SL,-1.0,-1.2205882352941246,6.799999999999784,1,2020,1
SL,-1.0,-1.057471264367814,26.10000000000099,-1,2020,4
SL,-1.0,-1.0757575757575728,19.80000000000075,1,2020,8
SL,-1.0,-1.1239669421487652,12.099999999999511,1,2020,9
SL,-1.0,-1.1006711409395966,14.900000000000091,-1,2020,12
TP,2.0,1.8965517241379282,14.499999999999602,-1,2020,2
SL,-1.0,-1.038071065989847,39.400000000000546,-1,2020,22
TP,2.0,1.9501661129568109,30.100000000000193,1,2020,23
SL,-1.0,-1.0465838509316767,32.20000000000027,-1,2020,0
SL,-1.0,-1.0404312668463602,37.10000000000093,1,2020,1
SL,-1.0,-1.0293542074363986,51.10000000000099,1,2020,15
TP,2.0,1.9006622516556266,15.099999999999625,1,2020,4
SL,-1.0,-1.1229508196721312,12.199999999999989,-1,2020,5
SL,-1.0,-1.0387596899224805,38.700000000000045,1,2020,15
SL,-1.0,-1.0387596899224805,38.700000000000045,1,2020,15
SL,-1.0,-1.0387596899224805,38.700000000000045,1,2020,15
SL,-1.0,-1.0508474576271183,29.50000000000017,-1,2020,16
SL,-1.0,-1.0508474576271183,29.50000000000017,-1,2020,16
SL,-1.0,-1.0508474576271183,29.50000000000017,-1,2020,16
SL,-1.0,-1.2343750000000258,6.399999999999295,-1,2020,0
SL,-1.0,-1.2343750000000258,6.399999999999295,-1,2020,0
SL,-1.0,-1.0704225352112697,21.299999999999386,-1,2020,1
TP,2.0,1.8499999999999914,9.999999999999432,1,2020,3
TP,2.0,1.8499999999999914,9.999999999999432,1,2020,3
SL,-1.0,-1.13513513513513,11.10000000000042,1,2020,7
SL,-1.0,-1.2542372881355428,5.900000000001171,1,2020,0
SL,-1.0,-1.2307692307692388,6.499999999999773,1,2020,1
TP,2.0,1.7887323943662334,7.1000000000012164,-1,2020,1
TP,2.0,1.8999999999999944,14.999999999999147,-1,2020,2
TP,2.0,1.8999999999999944,14.999999999999147,-1,2020,2
SL,-1.0,-1.2941176470588123,5.100000000000193,1,2020,5
TP,2.0,1.9501661129568109,30.100000000000193,-1,2020,9
SL,-1.0,-1.0887573964497057,16.899999999999693,-1,2020,10
SL,-1.0,-1.1764705882352775,8.500000000000796,1,2020,11
TP,2.0,1.9526813880126173,31.699999999999307,-1,2020,1
SL,-1.0,-1.0075566750629723,198.49999999999994,-1,2020,0
SL,-1.0,-1.0388601036269434,38.59999999999957,-1,2020,0
TP,2.0,1.969135802469136,48.60000000000042,1,2020,2
SL,-1.0,-1.0255972696245734,58.59999999999985,1,2020,3
SL,-1.0,-1.02970297029703,50.499999999999545,1,2020,4
TP,2.0,1.9512987012987024,30.800000000000693,-1,2020,4
SL,-1.0,-1.0191570881226053,78.30000000000013,-1,2020,6
SL,-1.0,-1.0191570881226053,78.30000000000013,-1,2020,6
SL,-1.0,-1.0173611111111114,86.39999999999901,1,2020,17
TP,2.0,1.9494949494949514,29.700000000001125,-1,2020,0
SL,-1.0,-1.0470219435736674,31.90000000000026,-1,2020,3
SL,-1.0,-1.0533807829181483,28.10000000000059,-1,2020,4
TP,2.0,1.9308755760368659,21.699999999999875,1,2020,5
SL,-1.0,-1.0222222222222224,67.49999999999972,1,2020,6
SL,-1.0,-1.0222222222222224,67.49999999999972,1,2020,6
SL,-1.0,-1.0121457489878543,123.49999999999994,-1,2020,0
SL,-1.0,-1.0121457489878543,123.49999999999994,-1,2020,0
SL,-1.0,-1.0121457489878543,123.49999999999994,-1,2020,0
SL,-1.0,-1.0121457489878543,123.49999999999994,-1,2020,0
TP,2.0,1.9772036474164134,65.80000000000013,1,2020,3
TP,2.0,1.982598607888631,86.19999999999948,1,2020,12
TP,2.0,1.982598607888631,86.19999999999948,1,2020,12
TP,2.0,1.982598607888631,86.19999999999948,1,2020,12
TP,2.0,1.9666666666666668,45.000000000000284,1,2020,13
SL,-1.0,-1.033936651583711,44.19999999999931,-1,2020,13
SL,-1.0,-1.0239234449760768,62.699999999999534,1,2020,14
SL,-1.0,-1.0208913649025069,71.80000000000035,-1,2020,16
SL,-1.0,-1.0202702702702704,73.99999999999949,-1,2020,19
TP,2.0,1.9774096385542164,66.39999999999873,1,2020,3
SL,-1.0,-1.0359712230215825,41.70000000000016,-1,2020,4
SL,-1.0,-1.0393700787401574,38.10000000000002,-1,2020,7
TP,2.0,1.9701789264413518,50.30000000000001,1,2020,8
TP,2.0,1.9701789264413518,50.30000000000001,1,2020,8
SL,-1.0,-1.0231481481481484,64.79999999999961,1,2020,21
SL,-1.0,-1.0231481481481484,64.79999999999961,1,2020,21
SL,-1.0,-1.0270270270270268,55.50000000000068,1,2020,0
TP,2.0,1.9638554216867463,41.499999999999204,-1,2020,1
SL,-1.0,-1.0232198142414861,64.60000000000008,-1,2020,7
SL,-1.0,-1.105633802816894,14.200000000001012,1,2020,8
SL,-1.0,-1.0717703349282286,20.90000000000032,1,2020,9
TP,2.0,1.912280701754382,17.099999999999227,-1,2020,9
SL,-1.0,-1.0434782608695654,34.499999999999886,-1,2020,10
SL,-1.0,-1.0275229357798172,54.49999999999875,-1,2020,11
TP,2.0,1.970119521912351,50.200000000000955,1,2020,12
SL,-1.0,-1.0226244343891404,66.29999999999967,1,2020,13
SL,-1.0,-1.030549898167006,49.099999999999966,1,2020,13
SL,-1.0,-1.0819672131147573,18.299999999999272,-1,2020,14
SL,-1.0,-1.031512605042017,47.59999999999991,1,2020,17
SL,-1.0,-1.034562211981567,43.39999999999975,-1,2020,21
TP,2.0,1.8999999999999944,14.999999999999147,-1,2020,0
TP,2.0,1.9672489082969442,45.80000000000126,1,2020,6
TP,2.0,1.7272727272726907,5.499999999999261,-1,2020,7
TP,2.0,1.9584487534626043,36.10000000000042,1,2020,11
TP,2.0,1.9575070821529739,35.29999999999944,1,2020,12
SL,-1.0,-1.214285714285735,6.999999999999318,-1,2020,14
TP,2.0,1.9754901960784317,61.2000000000009,1,2020,23
SL,-1.0,-1.054744525547445,27.40000000000009,-1,2020,0
SL,-1.0,-1.0487012987012998,30.799999999999272,1,2020,1
TP,2.0,1.87499999999999,11.999999999999034,1,2020,5
SL,-1.0,-1.1530612244897975,9.799999999999898,-1,2020,14
SL,-1.0,-1.0625000000000013,23.99999999999949,1,2020,15
SL,-1.0,-1.0630252100840338,23.799999999999955,1,2020,0
SL,-1.0,-1.0498338870431891,30.100000000000193,-1,2020,1
SL,-1.0,-1.0235849056603774,63.59999999999957,1,2020,14
SL,-1.0,-1.8823529411759454,1.7000000000010118,-1,2020,14
TP,2.0,1.9596774193548387,37.19999999999999,-1,2020,15
TP,2.0,1.9596774193548387,37.19999999999999,-1,2020,15
SL,-1.0,-1.0401069518716584,37.39999999999952,1,2020,17
SL,-1.0,-1.0401069518716584,37.39999999999952,1,2020,17
TP,2.0,1.9440298507462688,26.800000000000068,1,2020,1
SL,-1.0,-1.0485436893203888,30.89999999999975,1,2020,13
SL,-1.0,-1.0485436893203888,30.89999999999975,1,2020,13
SL,-1.0,-1.101351351351354,14.799999999999613,-1,2020,15
SL,-1.0,-1.101351351351354,14.799999999999613,-1,2020,15
SL,-1.0,-1.0458715596330257,32.70000000000124,-1,2020,19
SL,-1.0,-1.0458715596330257,32.70000000000124,-1,2020,19
SL,-1.0,-1.0588235294117625,25.500000000000966,1,2020,3
SL,-1.0,-1.0583657587548627,25.7000000000005,-1,2020,4
SL,-1.0,-1.0583657587548627,25.7000000000005,-1,2020,4
SL,-1.0,-1.051369863013701,29.199999999998738,1,2020,6
SL,-1.0,-1.057915057915061,25.899999999998613,-1,2020,7
SL,-1.0,-1.0583657587548627,25.7000000000005,1,2020,12
SL,-1.0,-1.0583657587548627,25.7000000000005,1,2020,12
TP,2.0,1.8404255319149077,9.40000000000083,-1,2020,13
SL,-1.0,-1.0773195876288648,19.40000000000026,1,2020,0
TP,2.0,1.9210526315789465,18.999999999999773,-1,2020,5
SL,-1.0,-1.3947368421052975,3.7999999999996703,1,2020,7
TP,2.0,1.962779156327544,40.30000000000058,-1,2020,7
SL,-1.0,-1.1648351648351758,9.099999999999397,-1,2020,8
SL,-1.0,-1.1013513513513442,14.800000000001035,1,2020,10
SL,-1.0,-1.0511945392491482,29.299999999999216,-1,2020,11
SL,-1.0,-1.0428571428571436,34.99999999999943,-1,2020,17
SL,-1.0,-1.0903614457831343,16.59999999999968,1,2020,18
TP,2.0,1.9647887323943665,42.60000000000019,-1,2020,0
SL,-1.0,-1.0422535211267618,35.49999999999898,1,2020,6
SL,-1.0,-1.1376146788990713,10.900000000000887,-1,2020,21
SL,-1.0,-1.0566037735849054,26.500000000000057,-1,2020,0
SL,-1.0,-1.0566037735849054,26.500000000000057,-1,2020,0
TP,2.0,1.9006622516556266,15.099999999999625,1,2020,5
SL,-1.0,-1.0304878048780486,49.20000000000044,1,2020,6
SL,-1.0,-1.0304878048780486,49.20000000000044,1,2020,6
SL,-1.0,-1.0363196125907994,41.29999999999967,-1,2020,8
SL,-1.0,-1.0248756218905468,60.300000000000864,1,2020,0
SL,-1.0,-1.0248756218905468,60.300000000000864,1,2020,0
SL,-1.0,-1.0655021834061138,22.89999999999992,-1,2020,4
TP,2.0,1.9614395886889455,38.89999999999958,-1,2020,14
fuera,-0.6588693957115005,-0.6881091617933723,51.2999999999991,-1,2020,15
fuera,-0.6588693957115005,-0.6881091617933723,51.2999999999991,-1,2020,15
SL,-1.0,-1.0625000000000013,23.99999999999949,1,2020,16
SL,-1.0,-1.0625000000000013,23.99999999999949,1,2020,16
SL,-1.0,-1.0641025641025657,23.399999999999466,1,2020,0
SL,-1.0,-1.0531914893617027,28.199999999999648,1,2020,1
TP,2.0,1.9390243902439013,24.59999999999951,-1,2020,2
SL,-1.0,-1.093750000000002,15.999999999999659,1,2020,3
SL,-1.0,-1.0344827586206895,43.50000000000023,-1,2020,5
SL,-1.0,-1.0344827586206895,43.50000000000023,-1,2020,5
SL,-1.0,-1.0559701492537312,26.800000000000068,-1,2020,14
SL,-1.0,-1.0824175824175815,18.200000000000216,1,2020,17
SL,-1.0,-1.0561797752808997,26.69999999999959,1,2020,0
SL,-1.0,-1.0728155339805814,20.600000000000307,-1,2020,5
TP,2.0,1.9147727272727213,17.599999999998772,1,2020,12
fuera,0.6589928057553864,0.637410071942437,69.50000000000074,1,2020,14
fuera,0.6589928057553864,0.637410071942437,69.50000000000074,1,2020,14
TP,2.0,1.843750000000006,9.600000000000364,-1,2020,14
TP,2.0,1.843750000000006,9.600000000000364,-1,2020,14
SL,-1.0,-1.0955414012738875,15.699999999999648,1,2020,16
SL,-1.0,-1.051020408163266,29.399999999999693,1,2020,22
SL,-1.0,-1.0967741935483863,15.500000000000114,1,2020,0
SL,-1.0,-1.0967741935483863,15.500000000000114,1,2020,0
SL,-1.0,-1.099999999999996,15.000000000000568,-1,2020,1
SL,-1.0,-1.211267605633809,7.099999999999795,-1,2020,2
fuera,0.6603773584905539,0.6037735849056484,26.500000000000057,1,2020,7
SL,-1.0,-1.2054794520548133,7.299999999999329,-1,2020,7
SL,-1.0,-1.0757575757575784,19.79999999999933,1,2020,9
TP,2.0,1.9420849420849422,25.900000000000034,1,2020,23
SL,-1.0,-1.499999999999981,3.0000000000001137,-1,2020,23
SL,-1.0,-1.0557620817843856,26.900000000000546,1,2020,0
SL,-1.0,-1.0557620817843856,26.900000000000546,1,2020,0
SL,-1.0,-1.0557620817843856,26.900000000000546,1,2020,0
SL,-1.0,-1.0738916256157625,20.300000000000296,1,2020,2
TP,2.0,1.8369565217391282,9.199999999999875,1,2020,4
SL,-1.0,-1.2459016393442912,6.099999999999284,1,2020,23
SL,-1.0,-1.1190476190476146,12.600000000000477,-1,2020,23
SL,-1.0,-1.1190476190476146,12.600000000000477,-1,2020,23
TP,2.0,1.872881355932198,11.7999999999995,1,2020,0
SL,-1.0,-1.1898734177215005,7.900000000000773,-1,2020,0
SL,-1.0,-1.1898734177215005,7.900000000000773,-1,2020,0
TP,2.0,1.885496183206107,13.100000000000023,1,2020,1
TP,2.0,1.885496183206107,13.100000000000023,1,2020,1
SL,-1.0,-1.0961538461538425,15.600000000000591,-1,2020,1
SL,-1.0,-1.087719298245618,17.099999999999227,1,2020,2
SL,-1.0,-1.1442307692307703,10.39999999999992,1,2020,10
SL,-1.0,-1.3333333333333206,4.5000000000001705,1,2020,13
TP,2.0,1.9282296650717665,20.899999999998897,-1,2020,13
TP,2.0,1.9282296650717665,20.899999999998897,-1,2020,13
TP,2.0,1.9282296650717665,20.899999999998897,-1,2020,13
SL,-1.0,-1.283018867924543,5.299999999999727,1,2020,14
fuera,0.9487179487179245,0.8717948717948505,19.50000000000074,-1,2020,14
fuera,0.19811320754717424,0.12735849056604326,21.20000000000033,-1,2020,15
SL,-1.0,-1.2678571428571552,5.5999999999997385,1,2020,16
SL,-1.0,-1.2307692307692388,6.499999999999773,-1,2020,17
SL,-1.0,-1.0903614457831265,16.600000000001103,1,2020,0
TP,2.0,1.754098360655766,6.100000000000705,-1,2020,1
SL,-1.0,-1.157894736842107,9.499999999999886,1,2020,4
TP,2.0,1.9250000000000012,20.000000000000284,-1,2020,22
TP,2.0,1.9250000000000012,20.000000000000284,-1,2020,22
SL,-1.0,-1.1666666666666603,9.000000000000341,1,2020,23
SL,-1.0,-2.2499999999999525,1.2000000000000455,1,2020,0
TP,2.0,1.9090909090909125,16.500000000000625,-1,2020,0
TP,2.0,1.9090909090909125,16.500000000000625,-1,2020,0
TP,2.0,1.8717948717948767,11.700000000000443,-1,2020,1
TP,2.0,1.8750000000000047,12.000000000000455,-1,2020,9
TP,2.0,1.9238578680203056,19.700000000000273,1,2020,0
TP,2.0,1.7580645161290784,6.200000000001182,-1,2020,8
SL,-1.0,-1.081967213114751,18.300000000000693,1,2020,12
SL,-1.0,-1.0513698630136983,29.20000000000016,1,2020,13
SL,-1.0,-1.0353773584905668,42.39999999999924,-1,2020,14
SL,-1.0,-1.0773195876288648,19.40000000000026,1,2020,1
SL,-1.0,-1.0773195876288648,19.40000000000026,1,2020,1
SL,-1.0,-1.202702702702708,7.399999999999807,-1,2020,2
TP,2.0,1.8790322580645253,12.400000000000944,-1,2020,8
